OG0004835.2	OG0000692.0	OG0004617.12	OG0004338.2	OG0000027.1	OG0004464.0	OG0000107.44	OG0000038.0	OG0012915.3	OG0009883.5
nan	2.17286	2.13646	4.598162	nan	1.409416	nan	nan	9.304538	0.5679397
OG0000010.64	OG0000228.54	OG0009241.2	OG0005071.2	OG0005463.3	OG0000169.16	OG0004536.0	OG0000006.561	OG0006244.2	OG0004579.2
nan	0.515786	2.692244	10.055	5.690017	1.320063	1.498107	nan	216.2762	19.87698
OG0002869.0	OG0004576.6	OG0011954.3	OG0004605.20	OG0011439.2	OG0001557.1	OG0000026.45	OG0000090.24	OG0012983.0	OG0000105.0
10.21038	2.842235	3.117818	102.9473	2.003948	21.40628	nan	1.567615	2.456475	nan
OG0000177.8	OG0013634.0	OG0000099.0	OG0002711.15	OG0010975.0	OG0003991.2	OG0005918.2	OG0010781.2	OG0000121.128	OG0000001.1420
5.586796	1.361143	nan	2.772996	4.587056	1.012053	5.085091	2.6387970000000003	3.155518	nan
OG0004677.10	OG0000054.0	OG0006775.18	OG0005718.0	OG0000177.8	OG0004494.1	OG0000435.0	OG0004499.0	OG0000102.0	OG0024476.0
0.8237665000000001	nan	3.5148019999999995	213.945	5.586796	nan	1.409416	3.7580050000000003	nan	3.064818
OG0000027.457	OG0000923.0	OG0007119.0	OG0004329.0	OG0024953.0	OG0005663.12	OG0003795.5	OG0000429.0	OG0000116.0	OG0011197.2
nan	1.8671220000000002	1.614462	0.48329929999999993	1.294139	5.036853	10.63342	4.577324	nan	nan
OG0000012.918	OG0006123.2	OG0007462.4	OG0000269.0	OG0001981.2	OG0000710.0	OG0004784.0	OG0000090.24	OG0003593.0	OG0016909.2
nan	5.6090800000000005	nan	nan	nan	9.025097	20.11076	1.567615	nan	1.107996
OG0015300.0	OG0027595.0	OG0000239.0	OG0011434.0	OG0000121.128	OG0000010.475	OG0005904.2	OG0004840.3	OG0006844.0	OG0000015.1
1.0907959999999999	2.180525	nan	nan	3.155518	nan	5.6017589999999995	nan	3.61439	nan
OG0005437.0	OG0005460.0	OG0000177.8	OG0003722.24	OG0000075.0	OG0000032.252	OG0007054.1	OG0014583.3	OG0013215.0	OG0000442.2
4.009812	9.47669	5.586796	3.7134519999999998	nan	nan	0.7204111	2.15808	3.423607	4.111063
OG0005891.2	OG0006108.0	OG0004810.0	OG0028969.0	OG0000121.128	OG0000169.16	OG0000015.773	OG0004632.0	OG0005097.2	OG0000013.2
115.2785	2.974082	9.050097000000001	3.7552470000000002	3.155518	1.320063	nan	20.4724	1.9418389999999999	nan
OG0005686.0	OG0007639.25	OG0000045.0	OG0008459.10	OG0006696.0	OG0004957.0	OG0000074.152	OG0000043.242	OG0000350.8	OG0005827.2
3.3007760000000004	3.7038879999999996	nan	3.4584040000000003	211.5182	nan	1.598608	nan	1.404703	7.546742999999999
OG0015947.1	OG0003121.6	OG0011191.4	OG0005109.6	OG0000349.0	OG0004254.44	OG0000435.0	OG0000026.45	OG0005904.2	OG0000116.0
2.170829	nan	1.7939459999999998	5.687236	2.254695	2.614009	1.409416	nan	5.6017589999999995	nan
OG0003068.0	OG0000018.842	OG0000109.0	OG0006370.4	OG0000007.976	OG0001986.24	OG0013931.2	OG0004580.6	OG0000119.0	OG0007653.0
0.6497236	2.682202	nan	3.841685	nan	1.4465569999999999	3.38297	19.298820000000003	nan	216.9407
OG0005841.2	OG0004453.2	OG0000056.0	OG0000421.45	OG0000060.0	OG0003800.0	OG0006356.1	OG0001557.1	OG0000090.24	OG0016421.2
8.959255	19.607770000000002	nan	1.587141	nan	4.2289650000000005	nan	21.40628	1.567615	2.361166
OG0005047.0	OG0000112.0	OG0013055.2	OG0000018.289	OG0005463.3	OG0000307.20	OG0012118.4	OG0003278.0	OG0000105.0	OG0003696.0
3.024633	0.9729732	1.602686	nan	5.690017	0.5161384	222.7324	3.671294	nan	0.5513148
OG0000012.918	OG0003316.28	OG0004323.9	OG0005278.1	OG0000000.3460	OG0003505.8	OG0000004.846	OG0000169.16	OG0000200.0	OG0004571.0
nan	21.87077	1.133055	1.720649	nan	1.453855	nan	1.320063	1.051104	nan
OG0012134.2	OG0000310.18	OG0000007.976	OG0005495.0	OG0000060.0	OG0018111.0	OG0004239.0	OG0006417.0	OG0001601.50	OG0000442.2
227.8835	nan	nan	6.010638	nan	1.641258	2.022675	9.304538	1.30574	4.111063
OG0011461.0	OG0002964.14	OG0000177.8	OG0000018.289	OG0005918.2	OG0014066.4	OG0016615.0	OG0006877.0	OG0000200.0	OG0000102.0
2.87722	0.6373076	5.586796	nan	5.085091	2.2164900000000003	1.603675	nan	1.051104	nan
OG0000486.2	OG0007190.6	OG0009889.2	OG0000139.0	OG0000002.1788	OG0003800.0	OG0006877.0	OG0005889.4	OG0015304.0	OG0000127.0
2.731414	1.199846	1.186605	3.153003	nan	4.2289650000000005	nan	9.333548	nan	nan
OG0006920.0	OG0006461.4	OG0005223.0	OG0000139.0	OG0000002.1788	OG0006064.22	OG0000121.128	OG0023154.0	OG0000035.64	OG0002869.0
222.8933	5.0453589999999995	9.021463	3.153003	nan	0.7089595000000001	3.155518	1.9366290000000002	nan	10.21038
OG0000177.8	OG0000010.64	OG0005514.0	OG0025860.0	OG0000039.0	OG0005269.0	OG0003400.52	OG0002765.0	OG0000121.128	OG0003732.8
5.586796	nan	173.4892	1.101013	nan	10.51318	3.533211	0.41506040000000005	3.155518	2.015177
OG0003385.20	OG0029083.0	OG0000039.0	OG0003991.2	OG0000307.20	OG0000192.0	OG0012882.0	OG0003588.2	OG0007712.0	OG0000075.0
0.4380478	nan	nan	1.012053	0.5161384	3.8632519999999997	225.6692	96.15433	9.595708	nan
OG0000054.0	OG0008596.4	OG0000018.842	OG0000099.0	OG0003831.0	OG0006418.0	OG0000047.282	OG0010801.5	OG0009022.8	OG0004975.0
nan	2.476644	2.682202	nan	3.7581010000000004	9.499102	3.909817	3.7235519999999998	227.0422	9.483305999999999
OG0004971.4	OG0000109.0	OG0003635.0	OG0005891.2	OG0000056.0	OG0000000.3460	OG0000245.24	OG0007540.0	OG0010639.2	OG0025044.0
5.691696	nan	2.13646	115.2785	nan	nan	nan	1.503039	2.8904400000000003	1.305855
OG0002485.15	OG0007361.1	OG0000269.0	OG0005109.6	OG0009142.3	OG0000002.1788	OG0015371.0	OG0001557.1	OG0000350.8	OG0003820.20
1.593847	2.101299	nan	5.687236	3.737488	nan	1.360934	21.40628	1.404703	1.486436
OG0004323.9	OG0011605.0	OG0003319.0	OG0009289.16	OG0005099.0	OG0000032.252	OG0001557.1	OG0000116.0	OG0000090.24	OG0010671.0
1.133055	8.092193	4.906955	3.743436	1.9374310000000001	nan	21.40628	nan	1.567615	3.4499239999999998
OG0000018.842	OG0027598.0	OG0000228.54	OG0002713.0	OG0006399.1	OG0006514.0	OG0000007.585	OG0005416.0	OG0000013.2	OG0003818.6
2.682202	2.203712	0.515786	2.841877	1.637558	nan	nan	7.186103	nan	0.5238347
OG0000176.0	OG0000177.8	OG0005631.12	OG0004970.0	OG0006218.0	OG0004010.24	OG0015320.0	OG0006844.0	OG0000013.2	OG0000442.2
nan	5.586796	1.256414	10.375869999999999	20.062179999999998	3.6015879999999996	2.003262	3.61439	nan	4.111063
OG0000575.28	OG0023085.0	OG0007120.0	OG0001618.1	OG0000099.0	OG0000486.2	OG0014533.2	OG0000011.866	OG0006444.0	OG0004975.0
218.6506	1.9318349999999997	1.618607	9.243912	nan	2.731414	1.29005	nan	5.5504050000000005	9.483305999999999
OG0004813.0	OG0000109.0	OG0024478.0	OG0010778.2	OG0000000.3460	OG0000018.289	OG0000139.0	OG0012983.0	OG0005095.4	OG0004964.6
2.064171	nan	2.977982	nan	nan	nan	3.153003	2.456475	9.298468	7.2948509999999995
OG0011435.0	OG0003731.0	OG0000047.282	OG0024728.0	OG0007925.0	OG0000169.16	OG0005626.0	OG0004939.0	OG0000001.1420	OG0000007.3
3.4187980000000002	1.078873	3.909817	6.2966370000000005	217.6747	1.320063	1.144878	5.121427	nan	nan
OG0004971.4	OG0000265.0	OG0005011.0	OG0013536.0	OG0007789.0	OG0011897.10	OG0000192.0	OG0000032.252	OG0000074.152	OG0003833.22
5.691696	nan	3.4206769999999995	1.08933	3.503996	3.746972	3.8632519999999997	nan	1.598608	1.014525
OG0005494.2	OG0024506.0	OG0000239.0	OG0000007.976	OG0004739.0	OG0003204.0	OG0000435.0	OG0000102.0	OG0004997.9	OG0012093.2
3.471982	1.15215	nan	nan	93.61041999999999	0.6328834	1.409416	nan	1.981795	226.0138
OG0000575.28	OG0005686.0	OG0003403.0	OG0011198.6	OG0022196.0	OG0000002.1788	OG0000307.20	OG0000100.1	OG0003328.36	OG0006383.0
218.6506	3.3007760000000004	10.12887	4.127832	nan	nan	0.5161384	nan	5.182181	4.509278
OG0005613.0	OG0000018.842	OG0009930.0	OG0016362.4	OG0000710.0	OG0000119.0	OG0003833.22	OG0000006.561	OG0003063.56	OG0005416.0
4.673449	2.682202	2.693091	1.6872580000000001	9.025097	nan	1.014525	nan	224.9269	7.186103
OG0000054.0	OG0007430.2	OG0002905.2	OG0005431.0	OG0020906.0	OG0000001.425	OG0006383.0	OG0006085.0	OG0000350.8	OG0000442.2
nan	1.83217	0.5639053	nan	1.499725	nan	4.509278	3.6563559999999997	1.404703	4.111063
OG0000176.0	OG0007789.0	OG0000245.24	OG0004739.0	OG0012747.0	OG0016435.0	OG0000435.0	OG0000026.45	OG0003731.0	OG0005095.4
nan	3.503996	nan	93.61041999999999	4.698054	3.8331730000000004	1.409416	nan	1.078873	9.298468
OG0000265.0	OG0003403.0	OG0000109.0	OG0000334.9	OG0000056.0	OG0005222.2	OG0005071.2	OG0011177.0	OG0006563.0	OG0017754.4
nan	10.12887	nan	1.265232	nan	0.8298646000000001	10.055	nan	nan	3.747322
OG0000310.18	OG0006123.2	OG0006638.0	OG0005431.0	OG0003629.0	OG0000047.282	OG0004812.0	OG0028993.0	OG0000006.561	OG0000007.3
nan	5.6090800000000005	215.8613	nan	8.352021	3.909817	9.01097	3.725492	nan	nan
OG0003514.0	OG0017396.4	OG0007119.0	OG0001610.50	OG0000228.54	OG0000039.0	OG0007304.2	OG0000001.425	OG0000169.16	OG0006844.0
4.385952	3.710625	1.614462	0.564844	0.515786	nan	4.246243	nan	1.320063	3.61439
OG0000176.0	OG0000177.8	OG0005940.0	OG0012769.0	OG0000228.54	OG0005071.2	OG0000039.0	OG0005153.1	OG0010239.6	OG0013226.0
nan	5.586796	2.1774419999999997	nan	0.515786	10.055	nan	7.555855	21.38713	3.2836300000000005
OG0006680.0	OG0000531.1	OG0000039.0	OG0003184.1	OG0000349.0	OG0000307.20	OG0000015.773	OG0006877.0	OG0006414.0	OG0002905.2
219.9324	2.377545	nan	5.901555	2.254695	0.5161384	nan	nan	2.231816	0.5639053
OG0007537.0	OG0008438.7	OG0020768.0	OG0000334.9	OG0002769.24	OG0000486.2	OG0005090.0	OG0000002.1788	OG0000100.1	OG0003278.0
1.047762	1.186549	2.591231	1.265232	10.35869	2.731414	1.2160540000000002	nan	nan	3.671294
OG0000112.0	OG0000009.921	OG0015753.2	OG0006118.4	OG0003156.4	OG0006607.0	OG0001557.1	OG0007546.0	OG0007402.0	OG0000007.3
0.9729732	nan	3.7611209999999997	5.469681	0.116828	222.7855	21.40628	3.006128	10.01379	nan
OG0002713.0	OG0000139.0	OG0004254.44	OG0008961.0	OG0000010.475	OG0000928.25	OG0000200.0	OG0003830.0	OG0005095.4	OG0000015.1
2.841877	3.153003	2.614009	4.477915	nan	nan	1.051104	nan	9.298468	nan
OG0013621.0	OG0002284.0	OG0003229.0	OG0015790.0	OG0012910.0	OG0000710.0	OG0000018.289	OG0000169.16	OG0002447.0	OG0000043.242
3.4975739999999997	5.867358	1.723337	nan	231.5381	9.025097	nan	1.320063	2.6901450000000002	nan
OG0004942.0	OG0003229.0	OG0000109.0	OG0000177.8	OG0013634.0	OG0002984.1	OG0000039.0	OG0005643.0	OG0011224.0	OG0000007.3
10.89668	1.723337	nan	5.586796	1.361143	1.3889340000000001	nan	3.7910559999999998	0.7111385	nan
OG0000176.0	OG0000018.842	OG0000009.921	OG0006623.0	OG0001986.24	OG0010820.11	OG0009811.0	OG0001557.1	OG0005447.3	OG0007186.0
nan	2.682202	nan	218.2439	1.4465569999999999	3.729998	nan	21.40628	5.571809	nan
OG0000112.0	OG0004245.1	OG0000045.0	OG0004723.0	OG0004970.0	OG0000015.773	OG0012335.0	OG0011284.4	OG0009784.0	OG0000442.2
0.9729732	97.91944000000001	nan	20.04782	10.375869999999999	nan	4.521343	234.7337	1.853898	4.111063
OG0015300.0	OG0006416.0	OG0004249.0	OG0006087.9	OG0013286.2	OG0000116.0	OG0000090.24	OG0006389.4	OG0000013.2	OG0000442.2
1.0907959999999999	nan	1.1216270000000002	4.167943	3.753681	nan	1.567615	6.042633	nan	4.111063
OG0004595.0	OG0002284.0	OG0011372.0	OG0000007.976	OG0000047.282	OG0000349.0	OG0016256.4	OG0003313.1	OG0005490.6	OG0000015.1
5.817024	5.867358	1.186013	nan	3.909817	2.254695	2.261709	66.40208	5.7359919999999995	nan
OG0002284.0	OG0006168.0	OG0000245.24	OG0006647.0	OG0000047.282	OG0000018.289	OG0000060.0	OG0004808.0	OG0029064.0	OG0007182.0
5.867358	1.228509	nan	222.30900000000003	3.909817	nan	nan	8.992155	3.812444	5.10559
OG0000310.18	OG0006118.4	OG0000486.2	OG0010782.2	OG0012919.2	OG0000011.866	OG0000105.0	OG0017364.0	OG0003914.5	OG0003049.0
nan	5.469681	2.731414	2.604708	233.8686	nan	nan	3.396608	3.054687	3.876821
OG0010905.0	OG0004225.4	OG0000710.0	OG0000002.1788	OG0000192.0	OG0004763.0	OG0000043.242	OG0006571.8	OG0005142.2	OG0007182.0
2.716698	0.8697355999999999	9.025097	nan	3.8632519999999997	4.4524099999999995	nan	20.143	nan	5.10559
OG0000575.28	OG0011332.6	OG0004238.6	OG0000710.0	OG0004933.6	OG0000032.252	OG0000007.585	OG0011465.0	OG0005097.2	OG0024537.0
218.6506	nan	1.384279	9.025097	0.824491	nan	nan	2.8810700000000002	1.9418389999999999	3.033402
OG0017895.4	OG0000196.0	OG0004970.0	OG0008468.4	OG0000002.1788	OG0006212.0	OG0005902.0	OG0000035.64	OG0006418.0	OG0000442.2
3.0683130000000003	0.8986194	10.375869999999999	1.733623	nan	nan	68.98995	nan	9.499102	4.111063
OG0000265.0	OG0004977.0	OG0004724.0	OG0029060.0	OG0007401.0	OG0000139.0	OG0000002.1788	OG0000121.128	OG0000004.846	OG0004848.14
nan	1.559956	20.01022	3.7207510000000004	1.025103	3.153003	nan	3.155518	nan	3.850402
OG0005783.0	OG0000009.921	OG0000486.2	OG0000429.0	OG0007676.5	OG0003732.8	OG0020389.0	OG0004736.6	OG0000009.1514	OG0000075.0
165.2657	nan	2.731414	4.577324	1.3076530000000002	2.015177	1.881921	9.361528	1.882125	nan
OG0005414.0	OG0000132.40	OG0000334.9	OG0000045.0	OG0005090.0	OG0000200.0	OG0020538.0	OG0003993.4	OG0005828.2	OG0006662.0
10.139669999999999	nan	1.265232	nan	1.2160540000000002	1.051104	3.049394	1.4753180000000001	3.925637	nan
OG0000177.8	OG0006118.4	OG0024771.0	OG0000710.0	OG0005898.4	OG0000060.0	OG0000002.1788	OG0006474.4	OG0005468.0	OG0010736.0
5.586796	5.469681	6.420036	9.025097	213.9841	nan	nan	9.43061	92.41956	4.593754
OG0014053.1	OG0003722.24	OG0000039.0	OG0000710.0	OG0016459.2	OG0006881.2	OG0000192.0	OG0000007.585	OG0003588.2	OG0003726.9
2.2195150000000003	3.7134519999999998	nan	9.025097	1.889484	2.499926	3.8632519999999997	nan	96.15433	9.280192999999999
OG0009918.2	OG0011611.8	OG0003205.0	OG0000169.16	OG0000200.0	OG0007195.0	OG0000001.1420	OG0004571.0	OG0012902.0	OG0000127.0
3.4751019999999997	3.71035	nan	1.320063	1.051104	4.282926	nan	nan	2.790825	nan
OG0000923.0	OG0000035.64	OG0003625.28	OG0007405.0	OG0000334.9	OG0005222.2	OG0019254.0	OG0000026.45	OG0012684.0	OG0006119.2
1.8671220000000002	nan	3.4825230000000005	2.084795	1.265232	0.8298646000000001	2.987412	nan	2.475157	5.770617
OG0006656.6	OG0004737.6	OG0007220.2	OG0000007.976	OG0000486.2	OG0006859.2	OG0002711.15	OG0000192.0	OG0000015.773	OG0018414.2
211.1008	7.181531	2.4973520000000002	nan	2.731414	3.271936	2.772996	3.8632519999999997	nan	1.378998
OG0003229.0	OG0000039.0	OG0022622.0	OG0000349.0	OG0000100.1	OG0000074.152	OG0003732.8	OG0004940.0	OG0005670.18	OG0005644.0
1.723337	nan	3.783928	2.254695	nan	1.598608	2.015177	4.399005000000001	0.6271734999999999	8.578114
OG0000923.0	OG0004998.0	OG0007295.0	OG0000239.0	OG0005212.2	OG0000010.475	OG0011713.10	OG0005399.4	OG0007182.0	OG0000127.0
1.8671220000000002	0.9261693000000001	nan	nan	2.1819029999999997	nan	3.730386	1.245981	5.10559	nan
OG0006217.0	OG0000027.457	OG0002284.0	OG0005922.6	OG0018462.0	OG0005681.2	OG0000139.0	OG0001557.1	OG0000007.585	OG0006866.0
212.1134	nan	5.867358	0.6431428000000001	2.976196	7.128753	3.153003	21.40628	nan	5.5109379999999994
