OG0009883.5	OG0000692.0	OG0012915.3	OG0004617.12	OG0004835.2	OG0004464.0	OG0004338.2	OG0000107.44	OG0000038.0	OG0000027.1
nan	4.032761761945851	7.456204755076856	nan	-0.5512599160762647	2.8132329666375155	nan	nan	1.5805689862968235	-0.20063579577878882
OG0000349.0	OG0006628.0	OG0010699.0	OG0035824.0	OG0015632.7	OG0005548.4	OG0053916.0	OG0001228.1	OG0022054.0	OG0009806.0
5.9424934351629055	1.1006389828533096	1.6819082113582842	nan	nan	0.4316978965682301	nan	0.5736978804428707	2.532912606837569	0.9617243521895633
OG0007976.0	OG0045905.0	OG0004938.0	OG0035707.0	OG0010971.7	OG0005666.2	OG0003102.3	OG0020528.0	OG0000004.842	OG0025882.0
1.7781928793986228	nan	2.2737346967300756	nan	0.17649125327492693	2.6470012174123076	0.18359107752572168	2.8588404132700704	nan	-0.13691140777907404
OG0054019.0	OG0004015.3	OG0012348.14	OG0006177.1	OG0028222.0	OG0034400.0	OG0004999.6	OG0012387.5	OG0014040.0	OG0020875.0
nan	2.536776095281245	nan	1.4475953993976787	nan	nan	0.2023595676326256	nan	-13.287712379549449	nan
OG0018441.3	OG0000949.3	OG0005236.2	OG0043875.0	OG0003883.2	OG0038628.0	OG0000006.1077	OG0004975.0	OG0034870.0	OG0000425.53
nan	4.573125368658973	2.974505247927665	nan	1.117138712681651	nan	2.1423495697206563	2.0690738516158	nan	0.38911251371224803
OG0030139.0	OG0016612.5	OG0010163.0	OG0016064.2	OG0004259.24	OG0044430.0	OG0011909.12	OG0045790.0	OG0043920.0	OG0002437.4
nan	nan	1.4317010755249924	1.4374867123961805	0.5581498024680829	nan	nan	nan	nan	5.3384755203772585
OG0038050.0	OG0013311.4	OG0044783.0	OG0012176.4	OG0001432.24	OG0046935.0	OG0000472.0	OG0009114.2	OG0057400.0	OG0046632.0
nan	1.7791846396390845	nan	-0.08730827898689979	1.4499565389022404	nan	7.1603487877864325	1.4675866696373514	nan	nan
OG0046881.0	OG0002408.0	OG0014313.5	OG0012158.0	OG0024483.0	OG0003758.0	OG0001998.0	OG0005336.8	OG0002533.0	OG0026487.0
nan	8.262225027948762	nan	0.4975396418570103	3.8824505678296193	1.6657640059587429	1.5555552150783534	-1.0443208363026648	6.497417233777072	nan
OG0044715.0	OG0015191.7	OG0000095.36	OG0045838.0	OG0000283.131	OG0023437.0	OG0053955.0	OG0014671.6	OG0007700.1	OG0038125.0
nan	nan	7.9116895397359865	nan	2.355719546492145	nan	nan	0.42562260445342565	1.7834778779847937	nan
OG0006378.0	OG0038714.0	OG0029226.0	OG0028235.0	OG0001906.0	OG0011485.0	OG0003872.0	OG0047493.0	OG0002344.91	OG0044532.0
1.7096564656158653	nan	0.40764741992280834	nan	5.633784404825587	4.863653908849761	2.1805716094816487	nan	nan	nan
OG0008976.0	OG0004669.1	OG0004158.0	OG0029257.0	OG0024467.0	OG0026565.0	OG0009243.3	OG0008922.22	OG0017537.6	OG0011429.8
2.6018919850213846	4.575694285526484	3.368031287369018	nan	0.7512736564434515	nan	6.73667293437252	-5.544896595023202	nan	0.5323165184659618
OG0045307.0	OG0044228.0	OG0005671.4	OG0018108.6	OG0007639.5	OG0004521.26	OG0012992.0	OG0017910.0	OG0000691.0	OG0007326.0
nan	nan	1.8617407319456898	nan	1.495391589015806	1.120443885667203	nan	1.9546770770808821	8.012420891805176	2.358585074418632
OG0010506.0	OG0041562.0	OG0015198.7	OG0022352.0	OG0003972.0	OG0018546.1	OG0025705.0	OG0048869.0	OG0024960.0	OG0012383.0
0.8786025941263126	nan	nan	0.2949449568080278	4.858315557904321	nan	nan	nan	nan	-1.381540979753165
OG0037802.0	OG0003601.4	OG0000006.561	OG0004678.12	OG0021324.0	OG0024638.0	OG0017141.1	OG0044586.0	OG0007800.5	OG0028165.0
nan	5.675643913625518	8.067772562533877	4.125544880017827	nan	0.716143506631682	nan	nan	2.141767023824124	nan
OG0012662.2	OG0046763.0	OG0045121.0	OG0045893.0	OG0013630.2	OG0002675.15	OG0000866.110	OG0015148.2	OG0011328.4	OG0047239.0
1.7419794375548712	nan	nan	nan	2.642408096782121	nan	nan	2.741107136241849	0.4494710507198725	nan
OG0020694.0	OG0025961.0	OG0038736.0	OG0045234.0	OG0007871.0	OG0044676.0	OG0009776.8	OG0054029.0	OG0005975.16	OG0009456.1
nan	3.7840674637525464	nan	nan	1.9476435826898175	nan	-1.5982081418460432	nan	1.0168144522898874	nan
OG0029511.0	OG0000062.399	OG0022160.0	OG0038613.0	OG0001670.24	OG0014241.6	OG0025934.0	OG0044871.0	OG0001000.24	OG0015204.0
nan	1.923277928349407	nan	nan	0.9172580804870369	nan	nan	nan	2.0790793254020783	2.5390688912162234
OG0006443.2	OG0006308.12	OG0013719.12	OG0046781.0	OG0007010.34	OG0025930.0	OG0037740.0	OG0011900.1	OG0045929.0	OG0007639.25
1.910363306884069	0.7562162508380553	nan	nan	nan	nan	nan	-0.6050151013962861	nan	-13.287712379549449
OG0029049.0	OG0007633.0	OG0018184.2	OG0057131.0	OG0004786.1	OG0015948.6	OG0001658.112	OG0013643.2	OG0041931.0	OG0014673.4
-13.287712379549449	0.23579780638038916	nan	nan	4.370328721637678	3.277923305351519	2.2852724443237764	1.3963304198919209	nan	0.7030750809980372
OG0035785.0	OG0017196.6	OG0027677.0	OG0012950.0	OG0019588.0	OG0057468.0	OG0018415.0	OG0024707.0	OG0035647.0	OG0020613.0
nan	nan	-0.9485103905504509	-0.030591676260850652	nan	nan	0.03263762079674488	-0.6487750722315082	nan	0.6988465552849502
OG0023037.0	OG0024962.0	OG0008653.7	OG0060480.0	OG0028913.0	OG0008224.0	OG0027485.0	OG0000179.0	OG0045536.0	OG0005969.0
0.5506487140988756	-0.9559296034481825	nan	nan	nan	-0.6373223384769799	nan	6.321674224081954	nan	3.222975144247861
OG0017739.3	OG0009045.2	OG0022797.0	OG0004884.0	OG0008201.2	OG0044241.0	OG0020624.0	OG0016045.0	OG0019203.0	OG0041798.0
nan	0.2475746260248922	nan	4.588166165347664	1.8222196923944745	nan	1.6116631536085635	2.2157800997846597	nan	nan
OG0057121.0	OG0011216.10	OG0000000.777	OG0003738.4	OG0043836.0	OG0009814.0	OG0048033.0	OG0007052.0	OG0014341.0	OG0019312.0
nan	1.0808667150994125	7.956932288020837	3.7331903513522176	nan	3.9115403178680648	nan	0.838832976437824	3.455703157579033	nan
OG0044768.0	OG0021934.0	OG0000691.0	OG0000507.0	OG0048109.0	OG0011478.0	OG0008971.2	OG0048129.0	OG0005302.10	OG0013615.2
nan	nan	8.012420891805176	5.67819156590293	nan	3.2359713896591007	0.5612932326297653	nan	3.4250500016446592	1.9528366441825447
OG0014678.1	OG0000425.1	OG0027883.0	OG0045425.0	OG0024465.0	OG0016907.0	OG0030156.0	OG0011186.0	OG0034283.0	OG0016739.1
-0.7274855168056623	1.8144039210747676	nan	nan	0.763035846269443	3.4094058104037663	nan	0.9266178049476139	nan	nan
OG0007182.0	OG0001164.24	OG0002426.13	OG0048100.0	OG0045428.0	OG0025124.0	OG0034383.0	OG0011369.2	OG0012355.0	OG0018344.4
1.498563701517921	1.7630787032230713	4.961738221410614	nan	nan	0.8895800125818145	nan	2.091101446922132	1.9400542503674953	nan
OG0048103.0	OG0002635.0	OG0000419.108	OG0038628.0	OG0035031.0	OG0014998.9	OG0002985.0	OG0020312.0	OG0007508.0	OG0056878.0
nan	2.080906171439043	5.00131632681734	nan	nan	nan	3.2378916901988215	1.6422318759976466	2.1095369469437175	nan
OG0020647.0	OG0001541.1	OG0016288.4	OG0045835.0	OG0012235.2	OG0011494.6	OG0038031.0	OG0022343.0	OG0010871.3	OG0057569.0
nan	0.9035254734386552	4.082508101925284	nan	0.820271925671071	0.05364087506381326	nan	nan	nan	nan
OG0014510.9	OG0012669.7	OG0046945.0	OG0013904.0	OG0014056.0	OG0047532.0	OG0003744.6	OG0003310.2	OG0015149.0	OG0001843.5
nan	2.409571876864185	nan	2.0917137451369228	0.4170993077426447	nan	3.4457634762521243	6.8719657030291055	-0.9442180361403341	7.397343880921011
OG0008435.15	OG0007187.0	OG0035033.0	OG0030004.0	OG0010766.0	OG0007589.18	OG0018356.1	OG0006797.2	OG0019012.0	OG0029078.0
0.9283468866703584	3.6729910547522318	nan	nan	2.411972863511839	1.638983572055306	nan	2.0287930104783056	2.0715282538086157	-13.287712379549449
OG0035823.0	OG0007902.11	OG0000073.0	OG0005932.2	OG0024429.0	OG0006574.0	OG0013325.4	OG0019435.0	OG0012316.7	OG0009818.8
