OG0009883.5	OG0000692.0	OG0012915.3	OG0004617.12	OG0004835.2	OG0004464.0	OG0004338.2	OG0000107.44	OG0000038.0	OG0000027.1
OG0043411.0	OG0002275.1	OG0041811.0	OG0014872.6	OG0045830.0	OG0009903.19	OG0009192.20	OG0016201.4	OG0021215.0	OG0008668.22
nan	0.30873959999999995	nan	nan	nan	nan	nan	0.9982179	nan	nan
OG0007261.0	OG0018086.1	OG0012755.0	OG0003092.12	OG0003847.24	OG0012434.10	OG0011210.1	OG0017886.0	OG0012262.2	OG0009136.10
0.7388720999999999	nan	0.9949386999999998	0.02213828	0.7877059000000001	nan	0.9996069	0.9998051	0.9069370000000001	nan
OG0046313.0	OG0012742.0	OG0008267.1	OG0026998.0	OG0045270.0	OG0002791.5	OG0007491.0	OG0045908.0	OG0002575.0	OG0045159.0
nan	0.11237439999999999	nan	nan	nan	0.5820342	0.9368847	nan	0.8435954999999999	nan
OG0013242.12	OG0038112.0	OG0018377.6	OG0028092.0	OG0048119.0	OG0010010.11	OG0005530.6	OG0044896.0	OG0057497.0	OG0016432.2
nan	nan	nan	nan	nan	nan	0.100048	nan	nan	nan
OG0011372.0	OG0017939.0	OG0045882.0	OG0026962.0	OG0004064.0	OG0002054.0	OG0018828.3	OG0006467.8	OG0044960.0	OG0054085.0
0.997361	0.01547319	nan	nan	0.5488984	0.9775966999999999	nan	0.3279636	nan	nan
OG0002961.20	OG0044238.0	OG0008946.0	OG0009783.0	OG0003897.10	OG0007724.0	OG0017321.1	OG0004085.0	OG0047042.0	OG0004026.1
0.44832840000000007	nan	nan	0.9131089	0.001131911	0.8665088	nan	0.6339677	nan	0.5674659000000001
OG0024274.0	OG0048902.0	OG0035581.0	OG0000703.24	OG0012660.2	OG0017049.5	OG0009750.1	OG0060435.0	OG0017066.3	OG0034772.0
nan	nan	nan	0.03178003	0.7718334	nan	nan	nan	nan	nan
OG0022172.0	OG0003204.0	OG0034958.0	OG0056852.0	OG0046916.0	OG0017354.4	OG0010785.14	OG0009290.0	OG0017216.1	OG0045026.0
nan	0.511512	nan	nan	nan	nan	nan	0.04036391	nan	nan
OG0044490.0	OG0045763.0	OG0003747.6	OG0005161.27	OG0001777.24	OG0046286.0	OG0008183.0	OG0002044.0	OG0020541.0	OG0014706.0
nan	nan	0.01818324	nan	0.5173609	nan	0.8945535	0.9537405999999999	nan	0.9927881
OG0008196.2	OG0012921.6	OG0014072.3	OG0002687.0	OG0011976.0	OG0028444.0	OG0000623.24	OG0028514.0	OG0034422.0	OG0012112.2
0.7412093000000001	0.9997902	nan	0.7971701	0.9980857	nan	0.2260799	nan	nan	0.9746459000000001
OG0015949.0	OG0060481.0	OG0053945.0	OG0020530.0	OG0012750.0	OG0013006.4	OG0016930.2	OG0000367.174	OG0038909.0	OG0005105.0
0.9938530000000001	nan	nan	0.927157	0.2867269	0.9139509	nan	0.9843303	nan	0.520116
OG0056969.0	OG0016892.2	OG0001135.4	OG0034410.0	OG0017504.5	OG0019581.0	OG0018140.2	OG0016977.2	OG0038023.0	OG0013017.9
nan	0.9999959	0.4193977	nan	nan	nan	0.9999629999999999	nan	nan	nan
OG0011618.6	OG0007726.2	OG0020337.0	OG0002136.0	OG0007475.6	OG0003096.0	OG0046805.0	OG0008585.0	OG0014610.2	OG0003450.0
nan	0.10484669999999999	nan	0.9448228000000001	5.16081e-07	0.2195811	nan	0.7058473000000001	0.3626689	0.9464321
OG0005934.2	OG0005767.0	OG0005188.2	OG0016805.0	OG0043920.0	OG0027649.0	OG0046890.0	OG0014824.7	OG0024660.0	OG0004589.2
0.30670359999999997	0.6166812	0.2290203	nan	nan	nan	nan	nan	nan	0.5270809000000001
OG0015548.8	OG0003152.0	OG0035013.0	OG0008348.0	OG0041815.0	OG0046084.0	OG0003962.6	OG0038890.0	OG0017896.0	OG0045065.0
nan	0.5609204000000001	nan	0.9364859000000001	nan	nan	0.6398176	nan	0.00035784839999999994	nan
OG0047422.0	OG0018502.6	OG0003632.26	OG0005342.24	OG0002583.0	OG0044620.0	OG0044243.0	OG0007715.0	OG0005306.0	OG0002945.0
nan	nan	0.9905549000000001	0.9997438	0.09846278	nan	nan	0.05456201	0.0703572	0.8983457
OG0016870.0	OG0019949.0	OG0017194.0	OG0027436.0	OG0011392.0	OG0046937.0	OG0004987.21	OG0004699.1	OG0017010.0	OG0017270.5
nan	nan	nan	nan	0.9579105	nan	nan	0.28066290000000005	0.9726878000000001	nan
OG0016661.3	OG0017316.1	OG0019236.0	OG0015788.1	OG0027478.0	OG0018173.0	OG0046109.0	OG0011338.3	OG0053983.0	OG0008632.0
nan	nan	nan	nan	nan	0.17901	nan	0.9871162	nan	0.8923601999999999
OG0026979.0	OG0008212.0	OG0011412.1	OG0011697.4	OG0046084.0	OG0057424.0	OG0007108.26	OG0022011.0	OG0020456.0	OG0056533.0
nan	0.5125047	0.9989207	nan	nan	nan	nan	nan	0.9972754	nan
OG0025682.0	OG0027456.0	OG0004455.4	OG0056786.0	OG0041751.0	OG0010807.2	OG0006055.0	OG0000247.29	OG0015228.4	OG0028054.0
nan	nan	0.6693693000000001	nan	nan	nan	0.4372527	0.9237046999999998	nan	nan
OG0056808.0	OG0000292.60	OG0034273.0	OG0057185.0	OG0044546.0	OG0005990.0	OG0017316.1	OG0019742.0	OG0005651.0	OG0005346.24
nan	nan	nan	nan	nan	0.902083	nan	nan	0.9343944	nan
OG0013882.4	OG0012811.9	OG0009042.2	OG0011578.3	OG0010720.2	OG0009782.21	OG0023453.0	OG0027202.0	OG0005199.18	OG0047140.0
nan	nan	0.9535819999999999	nan	0.1256158	nan	nan	nan	0.9381541999999999	nan
OG0016409.0	OG0046290.0	OG0023207.0	OG0020847.0	OG0004695.0	OG0009993.0	OG0006491.0	OG0004451.2	OG0005534.0	OG0018503.5
0.9990707	nan	nan	nan	0.8828111999999999	nan	0.9513471	0.8501175999999999	0.9569244	nan
OG0014254.6	OG0045419.0	OG0002882.0	OG0002755.0	OG0005501.1	OG0002248.0	OG0012094.2	OG0011338.3	OG0017899.1	OG0022092.0
nan	nan	0.03091776	0.7602978	0.5330528	0.9069792999999999	0.9835673	0.9871162	nan	nan
OG0010658.0	OG0015709.7	OG0001839.6	OG0046906.0	OG0020243.0	OG0000872.42	OG0053904.0	OG0015454.1	OG0007983.8	OG0045565.0
0.8765586	nan	0.6100753000000001	nan	nan	0.01623364	nan	nan	0.9959771999999999	nan
OG0001235.24	OG0045951.0	OG0012699.1	OG0010086.5	OG0012122.1	OG0020267.0	OG0056980.0	OG0005304.0	OG0014785.2	OG0035560.0
0.9616813	nan	0.0810332	nan	0.7113819	nan	nan	0.4658417	0.9983477	nan
OG0006785.2	OG0060358.0	OG0038680.0	OG0004690.6	OG0012651.6	OG0030135.0	OG0037740.0	OG0045301.0	OG0005535.2	OG0017257.0
0.2168694	nan	nan	0.9256546999999998	0.8940851999999999	nan	nan	nan	0.41918320000000003	nan
OG0000019.2	OG0012655.0	OG0014669.4	OG0034791.0	OG0048157.0	OG0034608.0	OG0018373.0	OG0005788.6	OG0046652.0	OG0016929.0
0.20540160000000002	0.9734866	0.9326211	nan	nan	nan	0.9998208000000001	0.07549696	nan	nan
OG0011599.5	OG0015566.2	OG0002232.24	OG0044348.0	OG0021979.0	OG0060348.0	OG0046656.0	OG0046389.0	OG0008697.2	OG0045740.0
nan	nan	0.9163471	nan	nan	nan	nan	nan	0.5883599	nan
OG0007680.12	OG0018416.0	OG0034550.0	OG0048129.0	OG0047436.0	OG0016430.7	OG0028461.0	OG0024816.0	OG0021191.0	OG0008762.0
nan	0.9379136999999999	nan	nan	nan	nan	nan	nan	nan	0.9988382
OG0056765.0	OG0011397.0	OG0001293.1	OG0003310.2	OG0013446.4	OG0008712.0	OG0005936.0	OG0022044.0	OG0003071.0	OG0047382.0
nan	nan	0.9524450999999999	0.04233208	nan	0.9485665000000001	0.1388562	nan	0.1268993	nan
OG0013332.12	OG0045078.0	OG0035613.0	OG0004346.4	OG0000106.6	OG0006372.2	OG0008752.0	OG0004216.0	OG0002755.0	OG0019216.0
nan	nan	nan	0.545962	0.4868802	0.5571706999999999	0.3315389	0.3647557	0.7602978	nan
OG0003284.0	OG0008220.4	OG0047470.0	OG0057460.0	OG0006961.0	OG0049159.0	OG0003676.0	OG0015160.3	OG0014756.3	OG0026983.0
0.8671416	0.7523079	nan	nan	0.9857469000000001	nan	0.9591525	nan	nan	nan
OG0000832.1	OG0015406.0	OG0000788.3	OG0011415.2	OG0007104.0	OG0011251.0	OG0038846.0	OG0019632.0	OG0010898.17	OG0016174.4
0.9999546999999999	nan	0.8563545	0.8184786999999999	nan	0.5637751999999999	nan	nan	nan	nan
OG0003091.24	OG0044011.0	OG0004865.2	OG0005723.0	OG0017471.0	OG0007559.0	OG0029130.0	OG0019408.0	OG0012393.13	OG0004628.2
0.8976136	nan	0.2795185	0.947427	nan	0.3534223	nan	nan	nan	0.6559839
OG0002505.16	OG0060337.0	OG0010521.4	OG0001808.40	OG0016199.2	OG0015926.8	OG0022245.0	OG0019889.0	OG0000013.994	OG0004695.0
0.3048741	nan	nan	4.456439e-05	0.5440683000000001	nan	nan	nan	0.003959688	0.8828111999999999
OG0020592.0	OG0045685.0	OG0002620.44	OG0006418.0	OG0007096.24	OG0017521.6	OG0016905.3	OG0012464.0	OG0044851.0	OG0047107.0
nan	nan	0.1171961	0.8949754999999999	nan	nan	nan	0.2521103	nan	nan
OG0002459.0	OG0034840.0	OG0008519.0	OG0046523.0	OG0047166.0	OG0001125.24	OG0009140.4	OG0047275.0	OG0037864.0	OG0007849.2
0.8444385	nan	0.1505848	nan	nan	0.9509165	0.001782111	nan	nan	0.03207949
OG0008364.0	OG0023530.0	OG0009946.2	OG0045621.0	OG0005620.0	OG0046668.0	OG0044579.0	OG0044617.0	OG0001319.1	OG0038700.0
0.8079609000000001	nan	0.1654489	nan	0.9696459999999999	nan	nan	nan	0.9402031999999999	nan
OG0019176.0	OG0004048.0	OG0009213.17	OG0011963.2	OG0023226.0	OG0017370.6	OG0013476.2	OG0019169.0	OG0028283.0	OG0047966.0
nan	0.40271940000000006	nan	0.40031279999999997	nan	nan	0.3557701	nan	nan	nan
OG0013552.0	OG0014325.3	OG0027068.0	OG0005960.8	OG0044401.0	OG0057428.0	OG0014858.0	OG0030049.0	OG0047426.0	OG0029573.0
nan	nan	nan	0.9463271000000001	nan	nan	0.6676014	nan	nan	nan
OG0029001.0	OG0010861.0	OG0038685.0	OG0056548.0	OG0034780.0	OG0006095.0	OG0007919.2	OG0045504.0	OG0024677.0	OG0018078.1
nan	nan	nan	nan	nan	0.1586359	0.9975583	nan	nan	nan
OG0037769.0	OG0025088.0	OG0038127.0	OG0002670.1	OG0046262.0	OG0007398.0	OG0048796.0	OG0011222.2	OG0001073.24	OG0002542.24
nan	nan	nan	0.37427150000000003	nan	0.44459309999999996	nan	0.7155547	0.28482179999999996	0.8941313
OG0008290.0	OG0022338.0	OG0000676.120	OG0013547.0	OG0014706.0	OG0000914.30	OG0013505.0	OG0007534.0	OG0005533.0	OG0018079.3
0.9998974	nan	0.04062652	1.0	0.9927881	0.33737009999999995	nan	0.8701968000000001	0.9296366	nan
OG0000009.802	OG0012085.13	OG0000764.26	OG0003563.2	OG0002917.0	OG0048806.0	OG0005098.0	OG0020396.0	OG0004264.1	OG0016050.6
0.7617156999999999	nan	0.5486049	0.05430799	0.7798098000000001	nan	0.1060627	nan	nan	nan
OG0046623.0	OG0005588.4	OG0027935.0	OG0024810.0	OG0001708.32	OG0000306.0	OG0000379.0	OG0002762.95	OG0015134.4	OG0004490.2
nan	0.02520272	nan	nan	0.00019780830000000002	0.01792226	0.319742	nan	nan	0.5721809
OG0008357.6	OG0005707.4	OG0046549.0	OG0047256.0	OG0012490.0	OG0044241.0	OG0048895.0	OG0024650.0	OG0004736.6	OG0012293.4
0.7591262	0.9960261999999999	nan	nan	nan	nan	nan	nan	0.595755	0.2546228
OG0057209.0	OG0005545.0	OG0008103.4	OG0056532.0	OG0008619.3	OG0001597.32	OG0016211.0	OG0004635.2	OG0054120.0	OG0046437.0
nan	0.55286	0.2717027	nan	0.0107904	nan	0.21053609999999998	0.3564617	nan	nan
OG0045726.0	OG0021959.0	OG0043612.0	OG0017213.5	OG0027829.0	OG0038651.0	OG0043528.0	OG0028448.0	OG0003492.0	OG0007065.7
nan	nan	nan	nan	nan	nan	nan	nan	0.7163758000000001	nan
OG0015514.3	OG0056977.0	OG0024320.0	OG0003606.1	OG0001644.0	OG0005903.2	OG0000762.2	OG0008542.0	OG0026913.0	OG0015200.2
nan	nan	nan	0.236798	0.01482551	0.04518916	0.00045519980000000005	0.9510711	nan	0.9999485999999999
OG0043912.0	OG0000245.1	OG0017773.5	OG0054102.0	OG0000600.26	OG0045076.0	OG0025210.0	OG0028192.0	OG0000511.0	OG0045657.0
nan	0.99697	nan	nan	0.8264853000000001	nan	nan	nan	0.44313199999999997	nan
OG0047595.0	OG0045195.0	OG0010665.0	OG0003311.0	OG0044358.0	OG0004164.0	OG0000050.0	OG0011266.10	OG0001383.24	OG0056717.0
nan	nan	0.9814449000000001	0.518316	nan	0.5990260000000001	0.09087006	nan	0.917688	nan
OG0003462.0	OG0046164.0	OG0021993.0	OG0060435.0	OG0007509.2	OG0016833.2	OG0003157.31	OG0002868.0	OG0043384.0	OG0003264.4
0.8505049000000001	nan	nan	nan	0.8371978999999999	nan	0.6716954	0.1489009	nan	0.5786631
OG0000135.128	OG0022038.0	OG0025960.0	OG0004456.0	OG0047272.0	OG0001653.5	OG0018982.0	OG0029110.0	OG0030133.0	OG0044125.0
0.08504647	nan	nan	0.1678966	nan	0.37174050000000003	0.15221410000000002	nan	nan	nan
OG0006844.0	OG0005426.10	OG0003527.29	OG0023393.0	OG0037828.0	OG0047372.0	OG0001636.12	OG0007888.4	OG0057107.0	OG0016965.4
0.44662209999999997	0.5735931	0.9428808000000001	nan	nan	nan	0.8841437	0.7640222	nan	nan
OG0034953.0	OG0001128.24	OG0043441.0	OG0004256.2	OG0015610.8	OG0000346.14	OG0003961.0	OG0018389.0	OG0029061.0	OG0020923.0
nan	0.9591394	nan	0.2032779	nan	0.01408573	0.8768106999999999	nan	nan	0.004289765
OG0034518.0	OG0013833.0	OG0047943.0	OG0026585.0	OG0024352.0	OG0015677.0	OG0025109.0	OG0019318.0	OG0001113.24	OG0015514.3
nan	0.9907151	nan	nan	nan	nan	nan	nan	0.4744569	nan
OG0018843.5	OG0000454.0	OG0009075.0	OG0014059.0	OG0019934.0	OG0008681.0	OG0003640.9	OG0045209.0	OG0024727.0	OG0041738.0
nan	0.01830505	0.9022296999999999	0.06473769	nan	0.9986857	9.935629000000001e-05	nan	nan	nan
OG0034883.0	OG0002669.0	OG0017445.6	OG0043379.0	OG0002414.16	OG0010838.2	OG0024982.0	OG0020688.0	OG0021931.0	OG0018079.3
nan	0.3999316	nan	nan	nan	nan	nan	0.9871053	nan	nan
OG0015877.2	OG0013478.8	OG0056771.0	OG0028434.0	OG0000485.92	OG0001693.0	OG0017013.0	OG0019921.0	OG0011587.0	OG0003636.4
nan	0.9824906999999999	nan	nan	0.6248446999999999	0.8412495999999999	nan	nan	0.00531631	0.5674934
OG0047284.0	OG0004094.1	OG0000019.2	OG0046246.0	OG0001006.0	OG0003684.4	OG0037790.0	OG0041899.0	OG0003139.0	OG0012104.6
nan	0.002698835	0.20540160000000002	nan	0.8738263000000001	0.8836263000000001	nan	nan	0.9414906999999999	nan
OG0000349.0	OG0006628.0	OG0010699.0	OG0035824.0	OG0015632.7	OG0005548.4	OG0053916.0	OG0001228.1	OG0022054.0	OG0009806.0
0.06058103	0.9718346999999999	0.6819808	nan	nan	0.9962665999999999	nan	0.9768618	nan	nan
OG0007976.0	OG0045905.0	OG0004938.0	OG0035707.0	OG0010971.7	OG0005666.2	OG0003102.3	OG0020528.0	OG0000004.842	OG0025882.0
0.9699290999999999	nan	0.21941010000000002	nan	nan	0.9501620000000001	0.8905504999999999	0.9812325999999999	nan	nan
OG0054019.0	OG0004015.3	OG0012348.14	OG0006177.1	OG0028222.0	OG0034400.0	OG0004999.6	OG0012387.5	OG0014040.0	OG0020875.0
nan	0.7197398	nan	0.9643851000000001	nan	nan	0.9252273000000001	nan	nan	nan
OG0018441.3	OG0000949.3	OG0005236.2	OG0043875.0	OG0003883.2	OG0038628.0	OG0000006.1077	OG0004975.0	OG0034870.0	OG0000425.53
nan	0.47230150000000004	0.05388001	nan	0.7911063	nan	0.02034391	0.1609628	nan	0.9049517
OG0030139.0	OG0016612.5	OG0010163.0	OG0016064.2	OG0004259.24	OG0044430.0	OG0011909.12	OG0045790.0	OG0043920.0	OG0002437.4
nan	nan	0.9996028	0.9997558000000001	0.9272815000000001	nan	nan	nan	nan	0.006104086
OG0038050.0	OG0013311.4	OG0044783.0	OG0012176.4	OG0001432.24	OG0046935.0	OG0000472.0	OG0009114.2	OG0057400.0	OG0046632.0
nan	nan	nan	nan	0.9032527	nan	0.18578540000000002	0.8766109000000001	nan	nan
OG0046881.0	OG0002408.0	OG0014313.5	OG0012158.0	OG0024483.0	OG0003758.0	OG0001998.0	OG0005336.8	OG0002533.0	OG0026487.0
nan	0.4041416	nan	0.978923	nan	0.8550686	0.9372785	0.9898408000000001	0.5845549	nan
OG0044715.0	OG0015191.7	OG0000095.36	OG0045838.0	OG0000283.131	OG0023437.0	OG0053955.0	OG0014671.6	OG0007700.1	OG0038125.0
nan	nan	0.0355437	nan	0.7012698	nan	nan	0.5410451000000001	0.3232157	nan
OG0006378.0	OG0038714.0	OG0029226.0	OG0028235.0	OG0001906.0	OG0011485.0	OG0003872.0	OG0047493.0	OG0002344.91	OG0044532.0
0.9845174999999999	nan	nan	nan	0.0010616739999999999	0.1499229	0.955425	nan	nan	nan
OG0008976.0	OG0004669.1	OG0004158.0	OG0029257.0	OG0024467.0	OG0026565.0	OG0009243.3	OG0008922.22	OG0017537.6	OG0011429.8
0.5129286	0.02519172	0.6457263000000001	nan	nan	nan	0.05781806	nan	nan	nan
OG0045307.0	OG0044228.0	OG0005671.4	OG0018108.6	OG0007639.5	OG0004521.26	OG0012992.0	OG0017910.0	OG0000691.0	OG0007326.0
nan	nan	0.9241184000000001	nan	nan	0.05668059	nan	0.9998611	0.08253581	0.9799836
OG0010506.0	OG0041562.0	OG0015198.7	OG0022352.0	OG0003972.0	OG0018546.1	OG0025705.0	OG0048869.0	OG0024960.0	OG0012383.0
0.9981821	nan	nan	0.9979059000000001	0.01730509	nan	nan	nan	nan	nan
OG0037802.0	OG0003601.4	OG0000006.561	OG0004678.12	OG0021324.0	OG0024638.0	OG0017141.1	OG0044586.0	OG0007800.5	OG0028165.0
nan	0.09416933	0.02231204	0.5161885	nan	nan	nan	nan	0.6084889	nan
OG0012662.2	OG0046763.0	OG0045121.0	OG0045893.0	OG0013630.2	OG0002675.15	OG0000866.110	OG0015148.2	OG0011328.4	OG0047239.0
0.722831	nan	nan	nan	0.9416751	nan	nan	nan	0.3983665	nan
OG0020694.0	OG0025961.0	OG0038736.0	OG0045234.0	OG0007871.0	OG0044676.0	OG0009776.8	OG0054029.0	OG0005975.16	OG0009456.1
nan	nan	nan	nan	0.8634684000000001	nan	nan	nan	nan	nan
OG0029511.0	OG0000062.399	OG0022160.0	OG0038613.0	OG0001670.24	OG0014241.6	OG0025934.0	OG0044871.0	OG0001000.24	OG0015204.0
nan	0.1029085	nan	nan	0.9012884	nan	nan	nan	0.9463642	0.9992356
OG0006443.2	OG0006308.12	OG0013719.12	OG0046781.0	OG0007010.34	OG0025930.0	OG0037740.0	OG0011900.1	OG0045929.0	OG0007639.25
0.9513402	0.4184224	nan	nan	nan	nan	nan	0.9080751	nan	nan
OG0029049.0	OG0007633.0	OG0018184.2	OG0057131.0	OG0004786.1	OG0015948.6	OG0001658.112	OG0013643.2	OG0041931.0	OG0014673.4
nan	0.9912963	nan	nan	0.05880214	nan	0.48315349999999996	1.0	nan	0.4764433
OG0035785.0	OG0017196.6	OG0027677.0	OG0012950.0	OG0019588.0	OG0057468.0	OG0018415.0	OG0024707.0	OG0035647.0	OG0020613.0
nan	nan	nan	0.9990866	nan	nan	nan	nan	nan	nan
OG0023037.0	OG0024962.0	OG0008653.7	OG0060480.0	OG0028913.0	OG0008224.0	OG0027485.0	OG0000179.0	OG0045536.0	OG0005969.0
nan	nan	nan	nan	nan	0.9995413000000001	nan	0.01705976	nan	0.7391389
OG0017739.3	OG0009045.2	OG0022797.0	OG0004884.0	OG0008201.2	OG0044241.0	OG0020624.0	OG0016045.0	OG0019203.0	OG0041798.0
nan	0.5416707	nan	0.0030053320000000003	0.9840443999999999	nan	nan	0.9994439	nan	nan
OG0057121.0	OG0011216.10	OG0000000.777	OG0003738.4	OG0043836.0	OG0009814.0	OG0048033.0	OG0007052.0	OG0014341.0	OG0019312.0
nan	0.1693152	1.23592e-05	0.48568729999999993	nan	0.0145428	nan	0.9851141	0.9578369000000001	nan
OG0044768.0	OG0021934.0	OG0000691.0	OG0000507.0	OG0048109.0	OG0011478.0	OG0008971.2	OG0048129.0	OG0005302.10	OG0013615.2
nan	nan	0.08253581	0.1593454	nan	0.9605693000000001	0.4586385	nan	0.9093315000000001	0.9982322
OG0014678.1	OG0000425.1	OG0027883.0	OG0045425.0	OG0024465.0	OG0016907.0	OG0030156.0	OG0011186.0	OG0034283.0	OG0016739.1
0.9959716000000001	0.09797457	nan	nan	nan	nan	nan	0.9305044	nan	nan
OG0007182.0	OG0001164.24	OG0002426.13	OG0048100.0	OG0045428.0	OG0025124.0	OG0034383.0	OG0011369.2	OG0012355.0	OG0018344.4
0.9279684000000001	0.9207705	0.7024372	nan	nan	nan	nan	0.9757707	nan	nan
OG0048103.0	OG0002635.0	OG0000419.108	OG0038628.0	OG0035031.0	OG0014998.9	OG0002985.0	OG0020312.0	OG0007508.0	OG0056878.0
nan	0.9374483	0.6622008	nan	nan	nan	0.9512562	nan	0.9760308000000001	nan
OG0020647.0	OG0001541.1	OG0016288.4	OG0045835.0	OG0012235.2	OG0011494.6	OG0038031.0	OG0022343.0	OG0010871.3	OG0057569.0
nan	0.9693190999999999	0.23152529999999996	nan	0.9236196	0.06473769	nan	nan	nan	nan
OG0014510.9	OG0012669.7	OG0046945.0	OG0013904.0	OG0014056.0	OG0047532.0	OG0003744.6	OG0003310.2	OG0015149.0	OG0001843.5
nan	0.975146	nan	0.9965332	0.01282346	nan	0.24171060000000003	0.04233208	nan	0.5826262
OG0008435.15	OG0007187.0	OG0035033.0	OG0030004.0	OG0010766.0	OG0007589.18	OG0018356.1	OG0006797.2	OG0019012.0	OG0029078.0
nan	0.8301703000000001	nan	nan	0.6755703000000001	nan	nan	0.34524859999999996	0.8750210999999999	nan
OG0035823.0	OG0007902.11	OG0000073.0	OG0005932.2	OG0024429.0	OG0006574.0	OG0013325.4	OG0019435.0	OG0012316.7	OG0009818.8
nan	nan	0.006626577	0.5830119	nan	0.9793628000000001	nan	nan	nan	0.1524473
OG0038662.0	OG0027570.0	OG0045255.0	OG0000926.24	OG0007470.8	OG0034348.0	OG0002232.24	OG0000101.213	OG0044861.0	OG0000460.1
nan	nan	nan	0.1292221	0.9452912	nan	0.9163471	0.862189	nan	nan
OG0044884.0	OG0041735.0	OG0041582.0	OG0025254.0	OG0002229.1	OG0017286.4	OG0001953.2	OG0014779.4	OG0006186.0	OG0002674.20
nan	nan	nan	nan	0.9174831	nan	0.96583	0.9989667999999999	0.7979575	0.00817501
OG0004994.3	OG0045324.0	OG0017975.3	OG0024730.0	OG0008927.0	OG0000423.2	OG0002785.8	OG0000189.0	OG0030169.0	OG0003057.0
0.8728744	nan	nan	nan	0.7556778000000001	0.07278182	nan	0.04976235	nan	0.1873562
OG0053778.0	OG0046591.0	OG0014218.5	OG0004329.0	OG0010576.0	OG0010125.0	OG0011954.3	OG0003776.2	OG0003610.0	OG0020478.0
nan	nan	nan	0.8389870999999999	0.7458212	nan	nan	0.8694291	0.02055945	0.9990031999999999
OG0046889.0	OG0044138.0	OG0019264.0	OG0003280.0	OG0022347.0	OG0014126.1	OG0002040.0	OG0049131.0	OG0010134.19	OG0060444.0
nan	nan	nan	0.8634565000000001	nan	nan	0.9665252000000001	nan	nan	nan
OG0043368.0	OG0002531.4	OG0011889.2	OG0049021.0	OG0056965.0	OG0025856.0	OG0034829.0	OG0016595.8	OG0043888.0	OG0038844.0
nan	0.9403355999999999	nan	nan	nan	nan	nan	nan	nan	nan
OG0012830.11	OG0056530.0	OG0007200.0	OG0008907.6	OG0010958.0	OG0016025.3	OG0006937.4	OG0014728.4	OG0029050.0	OG0044985.0
nan	nan	0.9778051	nan	0.998915	0.9778806000000001	0.9925527	0.28724879999999997	nan	nan
OG0004475.8	OG0043908.0	OG0003978.4	OG0000702.24	OG0010498.6	OG0013941.2	OG0000644.0	OG0003123.8	OG0005945.4	OG0044387.0
0.7282994	nan	0.7180098	0.7141748	0.9999947	0.9587380999999999	0.2051999	0.8834357	nan	nan
OG0015124.0	OG0014235.0	OG0056712.0	OG0018058.0	OG0014717.1	OG0028434.0	OG0009876.3	OG0057210.0	OG0015449.7	OG0057125.0
0.04109401	0.9991767	nan	nan	0.9999758	nan	0.9608763000000001	nan	nan	nan
OG0002518.2	OG0002770.0	OG0004959.1	OG0005352.0	OG0025996.0	OG0006737.2	OG0027742.0	OG0001860.0	OG0014632.1	OG0046558.0
0.5710231	0.49740159999999994	0.07400055	0.835025	nan	0.9326482	nan	0.9481881999999999	nan	nan
OG0019489.0	OG0018940.2	OG0003056.0	OG0004822.1	OG0001407.24	OG0044849.0	OG0046053.0	OG0024720.0	OG0060370.0	OG0017342.6
