OG0009883.5	OG0000692.0	OG0012915.3	OG0004617.12	OG0004835.2	OG0004464.0	OG0004338.2	OG0000107.44	OG0000038.0	OG0000027.1
OG0007261.0	OG0018086.1	OG0012755.0	OG0003092.12	OG0003847.24	OG0012434.10	OG0011210.1	OG0017886.0	OG0012262.2	OG0009136.10
-1.7053351439087583	nan	-1.364756387640972	-2.293005384291349	-1.434402824145775	nan	-2.4069809444077856	-3.4456763830245394	-2.6831591504704124	-2.77595972578207
OG0046313.0	OG0012742.0	OG0008267.1	OG0026998.0	OG0045270.0	OG0002791.5	OG0007491.0	OG0045908.0	OG0002575.0	OG0045159.0
nan	nan	nan	nan	nan	-2.858305638035469	-2.9567955014348324	nan	-1.5403585500713883	nan
OG0013242.12	OG0038112.0	OG0018377.6	OG0028092.0	OG0048119.0	OG0010010.11	OG0005530.6	OG0044896.0	OG0057497.0	OG0016432.2
nan	nan	nan	nan	nan	-1.5382619139795337	-1.2981404809905814	nan	nan	nan
OG0011372.0	OG0017939.0	OG0045882.0	OG0026962.0	OG0004064.0	OG0002054.0	OG0018828.3	OG0006467.8	OG0044960.0	OG0054085.0
-2.427013346937462	-2.4916727707196795	nan	nan	-2.5084034055895517	-1.98564470702293	nan	-3.2276920250415966	nan	nan
OG0002961.20	OG0044238.0	OG0008946.0	OG0009783.0	OG0003897.10	OG0007724.0	OG0017321.1	OG0004085.0	OG0047042.0	OG0004026.1
-1.9148473194368616	nan	-1.165531478289697	-2.538680997509246	-1.8018830708475446	-2.1710435235823367	nan	-3.096036233197022	nan	-1.92631684638356
OG0024274.0	OG0048902.0	OG0035581.0	OG0000703.24	OG0012660.2	OG0017049.5	OG0009750.1	OG0060435.0	OG0017066.3	OG0034772.0
nan	nan	nan	-2.280685112655481	-1.4138838046624735	nan	nan	nan	nan	nan
OG0022172.0	OG0003204.0	OG0034958.0	OG0056852.0	OG0046916.0	OG0017354.4	OG0010785.14	OG0009290.0	OG0017216.1	OG0045026.0
-4.0081017984969645	-3.0721793798037935	nan	nan	nan	nan	-3.3004483674769105	-1.2112307783424274	nan	nan
OG0044490.0	OG0045763.0	OG0003747.6	OG0005161.27	OG0001777.24	OG0046286.0	OG0008183.0	OG0002044.0	OG0020541.0	OG0014706.0
nan	nan	-1.8889686876112564	nan	-2.372579930598799	nan	-3.0303245368567975	-2.7587699644845545	-2.5403585500713883	-2.265344566520995
OG0008196.2	OG0012921.6	OG0014072.3	OG0002687.0	OG0011976.0	OG0028444.0	OG0000623.24	OG0028514.0	OG0034422.0	OG0012112.2
-3.1558554189406562	-2.248793390257147	nan	-1.8442507673220554	-2.1181004969452384	nan	-1.9669118306678126	nan	nan	-3.049904905826314
OG0015949.0	OG0060481.0	OG0053945.0	OG0020530.0	OG0012750.0	OG0013006.4	OG0016930.2	OG0000367.174	OG0038909.0	OG0005105.0
-3.378269270843893	nan	nan	-2.269512200736224	-2.089267338097087	-2.724039419721936	-1.9246727492929352	-2.4020160062100544	nan	-2.0603972796439565
OG0056969.0	OG0016892.2	OG0001135.4	OG0034410.0	OG0017504.5	OG0019581.0	OG0018140.2	OG0016977.2	OG0038023.0	OG0013017.9
nan	-2.261188937029684	-1.9156635542766762	nan	nan	nan	-2.23854450717728	nan	nan	-1.672082742581352
OG0011618.6	OG0007726.2	OG0020337.0	OG0002136.0	OG0007475.6	OG0003096.0	OG0046805.0	OG0008585.0	OG0014610.2	OG0003450.0
nan	-1.8903051351740703	nan	-2.147202107181229	-2.7602353734890537	-1.8414044484991035	nan	-3.72642443438462	-2.632628934351471	-2.0782590139204995
OG0005934.2	OG0005767.0	OG0005188.2	OG0016805.0	OG0043920.0	OG0027649.0	OG0046890.0	OG0014824.7	OG0024660.0	OG0004589.2
-2.134793803412827	-2.5096352500140915	-1.837532132384696	-2.4477213090095638	nan	nan	nan	nan	-5.691522623405039	-2.4595758953553424
OG0015548.8	OG0003152.0	OG0035013.0	OG0008348.0	OG0041815.0	OG0046084.0	OG0003962.6	OG0038890.0	OG0017896.0	OG0045065.0
nan	-2.123433941248279	nan	-1.1837689496578923	nan	nan	-2.252913416972182	nan	-2.22364329916394	nan
OG0047422.0	OG0018502.6	OG0003632.26	OG0005342.24	OG0002583.0	OG0044620.0	OG0044243.0	OG0007715.0	OG0005306.0	OG0002945.0
nan	nan	-2.1500807813140215	-1.6748438822584089	-2.6887294085133586	nan	nan	-3.3023685001688015	-1.3045406173614418	-1.735763848956453
OG0016870.0	OG0019949.0	OG0017194.0	OG0027436.0	OG0011392.0	OG0046937.0	OG0004987.21	OG0004699.1	OG0017010.0	OG0017270.5
nan	nan	-2.869859864663552	-1.7345631039509017	-1.5807847399320463	nan	nan	-2.571750389294305	-2.837532132384696	nan
OG0016661.3	OG0017316.1	OG0019236.0	OG0015788.1	OG0027478.0	OG0018173.0	OG0046109.0	OG0011338.3	OG0053983.0	OG0008632.0
-3.106560122683883	nan	nan	nan	nan	-1.4031602455622152	nan	-2.686870265162148	nan	-1.7437139294149082
OG0026979.0	OG0008212.0	OG0011412.1	OG0011697.4	OG0046084.0	OG0057424.0	OG0007108.26	OG0022011.0	OG0020456.0	OG0056533.0
nan	-1.9782360257083436	-2.4941090702700426	-3.37751939035459	nan	nan	nan	nan	-1.4884307580275276	nan
OG0025682.0	OG0027456.0	OG0004455.4	OG0056786.0	OG0041751.0	OG0010807.2	OG0006055.0	OG0000247.29	OG0015228.4	OG0028054.0
nan	nan	-2.8900377466011817	nan	nan	nan	-1.3872228947148009	-2.7799177393507533	-2.341537138825891	nan
OG0056808.0	OG0000292.60	OG0034273.0	OG0057185.0	OG0044546.0	OG0005990.0	OG0017316.1	OG0019742.0	OG0005651.0	OG0005346.24
nan	nan	nan	nan	nan	-2.8614476248473513	nan	nan	-1.3847720564211743	-2.710283551513701
OG0013882.4	OG0012811.9	OG0009042.2	OG0011578.3	OG0010720.2	OG0009782.21	OG0023453.0	OG0027202.0	OG0005199.18	OG0047140.0
-2.9050883529745333	nan	-1.8380478410732577	nan	-2.1574635954987613	nan	nan	nan	-3.284264741682362	nan
OG0016409.0	OG0046290.0	OG0023207.0	OG0020847.0	OG0004695.0	OG0009993.0	OG0006491.0	OG0004451.2	OG0005534.0	OG0018503.5
-3.239225505557113	nan	nan	-13.287712379549449	-1.7238011349677584	-1.8028894852873039	-3.033274231282193	-2.2440015162022933	-1.8257214289638781	nan
OG0014254.6	OG0045419.0	OG0002882.0	OG0002755.0	OG0005501.1	OG0002248.0	OG0012094.2	OG0011338.3	OG0017899.1	OG0022092.0
nan	nan	-1.8854997068348074	-2.1982618984335427	-2.3800705758839222	-1.931810741221032	-2.858305638035469	-2.686870265162148	-2.107181572204967	nan
OG0010658.0	OG0015709.7	OG0001839.6	OG0046906.0	OG0020243.0	OG0000872.42	OG0053904.0	OG0015454.1	OG0007983.8	OG0045565.0
-3.572608370313282	nan	-2.010715640252329	nan	nan	-2.2954821145835616	nan	nan	-3.313297789743922	nan
OG0001235.24	OG0045951.0	OG0012699.1	OG0010086.5	OG0012122.1	OG0020267.0	OG0056980.0	OG0005304.0	OG0014785.2	OG0035560.0
-1.9736956756480915	nan	-2.6321816563938065	nan	-2.118413683756604	-2.471528698117108	nan	-1.8889686876112564	-2.7864722954520706	nan
OG0006785.2	OG0060358.0	OG0038680.0	OG0004690.6	OG0012651.6	OG0030135.0	OG0037740.0	OG0045301.0	OG0005535.2	OG0017257.0
-1.50635266602479	nan	nan	-2.1096700506846275	-3.943194535621982	nan	nan	nan	-2.009262921328968	-1.2549778509627356
OG0000019.2	OG0012655.0	OG0014669.4	OG0034791.0	OG0048157.0	OG0034608.0	OG0018373.0	OG0005788.6	OG0046652.0	OG0016929.0
-1.6241542753321765	-2.278583590010193	-1.8339273240532943	nan	nan	nan	-2.16747450220749	-1.6581280793555997	nan	-1.8463243502027624
OG0011599.5	OG0015566.2	OG0002232.24	OG0044348.0	OG0021979.0	OG0060348.0	OG0046656.0	OG0046389.0	OG0008697.2	OG0045740.0
-2.4453620361356414	-1.5324074912870507	-2.4492963037521123	nan	nan	nan	nan	nan	-2.7729983254109625	nan
OG0007680.12	OG0018416.0	OG0034550.0	OG0048129.0	OG0047436.0	OG0016430.7	OG0028461.0	OG0024816.0	OG0021191.0	OG0008762.0
nan	-2.452451460921961	nan	nan	nan	nan	nan	nan	nan	-3.6151102475476007
OG0056765.0	OG0011397.0	OG0001293.1	OG0003310.2	OG0013446.4	OG0008712.0	OG0005936.0	OG0022044.0	OG0003071.0	OG0047382.0
nan	-2.1215492969033365	-2.5344956303704946	-2.3759459088898995	-2.280685112655481	-2.541198058410986	-1.5950968778548693	nan	-1.7993701020169257	nan
OG0013332.12	OG0045078.0	OG0035613.0	OG0004346.4	OG0000106.6	OG0006372.2	OG0008752.0	OG0004216.0	OG0002755.0	OG0019216.0
nan	nan	nan	-2.5170484866326897	-2.684086034563258	-2.300448367476911	-1.565545239767597	-2.0985055449524253	-2.1982618984335427	-2.7046296120465163
OG0003284.0	OG0008220.4	OG0047470.0	OG0057460.0	OG0006961.0	OG0049159.0	OG0003676.0	OG0015160.3	OG0014756.3	OG0026983.0
-2.269860047643488	-2.139235797371172	nan	nan	-1.9845024306046744	nan	-2.2179269845661476	-2.5743258646124194	-2.1597180585730555	nan
OG0000832.1	OG0015406.0	OG0000788.3	OG0011415.2	OG0007104.0	OG0011251.0	OG0038846.0	OG0019632.0	OG0010898.17	OG0016174.4
-1.9788045754855104	-13.287712379549449	-3.2169205701263883	-4.021628621221724	-0.5758303511973623	-1.4941090702700428	nan	nan	nan	-2.5950968778548695
OG0003091.24	OG0044011.0	OG0004865.2	OG0005723.0	OG0017471.0	OG0007559.0	OG0029130.0	OG0019408.0	OG0012393.13	OG0004628.2
-2.286304185156641	nan	-2.3989691306511904	-1.4643451395032143	-2.0721793798037935	-2.143691510282557	nan	-1.4759363242227894	nan	-1.99136969485656
OG0002505.16	OG0060337.0	OG0010521.4	OG0001808.40	OG0016199.2	OG0015926.8	OG0022245.0	OG0019889.0	OG0000013.994	OG0004695.0
-2.0267928458865443	nan	nan	-1.597714408130004	-2.22364329916394	nan	nan	nan	-1.3532843389226457	-1.7238011349677584
OG0020592.0	OG0045685.0	OG0002620.44	OG0006418.0	OG0007096.24	OG0017521.6	OG0016905.3	OG0012464.0	OG0044851.0	OG0047107.0
-3.1003603063489527	nan	-2.4965494909944312	-3.151362038095294	nan	nan	-2.2848973639423953	-0.807679564965501	nan	nan
OG0002459.0	OG0034840.0	OG0008519.0	OG0046523.0	OG0047166.0	OG0001125.24	OG0009140.4	OG0047275.0	OG0037864.0	OG0007849.2
-1.8262329322632935	nan	-2.616613653800984	nan	nan	-2.5445609854369495	-1.9959660987155103	nan	nan	-4.124817580174666
OG0008364.0	OG0023530.0	OG0009946.2	OG0045621.0	OG0005620.0	OG0046668.0	OG0044579.0	OG0044617.0	OG0001319.1	OG0038700.0
-3.32655212141281	nan	-2.654263004835957	nan	-2.3658714424749596	nan	nan	nan	-1.997693532616831	nan
OG0019176.0	OG0004048.0	OG0009213.17	OG0011963.2	OG0023226.0	OG0017370.6	OG0013476.2	OG0019169.0	OG0028283.0	OG0047966.0
nan	-2.306145097646435	nan	-2.4258500394902978	nan	nan	-3.9115869902732747	nan	nan	nan
OG0013552.0	OG0014325.3	OG0027068.0	OG0005960.8	OG0044401.0	OG0057428.0	OG0014858.0	OG0030049.0	OG0047426.0	OG0029573.0
nan	nan	nan	-2.681307166851665	nan	nan	-1.4018253878519928	nan	nan	nan
OG0029001.0	OG0010861.0	OG0038685.0	OG0056548.0	OG0034780.0	OG0006095.0	OG0007919.2	OG0045504.0	OG0024677.0	OG0018078.1
nan	-1.7729983254109627	nan	nan	nan	-1.6001179899733253	-1.3997302464909953	nan	nan	nan
OG0037769.0	OG0025088.0	OG0038127.0	OG0002670.1	OG0046262.0	OG0007398.0	OG0048796.0	OG0011222.2	OG0001073.24	OG0002542.24
nan	nan	nan	-1.9406447223835788	nan	-2.9307102872844655	nan	-1.8546486144273802	-2.6268251092468837	-2.2474226585237327
OG0008290.0	OG0022338.0	OG0000676.120	OG0013547.0	OG0014706.0	OG0000914.30	OG0013505.0	OG0007534.0	OG0005533.0	OG0018079.3
-2.640253953094529	-2.0174170530774096	-2.006361864568414	-2.558941530006786	-2.265344566520995	-2.1710435235823367	-2.7799177393507533	-2.1655314782896973	-1.6082322800440032	-2.23990682554186
OG0000009.802	OG0012085.13	OG0000764.26	OG0003563.2	OG0002917.0	OG0048806.0	OG0005098.0	OG0020396.0	OG0004264.1	OG0016050.6
-1.4575933541049346	nan	-2.834441745538826	-1.2050643371964638	-2.207561069935362	nan	-3.0081017984969645	nan	-1.5278241963276145	-2.278583590010193
OG0046623.0	OG0005588.4	OG0027935.0	OG0024810.0	OG0001708.32	OG0000306.0	OG0000379.0	OG0002762.95	OG0015134.4	OG0004490.2
nan	-2.5403585500713883	-2.3011592297927903	-1.9708651959469772	-2.086201035049304	-1.4649424051051576	-1.7041594490829646	nan	nan	-2.361416384768338
OG0008357.6	OG0005707.4	OG0046549.0	OG0047256.0	OG0012490.0	OG0044241.0	OG0048895.0	OG0024650.0	OG0004736.6	OG0012293.4
-1.7095755961347006	-3.4401068821617957	nan	nan	nan	nan	nan	-3.5083213200135352	-2.207894294337095	nan
OG0057209.0	OG0005545.0	OG0008103.4	OG0056532.0	OG0008619.3	OG0001597.32	OG0016211.0	OG0004635.2	OG0054120.0	OG0046437.0
nan	-3.0174170530774096	-2.1821311982720135	nan	-2.0040452120579486	nan	-1.2841944674408476	-2.4410466976497114	nan	nan
OG0045726.0	OG0021959.0	OG0043612.0	OG0017213.5	OG0027829.0	OG0038651.0	OG0043528.0	OG0028448.0	OG0003492.0	OG0007065.7
nan	nan	nan	nan	nan	nan	nan	nan	-2.0981966497492563	nan
OG0015514.3	OG0056977.0	OG0024320.0	OG0003606.1	OG0001644.0	OG0005903.2	OG0000762.2	OG0008542.0	OG0026913.0	OG0015200.2
nan	nan	nan	-2.1127866970487705	-2.189022282875856	-1.7563309190331373	-1.5929192245494994	-2.379319758775699	nan	-3.1228054528737617
OG0043912.0	OG0000245.1	OG0017773.5	OG0054102.0	OG0000600.26	OG0045076.0	OG0025210.0	OG0028192.0	OG0000511.0	OG0045657.0
nan	-3.375272084680447	nan	nan	-2.879382638782058	nan	nan	nan	-1.3255393484397413	nan
OG0047595.0	OG0045195.0	OG0010665.0	OG0003311.0	OG0044358.0	OG0004164.0	OG0000050.0	OG0011266.10	OG0001383.24	OG0056717.0
nan	nan	-2.1354275372428675	-1.4568010998066674	nan	-2.532824877385981	-1.2404180267664453	nan	-1.6764569908501112	nan
OG0003462.0	OG0046164.0	OG0021993.0	OG0060435.0	OG0007509.2	OG0016833.2	OG0003157.31	OG0002868.0	OG0043384.0	OG0003264.4
-1.9556758311877986	nan	nan	nan	-2.064615689201755	nan	-3.024443179176788	-1.5307391533840016	nan	-3.4906183172652914
OG0000135.128	OG0022038.0	OG0025960.0	OG0004456.0	OG0047272.0	OG0001653.5	OG0018982.0	OG0029110.0	OG0030133.0	OG0044125.0
-1.837274347153797	-1.5546970578634869	nan	-1.5859727408750985	nan	-2.594225422050124	-2.2085609741275585	nan	nan	nan
OG0006844.0	OG0005426.10	OG0003527.29	OG0023393.0	OG0037828.0	OG0047372.0	OG0001636.12	OG0007888.4	OG0057107.0	OG0016965.4
-2.2542893780119995	-2.3770696490798233	-3.1253210507925444	nan	nan	nan	-2.4615611647492424	-2.5977144081300043	nan	-3.289121949804121
OG0034953.0	OG0001128.24	OG0043441.0	OG0004256.2	OG0015610.8	OG0000346.14	OG0003961.0	OG0018389.0	OG0029061.0	OG0020923.0
nan	-2.5203555254237644	nan	-1.8272564832398128	nan	-1.0537931709624722	-3.2310746644362487	-1.5929192245494994	nan	nan
OG0034518.0	OG0013833.0	OG0047943.0	OG0026585.0	OG0024352.0	OG0015677.0	OG0025109.0	OG0019318.0	OG0001113.24	OG0015514.3
nan	-3.755259043974559	nan	nan	nan	nan	nan	nan	-1.8272564832398128	nan
OG0018843.5	OG0000454.0	OG0009075.0	OG0014059.0	OG0019934.0	OG0008681.0	OG0003640.9	OG0045209.0	OG0024727.0	OG0041738.0
nan	-2.255666652618641	-2.6003366961119823	nan	nan	-2.242635327614509	-1.5104570643575266	nan	-1.5661859155419728	nan
OG0034883.0	OG0002669.0	OG0017445.6	OG0043379.0	OG0002414.16	OG0010838.2	OG0024982.0	OG0020688.0	OG0021931.0	OG0018079.3
nan	-1.6504082574432482	nan	nan	nan	-3.7940570405857894	-1.258080051505312	-1.815021540306669	nan	-2.23990682554186
OG0015877.2	OG0013478.8	OG0056771.0	OG0028434.0	OG0000485.92	OG0001693.0	OG0017013.0	OG0019921.0	OG0011587.0	OG0003636.4
nan	-2.7670936989931696	nan	-3.2122332300614325	-2.3375210295767483	-2.2660383366910795	-2.2169205701263888	nan	-2.0709665213541437	-1.3367920275193528
OG0047284.0	OG0004094.1	OG0000019.2	OG0046246.0	OG0001006.0	OG0003684.4	OG0037790.0	OG0041899.0	OG0003139.0	OG0012104.6
nan	-2.3857141938809536	-1.6241542753321765	nan	-3.175272872767897	-1.9246727492929352	nan	nan	-1.7923569873134675	-4.294774043383636
OG0000349.0	OG0006628.0	OG0010699.0	OG0035824.0	OG0015632.7	OG0005548.4	OG0053916.0	OG0001228.1	OG0022054.0	OG0009806.0
-2.286304185156641	-1.9697345571423308	-3.220546952532338	nan	nan	-2.812485601807184	nan	-2.492484413520771	-2.84684321193858	nan
OG0007976.0	OG0045905.0	OG0004938.0	OG0035707.0	OG0010971.7	OG0005666.2	OG0003102.3	OG0020528.0	OG0000004.842	OG0025882.0
-2.096036233197022	nan	-1.8709148519433896	nan	-3.481001661584214	-1.5245000127350494	-3.2048980418771755	-2.0	nan	nan
OG0054019.0	OG0004015.3	OG0012348.14	OG0006177.1	OG0028222.0	OG0034400.0	OG0004999.6	OG0012387.5	OG0014040.0	OG0020875.0
nan	-1.5284483343606623	nan	-2.9907961726701604	nan	nan	-2.639804305267642	nan	nan	nan
OG0018441.3	OG0000949.3	OG0005236.2	OG0043875.0	OG0003883.2	OG0038628.0	OG0000006.1077	OG0004975.0	OG0034870.0	OG0000425.53
nan	-1.1068708139827879	-2.518701058452435	nan	-2.512925319948276	nan	-2.1028370366411657	-2.7312063248775216	nan	-2.852042118612899
OG0030139.0	OG0016612.5	OG0010163.0	OG0016064.2	OG0004259.24	OG0044430.0	OG0011909.12	OG0045790.0	OG0043920.0	OG0002437.4
nan	nan	-1.9094175236375577	-3.7575011462495684	-2.6910567118747863	nan	nan	nan	nan	-2.268121651191569
OG0038050.0	OG0013311.4	OG0044783.0	OG0012176.4	OG0001432.24	OG0046935.0	OG0000472.0	OG0009114.2	OG0057400.0	OG0046632.0
nan	-2.056491198838264	nan	-4.501442751900983	-2.728335289022766	nan	-2.0846703239869906	-3.846013122709184	nan	nan
OG0046881.0	OG0002408.0	OG0014313.5	OG0012158.0	OG0024483.0	OG0003758.0	OG0001998.0	OG0005336.8	OG0002533.0	OG0026487.0
nan	-2.5121020987899114	nan	-2.8262329322632938	-0.9406447223835788	-1.2072279224818812	-2.144329165559629	-2.977099597889921	-1.9246727492929352	nan
OG0044715.0	OG0015191.7	OG0000095.36	OG0045838.0	OG0000283.131	OG0023437.0	OG0053955.0	OG0014671.6	OG0007700.1	OG0038125.0
nan	nan	-1.5807847399320463	nan	-2.4410466976497114	nan	nan	-4.024443179176788	-1.0797829340377831	nan
OG0006378.0	OG0038714.0	OG0029226.0	OG0028235.0	OG0001906.0	OG0011485.0	OG0003872.0	OG0047493.0	OG0002344.91	OG0044532.0
-1.98564470702293	nan	-0.9186603725480612	nan	-1.054392296818628	-1.9742624385863918	-1.9170249727422317	nan	-13.287712379549449	nan
OG0008976.0	OG0004669.1	OG0004158.0	OG0029257.0	OG0024467.0	OG0026565.0	OG0009243.3	OG0008922.22	OG0017537.6	OG0011429.8
-2.4908615842822894	-2.214240225572989	-1.0938790470029003	nan	-0.8471027128010276	nan	-2.5911794654711495	-6.161524169027349	nan	nan
OG0045307.0	OG0044228.0	OG0005671.4	OG0018108.6	OG0007639.5	OG0004521.26	OG0012992.0	OG0017910.0	OG0000691.0	OG0007326.0
nan	nan	-2.0991235338421013	nan	-2.3090019204430923	-2.523255415929559	nan	-2.691522623405039	-2.010715640252329	-1.5683235586073672
OG0010506.0	OG0041562.0	OG0015198.7	OG0022352.0	OG0003972.0	OG0018546.1	OG0025705.0	OG0048869.0	OG0024960.0	OG0012383.0
-2.9862161845669006	nan	nan	-1.1616532634787693	-1.7784322114615907	nan	nan	nan	nan	-2.543719518489275
OG0037802.0	OG0003601.4	OG0000006.561	OG0004678.12	OG0021324.0	OG0024638.0	OG0017141.1	OG0044586.0	OG0007800.5	OG0028165.0
nan	-2.1171613442327493	-1.4663369871769107	-2.3408061050930518	nan	-2.9567955014348324	nan	nan	-2.432843996289213	nan
OG0012662.2	OG0046763.0	OG0045121.0	OG0045893.0	OG0013630.2	OG0002675.15	OG0000866.110	OG0015148.2	OG0011328.4	OG0047239.0
-2.95623555768983	nan	nan	nan	-2.505533185718241	nan	nan	-1.5240850278218214	-2.8986188576449754	nan
OG0020694.0	OG0025961.0	OG0038736.0	OG0045234.0	OG0007871.0	OG0044676.0	OG0009776.8	OG0054029.0	OG0005975.16	OG0009456.1
nan	-2.4747329082979674	nan	nan	-1.2199419221016254	nan	-1.6864058534276087	nan	nan	nan
OG0029511.0	OG0000062.399	OG0022160.0	OG0038613.0	OG0001670.24	OG0014241.6	OG0025934.0	OG0044871.0	OG0001000.24	OG0015204.0
-1.2591156024823411	-2.2926519125167304	nan	nan	-2.4908615842822894	nan	nan	nan	-1.673922915076869	-1.1452861772304692
OG0006443.2	OG0006308.12	OG0013719.12	OG0046781.0	OG0007010.34	OG0025930.0	OG0037740.0	OG0011900.1	OG0045929.0	OG0007639.25
-2.44890239384089	-2.703219582573575	nan	nan	nan	nan	nan	-4.548944542749258	nan	nan
OG0029049.0	OG0007633.0	OG0018184.2	OG0057131.0	OG0004786.1	OG0015948.6	OG0001658.112	OG0013643.2	OG0041931.0	OG0014673.4
nan	-2.472729443122659	nan	nan	-1.2560111768091473	-3.926426519502385	-1.4485085914525055	-0.3013370001141156	nan	-3.154570167148848
OG0035785.0	OG0017196.6	OG0027677.0	OG0012950.0	OG0019588.0	OG0057468.0	OG0018415.0	OG0024707.0	OG0035647.0	OG0020613.0
nan	nan	-3.345784454840729	-2.834441745538826	nan	nan	nan	-3.3657227186934877	nan	-3.3603788478369685
OG0023037.0	OG0024962.0	OG0008653.7	OG0060480.0	OG0028913.0	OG0008224.0	OG0027485.0	OG0000179.0	OG0045536.0	OG0005969.0
-1.8841677013474352	-2.317606488937269	nan	nan	nan	-2.9072513144604764	-1.6665762662748083	-1.7923569873134675	nan	-1.708867987991247
OG0017739.3	OG0009045.2	OG0022797.0	OG0004884.0	OG0008201.2	OG0044241.0	OG0020624.0	OG0016045.0	OG0019203.0	OG0041798.0
nan	-1.5933544923279976	nan	-1.865647613376637	-3.9346758560538584	nan	-2.4281775931667964	nan	nan	nan
OG0057121.0	OG0011216.10	OG0000000.777	OG0003738.4	OG0043836.0	OG0009814.0	OG0048033.0	OG0007052.0	OG0014341.0	OG0019312.0
nan	-2.1037669077922025	-1.376694971752464	-2.0637107053513444	nan	-2.8614476248473513	nan	-1.5790595438629198	-0.7145385948629639	nan
OG0044768.0	OG0021934.0	OG0000691.0	OG0000507.0	OG0048109.0	OG0011478.0	OG0008971.2	OG0048129.0	OG0005302.10	OG0013615.2
nan	nan	-2.010715640252329	-0.3369742435020249	nan	-2.0649174766813387	-2.365127976835786	nan	-2.6519942592184016	-2.5047141706290357
OG0014678.1	OG0000425.1	OG0027883.0	OG0045425.0	OG0024465.0	OG0016907.0	OG0030156.0	OG0011186.0	OG0034283.0	OG0016739.1
-3.9003412217246565	-1.9765317194960947	nan	nan	-4.413038347913641	-1.6831591504704124	nan	-2.378569332209552	nan	nan
OG0007182.0	OG0001164.24	OG0002426.13	OG0048100.0	OG0045428.0	OG0025124.0	OG0034383.0	OG0011369.2	OG0012355.0	OG0018344.4
-2.5203555254237644	-2.1268955298759025	-1.5014427519009832	nan	nan	-2.324093762105477	nan	-2.6506347224057865	-2.5968413702571356	nan
OG0048103.0	OG0002635.0	OG0000419.108	OG0038628.0	OG0035031.0	OG0014998.9	OG0002985.0	OG0020312.0	OG0007508.0	OG0056878.0
nan	-1.5102515668796648	-1.8122322529539752	nan	nan	nan	-1.5149854303096	-2.2229696147991937	-2.093571140686314	nan
OG0020647.0	OG0001541.1	OG0016288.4	OG0045835.0	OG0012235.2	OG0011494.6	OG0038031.0	OG0022343.0	OG0010871.3	OG0057569.0
nan	-2.2440015162022933	-3.1765767093147423	nan	-4.275786313242642	-2.617941491023932	nan	-1.820106829466452	nan	nan
OG0014510.9	OG0012669.7	OG0046945.0	OG0013904.0	OG0014056.0	OG0047532.0	OG0003744.6	OG0003310.2	OG0015149.0	OG0001843.5
