OG0004710.2	OG0022825.0	OG0012896.0	OG0016785.2	OG0000471.2
OG0043496.0	OG0002065.0	OG0044202.0	OG0002275.1	OG0025963.0
1.488948	nan	2.902029	0.7977460999999999	1.632047
OG0015324.6	OG0019317.0	OG0006502.0	OG0003042.54	OG0020396.0
1.934009	1.478283	215.4583	3.961267	1.8543060000000002
OG0047563.0	OG0038895.0	OG0004806.1	OG0034318.0	OG0045140.0
3.3927089999999995	nan	1.518661	1.3010030000000001	266.5523
OG0000436.0	OG0003030.22	OG0047101.0	OG0028482.0	OG0037681.0
22.74568	12.3182	3.392125	2.478589	3.068775
OG0001415.132	OG0013585.4	OG0057570.0	OG0015202.0	OG0020497.0
nan	8.047917	2.6148119999999997	1.8199869999999998	3.061705
OG0005702.0	OG0045741.0	OG0000000.503	OG0000010.2	OG0006581.6
5.006362	261.1897	4.580119	1.8918130000000002	4.599405
OG0035771.0	OG0006193.0	OG0029965.0	OG0000618.54	OG0007910.4
1.289299	26.181520000000003	2.764224	3.784214	4.57416
OG0015960.2	OG0001938.0	OG0003484.0	OG0000836.25	OG0002324.87
3.7630190000000003	nan	45.77101	3.257464	1.502393
OG0021217.0	OG0041519.0	OG0017324.1	OG0011415.2	OG0010602.0
3.063328	3.261444	2.600212	2.940207	1.389524
OG0006833.2	OG0023504.0	OG0048892.0	OG0004105.5	OG0023041.0
5.550587	1.479746	nan	3.4142309999999996	1.913543
OG0004442.0	OG0016256.4	OG0013635.2	OG0048144.0	OG0015548.8
118.9373	2.261709	1.879128	3.776614	1.2962850000000001
OG0018761.5	OG0022461.0	OG0041731.0	OG0034283.0	OG0002891.4
3.2905889999999998	nan	3.297632	1.302735	26.82215
OG0009833.18	OG0001950.6	OG0012213.0	OG0002775.2	OG0001295.24
1.527651	12.34568	1.0090700000000001	11.62047	nan
OG0016716.6	OG0046728.0	OG0011380.2	OG0000106.6	OG0013189.5
3.703474	259.3157	0.9100040999999999	20.58342	3.3857230000000005
OG0034893.0	OG0007965.0	OG0006423.0	OG0024403.0	OG0024330.0
2.217082	2.032626	4.85935	1.4893399999999999	3.357508
OG0027798.0	OG0046349.0	OG0022864.0	OG0009934.0	OG0017880.2
258.2126	257.6138	1.433885	2.763989	2.512236
OG0006713.0	OG0034597.0	OG0020642.0	OG0006079.0	OG0038727.0
nan	1.444862	2.21294	3.458889	3.410309
OG0015519.3	OG0024562.0	OG0010822.13	OG0029158.0	OG0011216.10
1.100214	3.03118	3.81167	1.5083950000000002	1.685862
OG0038716.0	OG0007578.1	OG0001645.0	OG0034915.0	OG0024746.0
3.386803	3.7008989999999997	1.066782	2.206021	nan
OG0007344.0	OG0009072.0	OG0027672.0	OG0012395.1	OG0008003.2
4.3174	3.188843	1.4533989999999999	3.384461	1.225041
OG0013888.0	OG0022594.0	OG0007947.25	OG0002880.0	OG0011487.0
2.3451619999999997	nan	2.727513	1.5435370000000002	1.389879
OG0002896.8	OG0038921.0	OG0034629.0	OG0001744.0	OG0008715.9
0.6147483	3.408954	1.443994	0.5593528	nan
OG0045833.0	OG0001963.0	OG0009817.0	OG0048104.0	OG0000361.81
259.452	nan	3.6700269999999997	3.7985830000000003	nan
OG0011167.0	OG0008596.4	OG0026844.0	OG0044711.0	OG0028882.0
nan	2.476644	1.860829	1.872427	2.507674
OG0022793.0	OG0020493.0	OG0008193.4	OG0028437.0	OG0018172.5
nan	3.3939160000000004	1.543272	2.378925	nan
OG0056939.0	OG0005685.0	OG0016716.6	OG0014735.4	OG0018158.5
nan	nan	3.703474	8.105722	2.754236
OG0002529.86	OG0003436.4	OG0000494.1	OG0006049.4	OG0013811.11
1.858373	46.39933	nan	3.186077	1.4855120000000002
OG0035742.0	OG0046526.0	OG0001179.24	OG0012348.14	OG0044337.0
1.291907	266.4395	nan	3.2975809999999997	2.894772
OG0056753.0	OG0024573.0	OG0006212.0	OG0027145.0	OG0010139.0
2.405448	3.02482	nan	1.8654439999999999	3.259465
OG0025058.0	OG0035788.0	OG0015165.4	OG0048819.0	OG0022949.0
1.296979	1.3193270000000001	2.947288	2.350587	3.420842
OG0007110.33	OG0001426.2	OG0015962.0	OG0000450.1	OG0037846.0
264.9726	nan	1.714578	1.5126620000000002	3.0689900000000003
OG0060358.0	OG0007386.1	OG0017488.1	OG0010755.16	OG0015106.9
1.534119	nan	3.287124	2.671194	3.277892
OG0045408.0	OG0017853.0	OG0007128.8	OG0011670.8	OG0011944.4
259.723	1.245363	0.4949196	8.109112	2.256686
OG0001056.26	OG0002206.0	OG0012806.6	OG0002808.0	OG0011380.2
nan	3.02279	3.7710559999999997	1.6484439999999998	0.9100040999999999
OG0006285.0	OG0019916.0	OG0043673.0	OG0046663.0	OG0034487.0
193.2857	3.368882	1.480401	256.8127	1.455074
OG0060430.0	OG0004064.0	OG0017998.0	OG0007456.5	OG0045507.0
1.525058	16.53203	8.181463	0.72331	260.756
OG0006357.12	OG0041652.0	OG0046183.0	OG0002583.0	OG0007353.2
1.299169	3.2772620000000003	265.3264	1.321043	4.5849150000000005
OG0019633.0	OG0012166.6	OG0025076.0	OG0019409.0	OG0014828.2
1.3007309999999999	2.2780709999999997	1.140685	1.238919	1.56715
OG0014983.3	OG0056701.0	OG0012702.2	OG0024980.0	OG0000063.48
259.628	2.690862	1.3852870000000002	2.708152	1.516324
OG0018755.3	OG0035764.0	OG0007671.2	OG0019580.0	OG0047156.0
3.310742	nan	20.3584	2.076559	3.3801059999999996
OG0049008.0	OG0034346.0	OG0004357.0	OG0017768.2	OG0001035.0
2.3693299999999997	1.298375	nan	3.255593	20.007070000000002
OG0004554.6	OG0046767.0	OG0029947.0	OG0011648.5	OG0030110.0
4.610271	258.0966	2.31497	1.688611	2.786166
OG0057099.0	OG0026530.0	OG0022589.0	OG0037753.0	OG0057409.0
2.7241459999999997	1.496464	2.614928	3.086722	2.805966
OG0005554.0	OG0010710.2	OG0006210.12	OG0045913.0	OG0015005.2
45.52335	1.592717	214.4122	260.9401	2.13752
OG0060403.0	OG0003159.70	OG0026485.0	OG0027921.0	OG0003189.0
1.512609	6.395422	1.860814	3.3331120000000003	26.703290000000003
OG0017165.3	OG0041576.0	OG0002638.2	OG0004859.0	OG0004761.2
3.250228	3.254726	217.1336	nan	1.1504020000000001
OG0000006.561	OG0002250.0	OG0001396.24	OG0008396.1	OG0025588.0
nan	nan	nan	2.871416	3.409392
OG0023397.0	OG0024783.0	OG0018094.5	OG0005151.29	OG0009777.0
3.258482	6.394997	3.057002	2.788026	0.7182036
OG0046010.0	OG0004621.4	OG0008131.2	OG0016298.6	OG0000565.36
261.0446	0.980092	4.515630000000001	1.62361	3.2441
OG0003066.1	OG0000826.148	OG0056616.0	OG0043695.0	OG0041961.0
26.1777	2.741016	2.701925	1.492569	3.239827
OG0048177.0	OG0046502.0	OG0022633.0	OG0024553.0	OG0002445.1
3.768025	nan	3.6869870000000002	3.0381110000000002	0.8164206
OG0056714.0	OG0004927.0	OG0021326.0	OG0018995.0	OG0014830.9
2.638057	3.416454	1.516414	2.026308	2.852068
OG0018080.2	OG0018407.0	OG0053963.0	OG0041841.0	OG0002841.0
6.36871	1.674447	2.344891	3.227611	6.199598
OG0018188.1	OG0018740.0	OG0024758.0	OG0007110.29	OG0047330.0
1.290961	1.8819669999999997	2.224846	nan	3.380706
OG0053920.0	OG0008592.0	OG0045250.0	OG0016691.6	OG0014110.0
nan	nan	264.6158	252.3302	nan
OG0006709.0	OG0035837.0	OG0012054.14	OG0004385.0	OG0029005.0
216.2952	nan	3.283525	26.104960000000002	3.7325839999999997
OG0000048.382	OG0043655.0	OG0008282.0	OG0028056.0	OG0016474.1
57.28925	1.486823	4.617126	3.766341	3.303294
OG0022042.0	OG0026473.0	OG0038007.0	OG0034685.0	OG0011198.6
2.4013970000000002	1.889836	2.828971	1.440642	4.127832
OG0011880.1	OG0021349.0	OG0018988.0	OG0012724.0	OG0014026.0
1.490443	1.740805	1.356803	11.82943	1.3273549999999998
OG0005057.0	OG0004932.20	OG0021626.0	OG0004238.6	OG0015209.2
2.760657	2.362083	nan	1.384279	2.946978
OG0053826.0	OG0028982.0	OG0006355.24	OG0011713.10	OG0005276.0
2.6261080000000003	3.747168	2.94421	3.730386	42.190909999999995
OG0011673.0	OG0007880.0	OG0044249.0	OG0001730.2	OG0029626.0
3.746004	3.779103	2.790835	1.562578	1.4344290000000002
OG0003906.0	OG0000116.0	OG0026486.0	OG0028121.0	OG0007057.4
12.393930000000001	nan	1.8825450000000001	nan	0.4334638
OG0015618.5	OG0000707.0	OG0034745.0	OG0021181.0	OG0017850.0
3.719736	3.27805	1.450604	3.0891610000000003	1.603392
OG0022998.0	OG0005353.1	OG0009800.2	OG0047606.0	OG0000797.20
1.305676	20.19864	1.369724	3.3597099999999998	nan
OG0046490.0	OG0011261.0	OG0004117.11	OG0007096.15	OG0019514.0
262.7392	3.4665790000000003	73.38379	1.3182909999999999	2.694975
OG0015467.8	OG0043820.0	OG0009913.0	OG0004384.0	OG0022174.0
3.270829	2.633797	2.2959400000000003	2.200603	1.099512
OG0025841.0	OG0047507.0	OG0022233.0	OG0022890.0	OG0044510.0
1.8798830000000002	3.366113	3.428793	1.4390020000000001	1.453527
OG0056879.0	OG0002238.0	OG0007763.20	OG0006746.0	OG0001382.24
2.632271	nan	3.3639410000000005	3.6164629999999995	nan
OG0045848.0	OG0019673.0	OG0003046.0	OG0005554.0	OG0046184.0
258.0128	2.510942	5.495933	45.52335	257.4605
OG0000706.150	OG0035043.0	OG0003864.2	OG0012126.3	OG0010566.0
1.62627	2.207162	118.4937	231.6061	0.991763
OG0017754.4	OG0024826.0	OG0002534.16	OG0010054.0	OG0041643.0
3.747322	2.232622	2.862922	1.890257	3.2738150000000004
OG0007116.0	OG0026914.0	OG0027497.0	OG0004377.2	OG0017861.4
2.6700180000000002	4.461945	3.4505239999999997	1.0085540000000002	3.051546
OG0010876.2	OG0057375.0	OG0015981.1	OG0060474.0	OG0014658.0
1.8555669999999997	2.516829	256.7788	1.5255969999999999	8.089411
OG0010031.14	OG0000048.382	OG0045957.0	OG0017845.2	OG0019604.0
3.3142769999999997	57.28925	263.9275	1.502294	3.245901
OG0048857.0	OG0020665.0	OG0016213.0	OG0041511.0	OG0011909.12
2.367829	2.2288740000000002	0.9684630999999999	3.284557	260.5656
OG0001170.24	OG0030135.0	OG0044037.0	OG0014559.0	OG0013190.8
nan	2.474729	2.631381	0.8120309	1.9414509999999998
OG0023469.0	OG0057476.0	OG0012995.0	OG0045060.0	OG0011881.8
3.401237	2.807795	1.339217	259.1426	1.024325
OG0013037.0	OG0008607.0	OG0020634.0	OG0000554.14	OG0008686.0
2.878333	2.897374	8.00657	3.794167	1.955452
OG0034347.0	OG0016933.0	OG0060497.0	OG0001775.0	OG0004395.1
1.3145440000000002	2.611069	nan	0.5248653	213.8394
OG0004825.0	OG0000795.40	OG0016951.2	OG0041506.0	OG0025020.0
5.334649	nan	1.9237229999999998	3.263696	2.80687
OG0001083.26	OG0009895.5	OG0003160.34	OG0015796.7	OG0002785.91
nan	3.262054	117.6235	260.733	1.308026
OG0016157.0	OG0029114.0	OG0000596.1	OG0028174.0	OG0044087.0
8.086718	2.6124560000000003	3.409042	3.7850620000000004	2.8711849999999997
OG0047063.0	OG0024576.0	OG0019122.1	OG0013617.6	OG0009212.2
3.4126160000000003	3.034231	2.885345	265.4095	1.152461
OG0041535.0	OG0028130.0	OG0008583.6	OG0002669.0	OG0003749.1
3.2786779999999998	3.7541589999999996	4.545344	6.403475	45.21894
OG0046523.0	OG0006366.0	OG0018805.5	OG0003492.0	OG0016112.0
nan	2.8511729999999997	3.247186	45.6423	8.040564
OG0027628.0	OG0045522.0	OG0002247.8	OG0010043.0	OG0005373.2
1.978415	nan	6.431195	3.469158	6.297358999999999
OG0045171.0	OG0011581.2	OG0025652.0	OG0007040.0	OG0026996.0
257.4861	1.226467	3.056088	217.1698	3.2720700000000003
OG0016393.4	OG0002469.0	OG0010073.0	OG0057345.0	OG0044458.0
2.648934	27.54555	5.268186	1.494913	1.449251
OG0020640.0	OG0006525.0	OG0015768.3	OG0013140.1	OG0045064.0
2.241777	221.2688	2.731404	nan	261.2439
OG0003308.0	OG0016974.4	OG0017354.4	OG0057485.0	OG0018052.2
3.016495	1.937929	3.390447	2.850559	8.110937
OG0004309.0	OG0017149.4	OG0004245.1	OG0049169.0	OG0008537.0
117.455	2.694964	97.91944000000001	2.363538	1.48796
OG0005801.2	OG0037847.0	OG0018001.2	OG0017513.6	OG0049054.0
2.279706	3.080596	nan	2.595266	2.376293
OG0018078.1	OG0004931.0	OG0017323.1	OG0012773.4	OG0045747.0
2.208704	1.049287	2.736989	0.7784641	261.5648
OG0000004.875	OG0000623.24	OG0043740.0	OG0012985.0	OG0014563.1
2.6991009999999998	3.83952	1.479617	nan	3.353143
OG0047536.0	OG0005624.0	OG0034794.0	OG0013721.0	OG0007329.0
3.3866080000000003	2.650204	2.212159	nan	216.43900000000002
OG0006529.0	OG0035810.0	OG0015409.6	OG0016658.6	OG0008927.0
219.7308	1.305364	1.1072469999999999	3.47036	2.650218
OG0025098.0	OG0016779.2	OG0010654.9	OG0001846.4	OG0024461.0
2.391546	2.056539	2.366889	nan	1.442805
OG0018183.2	OG0056554.0	OG0035646.0	OG0000136.2	OG0006781.4
1.4998989999999999	2.658188	2.81255	0.04279349	10.68595
OG0043620.0	OG0043932.0	OG0000377.2	OG0046743.0	OG0046675.0
1.4782959999999998	2.556913	nan	258.5611	255.3429
OG0021274.0	OG0013929.8	OG0029166.0	OG0007888.4	OG0000096.148
1.994218	nan	2.455095	nan	135.5119
OG0015594.3	OG0007537.0	OG0048956.0	OG0044165.0	OG0044000.0
1.102403	1.047762	2.361008	2.8068779999999998	2.682076
OG0003149.1	OG0027704.0	OG0034959.0	OG0004844.10	OG0018938.4
1.768857	1.8728599999999997	2.245714	10.07217	3.452094
OG0003740.0	OG0004777.0	OG0045486.0	OG0004119.0	OG0017441.1
0.5551451999999999	4.908619	nan	nan	3.045143
OG0000091.0	OG0000079.19	OG0017471.0	OG0003864.2	OG0017992.5
3.3969169999999997	1.283561	1.5338120000000002	118.4937	2.2097830000000003
OG0017031.0	OG0000035.64	OG0056789.0	OG0002106.0	OG0003723.0
2.1874569999999998	nan	2.3885259999999997	nan	4.761736
OG0034816.0	OG0047549.0	OG0028116.0	OG0016464.0	OG0046602.0
2.211688	3.355642	3.8194470000000003	2.165871	263.6741
OG0005918.2	OG0017426.3	OG0002901.4	OG0027872.0	OG0005965.0
5.085091	2.6553	4.356338	253.9511	14.113570000000001
OG0048862.0	OG0030103.0	OG0028150.0	OG0016129.3	OG0018956.1
2.38121	nan	3.751911	nan	3.438289
OG0046456.0	OG0001836.0	OG0007327.2	OG0007157.3	OG0027042.0
257.9186	12.83279	4.631814	1.84602	1.896737
OG0056739.0	OG0034721.0	OG0011164.2	OG0002314.12	OG0005534.0
2.638576	1.460032	3.569891	3.360645	45.30193
OG0027922.0	OG0002479.6	OG0006121.6	OG0000760.146	OG0019744.0
3.3611980000000004	2.302323	215.4252	1.700392	nan
OG0004329.0	OG0015183.8	OG0010542.2	OG0046352.0	OG0048107.0
0.48329929999999993	1.444907	2.625638	258.1608	3.7673080000000003
OG0017284.6	OG0045183.0	OG0013592.3	OG0000577.54	OG0008960.0
2.589882	257.5859	8.061842	nan	4.4485220000000005
OG0057373.0	OG0045023.0	OG0060515.0	OG0006579.6	OG0002524.0
2.819162	255.7691	1.522674	5.543413	28.13788
OG0005207.0	OG0029095.0	OG0023137.0	OG0007444.0	OG0043752.0
71.7134	3.737741	2.624704	1.6123379999999998	1.472313
OG0025836.0	OG0038179.0	OG0001289.1	OG0002370.0	OG0034540.0
nan	2.707452	nan	10.136280000000001	1.446033
OG0043739.0	OG0008327.2	OG0000772.0	OG0010700.2	OG0023016.0
1.4710370000000002	4.3042419999999995	nan	2.1667799999999997	3.4386940000000004
OG0006147.3	OG0000359.28	OG0003823.8	OG0041677.0	OG0046826.0
2.382108	nan	4.582835	3.256443	256.3239
OG0046922.0	OG0020762.0	OG0010812.8	OG0047472.0	OG0047306.0
258.249	2.236056	3.709911	3.361558	3.372889
OG0000189.0	OG0009242.4	OG0048898.0	OG0043778.0	OG0000826.25
2.210975	nan	2.393007	1.4799579999999999	nan
OG0002727.0	OG0002962.1	OG0005031.0	OG0019191.0	OG0011377.0
45.48079	3.802576	5.981158	1.4475719999999999	1.428036
OG0003159.84	OG0000283.1	OG0000852.1	OG0026930.0	OG0060503.0
2.222877	5.777285	nan	3.258626	1.534725
OG0024633.0	OG0006331.37	OG0016047.3	OG0025676.0	OG0057133.0
3.136628	3.239989	nan	1.514119	1.4971709999999998
OG0003604.62	OG0009997.2	OG0000493.20	OG0043540.0	OG0045615.0
1.9592	4.620458	4.04039	1.472466	256.6707
OG0017888.0	OG0008926.4	OG0006813.2	OG0025956.0	OG0015234.2
1.170895	0.7724297	9.875850999999999	1.616824	72.74883
OG0041956.0	OG0001624.47	OG0004108.36	OG0000091.0	OG0007563.0
3.215716	7.801684	2.321082	3.3969169999999997	7.223012
OG0005078.0	OG0005117.0	OG0056846.0	OG0046308.0	OG0045557.0
8.434371	1.02078	2.453645	254.0595	258.872
OG0006175.0	OG0014326.9	OG0034455.0	OG0012150.2	OG0004135.0
6.499892	2.641168	1.310271	2.396249	0.4837583
OG0060449.0	OG0000232.19	OG0020291.0	OG0005062.1	OG0048798.0
1.5184600000000001	nan	2.816464	3.1374880000000003	2.372297
OG0010606.0	OG0011736.2	OG0012509.13	OG0044526.0	OG0006054.19
nan	2.3859310000000002	1.305696	1.457609	2.2653790000000003
OG0017915.4	OG0006030.0	OG0045309.0	OG0035072.0	OG0028154.0
2.991934	13.99247	252.1298	nan	3.7796019999999997
OG0035536.0	OG0004712.2	OG0026926.0	OG0006144.3	OG0003273.0
2.666775	2.995438	3.257302	0.7245399	7.963371
OG0041675.0	OG0000383.2	OG0057522.0	OG0006604.0	OG0013602.0
3.28796	nan	2.695544	215.5959	1.7164259999999998
OG0047042.0	OG0044864.0	OG0035051.0	OG0012981.0	OG0025917.0
3.381414	1.8685490000000002	2.2371060000000003	2.9647360000000003	3.0880959999999997
OG0001157.1	OG0016269.0	OG0000276.1	OG0010791.5	OG0014685.4
nan	2.726067	2.007532	2.025586	8.046111
OG0002142.4	OG0010980.0	OG0047114.0	OG0015406.0	OG0020603.0
1.304768	4.583075	3.361357	2.012268	nan
OG0020656.0	OG0007818.0	OG0041641.0	OG0016609.0	OG0046853.0
1.4882520000000001	5.2483900000000006	3.280045	nan	258.1989
OG0029612.0	OG0018085.1	OG0035576.0	OG0057296.0	OG0022467.0
nan	2.2268310000000002	2.900584	1.506786	3.7393059999999996
OG0060369.0	OG0020491.0	OG0006763.34	OG0045014.0	OG0029028.0
1.529667	3.0294220000000003	2.6351400000000003	257.4276	3.7440519999999995
OG0043783.0	OG0030184.0	OG0009229.0	OG0018000.0	OG0001759.18
1.4768379999999999	2.611832	5.322604	1.54014	20.500770000000003
OG0025966.0	OG0004846.2	OG0000613.0	OG0004271.1	OG0034706.0
2.784262	0.45829090000000006	1.841178	227.7574	nan
OG0027065.0	OG0017781.4	OG0046323.0	OG0000015.600	OG0043720.0
2.5279849999999997	3.7583370000000005	261.3283	72.63439	1.4928139999999999
OG0043553.0	OG0026984.0	OG0001420.22	OG0018047.4	OG0009837.11
1.489749	3.290325	nan	6.317519	nan
OG0009264.20	OG0017029.4	OG0021295.0	OG0008463.1	OG0023068.0
1.4572459999999998	3.035358	2.2221759999999997	3.777051	2.134589
OG0044038.0	OG0044938.0	OG0003900.2	OG0043526.0	OG0024451.0
2.8590020000000003	1.857144	nan	1.482294	3.074799
OG0044669.0	OG0028117.0	OG0019200.0	OG0018131.0	OG0013821.6
1.866323	3.752878	2.921539	5.276191000000001	1.150816
OG0009899.0	OG0027092.0	OG0022791.0	OG0003754.0	OG0000517.3
1.101588	1.448315	1.450213	1.4968299999999999	0.1230653
OG0006866.0	OG0000773.0	OG0014540.0	OG0010609.0	OG0043416.0
5.5109379999999994	5.164833	3.128933	4.413965	1.490367
OG0008972.0	OG0048193.0	OG0001557.1	OG0005995.0	OG0020580.0
4.243224	nan	21.40628	1.070215	1.461096
OG0044949.0	OG0044275.0	OG0026984.0	OG0003789.22	OG0027026.0
1.862912	2.8058959999999997	3.290325	3.055757	3.250019
OG0048118.0	OG0010168.13	OG0008982.0	OG0009287.0	OG0005634.0
3.771324	3.763723	2.6233310000000003	4.667433	1.572394
OG0035677.0	OG0014712.4	OG0045652.0	OG0003035.0	OG0026206.0
1.3017969999999999	7.975592999999999	267.6135	2.522134	2.78665
OG0005189.0	OG0016911.0	OG0005782.2	OG0026125.0	OG0004268.3
26.345370000000003	2.11337	3.811718	3.4257160000000004	nan
OG0000828.16	OG0019024.6	OG0008262.0	OG0007796.0	OG0000000.1571
nan	258.5152	1.8104669999999998	0.9018008	2.1213029999999997
OG0011022.7	OG0046559.0	OG0001928.13	OG0021030.0	OG0044318.0
255.2256	268.2136	28.022790000000004	3.7651220000000003	2.8637099999999998
OG0044957.0	OG0006092.14	OG0004796.1	OG0048024.0	OG0015278.4
1.870814	1.646118	3.393208	3.8136629999999996	2.7643880000000003
OG0002373.38	OG0014852.0	OG0043937.0	OG0006159.0	OG0005128.2
45.09814	2.839466	2.854777	0.7619885000000001	114.3508
OG0047123.0	OG0030000.0	OG0011907.0	OG0020846.0	OG0013912.6
3.3550720000000003	2.737327	2.484556	1.6641740000000003	3.370401
OG0002672.22	OG0023575.0	OG0029033.0	OG0000476.2	OG0030131.0
0.2620935	1.491481	nan	1.392692	2.6817830000000002
OG0007931.1	OG0013577.0	OG0020907.0	OG0000983.28	OG0020951.0
4.6085139999999996	1.48171	1.287094	nan	2.586221
OG0006173.16	OG0022644.0	OG0004632.0	OG0021939.0	OG0003357.4
3.175109	2.4934130000000003	20.4724	3.307922	45.37161
OG0006841.0	OG0010788.2	OG0017932.3	OG0045823.0	OG0021937.0
1.498213	nan	nan	269.5202	3.2855760000000003
OG0001075.1	OG0044777.0	OG0003129.8	OG0016206.4	OG0011287.3
nan	1.8710259999999999	9.081882	8.111765	223.8923
OG0045464.0	OG0056675.0	OG0045199.0	OG0019238.0	OG0035646.0
262.54	2.722978	255.77700000000002	2.094408	2.81255
OG0007556.0	OG0024682.0	OG0016426.6	OG0003984.0	OG0005001.32
1.24945	nan	2.649088	4.166375	4.616152
OG0006411.2	OG0027478.0	OG0020725.0	OG0045379.0	OG0018964.1
113.955	1.485609	nan	252.8058	3.446904
OG0029003.0	OG0028860.0	OG0014183.2	OG0012193.0	OG0006879.1
nan	2.669957	nan	1.431716	4.541951999999999
OG0028156.0	OG0016630.4	OG0018110.0	OG0047088.0	OG0009821.0
3.790296	3.2544880000000003	1.613887	3.384665	nan
OG0000021.252	OG0004082.2	OG0024153.0	OG0026386.0	OG0004300.2
3.7840160000000003	4.258189	1.503366	nan	116.7199
OG0046384.0	OG0001419.3	OG0030144.0	OG0012048.15	OG0018036.3
261.3336	nan	2.654691	255.6445	6.328579
OG0026811.0	OG0002670.1	OG0004588.6	OG0010576.0	OG0007252.0
1.441532	nan	15.085120000000002	0.6580618	5.3309690000000005
OG0009456.1	OG0017801.3	OG0034905.0	OG0004070.2	OG0015100.0
2.355755	1.442373	2.225737	7.818708	2.3236220000000003
OG0004147.24	OG0003704.6	OG0028235.0	OG0041577.0	OG0034440.0
26.22973	3.017407	3.7255	3.2608490000000003	1.296416
OG0018972.4	OG0022380.0	OG0038072.0	OG0005968.0	OG0011217.1
3.4356400000000002	2.2569369999999997	2.289352	26.42472	2.615027
OG0002918.1	OG0002124.0	OG0056755.0	OG0001213.30	OG0057504.0
nan	nan	2.58934	20.31767	2.8892740000000003
OG0034543.0	OG0021925.0	OG0016101.6	OG0005942.6	OG0047951.0
1.443092	nan	3.105948	2.192731	3.7747550000000003
OG0027796.0	OG0009193.0	OG0016416.2	OG0003670.16	OG0016936.0
257.6614	5.271819	1.11994	118.9809	1.457372
