OG0012896.0	OG0000471.2	OG0022825.0	OG0004710.2	OG0016785.2
OG0005965.0	OG0005824.0	OG0002012.0	OG0047061.0	OG0027455.0
1.0	1.0	1.0	1.0	1.0
OG0017871.2	OG0004268.3	OG0002913.0	OG0005041.0	OG0000001.2899
1.0	1.0	1.0909090909090908	1.4	1.9259259259259258
OG0054102.0	OG0006024.0	OG0002872.0	OG0006364.5	OG0000576.0
1.0	1.0	1.3636363636363635	1.0	1.0
OG0000455.62	OG0008179.0	OG0007694.1	OG0056760.0	OG0012888.0
1.1111111111111112	1.0	1.0	1.0	1.0
OG0000347.80	OG0002672.22	OG0005968.0	OG0011250.0	OG0043698.0
1.2222222222222223	1.1818181818181819	1.0	1.5	1.0
OG0005845.2	OG0005926.0	OG0019236.0	OG0019023.0	OG0001272.24
1.0	1.2	1.0	1.0	1.0
OG0008211.10	OG0001282.24	OG0025001.0	OG0004089.1	OG0028119.0
1.0	1.0	1.0	1.0	1.0
OG0014367.8	OG0012123.0	OG0003610.0	OG0047182.0	OG0002061.0
1.0	1.0	1.0909090909090908	1.0	1.0
OG0017143.5	OG0002894.0	OG0005251.2	OG0000639.0	OG0024603.0
1.0	1.4545454545454546	1.6	1.1481481481481481	1.0
OG0001801.0	OG0000705.16	OG0007662.9	OG0019188.0	OG0000604.1
1.0740740740740742	1.3636363636363635	1.0	1.0	1.4
OG0000985.26	OG0000292.56	OG0009879.2	OG0007187.0	OG0021369.0
1.0	1.0	1.0	1.0	1.0
OG0000850.12	OG0000399.0	OG0021250.0	OG0008523.2	OG0013309.0
1.0740740740740742	2.0	1.0	1.0	1.0
OG0012179.2	OG0001144.24	OG0017960.2	OG0004501.15	OG0029597.0
1.0	1.0	1.0	1.1818181818181819	1.0
OG0003915.0	OG0012773.4	OG0008904.24	OG0019557.0	OG0001274.24
1.0909090909090908	1.0	1.0	1.0	1.0
OG0011159.0	OG0004290.0	OG0034852.0	OG0025091.0	OG0001326.24
1.0	1.0	1.0	1.0	1.0
OG0000001.2899	OG0000066.1	OG0044335.0	OG0018942.4	OG0007721.6
1.9259259259259258	1.0	1.0	1.0	1.4
OG0011183.0	OG0017943.0	OG0006176.0	OG0011924.11	OG0001581.24
1.0	1.0	1.0	1.0	1.0
OG0000948.24	OG0007452.2	OG0024478.0	OG0008673.0	OG0022405.0
1.037037037037037	1.0	1.0	1.0	1.0
OG0022237.0	OG0045361.0	OG0011354.0	OG0007486.2	OG0000784.0
1.5	1.0	1.0	1.0	1.2222222222222223
OG0012261.0	OG0001448.24	OG0003835.22	OG0043440.0	OG0015194.2
1.0	1.0	1.0909090909090908	1.0	1.0
OG0001353.24	OG0008435.15	OG0005256.10	OG0056563.0	OG0003382.0
1.0	1.0	1.0	1.0	1.2
OG0001517.22	OG0057375.0	OG0012773.4	OG0005848.4	OG0008346.5
1.0	1.0	1.0	1.0	1.0
OG0004204.4	OG0022067.0	OG0057246.0	OG0006153.16	OG0002156.0
1.1818181818181819	1.0	1.0	1.0	1.0
OG0057060.0	OG0010166.2	OG0007473.0	OG0001847.4	OG0011697.4
1.0	1.0	1.0	1.0	1.0
OG0003726.42	OG0017082.0	OG0002332.0	OG0007287.0	OG0057087.0
1.0	1.0	1.0	1.0	1.0
OG0005134.0	OG0005875.0	OG0013831.3	OG0029578.0	OG0000926.24
1.0	1.8	1.0	1.0	1.0740740740740742
OG0000976.24	OG0005023.0	OG0005927.9	OG0016893.2	OG0003358.3
1.037037037037037	1.0	1.0	1.0	1.0909090909090908
OG0007214.0	OG0007134.22	OG0023669.0	OG0004169.4	OG0000662.1
1.0	1.0	1.0	1.4	1.0
OG0000936.24	OG0005824.0	OG0025861.0	OG0000152.12	OG0002677.10
1.0	1.0	1.0	1.0	1.0
OG0011951.0	OG0047178.0	OG0004170.0	OG0010982.8	OG0000043.242
1.2	1.0	1.0909090909090908	1.0	2.1481481481481484
OG0007150.0	OG0017824.2	OG0001327.26	OG0004375.23	OG0024480.0
1.0	1.0	1.0	1.0	1.0
OG0007216.0	OG0045311.0	OG0012367.0	OG0000004.33	OG0006310.0
1.0	1.0	1.0	1.0	1.0
OG0007442.0	OG0027606.0	OG0002000.0	OG0000143.0	OG0044528.0
1.0	1.0	1.0	1.7272727272727273	1.0
OG0003559.24	OG0001174.24	OG0014482.4	OG0012269.4	OG0006412.3
1.4	1.0	1.0	1.0	1.0
OG0015582.0	OG0000714.152	OG0008186.0	OG0001398.24	OG0000101.19
1.0	2.0	1.0	1.0	1.0
OG0000771.24	OG0027507.0	OG0001815.118	OG0006102.2	OG0006196.0
1.0740740740740742	1.0	2.5	1.0	1.0
OG0000423.2	OG0011640.2	OG0000705.16	OG0013949.0	OG0003231.1
1.4444444444444444	1.0	1.3636363636363635	1.0	1.0
OG0009704.0	OG0008176.2	OG0000043.242	OG0008449.4	OG0057244.0
1.5	1.0	2.1481481481481484	1.0	1.0
OG0009852.2	OG0002164.0	OG0016231.7	OG0004318.2	OG0013550.8
1.0	1.0	1.0	1.5454545454545454	1.0
OG0019347.0	OG0026490.0	OG0004270.24	OG0002559.0	OG0001141.24
1.0	1.0	1.0	1.3636363636363635	1.0
OG0002067.0	OG0005935.0	OG0016121.4	OG0011758.5	OG0015096.6
1.0	1.1818181818181819	1.0	1.0	1.0
OG0000456.0	OG0005292.2	OG0034767.0	OG0008196.2	OG0008020.24
1.1851851851851851	1.0	1.0	1.0	1.0
OG0002055.0	OG0013253.8	OG0046503.0	OG0005931.4	OG0008453.0
1.0	1.0	1.0	1.0	1.2
OG0005722.0	OG0045312.0	OG0001257.24	OG0008421.14	OG0004620.0
1.0	1.0	1.0	1.0	1.2727272727272727
OG0009852.2	OG0002057.0	OG0000012.581	OG0041683.0	OG0019232.0
1.0	1.0	1.2727272727272727	1.0	1.0
OG0049191.0	OG0001092.1	OG0000491.0	OG0008922.22	OG0004038.24
1.0	1.0	2.5454545454545454	1.0	1.0
OG0025850.0	OG0009292.1	OG0007781.0	OG0002085.0	OG0016244.3
1.0	1.0	1.0	1.0	1.0
OG0001572.24	OG0006388.0	OG0005354.1	OG0007866.8	OG0023215.0
1.0	1.0	1.0	1.0	1.0
OG0010694.1	OG0047552.0	OG0000242.29	OG0006392.0	OG0017759.2
1.0	1.0	1.1481481481481481	1.0	1.0
OG0000739.15	OG0010622.0	OG0046365.0	OG0029116.0	OG0007526.0
1.0	1.2	1.0	1.0	1.0
OG0002120.0	OG0044567.0	OG0005604.1	OG0004807.4	OG0020526.0
1.0	1.0	1.0	1.1818181818181819	1.0
OG0018077.1	OG0044039.0	OG0003847.24	OG0006122.0	OG0002050.0
1.0	1.0	1.4	1.0	1.0
OG0001517.22	OG0012963.4	OG0038121.0	OG0009839.2	OG0003786.18
1.0	1.0	1.0	1.0	1.0909090909090908
OG0012811.9	OG0005248.24	OG0004170.0	OG0000946.1	OG0019214.0
1.0	1.0	1.0909090909090908	1.0	1.0
OG0015487.8	OG0004759.3	OG0017392.0	OG0001231.24	OG0013635.2
1.0	1.0	1.0	1.0	1.0
OG0000510.30	OG0024520.0	OG0008570.0	OG0045215.0	OG0009009.1
1.3333333333333333	1.0	1.0	1.0	1.0
OG0016274.2	OG0007514.0	OG0007764.1	OG0000896.1	OG0018768.6
1.0	1.0	1.0	1.0	1.0
OG0024972.0	OG0024282.0	OG0005851.2	OG0001101.24	OG0010511.8
1.0	1.0	1.0	1.0	1.0
OG0044442.0	OG0002008.0	OG0000441.1	OG0001195.3	OG0006390.0
1.0	1.0	1.0	1.0	1.0
OG0001448.24	OG0020510.0	OG0006851.4	OG0037832.0	OG0013998.0
1.0	1.0	1.0	1.0	1.0
OG0019465.0	OG0007076.0	OG0001144.24	OG0008204.0	OG0028313.0
1.0	1.2	1.0	1.0	1.0
OG0008540.0	OG0034848.0	OG0001145.3	OG0022183.0	OG0006003.0
1.0	1.0	1.0	1.0	1.0
OG0000279.0	OG0008540.0	OG0016707.7	OG0007148.0	OG0028994.0
1.7407407407407407	1.0	1.0	1.0	1.0
OG0012994.0	OG0003016.8	OG0000917.1	OG0009246.1	OG0045469.0
1.0	1.4545454545454546	1.0	1.0	1.0
OG0020902.0	OG0045169.0	OG0001274.24	OG0009814.0	OG0000066.328
1.0	1.0	1.0	1.2	1.0909090909090908
OG0012522.0	OG0005276.0	OG0048879.0	OG0002041.0	OG0006854.0
1.0	1.0	1.0	1.0	1.0
OG0017199.4	OG0003253.52	OG0016696.0	OG0000000.3	OG0004112.0
1.0	1.0	1.0	1.2592592592592593	1.5454545454545454
OG0018498.0	OG0011270.0	OG0008204.0	OG0002078.0	OG0013982.1
1.0	1.0	1.0	1.0	1.0
OG0013511.5	OG0004622.6	OG0010524.6	OG0001390.24	OG0015106.9
1.5	1.0909090909090908	1.0	1.0	1.0
OG0012102.0	OG0000829.5	OG0008356.17	OG0028204.0	OG0000517.3
1.0	1.0	1.0	1.0	2.6363636363636362
OG0018859.6	OG0018943.4	OG0009842.2	OG0001405.24	OG0008586.0
1.0	1.0	1.0	1.0	1.0
OG0010840.2	OG0003414.2	OG0017970.4	OG0001346.24	OG0002361.0
1.0	3.2	1.0	1.0	1.2727272727272727
OG0014798.0	OG0001244.24	OG0018898.1	OG0022969.0	OG0004505.0
1.0	1.0	1.0	1.0	1.0909090909090908
OG0001458.24	OG0011344.2	OG0046362.0	OG0000220.0	OG0008466.18
1.0	1.0	1.0	2.272727272727273	1.5
OG0037845.0	OG0019212.0	OG0000062.399	OG0007146.0	OG0000919.32
1.0	1.0	1.0	1.0909090909090908	1.0
OG0000129.29	OG0038934.0	OG0002214.0	OG0000107.318	OG0013277.9
1.0	1.0	1.0	1.2	1.0
OG0011423.1	OG0003744.6	OG0006009.0	OG0017792.5	OG0000684.0
1.5	1.1818181818181819	1.0	1.0	1.037037037037037
OG0000645.36	OG0014190.4	OG0004252.0	OG0024585.0	OG0013006.4
1.0740740740740742	1.0	1.3636363636363635	1.0	1.0
OG0012996.0	OG0044849.0	OG0001177.22	OG0006351.17	OG0006827.2
1.0	1.0	1.037037037037037	1.0	1.0
OG0008484.17	OG0001410.24	OG0057166.0	OG0010643.0	OG0005691.3
1.0	1.0	1.0	1.0	1.1818181818181819
OG0005323.0	OG0001823.24	OG0007965.0	OG0053969.0	OG0018036.3
1.0909090909090908	1.0	1.0	1.0	1.0
OG0003726.42	OG0001886.0	OG0012985.0	OG0056700.0	OG0015594.3
1.0	1.0	1.0	1.0	1.0
OG0008675.2	OG0043877.0	OG0005705.2	OG0007814.2	OG0000206.0
1.0	1.0	1.0	1.0	1.5925925925925926
OG0007539.0	OG0003847.24	OG0001150.24	OG0006230.0	OG0034663.0
1.0	1.4	1.0	1.0	1.0
OG0000377.2	OG0022283.0	OG0045244.0	OG0006283.0	OG0006841.0
1.0	1.0	1.0	1.0	1.2727272727272727
OG0005950.0	OG0046910.0	OG0000018.289	OG0005847.4	OG0015444.0
1.0	1.0	3.8518518518518516	1.0	1.0
OG0026975.0	OG0014609.0	OG0000285.1	OG0004241.1	OG0000596.1
1.0	1.0	1.4814814814814814	1.0909090909090908	1.0
OG0019983.0	OG0000001.2052	OG0038004.0	OG0002677.13	OG0002088.0
1.0	1.0	1.0	1.0	1.0
OG0004049.8	OG0009191.17	OG0007421.14	OG0002110.0	OG0038803.0
1.1818181818181819	1.0	1.0	1.0	1.0
OG0005759.6	OG0046454.0	OG0006102.2	OG0025947.0	OG0000032.86
1.4	1.0	1.0	1.0	1.0740740740740742
OG0002295.36	OG0012369.6	OG0038828.0	OG0000494.1	OG0000382.164
1.8181818181818181	1.0	1.0	1.0	1.8
OG0001432.24	OG0022904.0	OG0011212.0	OG0009841.2	OG0005829.2
1.0	1.0	1.0	1.0	1.0
OG0004387.2	OG0001735.3	OG0047555.0	OG0011718.13	OG0000066.328
1.4	1.0	1.0	1.0	1.0909090909090908
OG0001361.1	OG0019560.0	OG0002557.50	OG0007180.0	OG0020583.0
1.0	1.0	1.0	1.2	1.0
OG0001387.26	OG0011368.6	OG0011607.0	OG0001607.2	OG0017971.4
1.0	1.0	1.0	1.4545454545454546	1.0
OG0013623.0	OG0005091.0	OG0002045.0	OG0016995.2	OG0038877.0
1.0	1.2727272727272727	1.0	1.0	1.0
OG0047592.0	OG0011459.1	OG0002312.0	OG0000066.1	OG0011136.0
1.0	1.0	1.0	1.0	3.5
OG0002033.0	OG0029049.0	OG0005972.0	OG0029164.0	OG0005931.4
1.0	1.0	1.0	1.0	1.0
OG0005763.2	OG0020696.0	OG0000976.24	OG0008176.2	OG0023212.0
1.0	1.0	1.037037037037037	1.0	1.0
OG0003989.2	OG0005589.0	OG0015320.0	OG0048004.0	OG0000022.208
1.2727272727272727	1.0	1.0	1.0	4.814814814814815
OG0013803.0	OG0060412.0	OG0001811.2	OG0007146.0	OG0008284.0
1.0	1.0	1.0	1.0909090909090908	1.0
OG0038880.0	OG0000982.24	OG0005428.4	OG0013962.0	OG0011721.4
1.0	1.0	1.0909090909090908	1.0	1.0
OG0011305.0	OG0021212.0	OG0001004.1	OG0005339.7	OG0006388.0
1.0	1.0	1.037037037037037	1.0	1.0
OG0001011.1	OG0028974.0	OG0013813.5	OG0009203.0	OG0007549.0
1.0	1.0	1.0	1.0	1.0
OG0005755.0	OG0021435.0	OG0002628.4	OG0001233.24	OG0015453.2
1.0	1.0	1.7272727272727273	1.0	1.0
OG0000583.0	OG0003037.24	OG0006828.0	OG0009773.3	OG0015415.0
1.4074074074074074	1.0909090909090908	1.2	1.0	1.0
OG0054090.0	OG0003896.1	OG0002127.0	OG0011481.0	OG0012316.7
1.0	1.7272727272727273	1.0	1.0	1.0
OG0017952.0	OG0004609.0	OG0001811.2	OG0005340.0	OG0001610.9
1.0	1.0	1.0	1.4	1.0
OG0002295.36	OG0034475.0	OG0009840.2	OG0010139.0	OG0000321.2
1.8181818181818181	1.0	1.0	1.0	1.0
OG0000022.878	OG0002102.0	OG0016103.0	OG0013057.0	OG0000338.1
1.0	1.0	1.0	1.0	1.0
OG0001302.24	OG0016889.0	OG0006228.0	OG0046807.0	OG0003729.6
1.0	1.0	1.0	1.0	1.2727272727272727
OG0022994.0	OG0001937.2	OG0024642.0	OG0006871.4	OG0004794.1
1.0	1.0	1.0	1.0	1.6
OG0001420.22	OG0003543.0	OG0034861.0	OG0013649.4	OG0002929.0
1.0	1.1818181818181819	1.0	1.0	1.6
OG0010804.11	OG0005547.4	OG0020871.0	OG0007452.2	OG0000776.26
1.0	1.0	1.0	1.0	1.1851851851851851
OG0035737.0	OG0000386.0	OG0021396.0	OG0006284.0	OG0005695.10
1.0	1.3333333333333333	1.5	1.0	1.0
OG0007196.4	OG0001173.24	OG0012647.4	OG0006472.8	OG0043705.0
1.0	1.0	1.0	1.0	1.0
OG0008754.0	OG0044468.0	OG0002697.0	OG0001105.24	OG0011756.1
1.0	1.0	1.3636363636363635	1.0	1.5
OG0001053.24	OG0005525.8	OG0009815.0	OG0005065.5	OG0015602.6
1.0	1.0	1.0	1.0909090909090908	1.0
OG0020561.0	OG0005971.0	OG0038937.0	OG0002401.1	OG0001868.2
1.0	1.0	1.0	1.0909090909090908	1.0
OG0016926.2	OG0004610.1	OG0041733.0	OG0001943.0	OG0006392.0
1.0	1.0	1.0	1.0	1.0
OG0011951.0	OG0011562.10	OG0003061.8	OG0001241.24	OG0023327.0
1.2	1.0	1.1818181818181819	1.0	1.0
OG0025995.0	OG0004649.2	OG0007807.0	OG0001437.24	OG0022281.0
1.0	1.2	1.0	1.0	1.0
OG0000010.475	OG0000012.581	OG0022799.0	OG0015795.0	OG0008599.0
3.2962962962962963	1.2727272727272727	1.0	1.0	1.0
OG0001357.24	OG0037959.0	OG0015207.2	OG0014609.0	OG0005143.4
1.0	1.0	1.0	1.0	1.1818181818181819
OG0060426.0	OG0014574.4	OG0001092.1	OG0006841.0	OG0004650.6
1.0	1.0	1.0	1.2727272727272727	1.2
OG0001803.6	OG0002807.4	OG0057453.0	OG0005579.28	OG0005500.2
1.037037037037037	1.3636363636363635	1.0	1.0	1.0
OG0000009.195	OG0009842.2	OG0035660.0	OG0027520.0	OG0008603.0
4.814814814814815	1.0	1.0	1.0	1.0
OG0000360.25	OG0020708.0	OG0008895.6	OG0019315.0	OG0000978.1
1.0	1.0	1.2	1.0	1.0
OG0060484.0	OG0005966.0	OG0010830.1	OG0006887.0	OG0002118.0
1.0	1.0	1.0	1.0	1.0
OG0018614.1	OG0009056.0	OG0013538.1	OG0007167.0	OG0000709.10
1.0	1.0	1.0	1.0909090909090908	1.2222222222222223
OG0007223.2	OG0002066.0	OG0019390.0	OG0030072.0	OG0008586.0
1.4	1.0	1.0	1.0	1.0
OG0002815.62	OG0005755.0	OG0044958.0	OG0006122.0	OG0000264.1
3.5	1.0	1.0	1.0	1.7407407407407407
OG0021970.0	OG0003037.24	OG0001455.24	OG0025974.0	OG0010700.2
1.0	1.0909090909090908	1.0	1.0	1.0
OG0004865.2	OG0045152.0	OG0006291.0	OG0008660.12	OG0001100.24
1.0909090909090908	1.0	1.0	1.0	1.0
OG0028863.0	OG0002002.0	OG0024791.0	OG0013635.2	OG0003610.0
1.0	1.0	1.0	1.0	1.0909090909090908
OG0003118.5	OG0002101.0	OG0008510.8	OG0021216.0	OG0018014.0
1.1818181818181819	1.0	1.0	1.0	1.5
OG0005017.1	OG0000959.1	OG0001492.24	OG0020252.0	OG0005617.0
1.0	1.0	1.0	1.0	1.0
OG0004754.7	OG0035798.0	OG0002147.0	OG0000604.1	OG0005954.22
1.1818181818181819	1.0	1.0	1.4	1.5
OG0007451.0	OG0043412.0	OG0016283.0	OG0000794.20	OG0005323.0
1.2	1.0	1.0	1.0740740740740742	1.0909090909090908
OG0015992.0	OG0002139.0	OG0009869.0	OG0007458.0	OG0027678.0
1.0	1.0	1.2	1.0	1.0
OG0000044.1	OG0018777.6	OG0009880.0	OG0015744.0	OG0000143.0
1.7777777777777777	1.0	1.0	1.0	1.7272727272727273
OG0004165.10	OG0012372.0	OG0002361.0	OG0001243.24	OG0034681.0
1.2	1.0	1.2727272727272727	1.0	1.0
OG0008551.0	OG0005782.2	OG0035755.0	OG0012426.12	OG0001129.24
1.0	1.0	1.0	1.0	1.0
OG0002165.0	OG0004207.12	OG0043557.0	OG0009840.2	OG0012316.7
1.0	1.2727272727272727	1.0	1.0	1.0
OG0002445.82	OG0000149.69	OG0011295.0	OG0025170.0	OG0000364.1
1.0	3.0	1.0	1.0	1.8148148148148149
OG0001343.24	OG0011337.10	OG0025872.0	OG0003192.0	OG0005151.29
1.0	1.0	1.0	1.0	1.0
OG0011183.0	OG0020563.0	OG0019680.0	OG0006817.2	OG0001518.24
1.0	1.0	1.0	1.0	1.0
OG0016799.6	OG0004492.8	OG0011535.0	OG0009267.0	OG0000846.25
1.0	1.0	1.0	1.2	1.0
OG0008192.2	OG0008759.0	OG0053893.0	OG0001649.0	OG0019818.0
1.0	1.0	1.0	1.0740740740740742	1.0
OG0047216.0	OG0013949.0	OG0004740.12	OG0029028.0	OG0000860.24
1.0	1.0	1.0	1.0	1.1111111111111112
OG0012261.0	OG0001420.22	OG0000399.0	OG0056854.0	OG0018363.2
1.0	1.0	2.0	1.0	1.0
OG0000237.1	OG0007202.0	OG0022316.0	OG0010609.0	OG0026283.0
1.037037037037037	1.0	1.0	1.0	1.0
OG0046008.0	OG0004908.0	OG0000353.32	OG0029017.0	OG0005619.0
1.0	1.2	1.3333333333333333	1.0	1.0
OG0049039.0	OG0011164.2	OG0004622.6	OG0001960.2	OG0027482.0
1.0	1.0	1.0909090909090908	1.0	1.0
OG0043943.0	OG0019243.0	OG0013993.0	OG0007163.2	OG0000032.86
1.0	1.0	1.0	1.0	1.0740740740740742
OG0004958.0	OG0003905.3	OG0010860.8	OG0014997.4	OG0000543.45
1.0909090909090908	1.0	1.0	1.0	1.0
OG0002807.4	OG0023483.0	OG0000007.3	OG0011295.0	OG0023103.0
1.3636363636363635	1.0	2.5185185185185186	1.0	1.0
OG0004458.0	OG0000818.1	OG0007189.2	OG0027160.0	OG0013505.0
1.0	1.0740740740740742	1.0	1.0	1.0
OG0001345.24	OG0060411.0	OG0028972.0	OG0005553.0	OG0004503.8
1.0	1.0	1.0	1.0	1.0909090909090908
OG0015710.2	OG0001190.24	OG0004318.2	OG0005604.1	OG0048820.0
1.0	1.0	1.5454545454545454	1.0	1.0
OG0047955.0	OG0003851.24	OG0014361.1	OG0005292.2	OG0001181.24
1.0	1.2	1.0	1.0	1.0
OG0008028.1	OG0000140.5	OG0048832.0	OG0000683.0	OG0004568.1
1.0	2.5454545454545454	1.0	1.1481481481481481	1.6
OG0001071.1	OG0016270.0	OG0003740.0	OG0019355.0	OG0044441.0
1.0	1.0	1.4545454545454546	1.0	1.0
OG0000360.25	OG0011892.11	OG0046640.0	OG0000054.0	OG0010585.2
1.0	1.0	1.0	3.3333333333333335	1.0
OG0005830.0	OG0045158.0	OG0001536.0	OG0004160.0	OG0000848.1
1.0	1.0	1.1481481481481481	1.0	1.0
OG0018611.0	OG0008172.0	OG0001678.0	OG0045559.0	OG0000685.33
1.0	1.6	1.4545454545454546	1.0	1.0
OG0017500.6	OG0000411.0	OG0004554.6	OG0006785.2	OG0027480.0
1.0	1.3333333333333333	1.2727272727272727	1.0	1.0
OG0000739.15	OG0008658.2	OG0023963.0	OG0005065.5	OG0008665.0
1.0	1.0	1.0	1.0909090909090908	1.0
OG0027758.0	OG0011746.0	OG0000207.117	OG0005659.6	OG0000596.1
1.0	1.0	1.0	1.0	1.0
OG0028298.0	OG0000165.49	OG0003039.0	OG0013484.2	OG0006269.0
1.0	1.0	1.0909090909090908	1.5	1.0
OG0012658.9	OG0006851.4	OG0002006.0	OG0053896.0	OG0009249.0
1.0	1.0	1.0	1.0	1.0
OG0013075.0	OG0010655.2	OG0003761.0	OG0060395.0	OG0001326.24
1.0	1.0	1.0	1.0	1.0
OG0009881.4	OG0002959.32	OG0012444.7	OG0000459.0	OG0025254.0
1.0	1.0909090909090908	1.0	1.2962962962962963	1.0
OG0011159.0	OG0004631.4	OG0000752.42	OG0034794.0	OG0020081.0
1.0	1.0	1.0	1.0	1.0
OG0007539.0	OG0011337.10	OG0003253.52	OG0001098.1	OG0003255.32
