OG0012926.0	OG0001643.24	OG0001566.2	OG0001698.26	OG0000027.457
1e-07	nan	0.062190300000000004	0.0979255	1e-07
OG0002186.0	OG0001090.26	OG0008230.0	OG0000082.1	OG0001073.24
1e-07	1e-07	nan	0.0979255	0.015169899999999998
OG0000620.56	OG0001546.1	OG0001519.24	OG0012705.8	OG0000012.918
1e-07	1e-07	1e-07	nan	0.199795
OG0000010.475	OG0001023.7	OG0014661.1	OG0001236.24	OG0001156.1
0.241958	0.068133	nan	0.06798860000000001	1e-07
OG0001299.24	OG0000002.1788	OG0000704.0	OG0017978.2	OG0001959.2
1e-07	0.25140999999999997	0.022173500000000002	nan	1e-07
OG0013202.0	OG0000011.1	OG0001303.26	OG0001408.24	OG0001434.24
nan	0.22381199999999998	1e-07	1e-07	0.0511414
OG0000479.1	OG0000038.0	OG0000728.24	OG0001235.24	OG0014687.1
0.0354291	0.276817	0.0334073	1e-07	nan
OG0001061.24	OG0014593.0	OG0002128.0	OG0000964.2	OG0000006.561
1e-07	nan	1e-07	0.0447666	0.28197300000000003
OG0000797.20	OG0000038.0	OG0000954.24	OG0013173.1	OG0002153.0
0.0592117	0.276817	0.015169899999999998	nan	0.0155472
OG0000007.976	OG0000830.1	OG0015387.0	OG0002087.0	OG0001123.1
0.23405399999999998	1e-07	nan	1e-07	0.07319969999999999
OG0001408.24	OG0021967.0	OG0000038.0	OG0001737.0	OG0001180.24
1e-07	nan	0.276817	1e-07	0.0463314
OG0001334.24	OG0001935.0	OG0000038.0	OG0001866.0	OG0007320.10
0.0376485	0.016761	0.276817	0.0263877	nan
OG0000372.92	OG0001937.2	OG0000026.45	OG0010528.1	OG0001335.24
0.031292	0.06876310000000001	0.171595	nan	0.0671387
OG0002211.0	OG0002048.0	OG0001593.20	OG0010676.1	OG0000006.561
0.0219903	1e-07	0.0155472	nan	0.28197300000000003
OG0000007.976	OG0001921.0	OG0000149.1	OG0001423.30	OG0002023.0
0.23405399999999998	1e-07	nan	0.0481666	1e-07
OG0009269.4	OG0001256.24	OG0000082.1	OG0002082.0	OG0001849.0
nan	0.0471271	0.0979255	0.0719531	0.0723438
OG0001363.24	OG0008282.0	OG0000428.54	OG0000038.0	OG0002243.0
0.0455565	nan	0.07269880000000001	0.276817	1e-07
OG0000011.1	OG0001216.24	OG0001221.1	OG0021380.0	OG0001878.2
0.22381199999999998	0.0288923	1e-07	nan	1e-07
OG0000007.976	OG0001214.2	OG0002054.0	OG0002039.0	OG0015982.2
0.23405399999999998	0.0133185	1e-07	1e-07	nan
OG0000007.976	OG0013470.1	OG0001238.24	OG0001062.24	OG0001849.0
0.23405399999999998	nan	0.016632400000000002	0.040420199999999996	0.0723438
OG0022253.0	OG0000002.1788	OG0001078.24	OG0001832.1	OG0001428.1
nan	0.25140999999999997	0.0155472	0.15833	0.0155472
OG0007301.2	OG0001870.2	OG0001082.24	OG0000617.25	OG0000018.289
nan	0.0385216	0.0689799	0.028008299999999996	0.20844000000000001
OG0001345.24	OG0014592.0	OG0000886.24	OG0002158.0	OG0000026.45
1e-07	nan	0.0514846	0.040243	0.171595
OG0000704.0	OG0001166.24	OG0008079.18	OG0001450.26	OG0000056.0
0.022173500000000002	1e-07	nan	1e-07	0.21965300000000001
OG0000713.24	OG0000522.0	OG0000018.289	OG0002321.0	OG0019431.0
0.055347900000000005	0.11482300000000001	0.20844000000000001	1e-07	nan
OG0002121.0	OG0001330.24	OG0000615.1	OG0000006.561	OG0014747.1
1e-07	1e-07	0.0918422	0.28197300000000003	nan
OG0000847.24	OG0001382.24	OG0000010.475	OG0016099.0	OG0001290.24
0.0199778	0.043024900000000005	0.241958	nan	0.0374818
OG0002146.0	OG0008756.0	OG0001080.1	OG0001880.0	OG0000032.252
0.0127809	nan	0.0416087	0.0155472	0.101138
OG0000007.976	OG0007857.4	OG0002129.0	OG0001182.24	OG0002218.0
0.23405399999999998	nan	1e-07	0.0184202	0.0155472
OG0000165.172	OG0014175.6	OG0001298.24	OG0000018.289	OG0001253.24
1e-07	nan	0.0155472	0.20844000000000001	1e-07
OG0002035.0	OG0011970.0	OG0000834.30	OG0000082.1	OG0000925.1
1e-07	nan	0.255655	0.0979255	1e-07
OG0001079.1	OG0020461.0	OG0002243.0	OG0000082.1	OG0001304.24
1e-07	nan	1e-07	0.0979255	0.0374169
OG0002150.0	OG0001403.24	OG0000846.25	OG0009043.0	OG0000032.252
0.0160213	1e-07	1e-07	nan	0.101138
OG0002045.0	OG0005270.34	OG0000848.32	OG0000026.45	OG0001629.5
0.0471293	nan	0.0385149	0.171595	0.040168300000000004
OG0001413.1	OG0000010.475	OG0001403.24	OG0001492.24	OG0008059.4
0.04355119999999999	0.241958	1e-07	0.0220146	nan
OG0001386.24	OG0000038.0	OG0002116.0	OG0016764.0	OG0000661.3
0.0401695	0.276817	1e-07	nan	0.126725
OG0000007.976	OG0001176.24	OG0000236.122	OG0012651.6	OG0001180.24
0.23405399999999998	0.016110399999999997	0.0737418	nan	0.0463314
OG0007769.0	OG0001059.24	OG0000977.1	OG0000032.252	OG0001164.24
nan	1e-07	0.119869	0.101138	0.0166027
OG0001278.2	OG0000011.1	OG0000863.32	OG0002037.0	OG0012194.0
0.0457107	0.22381199999999998	0.0155472	1e-07	nan
OG0001546.1	OG0001495.2	OG0000026.45	OG0002013.0	OG0018965.0
1e-07	0.0155472	0.171595	1e-07	nan
OG0000732.24	OG0000983.28	OG0013872.4	OG0001271.1	OG0000018.289
0.0670398	0.0220237	nan	0.0155472	0.20844000000000001
OG0001292.1	OG0000002.1788	OG0001853.0	OG0001132.24	OG0013603.0
0.022981099999999997	0.25140999999999997	0.03882619999999999	1e-07	nan
OG0000292.93	OG0006965.6	OG0000975.0	OG0000675.1	OG0000012.918
0.0151822	nan	0.06308009999999999	0.0606769	0.199795
OG0001921.0	OG0000011.1	OG0001303.26	OG0002176.0	OG0019378.0
1e-07	0.22381199999999998	1e-07	0.0167584	nan
OG0000983.28	OG0001241.24	OG0000936.24	OG0000006.561	OG0014742.1
0.0220237	1e-07	0.0481267	0.28197300000000003	nan
OG0001246.24	OG0020706.0	OG0000559.30	OG0000056.0	OG0000801.24
0.0448336	nan	0.20962600000000003	0.21965300000000001	0.0344505
OG0009046.12	OG0001357.24	OG0001328.24	OG0000006.561	OG0000901.0
nan	0.016698599999999997	0.0419987	0.28197300000000003	0.0417851
OG0000615.1	OG0001000.24	OG0001593.20	OG0014780.4	OG0000056.0
0.0918422	1e-07	0.0155472	nan	0.21965300000000001
OG0000002.1788	OG0001432.24	OG0001536.0	OG0002000.0	OG0016933.0
0.25140999999999997	0.0978098	0.059904700000000005	1e-07	nan
OG0000054.0	OG0000026.628	OG0000019.257	OG0001861.0	OG0016560.2
0.202251	0.0526186	0.115184	0.015169799999999997	nan
OG0001486.1	OG0000010.475	OG0007934.0	OG0001830.6	OG0000925.1
0.0155472	0.241958	nan	0.204464	1e-07
OG0001051.24	OG0000636.1	OG0000932.26	OG0000032.252	OG0007851.2
0.0487957	0.054525	0.025238099999999996	0.101138	nan
OG0001307.24	OG0013103.0	OG0000001.1420	OG0001245.24	OG0001346.24
0.0166027	nan	0.265491	1e-07	1e-07
OG0000425.53	OG0014713.1	OG0000735.1	OG0001379.1	OG0000056.0
0.053772900000000005	nan	0.150677	0.0155472	0.21965300000000001
OG0022029.0	OG0001815.3	OG0000018.289	OG0001111.22	OG0001883.0
nan	0.0127809	0.20844000000000001	0.108119	0.015724600000000002
OG0000011.1	OG0007922.2	OG0000664.3	OG0001472.0	OG0000543.45
0.22381199999999998	nan	0.05596659999999999	0.0162139	1e-07
OG0012745.4	OG0001212.24	OG0002043.0	OG0001040.1	OG0000032.252
nan	0.0242863	1e-07	0.0166027	0.101138
OG0001550.0	OG0007311.2	OG0001038.1	OG0002028.0	OG0000006.561
0.046119	nan	0.019225799999999998	1e-07	0.28197300000000003
OG0014592.0	OG0001082.24	OG0000242.29	OG0000018.289	OG0001425.1
nan	0.0689799	0.025835900000000005	0.20844000000000001	0.03797059999999999
OG0001366.26	OG0001418.30	OG0002053.0	OG0012936.4	OG0000082.1
0.06144840000000001	0.08307080000000001	0.0127809	nan	0.0979255
OG0001357.24	OG0001238.24	OG0000056.0	OG0001861.0	OG0020746.0
0.016698599999999997	0.016632400000000002	0.21965300000000001	0.015169799999999997	nan
OG0000479.1	OG0000809.2	OG0000018.289	OG0016128.4	OG0000850.12
0.0354291	0.0155472	0.20844000000000001	nan	0.0789765
OG0001218.24	OG0000367.3	OG0000038.0	OG0000577.45	OG0002168.0
0.0131234	0.020385900000000002	0.276817	nan	0.0160779
OG0000097.1	OG0008265.0	OG0000026.45	OG0002032.0	OG0001205.24
0.0442409	nan	0.171595	0.038302300000000004	1e-07
OG0001315.24	OG0001169.24	OG0002126.0	OG0006968.0	OG0000001.1420
0.0384495	1e-07	1e-07	nan	0.265491
OG0000002.1788	OG0002109.0	OG0016681.4	OG0001267.24	OG0001180.24
0.25140999999999997	1e-07	nan	0.018409400000000003	0.0463314
OG0007066.10	OG0001390.24	OG0002319.0	OG0000032.252	OG0001180.24
nan	1e-07	0.0456691	0.101138	0.0463314
OG0014506.6	OG0001146.1	OG0001461.24	OG0000278.126	OG0000012.918
nan	0.0423513	1e-07	0.053146500000000006	0.199795
OG0000010.475	OG0000561.24	OG0000770.1	OG0001297.24	OG0015404.4
0.241958	0.0169727	0.027402	1e-07	nan
OG0000010.475	OG0020896.0	OG0000627.52	OG0001416.0	OG0001289.1
0.241958	nan	1e-07	0.017736099999999998	1e-07
OG0000953.26	OG0001165.26	OG0001288.1	OG0009046.12	OG0000026.45
1e-07	0.044570599999999995	1e-07	nan	0.171595
OG0000007.976	OG0001778.24	OG0002036.0	OG0002233.0	OG0007270.0
0.23405399999999998	0.196069	0.029426799999999996	1e-07	nan
OG0022253.0	OG0002035.0	OG0001488.22	OG0002085.0	OG0000018.289
nan	1e-07	0.0471271	1e-07	0.20844000000000001
OG0000011.1	OG0011328.4	OG0000941.24	OG0001456.24	OG0000737.40
0.22381199999999998	nan	0.0447088	0.0166027	0.0166027
OG0007588.4	OG0001331.24	OG0001236.24	OG0000082.1	OG0001934.0
nan	0.058594600000000004	0.06798860000000001	0.0979255	1e-07
OG0000007.976	OG0011584.2	OG0001090.26	OG0002334.0	OG0000901.0
0.23405399999999998	nan	1e-07	0.0166027	0.0417851
OG0006878.0	OG0001933.0	OG0000685.33	OG0000082.1	OG0001050.0
nan	0.0155472	0.0382717	0.0979255	0.07713989999999998
OG0001330.24	OG0010953.4	OG0001947.0	OG0002090.0	OG0000006.561
1e-07	nan	0.06526749999999999	0.0333041	0.28197300000000003
OG0001360.24	OG0000011.1	OG0007933.0	OG0001277.24	OG0000369.1
1e-07	0.22381199999999998	nan	0.0167584	0.0220237
OG0000010.475	OG0017987.0	OG0000902.24	OG0001260.24	OG0001849.0
0.241958	nan	1e-07	1e-07	0.0723438
OG0000002.1788	OG0020494.0	OG0002123.0	OG0002019.0	OG0000896.1
0.25140999999999997	nan	1e-07	0.0469531	0.036275699999999994
OG0001810.0	OG0000987.19	OG0001512.12	OG0000012.918	OG0010979.0
1e-07	0.067702	0.018068	0.199795	nan
OG0000948.24	OG0001247.24	OG0002086.0	OG0000082.1	OG0007626.0
0.0759471	1e-07	1e-07	0.0979255	nan
OG0000769.0	OG0001275.26	OG0001298.24	OG0000018.289	OG0007931.1
0.11573800000000001	1e-07	0.0155472	0.20844000000000001	nan
OG0001542.3	OG0000547.0	OG0001145.3	OG0000038.0	OG0008712.0
0.038372199999999995	0.01605	0.0155472	0.276817	nan
OG0000007.976	OG0014555.2	OG0001460.24	OG0002231.0	OG0001584.0
0.23405399999999998	nan	1e-07	1e-07	0.0360235
OG0000945.1	OG0014808.4	OG0002106.0	OG0000738.19	OG0000006.561
0.0166027	nan	0.061099099999999996	1e-07	0.28197300000000003
OG0000832.1	OG0002077.0	OG0001132.24	OG0000082.1	OG0000706.25
nan	1e-07	1e-07	0.0979255	1e-07
OG0000627.52	OG0001870.2	OG0000001.1420	OG0000757.29	OG0001160.24
1e-07	0.0385216	0.265491	nan	0.0184074
OG0015363.2	OG0001228.1	OG0002163.0	OG0000360.67	OG0000001.1420
nan	1e-07	0.0671387	0.017999400000000002	0.265491
OG0002088.0	OG0001666.14	OG0016752.0	OG0002319.0	OG0000012.918
1e-07	0.021855	nan	0.0456691	0.199795
OG0001301.24	OG0000010.475	OG0000929.1	OG0007932.0	OG0000900.25
0.036523	0.241958	0.016018	nan	0.0416793
OG0001996.0	OG0001256.24	OG0008990.2	OG0001068.1	OG0000018.289
0.0155472	0.0471271	nan	0.039225699999999995	0.20844000000000001
OG0001264.24	OG0000026.45	OG0011132.2	OG0000378.2	OG0002065.0
1e-07	0.171595	nan	0.0704821	1e-07
OG0001961.2	OG0016177.4	OG0002080.0	OG0000082.1	OG0001100.24
0.037110699999999996	nan	1e-07	0.0979255	0.0402897
OG0000627.52	OG0001157.1	OG0000038.0	OG0002334.0	OG0014659.1
1e-07	0.0155472	0.276817	0.0166027	nan
OG0002006.0	OG0000378.2	OG0007008.1	OG0000006.561	OG0002052.0
1e-07	0.0704821	nan	0.28197300000000003	1e-07
OG0018050.0	OG0002078.0	OG0000834.30	OG0001480.22	OG0000018.289
nan	0.0402897	0.255655	1e-07	0.20844000000000001
OG0001455.24	OG0002065.0	OG0008224.0	OG0000056.0	OG0001320.26
0.0637143	1e-07	nan	0.21965300000000001	0.025962
OG0001228.1	OG0000002.1788	OG0000676.120	OG0000367.3	OG0000755.4
1e-07	0.25140999999999997	nan	0.020385900000000002	0.0964822
OG0014752.4	OG0000018.289	OG0001073.24	OG0000803.36	OG0002009.0
nan	0.20844000000000001	0.015169899999999998	1e-07	1e-07
OG0000054.0	OG0001735.3	OG0000592.34	OG0004634.3	OG0001273.24
0.202251	1e-07	0.0871072	nan	1e-07
OG0001401.24	OG0001292.1	OG0000242.29	OG0000082.1	OG0018522.0
0.032545	0.022981099999999997	0.025835900000000005	0.0979255	nan
OG0001453.1	OG0005637.0	OG0000512.25	OG0001097.24	OG0000082.1
1e-07	nan	0.0432093	0.038038300000000004	0.0979255
OG0001003.24	OG0000000.3448	OG0000941.24	OG0001394.24	OG0000056.0
0.0470101	nan	0.0447088	1e-07	0.21965300000000001
OG0001863.0	OG0000002.1788	OG0001313.24	OG0007346.4	OG0001321.26
0.0388231	0.25140999999999997	0.0167584	nan	1e-07
OG0001303.26	OG0000283.91	OG0001468.24	OG0000977.1	OG0000082.1
1e-07	nan	0.0653712	0.119869	0.0979255
OG0001915.0	OG0002097.0	OG0000001.1420	OG0000828.16	OG0014341.0
1e-07	1e-07	0.265491	0.0342478	nan
OG0001055.24	OG0001259.24	OG0016178.1	OG0000038.0	OG0001186.24
1e-07	0.0219903	nan	0.276817	1e-07
OG0015391.4	OG0000935.24	OG0001798.0	OG0000018.289	OG0001346.24
nan	0.0219903	1e-07	0.20844000000000001	1e-07
OG0000007.976	OG0016144.4	OG0001460.24	OG0000948.24	OG0001820.0
0.23405399999999998	nan	1e-07	0.0759471	0.03584280000000001
OG0001169.24	OG0005772.1	OG0002104.0	OG0000018.289	OG0001402.24
1e-07	nan	0.103129	0.20844000000000001	0.016761
OG0001234.24	OG0001339.1	OG0010765.0	OG0001329.24	OG0000026.45
1e-07	0.021846599999999997	nan	0.0220237	0.171595
OG0000010.475	OG0012731.2	OG0000600.26	OG0001000.24	OG0001063.0
0.241958	nan	0.136287	1e-07	1e-07
OG0002024.0	OG0001998.0	OG0001629.5	OG0000001.1420	OG0008493.6
1e-07	1e-07	0.040168300000000004	0.265491	nan
OG0000054.0	OG0000637.34	OG0001399.24	OG0009060.0	OG0000906.25
0.202251	0.042506300000000004	1e-07	nan	0.204146
OG0001508.1	OG0001076.24	OG0002054.0	OG0000032.252	OG0010528.1
0.0965966	0.060552699999999994	1e-07	0.101138	nan
OG0000002.1788	OG0000948.24	OG0014691.1	OG0000834.30	OG0001252.1
0.25140999999999997	0.0759471	nan	0.255655	0.0409498
OG0000054.0	OG0000860.24	OG0014841.0	OG0002055.0	OG0001335.24
0.202251	0.0384896	nan	1e-07	0.0671387
OG0002174.0	OG0000038.0	OG0001313.24	OG0001139.24	OG0001617.1
0.0362041	0.276817	0.0167584	1e-07	nan
OG0007307.2	OG0001122.1	OG0001859.0	OG0001364.24	OG0000012.918
nan	1e-07	0.0151822	0.0432929	0.199795
OG0000054.0	OG0001394.24	OG0000822.0	OG0002080.0	OG0019409.0
0.202251	1e-07	0.036370599999999996	1e-07	nan
OG0001307.24	OG0000026.45	OG0001247.24	OG0016180.0	OG0002058.0
0.0166027	0.171595	1e-07	nan	1e-07
OG0000054.0	OG0002051.0	OG0000976.24	OG0006508.0	OG0001553.14
0.202251	1e-07	0.05979630000000001	nan	0.018309
OG0013202.0	OG0000011.1	OG0001246.24	OG0002027.0	OG0001309.24
nan	0.22381199999999998	0.0448336	1e-07	1e-07
OG0001085.24	OG0018011.0	OG0002138.0	OG0000830.1	OG0000032.252
1e-07	nan	1e-07	1e-07	0.101138
OG0012729.10	OG0002252.0	OG0001460.24	OG0000038.0	OG0001649.0
nan	1e-07	1e-07	0.276817	0.09775
OG0002122.0	OG0008678.1	OG0000002.1788	OG0001456.24	OG0001070.26
1e-07	nan	0.25140999999999997	0.0166027	0.0155472
OG0001246.24	OG0014555.2	OG0002128.0	OG0000001.1420	OG0001184.24
0.0448336	nan	1e-07	0.265491	1e-07
OG0001996.0	OG0002096.0	OG0001162.22	OG0000001.1420	OG0006959.0
0.0155472	0.0454457	0.062190300000000004	0.265491	nan
OG0002063.0	OG0010970.0	OG0000056.0	OG0001249.1	OG0001263.26
1e-07	nan	0.21965300000000001	1e-07	0.0160213
OG0002134.0	OG0000861.24	OG0008758.2	OG0000038.0	OG0000853.1
1e-07	1e-07	nan	0.276817	0.07247780000000001
OG0000397.30	OG0001244.24	OG0000082.1	OG0012951.0	OG0000415.0
0.0155472	1e-07	0.0979255	nan	0.0612125
OG0017870.2	OG0000915.28	OG0001584.0	OG0000082.1	OG0001137.24
nan	0.0412339	0.0360235	0.0979255	1e-07
OG0000816.36	OG0001226.24	OG0001167.24	OG0000082.1	OG0018408.0
0.037844199999999995	1e-07	1e-07	0.0979255	nan
OG0000007.976	OG0002151.0	OG0001382.24	OG0010981.0	OG0001954.0
0.23405399999999998	0.0219878	0.043024900000000005	nan	1e-07
OG0001226.24	OG0000820.2	OG0000678.1	OG0000032.252	OG0011573.0
1e-07	0.102002	0.0717059	0.101138	nan
OG0001996.0	OG0001095.25	OG0000615.1	OG0020744.0	OG0000056.0
0.0155472	0.0288923	0.0918422	nan	0.21965300000000001
OG0007618.0	OG0000026.45	OG0002036.0	OG0001162.22	OG0001271.1
nan	0.171595	0.029426799999999996	0.062190300000000004	0.0155472
OG0000054.0	OG0018464.2	OG0002159.0	OG0002174.0	OG0002214.0
0.202251	nan	0.015724600000000002	0.0362041	1e-07
OG0000011.1	OG0002083.0	OG0022208.0	OG0002070.0	OG0001172.24
0.22381199999999998	1e-07	nan	1e-07	0.016110399999999997
OG0012034.0	OG0001149.24	OG0001999.0	OG0000936.24	OG0000056.0
nan	1e-07	1e-07	0.0481267	0.21965300000000001
OG0000919.32	OG0000002.1788	OG0013252.2	OG0001000.24	OG0001319.1
1e-07	0.25140999999999997	nan	1e-07	1e-07
OG0002102.0	OG0001245.24	OG0013173.1	OG0000001.1420	OG0000803.36
1e-07	1e-07	nan	0.265491	1e-07
OG0000007.976	OG0002102.0	OG0002003.1	OG0018845.0	OG0001637.1
0.23405399999999998	1e-07	0.0155472	nan	0.0155472
OG0000002.1788	OG0011000.0	OG0001030.26	OG0002003.1	OG0002070.0
0.25140999999999997	nan	0.0446092	0.0155472	1e-07
OG0009195.0	OG0000975.0	OG0000002.1788	OG0000860.24	OG0001029.24
nan	0.06308009999999999	0.25140999999999997	0.0384896	1e-07
OG0002050.0	OG0000347.80	OG0001142.24	OG0007932.0	OG0000006.561
0.0155472	0.0546626	1e-07	nan	0.28197300000000003
OG0010628.2	OG0000002.1788	OG0001455.24	OG0000909.26	OG0000518.24
nan	0.25140999999999997	0.0637143	0.0935687	0.014299000000000001
OG0000002.1788	OG0001431.24	OG0018140.2	OG0001801.0	OG0001249.1
0.25140999999999997	1e-07	nan	0.0298167	1e-07
OG0002130.0	OG0000460.47	OG0016814.0	OG0000700.36	OG0000032.252
1e-07	0.047862800000000004	nan	0.0173548	0.101138
OG0000007.976	OG0001043.2	OG0001297.24	OG0001859.0	OG0016288.4
0.23405399999999998	0.016761	1e-07	0.0151822	nan
OG0002102.0	OG0016916.0	OG0001247.24	OG0001540.26	OG0000018.289
1e-07	nan	1e-07	1e-07	0.20844000000000001
OG0013928.0	OG0002102.0	OG0002244.0	OG0002013.0	OG0000006.561
nan	1e-07	1e-07	1e-07	0.28197300000000003
OG0010089.0	OG0001445.24	OG0002252.0	OG0001190.24	OG0000038.0
nan	0.0776289	1e-07	0.0167584	0.276817
OG0002067.0	OG0000987.19	OG0001803.6	OG0010802.0	OG0000012.918
1e-07	0.067702	0.0392097	nan	0.199795
OG0000007.976	OG0001194.24	OG0014802.1	OG0002077.0	OG0000700.36
0.23405399999999998	1e-07	nan	1e-07	0.0173548
OG0001292.1	OG0001512.12	OG0001397.24	OG0016983.0	OG0000056.0
0.022981099999999997	0.018068	0.0155472	nan	0.21965300000000001
OG0000011.1	OG0002060.0	OG0007918.0	OG0001364.24	OG0001379.1
0.22381199999999998	1e-07	nan	0.0432929	0.0155472
OG0001435.1	OG0016127.4	OG0000101.90	OG0000038.0	OG0000976.24
1e-07	nan	1e-07	0.276817	0.05979630000000001
OG0001855.4	OG0001553.14	OG0000026.45	OG0020641.0	OG0002233.0
0.021846599999999997	0.018309	0.171595	nan	1e-07
OG0001071.1	OG0000011.1	OG0001303.26	OG0001353.24	OG0014675.4
0.016110399999999997	0.22381199999999998	1e-07	1e-07	nan
OG0020616.0	OG0002225.0	OG0001963.0	OG0000001.1420	OG0000339.0
nan	0.0167141	1e-07	0.265491	0.0940296
OG0015777.0	OG0001764.0	OG0000038.0	OG0001865.0	OG0001092.1
nan	0.0325001	0.276817	1e-07	0.0127809
OG0000000.626	OG0000367.3	OG0000894.25	OG0000001.1420	OG0011934.2
0.10529200000000001	0.020385900000000002	0.040128699999999996	0.265491	nan
OG0001661.0	OG0002123.0	OG0015368.2	OG0001457.24	OG0000082.1
1e-07	1e-07	nan	0.0166027	0.0979255
OG0001772.0	OG0001667.0	OG0000026.45	OG0002097.0	OG0000007.338
1e-07	0.06954099999999999	0.171595	1e-07	nan
OG0000054.0	OG0001855.4	OG0000588.0	OG0000767.24	OG0016979.0
0.202251	0.021846599999999997	0.060575800000000006	0.0497726	nan
OG0000007.976	OG0001562.24	OG0017147.0	OG0001235.24	OG0001674.0
0.23405399999999998	1e-07	nan	1e-07	0.021538599999999998
OG0001961.2	OG0001418.30	OG0010969.0	OG0000032.252	OG0001511.22
0.037110699999999996	0.08307080000000001	nan	0.101138	0.0166782
OG0000054.0	OG0000577.45	OG0001093.24	OG0001480.22	OG0001008.28
0.202251	nan	1e-07	1e-07	1e-07
OG0001129.24	OG0000026.45	OG0001847.4	OG0014717.1	OG0002057.0
1e-07	0.171595	1e-07	nan	1e-07
OG0007566.10	OG0001409.1	OG0001442.1	OG0002233.0	OG0000012.918
nan	0.016110399999999997	0.0432929	1e-07	0.199795
OG0001821.4	OG0001516.22	OG0000032.252	OG0000925.1	OG0011913.0
0.0208898	1e-07	0.101138	1e-07	nan
OG0000054.0	OG0000101.90	OG0002053.0	OG0001078.24	OG0020859.0
0.202251	1e-07	0.0127809	0.0155472	nan
OG0002164.0	OG0020422.0	OG0000865.1	OG0001384.1	OG0000006.561
0.0155472	nan	0.0203956	0.0655539	0.28197300000000003
OG0001502.26	OG0002140.0	OG0000918.1	OG0000276.63	OG0000056.0
0.0386626	1e-07	0.0155472	nan	0.21965300000000001
OG0000054.0	OG0001125.24	OG0002110.0	OG0005497.18	OG0001144.24
0.202251	1e-07	1e-07	nan	1e-07
OG0001937.2	OG0000829.5	OG0001311.5	OG0000012.918	OG0019389.0
0.06876310000000001	0.0160213	1e-07	0.199795	nan
OG0000054.0	OG0000101.90	OG0001492.24	OG0001210.24	OG0016111.4
0.202251	1e-07	0.0220146	0.0264335	nan
OG0000529.60	OG0001938.0	OG0001000.24	OG0000018.289	OG0018395.0
0.093514	0.0472589	1e-07	0.20844000000000001	nan
OG0002222.0	OG0007339.0	OG0000056.0	OG0002114.0	OG0000453.2
1e-07	nan	0.21965300000000001	1e-07	0.074588
OG0013168.0	OG0001274.24	OG0002154.0	OG0000181.164	OG0000006.561
nan	0.0155472	1e-07	1e-07	0.28197300000000003
OG0002175.0	OG0001032.24	OG0000026.45	OG0014022.4	OG0000453.2
1e-07	1e-07	0.171595	nan	0.074588
OG0000909.26	OG0001132.24	OG0017889.0	OG0000675.1	OG0000012.918
0.0935687	1e-07	nan	0.0606769	0.199795
