OG0001698.26	OG0012926.0	OG0000027.457	OG0001566.2	OG0001643.24
OG0024668.0	OG0034754.0	OG0006522.0	OG0016430.8	OG0048795.0
nan	nan	0.8906575000000001	nan	nan
OG0017941.0	OG0041680.0	OG0009103.4	OG0005700.0	OG0060423.0
0.8741377	nan	0.9965454	0.714727	nan
OG0000585.5	OG0021251.0	OG0029038.0	OG0021208.0	OG0012663.4
nan	nan	nan	nan	0.9899789000000001
OG0038133.0	OG0004132.1	OG0003683.0	OG0005997.6	OG0002288.14
nan	nan	0.8808616	0.8087095	0.01078885
OG0019267.0	OG0001472.0	OG0047510.0	OG0009078.0	OG0024287.0
nan	0.9575248	nan	0.9906545	nan
OG0006396.6	OG0035667.0	OG0003203.2	OG0027512.0	OG0046409.0
nan	nan	0.6880755000000001	nan	nan
OG0013138.3	OG0006113.2	OG0046672.0	OG0034589.0	OG0023440.0
0.999031	0.003806668	nan	nan	nan
OG0005536.1	OG0000921.32	OG0000779.1	OG0007436.0	OG0005190.4
0.6113859	0.40027440000000003	0.1387587	0.9769858	0.643027
OG0029006.0	OG0026486.0	OG0010072.7	OG0056788.0	OG0001442.1
nan	nan	nan	nan	0.9322033000000002
OG0020814.0	OG0034316.0	OG0045228.0	OG0046629.0	OG0010518.2
nan	nan	nan	nan	0.1260634
OG0000896.1	OG0016114.0	OG0038082.0	OG0034510.0	OG0002828.24
0.9694389999999999	nan	nan	nan	0.9876785
OG0056658.0	OG0015115.7	OG0004869.12	OG0037900.0	OG0029626.0
nan	nan	0.31215590000000004	nan	nan
OG0007131.0	OG0015206.2	OG0045127.0	OG0002519.0	OG0013302.9
0.9463060999999999	nan	nan	0.01684067	nan
OG0007017.0	OG0007021.0	OG0025682.0	OG0002653.5	OG0002608.1
0.912226	0.9687199000000001	nan	0.3622703	0.546617
OG0005845.2	OG0037820.0	OG0002332.0	OG0006011.0	OG0006642.0
0.5970904	nan	0.8456587	0.9233415999999999	0.6550755
OG0044379.0	OG0041636.0	OG0049022.0	OG0045745.0	OG0010504.6
nan	nan	nan	nan	0.9998154
OG0007564.3	OG0043920.0	OG0008512.0	OG0024746.0	OG0001064.24
nan	nan	0.9402886	nan	0.9597956
OG0005378.12	OG0012982.2	OG0005991.0	OG0046635.0	OG0005120.26
0.9442402	0.002541163	0.9686031999999999	nan	0.3292888
OG0005346.24	OG0009012.4	OG0011680.11	OG0003783.0	OG0012766.4
nan	nan	nan	0.4271405	0.743745
OG0017034.0	OG0024538.0	OG0027433.0	OG0018603.2	OG0045811.0
0.7229297	nan	nan	nan	nan
OG0008919.0	OG0006020.0	OG0002725.11	OG0000435.0	OG0003672.0
0.1703751	0.971758	0.6894633000000001	0.197945	0.8872466
OG0018953.6	OG0053869.0	OG0047609.0	OG0009152.1	OG0005693.0
nan	nan	nan	0.2468473	0.8484523000000002
OG0020504.0	OG0012227.0	OG0038657.0	OG0047381.0	OG0011146.2
0.9745046	0.9571746999999999	nan	nan	0.0006530034
OG0016733.2	OG0010885.0	OG0019014.3	OG0026304.0	OG0005381.10
nan	0.9930709999999999	nan	nan	nan
OG0020516.0	OG0002836.4	OG0016162.0	OG0022233.0	OG0046150.0
0.9998321	0.8932673000000001	0.9963871999999999	0.04553972	nan
OG0014483.9	OG0038061.0	OG0009905.0	OG0024463.0	OG0002777.4
nan	nan	0.6460784	nan	0.5194848
OG0026945.0	OG0017903.2	OG0013309.0	OG0003140.0	OG0056594.0
nan	0.06937347	nan	0.9577956	nan
OG0035787.0	OG0012686.0	OG0057416.0	OG0018524.1	OG0014708.6
nan	0.3520452	nan	nan	0.1536337
OG0021186.0	OG0012773.4	OG0004793.6	OG0046887.0	OG0047516.0
nan	0.5297455	0.2964895	nan	nan
OG0001944.0	OG0008347.0	OG0014704.4	OG0019729.0	OG0005534.0
0.9613627	0.9959735000000001	0.3183163	nan	0.9569244
OG0044243.0	OG0026988.0	OG0026588.0	OG0057454.0	OG0027604.0
nan	nan	nan	nan	nan
OG0012201.0	OG0056608.0	OG0001829.22	OG0001489.105	OG0006655.0
0.9921416	nan	0.40634840000000005	nan	0.8693625
OG0019327.0	OG0002734.0	OG0035667.0	OG0008385.3	OG0009546.1
nan	0.9273680000000001	nan	nan	nan
OG0012388.0	OG0011484.2	OG0005291.6	OG0020405.0	OG0001802.4
nan	0.3489776	0.7572999	nan	0.2921924
OG0056735.0	OG0023138.0	OG0001253.24	OG0020556.0	OG0044417.0
nan	nan	0.9866233	nan	nan
OG0044707.0	OG0004403.16	OG0002181.0	OG0027665.0	OG0047328.0
nan	0.038740199999999995	0.3299787	nan	nan
OG0005125.6	OG0000325.0	OG0021985.0	OG0005221.0	OG0016920.4
0.07965217	0.04124109	nan	0.5475251999999999	nan
OG0008496.8	OG0056533.0	OG0023069.0	OG0003605.0	OG0013750.0
0.7074831	nan	nan	0.01785045	0.6755601999999999
OG0002754.7	OG0017453.3	OG0047359.0	OG0017871.2	OG0005334.0
nan	nan	nan	nan	0.9833364
OG0044059.0	OG0000061.0	OG0007677.15	OG0000656.0	OG0038132.0
nan	0.1267096	0.8046317	0.01569492	nan
OG0046218.0	OG0044630.0	OG0009830.0	OG0007260.0	OG0048835.0
nan	nan	0.9470119	0.8410996999999999	nan
OG0006352.0	OG0002611.0	OG0029070.0	OG0010535.9	OG0011168.0
nan	0.01892358	nan	0.0009593078999999999	nan
OG0005457.0	OG0035810.0	OG0000368.4	OG0022193.0	OG0019171.0
0.9183094999999999	nan	0.0001060416	nan	nan
OG0038736.0	OG0022068.0	OG0020730.0	OG0013642.0	OG0041570.0
nan	nan	0.9577563	0.3437937	nan
OG0002361.0	OG0003018.18	OG0008356.17	OG0023273.0	OG0001604.2
0.1925956	0.789927	nan	nan	0.1657715
OG0019232.0	OG0023008.0	OG0027491.0	OG0021989.0	OG0057505.0
nan	nan	nan	nan	nan
OG0007320.10	OG0005915.2	OG0004461.4	OG0027589.0	OG0002412.0
0.9058126	0.6326896	0.43823329999999994	nan	0.2588507
OG0045987.0	OG0044557.0	OG0021629.0	OG0023213.0	OG0007034.0
nan	nan	nan	nan	0.8931723
OG0001068.1	OG0001034.145	OG0002929.0	OG0008759.0	OG0047992.0
0.4694415	nan	0.05003401	0.09355161	nan
OG0053936.0	OG0012908.0	OG0046546.0	OG0024538.0	OG0024499.0
nan	0.9986905	nan	nan	nan
OG0012251.0	OG0003553.40	OG0008986.4	OG0013445.7	OG0056700.0
0.8561669	0.9151828000000002	0.9995879999999999	nan	nan
OG0016813.6	OG0002629.98	OG0029604.0	OG0002677.6	OG0007923.2
nan	nan	nan	nan	0.8366305
OG0010083.0	OG0025669.0	OG0045416.0	OG0019381.0	OG0011516.10
0.9999115	nan	nan	nan	nan
OG0014168.0	OG0007165.4	OG0057416.0	OG0049179.0	OG0016935.3
nan	0.7479175	nan	nan	nan
OG0014599.0	OG0016222.4	OG0019462.0	OG0001934.0	OG0000368.4
0.2775867	0.8616560999999999	nan	0.9216039	0.0001060416
OG0001486.1	OG0017932.3	OG0017963.4	OG0001436.24	OG0007550.0
0.9099567	nan	nan	0.9670753000000001	0.9892612
OG0002804.2	OG0001503.3	OG0006481.0	OG0006622.0	OG0015132.7
0.10499260000000002	0.8691304	0.4161508	0.9350898000000001	nan
OG0001094.26	OG0029170.0	OG0028815.0	OG0004265.0	OG0046849.0
0.976878	nan	nan	0.8417741	nan
OG0019347.0	OG0057557.0	OG0006871.4	OG0043762.0	OG0002177.28
nan	nan	0.1419336	nan	0.6841017
OG0006453.1	OG0047006.0	OG0038794.0	OG0013330.9	OG0038796.0
0.9041486999999999	nan	nan	nan	nan
OG0025088.0	OG0057584.0	OG0053993.0	OG0008011.7	OG0003265.0
nan	nan	nan	nan	0.5674670999999999
OG0015811.8	OG0041845.0	OG0034858.0	OG0008422.2	OG0023447.0
nan	nan	nan	nan	nan
OG0003494.6	OG0005583.0	OG0004945.0	OG0000145.8	OG0020465.0
0.201829	0.9971391	0.5802897	nan	0.7674364
OG0017965.6	OG0056776.0	OG0011580.7	OG0034404.0	OG0013083.11
nan	nan	nan	nan	nan
OG0017920.2	OG0045837.0	OG0011656.12	OG0003961.0	OG0002766.0
0.3143347	nan	nan	0.8768106999999999	0.01943987
OG0000233.3	OG0022094.0	OG0043432.0	OG0013863.2	OG0017037.2
0.04376396	nan	nan	0.8814681000000001	0.23312420000000003
OG0005422.0	OG0000217.266	OG0047985.0	OG0001908.2	OG0035657.0
0.5396401999999999	nan	nan	0.11459380000000001	nan
OG0001605.28	OG0006382.15	OG0043365.0	OG0028296.0	OG0044654.0
0.7117326999999999	0.0014160879999999998	nan	nan	nan
OG0047047.0	OG0003477.0	OG0049170.0	OG0000048.382	OG0013886.0
nan	0.8678273000000001	nan	0.47956750000000004	0.9999867
OG0005245.10	OG0014150.2	OG0044731.0	OG0007979.0	OG0054055.0
0.8773542999999999	0.02327875	nan	nan	nan
OG0018036.3	OG0027459.0	OG0044887.0	OG0016082.2	OG0023208.0
nan	nan	nan	0.9731295	nan
OG0038716.0	OG0056907.0	OG0017414.1	OG0001256.24	OG0017974.4
nan	nan	nan	0.932851	nan
OG0044721.0	OG0007195.0	OG0035657.0	OG0000670.0	OG0017360.3
nan	0.8611815999999999	nan	0.24201430000000002	nan
OG0001497.24	OG0018800.2	OG0013114.0	OG0020730.0	OG0018793.5
0.8684111999999999	nan	0.4164887	0.9577563	nan
OG0029626.0	OG0016648.8	OG0000512.150	OG0005452.0	OG0038594.0
nan	nan	0.5949563	0.8892108	nan
OG0000061.0	OG0018016.0	OG0044795.0	OG0022242.0	OG0057230.0
0.1267096	0.878912	nan	nan	nan
OG0000543.168	OG0008419.1	OG0038816.0	OG0012219.0	OG0018492.6
nan	nan	nan	0.9147664000000001	nan
OG0002476.29	OG0025655.0	OG0007842.1	OG0000396.57	OG0035796.0
0.8984907	nan	0.9999809999999999	nan	nan
OG0035043.0	OG0044635.0	OG0001589.0	OG0045304.0	OG0017541.6
nan	nan	0.6612448000000001	nan	nan
OG0008229.0	OG0022382.0	OG0044422.0	OG0035596.0	OG0007175.0
nan	nan	nan	nan	0.8449029
OG0006968.0	OG0046376.0	OG0054080.0	OG0015134.5	OG0006289.0
0.1309534	nan	nan	nan	0.8795209
OG0003813.0	OG0011737.0	OG0060426.0	OG0014190.4	OG0019833.0
0.3008108	0.01591077	nan	nan	nan
OG0011630.6	OG0035047.0	OG0056660.0	OG0044804.0	OG0010077.0
0.7975479999999999	nan	nan	nan	0.9997847
OG0024674.0	OG0014581.2	OG0001313.24	OG0024735.0	OG0046223.0
nan	0.3419888	0.9681908000000001	nan	nan
OG0044685.0	OG0047060.0	OG0018778.0	OG0053819.0	OG0000029.2
nan	nan	nan	nan	nan
OG0010979.0	OG0015556.1	OG0015582.0	OG0011476.0	OG0018853.3
0.9630263000000001	nan	nan	0.8333129000000001	nan
OG0025911.0	OG0010020.6	OG0004654.6	OG0027483.0	OG0046538.0
nan	nan	0.8970149	nan	nan
OG0047302.0	OG0056721.0	OG0009941.0	OG0027677.0	OG0022226.0
nan	nan	0.9497733	nan	nan
OG0003206.16	OG0011603.16	OG0007404.0	OG0007857.4	OG0025933.0
0.7749607	nan	0.9955573	0.9958249	nan
OG0027503.0	OG0001479.24	OG0015453.2	OG0000226.4	OG0005031.0
nan	0.8657940000000001	nan	0.1678057	0.0024552470000000002
OG0000611.0	OG0006493.0	OG0018821.3	OG0005548.4	OG0048894.0
0.9641396999999999	0.8836492	nan	0.9962665999999999	nan
OG0018405.3	OG0010648.5	OG0056580.0	OG0004085.0	OG0048918.0
nan	0.0004201454	nan	0.6339677	nan
OG0022292.0	OG0003843.12	OG0000009.191	OG0020551.0	OG0001301.24
nan	0.1864249	nan	nan	0.9555541
OG0024482.0	OG0025603.0	OG0045596.0	OG0003569.2	OG0004817.2
nan	nan	nan	0.7443927	0.596826
OG0053945.0	OG0006417.0	OG0004027.1	OG0015652.8	OG0022381.0
nan	0.9602463999999999	0.9968341999999999	nan	nan
OG0057074.0	OG0024624.0	OG0026883.0	OG0045563.0	OG0048974.0
nan	nan	nan	nan	nan
OG0022012.0	OG0004552.4	OG0012767.2	OG0027161.0	OG0010745.0
nan	0.8873769	0.09077094	nan	0.6895614999999999
OG0046574.0	OG0060438.0	OG0008570.0	OG0046902.0	OG0002524.0
nan	nan	0.496879	nan	0.35709120000000005
OG0025936.0	OG0012234.0	OG0038086.0	OG0005606.20	OG0038852.0
nan	0.9792211999999999	nan	0.09878768	nan
OG0022918.0	OG0038782.0	OG0018170.0	OG0015564.1	OG0010045.0
nan	nan	0.005238829	nan	0.9926705
OG0007673.0	OG0057026.0	OG0009275.0	OG0035651.0	OG0025870.0
0.4009797	nan	0.6841305	nan	nan
OG0045816.0	OG0012074.4	OG0045078.0	OG0022492.0	OG0003940.0
nan	0.9185978000000001	nan	nan	0.006870807
OG0018763.3	OG0015947.1	OG0005519.0	OG0010913.0	OG0020249.0
nan	nan	0.7901143	0.03692786	nan
OG0046276.0	OG0046357.0	OG0004218.23	OG0013193.12	OG0002691.13
nan	nan	0.4647715	nan	0.9634833
OG0005434.1	OG0015780.1	OG0011008.8	OG0010614.0	OG0025881.0
0.1051257	nan	nan	0.9610943999999999	nan
OG0003309.6	OG0045523.0	OG0015108.9	OG0010504.6	OG0015807.0
0.9357578000000001	nan	nan	0.9998154	0.998135
OG0048792.0	OG0008093.0	OG0019351.0	OG0011277.2	OG0034851.0
nan	0.27895149999999996	nan	0.918826	nan
OG0005813.0	OG0005350.0	OG0049199.0	OG0020577.0	OG0023144.0
0.8243244000000001	0.005494601	nan	nan	nan
OG0005985.0	OG0004307.0	OG0029234.0	OG0016136.4	OG0060530.0
0.235893	0.9322994000000001	nan	0.9978643	nan
OG0014033.0	OG0022749.0	OG0012737.0	OG0014298.4	OG0006835.0
0.06473769	nan	0.002781542	nan	0.008471942
OG0035620.0	OG0018478.0	OG0009837.11	OG0010714.0	OG0013990.2
nan	0.01117014	nan	0.8116329000000001	nan
OG0024640.0	OG0028248.0	OG0045986.0	OG0010661.6	OG0008991.8
nan	nan	nan	0.46028549999999996	0.9592105
OG0000545.2	OG0026495.0	OG0038052.0	OG0007337.4	OG0019357.0
0.009881175	nan	nan	0.7128444	nan
OG0018416.0	OG0023636.0	OG0005969.0	OG0013292.10	OG0045149.0
0.9379136999999999	nan	0.7391389	nan	nan
OG0013657.9	OG0003249.2	OG0010143.15	OG0012371.6	OG0043835.0
nan	0.02765868	nan	nan	nan
OG0012108.0	OG0010953.4	OG0041736.0	OG0027482.0	OG0016733.2
0.09469138	0.568847	nan	nan	nan
OG0018221.4	OG0006188.0	OG0007303.0	OG0053999.0	OG0044928.0
nan	0.9755065999999999	0.3831718	nan	nan
OG0005905.2	OG0004764.7	OG0001682.15	OG0002282.2	OG0004417.0
0.42782120000000007	0.9046394	0.9187780000000001	0.9441946	0.9613053
OG0047378.0	OG0003574.0	OG0038925.0	OG0011181.10	OG0027712.0
nan	0.9246999	nan	0.9901606	nan
OG0000711.2	OG0022193.0	OG0006837.2	OG0003541.1	OG0006215.0
0.8632006999999999	nan	0.9652636999999998	0.6506696	0.989381
OG0006622.0	OG0046117.0	OG0012141.4	OG0020820.0	OG0060429.0
0.9350898000000001	nan	0.3740297	nan	nan
OG0014584.0	OG0002523.0	OG0045917.0	OG0034567.0	OG0000154.251
0.46529840000000006	0.3527696	nan	nan	0.7322010999999999
OG0006370.4	OG0009085.0	OG0044848.0	OG0020428.0	OG0007188.3
0.9609728000000001	0.9980332000000001	nan	0.9695708000000001	0.05774968
OG0005152.40	OG0044479.0	OG0011158.10	OG0012007.16	OG0005043.0
nan	nan	nan	nan	0.37714709999999996
OG0044133.0	OG0020492.0	OG0057158.0	OG0009142.3	OG0001170.24
nan	0.9999984000000001	nan	nan	0.9869743000000001
OG0002365.22	OG0035697.0	OG0009215.1	OG0023093.0	OG0007881.24
0.4910607	nan	nan	nan	nan
OG0024606.0	OG0022013.0	OG0011867.1	OG0002942.5	OG0022331.0
nan	nan	nan	0.1355993	0.9933179
OG0006161.1	OG0014810.0	OG0002296.2	OG0013971.1	OG0022249.0
0.9423296999999998	0.0001783212	0.004987484	0.9973401	1.0
OG0025225.0	OG0044266.0	OG0057364.0	OG0017871.2	OG0047232.0
nan	nan	nan	nan	nan
OG0011804.2	OG0004281.12	OG0015771.3	OG0044280.0	OG0012860.0
nan	0.9995652	nan	nan	0.002168827
OG0007697.0	OG0019287.0	OG0013033.4	OG0016877.0	OG0004106.0
0.04941523	nan	0.5814878000000001	nan	0.5031217
OG0024380.0	OG0060543.0	OG0006164.17	OG0011475.0	OG0006115.1
nan	nan	nan	0.00019987209999999998	0.00010463430000000001
OG0012266.4	OG0003742.0	OG0003159.77	OG0022633.0	OG0008966.18
0.999928	0.9726424000000001	nan	nan	nan
OG0028986.0	OG0021440.0	OG0022430.0	OG0006340.0	OG0014640.0
nan	nan	nan	0.7317793	0.1518247
OG0017510.3	OG0002161.0	OG0014603.6	OG0053865.0	OG0010614.0
nan	0.9431844000000001	0.13372279999999998	nan	0.9610943999999999
OG0038894.0	OG0010812.8	OG0001378.24	OG0007527.4	OG0008773.12
nan	nan	0.9770056	0.6000354999999999	0.9988415
OG0017031.0	OG0028145.0	OG0034591.0	OG0015181.4	OG0044125.0
nan	nan	nan	nan	nan
OG0019237.0	OG0000253.1	OG0007475.6	OG0008175.0	OG0006826.22
nan	0.49736030000000003	5.16081e-07	0.07766113	nan
OG0014738.0	OG0003534.3	OG0014668.0	OG0008061.3	OG0047126.0
0.05108578	0.3125342	0.7257496	0.02094235	nan
OG0035564.0	OG0012775.1	OG0029587.0	OG0007062.0	OG0022422.0
nan	nan	nan	0.001128898	nan
OG0029121.0	OG0049083.0	OG0015929.2	OG0044050.0	OG0029187.0
nan	nan	nan	nan	nan
OG0006016.4	OG0020036.0	OG0006190.0	OG0045317.0	OG0010019.4
0.5681856	nan	0.9329516	nan	0.9675582
OG0002484.5	OG0013327.7	OG0048107.0	OG0045252.0	OG0008320.2
0.0269793	nan	nan	nan	0.01918038
OG0013559.0	OG0047494.0	OG0049183.0	OG0034346.0	OG0046471.0
0.00569804	nan	nan	nan	nan
OG0008219.0	OG0044617.0	OG0007313.0	OG0019521.0	OG0011310.2
0.9052349000000001	nan	0.8526838999999999	nan	0.9443120999999999
OG0011562.10	OG0037957.0	OG0019677.0	OG0015139.4	OG0035827.0
nan	nan	nan	nan	nan
OG0002986.4	OG0023081.0	OG0020662.0	OG0014784.4	OG0017475.0
0.009032695	nan	nan	0.7128813	nan
OG0011725.0	OG0001563.24	OG0013548.2	OG0005227.24	OG0024470.0
nan	0.9861527	0.9876504999999999	0.6439676999999999	nan
OG0047148.0	OG0024377.0	OG0000224.26	OG0024387.0	OG0046995.0
nan	nan	0.01162454	nan	nan
OG0023011.0	OG0045151.0	OG0007509.2	OG0010611.4	OG0002132.0
nan	nan	0.8371978999999999	0.006179915	0.9915332
OG0038683.0	OG0047132.0	OG0047205.0	OG0012125.2	OG0007250.0
nan	nan	nan	0.9691078000000002	0.6230648
OG0044049.0	OG0045967.0	OG0002142.4	OG0038184.0	OG0013042.0
nan	nan	0.9163863999999999	nan	0.38947859999999995
OG0020472.0	OG0013190.8	OG0028893.0	OG0024757.0	OG0057455.0
nan	nan	nan	nan	nan
OG0001475.4	OG0007726.2	OG0006324.0	OG0045838.0	OG0001468.24
0.8159803000000001	0.10484669999999999	0.00024383549999999998	nan	0.7687053
OG0046577.0	OG0034414.0	OG0016928.0	OG0013532.2	OG0018044.0
nan	nan	nan	0.1324289	nan
OG0011297.6	OG0038696.0	OG0029600.0	OG0005833.6	OG0020571.0
0.981558	nan	nan	0.7703904	nan
OG0004016.0	OG0000492.2	OG0047410.0	OG0014490.0	OG0016236.0
0.608639	0.03331601	nan	0.01468222	0.7168438
OG0028184.0	OG0060430.0	OG0003848.6	OG0010060.13	OG0041655.0
nan	nan	0.1556984	nan	nan
OG0007063.22	OG0028978.0	OG0002626.26	OG0009150.5	OG0045402.0
nan	nan	0.9684239	nan	nan
OG0012315.13	OG0016422.2	OG0022627.0	OG0000346.14	OG0034542.0
nan	nan	nan	0.01408573	nan
OG0017033.5	OG0044351.0	OG0014569.0	OG0038610.0	OG0004199.0
nan	nan	0.1038323	nan	0.2527618
OG0021380.0	OG0047995.0	OG0056842.0	OG0012986.3	OG0048003.0
0.7941264	nan	nan	0.9729399	nan
OG0001394.24	OG0002674.13	OG0000629.1	OG0002414.20	OG0000356.28
0.9406873	nan	0.3401258	nan	0.01773882
OG0012203.4	OG0000617.168	OG0005565.0	OG0043804.0	OG0015262.0
0.8207711	nan	0.9492303	nan	nan
OG0047313.0	OG0038069.0	OG0045559.0	OG0048900.0	OG0037935.0
nan	nan	nan	nan	nan
OG0043392.0	OG0006131.0	OG0001492.24	OG0024469.0	OG0020777.0
nan	0.1666545	0.9649051	nan	nan
OG0006839.0	OG0014634.0	OG0001699.1	OG0056555.0	OG0007460.2
0.9146763000000001	0.2418908	0.28214229999999996	nan	0.7886797
OG0027874.0	OG0047025.0	OG0022358.0	OG0044843.0	OG0005293.10
nan	nan	nan	nan	0.0005015817
OG0010633.18	OG0045322.0	OG0053832.0	OG0046552.0	OG0006652.0
nan	nan	nan	nan	0.9801446
OG0045051.0	OG0046680.0	OG0045937.0	OG0046483.0	OG0000661.3
nan	nan	nan	nan	0.467537
OG0003949.1	OG0044794.0	OG0046342.0	OG0043411.0	OG0010757.0
0.9845079	nan	nan	nan	0.10786889999999999
OG0019464.0	OG0002301.1	OG0020927.0	OG0021215.0	OG0012464.0
nan	0.49858320000000006	nan	nan	0.2521103
OG0025966.0	OG0035041.0	OG0038777.0	OG0044971.0	OG0005533.0
nan	nan	nan	nan	0.9296366
OG0015167.4	OG0001817.10	OG0043817.0	OG0053855.0	OG0008760.0
nan	0.791176	nan	nan	0.9967851000000001
OG0006113.2	OG0041673.0	OG0011409.0	OG0022431.0	OG0003863.2
0.003806668	nan	0.9721749	nan	0.7020728
OG0014527.2	OG0001304.24	OG0046304.0	OG0009892.0	OG0022204.0
0.1305102	0.950125	nan	nan	nan
OG0057553.0	OG0008694.0	OG0000739.136	OG0003013.7	OG0029563.0
nan	0.6837533	nan	0.1896368	nan
OG0021391.0	OG0006728.0	OG0048193.0	OG0000000.169	OG0015294.0
0.9978308000000001	0.8903709999999999	nan	0.12808119999999998	0.9999953000000001
OG0007008.1	OG0010514.2	OG0024580.0	OG0022440.0	OG0048966.0
0.9977478000000001	0.6380574999999999	nan	nan	nan
OG0001464.1	OG0000517.3	OG0005578.0	OG0015314.0	OG0000615.1
0.9620263000000001	0.3245754	0.14493599999999998	0.06738149	0.41643389999999997
OG0013279.11	OG0045568.0	OG0044039.0	OG0027498.0	OG0021483.0
nan	nan	nan	nan	nan
OG0035654.0	OG0000015.662	OG0044739.0	OG0012059.9	OG0043457.0
nan	0.6754283	nan	nan	nan
OG0028345.0	OG0037721.0	OG0046628.0	OG0002551.0	OG0021243.0
nan	nan	nan	0.7852003000000001	nan
OG0007517.0	OG0011762.0	OG0006077.4	OG0007600.0	OG0048056.0
0.9736657	0.9990515999999999	0.9349445	0.1356905	nan
OG0004567.0	OG0038100.0	OG0048987.0	OG0048969.0	OG0006552.0
0.9919781999999999	nan	nan	nan	0.8984546999999998
OG0016626.8	OG0008235.9	OG0054111.0	OG0047506.0	OG0001476.0
nan	nan	nan	nan	0.1067417
OG0006806.0	OG0047992.0	OG0005166.6	OG0019009.2	OG0024970.0
0.22045109999999998	nan	0.9950318000000001	nan	nan
OG0000938.24	OG0000263.57	OG0047365.0	OG0045389.0	OG0015440.1
0.898156	0.9184763000000001	nan	nan	nan
OG0057188.0	OG0016143.0	OG0027708.0	OG0006347.24	OG0005993.0
nan	0.998922	nan	0.9960081000000001	0.9789264000000001
OG0012728.0	OG0005510.30	OG0000476.2	OG0035805.0	OG0013225.2
0.819876	nan	0.1705388	nan	nan
OG0008402.1	OG0010807.3	OG0006506.0	OG0004821.2	OG0013303.11
nan	nan	0.9379301	0.02030899	nan
OG0057426.0	OG0014505.6	OG0047419.0	OG0045672.0	OG0035754.0
nan	nan	nan	nan	nan
OG0012064.0	OG0001481.28	OG0010041.0	OG0008771.12	OG0016226.2
0.04657724	0.17325970000000002	0.20713939999999997	nan	nan
OG0005020.6	OG0013645.0	OG0045373.0	OG0003578.0	OG0003275.0
0.9287247	0.1592863	nan	0.7427984999999999	0.6612113000000001
