OG0012926.0	OG0001643.24	OG0001566.2	OG0001698.26	OG0000027.457
OG0013653.1	OG0001385.1	OG0002120.0	OG0000455.62	OG0001402.24
3.0	27.0	27.0	30.0	27.0
OG0010017.0	OG0000421.80	OG0001934.0	OG0001199.24	OG0000780.24
3.0	27.0	27.0	27.0	29.0
OG0000765.3	OG0001813.8	OG0000619.52	OG0000895.1	OG0014722.4
27.0	27.0	27.0	27.0	3.0
OG0013965.2	OG0000588.0	OG0001080.1	OG0000577.54	OG0000611.0
3.0	29.0	27.0	27.0	27.0
OG0002063.0	OG0001023.7	OG0001142.24	OG0014631.1	OG0001629.5
27.0	28.0	27.0	3.0	32.0
OG0000765.3	OG0001075.1	OG0016193.0	OG0001185.1	OG0000625.28
27.0	27.0	3.0	27.0	29.0
OG0001060.26	OG0000684.0	OG0002123.0	OG0000755.4	OG0020866.0
27.0	28.0	27.0	28.0	3.0
OG0002100.0	OG0001165.26	OG0001409.1	OG0000738.19	OG0008296.0
27.0	27.0	27.0	27.0	3.0
OG0000105.0	OG0002020.0	OG0018069.2	OG0000811.34	OG0000706.25
61.0	27.0	3.0	27.0	27.0
OG0001413.1	OG0018053.2	OG0001572.24	OG0000892.1	OG0001636.12
27.0	3.0	27.0	31.0	27.0
OG0000216.50	OG0001296.24	OG0000994.2	OG0010664.0	OG0001346.24
38.0	27.0	27.0	3.0	27.0
OG0016043.0	OG0001270.1	OG0001492.24	OG0001347.26	OG0001741.1
3.0	27.0	27.0	27.0	27.0
OG0000975.0	OG0001314.1	OG0002054.0	OG0006991.2	OG0001123.1
31.0	27.0	27.0	3.0	27.0
OG0002150.0	OG0016108.3	OG0000615.1	OG0002070.0	OG0001637.1
27.0	3.0	31.0	27.0	27.0
OG0001471.24	OG0006939.0	OG0000635.48	OG0000214.0	OG0001304.24
27.0	3.0	27.0	50.0	27.0
OG0013928.0	OG0001403.24	OG0001054.1	OG0001538.6	OG0002218.0
3.0	27.0	27.0	33.0	27.0
OG0001953.2	OG0002319.0	OG0001592.24	OG0007328.9	OG0000320.0
27.0	27.0	27.0	3.0	41.0
OG0007083.0	OG0001292.1	OG0002018.0	OG0000813.1	OG0001845.2
3.0	27.0	27.0	28.0	27.0
OG0007863.0	OG0001456.24	OG0001124.24	OG0000616.40	OG0001202.24
3.0	27.0	27.0	31.0	27.0
OG0001415.1	OG0018984.0	OG0001128.24	OG0001414.24	OG0001052.26
30.0	4.0	27.0	27.0	27.0
OG0000905.14	OG0001170.24	OG0002332.0	OG0007934.0	OG0000504.24
30.0	27.0	27.0	3.0	31.0
OG0000979.1	OG0018601.0	OG0001285.1	OG0001938.0	OG0001340.24
27.0	3.0	27.0	27.0	27.0
OG0001142.24	OG0015019.0	OG0001215.24	OG0000709.10	OG0001210.24
27.0	3.0	27.0	33.0	27.0
OG0001395.1	OG0001485.24	OG0000889.0	OG0020848.0	OG0000973.2
27.0	27.0	27.0	3.0	27.0
OG0017034.0	OG0002217.0	OG0001437.24	OG0000411.0	OG0001462.24
3.0	27.0	27.0	36.0	27.0
OG0001301.24	OG0001763.8	OG0000579.24	OG0001442.1	OG0014741.4
27.0	28.0	30.0	27.0	3.0
OG0000420.0	OG0001226.24	OG0002079.0	OG0007909.0	OG0002038.0
49.0	27.0	27.0	3.0	27.0
OG0002062.0	OG0008338.4	OG0000908.24	OG0000060.0	OG0001290.24
27.0	4.0	27.0	61.0	27.0
OG0001996.0	OG0001456.24	OG0009894.3	OG0001241.24	OG0001147.24
27.0	27.0	3.0	27.0	27.0
OG0001146.1	OG0018029.0	OG0000494.1	OG0001718.1	OG0001311.5
27.0	3.0	27.0	28.0	27.0
OG0005713.16	OG0000236.122	OG0000736.0	OG0001553.14	OG0001289.1
3.0	31.0	29.0	29.0	27.0
OG0001497.24	OG0001101.24	OG0003857.2	OG0000795.40	OG0000884.25
27.0	27.0	6.0	27.0	27.0
OG0001386.24	OG0017993.2	OG0001412.1	OG0001298.24	OG0000431.12
27.0	3.0	27.0	27.0	43.0
OG0000420.0	OG0000004.888	OG0002136.0	OG0004022.1	OG0000279.0
49.0	27.0	27.0	4.0	47.0
OG0001869.2	OG0007327.2	OG0001217.1	OG0000538.0	OG0000709.10
28.0	3.0	27.0	29.0	33.0
OG0001855.4	OG0007655.2	OG0002060.0	OG0000802.1	OG0001294.24
27.0	3.0	27.0	27.0	27.0
OG0002174.0	OG0001420.22	OG0016917.0	OG0000123.210	OG0001649.0
27.0	27.0	3.0	27.0	29.0
OG0002072.0	OG0001069.28	OG0004806.29	OG0001304.24	OG0002009.0
27.0	27.0	3.0	27.0	27.0
OG0001315.24	OG0002042.0	OG0000051.4	OG0000893.3	OG0000323.43
27.0	27.0	7.0	37.0	29.0
OG0001892.0	OG0003400.1	OG0001516.22	OG0002086.0	OG0000000.777
29.0	3.0	27.0	27.0	193.0
OG0001209.1	OG0001491.1	OG0016216.0	OG0001912.0	OG0000014.240
27.0	27.0	3.0	27.0	166.0
OG0002146.0	OG0013491.2	OG0002027.0	OG0001127.28	OG0000999.14
27.0	3.0	27.0	27.0	30.0
OG0001176.24	OG0000596.47	OG0000562.7	OG0001221.1	OG0016230.0
27.0	28.0	27.0	27.0	3.0
OG0011648.5	OG0001221.1	OG0001998.0	OG0001272.24	OG0000795.40
3.0	27.0	27.0	27.0	27.0
OG0001772.0	OG0002040.0	OG0006971.5	OG0001097.24	OG0000081.1
27.0	27.0	3.0	27.0	45.0
OG0000935.24	OG0000918.1	OG0000002.763	OG0016966.0	OG0000165.49
27.0	27.0	48.0	3.0	27.0
OG0000405.0	OG0001480.22	OG0000409.24	OG0007053.2	OG0000677.1
31.0	27.0	45.0	4.0	27.0
OG0011328.4	OG0002098.0	OG0001181.24	OG0001362.22	OG0001167.24
3.0	27.0	27.0	27.0	27.0
OG0014008.0	OG0001124.24	OG0001998.0	OG0001186.24	OG0000004.33
3.0	27.0	27.0	27.0	27.0
OG0009220.12	OG0002134.0	OG0002126.0	OG0000022.208	OG0000999.14
3.0	27.0	27.0	130.0	30.0
OG0001155.24	OG0001472.0	OG0012988.2	OG0001290.24	OG0002127.0
27.0	27.0	4.0	27.0	27.0
OG0010091.0	OG0000011.1	OG0002031.0	OG0001227.24	OG0000030.0
3.0	99.0	27.0	27.0	131.0
OG0001772.0	OG0001436.24	OG0007016.6	OG0001846.4	OG0002007.0
27.0	27.0	3.0	27.0	27.0
OG0000727.24	OG0001292.1	OG0007340.4	OG0001361.1	OG0000455.62
29.0	27.0	3.0	27.0	30.0
OG0001407.24	OG0000367.3	OG0016913.0	OG0000369.1	OG0001335.24
27.0	28.0	3.0	27.0	27.0
OG0000778.0	OG0000522.0	OG0002147.0	OG0000013.2	OG0014691.1
38.0	33.0	27.0	112.0	3.0
OG0001301.24	OG0000834.30	OG0009145.0	OG0002033.0	OG0000901.0
27.0	27.0	3.0	27.0	28.0
OG0001821.4	OG0016273.0	OG0001163.24	OG0002233.0	OG0000256.24
28.0	3.0	27.0	27.0	53.0
OG0000847.24	OG0001369.26	OG0001056.26	OG0000639.0	OG0000047.2
30.0	27.0	28.0	31.0	3.0
OG0000501.29	OG0001271.1	OG0006894.0	OG0001260.24	OG0001669.0
27.0	27.0	3.0	27.0	28.0
OG0001395.1	OG0020428.0	OG0000982.24	OG0001261.1	OG0001229.1
27.0	3.0	27.0	27.0	27.0
OG0001415.1	OG0001269.1	OG0001128.24	OG0001065.24	OG0011885.0
30.0	27.0	27.0	27.0	3.0
OG0001234.24	OG0000001.425	OG0007634.6	OG0001941.0	OG0001462.24
27.0	69.0	3.0	28.0	27.0
OG0002085.0	OG0001472.0	OG0001162.22	OG0002156.0	OG0006773.2
27.0	27.0	28.0	27.0	3.0
OG0001848.0	OG0016127.4	OG0002005.0	OG0001198.26	OG0000806.27
27.0	3.0	27.0	27.0	28.0
OG0000867.24	OG0001075.1	OG0002130.0	OG0002126.0	OG0012861.0
29.0	27.0	27.0	27.0	8.0
OG0002101.0	OG0000060.0	OG0001770.0	OG0012161.0	OG0001047.26
27.0	61.0	30.0	3.0	27.0
OG0001406.24	OG0002013.0	OG0002340.0	OG0013147.0	OG0001074.2
27.0	27.0	27.0	3.0	34.0
OG0001415.1	OG0002174.0	OG0000116.0	OG0006957.2	OG0000299.1
30.0	27.0	61.0	3.0	27.0
OG0000846.25	OG0005332.0	OG0002109.0	OG0000320.0	OG0000265.0
27.0	3.0	27.0	41.0	58.0
OG0001403.24	OG0002044.0	OG0008680.0	OG0002223.0	OG0001509.22
27.0	27.0	3.0	27.0	27.0
OG0000321.2	OG0006952.4	OG0000438.1	OG0001954.0	OG0000044.1
27.0	3.0	33.0	27.0	48.0
OG0002035.0	OG0000471.2	OG0010018.0	OG0000460.47	OG0001823.24
27.0	48.0	3.0	27.0	27.0
OG0000125.49	OG0018087.2	OG0001455.24	OG0001203.24	OG0001539.22
50.0	3.0	27.0	27.0	27.0
OG0000206.0	OG0002091.0	OG0001126.24	OG0008743.2	OG0000214.0
43.0	27.0	27.0	3.0	50.0
OG0000983.28	OG0006968.0	OG0000831.11	OG0002019.0	OG0000699.1
27.0	3.0	27.0	27.0	29.0
OG0011894.0	OG0002080.0	OG0001009.24	OG0001197.24	OG0002094.0
3.0	27.0	28.0	27.0	27.0
OG0001165.26	OG0014684.3	OG0001185.1	OG0000897.0	OG0000913.30
27.0	3.0	27.0	27.0	27.0
OG0001196.1	OG0009037.4	OG0000944.28	OG0002089.0	OG0001180.24
27.0	3.0	28.0	27.0	27.0
OG0002056.0	OG0000078.263	OG0001211.24	OG0000634.26	OG0012920.2
27.0	27.0	27.0	29.0	3.0
OG0001944.0	OG0006896.8	OG0001857.4	OG0000012.918	OG0001263.26
27.0	3.0	27.0	89.0	27.0
OG0000074.1	OG0001437.24	OG0001139.24	OG0000160.4	OG0020858.0
29.0	27.0	27.0	50.0	3.0
OG0000413.2	OG0000074.1	OG0001120.26	OG0001189.24	OG0009992.0
27.0	29.0	27.0	27.0	3.0
OG0000007.976	OG0000498.0	OG0002077.0	OG0007898.0	OG0000026.628
111.0	38.0	27.0	3.0	27.0
OG0001322.24	OG0001944.0	OG0001045.24	OG0000752.42	OG0012173.0
27.0	27.0	28.0	27.0	3.0
OG0001228.1	OG0001227.24	OG0001511.22	OG0001052.26	OG0017855.2
27.0	27.0	27.0	27.0	3.0
OG0000931.1	OG0000005.318	OG0017266.2	OG0000888.24	OG0000801.24
27.0	39.0	3.0	28.0	31.0
OG0001493.24	OG0001795.0	OG0001396.24	OG0014755.1	OG0001454.24
27.0	29.0	27.0	3.0	27.0
OG0000010.475	OG0005033.0	OG0001227.24	OG0000894.25	OG0000207.117
89.0	4.0	27.0	27.0	27.0
OG0000637.34	OG0002124.0	OG0000396.79	OG0000198.0	OG0014767.1
30.0	27.0	27.0	51.0	3.0
OG0000547.0	OG0000818.1	OG0006999.0	OG0000908.24	OG0001438.24
33.0	29.0	3.0	27.0	27.0
OG0000591.2	OG0001002.25	OG0000638.38	OG0005270.34	OG0002155.0
27.0	27.0	31.0	3.0	27.0
OG0000347.80	OG0002092.0	OG0001845.2	OG0011181.10	OG0000018.289
33.0	27.0	27.0	3.0	104.0
OG0000045.0	OG0014055.2	OG0001094.26	OG0000662.1	OG0000617.25
116.0	3.0	27.0	27.0	33.0
OG0001508.1	OG0000176.0	OG0013944.4	OG0001011.1	OG0000127.0
27.0	57.0	3.0	27.0	62.0
OG0002121.0	OG0008041.20	OG0002155.0	OG0001741.1	OG0001175.1
27.0	3.0	27.0	27.0	27.0
OG0004793.6	OG0000180.0	OG0001065.24	OG0001943.0	OG0001144.24
4.0	43.0	27.0	27.0	27.0
OG0001360.24	OG0001000.24	OG0001540.26	OG0001271.1	OG0011686.0
27.0	27.0	27.0	27.0	3.0
OG0000206.0	OG0008303.2	OG0001211.24	OG0001186.24	OG0002081.0
43.0	3.0	27.0	27.0	27.0
OG0001096.1	OG0002138.0	OG0014804.6	OG0001284.24	OG0000754.0
27.0	27.0	3.0	27.0	27.0
OG0000632.24	OG0002068.0	OG0002060.0	OG0001081.24	OG0016921.0
35.0	27.0	27.0	27.0	3.0
OG0000876.20	OG0020456.0	OG0001637.1	OG0001159.0	OG0002105.0
29.0	3.0	27.0	27.0	27.0
OG0013604.5	OG0001295.24	OG0002109.0	OG0001224.24	OG0001144.24
3.0	27.0	27.0	27.0	27.0
OG0000953.26	OG0007384.1	OG0001459.24	OG0001732.10	OG0000962.24
27.0	3.0	27.0	28.0	28.0
OG0001395.1	OG0001502.26	OG0000501.29	OG0006992.4	OG0001277.24
27.0	27.0	27.0	3.0	27.0
OG0001430.24	OG0001403.24	OG0001951.0	OG0014750.4	OG0001062.24
27.0	27.0	28.0	3.0	27.0
OG0002139.0	OG0006962.4	OG0002001.0	OG0001374.1	OG0001180.24
27.0	3.0	27.0	27.0	27.0
OG0000000.3460	OG0001143.26	OG0002063.0	OG0018398.0	OG0002011.0
68.0	27.0	27.0	3.0	27.0
OG0001231.24	OG0001280.24	OG0001594.1	OG0002155.0	OG0017950.0
27.0	27.0	27.0	27.0	3.0
OG0001096.1	OG0001405.24	OG0001244.24	OG0001857.4	OG0007916.2
27.0	27.0	27.0	27.0	4.0
OG0001550.0	OG0001337.24	OG0001505.24	OG0001156.1	OG0014857.2
30.0	27.0	27.0	27.0	3.0
OG0001368.24	OG0000263.57	OG0001269.1	OG0001316.24	OG0000000.3428
27.0	50.0	27.0	27.0	3.0
OG0001004.1	OG0002126.0	OG0016000.4	OG0001431.24	OG0000955.28
28.0	27.0	3.0	27.0	27.0
OG0001149.24	OG0000209.146	OG0000146.1	OG0001273.24	OG0000377.2
27.0	27.0	3.0	27.0	27.0
OG0001338.24	OG0002213.0	OG0007424.1	OG0000876.20	OG0001304.24
27.0	27.0	3.0	29.0	27.0
OG0001061.24	OG0001122.1	OG0001920.0	OG0005164.5	OG0000850.12
27.0	27.0	27.0	3.0	29.0
OG0000638.38	OG0000995.5	OG0002006.0	OG0000755.4	OG0012638.0
31.0	27.0	27.0	28.0	3.0
OG0001881.0	OG0000979.1	OG0001183.1	OG0000964.2	OG0016409.0
27.0	27.0	27.0	27.0	3.0
OG0001414.24	OG0001885.0	OG0000893.3	OG0020436.0	OG0001770.0
27.0	27.0	37.0	3.0	30.0
OG0000054.0	OG0008230.0	OG0001429.24	OG0001427.24	OG0000299.1
90.0	3.0	27.0	27.0	27.0
OG0001502.26	OG0008678.1	OG0001694.12	OG0000353.32	OG0001886.0
27.0	3.0	27.0	36.0	27.0
OG0001209.1	OG0014715.3	OG0000438.1	OG0001431.24	OG0002019.0
27.0	3.0	33.0	27.0	27.0
OG0001228.1	OG0001562.24	OG0000519.26	OG0010160.0	OG0000455.62
27.0	27.0	31.0	3.0	30.0
OG0000920.27	OG0009194.1	OG0000954.24	OG0001364.24	OG0001123.1
27.0	3.0	28.0	27.0	27.0
OG0007862.0	OG0001204.24	OG0001183.1	OG0000728.24	OG0000729.25
3.0	27.0	27.0	29.0	29.0
OG0000558.24	OG0000752.42	OG0010165.0	OG0000124.2	OG0000026.628
35.0	27.0	3.0	27.0	27.0
OG0001087.24	OG0002110.0	OG0000367.3	OG0007613.14	OG0001175.1
27.0	27.0	28.0	3.0	27.0
OG0000749.2	OG0009908.12	OG0001813.8	OG0002097.0	OG0000503.62
43.0	3.0	27.0	27.0	27.0
OG0001367.24	OG0000931.1	OG0007311.2	OG0001068.1	OG0000539.1
27.0	27.0	3.0	27.0	31.0
OG0000860.24	OG0001406.24	OG0016179.4	OG0001247.24	OG0001426.2
30.0	27.0	3.0	27.0	27.0
OG0000413.2	OG0002211.0	OG0001541.1	OG0000290.0	OG0009278.2
27.0	27.0	27.0	50.0	3.0
OG0001201.1	OG0000403.25	OG0007924.0	OG0000006.1122	OG0000699.1
27.0	43.0	3.0	134.0	29.0
OG0001098.1	OG0001259.24	OG0007908.2	OG0001319.1	OG0000147.0
27.0	27.0	3.0	27.0	50.0
OG0002130.0	OG0000778.0	OG0014737.1	OG0001987.0	OG0000946.1
27.0	38.0	3.0	27.0	27.0
OG0000188.1	OG0001495.2	OG0015276.1	OG0001397.24	OG0001140.24
55.0	27.0	4.0	27.0	27.0
OG0002025.0	OG0001139.24	OG0001654.84	OG0000992.0	OG0001724.10
27.0	27.0	11.0	29.0	28.0
OG0001173.24	OG0009220.12	OG0001853.0	OG0000730.24	OG0001431.24
27.0	3.0	28.0	29.0	27.0
OG0000347.80	OG0000931.1	OG0001270.1	OG0001375.24	OG0014660.0
33.0	27.0	27.0	27.0	3.0
OG0001401.24	OG0000232.19	OG0000209.146	OG0001443.24	OG0001654.2
27.0	34.0	27.0	27.0	3.0
OG0001014.26	OG0000741.0	OG0014567.3	OG0001073.24	OG0000895.1
27.0	27.0	3.0	28.0	27.0
OG0000861.24	OG0001380.24	OG0008737.0	OG0001472.0	OG0001518.24
30.0	27.0	4.0	27.0	27.0
OG0001143.26	OG0002136.0	OG0001947.0	OG0000548.29	OG0009830.0
27.0	27.0	28.0	34.0	3.0
OG0014024.0	OG0001416.0	OG0000032.252	OG0001105.24	OG0000504.24
3.0	33.0	88.0	27.0	31.0
OG0002084.0	OG0019378.0	OG0001111.22	OG0001294.24	OG0002061.0
27.0	3.0	27.0	27.0	27.0
OG0011297.6	OG0001592.24	OG0001637.1	OG0000677.1	OG0001133.24
4.0	27.0	27.0	27.0	27.0
OG0001201.1	OG0014015.0	OG0001037.26	OG0002041.0	OG0001240.26
27.0	5.0	27.0	27.0	27.0
OG0000864.26	OG0011356.1	OG0000577.54	OG0000181.164	OG0001346.24
28.0	3.0	27.0	27.0	27.0
OG0000413.2	OG0001314.1	OG0009284.2	OG0000938.24	OG0001847.4
27.0	27.0	3.0	27.0	27.0
OG0007605.0	OG0001239.26	OG0001328.24	OG0001089.2	OG0001028.24
3.0	27.0	27.0	33.0	27.0
OG0016097.1	OG0001142.24	OG0000770.1	OG0001120.26	OG0000004.33
3.0	27.0	29.0	27.0	27.0
OG0010691.4	OG0001380.24	OG0002244.0	OG0000081.1	OG0001327.26
3.0	27.0	27.0	45.0	27.0
OG0011248.0	OG0001314.1	OG0002085.0	OG0001995.0	OG0001686.0
3.0	27.0	27.0	27.0	31.0
OG0000861.24	OG0001333.24	OG0002155.0	OG0001335.24	OG0015204.0
30.0	27.0	27.0	27.0	3.0
OG0016054.3	OG0001295.24	OG0000409.24	OG0001123.1	OG0000035.64
3.0	27.0	45.0	27.0	66.0
OG0001067.24	OG0000680.1	OG0011502.10	OG0001319.1	OG0001527.7
27.0	27.0	3.0	27.0	27.0
OG0000482.64	OG0014030.2	OG0000616.40	OG0001770.0	OG0001100.24
28.0	3.0	31.0	30.0	27.0
OG0000420.0	OG0000421.80	OG0001431.24	OG0001175.1	OG0012409.0
49.0	27.0	27.0	27.0	3.0
OG0013473.2	OG0001453.1	OG0001307.24	OG0000294.0	OG0001125.24
3.0	27.0	27.0	48.0	27.0
OG0000206.0	OG0018016.0	OG0000510.30	OG0000986.24	OG0000609.44
43.0	3.0	36.0	27.0	27.0
OG0015323.0	OG0001165.26	OG0001246.24	OG0000752.42	OG0001317.1
3.0	27.0	27.0	27.0	27.0
OG0000097.1	OG0002053.0	OG0008242.3	OG0001540.26	OG0000537.8
27.0	27.0	3.0	27.0	29.0
OG0000765.3	OG0001406.24	OG0001420.22	OG0008706.0	OG0001885.0
27.0	27.0	27.0	3.0	27.0
OG0011160.8	OG0001398.24	OG0000132.40	OG0001244.24	OG0001084.24
3.0	27.0	69.0	27.0	27.0
OG0000000.3460	OG0001512.12	OG0000728.24	OG0002129.0	OG0007916.2
68.0	29.0	29.0	27.0	4.0
OG0011912.1	OG0001345.24	OG0001455.24	OG0000002.585	OG0000019.257
3.0	27.0	27.0	34.0	34.0
OG0001039.1	OG0020850.0	OG0001635.0	OG0002106.0	OG0000510.30
27.0	3.0	31.0	27.0	36.0
OG0001222.24	OG0001002.25	OG0014235.0	OG0001942.0	OG0000014.240
27.0	27.0	3.0	28.0	166.0
OG0001303.26	OG0000876.20	OG0002011.0	OG0015400.0	OG0001074.2
27.0	29.0	27.0	3.0	34.0
OG0000620.56	OG0002133.0	OG0000933.24	OG0007268.0	OG0000751.0
27.0	27.0	29.0	3.0	38.0
OG0002121.0	OG0001366.26	OG0001043.2	OG0020501.0	OG0002332.0
27.0	27.0	27.0	3.0	27.0
OG0000467.0	OG0001391.24	OG0008683.2	OG0000503.62	OG0001649.0
33.0	27.0	3.0	27.0	29.0
OG0000905.14	OG0002050.0	OG0001096.1	OG0001458.24	OG0014811.0
30.0	27.0	27.0	27.0	4.0
OG0006275.0	OG0001540.26	OG0001186.24	OG0001351.24	OG0001446.24
3.0	27.0	27.0	27.0	27.0
OG0013148.2	OG0000955.28	OG0000814.1	OG0000198.0	OG0001028.24
3.0	27.0	27.0	51.0	27.0
OG0001023.7	OG0001947.0	OG0001011.1	OG0004634.3	OG0000559.30
28.0	28.0	27.0	3.0	30.0
OG0001497.24	OG0001380.24	OG0000428.54	OG0020434.0	OG0002000.0
27.0	27.0	31.0	3.0	27.0
OG0000232.19	OG0000441.96	OG0014520.0	OG0000896.1	OG0002236.0
34.0	27.0	3.0	27.0	27.0
OG0007834.0	OG0000876.20	OG0001151.26	OG0000548.29	OG0002032.0
3.0	29.0	27.0	34.0	27.0
OG0001409.1	OG0002168.0	OG0001105.24	OG0016829.0	OG0000913.30
27.0	27.0	27.0	3.0	27.0
OG0001076.24	OG0001917.0	OG0000729.25	OG0000911.3	OG0016979.0
28.0	28.0	29.0	27.0	3.0
OG0008684.0	OG0001368.24	OG0001795.0	OG0001845.2	OG0000014.1
3.0	27.0	29.0	27.0	40.0
OG0000371.2	OG0001258.24	OG0000396.79	OG0001654.2	OG0000764.26
30.0	27.0	27.0	3.0	28.0
OG0001697.2	OG0001505.24	OG0001341.18	OG0002252.0	OG0011919.6
27.0	27.0	28.0	27.0	3.0
OG0001315.24	OG0001447.24	OG0007008.1	OG0000645.36	OG0000027.1
27.0	27.0	3.0	29.0	68.0
OG0000054.0	OG0013553.2	OG0000591.2	OG0002165.0	OG0000138.41
90.0	3.0	27.0	27.0	27.0
OG0014801.2	OG0002148.0	OG0001859.0	OG0002095.0	OG0001509.22
3.0	27.0	28.0	27.0	27.0
OG0002147.0	OG0000664.3	OG0000473.17	OG0014789.4	OG0001224.24
27.0	30.0	32.0	3.0	27.0
OG0000479.1	OG0001237.24	OG0002130.0	OG0007609.0	OG0000646.28
28.0	27.0	27.0	3.0	39.0
OG0002077.0	OG0011171.2	OG0001170.24	OG0000714.29	OG0000617.25
27.0	3.0	27.0	27.0	33.0
OG0001962.0	OG0012405.0	OG0002017.0	OG0001857.4	OG0000018.1
28.0	3.0	27.0	27.0	56.0
OG0016087.0	OG0000320.0	OG0001383.24	OG0001801.0	OG0001016.1
3.0	41.0	27.0	29.0	28.0
OG0002067.0	OG0001366.26	OG0000938.24	OG0013291.0	OG0001105.24
27.0	27.0	27.0	3.0	27.0
OG0001401.24	OG0000759.38	OG0000863.32	OG0001242.28	OG0012928.2
27.0	27.0	27.0	27.0	3.0
OG0002159.0	OG0012890.2	OG0001162.22	OG0002070.0	OG0000928.30
27.0	3.0	28.0	27.0	27.0
OG0003562.0	OG0001410.24	OG0000675.1	OG0001063.0	OG0000706.25
7.0	27.0	31.0	27.0	27.0
OG0000886.24	OG0001093.24	OG0001351.24	OG0000364.1	OG0015359.2
27.0	27.0	27.0	49.0	3.0
OG0005713.16	OG0001296.24	OG0000645.36	OG0001074.2	OG0002038.0
3.0	27.0	29.0	34.0	27.0
OG0010147.2	OG0000824.24	OG0000386.0	OG0001883.0	OG0001205.24
4.0	28.0	36.0	27.0	27.0
OG0002002.0	OG0000007.3	OG0001501.1	OG0000048.122	OG0020884.0
27.0	68.0	27.0	40.0	3.0
OG0014763.4	OG0001764.0	OG0001516.22	OG0001054.1	OG0001276.24
3.0	30.0	27.0	27.0	27.0
OG0000413.2	OG0000359.28	OG0001364.24	OG0001271.1	OG0008345.6
27.0	47.0	27.0	27.0	3.0
OG0000501.29	OG0001461.24	OG0000634.26	OG0002026.0	OG0020858.0
27.0	27.0	29.0	27.0	3.0
OG0000905.14	OG0000347.80	OG0000933.24	OG0002129.0	OG0008274.0
30.0	33.0	29.0	27.0	3.0
OG0000371.2	OG0000460.47	OG0001369.26	OG0008362.10	OG0000739.15
30.0	27.0	27.0	3.0	27.0
