OG0001698.26	OG0012926.0	OG0000027.457	OG0001566.2	OG0001643.24
1.515259	3.130933	266.3853	3.419918	3.288186
OG0020516.0	OG0002836.4	OG0016162.0	OG0022233.0	OG0046150.0
0.9778698	4.581283	4.715157	3.428793	260.5335
OG0014483.9	OG0038061.0	OG0009905.0	OG0024463.0	OG0002777.4
nan	nan	1.3086790000000001	1.858611	13.95474
OG0026945.0	OG0017903.2	OG0013309.0	OG0003140.0	OG0056594.0
1.596792	1.725481	3.729138	226.7565	2.646244
OG0035787.0	OG0012686.0	OG0057416.0	OG0018524.1	OG0014708.6
1.318517	7.24574	2.819915	3.428043	8.085707000000001
OG0021186.0	OG0012773.4	OG0004793.6	OG0046887.0	OG0047516.0
3.054926	0.7784641	1.185724	257.9317	3.3872769999999996
OG0001944.0	OG0008347.0	OG0014704.4	OG0019729.0	OG0005534.0
nan	3.5678160000000005	7.987781	2.221663	45.30193
OG0044243.0	OG0026988.0	OG0026588.0	OG0057454.0	OG0027604.0
2.8540799999999997	nan	nan	2.86702	nan
OG0012201.0	OG0056608.0	OG0001829.22	OG0001489.105	OG0006655.0
4.749785	2.55757	nan	3.289276	214.0064
OG0019327.0	OG0002734.0	OG0035667.0	OG0008385.3	OG0009546.1
nan	19.344	1.311237	1.496909	265.6296
OG0012388.0	OG0011484.2	OG0005291.6	OG0020405.0	OG0001802.4
1.8028990000000003	1.396356	2.083201	6.442328	nan
OG0056735.0	OG0023138.0	OG0001253.24	OG0020556.0	OG0044417.0
2.462138	2.515387	nan	1.461841	1.4544860000000002
OG0044707.0	OG0004403.16	OG0002181.0	OG0027665.0	OG0047328.0
1.850364	1.73498	0.9267799000000001	1.44569	3.3850089999999997
OG0005125.6	OG0000325.0	OG0021985.0	OG0005221.0	OG0016920.4
213.2193	nan	3.272914	3.691175	1.93517
OG0008496.8	OG0056533.0	OG0023069.0	OG0003605.0	OG0013750.0
2.424329	2.5832189999999997	2.652606	1.452223	nan
OG0002754.7	OG0017453.3	OG0047359.0	OG0017871.2	OG0005334.0
1.3033270000000001	2.722717	3.365882	1.121348	nan
OG0044059.0	OG0000061.0	OG0007677.15	OG0000656.0	OG0038132.0
2.465767	1.095665	3.269319	4.942446	2.854188
OG0046218.0	OG0044630.0	OG0009830.0	OG0007260.0	OG0048835.0
256.7197	1.8609099999999998	2.112191	3.44633	2.3608689999999997
OG0006352.0	OG0002611.0	OG0029070.0	OG0010535.9	OG0011168.0
2.1413290000000003	5.207388	2.635751	8.026291	1.668103
OG0005457.0	OG0035810.0	OG0000368.4	OG0022193.0	OG0019171.0
3.7882190000000002	1.305364	3.733476	3.434478	1.450651
OG0038736.0	OG0022068.0	OG0020730.0	OG0013642.0	OG0041570.0
3.443287	1.9486240000000001	1.4243780000000001	2.6783770000000002	3.258857
OG0002361.0	OG0003018.18	OG0008356.17	OG0023273.0	OG0001604.2
9.105516999999999	45.214620000000004	nan	nan	13.83036
OG0019232.0	OG0023008.0	OG0027491.0	OG0021989.0	OG0057505.0
2.0573360000000003	1.8516009999999998	1.493477	3.2900739999999997	2.874459
OG0007320.10	OG0005915.2	OG0004461.4	OG0027589.0	OG0002412.0
4.603475	2.357712	9.483362	2.59954	10.36342
OG0045987.0	OG0044557.0	OG0021629.0	OG0023213.0	OG0007034.0
251.9393	1.4615280000000002	1.5068139999999999	2.7473	5.521761
OG0001068.1	OG0001034.145	OG0002929.0	OG0008759.0	OG0047992.0
nan	1.453273	0.609236	1.663534	3.77211
OG0053936.0	OG0012908.0	OG0046546.0	OG0024538.0	OG0024499.0
2.673691	2.085582	259.6503	3.066062	2.40803
OG0012251.0	OG0003553.40	OG0008986.4	OG0013445.7	OG0056700.0
3.019918	nan	2.068571	3.748846	2.691375
OG0016813.6	OG0002629.98	OG0029604.0	OG0002677.6	OG0007923.2
1.471737	3.773908	1.4392639999999999	3.280836	8.274288
OG0010083.0	OG0025669.0	OG0045416.0	OG0019381.0	OG0011516.10
5.31945	3.074806	263.4809	1.9151740000000002	2.654092
OG0014168.0	OG0007165.4	OG0057416.0	OG0049179.0	OG0016935.3
3.792154	4.250237	2.819915	2.381421	1.9303759999999999
OG0014599.0	OG0016222.4	OG0019462.0	OG0001934.0	OG0000368.4
2.976203	6.416762	2.109206	nan	3.733476
OG0001486.1	OG0017932.3	OG0017963.4	OG0001436.24	OG0007550.0
nan	nan	3.167384	nan	2.5120669999999996
OG0002804.2	OG0001503.3	OG0006481.0	OG0006622.0	OG0015132.7
1.332547	219.2463	2.187592	nan	nan
OG0001094.26	OG0029170.0	OG0028815.0	OG0004265.0	OG0046849.0
nan	2.5758900000000002	2.496444	117.2966	256.315
OG0019347.0	OG0057557.0	OG0006871.4	OG0043762.0	OG0002177.28
1.119947	2.746768	3.9515050000000005	nan	1.530561
OG0006453.1	OG0047006.0	OG0038794.0	OG0013330.9	OG0038796.0
2.726789	3.3716440000000003	3.3991870000000004	2.7000580000000003	3.39437
OG0025088.0	OG0057584.0	OG0053993.0	OG0008011.7	OG0003265.0
1.302088	2.573339	2.686731	255.524	4.049844
OG0015811.8	OG0041845.0	OG0034858.0	OG0008422.2	OG0023447.0
2.5858220000000003	3.260713	2.2204650000000004	3.274902	2.6444810000000003
OG0003494.6	OG0005583.0	OG0004945.0	OG0000145.8	OG0020465.0
13.329820000000002	44.80673	1.0136379999999998	2.211903	3.3532870000000004
OG0017965.6	OG0056776.0	OG0011580.7	OG0034404.0	OG0013083.11
1.4414770000000001	2.646648	2.2997400000000003	nan	nan
OG0017920.2	OG0045837.0	OG0011656.12	OG0003961.0	OG0002766.0
3.131582	263.89099999999996	2.5770020000000002	5.544085	22.2761
OG0000233.3	OG0022094.0	OG0043432.0	OG0013863.2	OG0017037.2
3.7839519999999998	1.26611	1.4788649999999999	2.963756	1.5067469999999998
OG0005422.0	OG0000217.266	OG0047985.0	OG0001908.2	OG0035657.0
7.630961999999999	2.1884799999999998	3.762265	2.736157	1.3015370000000002
OG0001605.28	OG0006382.15	OG0043365.0	OG0028296.0	OG0044654.0
20.23655	222.766	nan	3.734869	1.8804509999999999
OG0047047.0	OG0003477.0	OG0049170.0	OG0000048.382	OG0013886.0
3.348183	45.054970000000004	2.356562	57.28925	nan
OG0005245.10	OG0014150.2	OG0044731.0	OG0007979.0	OG0054055.0
6.763924	1.7516939999999999	1.869099	4.52528	2.517886
OG0018036.3	OG0027459.0	OG0044887.0	OG0016082.2	OG0023208.0
6.328579	3.41416	1.874855	1.549451	2.8195810000000003
OG0038716.0	OG0056907.0	OG0017414.1	OG0001256.24	OG0017974.4
3.386803	2.590891	2.855619	nan	2.2437810000000002
OG0044721.0	OG0007195.0	OG0035657.0	OG0000670.0	OG0017360.3
1.8830060000000002	4.282926	1.3015370000000002	5.37107	260.1875
OG0001497.24	OG0018800.2	OG0013114.0	OG0020730.0	OG0018793.5
nan	3.246274	1.944869	1.4243780000000001	3.2541029999999997
OG0029626.0	OG0016648.8	OG0000512.150	OG0005452.0	OG0038594.0
1.4344290000000002	3.364612	1.513898	2.576135	3.416935
OG0000061.0	OG0018016.0	OG0044795.0	OG0022242.0	OG0057230.0
1.095665	8.090468	1.8668930000000001	1.2340149999999999	1.512931
OG0000543.168	OG0008419.1	OG0038816.0	OG0012219.0	OG0018492.6
nan	1.138159	3.3333019999999998	3.068447	3.379203
OG0002476.29	OG0025655.0	OG0007842.1	OG0000396.57	OG0035796.0
216.9019	3.066144	1.8957709999999999	3.777028	1.3048469999999999
OG0035043.0	OG0044635.0	OG0001589.0	OG0045304.0	OG0017541.6
2.207162	1.859691	3.778089	257.0216	2.596021
OG0008229.0	OG0022382.0	OG0044422.0	OG0035596.0	OG0007175.0
3.271625	3.396668	1.443522	2.8317650000000003	2.235736
OG0006968.0	OG0046376.0	OG0054080.0	OG0015134.5	OG0006289.0
5.511661	nan	nan	3.3794239999999998	25.93985
OG0003813.0	OG0011737.0	OG0060426.0	OG0014190.4	OG0019833.0
45.603120000000004	20.6336	1.520992	2.490293	1.311348
OG0011630.6	OG0035047.0	OG0056660.0	OG0044804.0	OG0010077.0
1.2631620000000001	2.2235720000000003	2.7078130000000002	1.8634529999999998	5.3214809999999995
OG0024674.0	OG0014581.2	OG0001313.24	OG0024735.0	OG0046223.0
1.442819	nan	nan	2.232645	258.4735
OG0044685.0	OG0047060.0	OG0018778.0	OG0053819.0	OG0000029.2
1.8693349999999997	3.339932	3.286057	2.639822	3.383977
OG0010979.0	OG0015556.1	OG0015582.0	OG0011476.0	OG0018853.3
nan	262.793	4.541315	1.212248	3.2528799999999998
OG0025911.0	OG0010020.6	OG0004654.6	OG0027483.0	OG0046538.0
3.061113	3.275154	1.699472	1.4752290000000001	260.1224
OG0047302.0	OG0056721.0	OG0009941.0	OG0027677.0	OG0022226.0
3.349118	2.754084	3.298492	1.088455	nan
OG0003206.16	OG0011603.16	OG0007404.0	OG0007857.4	OG0025933.0
9.88373	2.03651	9.7295	4.608901	1.086406
OG0027503.0	OG0001479.24	OG0015453.2	OG0000226.4	OG0005031.0
1.472285	nan	2.5457080000000003	nan	5.981158
OG0000611.0	OG0006493.0	OG0018821.3	OG0005548.4	OG0048894.0
nan	217.4189	3.2601459999999998	14.05685	2.347581
OG0018405.3	OG0010648.5	OG0056580.0	OG0004085.0	OG0048918.0
2.45188	1.1336110000000001	2.610306	1.758759	2.347536
OG0022292.0	OG0003843.12	OG0000009.191	OG0020551.0	OG0001301.24
1.464098	12.17437	3.055256	1.441647	nan
OG0024482.0	OG0025603.0	OG0045596.0	OG0003569.2	OG0004817.2
3.011545	2.8837580000000003	nan	44.84989	8.975028
OG0053945.0	OG0006417.0	OG0004027.1	OG0015652.8	OG0022381.0
2.71228	9.304538	26.34103	3.2422	3.392258
OG0057074.0	OG0024624.0	OG0026883.0	OG0045563.0	OG0048974.0
2.588222	1.29546	1.443867	270.7982	2.3628240000000003
OG0022012.0	OG0004552.4	OG0012767.2	OG0027161.0	OG0010745.0
nan	14.47216	1.898448	2.905886	4.591354
OG0046574.0	OG0060438.0	OG0008570.0	OG0046902.0	OG0002524.0
nan	1.541509	3.873322	268.5601	28.13788
OG0025936.0	OG0012234.0	OG0038086.0	OG0005606.20	OG0038852.0
3.042634	2.726657	2.813243	3.850175	3.413613
OG0022918.0	OG0038782.0	OG0018170.0	OG0015564.1	OG0010045.0
1.49157	3.388721	2.2084040000000003	259.7868	5.315638
OG0007673.0	OG0057026.0	OG0009275.0	OG0035651.0	OG0025870.0
1.6625740000000002	2.717134	nan	1.302167	3.093636
OG0045816.0	OG0012074.4	OG0045078.0	OG0022492.0	OG0003940.0
260.685	nan	259.0364	nan	6.338737
OG0018763.3	OG0015947.1	OG0005519.0	OG0010913.0	OG0020249.0
3.247353	2.170829	nan	0.9380499	3.7482019999999996
OG0046276.0	OG0046357.0	OG0004218.23	OG0013193.12	OG0002691.13
258.8015	261.3474	2.075052	3.2867800000000003	117.8867
OG0005434.1	OG0015780.1	OG0011008.8	OG0010614.0	OG0025881.0
0.9561909	2.4301880000000002	3.724799	2.7655540000000003	3.8348190000000004
OG0003309.6	OG0045523.0	OG0015108.9	OG0010504.6	OG0015807.0
3.015333	259.4919	3.28303	1.185389	2.175055
OG0048792.0	OG0008093.0	OG0019351.0	OG0011277.2	OG0034851.0
2.37418	2.628371	2.7199150000000003	224.877	2.220592
OG0005813.0	OG0005350.0	OG0049199.0	OG0020577.0	OG0023144.0
3.2292520000000002	1.479278	2.38184	1.451059	nan
OG0005985.0	OG0004307.0	OG0029234.0	OG0016136.4	OG0060530.0
5.288382	14.579329999999999	nan	8.086871	1.53645
OG0014033.0	OG0022749.0	OG0012737.0	OG0014298.4	OG0006835.0
2.214972	1.443656	1.911245	3.7908980000000003	1.434819
OG0035620.0	OG0018478.0	OG0009837.11	OG0010714.0	OG0013990.2
2.8128189999999997	1.442575	nan	4.605085	1.921764
OG0024640.0	OG0028248.0	OG0045986.0	OG0010661.6	OG0008991.8
3.152669	3.772644	266.8389	1.308819	1.7917990000000001
OG0000545.2	OG0026495.0	OG0038052.0	OG0007337.4	OG0019357.0
5.3467519999999995	2.642668	2.7208080000000003	0.7164224	1.938234
OG0018416.0	OG0023636.0	OG0005969.0	OG0013292.10	OG0045149.0
1.810572	2.571018	nan	nan	257.7622
OG0013657.9	OG0003249.2	OG0010143.15	OG0012371.6	OG0043835.0
2.4914259999999997	0.9540934000000001	3.735876	1.4196229999999999	2.85985
OG0012108.0	OG0010953.4	OG0041736.0	OG0027482.0	OG0016733.2
1.375709	4.642728	3.29259	1.595962	1.515259
OG0018221.4	OG0006188.0	OG0007303.0	OG0053999.0	OG0044928.0
3.773268	26.362090000000002	216.4917	2.677972	1.8643580000000002
OG0005905.2	OG0004764.7	OG0001682.15	OG0002282.2	OG0004417.0
5.918875	20.64467	1.93798	3.427029	118.3732
OG0047378.0	OG0003574.0	OG0038925.0	OG0011181.10	OG0027712.0
3.3925110000000003	25.912329999999997	3.417939	2.390186	nan
OG0000711.2	OG0022193.0	OG0006837.2	OG0003541.1	OG0006215.0
nan	3.434478	nan	2.201596	190.1936
OG0006622.0	OG0046117.0	OG0012141.4	OG0020820.0	OG0060429.0
nan	255.3838	235.6272	3.785136	1.523213
OG0014584.0	OG0002523.0	OG0045917.0	OG0034567.0	OG0000154.251
1.535721	3.169827	258.495	1.431626	1.113302
OG0006370.4	OG0009085.0	OG0044848.0	OG0020428.0	OG0007188.3
3.841685	2.1097740000000003	1.870723	3.3889650000000002	3.178712
OG0005152.40	OG0044479.0	OG0011158.10	OG0012007.16	OG0005043.0
nan	1.451832	nan	nan	6.28948
OG0044133.0	OG0020492.0	OG0057158.0	OG0009142.3	OG0001170.24
nan	1.808152	1.495327	3.737488	nan
OG0002365.22	OG0035697.0	OG0009215.1	OG0023093.0	OG0007881.24
2.720702	1.303375	3.739382	1.934027	2.039483
OG0024606.0	OG0022013.0	OG0011867.1	OG0002942.5	OG0022331.0
3.038348	3.2539439999999997	3.35089	116.273	20.42519
OG0006161.1	OG0014810.0	OG0002296.2	OG0013971.1	OG0022249.0
3.5272449999999997	8.213123	8.322302	1.634965	3.425524
OG0025225.0	OG0044266.0	OG0057364.0	OG0017871.2	OG0047232.0
2.690768	2.830146	1.4853690000000002	1.121348	nan
OG0011804.2	OG0004281.12	OG0015771.3	OG0044280.0	OG0012860.0
nan	4.569751999999999	3.722343	2.901251	2.05211
OG0007697.0	OG0019287.0	OG0013033.4	OG0016877.0	OG0004106.0
1.561667	3.00245	2.006703	1.61525	1.182083
OG0024380.0	OG0060543.0	OG0006164.17	OG0011475.0	OG0006115.1
2.567443	1.5137969999999998	1.49939	1.13204	2.075196
OG0012266.4	OG0003742.0	OG0003159.77	OG0022633.0	OG0008966.18
1.5840379999999998	117.2395	2.218727	3.6869870000000002	2.020412
OG0028986.0	OG0021440.0	OG0022430.0	OG0006340.0	OG0014640.0
2.705459	3.4226129999999997	nan	211.6591	nan
OG0017510.3	OG0002161.0	OG0014603.6	OG0053865.0	OG0010614.0
1.154148	nan	3.112676	2.674115	2.7655540000000003
OG0038894.0	OG0010812.8	OG0001378.24	OG0007527.4	OG0008773.12
3.3456980000000005	3.709911	nan	2.672777	2.221978
OG0017031.0	OG0028145.0	OG0034591.0	OG0015181.4	OG0044125.0
2.1874569999999998	3.771872	1.4548530000000002	nan	2.638992
OG0019237.0	OG0000253.1	OG0007475.6	OG0008175.0	OG0006826.22
1.455586	6.851114999999999	1.30629	1.449343	68.34343
OG0014738.0	OG0003534.3	OG0014668.0	OG0008061.3	OG0047126.0
8.106863	0.6665107	8.217747	8.080262	3.398884
OG0035564.0	OG0012775.1	OG0029587.0	OG0007062.0	OG0022422.0
2.918972	1.313294	1.4426459999999999	0.7258701	3.7555089999999995
OG0029121.0	OG0049083.0	OG0015929.2	OG0044050.0	OG0029187.0
2.666687	2.375906	2.30986	2.686728	2.535397
OG0006016.4	OG0020036.0	OG0006190.0	OG0045317.0	OG0010019.4
220.8625	3.2907230000000003	186.7666	262.6648	4.544176
OG0002484.5	OG0013327.7	OG0048107.0	OG0045252.0	OG0008320.2
2.455853	3.765571	3.7673080000000003	258.2013	3.7850080000000004
OG0013559.0	OG0047494.0	OG0049183.0	OG0034346.0	OG0046471.0
2.3192049999999997	3.361298	2.368969	1.298375	261.1171
OG0008219.0	OG0044617.0	OG0007313.0	OG0019521.0	OG0011310.2
1.5099690000000001	nan	217.6063	3.353586	227.6843
OG0011562.10	OG0037957.0	OG0019677.0	OG0015139.4	OG0035827.0
3.7606319999999998	3.0619959999999997	3.3535839999999997	3.7892620000000004	nan
OG0002986.4	OG0023081.0	OG0020662.0	OG0014784.4	OG0017475.0
0.9624142	2.802248	2.216705	8.062146	1.491889
OG0011725.0	OG0001563.24	OG0013548.2	OG0005227.24	OG0024470.0
2.219952	3.7966889999999998	3.355405	1.366277	1.3022850000000001
OG0047148.0	OG0024377.0	OG0000224.26	OG0024387.0	OG0046995.0
3.3713089999999997	nan	1.079417	2.2241009999999997	nan
OG0023011.0	OG0045151.0	OG0007509.2	OG0010611.4	OG0002132.0
2.612743	252.4961	5.298993	1.05762	nan
OG0038683.0	OG0047132.0	OG0047205.0	OG0012125.2	OG0007250.0
3.3838019999999998	3.348821	3.359488	227.4876	2.225886
OG0044049.0	OG0045967.0	OG0002142.4	OG0038184.0	OG0013042.0
2.665968	261.8595	1.304768	2.753691	1.314897
OG0020472.0	OG0013190.8	OG0028893.0	OG0024757.0	OG0057455.0
3.02294	1.9414509999999998	2.6925169999999996	2.215992	nan
OG0001475.4	OG0007726.2	OG0006324.0	OG0045838.0	OG0001468.24
1.435965	nan	215.2487	260.7887	nan
OG0046577.0	OG0034414.0	OG0016928.0	OG0013532.2	OG0018044.0
257.7027	1.306829	2.145922	3.384375	2.626877
OG0011297.6	OG0038696.0	OG0029600.0	OG0005833.6	OG0020571.0
3.5126239999999997	3.419168	1.446428	1.6596650000000002	1.448308
OG0004016.0	OG0000492.2	OG0047410.0	OG0014490.0	OG0016236.0
19.83759	1.863794	3.334386	1.3857760000000001	2.0975900000000003
OG0028184.0	OG0060430.0	OG0003848.6	OG0010060.13	OG0041655.0
3.7955	1.525058	2.111997	3.715586	3.28355
OG0007063.22	OG0028978.0	OG0002626.26	OG0009150.5	OG0045402.0
3.7077089999999995	3.748783	72.04016999999999	3.266261	260.8917
OG0012315.13	OG0016422.2	OG0022627.0	OG0000346.14	OG0034542.0
2.3696	1.490909	2.675886	6.168666	1.43325
OG0017033.5	OG0044351.0	OG0014569.0	OG0038610.0	OG0004199.0
2.835715	1.459568	3.109885	3.3681730000000005	9.279913
OG0021380.0	OG0047995.0	OG0056842.0	OG0012986.3	OG0048003.0
2.6432830000000003	3.767418	nan	2.6462529999999997	3.817821
OG0001394.24	OG0002674.13	OG0000629.1	OG0002414.20	OG0000356.28
nan	2.73953	236.0761	261.8632	0.5062882000000001
OG0012203.4	OG0000617.168	OG0005565.0	OG0043804.0	OG0015262.0
2.228713	1.445637	45.57229	1.489994	1.498688
OG0047313.0	OG0038069.0	OG0045559.0	OG0048900.0	OG0037935.0
3.348375	2.818964	257.0376	2.349198	3.042391
OG0043392.0	OG0006131.0	OG0001492.24	OG0024469.0	OG0020777.0
1.4814209999999999	1.384825	nan	3.029249	2.013202
OG0006839.0	OG0014634.0	OG0001699.1	OG0056555.0	OG0007460.2
1.31946	1.403805	nan	2.65405	4.037438
OG0027874.0	OG0047025.0	OG0022358.0	OG0044843.0	OG0005293.10
261.3684	3.345217	20.51079	1.876573	1.6516110000000002
OG0010633.18	OG0045322.0	OG0053832.0	OG0046552.0	OG0006652.0
3.371173	261.8696	2.693062	257.6192	nan
OG0045051.0	OG0046680.0	OG0045937.0	OG0046483.0	OG0000661.3
nan	257.0143	257.9412	255.2855	nan
OG0003949.1	OG0044794.0	OG0046342.0	OG0043411.0	OG0010757.0
149.8349	nan	261.7185	1.492157	4.615461
OG0019464.0	OG0002301.1	OG0020927.0	OG0021215.0	OG0012464.0
1.9468580000000002	40.49138	1.493471	3.077324	1.787318
OG0025966.0	OG0035041.0	OG0038777.0	OG0044971.0	OG0005533.0
2.784262	nan	3.369395	254.44400000000002	45.571940000000005
OG0015167.4	OG0001817.10	OG0043817.0	OG0053855.0	OG0008760.0
2.990364	20.18966	2.877702	2.656248	4.6383220000000005
OG0006113.2	OG0041673.0	OG0011409.0	OG0022431.0	OG0003863.2
0.567818	3.2542169999999997	2.3290669999999998	3.759461	4.0819790000000005
OG0014527.2	OG0001304.24	OG0046304.0	OG0009892.0	OG0022204.0
1.377067	nan	254.3216	3.4166800000000004	1.4814180000000001
OG0057553.0	OG0008694.0	OG0000739.136	OG0003013.7	OG0029563.0
2.8959490000000003	215.7815	3.074739	8.647413	1.454123
OG0021391.0	OG0006728.0	OG0048193.0	OG0000000.169	OG0015294.0
1.3806690000000001	7.6816759999999995	nan	4.579842	nan
OG0007008.1	OG0010514.2	OG0024580.0	OG0022440.0	OG0048966.0
4.598698000000001	3.41664	1.318149	3.7557370000000003	2.3780330000000003
