OG0000692.0	OG0022826.0	OG0001967.0	OG0012896.0	OG0004710.2	OG0012915.3	OG0001643.24	OG0016785.2	OG0004464.0	OG0004338.2	OG0002252.0	OG0000038.0	OG0004835.2	OG0000177.8	OG0001698.26	OG0012926.0	OG0000606.2	OG0004324.0	OG0006804.0	OG0000027.1	OG0000107.44	OG0004617.12	OG0000471.2	OG0001566.2	OG0022825.0	OG0000027.457	OG0000019.257	OG0009883.5	OG0000835.7	OG0002346.16	OG0006400.2
nan	7.698626597780515	nan	6.951787491195639	nan	nan	nan	nan	nan	2.6583052921931314	4.100960645844047	2.3810636526042277	6.156093528870963	nan	nan	nan	5.22016933920697	nan	nan	nan	nan	nan	1.4544791842328597	nan	3.388370496381964	4.682557526126665	4.021356561542875	5.639706819833972	1.980303336808684	3.181635827865905	-13.287712379549449
OG0013507.0	OG0001650.11	OG0028452.0	OG0004037.0	OG0019269.0	OG0020528.0	OG0007860.0	OG0000538.0	OG0060393.0	OG0028224.0	OG0021242.0	OG0013561.4	OG0045998.0	OG0047946.0	OG0047462.0	OG0003089.5	OG0003438.0	OG0003918.5	OG0024476.0	OG0045480.0	OG0025657.0	OG0054134.0	OG0045760.0	OG0014039.0	OG0013052.2	OG0044163.0	OG0057335.0	OG0041524.0	OG0041643.0	OG0041562.0	OG0005463.38
1.1827314327006972	0.7299029935807237	nan	4.686840981065515	nan	2.8588404132700704	1.3952461801287517	3.701616755288912	nan	nan	0.9588224271235599	1.217616983256022	nan	nan	nan	4.295651444666803	1.4679633263059935	3.7056161944164616	3.5459659919329907	nan	nan	nan	nan	-13.287712379549449	-1.7022489554854219	nan	nan	nan	nan	nan	2.892060879236405
OG0056907.0	OG0056841.0	OG0015779.6	OG0007632.0	OG0004271.1	OG0006976.0	OG0010956.0	OG0001709.27	OG0015228.4	OG0008342.0	OG0012072.2	OG0008943.0	OG0053956.0	OG0009077.4	OG0000152.12	OG0034812.0	OG0044774.0	OG0012765.0	OG0010743.6	OG0049041.0	OG0047282.0	OG0024549.0	OG0046550.0	OG0022772.0	OG0035837.0	OG0043625.0	OG0027022.0	OG0002675.22	OG0004477.4	OG0021267.0	OG0043402.0
nan	nan	nan	1.6266524086547187	-0.896944588719034	1.2281861213412295	0.9401363161760407	4.235343089651528	0.575483150530966	2.0552809769629103	2.980046245394882	2.0686388651527534	nan	2.0094782875487383	1.0274538931152395	nan	nan	0.7202656217078163	1.137525190075778	nan	nan	-13.287712379549449	nan	nan	nan	nan	1.8789032114078525	7.505820864946596	2.0476638889018397	nan	nan
OG0046598.0	OG0006443.2	OG0000255.37	OG0000481.166	OG0019366.0	OG0000581.0	OG0019846.0	OG0053939.0	OG0028254.0	OG0047505.0	OG0013218.3	OG0029593.0	OG0045161.0	OG0008871.1	OG0060431.0	OG0011142.10	OG0027169.0	OG0053995.0	OG0020021.0	OG0014093.9	OG0016605.3	OG0024398.0	OG0044507.0	OG0001645.0	OG0008123.0	OG0016230.0	OG0012865.4	OG0009091.4	OG0048929.0	OG0009095.4	OG0045090.0
nan	1.910363306884069	nan	1.1145786456869822	2.8963062681589347	4.529381014068919	nan	nan	nan	nan	-2.642443082390205	nan	nan	nan	nan	0.5274780576784764	nan	nan	nan	nan	nan	nan	nan	4.4880559158503806	2.4658725242716435	1.981697242934058	nan	1.3043571626809989	nan	2.267199397712059	nan
OG0023042.0	OG0043769.0	OG0037834.0	OG0037934.0	OG0046508.0	OG0043929.0	OG0026953.0	OG0022174.0	OG0003228.0	OG0009151.4	OG0018961.3	OG0005030.0	OG0044946.0	OG0022171.0	OG0018836.3	OG0018062.0	OG0018480.2	OG0000092.236	OG0003329.0	OG0054015.0	OG0044731.0	OG0005692.2	OG0016810.2	OG0022261.0	OG0041796.0	OG0008143.4	OG0018071.2	OG0020545.0	OG0045681.0	OG0000044.272	OG0014934.9
nan	nan	nan	nan	nan	nan	nan	1.9074208989022725	0.6759593298108941	-0.004750729278362239	nan	3.437100177360508	nan	nan	nan	1.7377598282575286	1.7715103191364596	5.428695879973944	1.5555592641908875	nan	nan	1.7810975230508705	-0.6125059771599763	nan	nan	1.8567931975054068	nan	2.4589470807602387	nan	7.928393784155606	nan
OG0006404.2	OG0022404.0	OG0018072.2	OG0015407.0	OG0007407.0	OG0013123.3	OG0018806.5	OG0016040.2	OG0011360.2	OG0005385.1	OG0005879.0	OG0034236.0	OG0016118.0	OG0001777.24	OG0002489.10	OG0010111.0	OG0002665.8	OG0001595.24	OG0038866.0	OG0014360.2	OG0007826.10	OG0006095.0	OG0045021.0	OG0005463.38	OG0013499.2	OG0023196.0	OG0013990.2	OG0027701.0	OG0046027.0	OG0045515.0	OG0001992.2
1.9579499428350817	nan	1.4002693512055777	-1.4925715332218634	-0.35315034595860306	nan	nan	2.97849691209733	-1.1676113909120767	-2.488734767864067	1.835185898595808	nan	-0.04451470826868593	5.619830196211122	1.2959238690379349	1.2223326636873695	1.5714989747243133	1.0351763837314232	nan	1.6939519263052687	2.772315772851517	4.0493956690026955	nan	2.892060879236405	-1.272729018007991	nan	1.5806840849137584	-0.1358923567715642	nan	nan	1.871172701872783
OG0005383.0	OG0023083.0	OG0006221.6	OG0000600.151	OG0001176.24	OG0043396.0	OG0027827.0	OG0013884.2	OG0044129.0	OG0007364.5	OG0011566.4	OG0000395.1	OG0003855.1	OG0017959.0	OG0018047.4	OG0015801.0	OG0000186.1	OG0010780.2	OG0045861.0	OG0017091.5	OG0003138.0	OG0010933.0	OG0002304.1	OG0009232.18	OG0046516.0	OG0018814.3	OG0021990.0	OG0043348.0	OG0010065.13	OG0020024.0	OG0023062.0
1.1809705271441415	nan	0.7768107164221159	nan	0.5690805119794409	nan	nan	1.6054194556413874	nan	nan	nan	3.9999254647842424	0.8068304092230926	1.7121171448884627	1.1473193584597798	0.39847399180197474	nan	1.8830263406010261	nan	nan	1.0532510990541566	3.0699076502335587	2.3989505505812936	nan	nan	nan	nan	nan	1.9077715376869018	nan	nan
OG0004048.0	OG0000688.0	OG0003595.1	OG0041584.0	OG0001099.24	OG0016931.2	OG0008258.0	OG0000011.579	OG0004505.0	OG0018416.0	OG0007129.0	OG0029955.0	OG0046448.0	OG0021030.0	OG0008777.0	OG0011309.6	OG0005377.0	OG0018899.0	OG0007176.2	OG0006847.0	OG0022752.0	OG0008787.2	OG0022783.0	OG0017781.4	OG0001887.0	OG0024886.0	OG0020736.0	OG0002205.0	OG0014075.4	OG0007825.2	OG0014517.2
1.6581388824745247	3.8670183552203223	4.015928405826351	nan	2.8239084806185235	1.241408433242121	1.8300445296509342	8.42864887085362	3.089332304312742	1.0726754785604522	1.3185130749607776	nan	nan	nan	2.7000335560025652	1.6060581674988246	-0.08816890950797407	0.8759039126940016	2.9965851590732098	1.9934610309800478	nan	nan	nan	0.6451935993569234	4.952761887625298	nan	0.7305881786960289	1.8562399182605753	0.9380404753606533	2.530777734592264	nan
OG0020961.0	OG0017077.4	OG0057344.0	OG0006712.0	OG0046273.0	OG0010677.0	OG0053852.0	OG0022900.0	OG0012704.0	OG0001937.2	OG0004145.0	OG0009057.0	OG0027886.0	OG0004152.1	OG0030063.0	OG0038763.0	OG0038666.0	OG0003591.0	OG0016619.8	OG0009178.0	OG0053805.0	OG0010996.0	OG0005014.0	OG0026555.0	OG0000005.545	OG0049178.0	OG0037942.0	OG0010971.7	OG0000315.0	OG0034977.0	OG0047362.0
nan	1.1253871951660965	nan	3.152987460363931	nan	1.4106931115067574	nan	nan	3.0903757513016306	0.8260093003163055	3.052876853474736	-0.44470352589054735	nan	0.25877082165558796	nan	nan	nan	0.884502656976816	nan	0.9354839972476375	nan	2.513178613610442	4.513674783763412	nan	2.6587170053693714	nan	nan	0.17649125327492693	8.106081374826985	nan	nan
OG0014337.2	OG0028511.0	OG0008743.2	OG0045249.0	OG0013976.4	OG0046752.0	OG0019490.0	OG0044132.0	OG0027883.0	OG0022889.0	OG0011540.2	OG0006009.0	OG0021651.0	OG0006548.0	OG0024661.0	OG0035771.0	OG0011928.6	OG0012469.0	OG0014817.2	OG0000862.34	OG0004480.1	OG0027678.0	OG0045558.0	OG0000615.1	OG0000388.1	OG0046155.0	OG0046233.0	OG0000426.5	OG0025693.0	OG0020483.0	OG0056993.0
3.1587348377165254	nan	1.2179110104468345	nan	-0.9225756411195047	nan	2.7825753430360343	nan	nan	nan	0.7164990368821165	0.30082941450719813	nan	1.9515426491895225	-0.4619978933032078	nan	1.4290340608456795	0.3693865088709438	3.234706469320964	0.11654770167091166	-0.04454463553209042	nan	nan	6.840274032027058	2.1877136484116244	nan	nan	7.978699428110517	nan	1.0216535047383375	nan
OG0018801.0	OG0005188.2	OG0011603.16	OG0001282.24	OG0034942.0	OG0005270.34	OG0037866.0	OG0015175.0	OG0006485.6	OG0038821.0	OG0010054.0	OG0012497.12	OG0044774.0	OG0011913.0	OG0047201.0	OG0046208.0	OG0006049.4	OG0000138.166	OG0023162.0	OG0007275.0	OG0028213.0	OG0057516.0	OG0016558.2	OG0007179.8	OG0045508.0	OG0027897.0	OG0008242.3	OG0005323.0	OG0009978.0	OG0046326.0	OG0034678.0
2.150826105383372	1.7585958859444297	nan	-0.3307323685761815	nan	-0.16870521668058994	nan	0.7366557755193694	2.22582221941972	nan	1.3909373189799996	nan	nan	0.6126419943575909	nan	nan	0.14020350862617584	4.041151194796142	-0.20863094071433605	0.41810259468548894	nan	nan	1.0518008958865717	3.6952636339212583	nan	nan	1.9147348357661589	5.161588856538566	1.765644860508728	nan	nan
OG0028160.0	OG0000788.3	OG0002187.7	OG0005524.6	OG0004744.2	OG0034817.0	OG0026577.0	OG0027794.0	OG0018016.0	OG0020321.0	OG0007981.0	OG0005432.0	OG0024633.0	OG0005792.16	OG0005535.2	OG0001340.24	OG0014754.0	OG0012115.4	OG0049132.0	OG0004392.24	OG0001782.40	OG0001725.29	OG0000968.2	OG0012495.2	OG0022012.0	OG0023488.0	OG0002934.80	OG0013274.0	OG0011909.12	OG0047954.0	OG0000673.65
nan	0.46203836707922563	2.3692857505370473	2.6119913993488018	2.729552668573878	nan	nan	nan	2.332965981439609	nan	0.4985801955774583	3.351209853466546	2.987941162480344	nan	3.89290168447811	-0.24449017329765005	3.6929946461055803	1.4855871987392462	nan	0.779125994838493	5.940248470488373	nan	4.6548926782116515	nan	nan	nan	0.8967892491676897	1.0130172622265257	nan	nan	nan
OG0007448.2	OG0023843.0	OG0019829.0	OG0000166.1	OG0045760.0	OG0015293.0	OG0043377.0	OG0004083.10	OG0005374.2	OG0034810.0	OG0005391.2	OG0003713.0	OG0024907.0	OG0008267.1	OG0005433.3	OG0012182.2	OG0000942.24	OG0001234.24	OG0003703.2	OG0001829.22	OG0053983.0	OG0015785.0	OG0011008.4	OG0007246.0	OG0005510.30	OG0004415.0	OG0015343.7	OG0027000.0	OG0006299.9	OG0005204.0	OG0012249.0
2.3749116497374367	nan	nan	nan	nan	4.209632365577509	nan	3.8943874952135773	4.889656393357223	nan	3.3701239311466193	1.3165376187411384	nan	nan	3.8805021893302967	2.631399601534277	2.2773440602441903	1.4226194388378712	5.1224647553349305	2.9950314030837824	nan	2.8617357109426154	nan	2.5809611971671327	2.1548353902131487	1.9728543893944068	nan	nan	-0.4425955012271087	1.216156872968606	1.595263253066077
OG0019994.0	OG0056994.0	OG0038934.0	OG0012967.0	OG0015618.5	OG0046028.0	OG0026925.0	OG0020325.0	OG0010738.0	OG0035006.0	OG0035618.0	OG0027506.0	OG0024580.0	OG0011490.0	OG0003331.17	OG0023226.0	OG0017501.0	OG0003245.3	OG0026488.0	OG0005938.0	OG0009920.0	OG0001165.26	OG0000001.3150	OG0034796.0	OG0003954.0	OG0011177.0	OG0044020.0	OG0027571.0	OG0001104.0	OG0046950.0	OG0019807.0
nan	nan	nan	1.513249621476804	nan	nan	nan	1.4135494415809986	3.5826503818979343	nan	nan	nan	nan	2.051696829201933	1.6006680779124145	nan	0.4513104189053639	1.8095500208341795	nan	1.8517392103925658	3.5343967749267433	0.4547399276603643	4.986174201017433	nan	4.482112100974026	3.7084254710489533	nan	5.147100986596076	1.37684105167662	nan	nan
OG0005184.0	OG0016697.8	OG0004487.6	OG0004382.22	OG0002636.1	OG0014296.7	OG0024726.0	OG0016174.4	OG0057255.0	OG0044001.0	OG0018083.0	OG0007199.4	OG0026972.0	OG0016447.0	OG0009315.7	OG0006569.0	OG0023624.0	OG0046838.0	OG0007135.0	OG0045290.0	OG0000882.27	OG0017832.3	OG0018978.2	OG0001740.7	OG0020739.0	OG0047940.0	OG0000394.3	OG0003680.0	OG0034981.0	OG0037677.0	OG0022636.0
1.417221119456437	nan	2.7140906283536226	1.2925111478642912	2.4479775144053533	nan	nan	1.0134426462952184	nan	nan	1.6305936574007538	-1.1317085939775142	nan	-0.016453444880966867	1.8848425907684339	1.8082482992729219	nan	nan	1.6913213828739413	nan	nan	-0.5009820497169679	-1.05753475328494	2.443144273301076	nan	nan	7.7443344461968735	4.7414451452091235	nan	nan	2.5312532526288227
OG0023125.0	OG0020747.0	OG0021433.0	OG0009887.4	OG0013447.9	OG0025904.0	OG0028057.0	OG0057489.0	OG0035628.0	OG0022572.0	OG0041683.0	OG0001802.47	OG0005715.2	OG0000669.8	OG0046302.0	OG0008307.25	OG0015656.8	OG0060327.0	OG0044519.0	OG0012129.10	OG0016188.1	OG0001299.24	OG0010112.19	OG0020561.0	OG0044119.0	OG0038622.0	OG0013845.3	OG0020661.0	OG0010770.0	OG0022012.0	OG0045944.0
0.4423100851216664	0.8558656345852917	nan	3.276756384286658	nan	1.8724449129605596	nan	nan	nan	nan	nan	4.056054472112158	nan	5.2848622604284925	nan	nan	nan	nan	nan	1.0944448573525525	1.3724588121536603	-0.3115578381212743	nan	1.357125026309596	nan	nan	1.9874940650635722	nan	1.4816678273431603	nan	nan
OG0017059.5	OG0046739.0	OG0000425.1	OG0011602.0	OG0043817.0	OG0000000.497	OG0037866.0	OG0016874.5	OG0011168.0	OG0025945.0	OG0005153.1	OG0003780.4	OG0041598.0	OG0018037.2	OG0011379.0	OG0000426.116	OG0004933.6	OG0022898.0	OG0018998.0	OG0007803.0	OG0002354.24	OG0003232.9	OG0015265.7	OG0019043.3	OG0022320.0	OG0013033.4	OG0000140.5	OG0011977.7	OG0056947.0	OG0012103.5	OG0025008.0
nan	nan	1.8144039210747676	0.8860627306352897	nan	nan	nan	nan	nan	4.185191545624667	3.3622974973164714	2.4928394278533634	nan	4.183106980087628	4.158244421001162	0.5619791065567372	0.9951339241731102	nan	0.9728263255101962	2.7265324618304363	0.6428931231733345	4.487445980898203	nan	nan	nan	3.3410810682087826	3.6328381743931173	-0.7083680773548517	nan	1.12269820032872	-13.287712379549449
OG0006148.0	OG0011008.8	OG0022779.0	OG0043935.0	OG0046935.0	OG0006574.0	OG0015124.0	OG0000130.38	OG0009217.0	OG0000759.21	OG0035593.0	OG0003609.0	OG0044591.0	OG0044988.0	OG0047028.0	OG0010953.4	OG0057263.0	OG0045474.0	OG0015789.8	OG0043616.0	OG0012890.2	OG0041668.0	OG0008230.0	OG0020102.0	OG0046408.0	OG0016430.1	OG0035043.0	OG0001522.0	OG0048100.0	OG0015678.1	OG0045577.0
1.9819815135655505	2.086084224579741	nan	nan	nan	0.9424020147153672	3.2131428938681763	7.8682416822717345	0.4141136562259042	nan	nan	5.369745284055658	nan	nan	nan	1.0486887893837786	nan	nan	nan	nan	1.6884891119624765	nan	1.6664901760608368	nan	nan	nan	nan	2.684592317180716	nan	nan	nan
OG0012530.0	OG0021376.0	OG0005346.24	OG0027816.0	OG0019626.0	OG0004330.0	OG0001612.0	OG0008524.8	OG0007357.4	OG0049195.0	OG0047480.0	OG0020896.0	OG0044130.0	OG0029226.0	OG0025924.0	OG0015846.1	OG0003349.0	OG0007595.0	OG0019284.0	OG0014554.2	OG0003638.5	OG0002743.0	OG0006150.0	OG0054103.0	OG0037939.0	OG0025137.0	OG0008523.2	OG0009314.0	OG0029609.0	OG0010883.0	OG0046050.0
3.157730194330404	0.745794986619017	-0.049816521987779507	nan	-3.8794790512349397	2.1721484201201657	5.147268927890603	3.140803881012687	-0.7263654835626427	nan	nan	-13.287712379549449	nan	0.40764741992280834	nan	nan	0.5553849561982661	0.20486754505714624	0.7038423562296516	2.8636970669945065	1.7274609256493725	2.237518913169416	2.7470861802316775	nan	nan	2.9842302085183445	2.854388194091145	2.2984859406925007	nan	-0.760719135238565	nan
OG0019033.6	OG0034528.0	OG0009154.6	OG0003178.0	OG0012172.0	OG0004960.0	OG0029249.0	OG0016907.0	OG0011571.11	OG0000270.125	OG0016639.7	OG0006668.0	OG0022318.0	OG0009287.0	OG0009041.1	OG0025752.0	OG0004466.4	OG0043430.0	OG0021449.0	OG0008992.0	OG0022292.0	OG0004830.44	OG0018550.2	OG0015349.0	OG0022287.0	OG0017904.0	OG0003245.24	OG0006802.11	OG0034295.0	OG0004654.6	OG0001778.24
nan	nan	-13.287712379549449	6.294980449186926	1.4657448214674837	2.4031648338050173	nan	3.4094058104037663	nan	1.3823508202419728	nan	1.892551076880529	nan	0.8802218980951497	-0.5784553233434775	nan	4.3354098655380096	nan	nan	2.215581148870099	nan	0.9598024048481701	1.2532028101886474	1.996075850288786	nan	nan	5.754990071047316	1.7388639089699307	nan	1.0912824669771477	5.349550131414722
OG0003256.1	OG0049199.0	OG0000685.33	OG0019032.0	OG0045071.0	OG0000737.1	OG0037888.0	OG0007694.1	OG0013332.12	OG0022638.0	OG0022855.0	OG0017158.5	OG0014303.3	OG0019414.0	OG0003435.0	OG0045306.0	OG0014734.9	OG0018401.2	OG0023196.0	OG0011658.14	OG0016146.4	OG0008195.14	OG0002304.1	OG0000763.123	OG0047570.0	OG0027439.0	OG0004463.2	OG0001619.0	OG0038669.0	OG0018925.1	OG0000048.325
1.5188753456832371	nan	0.834876003649757	1.1108211337373513	nan	0.3328066763983824	nan	-0.2510981685313603	nan	nan	nan	nan	0.4067915097896973	nan	2.3379292841790154	nan	nan	nan	nan	nan	0.7833015470551649	4.535799177174673	2.3989505505812936	-0.5763289854588426	nan	-0.8368496486911913	2.3564732470609298	4.405335335796698	nan	nan	1.822905002264777
OG0016546.5	OG0008508.4	OG0001783.0	OG0025858.0	OG0004180.7	OG0044976.0	OG0037711.0	OG0008233.0	OG0024804.0	OG0023069.0	OG0000065.40	OG0020481.0	OG0003848.6	OG0004853.2	OG0003894.0	OG0010631.0	OG0000790.0	OG0002540.37	OG0022855.0	OG0014023.2	OG0034976.0	OG0057478.0	OG0020294.0	OG0006335.0	OG0024291.0	OG0001377.24	OG0013652.3	OG0025976.0	OG0013989.0	OG0012917.0	OG0018194.3
nan	1.5095319103531248	5.047193851982358	0.47764339153099694	2.1952175427088894	nan	nan	2.956503118388801	1.4372525695262353	nan	6.251074076649885	1.8376208700182026	2.8332399292225237	1.3306198516794394	5.558223921154277	1.5121405226722897	3.6242789113950877	0.8244551286802224	nan	2.044305700380959	nan	nan	nan	1.0017237019313683	nan	1.0611439574324966	nan	nan	2.186319237387555	-0.13100176278796127	nan
OG0004523.4	OG0008604.4	OG0005559.0	OG0008334.4	OG0017037.2	OG0013899.0	OG0045711.0	OG0007468.0	OG0020307.0	OG0016790.2	OG0004881.2	OG0015813.7	OG0027616.0	OG0045012.0	OG0035551.0	OG0047603.0	OG0030048.0	OG0048062.0	OG0002406.16	OG0046963.0	OG0044926.0	OG0015295.0	OG0009006.0	OG0044645.0	OG0017092.3	OG0037865.0	OG0005205.6	OG0043985.0	OG0024513.0	OG0020011.0	OG0028093.0
1.6830306263045172	1.5052692550664828	0.10434780324502353	0.36195547032963415	0.8229303890390302	2.873512200569508	nan	2.6775371800145544	nan	0.7217909515558558	2.470976474724885	nan	nan	nan	nan	nan	nan	nan	1.9425879941547892	nan	nan	3.292431976560687	3.7411153668726187	nan	nan	nan	4.554502400551868	nan	0.9546155153011608	nan	nan
OG0015205.2	OG0000095.36	OG0022810.0	OG0007947.25	OG0010129.4	OG0003237.11	OG0034603.0	OG0043729.0	OG0009172.0	OG0006179.6	OG0044755.0	OG0028935.0	OG0021990.0	OG0027564.0	OG0011008.8	OG0057176.0	OG0020441.0	OG0003404.2	OG0021379.0	OG0002789.1	OG0000227.0	OG0025686.0	OG0045431.0	OG0009311.0	OG0027460.0	OG0012332.1	OG0035658.0	OG0000268.165	OG0022597.0	OG0046806.0	OG0015674.7
-0.09925831803112492	7.9116895397359865	nan	nan	-1.5114903256593002	1.645459512583227	nan	nan	1.3865934243667049	2.470316011238869	nan	nan	nan	nan	2.086084224579741	nan	-0.011726991157820449	3.986421389128972	2.433778406540509	2.415270687686127	4.951451096138895	nan	nan	3.423511916577521	0.619888845636693	nan	nan	-0.7756121910882532	nan	nan	nan
OG0010033.0	OG0004921.18	OG0017343.6	OG0054037.0	OG0045854.0	OG0003977.1	OG0015675.3	OG0047032.0	OG0006668.0	OG0056525.0	OG0056559.0	OG0044605.0	OG0015986.8	OG0005762.0	OG0046935.0	OG0017123.3	OG0010621.0	OG0038161.0	OG0018499.1	OG0057322.0	OG0019506.0	OG0012057.6	OG0022814.0	OG0000558.24	OG0047289.0	OG0004430.0	OG0024626.0	OG0038900.0	OG0043470.0	OG0007088.17	OG0047537.0
1.7029200617231859	3.1989440757748167	nan	nan	nan	1.252434776165797	nan	nan	1.892551076880529	nan	nan	nan	nan	4.181334832273859	nan	nan	2.0880300387972883	nan	nan	nan	nan	nan	nan	4.702589485386173	nan	0.8057332553136104	nan	nan	nan	0.13479240364350228	nan
OG0001098.1	OG0003804.0	OG0022805.0	OG0013890.2	OG0020428.0	OG0045447.0	OG0025903.0	OG0056579.0	OG0024468.0	OG0045394.0	OG0044123.0	OG0014036.0	OG0011955.0	OG0016838.2	OG0007240.4	OG0047492.0	OG0022292.0	OG0015480.8	OG0003770.63	OG0048033.0	OG0046294.0	OG0007536.1	OG0003608.2	OG0028258.0	OG0047387.0	OG0001792.0	OG0048916.0	OG0045356.0	OG0044539.0	OG0007501.8	OG0029986.0
0.16135718549498337	5.025987962577959	nan	1.414607004427296	2.897110975944707	nan	nan	nan	2.443892544251854	nan	nan	-3.355697475848638	4.691105927860578	0.43022750841960455	2.3341403163685723	nan	nan	nan	nan	nan	nan	2.022732785772081	4.522197337711322	nan	nan	1.6703723595314075	nan	nan	nan	3.322773533550524	nan
OG0025628.0	OG0002017.0	OG0011953.0	OG0008130.12	OG0045504.0	OG0006499.0	OG0008115.5	OG0035622.0	OG0060446.0	OG0011285.2	OG0003576.0	OG0012923.6	OG0019246.0	OG0038001.0	OG0017371.6	OG0047209.0	OG0021990.0	OG0017737.3	OG0027879.0	OG0054044.0	OG0026589.0	OG0045493.0	OG0018625.1	OG0049076.0	OG0008686.0	OG0002637.0	OG0046585.0	OG0014266.2	OG0025051.0	OG0044442.0	OG0004108.36
