OG0000692.0	OG0022826.0	OG0001967.0	OG0012896.0	OG0004710.2	OG0012915.3	OG0001643.24	OG0016785.2	OG0004464.0	OG0004338.2	OG0002252.0	OG0000038.0	OG0004835.2	OG0000177.8	OG0001698.26	OG0012926.0	OG0000606.2	OG0004324.0	OG0006804.0	OG0000027.1	OG0000107.44	OG0004617.12	OG0000471.2	OG0001566.2	OG0022825.0	OG0000027.457	OG0000019.257	OG0009883.5	OG0000835.7	OG0002346.16	OG0006400.2
3.2768019999999995	0.9248549	3.7906	0.3141384	3.300095	3.255332	252.7423	2.47011	3.7842269999999996	3.716019	0.3596448	8.030697	2.769365	1.455854	nan	1.4526379999999999	0.5767816	2.64336	255.0989	2.374165	3.2928019999999996	2.213334	6.277166	nan	nan	nan	9.243912	3.8894879999999996	46.001909999999995	0.7248977	2.225823
OG0013507.0	OG0001650.11	OG0028452.0	OG0004037.0	OG0019269.0	OG0020528.0	OG0007860.0	OG0000538.0	OG0060393.0	OG0028224.0	OG0021242.0	OG0013561.4	OG0045998.0	OG0047946.0	OG0047462.0	OG0003089.5	OG0003438.0	OG0003918.5	OG0024476.0	OG0045480.0	OG0025657.0	OG0054134.0	OG0045760.0	OG0014039.0	OG0013052.2	OG0044163.0	OG0057335.0	OG0041524.0	OG0041643.0	OG0041562.0	OG0005463.38
2.396234	1.931829	2.354279	3.6168199999999997	1.510534	3.3917059999999997	3.205342	nan	1.5116319999999999	3.795454	2.1165119999999997	nan	261.0079	3.786976	3.335922	16.59338	45.04999	115.8874	3.064818	260.8459	3.081277	2.605677	255.5468	2.219537	2.21561	2.81712	1.501562	3.266959	3.2738150000000004	3.324381	2.837006
OG0056907.0	OG0056841.0	OG0015779.6	OG0007632.0	OG0004271.1	OG0006976.0	OG0010956.0	OG0001709.27	OG0015228.4	OG0008342.0	OG0012072.2	OG0008943.0	OG0053956.0	OG0009077.4	OG0000152.12	OG0034812.0	OG0044774.0	OG0012765.0	OG0010743.6	OG0049041.0	OG0047282.0	OG0024549.0	OG0046550.0	OG0022772.0	OG0035837.0	OG0043625.0	OG0027022.0	OG0002675.22	OG0004477.4	OG0021267.0	OG0043402.0
2.590891	2.694569	nan	215.0992	227.7574	217.2647	5.299005	nan	1.9366830000000002	1.355743	230.5136	2.849724	2.632029	4.5862	1.613007	2.222408	1.864985	1.7073330000000002	1.592049	2.3964	3.3804540000000003	3.043691	252.2165	1.429671	nan	1.493899	3.313671	1.336981	5.439996	1.489565	1.474092
OG0046598.0	OG0006443.2	OG0000255.37	OG0000481.166	OG0019366.0	OG0000581.0	OG0019846.0	OG0053939.0	OG0028254.0	OG0047505.0	OG0013218.3	OG0029593.0	OG0045161.0	OG0008871.1	OG0060431.0	OG0011142.10	OG0027169.0	OG0053995.0	OG0020021.0	OG0014093.9	OG0016605.3	OG0024398.0	OG0044507.0	OG0001645.0	OG0008123.0	OG0016230.0	OG0012865.4	OG0009091.4	OG0048929.0	OG0009095.4	OG0045090.0
262.7968	5.147716	1.319144	1.40907	1.093416	nan	1.4423139999999999	2.625036	3.832661	3.389812	3.7508199999999996	1.4478600000000001	266.0733	264.4043	1.536529	3.744134	1.5199770000000001	2.54061	3.7774339999999995	2.690425	3.254381	1.518259	1.440777	1.066782	2.065962	5.690841000000001	253.842	2.9270400000000003	2.3392180000000002	0.8857914000000001	262.6848
OG0023042.0	OG0043769.0	OG0037834.0	OG0037934.0	OG0046508.0	OG0043929.0	OG0026953.0	OG0022174.0	OG0003228.0	OG0009151.4	OG0018961.3	OG0005030.0	OG0044946.0	OG0022171.0	OG0018836.3	OG0018062.0	OG0018480.2	OG0000092.236	OG0003329.0	OG0054015.0	OG0044731.0	OG0005692.2	OG0016810.2	OG0022261.0	OG0041796.0	OG0008143.4	OG0018071.2	OG0020545.0	OG0045681.0	OG0000044.272	OG0014934.9
2.0864529999999997	1.479831	3.088766	3.044857	259.7484	2.709996	3.236495	1.099512	3.038753	3.400126	1.4894020000000001	2.163214	nan	3.46199	3.28482	1.5713979999999999	1.0999219999999998	0.04161448	1.600409	2.363495	1.869099	5.607438	3.011632	2.835202	3.25654	3.379607	nan	3.1534560000000003	258.3965	nan	254.7822
OG0006404.2	OG0022404.0	OG0018072.2	OG0015407.0	OG0007407.0	OG0013123.3	OG0018806.5	OG0016040.2	OG0011360.2	OG0005385.1	OG0005879.0	OG0034236.0	OG0016118.0	OG0001777.24	OG0002489.10	OG0010111.0	OG0002665.8	OG0001595.24	OG0038866.0	OG0014360.2	OG0007826.10	OG0006095.0	OG0045021.0	OG0005463.38	OG0013499.2	OG0023196.0	OG0013990.2	OG0027701.0	OG0046027.0	OG0045515.0	OG0001992.2
2.1887529999999997	nan	8.01726	2.009867	2.085962	257.5859	3.2688349999999997	2.021747	1.026793	1.7340209999999998	5.600052	1.287293	2.6316450000000002	1.088768	nan	3.1484490000000003	2.5778209999999997	20.338520000000003	3.4039080000000004	3.75201	nan	2.8823369999999997	255.643	2.837006	7.950825999999999	2.539357	1.921764	1.970073	255.9027	255.8948	3.38375
OG0005383.0	OG0023083.0	OG0006221.6	OG0000600.151	OG0001176.24	OG0043396.0	OG0027827.0	OG0013884.2	OG0044129.0	OG0007364.5	OG0011566.4	OG0000395.1	OG0003855.1	OG0017959.0	OG0018047.4	OG0015801.0	OG0000186.1	OG0010780.2	OG0045861.0	OG0017091.5	OG0003138.0	OG0010933.0	OG0002304.1	OG0009232.18	OG0046516.0	OG0018814.3	OG0021990.0	OG0043348.0	OG0010065.13	OG0020024.0	OG0023062.0
11.77474	2.118639	4.670707	3.379257	nan	1.492947	nan	1.7197310000000001	2.890684	3.763784	2.207774	3.0828990000000003	13.89502	2.178887	6.317519	1.900608	2.673969	2.647753	264.296	3.2796410000000003	13.85793	2.142058	0.46460509999999994	2.638891	256.7701	3.318567	3.265489	1.495002	3.7350260000000004	2.3170029999999997	2.427927
OG0004048.0	OG0000688.0	OG0003595.1	OG0041584.0	OG0001099.24	OG0016931.2	OG0008258.0	OG0000011.579	OG0004505.0	OG0018416.0	OG0007129.0	OG0029955.0	OG0046448.0	OG0021030.0	OG0008777.0	OG0011309.6	OG0005377.0	OG0018899.0	OG0007176.2	OG0006847.0	OG0022752.0	OG0008787.2	OG0022783.0	OG0017781.4	OG0001887.0	OG0024886.0	OG0020736.0	OG0002205.0	OG0014075.4	OG0007825.2	OG0014517.2
1.546088	nan	12.72299	3.248225	3.349285	2.098213	5.656147	nan	0.9801918	1.810572	1.11259	2.7379919999999998	nan	3.7651220000000003	3.485901	3.470442	45.52727	1.891513	nan	nan	1.442935	1.8760700000000001	nan	3.7583370000000005	1.884768	255.3839	nan	3.7907559999999996	1.4749700000000001	1.121779	1.867889
OG0020961.0	OG0017077.4	OG0057344.0	OG0006712.0	OG0046273.0	OG0010677.0	OG0053852.0	OG0022900.0	OG0012704.0	OG0001937.2	OG0004145.0	OG0009057.0	OG0027886.0	OG0004152.1	OG0030063.0	OG0038763.0	OG0038666.0	OG0003591.0	OG0016619.8	OG0009178.0	OG0053805.0	OG0010996.0	OG0005014.0	OG0026555.0	OG0000005.545	OG0049178.0	OG0037942.0	OG0010971.7	OG0000315.0	OG0034977.0	OG0047362.0
nan	1.240035	nan	216.1747	263.5795	4.587397	2.412363	1.4469670000000001	2.165184	nan	216.6815	1.725917	257.9413	26.1934	nan	3.42614	3.406604	45.29967	3.2702	nan	2.640612	5.324085	0.9537452	256.0479	nan	2.359779	3.052285	3.710605	1.474826	2.242482	3.3752690000000003
OG0014337.2	OG0028511.0	OG0008743.2	OG0045249.0	OG0013976.4	OG0046752.0	OG0019490.0	OG0044132.0	OG0027883.0	OG0022889.0	OG0011540.2	OG0006009.0	OG0021651.0	OG0006548.0	OG0024661.0	OG0035771.0	OG0011928.6	OG0012469.0	OG0014817.2	OG0000862.34	OG0004480.1	OG0027678.0	OG0045558.0	OG0000615.1	OG0000388.1	OG0046155.0	OG0046233.0	OG0000426.5	OG0025693.0	OG0020483.0	OG0056993.0
nan	2.394621	4.620227	259.399	1.924939	264.2505	1.9081279999999998	2.880029	267.0325	1.456836	1.7471459999999999	183.6998	3.379493	222.8384	nan	1.289299	8.140168	2.698732	1.933075	nan	1.2198209999999998	1.4382190000000001	nan	nan	nan	263.1085	265.3842	0.34851509999999997	3.048517	3.361562	2.647812
OG0018801.0	OG0005188.2	OG0011603.16	OG0001282.24	OG0034942.0	OG0005270.34	OG0037866.0	OG0015175.0	OG0006485.6	OG0038821.0	OG0010054.0	OG0012497.12	OG0044774.0	OG0011913.0	OG0047201.0	OG0046208.0	OG0006049.4	OG0000138.166	OG0023162.0	OG0007275.0	OG0028213.0	OG0057516.0	OG0016558.2	OG0007179.8	OG0045508.0	OG0027897.0	OG0008242.3	OG0005323.0	OG0009978.0	OG0046326.0	OG0034678.0
2.676546	21.53301	2.03651	nan	2.2218560000000003	2.0741709999999998	nan	1.625133	nan	3.39335	1.890257	2.700164	1.864985	2.85943	3.371714	268.414	3.186077	0.9994402	1.9693720000000001	20.33249	nan	2.892843	20.37504	0.904323	272.3033	3.3377440000000003	4.643	0.45218980000000003	1.8250119999999999	259.1953	1.4439170000000001
OG0028160.0	OG0000788.3	OG0002187.7	OG0005524.6	OG0004744.2	OG0034817.0	OG0026577.0	OG0027794.0	OG0018016.0	OG0020321.0	OG0007981.0	OG0005432.0	OG0024633.0	OG0005792.16	OG0005535.2	OG0001340.24	OG0014754.0	OG0012115.4	OG0049132.0	OG0004392.24	OG0001782.40	OG0001725.29	OG0000968.2	OG0012495.2	OG0022012.0	OG0023488.0	OG0002934.80	OG0013274.0	OG0011909.12	OG0047954.0	OG0000673.65
3.764763	2.99404	8.0707	216.6561	1.346381	2.2212259999999997	1.8607330000000002	260.2688	8.090468	2.673896	1.4069399999999999	2.963473	3.136628	253.2575	3.796436	nan	8.078619	224.6832	2.358454	217.5322	17.85995	2.244303	5.749986	2.606673	nan	2.298243	8.066971	4.51271	260.5656	nan	2.610343
OG0007448.2	OG0023843.0	OG0019829.0	OG0000166.1	OG0045760.0	OG0015293.0	OG0043377.0	OG0004083.10	OG0005374.2	OG0034810.0	OG0005391.2	OG0003713.0	OG0024907.0	OG0008267.1	OG0005433.3	OG0012182.2	OG0000942.24	OG0001234.24	OG0003703.2	OG0001829.22	OG0053983.0	OG0015785.0	OG0011008.4	OG0007246.0	OG0005510.30	OG0004415.0	OG0015343.7	OG0027000.0	OG0006299.9	OG0005204.0	OG0012249.0
5.355674	2.092178	nan	1.457749	255.5468	1.3874879999999998	nan	1.160326	4.660411	2.226513	4.059165	1.980761	2.6048139999999997	3.254258	1.425072	0.7700684	nan	nan	118.7121	nan	2.392388	4.527594000000001	2.697882	5.625812000000001	3.720738	118.4646	2.411932	3.2565880000000003	4.565711	6.196549	3.0746580000000003
OG0019994.0	OG0056994.0	OG0038934.0	OG0012967.0	OG0015618.5	OG0046028.0	OG0026925.0	OG0020325.0	OG0010738.0	OG0035006.0	OG0035618.0	OG0027506.0	OG0024580.0	OG0011490.0	OG0003331.17	OG0023226.0	OG0017501.0	OG0003245.3	OG0026488.0	OG0005938.0	OG0009920.0	OG0001165.26	OG0000001.3150	OG0034796.0	OG0003954.0	OG0011177.0	OG0044020.0	OG0027571.0	OG0001104.0	OG0046950.0	OG0019807.0
1.4883030000000002	2.6117049999999997	3.384833	2.044451	3.719736	nan	nan	3.7406900000000003	nan	2.2246639999999998	2.905047	1.484444	1.318149	2.596854	3.479046	3.0813650000000004	1.7257619999999998	2.550441	1.860559	3.688658	1.237819	nan	1.548836	2.251369	2.625394	nan	2.587072	nan	20.37033	259.4835	2.652852
OG0005184.0	OG0016697.8	OG0004487.6	OG0004382.22	OG0002636.1	OG0014296.7	OG0024726.0	OG0016174.4	OG0057255.0	OG0044001.0	OG0018083.0	OG0007199.4	OG0026972.0	OG0016447.0	OG0009315.7	OG0006569.0	OG0023624.0	OG0046838.0	OG0007135.0	OG0045290.0	OG0000882.27	OG0017832.3	OG0018978.2	OG0001740.7	OG0020739.0	OG0047940.0	OG0000394.3	OG0003680.0	OG0034981.0	OG0037677.0	OG0022636.0
3.9349220000000003	3.3763629999999996	2.8596470000000003	2.887354	nan	2.420972	nan	6.332641000000001	1.504485	2.6048240000000003	2.816282	1.930455	3.2924849999999997	1.013688	3.267046	3.276871	nan	256.4525	2.112012	nan	2.614575	1.2872379999999999	1.2312319999999999	nan	6.353	3.773827	3.7086370000000004	6.354532	2.232441	3.097093	nan
OG0023125.0	OG0020747.0	OG0021433.0	OG0009887.4	OG0013447.9	OG0025904.0	OG0028057.0	OG0057489.0	OG0035628.0	OG0022572.0	OG0041683.0	OG0001802.47	OG0005715.2	OG0000669.8	OG0046302.0	OG0008307.25	OG0015656.8	OG0060327.0	OG0044519.0	OG0012129.10	OG0016188.1	OG0001299.24	OG0010112.19	OG0020561.0	OG0044119.0	OG0038622.0	OG0013845.3	OG0020661.0	OG0010770.0	OG0022012.0	OG0045944.0
2.064004	2.389189	1.519644	1.386269	2.526663	69.21817	3.7088	nan	2.673767	1.518634	3.268668	9.717782000000001	3.7636809999999996	0.1175593	256.1743	3.048353	2.356852	nan	1.4419520000000001	3.01198	8.04762	nan	3.276067	3.156806	2.74199	3.3661779999999997	1.063403	2.220821	1.7371720000000002	nan	261.7777
OG0017059.5	OG0046739.0	OG0000425.1	OG0011602.0	OG0043817.0	OG0000000.497	OG0037866.0	OG0016874.5	OG0011168.0	OG0025945.0	OG0005153.1	OG0003780.4	OG0041598.0	OG0018037.2	OG0011379.0	OG0000426.116	OG0004933.6	OG0022898.0	OG0018998.0	OG0007803.0	OG0002354.24	OG0003232.9	OG0015265.7	OG0019043.3	OG0022320.0	OG0013033.4	OG0000140.5	OG0011977.7	OG0056947.0	OG0012103.5	OG0025008.0
2.458698	261.0227	27.64998	4.5392	2.877702	3.382511	nan	2.617002	1.668103	2.216005	7.555855	21.94316	3.263241	6.224101	1.203446	1.6277620000000002	0.824491	1.4275719999999998	2.035788	3.824325	54.93812	5.464926999999999	2.558599	3.362764	257.2164	2.006703	0.9901626	8.115848	2.726121	2.0594080000000003	1.2789139999999999
OG0006148.0	OG0011008.8	OG0022779.0	OG0043935.0	OG0046935.0	OG0006574.0	OG0015124.0	OG0000130.38	OG0009217.0	OG0000759.21	OG0035593.0	OG0003609.0	OG0044591.0	OG0044988.0	OG0047028.0	OG0010953.4	OG0057263.0	OG0045474.0	OG0015789.8	OG0043616.0	OG0012890.2	OG0041668.0	OG0008230.0	OG0020102.0	OG0046408.0	OG0016430.1	OG0035043.0	OG0001522.0	OG0048100.0	OG0015678.1	OG0045577.0
1.9404549999999998	3.724799	1.4531209999999999	2.737984	253.8153	219.4391	3.4623199999999996	nan	4.543088	1.4834120000000002	2.763291	8.843441	1.865462	268.3416	nan	4.642728	1.507759	260.1495	1.517141	1.482285	3.45821	3.271888	5.495636	3.26456	256.0222	3.0644099999999996	2.207162	nan	3.784575	3.393378	268.1269
OG0012530.0	OG0021376.0	OG0005346.24	OG0027816.0	OG0019626.0	OG0004330.0	OG0001612.0	OG0008524.8	OG0007357.4	OG0049195.0	OG0047480.0	OG0020896.0	OG0044130.0	OG0029226.0	OG0025924.0	OG0015846.1	OG0003349.0	OG0007595.0	OG0019284.0	OG0014554.2	OG0003638.5	OG0002743.0	OG0006150.0	OG0054103.0	OG0037939.0	OG0025137.0	OG0008523.2	OG0009314.0	OG0029609.0	OG0010883.0	OG0046050.0
nan	3.8365419999999997	3.296788	258.5977	3.760073	0.477204	1.184239	1.984058	nan	2.377166	3.3940580000000002	1.599972	2.894022	1.3771959999999999	3.078897	nan	25.940479999999997	7.7645740000000005	3.295839	8.083515	2.695538	19.37561	115.76100000000001	2.4074720000000003	3.085123	2.404766	1.302543	214.9765	1.462609	3.035835	262.998
OG0019033.6	OG0034528.0	OG0009154.6	OG0003178.0	OG0012172.0	OG0004960.0	OG0029249.0	OG0016907.0	OG0011571.11	OG0000270.125	OG0016639.7	OG0006668.0	OG0022318.0	OG0009287.0	OG0009041.1	OG0025752.0	OG0004466.4	OG0043430.0	OG0021449.0	OG0008992.0	OG0022292.0	OG0004830.44	OG0018550.2	OG0015349.0	OG0022287.0	OG0017904.0	OG0003245.24	OG0006802.11	OG0034295.0	OG0004654.6	OG0001778.24
258.9059	1.445821	3.748179	nan	4.697013	5.532083999999999	1.487816	2.115691	3.256248	1.687184	nan	226.8785	nan	4.667433	4.4749099999999995	2.627646	0.1674594	1.49606	1.508908	2.101501	1.464098	nan	2.0846560000000003	1.6698279999999999	nan	1.449055	1.356739	2.004932	1.297487	1.699472	nan
OG0003256.1	OG0049199.0	OG0000685.33	OG0019032.0	OG0045071.0	OG0000737.1	OG0037888.0	OG0007694.1	OG0013332.12	OG0022638.0	OG0022855.0	OG0017158.5	OG0014303.3	OG0019414.0	OG0003435.0	OG0045306.0	OG0014734.9	OG0018401.2	OG0023196.0	OG0011658.14	OG0016146.4	OG0008195.14	OG0002304.1	OG0000763.123	OG0047570.0	OG0027439.0	OG0004463.2	OG0001619.0	OG0038669.0	OG0018925.1	OG0000048.325
52.828509999999994	2.38184	nan	20.33476	259.7885	1.628707	3.044764	2.0331240000000004	2.391542	1.5464	1.43836	nan	3.7686610000000003	2.306173	45.23782	263.3306	2.2170919999999996	1.9985110000000001	2.539357	2.545163	8.181694	2.3427990000000003	0.46460509999999994	4.618069	3.374272	3.429408	3.919287	2.739417	nan	2.58386	1.530713
OG0016546.5	OG0008508.4	OG0001783.0	OG0025858.0	OG0004180.7	OG0044976.0	OG0037711.0	OG0008233.0	OG0024804.0	OG0023069.0	OG0000065.40	OG0020481.0	OG0003848.6	OG0004853.2	OG0003894.0	OG0010631.0	OG0000790.0	OG0002540.37	OG0022855.0	OG0014023.2	OG0034976.0	OG0057478.0	OG0020294.0	OG0006335.0	OG0024291.0	OG0001377.24	OG0013652.3	OG0025976.0	OG0013989.0	OG0012917.0	OG0018194.3
3.246877	227.8075	2.015272	3.001792	2.422793	258.7133	3.0719830000000004	1.110519	6.328678	2.652606	1.613891	3.3428980000000004	2.111997	9.718264	0.6979219	2.709264	0.94527	13.100589999999999	1.43836	1.980552	2.218105	2.6120970000000003	nan	184.0713	nan	nan	257.8754	2.490079	1.578128	3.003853	2.623669
OG0004523.4	OG0008604.4	OG0005559.0	OG0008334.4	OG0017037.2	OG0013899.0	OG0045711.0	OG0007468.0	OG0020307.0	OG0016790.2	OG0004881.2	OG0015813.7	OG0027616.0	OG0045012.0	OG0035551.0	OG0047603.0	OG0030048.0	OG0048062.0	OG0002406.16	OG0046963.0	OG0044926.0	OG0015295.0	OG0009006.0	OG0044645.0	OG0017092.3	OG0037865.0	OG0005205.6	OG0043985.0	OG0024513.0	OG0020011.0	OG0028093.0
3.826189	1.019595	4.586435	4.542738	1.5067469999999998	0.9468416999999999	nan	0.7067894	2.602503	2.9630419999999997	131.4194	2.664285	2.763147	270.8674	2.821501	3.341036	2.653743	3.7707059999999997	3.67619	260.9402	1.864895	2.67255	1.7071479999999999	1.8773830000000002	267.1779	3.079085	214.9767	2.607452	3.022526	3.326333	3.770888
OG0015205.2	OG0000095.36	OG0022810.0	OG0007947.25	OG0010129.4	OG0003237.11	OG0034603.0	OG0043729.0	OG0009172.0	OG0006179.6	OG0044755.0	OG0028935.0	OG0021990.0	OG0027564.0	OG0011008.8	OG0057176.0	OG0020441.0	OG0003404.2	OG0021379.0	OG0002789.1	OG0000227.0	OG0025686.0	OG0045431.0	OG0009311.0	OG0027460.0	OG0012332.1	OG0035658.0	OG0000268.165	OG0022597.0	OG0046806.0	OG0015674.7
2.968818	0.5360695	1.457341	2.727513	3.759472	1.4750299999999998	1.4469889999999999	1.479056	5.351247	2.800494	1.8696080000000002	nan	3.265489	1.4863950000000001	3.724799	1.513694	2.9976849999999997	4.4918059999999995	2.101053	2.220129	12.817039999999999	2.718014	257.0366	1.3768690000000001	3.4533370000000003	3.3664650000000003	1.311761	220.7942	2.6283060000000003	266.7048	3.264318
OG0010033.0	OG0004921.18	OG0017343.6	OG0054037.0	OG0045854.0	OG0003977.1	OG0015675.3	OG0047032.0	OG0006668.0	OG0056525.0	OG0056559.0	OG0044605.0	OG0015986.8	OG0005762.0	OG0046935.0	OG0017123.3	OG0010621.0	OG0038161.0	OG0018499.1	OG0057322.0	OG0019506.0	OG0012057.6	OG0022814.0	OG0000558.24	OG0047289.0	OG0004430.0	OG0024626.0	OG0038900.0	OG0043470.0	OG0007088.17	OG0047537.0
3.24284	2.118679	2.551518	2.473713	nan	1.692125	2.217892	3.38045	226.8785	2.280801	2.68935	1.870414	1.4934040000000002	219.1897	253.8153	3.265707	2.565455	2.738012	3.3962790000000003	1.5018049999999998	2.5547470000000003	3.7422239999999998	1.459338	nan	nan	117.6045	1.448739	3.372792	1.471268	3.192081	3.365575
OG0001098.1	OG0003804.0	OG0022805.0	OG0013890.2	OG0020428.0	OG0045447.0	OG0025903.0	OG0056579.0	OG0024468.0	OG0045394.0	OG0044123.0	OG0014036.0	OG0011955.0	OG0016838.2	OG0007240.4	OG0047492.0	OG0022292.0	OG0015480.8	OG0003770.63	OG0048033.0	OG0046294.0	OG0007536.1	OG0003608.2	OG0028258.0	OG0047387.0	OG0001792.0	OG0048916.0	OG0045356.0	OG0044539.0	OG0007501.8	OG0029986.0
nan	44.97744	1.454841	2.012912	3.3889650000000002	257.3357	3.0702700000000003	2.725377	3.0095650000000003	257.7712	2.570417	2.213124	0.5663339	nan	1.224301	3.370026	1.464098	3.267977	1.449573	3.765685	260.032	1.409161	117.8011	3.758343	3.3965129999999997	0.6312302	2.348806	260.4287	1.459092	nan	2.737726
OG0025628.0	OG0002017.0	OG0011953.0	OG0008130.12	OG0045504.0	OG0006499.0	OG0008115.5	OG0035622.0	OG0060446.0	OG0011285.2	OG0003576.0	OG0012923.6	OG0019246.0	OG0038001.0	OG0017371.6	OG0047209.0	OG0021990.0	OG0017737.3	OG0027879.0	OG0054044.0	OG0026589.0	OG0045493.0	OG0018625.1	OG0049076.0	OG0008686.0	OG0002637.0	OG0046585.0	OG0014266.2	OG0025051.0	OG0044442.0	OG0004108.36
3.097029	nan	3.3660330000000003	nan	256.8738	215.3289	1.5145620000000002	2.737346	1.5130290000000002	228.00400000000002	26.40356	nan	1.435893	2.250045	2.849434	3.374703	3.265489	2.714208	249.8466	2.328696	1.523089	253.9452	1.873673	2.351911	1.955452	19.0976	257.3499	3.2564450000000003	1.295213	1.4673459999999998	2.321082
OG0022753.0	OG0016665.4	OG0041780.0	OG0016996.0	OG0015439.3	OG0000139.0	OG0045069.0	OG0005440.0	OG0013070.10	OG0003181.15	OG0016035.0	OG0003679.0	OG0005177.0	OG0011405.0	OG0046086.0	OG0001182.24	OG0005054.10	OG0017946.3	OG0003257.4	OG0014731.1	OG0012054.14	OG0038756.0	OG0016169.0	OG0053823.0	OG0011158.10	OG0001225.24	OG0041933.0	OG0046180.0	OG0000256.24	OG0044818.0	OG0045193.0
