OG0000692.0	OG0022826.0	OG0001967.0	OG0012896.0	OG0004710.2	OG0012915.3	OG0001643.24	OG0016785.2	OG0004464.0	OG0004338.2	OG0002252.0	OG0000038.0	OG0004835.2	OG0000177.8	OG0001698.26	OG0012926.0	OG0000606.2	OG0004324.0	OG0006804.0	OG0000027.1	OG0000107.44	OG0004617.12	OG0000471.2	OG0001566.2	OG0022825.0	OG0000027.457	OG0000019.257	OG0009883.5	OG0000835.7	OG0002346.16	OG0006400.2
OG0023042.0	OG0043769.0	OG0037834.0	OG0037934.0	OG0046508.0	OG0043929.0	OG0026953.0	OG0022174.0	OG0003228.0	OG0009151.4	OG0018961.3	OG0005030.0	OG0044946.0	OG0022171.0	OG0018836.3	OG0018062.0	OG0018480.2	OG0000092.236	OG0003329.0	OG0054015.0	OG0044731.0	OG0005692.2	OG0016810.2	OG0022261.0	OG0041796.0	OG0008143.4	OG0018071.2	OG0020545.0	OG0045681.0	OG0000044.272	OG0014934.9
nan	nan	nan	nan	nan	nan	nan	1.9074208989022725	-0.5856736008726029	-0.004750729278362239	nan	1.0845550065064231	nan	nan	nan	1.06681480820364	1.7715103191364596	1.5676049699581731	1.0634952951771255	nan	nan	0.45647640065164763	-0.6125059771599763	nan	nan	1.789695842345761	nan	2.4589470807602387	nan	1.1446825655443555	nan
OG0006404.2	OG0022404.0	OG0018072.2	OG0015407.0	OG0007407.0	OG0013123.3	OG0018806.5	OG0016040.2	OG0011360.2	OG0005385.1	OG0005879.0	OG0034236.0	OG0016118.0	OG0001777.24	OG0002489.10	OG0010111.0	OG0002665.8	OG0001595.24	OG0038866.0	OG0014360.2	OG0007826.10	OG0006095.0	OG0045021.0	OG0005463.38	OG0013499.2	OG0023196.0	OG0013990.2	OG0027701.0	OG0046027.0	OG0045515.0	OG0001992.2
1.3119240103748844	nan	1.1810004567354249	-1.6975047225400068	-0.9012841704692423	nan	nan	0.5721071239871716	-1.6967602840539104	-2.488734767864067	1.0796163032911594	nan	-0.04451470826868593	-0.02228679721861286	0.701863841942745	0.7761792213643838	0.01622110736698705	0.11524896792469871	nan	1.6939519263052687	2.1195139398233436	1.253217547205391	nan	2.5520335845241164	-1.7190263110383421	nan	1.5806840849137584	-0.1358923567715642	nan	nan	0.31964478931844315
OG0005383.0	OG0023083.0	OG0006221.6	OG0000600.151	OG0001176.24	OG0043396.0	OG0027827.0	OG0013884.2	OG0044129.0	OG0007364.5	OG0011566.4	OG0000395.1	OG0003855.1	OG0017959.0	OG0018047.4	OG0015801.0	OG0000186.1	OG0010780.2	OG0045861.0	OG0017091.5	OG0003138.0	OG0010933.0	OG0002304.1	OG0009232.18	OG0046516.0	OG0018814.3	OG0021990.0	OG0043348.0	OG0010065.13	OG0020024.0	OG0023062.0
-1.83269229343293	nan	0.7600654080757463	nan	-0.5545021364003724	nan	nan	0.12913980294841992	nan	nan	nan	1.8082389347384167	-0.11424929799016723	1.6714796873809625	1.1473193584597798	0.39847399180197474	nan	1.3175876235957018	nan	nan	0.7176972367723529	0.9868658657972477	-0.4818358992564685	nan	nan	nan	nan	nan	1.9077715376869018	nan	nan
OG0004048.0	OG0000688.0	OG0003595.1	OG0041584.0	OG0001099.24	OG0016931.2	OG0008258.0	OG0000011.579	OG0004505.0	OG0018416.0	OG0007129.0	OG0029955.0	OG0046448.0	OG0021030.0	OG0008777.0	OG0011309.6	OG0005377.0	OG0018899.0	OG0007176.2	OG0006847.0	OG0022752.0	OG0008787.2	OG0022783.0	OG0017781.4	OG0001887.0	OG0024886.0	OG0020736.0	OG0002205.0	OG0014075.4	OG0007825.2	OG0014517.2
0.21557091624049254	0.9659215973512537	0.6544228015980595	nan	0.5917446358340228	1.241408433242121	1.7663509386636618	2.5544147310151124	-0.7112804203179581	1.0568361877989412	-0.4679031342443072	nan	nan	nan	1.5781667537552095	1.4580239955646443	-0.38896246281001157	0.860483637425815	0.7274019343127072	1.568120620922648	nan	nan	nan	0.6451935993569234	0.9770961449473633	nan	0.7225029622126108	0.8487210659379105	0.9380404753606533	-0.4991280916156302	nan
OG0020961.0	OG0017077.4	OG0057344.0	OG0006712.0	OG0046273.0	OG0010677.0	OG0053852.0	OG0022900.0	OG0012704.0	OG0001937.2	OG0004145.0	OG0009057.0	OG0027886.0	OG0004152.1	OG0030063.0	OG0038763.0	OG0038666.0	OG0003591.0	OG0016619.8	OG0009178.0	OG0053805.0	OG0010996.0	OG0005014.0	OG0026555.0	OG0000005.545	OG0049178.0	OG0037942.0	OG0010971.7	OG0000315.0	OG0034977.0	OG0047362.0
nan	1.1253871951660965	nan	1.2984664725207409	nan	1.0715330437434303	nan	nan	1.4475678200909992	-1.0869725014726679	0.9921109553703625	-0.7731833038595319	nan	-0.1346707017135668	nan	nan	nan	0.15295671812729944	nan	0.9354839972476375	nan	1.91355835308866	0.7641279583974105	nan	-1.0701654460833538	nan	nan	0.17649125327492693	1.449624104618349	nan	nan
OG0014337.2	OG0028511.0	OG0008743.2	OG0045249.0	OG0013976.4	OG0046752.0	OG0019490.0	OG0044132.0	OG0027883.0	OG0022889.0	OG0011540.2	OG0006009.0	OG0021651.0	OG0006548.0	OG0024661.0	OG0035771.0	OG0011928.6	OG0012469.0	OG0014817.2	OG0000862.34	OG0004480.1	OG0027678.0	OG0045558.0	OG0000615.1	OG0000388.1	OG0046155.0	OG0046233.0	OG0000426.5	OG0025693.0	OG0020483.0	OG0056993.0
2.6895351472198357	nan	0.7545358033796531	nan	-0.9225756411195047	nan	2.7825753430360343	nan	nan	nan	0.7164990368821165	0.09382103968435061	nan	1.9319810997338551	-0.4619978933032078	nan	1.3242771106918814	0.3693865088709438	0.666926436922195	-0.6029887232166941	-0.3013143198290104	nan	nan	-0.020338699969278375	-0.2110799727509707	nan	nan	2.372655680073313	nan	0.9022968735939275	nan
OG0018801.0	OG0005188.2	OG0011603.16	OG0001282.24	OG0034942.0	OG0005270.34	OG0037866.0	OG0015175.0	OG0006485.6	OG0038821.0	OG0010054.0	OG0012497.12	OG0044774.0	OG0011913.0	OG0047201.0	OG0046208.0	OG0006049.4	OG0000138.166	OG0023162.0	OG0007275.0	OG0028213.0	OG0057516.0	OG0016558.2	OG0007179.8	OG0045508.0	OG0027897.0	OG0008242.3	OG0005323.0	OG0009978.0	OG0046326.0	OG0034678.0
2.150826105383372	0.9592171349042536	nan	-1.3597678958453925	nan	-1.4604602353636518	nan	0.7366557755193694	0.09576871402726071	nan	1.3909373189799996	nan	nan	0.5587457246712562	nan	nan	-0.18328564445566575	0.30059590720955814	-0.20863094071433605	0.12750634151462237	nan	nan	1.0518008958865717	1.3690791456050726	nan	nan	1.2770858883882195	2.0685439274812514	-0.032000026116834494	nan	nan
OG0028160.0	OG0000788.3	OG0002187.7	OG0005524.6	OG0004744.2	OG0034817.0	OG0026577.0	OG0027794.0	OG0018016.0	OG0020321.0	OG0007981.0	OG0005432.0	OG0024633.0	OG0005792.16	OG0005535.2	OG0001340.24	OG0014754.0	OG0012115.4	OG0049132.0	OG0004392.24	OG0001782.40	OG0001725.29	OG0000968.2	OG0012495.2	OG0022012.0	OG0023488.0	OG0002934.80	OG0013274.0	OG0011909.12	OG0047954.0	OG0000673.65
nan	-0.7174538301030381	2.1303846883136996	1.7482870358639848	1.3979274184931483	nan	nan	nan	2.26400575591255	nan	-0.662220808047014	2.0709634090338143	2.987941162480344	nan	0.5187055825142333	-1.0903741056637364	0.7067392902956452	1.3027901222256286	nan	0.4762765776582312	1.8253014097687577	nan	0.9834708567682926	nan	nan	nan	0.5495962744407279	1.0130172622265257	nan	nan	nan
OG0007448.2	OG0023843.0	OG0019829.0	OG0000166.1	OG0045760.0	OG0015293.0	OG0043377.0	OG0004083.10	OG0005374.2	OG0034810.0	OG0005391.2	OG0003713.0	OG0024907.0	OG0008267.1	OG0005433.3	OG0012182.2	OG0000942.24	OG0001234.24	OG0003703.2	OG0001829.22	OG0053983.0	OG0015785.0	OG0011008.4	OG0007246.0	OG0005510.30	OG0004415.0	OG0015343.7	OG0027000.0	OG0006299.9	OG0005204.0	OG0012249.0
1.1795428028450308	nan	nan	nan	nan	3.4083554612041334	nan	1.0173248944023343	2.903946023378408	nan	1.4377103713323116	1.0644961305139449	nan	nan	-0.0418602477359439	2.355155027820349	0.40054883751852605	0.39241655592438585	1.6289839293827302	0.288663979824028	nan	2.8617357109426154	nan	2.1112910779530436	2.1548353902131487	0.7035803050088494	nan	nan	-1.0577847834126397	0.8825714006761973	1.1597011590528652
OG0019994.0	OG0056994.0	OG0038934.0	OG0012967.0	OG0015618.5	OG0046028.0	OG0026925.0	OG0020325.0	OG0010738.0	OG0035006.0	OG0035618.0	OG0027506.0	OG0024580.0	OG0011490.0	OG0003331.17	OG0023226.0	OG0017501.0	OG0003245.3	OG0026488.0	OG0005938.0	OG0009920.0	OG0001165.26	OG0000001.3150	OG0034796.0	OG0003954.0	OG0011177.0	OG0044020.0	OG0027571.0	OG0001104.0	OG0046950.0	OG0019807.0
nan	nan	nan	0.2584667740014183	nan	nan	nan	1.4135494415809986	0.7369540576987115	nan	nan	nan	nan	-0.010054128343466912	0.9929556149356112	nan	0.4513104189053639	1.2727621151648865	nan	1.029309374996272	0.5247969545098167	-0.2837140887148304	1.2158115984583777	nan	1.7440311595332931	0.9914322643574454	nan	5.147100986596076	0.7249142609633448	nan	nan
OG0005184.0	OG0016697.8	OG0004487.6	OG0004382.22	OG0002636.1	OG0014296.7	OG0024726.0	OG0016174.4	OG0057255.0	OG0044001.0	OG0018083.0	OG0007199.4	OG0026972.0	OG0016447.0	OG0009315.7	OG0006569.0	OG0023624.0	OG0046838.0	OG0007135.0	OG0045290.0	OG0000882.27	OG0017832.3	OG0018978.2	OG0001740.7	OG0020739.0	OG0047940.0	OG0000394.3	OG0003680.0	OG0034981.0	OG0037677.0	OG0022636.0
1.2557264843952258	nan	0.9994417990407664	-0.24970085195070466	0.5231338532153877	nan	nan	1.0134426462952184	nan	nan	-0.07449819139344221	-1.1317085939775142	nan	-0.5448042657779402	1.7418801401104715	1.8082482992729219	nan	nan	0.9029996319474592	nan	nan	-0.5009820497169679	-1.05753475328494	-0.3137399218772653	nan	nan	1.2876146901244585	0.6063370360609006	nan	nan	1.531278209355745
OG0023125.0	OG0020747.0	OG0021433.0	OG0009887.4	OG0013447.9	OG0025904.0	OG0028057.0	OG0057489.0	OG0035628.0	OG0022572.0	OG0041683.0	OG0001802.47	OG0005715.2	OG0000669.8	OG0046302.0	OG0008307.25	OG0015656.8	OG0060327.0	OG0044519.0	OG0012129.10	OG0016188.1	OG0001299.24	OG0010112.19	OG0020561.0	OG0044119.0	OG0038622.0	OG0013845.3	OG0020661.0	OG0010770.0	OG0022012.0	OG0045944.0
0.4423100851216664	0.33277269138226423	nan	2.465466021618385	nan	1.8724449129605596	nan	nan	nan	nan	nan	2.0981554255875143	nan	1.7583319056271474	nan	nan	nan	nan	nan	1.0944448573525525	1.2904021846329248	-1.0193573449662414	nan	1.357125026309596	nan	nan	1.5890405931360996	nan	1.4585539321427177	nan	nan
OG0017059.5	OG0046739.0	OG0000425.1	OG0011602.0	OG0043817.0	OG0000000.497	OG0037866.0	OG0016874.5	OG0011168.0	OG0025945.0	OG0005153.1	OG0003780.4	OG0041598.0	OG0018037.2	OG0011379.0	OG0000426.116	OG0004933.6	OG0022898.0	OG0018998.0	OG0007803.0	OG0002354.24	OG0003232.9	OG0015265.7	OG0019043.3	OG0022320.0	OG0013033.4	OG0000140.5	OG0011977.7	OG0056947.0	OG0012103.5	OG0025008.0
nan	nan	0.42782874365157786	0.8860627306352897	nan	nan	nan	nan	nan	4.185191545624667	1.236735720539613	0.20839565493469256	nan	4.183106980087628	-0.2109215755369028	0.5619791065567372	0.16781465582242222	nan	0.9728263255101962	0.6999317975627152	-0.33337497302664465	-0.1511059997652189	nan	nan	nan	2.686283731196121	0.6519484194673637	-0.8719524109400474	nan	1.12269820032872	-13.287712379549449
OG0006148.0	OG0011008.8	OG0022779.0	OG0043935.0	OG0046935.0	OG0006574.0	OG0015124.0	OG0000130.38	OG0009217.0	OG0000759.21	OG0035593.0	OG0003609.0	OG0044591.0	OG0044988.0	OG0047028.0	OG0010953.4	OG0057263.0	OG0045474.0	OG0015789.8	OG0043616.0	OG0012890.2	OG0041668.0	OG0008230.0	OG0020102.0	OG0046408.0	OG0016430.1	OG0035043.0	OG0001522.0	OG0048100.0	OG0015678.1	OG0045577.0
1.348755355213188	2.086084224579741	nan	nan	nan	0.7614951246152138	1.8585126754789536	0.9792219871720883	-0.04664436337788389	nan	nan	2.050466188753516	nan	nan	nan	0.5182365572164618	nan	nan	nan	nan	1.1070109462667794	nan	1.1852135854980124	nan	nan	nan	nan	-0.3939814684263054	nan	nan	nan
OG0012530.0	OG0021376.0	OG0005346.24	OG0027816.0	OG0019626.0	OG0004330.0	OG0001612.0	OG0008524.8	OG0007357.4	OG0049195.0	OG0047480.0	OG0020896.0	OG0044130.0	OG0029226.0	OG0025924.0	OG0015846.1	OG0003349.0	OG0007595.0	OG0019284.0	OG0014554.2	OG0003638.5	OG0002743.0	OG0006150.0	OG0054103.0	OG0037939.0	OG0025137.0	OG0008523.2	OG0009314.0	OG0029609.0	OG0010883.0	OG0046050.0
1.2424688464290308	0.745794986619017	-0.049816521987779507	nan	-3.8794790512349397	0.7015621001602227	0.43876085329642234	1.435924661064396	-0.7479649344546663	nan	nan	-13.287712379549449	nan	0.40764741992280834	nan	nan	0.15158195263050692	-0.1678164485303744	0.7038423562296516	2.1296027311302868	1.7274609256493725	0.8107989606551762	2.0116149547638713	nan	nan	2.9842302085183445	1.9194512992830572	1.8826656808149242	nan	-1.6064269984091282	nan
OG0019033.6	OG0034528.0	OG0009154.6	OG0003178.0	OG0012172.0	OG0004960.0	OG0029249.0	OG0016907.0	OG0011571.11	OG0000270.125	OG0016639.7	OG0006668.0	OG0022318.0	OG0009287.0	OG0009041.1	OG0025752.0	OG0004466.4	OG0043430.0	OG0021449.0	OG0008992.0	OG0022292.0	OG0004830.44	OG0018550.2	OG0015349.0	OG0022287.0	OG0017904.0	OG0003245.24	OG0006802.11	OG0034295.0	OG0004654.6	OG0001778.24
nan	nan	-13.287712379549449	0.8717747448454668	0.933164081736504	0.7779951979261388	nan	3.4094058104037663	nan	-0.6012252016989165	nan	1.80299294856226	nan	0.8109919382616428	-0.9807602028459935	nan	0.10583139627656271	nan	nan	1.3154117531623337	nan	0.9598024048481701	1.2532028101886474	0.004363916677930526	nan	nan	0.09183966633538165	0.0185535340151504	nan	0.5043948066229852	0.24112140489684192
OG0003256.1	OG0049199.0	OG0000685.33	OG0019032.0	OG0045071.0	OG0000737.1	OG0037888.0	OG0007694.1	OG0013332.12	OG0022638.0	OG0022855.0	OG0017158.5	OG0014303.3	OG0019414.0	OG0003435.0	OG0045306.0	OG0014734.9	OG0018401.2	OG0023196.0	OG0011658.14	OG0016146.4	OG0008195.14	OG0002304.1	OG0000763.123	OG0047570.0	OG0027439.0	OG0004463.2	OG0001619.0	OG0038669.0	OG0018925.1	OG0000048.325
0.19275332033772352	nan	-2.063498393396524	1.0711017369101534	nan	0.30180326341884706	nan	-0.2510981685313603	nan	nan	nan	nan	0.4067915097896973	nan	1.6006924185105682	nan	nan	nan	nan	nan	0.4326631816316188	2.267353210926564	-0.4818358992564685	-0.579136713881401	nan	-0.8368496486911913	0.7414161562905002	1.0740712306383033	nan	nan	0.5679140807650807
OG0016546.5	OG0008508.4	OG0001783.0	OG0025858.0	OG0004180.7	OG0044976.0	OG0037711.0	OG0008233.0	OG0024804.0	OG0023069.0	OG0000065.40	OG0020481.0	OG0003848.6	OG0004853.2	OG0003894.0	OG0010631.0	OG0000790.0	OG0002540.37	OG0022855.0	OG0014023.2	OG0034976.0	OG0057478.0	OG0020294.0	OG0006335.0	OG0024291.0	OG0001377.24	OG0013652.3	OG0025976.0	OG0013989.0	OG0012917.0	OG0018194.3
nan	1.2804973284872319	1.027263858131229	0.47764339153099694	0.9927878625718364	nan	nan	1.5157366916281878	1.4372525695262353	nan	1.8188668823091523	1.628539555226732	0.7146453437869282	0.853812800726675	0.8592507612627569	0.4972901787173782	0.21556671842283515	0.1877146294742971	nan	1.5825398624709333	nan	nan	nan	0.4663289629504271	nan	0.0029683426769731777	nan	nan	1.6243189312275086	-0.13537886337726449	nan
OG0004523.4	OG0008604.4	OG0005559.0	OG0008334.4	OG0017037.2	OG0013899.0	OG0045711.0	OG0007468.0	OG0020307.0	OG0016790.2	OG0004881.2	OG0015813.7	OG0027616.0	OG0045012.0	OG0035551.0	OG0047603.0	OG0030048.0	OG0048062.0	OG0002406.16	OG0046963.0	OG0044926.0	OG0015295.0	OG0009006.0	OG0044645.0	OG0017092.3	OG0037865.0	OG0005205.6	OG0043985.0	OG0024513.0	OG0020011.0	OG0028093.0
0.9911588509202576	-0.033986320668083755	-0.18555511562932497	0.315097087164843	-0.04014164873576639	1.2919604229159043	nan	-0.5855052943949117	nan	0.7217909515558558	0.19639339889477087	nan	nan	nan	nan	nan	nan	nan	0.2744284005897	nan	nan	3.0211544855388484	-0.28502721039976264	nan	nan	nan	2.466859057501405	nan	0.9546155153011608	nan	nan
OG0015205.2	OG0000095.36	OG0022810.0	OG0007947.25	OG0010129.4	OG0003237.11	OG0034603.0	OG0043729.0	OG0009172.0	OG0006179.6	OG0044755.0	OG0028935.0	OG0021990.0	OG0027564.0	OG0011008.8	OG0057176.0	OG0020441.0	OG0003404.2	OG0021379.0	OG0002789.1	OG0000227.0	OG0025686.0	OG0045431.0	OG0009311.0	OG0027460.0	OG0012332.1	OG0035658.0	OG0000268.165	OG0022597.0	OG0046806.0	OG0015674.7
-0.09925831803112492	1.180686658833874	nan	nan	-1.5114903256593002	-0.08507539534211377	nan	nan	1.3316776949641844	-0.0729747376009523	nan	nan	nan	nan	2.086084224579741	nan	-0.011726991157820449	0.3153323082044314	2.433778406540509	0.5513230785737135	0.9953609679618687	nan	nan	1.1097138433557523	0.619888845636693	nan	nan	-1.3029999383744713	nan	nan	nan
OG0010033.0	OG0004921.18	OG0017343.6	OG0054037.0	OG0045854.0	OG0003977.1	OG0015675.3	OG0047032.0	OG0006668.0	OG0056525.0	OG0056559.0	OG0044605.0	OG0015986.8	OG0005762.0	OG0046935.0	OG0017123.3	OG0010621.0	OG0038161.0	OG0018499.1	OG0057322.0	OG0019506.0	OG0012057.6	OG0022814.0	OG0000558.24	OG0047289.0	OG0004430.0	OG0024626.0	OG0038900.0	OG0043470.0	OG0007088.17	OG0047537.0
1.420921739208182	0.26198595431246285	nan	nan	nan	0.23710765419332364	nan	nan	1.80299294856226	nan	nan	nan	nan	1.6881901505187127	nan	nan	1.4344610738400743	nan	nan	nan	nan	nan	nan	0.14453919483855032	nan	0.3466140129388509	nan	nan	nan	-0.1293561503191682	nan
OG0001098.1	OG0003804.0	OG0022805.0	OG0013890.2	OG0020428.0	OG0045447.0	OG0025903.0	OG0056579.0	OG0024468.0	OG0045394.0	OG0044123.0	OG0014036.0	OG0011955.0	OG0016838.2	OG0007240.4	OG0047492.0	OG0022292.0	OG0015480.8	OG0003770.63	OG0048033.0	OG0046294.0	OG0007536.1	OG0003608.2	OG0028258.0	OG0047387.0	OG0001792.0	OG0048916.0	OG0045356.0	OG0044539.0	OG0007501.8	OG0029986.0
-0.8542349655870609	1.2761325137162336	nan	1.403648725570437	2.7501303832611037	nan	nan	nan	2.443892544251854	nan	nan	-4.957980646355015	-0.766672606991876	0.43022750841960455	-0.604049860192317	nan	nan	nan	nan	nan	nan	1.3409264737001187	1.090002710519656	nan	nan	1.2966809864186437	nan	nan	nan	1.7381535882660353	nan
