OG0012915.3	OG0006804.0	OG0022826.0	OG0004464.0	OG0000027.457	OG0004617.12	OG0000692.0	OG0000019.257	OG0000177.8	OG0002252.0	OG0006400.2	OG0016785.2	OG0001698.26	OG0009883.5	OG0004338.2	OG0001643.24	OG0004324.0	OG0000606.2	OG0001967.0	OG0000835.7	OG0004710.2	OG0022825.0	OG0002346.16	OG0000038.0	OG0000027.1	OG0004835.2	OG0012926.0	OG0001566.2	OG0000471.2	OG0012896.0	OG0000107.44
OG0000245.24	OG0013512.2	OG0000738.19	OG0001000.24	OG0003012.0	OG0000320.0	OG0015290.0	OG0005465.0	OG0003944.0	OG0000411.0	OG0002222.0	OG0007722.2	OG0003326.0	OG0019023.0	OG0004806.29	OG0007822.0	OG0000060.0	OG0000026.45	OG0005817.0	OG0000905.14	OG0045490.0	OG0034790.0	OG0000483.0	OG0000435.0	OG0002298.4	OG0003890.6	OG0000204.2	OG0002822.4	OG0000779.1	OG0002938.0	OG0000012.918
0.07374858	0.9686604999999999	0.9652558000000001	0.9463642	0.8006989000000001	0.3719446	nan	0.7439664	0.2819045	0.5482365	0.9819889	0.708655	0.4771513	nan	0.9975716999999998	0.9308556	0.05139776	0.04416404	0.7789291	0.8665654	nan	nan	0.01873287	0.197945	0.2420288	0.24015229999999996	0.06409754	0.2674449	0.1387587	0.5704602	0.08777831
OG0002761.0	OG0004979.3	OG0002080.0	OG0000339.0	OG0002909.2	OG0012357.7	OG0005073.0	OG0000302.34	OG0004396.0	OG0020879.0	OG0000007.585	OG0000009.921	OG0000198.0	OG0004784.0	OG0000187.1	OG0002157.0	OG0001669.0	OG0006103.0	OG0013937.0	OG0005081.18	OG0000467.0	OG0003171.1	OG0000011.1	OG0000923.0	OG0013611.2	OG0048084.0	OG0000310.18	OG0006414.0	OG0035636.0	OG0004470.0	OG0005703.0
0.39009390000000005	0.8205094	0.9190606	0.1846711	0.3294475	nan	0.5667087	0.09655343	0.8643350000000001	nan	0.10908410000000002	0.007804716999999999	0.1307569	0.03821246	0.02035808	0.9448035	0.9467426999999999	0.6839916	0.1460491	0.16654879999999997	0.03176668	0.8793876	0.02401353	0.01425001	0.9957885000000001	nan	0.1397736	0.26716059999999997	nan	0.4200554	0.9883195
OG0002577.26	OG0001609.10	OG0000349.0	OG0002615.8	OG0000426.5	OG0006882.0	OG0000200.0	OG0000042.314	OG0001062.24	OG0000637.23	OG0000661.3	OG0044939.0	OG0038159.0	OG0006211.0	OG0003647.3	OG0013539.0	OG0001239.26	OG0004494.1	OG0005430.1	OG0001344.0	OG0000074.1	OG0011422.0	OG0000192.0	OG0012483.0	OG0000431.12	OG0000015.773	OG0000007.976	OG0004433.4	OG0005899.0	OG0003385.20	OG0000045.0
0.6856915	0.2989268	0.06058103	0.37580759999999996	0.003020181	0.7646199	0.02160126	0.08443777	0.9314033000000002	nan	0.467537	nan	nan	0.760848	0.5973129	nan	0.9549542999999999	0.8280339	0.6927175999999999	0.8632335999999999	0.7956011	0.3639442	0.03956338	0.9550023999999999	0.2943344	0.07174681	0.01532964	0.9228306999999999	0.8844361999999999	0.909272	0.01303679
OG0001046.24	OG0008519.0	OG0008510.8	OG0043592.0	OG0001628.0	OG0000349.0	OG0044053.0	OG0003661.0	OG0000142.14	OG0005737.2	OG0006104.0	OG0003205.0	OG0023158.0	OG0000015.1	OG0018394.0	OG0009983.2	OG0001239.26	OG0006474.4	OG0005273.11	OG0003974.4	OG0008865.1	OG0000617.25	OG0002158.0	OG0000088.3	OG0002869.0	OG0002195.39	OG0002335.4	OG0000263.57	OG0000074.152	OG0000045.0	OG0000012.918
0.9004333000000001	0.1505848	0.9689459999999999	nan	0.9386108	0.06058103	nan	0.5022183	0.02657481	0.9968492	0.468954	0.971505	nan	0.07326508	0.7147422	0.01136336	0.9549542999999999	0.8953790999999999	0.8767218000000001	0.3285128	nan	0.14125120000000002	0.8988425999999999	0.11921110000000001	0.7330868	0.08785027	0.2755857	0.9184763000000001	0.10918900000000001	0.01303679	0.08777831
OG0005237.0	OG0010513.2	OG0001032.24	OG0015254.6	OG0015224.0	OG0000429.0	OG0045873.0	OG0000860.24	OG0005849.2	OG0002408.0	OG0004061.2	OG0000318.0	OG0005213.22	OG0009038.2	OG0000002.1788	OG0024638.0	OG0005169.0	OG0002083.0	OG0000180.0	OG0000442.2	OG0000082.1	OG0004814.0	OG0043965.0	OG0000018.1	OG0002882.0	OG0007098.2	OG0006739.0	OG0000001.425	OG0002270.30	OG0002136.0	OG0000933.24
0.9380824000000001	0.9662356	0.9441775	nan	0.9107699	0.28853629999999997	nan	0.2676582	0.5539025	0.4041416	0.9123526	0.2293096	0.8068486999999999	0.9946944999999999	0.005558823	nan	0.2679592	0.8288061999999999	0.1066039	0.006639578	0.1277849	0.952996	nan	0.09025358	0.03091776	0.9820721	0.9226274	0.02399404	0.1255047	0.9448228000000001	0.1308137
OG0000011.866	OG0006715.0	OG0000010.475	OG0004606.1	OG0046861.0	OG0000429.0	OG0007790.0	OG0003161.14	OG0002729.16	OG0005162.0	OG0017997.4	OG0001239.26	OG0001265.24	OG0000034.305	OG0006494.0	OG0001096.1	OG0000828.16	OG0005900.4	OG0013498.0	OG0000621.39	OG0000290.0	OG0004016.0	OG0000310.18	OG0030000.0	OG0002862.0	OG0004814.0	OG0000035.64	OG0003890.6	OG0006118.4	OG0006999.0	OG0000074.152
0.006852051999999999	0.5656258000000001	0.00131803	0.44333950000000005	nan	0.28853629999999997	0.9854386	0.5506169	0.8979031999999999	0.8063875	nan	0.9549542999999999	0.8086704	7.615125e-05	0.8666744000000001	0.8310030999999999	0.5166877000000001	0.1317138	nan	0.7487403	0.04230492	0.608639	0.1397736	nan	0.34317329999999996	0.952996	0.005342901	0.24015229999999996	0.9647667	0.4998629	0.10918900000000001
OG0005885.2	OG0007022.0	OG0002615.8	OG0005281.1	OG0001823.24	OG0000429.0	OG0006873.3	OG0007316.13	OG0001812.2	OG0014984.0	OG0010677.0	OG0044987.0	OG0001608.24	OG0000132.40	OG0006125.2	OG0000054.0	OG0001557.1	OG0002218.0	OG0008890.18	OG0000018.842	OG0007676.5	OG0056681.0	OG0000378.2	OG0001776.0	OG0001835.21	OG0000180.0	OG0000428.54	OG0000599.0	OG0000007.976	OG0000779.1	OG0005827.2
0.9067521000000001	0.4374795	0.37580759999999996	0.8341086	0.45771670000000003	0.28853629999999997	0.8686951999999999	nan	0.3583145	nan	0.9340337	nan	0.1854171	0.005222773	0.0019738520000000003	0.0060177880000000005	0.05528697	0.9396302	0.9979646000000001	0.05902451	0.4424969	nan	0.7787335	0.7041891	0.5070852	0.1066039	0.6042986	0.16297799999999998	0.01532964	0.1387587	0.5254833999999999
OG0007840.0	OG0006850.0	OG0014059.0	OG0002487.0	OG0020313.0	OG0001151.26	OG0005093.2	OG0003695.0	OG0000364.1	OG0000429.0	OG0014097.5	OG0022929.0	OG0000299.1	OG0000350.8	OG0004951.0	OG0008196.2	OG0005569.4	OG0002621.3	OG0000075.0	OG0004721.2	OG0016054.3	OG0000285.1	OG0001229.1	OG0000556.30	OG0018084.0	OG0006859.2	OG0000074.152	OG0000006.561	OG0000815.24	OG0000012.918	OG0008193.4
0.09997395	0.8393084000000001	0.06473769	0.3505065	nan	0.9750222	0.5116542000000001	0.6788941999999999	0.00033632800000000005	0.28853629999999997	nan	nan	0.9335689	0.01525296	0.813067	0.7412093000000001	0.01729329	0.6031217	0.05147865	0.8647204	0.9429781999999999	0.4117923	0.8842225	0.01552906	nan	0.6711718000000001	0.10918900000000001	0.02231204	0.1528531	0.08777831	0.770412
OG0003370.4	OG0012271.0	OG0000109.0	OG0016942.0	OG0000018.289	OG0022273.0	OG0011497.1	OG0000336.0	OG0000132.40	OG0002444.1	OG0000015.662	OG0001753.20	OG0000056.0	OG0000867.24	OG0000139.0	OG0034681.0	OG0012904.0	OG0000206.0	OG0000074.1	OG0016421.2	OG0001766.6	OG0005222.2	OG0006122.0	OG0056538.0	OG0009039.2	OG0002106.0	OG0006127.2	OG0006139.0	OG0001512.12	OG0000112.0	OG0004203.0
0.43034120000000003	0.6424257	6.152875e-05	0.992908	0.003588585	nan	0.0005401513	0.03245307	0.005222773	0.08647250000000001	0.6754283	0.49766720000000003	0.004313104	0.09100415	0.02911205	nan	0.49280630000000003	0.37376190000000004	0.7956011	nan	0.7703239000000001	0.9316323000000001	0.8834796	nan	0.1408751	0.765422	0.9137271999999999	0.6692686999999999	0.9057556999999999	0.03840502	0.7638098000000001
OG0000245.24	OG0000011.866	OG0001018.1	OG0000749.2	OG0006000.0	OG0000801.24	OG0004599.4	OG0005501.1	OG0044542.0	OG0017220.1	OG0011550.1	OG0003924.0	OG0004678.12	OG0000062.12	OG0001020.31	OG0005750.0	OG0000001.1420	OG0008290.0	OG0005050.1	OG0010717.0	OG0002054.0	OG0006028.0	OG0000318.0	OG0002121.0	OG0000047.282	OG0005801.2	OG0000683.0	OG0002514.2	OG0005460.0	OG0000105.0	OG0002211.0
0.07374858	0.006852051999999999	0.40550820000000004	0.7108651	0.9914562	0.7848996	0.3993509	0.5330528	nan	nan	nan	0.05467337	0.5161885	0.11430950000000001	0.5692134	0.9654219	0.009027639	0.9998974	0.7920050000000001	0.4901874	0.9775966999999999	0.9949958000000001	0.2293096	0.9254814	0.04462856	nan	0.220356	0.10566099999999999	0.9372935	0.05434119	0.9293624
OG0000837.0	OG0002761.0	OG0006443.2	OG0005664.4	OG0011914.6	OG0010734.0	OG0000102.0	OG0000046.1	OG0017893.0	OG0000589.0	OG0004245.1	OG0038121.0	OG0001557.1	OG0012965.0	OG0005315.0	OG0000056.0	OG0004069.4	OG0000632.24	OG0002175.0	OG0012994.0	OG0013992.0	OG0012865.12	OG0001204.24	OG0000169.16	OG0013740.8	OG0001795.0	OG0000263.57	OG0024595.0	OG0003037.24	OG0000323.43	OG0000054.0
0.1193289	0.39009390000000005	0.9513402	0.9556911	0.7104611999999999	0.9499645	0.01120227	0.04284363	0.44175749999999997	0.45342170000000004	0.1277979	nan	0.05528697	0.7263363	0.38459040000000005	0.004313104	0.8135095	0.2002326	0.9522707	0.3031202	0.6696663	nan	0.9613216999999998	0.15880160000000001	nan	0.738722	0.9184763000000001	nan	0.2181553	0.4485409000000001	0.0060177880000000005
OG0015381.4	OG0012773.4	OG0002909.2	OG0000109.0	OG0001289.1	OG0004353.1	OG0000294.0	OG0000092.1	OG0057363.0	OG0029065.0	OG0013727.2	OG0000001.1420	OG0007184.0	OG0001230.26	OG0001778.24	OG0007448.2	OG0001125.24	OG0012908.0	OG0005097.2	OG0001551.34	OG0045098.0	OG0000090.24	OG0000483.0	OG0003233.6	OG0001601.50	OG0000380.29	OG0003875.2	OG0000001.425	OG0004723.0	OG0005092.2	OG0000006.561
nan	0.5297455	0.3294475	6.152875e-05	0.8458326999999999	0.3595575	0.09058471	0.01905734	nan	nan	0.04623739	0.009027639	0.9841097	0.9854796	0.5869833000000001	0.9832434000000001	0.9509165	0.9986905	0.8023554	0.37100879999999997	nan	0.02462899	0.01873287	0.30464	0.8041586	0.7635765999999999	0.27357329999999996	0.02399404	0.8891684999999999	0.319705	0.02231204
OG0000675.1	OG0047276.0	OG0002841.0	OG0000010.475	OG0000861.24	OG0006039.1	OG0000349.0	OG0001629.5	OG0000046.1	OG0003256.1	OG0003825.26	OG0000198.0	OG0018087.2	OG0000935.24	OG0000900.148	OG0000132.40	OG0006082.0	OG0007781.0	OG0020605.0	OG0002471.0	OG0005105.0	OG0016931.2	OG0005062.1	OG0001396.24	OG0007047.0	OG0000192.0	OG0000307.20	OG0002882.0	OG0004771.0	OG0004499.0	OG0000045.0
0.3094403	nan	0.6515301	0.00131803	0.4427339	0.5247417	0.06058103	0.6407268	0.04284363	0.519567	0.006737511999999999	0.1307569	0.02548888	0.8993616	nan	0.005222773	0.9724339	0.9157662	nan	0.22560229999999998	0.520116	nan	0.2840625	0.9237291999999999	0.8448671999999998	0.03956338	0.0002601247	0.03091776	0.9557950000000001	0.9354218000000001	0.01303679
OG0024748.0	OG0004004.10	OG0005073.0	OG0020546.0	OG0000092.1	OG0001093.24	OG0000142.14	OG0044727.0	OG0006335.0	OG0008571.0	OG0000056.0	OG0000467.0	OG0006474.4	OG0000318.0	OG0004627.2	OG0000828.16	OG0006800.0	OG0000923.0	OG0013173.1	OG0006837.2	OG0013022.0	OG0002140.0	OG0012844.14	OG0005659.6	OG0000176.0	OG0002718.4	OG0006415.0	OG0002098.0	OG0000841.0	OG0000015.773	OG0000012.918
nan	0.8968761000000001	0.5667087	nan	0.01905734	0.984094	0.02657481	nan	0.9949103000000001	0.05502629	0.004313104	0.03176668	0.8953790999999999	0.2293096	0.6513258000000001	0.5166877000000001	0.1443924	0.01425001	0.06616795	0.9652636999999998	0.9711335999999999	0.9752725	nan	0.6324445	0.002233534	0.10828339999999999	0.01661621	0.8847064	0.5093715	0.07174681	0.08777831
OG0004809.0	OG0000615.1	OG0025608.0	OG0017403.4	OG0004369.0	OG0000102.0	OG0001170.24	OG0009944.3	OG0008226.8	OG0008481.0	OG0003514.0	OG0000026.45	OG0004697.0	OG0000018.842	OG0000239.0	OG0000653.1	OG0000764.26	OG0001197.24	OG0020584.0	OG0016712.5	OG0000002.1788	OG0009869.0	OG0000048.382	OG0000442.2	OG0002862.0	OG0000263.57	OG0000599.0	OG0004724.0	OG0011976.0	OG0000010.2	OG0006197.0
0.7837253000000001	0.41643389999999997	nan	nan	0.9387825999999999	0.01120227	0.9869743000000001	0.4517441	nan	0.9628220999999999	0.604989	0.04416404	0.3880206	0.05902451	0.13911500000000002	0.525663	0.5486049	0.9031915999999999	0.8918191999999999	nan	0.005558823	0.6308262	0.47956750000000004	0.006639578	0.34317329999999996	0.9184763000000001	0.16297799999999998	0.5072812	0.9980857	0.5601271	0.5903264
OG0002169.0	OG0000032.252	OG0006844.0	OG0007178.0	OG0002108.0	OG0000214.0	OG0001604.2	OG0010701.0	OG0005686.0	OG0000420.0	OG0010092.0	OG0002764.20	OG0000600.26	OG0029067.0	OG0000579.24	OG0008450.4	OG0000139.0	OG0003176.17	OG0000011.1	OG0005621.0	OG0013543.0	OG0013654.3	OG0004257.24	OG0006124.2	OG0007223.2	OG0000176.0	OG0012196.0	OG0000435.0	OG0034927.0	OG0000112.0	OG0001483.24
0.9157385	0.07487833	0.44662209999999997	0.9621487	0.9017514000000001	0.08155749	0.1657715	0.8501131	0.8925475	0.12273289999999999	nan	0.9689565	0.8264853000000001	nan	0.7218408000000001	0.0020698039999999997	0.02911205	0.9111123999999999	0.02401353	0.8896908000000001	0.9823960999999999	nan	0.6044852	0.9472071	0.009026758000000001	0.002233534	0.09442924	0.197945	nan	0.03840502	0.9791494000000001
OG0001516.22	OG0000011.866	OG0000283.1	OG0005431.0	OG0001956.0	OG0037968.0	OG0000010.475	OG0000294.0	OG0000995.122	OG0000102.0	OG0013081.0	OG0009013.2	OG0003118.5	OG0004939.0	OG0004806.29	OG0000958.3	OG0007724.0	OG0015256.2	OG0000226.4	OG0010621.0	OG0000923.0	OG0057259.0	OG0000088.3	OG0000090.24	OG0000310.18	OG0005494.2	OG0024612.0	OG0001179.24	OG0002897.1	OG0004219.22	OG0001954.0
0.9157049999999999	0.006852051999999999	0.5563186999999999	0.7221465	0.9325386	nan	0.00131803	0.09058471	0.9002017	0.01120227	0.927527	0.37730890000000006	0.0007014310000000001	0.5632588000000001	0.9975716999999998	0.0800681	0.8665088	nan	0.1678057	0.9897731	0.01425001	nan	0.11921110000000001	0.02462899	0.1397736	0.8876056999999999	nan	0.9449738000000001	0.12178510000000001	0.9280149999999999	0.9672350000000001
OG0005237.0	OG0003241.1	OG0009086.4	OG0000598.0	OG0003755.0	OG0000081.1	OG0013557.8	OG0001370.24	OG0009271.0	OG0000407.1	OG0016466.2	OG0027486.0	OG0000979.1	OG0000494.1	OG0044900.0	OG0002713.0	OG0000710.0	OG0000318.0	OG0000000.3460	OG0000018.842	OG0004605.20	OG0002852.4	OG0010802.0	OG0016261.0	OG0005232.0	OG0001667.0	OG0001479.24	OG0000007.976	OG0044639.0	OG0001911.24	OG0000054.0
0.9380824000000001	0.4378043	0.244509	0.02685095	0.8309059000000001	0.5822999	nan	0.9781834999999999	0.01837354	0.02895022	0.03546078	nan	0.9326889000000002	0.8069691999999999	nan	0.8873366	0.2258056	0.2293096	0.0007638955000000001	0.05902451	0.5165122999999999	0.866767	0.9987064	0.8896058000000001	0.9206339	0.9212786000000001	0.8657940000000001	0.01532964	nan	0.31323390000000007	0.0060177880000000005
OG0004979.3	OG0000032.252	OG0000125.49	OG0046775.0	OG0004353.1	OG0005402.0	OG0005940.0	OG0024590.0	OG0000187.1	OG0002752.1	OG0000453.2	OG0038741.0	OG0000127.0	OG0000054.0	OG0000994.2	OG0004330.0	OG0003176.17	OG0004569.0	OG0000869.2	OG0012233.4	OG0000697.0	OG0022345.0	OG0003628.6	OG0005333.0	OG0002335.4	OG0005134.0	OG0007751.0	OG0000074.152	OG0000112.0	OG0001078.24	OG0000917.1
0.8205094	0.07487833	0.8035437	nan	0.3595575	0.03359492	0.8138522	nan	0.02035808	0.6062115	0.9004395000000001	nan	0.04768429	0.0060177880000000005	0.9541026	0.8032158	0.9111123999999999	0.05166764	0.9194056999999999	0.185369	0.310884	nan	0.03718678	0.9862785	0.2755857	0.9964961999999999	0.9957163	0.10918900000000001	0.03840502	0.9086039	0.8976663
OG0018611.0	OG0000121.128	OG0000320.0	OG0000018.289	OG0001829.22	OG0005157.0	OG0000265.0	OG0004245.1	OG0012912.2	OG0001425.1	OG0007950.0	OG0000929.1	OG0010840.2	OG0043878.0	OG0000018.842	OG0004183.0	OG0006805.0	OG0011419.0	OG0000272.36	OG0004867.1	OG0002858.1	OG0000702.24	OG0000677.1	OG0034952.0	OG0006027.0	OG0001217.1	OG0005460.0	OG0009953.0	OG0000748.0	OG0000112.0	OG0000045.0
nan	0.1444946	0.3719446	0.003588585	0.40634840000000005	0.9906792	0.11017339999999999	0.1277979	0.9995546999999999	0.8568698	0.7710306	0.7759623999999999	nan	nan	0.05902451	0.8254735000000001	0.6215496	0.8017684	0.1719947	0.00724793	0.9378171999999999	0.7141748	0.9842728000000001	nan	0.28403720000000005	0.9870823000000001	0.9372935	0.4687179	0.28333559999999997	0.03840502	0.01303679
OG0004225.4	OG0005944.0	OG0000604.1	OG0001749.32	OG0005626.0	OG0001617.48	OG0002146.0	OG0000183.0	OG0000007.585	OG0007509.2	OG0000196.0	OG0000923.0	OG0056797.0	OG0027822.0	OG0000232.19	OG0005400.0	OG0006379.10	OG0012909.2	OG0000310.18	OG0000391.20	OG0011520.0	OG0007025.0	OG0001461.24	OG0001958.0	OG0013837.7	OG0002028.0	OG0005311.3	OG0004808.0	OG0002270.30	OG0000045.0	OG0000012.918
0.3650736	0.9871747	0.0280113	0.1696067	0.828471	0.4059192	0.8257998	0.2740236	0.10908410000000002	0.8371978999999999	0.01084816	0.01425001	nan	nan	0.4614281	0.37729359999999995	0.883475	0.9899024	0.1397736	0.3694716	nan	0.9897456	0.9115752	0.9396321	nan	0.8831810999999999	0.3744716	0.9073462	0.1255047	0.01303679	0.08777831
OG0002304.1	OG0001268.24	OG0000320.0	OG0000200.0	OG0003821.20	OG0001730.2	OG0000142.14	OG0000001.1420	OG0003403.0	OG0001737.0	OG0008124.0	OG0000865.1	OG0001753.20	OG0015310.0	OG0000060.0	OG0000018.842	OG0023920.0	OG0001030.26	OG0011314.0	OG0000032.86	OG0005852.2	OG0006779.0	OG0018061.0	OG0015454.1	OG0000180.0	OG0005891.2	OG0002262.0	OG0007300.8	OG0016023.0	OG0014581.2	OG0000045.0
0.2362101	0.9474986999999999	0.3719446	0.02160126	0.49944809999999995	0.06184103	0.02657481	0.009027639	0.24873299999999998	0.8891839	0.7900519	0.9049811	0.49766720000000003	0.22251710000000002	0.05139776	0.05902451	nan	0.9597929000000001	nan	0.6181528000000001	0.49229759999999995	0.9913723	nan	nan	0.1066039	0.9186107	0.004405799	0.2692233	0.9830247999999999	0.3419888	0.01303679
OG0000112.0	OG0000334.9	OG0009866.0	OG0002324.4	OG0016393.4	OG0000214.0	OG0012208.0	OG0005157.0	OG0003825.26	OG0000002.763	OG0034842.0	OG0000901.0	OG0002614.0	OG0016268.0	OG0014800.0	OG0000060.0	OG0000011.1	OG0000834.30	OG0000002.1788	OG0013022.0	OG0000232.19	OG0004977.0	OG0027631.0	OG0000442.2	OG0000908.24	OG0004565.2	OG0003671.2	OG0004811.0	OG0005871.0	OG0027813.0	OG0000323.43
