OG0012915.3	OG0006804.0	OG0022826.0	OG0004464.0	OG0000027.457	OG0004617.12	OG0000692.0	OG0000019.257	OG0000177.8	OG0002252.0	OG0006400.2	OG0016785.2	OG0001698.26	OG0009883.5	OG0004338.2	OG0001643.24	OG0004324.0	OG0000606.2	OG0001967.0	OG0000835.7	OG0004710.2	OG0022825.0	OG0002346.16	OG0000038.0	OG0000027.1	OG0004835.2	OG0012926.0	OG0001566.2	OG0000471.2	OG0012896.0	OG0000107.44
OG0000245.24	OG0013512.2	OG0000738.19	OG0001000.24	OG0003012.0	OG0000320.0	OG0015290.0	OG0005465.0	OG0003944.0	OG0000411.0	OG0002222.0	OG0007722.2	OG0003326.0	OG0019023.0	OG0004806.29	OG0007822.0	OG0000060.0	OG0000026.45	OG0005817.0	OG0000905.14	OG0045490.0	OG0034790.0	OG0000483.0	OG0000435.0	OG0002298.4	OG0003890.6	OG0000204.2	OG0002822.4	OG0000779.1	OG0002938.0	OG0000012.918
1.422937094592	nan	nan	nan	nan	0.5838054943	nan	nan	nan	0.2968679977345	nan	nan	nan	nan	nan	nan	1.6226972642950002	1.563667164778	nan	0.335414938974	nan	nan	1.0246210935425	0.6071218988765	1.459152268674	nan	0.765266650422	1.657222748436	1.0171358428515	1.064058989083	1.6045351200170002
OG0002761.0	OG0004979.3	OG0002080.0	OG0000339.0	OG0002909.2	OG0012357.7	OG0005073.0	OG0000302.34	OG0004396.0	OG0020879.0	OG0000007.585	OG0000009.921	OG0000198.0	OG0004784.0	OG0000187.1	OG0002157.0	OG0001669.0	OG0006103.0	OG0013937.0	OG0005081.18	OG0000467.0	OG0003171.1	OG0000011.1	OG0000923.0	OG0013611.2	OG0048084.0	OG0000310.18	OG0006414.0	OG0035636.0	OG0004470.0	OG0005703.0
1.408275939301	nan	nan	0.5753880051895	1.000242910084	nan	0.9410034153479999	0.5929298875285001	0.6291430185010001	nan	1.142517003058	1.2525010091395	1.292262061483	nan	1.104774356892	nan	0.544295559739	1.121257174696	1.107980055197	nan	0.968694862884	nan	1.841854322214	1.5026468707460001	nan	nan	0.690817528156	nan	nan	0.948306207066	nan
OG0002577.26	OG0001609.10	OG0000349.0	OG0002615.8	OG0000426.5	OG0006882.0	OG0000200.0	OG0000042.314	OG0001062.24	OG0000637.23	OG0000661.3	OG0044939.0	OG0038159.0	OG0006211.0	OG0003647.3	OG0013539.0	OG0001239.26	OG0004494.1	OG0005430.1	OG0001344.0	OG0000074.1	OG0011422.0	OG0000192.0	OG0012483.0	OG0000431.12	OG0000015.773	OG0000007.976	OG0004433.4	OG0005899.0	OG0003385.20	OG0000045.0
0.3497548865	0.657455577929	0.650094380765	1.510468105571	1.4341236023519999	nan	1.331348594908	1.671154793522	nan	nan	0.6974210105769999	nan	nan	nan	0.6771958499390001	nan	nan	nan	nan	nan	1.1456337101795	nan	1.122150054636	nan	0.96325338405	2.516346088687	1.334914711854	nan	nan	nan	1.057294669737
OG0001046.24	OG0008519.0	OG0008510.8	OG0043592.0	OG0001628.0	OG0000349.0	OG0044053.0	OG0003661.0	OG0000142.14	OG0005737.2	OG0006104.0	OG0003205.0	OG0023158.0	OG0000015.1	OG0018394.0	OG0009983.2	OG0001239.26	OG0006474.4	OG0005273.11	OG0003974.4	OG0008865.1	OG0000617.25	OG0002158.0	OG0000088.3	OG0002869.0	OG0002195.39	OG0002335.4	OG0000263.57	OG0000074.152	OG0000045.0	OG0000012.918
nan	nan	nan	nan	0.735278877233	0.650094380765	nan	nan	1.3146251108595	nan	nan	nan	nan	2.796809796154	nan	nan	nan	nan	nan	1.859984843941	nan	1.706479679201	nan	1.565724101799	nan	2.196353155727	0.499599296458	0.0	0.8197140026080001	1.057294669737	1.6045351200170002
OG0005237.0	OG0010513.2	OG0001032.24	OG0015254.6	OG0015224.0	OG0000429.0	OG0045873.0	OG0000860.24	OG0005849.2	OG0002408.0	OG0004061.2	OG0000318.0	OG0005213.22	OG0009038.2	OG0000002.1788	OG0024638.0	OG0005169.0	OG0002083.0	OG0000180.0	OG0000442.2	OG0000082.1	OG0004814.0	OG0043965.0	OG0000018.1	OG0002882.0	OG0007098.2	OG0006739.0	OG0000001.425	OG0002270.30	OG0002136.0	OG0000933.24
nan	nan	nan	nan	nan	1.020814732636	nan	0.43728867102799995	nan	1.743985954483	nan	0.270593866686	nan	nan	1.523810451755	nan	nan	nan	1.8114998751629998	1.9236689460215	0.246221776674	nan	nan	1.0491199031825	1.048823833452	nan	nan	1.343019322161	0.7671173633824999	nan	0.5629310113925
OG0000011.866	OG0006715.0	OG0000010.475	OG0004606.1	OG0046861.0	OG0000429.0	OG0007790.0	OG0003161.14	OG0002729.16	OG0005162.0	OG0017997.4	OG0001239.26	OG0001265.24	OG0000034.305	OG0006494.0	OG0001096.1	OG0000828.16	OG0005900.4	OG0013498.0	OG0000621.39	OG0000290.0	OG0004016.0	OG0000310.18	OG0030000.0	OG0002862.0	OG0004814.0	OG0000035.64	OG0003890.6	OG0006118.4	OG0006999.0	OG0000074.152
1.695134266218	nan	1.15310424866	nan	nan	1.020814732636	0.22996787905699997	1.313563950939	0.076269754071	nan	nan	nan	nan	1.1802816749015002	nan	nan	1.231375376826	nan	nan	0.4489466506605	1.4709332882765	nan	0.690817528156	nan	0.336749741961	nan	1.138969274528	nan	nan	nan	0.8197140026080001
OG0005885.2	OG0007022.0	OG0002615.8	OG0005281.1	OG0001823.24	OG0000429.0	OG0006873.3	OG0007316.13	OG0001812.2	OG0014984.0	OG0010677.0	OG0044987.0	OG0001608.24	OG0000132.40	OG0006125.2	OG0000054.0	OG0001557.1	OG0002218.0	OG0008890.18	OG0000018.842	OG0007676.5	OG0056681.0	OG0000378.2	OG0001776.0	OG0001835.21	OG0000180.0	OG0000428.54	OG0000599.0	OG0000007.976	OG0000779.1	OG0005827.2
nan	nan	1.510468105571	nan	nan	1.020814732636	nan	nan	0.769063998692	nan	nan	nan	2.414555937472	1.1010447823010001	nan	1.292170884928	1.112096946015	nan	nan	1.19526409042	nan	nan	0.795899994829	0.6156240108300001	0.38992402581999996	1.8114998751629998	0.48051510987199997	1.0034533434635	1.334914711854	1.0171358428515	nan
OG0007840.0	OG0006850.0	OG0014059.0	OG0002487.0	OG0020313.0	OG0001151.26	OG0005093.2	OG0003695.0	OG0000364.1	OG0000429.0	OG0014097.5	OG0022929.0	OG0000299.1	OG0000350.8	OG0004951.0	OG0008196.2	OG0005569.4	OG0002621.3	OG0000075.0	OG0004721.2	OG0016054.3	OG0000285.1	OG0001229.1	OG0000556.30	OG0018084.0	OG0006859.2	OG0000074.152	OG0000006.561	OG0000815.24	OG0000012.918	OG0008193.4
0.787032940879	nan	nan	1.3163189752600002	nan	nan	nan	0.09425023729	0.99121009558	1.020814732636	nan	nan	nan	1.579949677197	0.136907830227	nan	1.257226503086	1.4897893288150001	0.95684236441	nan	nan	0.54255135872	nan	1.4675312409310002	nan	nan	0.8197140026080001	1.4107344300859999	0.520889174786	1.6045351200170002	nan
OG0003370.4	OG0012271.0	OG0000109.0	OG0016942.0	OG0000018.289	OG0022273.0	OG0011497.1	OG0000336.0	OG0000132.40	OG0002444.1	OG0000015.662	OG0001753.20	OG0000056.0	OG0000867.24	OG0000139.0	OG0034681.0	OG0012904.0	OG0000206.0	OG0000074.1	OG0016421.2	OG0001766.6	OG0005222.2	OG0006122.0	OG0056538.0	OG0009039.2	OG0002106.0	OG0006127.2	OG0006139.0	OG0001512.12	OG0000112.0	OG0004203.0
nan	nan	1.203513299378	nan	0.882570032667	nan	nan	1.043087823319	1.1010447823010001	1.8954754258400002	1.0816676825585	1.2446983955135	1.282486375558	1.1523894256525	1.052676666293	nan	nan	1.0354518584195	1.1456337101795	nan	1.048961005107	nan	nan	nan	0.604761217809	nan	nan	nan	1.3182011303865	1.832745952843	0.155323449769
OG0000245.24	OG0000011.866	OG0001018.1	OG0000749.2	OG0006000.0	OG0000801.24	OG0004599.4	OG0005501.1	OG0044542.0	OG0017220.1	OG0011550.1	OG0003924.0	OG0004678.12	OG0000062.12	OG0001020.31	OG0005750.0	OG0000001.1420	OG0008290.0	OG0005050.1	OG0010717.0	OG0002054.0	OG0006028.0	OG0000318.0	OG0002121.0	OG0000047.282	OG0005801.2	OG0000683.0	OG0002514.2	OG0005460.0	OG0000105.0	OG0002211.0
1.422937094592	1.695134266218	0.848517488813	0.24919973366099998	nan	0.22079598451699997	0.7734586997120001	0.449043856528	nan	nan	nan	0.662967059074	nan	0.26361676509799997	0.35384575116899997	nan	1.294497957509	nan	nan	nan	nan	nan	0.270593866686	nan	1.4866218556615	nan	1.292140598671	0.8158683424500001	nan	1.1668597776279999	nan
OG0000837.0	OG0002761.0	OG0006443.2	OG0005664.4	OG0011914.6	OG0010734.0	OG0000102.0	OG0000046.1	OG0017893.0	OG0000589.0	OG0004245.1	OG0038121.0	OG0001557.1	OG0012965.0	OG0005315.0	OG0000056.0	OG0004069.4	OG0000632.24	OG0002175.0	OG0012994.0	OG0013992.0	OG0012865.12	OG0001204.24	OG0000169.16	OG0013740.8	OG0001795.0	OG0000263.57	OG0024595.0	OG0003037.24	OG0000323.43	OG0000054.0
1.45456283692	1.408275939301	nan	nan	nan	nan	0.971951479628	0.9975270271685	nan	1.353246297841	0.692934176867	nan	1.112096946015	nan	0.157687834999	1.282486375558	0.398308992639	0.7292786877140001	nan	nan	nan	nan	nan	1.0299079521015	nan	1.0778167090655	0.0	nan	1.829186395869	0.4376653895905	1.292170884928
OG0015381.4	OG0012773.4	OG0002909.2	OG0000109.0	OG0001289.1	OG0004353.1	OG0000294.0	OG0000092.1	OG0057363.0	OG0029065.0	OG0013727.2	OG0000001.1420	OG0007184.0	OG0001230.26	OG0001778.24	OG0007448.2	OG0001125.24	OG0012908.0	OG0005097.2	OG0001551.34	OG0045098.0	OG0000090.24	OG0000483.0	OG0003233.6	OG0001601.50	OG0000380.29	OG0003875.2	OG0000001.425	OG0004723.0	OG0005092.2	OG0000006.561
nan	nan	1.000242910084	1.203513299378	nan	nan	0.957262250102	1.0738679283565	nan	nan	nan	1.294497957509	nan	nan	nan	nan	nan	nan	nan	0.462845870623	nan	1.6670249833450002	1.0246210935425	nan	0.782708296797	0.1547015726465	0.322822039065	1.343019322161	0.3097171050015	nan	1.4107344300859999
OG0000675.1	OG0047276.0	OG0002841.0	OG0000010.475	OG0000861.24	OG0006039.1	OG0000349.0	OG0001629.5	OG0000046.1	OG0003256.1	OG0003825.26	OG0000198.0	OG0018087.2	OG0000935.24	OG0000900.148	OG0000132.40	OG0006082.0	OG0007781.0	OG0020605.0	OG0002471.0	OG0005105.0	OG0016931.2	OG0005062.1	OG0001396.24	OG0007047.0	OG0000192.0	OG0000307.20	OG0002882.0	OG0004771.0	OG0004499.0	OG0000045.0
0.6070905530145	nan	nan	1.15310424866	1.177463838641	1.327183992494	0.650094380765	0.8565233215970001	0.9975270271685	nan	0.688578062995	1.292262061483	nan	nan	nan	1.1010447823010001	nan	nan	nan	0.885541480975	nan	nan	1.907672374508	nan	nan	1.122150054636	1.789637389513	1.048823833452	nan	nan	1.057294669737
OG0024748.0	OG0004004.10	OG0005073.0	OG0020546.0	OG0000092.1	OG0001093.24	OG0000142.14	OG0044727.0	OG0006335.0	OG0008571.0	OG0000056.0	OG0000467.0	OG0006474.4	OG0000318.0	OG0004627.2	OG0000828.16	OG0006800.0	OG0000923.0	OG0013173.1	OG0006837.2	OG0013022.0	OG0002140.0	OG0012844.14	OG0005659.6	OG0000176.0	OG0002718.4	OG0006415.0	OG0002098.0	OG0000841.0	OG0000015.773	OG0000012.918
nan	nan	0.9410034153479999	nan	1.0738679283565	nan	1.3146251108595	nan	nan	nan	1.282486375558	0.968694862884	nan	0.270593866686	nan	1.231375376826	1.7491391366290001	1.5026468707460001	nan	nan	nan	nan	nan	nan	1.1164295957269998	1.8872039244749998	2.365645282313	nan	1.0812852816035	2.516346088687	1.6045351200170002
OG0004809.0	OG0000615.1	OG0025608.0	OG0017403.4	OG0004369.0	OG0000102.0	OG0001170.24	OG0009944.3	OG0008226.8	OG0008481.0	OG0003514.0	OG0000026.45	OG0004697.0	OG0000018.842	OG0000239.0	OG0000653.1	OG0000764.26	OG0001197.24	OG0020584.0	OG0016712.5	OG0000002.1788	OG0009869.0	OG0000048.382	OG0000442.2	OG0002862.0	OG0000263.57	OG0000599.0	OG0004724.0	OG0011976.0	OG0000010.2	OG0006197.0
nan	0.625262473627	nan	nan	nan	0.971951479628	nan	nan	nan	nan	0.017529191194	1.563667164778	1.7590925852419999	1.19526409042	1.231182437013	1.085381308648	0.335210065555	nan	nan	nan	1.523810451755	0.6804147847640001	0.844770443092	1.9236689460215	0.336749741961	0.0	1.0034533434635	0.747601042475	nan	1.321531367623	nan
OG0002169.0	OG0000032.252	OG0006844.0	OG0007178.0	OG0002108.0	OG0000214.0	OG0001604.2	OG0010701.0	OG0005686.0	OG0000420.0	OG0010092.0	OG0002764.20	OG0000600.26	OG0029067.0	OG0000579.24	OG0008450.4	OG0000139.0	OG0003176.17	OG0000011.1	OG0005621.0	OG0013543.0	OG0013654.3	OG0004257.24	OG0006124.2	OG0007223.2	OG0000176.0	OG0012196.0	OG0000435.0	OG0034927.0	OG0000112.0	OG0001483.24
nan	1.5095788547339999	nan	nan	nan	1.9815703069650001	1.9476046018900002	nan	nan	1.08290867172	nan	nan	0.328686992748	nan	0.471751130216	0.595691724098	1.052676666293	1.8422332750400001	1.841854322214	nan	nan	nan	nan	nan	0.118020214393	1.1164295957269998	nan	0.6071218988765	nan	1.832745952843	nan
OG0001516.22	OG0000011.866	OG0000283.1	OG0005431.0	OG0001956.0	OG0037968.0	OG0000010.475	OG0000294.0	OG0000995.122	OG0000102.0	OG0013081.0	OG0009013.2	OG0003118.5	OG0004939.0	OG0004806.29	OG0000958.3	OG0007724.0	OG0015256.2	OG0000226.4	OG0010621.0	OG0000923.0	OG0057259.0	OG0000088.3	OG0000090.24	OG0000310.18	OG0005494.2	OG0024612.0	OG0001179.24	OG0002897.1	OG0004219.22	OG0001954.0
nan	1.695134266218	0.5084228856805	nan	nan	nan	1.15310424866	0.957262250102	nan	0.971951479628	nan	1.106629062254	1.3688940432714998	0.945185722688	nan	1.0373344520395	nan	nan	1.625886511137	nan	1.5026468707460001	nan	1.565724101799	1.6670249833450002	0.690817528156	nan	nan	nan	1.3567199238699998	nan	nan
OG0005237.0	OG0003241.1	OG0009086.4	OG0000598.0	OG0003755.0	OG0000081.1	OG0013557.8	OG0001370.24	OG0009271.0	OG0000407.1	OG0016466.2	OG0027486.0	OG0000979.1	OG0000494.1	OG0044900.0	OG0002713.0	OG0000710.0	OG0000318.0	OG0000000.3460	OG0000018.842	OG0004605.20	OG0002852.4	OG0010802.0	OG0016261.0	OG0005232.0	OG0001667.0	OG0001479.24	OG0000007.976	OG0044639.0	OG0001911.24	OG0000054.0
nan	0.6930596110259999	nan	1.701419366207	nan	0.315568430598	nan	nan	nan	0.8788864893005	nan	nan	nan	nan	nan	nan	1.007175015856	0.270593866686	0.532457759409	1.19526409042	nan	0.315401095128	nan	nan	nan	0.495209093165	nan	1.334914711854	nan	0.2455833381545	1.292170884928
OG0004979.3	OG0000032.252	OG0000125.49	OG0046775.0	OG0004353.1	OG0005402.0	OG0005940.0	OG0024590.0	OG0000187.1	OG0002752.1	OG0000453.2	OG0038741.0	OG0000127.0	OG0000054.0	OG0000994.2	OG0004330.0	OG0003176.17	OG0004569.0	OG0000869.2	OG0012233.4	OG0000697.0	OG0022345.0	OG0003628.6	OG0005333.0	OG0002335.4	OG0005134.0	OG0007751.0	OG0000074.152	OG0000112.0	OG0001078.24	OG0000917.1
nan	1.5095788547339999	0.103293812664	nan	nan	nan	nan	nan	1.104774356892	nan	0.515004484522	nan	1.5054159373859999	1.292170884928	nan	nan	1.8422332750400001	0.426113097786	0.0681010226245	nan	1.16248021327	nan	nan	nan	0.499599296458	nan	nan	0.8197140026080001	1.832745952843	nan	nan
OG0018611.0	OG0000121.128	OG0000320.0	OG0000018.289	OG0001829.22	OG0005157.0	OG0000265.0	OG0004245.1	OG0012912.2	OG0001425.1	OG0007950.0	OG0000929.1	OG0010840.2	OG0043878.0	OG0000018.842	OG0004183.0	OG0006805.0	OG0011419.0	OG0000272.36	OG0004867.1	OG0002858.1	OG0000702.24	OG0000677.1	OG0034952.0	OG0006027.0	OG0001217.1	OG0005460.0	OG0009953.0	OG0000748.0	OG0000112.0	OG0000045.0
nan	0.624343553256	0.5838054943	0.882570032667	1.281550585175	nan	0.25173951428	0.692934176867	nan	nan	nan	nan	nan	nan	1.19526409042	nan	nan	nan	0.6953138839730001	1.757899270706	0.034083143117999995	0.167066764664	nan	nan	1.296429341524	nan	nan	nan	1.206909759956	1.832745952843	1.057294669737
OG0004225.4	OG0005944.0	OG0000604.1	OG0001749.32	OG0005626.0	OG0001617.48	OG0002146.0	OG0000183.0	OG0000007.585	OG0007509.2	OG0000196.0	OG0000923.0	OG0056797.0	OG0027822.0	OG0000232.19	OG0005400.0	OG0006379.10	OG0012909.2	OG0000310.18	OG0000391.20	OG0011520.0	OG0007025.0	OG0001461.24	OG0001958.0	OG0013837.7	OG0002028.0	OG0005311.3	OG0004808.0	OG0002270.30	OG0000045.0	OG0000012.918
nan	nan	0.6798166353515	0.5775020848865	nan	0.907776727069	nan	0.951967910752	1.142517003058	nan	1.930172420653	1.5026468707460001	nan	nan	0.4073772177795	nan	nan	nan	0.690817528156	1.190790708704	nan	nan	nan	nan	nan	nan	nan	nan	0.7671173633824999	1.057294669737	1.6045351200170002
OG0002304.1	OG0001268.24	OG0000320.0	OG0000200.0	OG0003821.20	OG0001730.2	OG0000142.14	OG0000001.1420	OG0003403.0	OG0001737.0	OG0008124.0	OG0000865.1	OG0001753.20	OG0015310.0	OG0000060.0	OG0000018.842	OG0023920.0	OG0001030.26	OG0011314.0	OG0000032.86	OG0005852.2	OG0006779.0	OG0018061.0	OG0015454.1	OG0000180.0	OG0005891.2	OG0002262.0	OG0007300.8	OG0016023.0	OG0014581.2	OG0000045.0
1.110530306954	nan	0.5838054943	1.331348594908	nan	1.0886565925360001	1.3146251108595	1.294497957509	nan	nan	nan	0.99165174185	1.2446983955135	nan	1.6226972642950002	1.19526409042	nan	nan	nan	0.507712529819	nan	nan	nan	nan	1.8114998751629998	nan	0.897156477546	nan	nan	nan	1.057294669737
OG0000112.0	OG0000334.9	OG0009866.0	OG0002324.4	OG0016393.4	OG0000214.0	OG0012208.0	OG0005157.0	OG0003825.26	OG0000002.763	OG0034842.0	OG0000901.0	OG0002614.0	OG0016268.0	OG0014800.0	OG0000060.0	OG0000011.1	OG0000834.30	OG0000002.1788	OG0013022.0	OG0000232.19	OG0004977.0	OG0027631.0	OG0000442.2	OG0000908.24	OG0004565.2	OG0003671.2	OG0004811.0	OG0005871.0	OG0027813.0	OG0000323.43
1.832745952843	1.143840949024	0.0	1.4651215862990001	nan	1.9815703069650001	nan	nan	0.688578062995	1.097809606055	nan	2.124600726903	0.8445113286370001	nan	nan	1.6226972642950002	1.841854322214	nan	1.523810451755	nan	0.4073772177795	1.3974612759445	nan	1.9236689460215	nan	nan	nan	nan	nan	nan	0.4376653895905
OG0002034.0	OG0010741.0	OG0000121.128	OG0000349.0	OG0001604.2	OG0000046.1	OG0008097.4	OG0006753.0	OG0000600.26	OG0008074.12	OG0002011.0	OG0012115.4	OG0000257.0	OG0000011.1	OG0000196.0	OG0011921.8	OG0045830.0	OG0019986.0	OG0002946.0	OG0004453.2	OG0007232.0	OG0000269.0	OG0004694.0	OG0000268.1	OG0007191.0	OG0001145.3	OG0038003.0	OG0000347.80	OG0004330.0	OG0006866.0	OG0000012.918
nan	nan	0.624343553256	0.650094380765	1.9476046018900002	0.9975270271685	nan	nan	0.328686992748	nan	nan	nan	1.717674861702	1.841854322214	1.930172420653	nan	nan	nan	nan	nan	nan	0.7633616130149999	nan	0.43081572715800004	nan	nan	nan	0.037110427039	nan	nan	1.6045351200170002
OG0004966.0	OG0002080.0	OG0016202.4	OG0005664.4	OG0002622.0	OG0000806.27	OG0017961.2	OG0000767.24	OG0000611.0	OG0000007.3	OG0009822.0	OG0000746.0	OG0004376.0	OG0015830.1	OG0001319.1	OG0007986.25	OG0000154.2	OG0000056.0	OG0005968.0	OG0000239.0	OG0006460.2	OG0000228.54	OG0000169.16	OG0004243.8	OG0000599.0	OG0056775.0	OG0004695.0	OG0006041.6	OG0012260.0	OG0000012.918	OG0009880.0
nan	nan	nan	nan	0.9366230737289999	0.792775957588	nan	0.8463001763945	nan	1.245862172278	nan	0.8403486648790001	nan	nan	nan	nan	0.976723783398	1.282486375558	nan	1.231182437013	nan	1.3788981457205	1.0299079521015	nan	1.0034533434635	nan	nan	nan	nan	1.6045351200170002	nan
