OG0007639.25	OG0005056.1	OG0008342.0	OG0000264.1	OG0019212.0	OG0000834.30	OG0006158.4	OG0000751.0	OG0016785.2	OG0014302.8	OG0014817.2	OG0001607.2	OG0000213.256	OG0000236.122	OG0004314.0	OG0001844.24	OG0006225.0	OG0029060.0	OG0000456.0	OG0053812.0	OG0013218.3	OG0005400.0	OG0011985.2	OG0008341.0	OG0004205.0	OG0007639.5	OG0000236.19	OG0020019.0	OG0000119.0	OG0005741.0	OG0008335.19	OG0003991.2	OG0007127.0	OG0000324.0	OG0002309.26	OG0009857.2	OG0002590.0	OG0000236.1	OG0003860.1	OG0000320.0	OG0002488.24	OG0002988.0	OG0000206.0	OG0004226.0	OG0000098.0	OG0005266.0	OG0006752.0	OG0044466.0	OG0005996.10	OG0000833.0	OG0012896.0	OG0012897.4	OG0000920.27	OG0000318.0	OG0003342.16	OG0007845.0	OG0000551.2	OG0015105.0	OG0005326.0	OG0001764.0	OG0000834.15	OG0004135.0	OG0014065.0	OG0000213.17	OG0029057.0
1.341645	7.128753	110.6225	0.8633719000000001	3.6788589999999997	72.07574	45.6423	3.951912	15.551070000000001	10.11357	1.5628600000000001	2.212567	1.2394040000000002	2.455835	3.7531730000000003	nan	nan	nan	3.2705439999999997	4.307238	1.090324	3.7300190000000004	6.7459039999999995	3.408439	212.899	1.7192720000000001	nan	nan	1.6424470000000002	1.362323	2.714989	3.710054	3.3595330000000003	nan	3.360896	1.540035	1.48308	nan	3.709911	26.24377	2.3761240000000003	nan	2.384617	1.637959	3.4242019999999997	3.212955	7.955531	nan	216.6815	nan	1.301034	nan	1.604152	nan	2.1632849999999997	nan	2.2244189999999997	5.522997	2.792118	nan	2.060324	1.719036	217.1047	3.72134	187.8836
OG0002276.0	OG0000110.3	OG0000147.0	OG0017841.6	OG0000301.0	OG0003552.0	OG0000089.69	OG0018165.3	OG0025945.0	OG0003790.0	OG0024641.0	OG0022022.0	OG0001114.0	OG0010645.2	OG0012190.6	OG0043974.0	OG0011222.2	OG0004176.4	OG0000697.0	OG0002100.0	OG0000983.28	OG0016434.0	OG0015771.3	OG0001507.1	OG0000694.0	OG0001628.0	OG0010740.0	OG0004848.14	OG0008177.2	OG0000420.0	OG0027566.0	OG0014797.0	OG0011471.4	OG0004144.0	OG0000027.1	OG0002905.2	OG0027866.0	OG0000847.24	OG0003472.3	OG0002559.0	OG0006179.6	OG0003098.12	OG0008330.6	OG0017015.0	OG0008648.14	OG0008928.8	OG0003547.0	OG0005898.4	OG0008612.2	OG0012894.0	OG0014019.0	OG0024996.0	OG0004271.1	OG0024579.0	OG0008467.0	OG0005873.2	OG0008268.0	OG0006452.2	OG0005562.2	OG0004695.0	OG0004647.0	OG0006406.2	OG0001377.24	OG0029041.0	OG0020543.0
14.2013	nan	nan	2.2344049999999998	2.677187	186.043	3.3700919999999996	1.312789	2.216005	1.977523	nan	nan	1.749883	nan	0.9680492	2.353277	2.883962	nan	nan	nan	nan	3.8255769999999996	3.722343	nan	257.33799999999997	nan	4.606113	3.850402	3.487753	nan	2.136741	1.564268	1.7655669999999999	216.2539	nan	0.5639053	253.7907	nan	8.038738	14.63694	2.800494	0.5890941	3.093892	1.657134	3.764996	2.510031	45.00796	213.9841	nan	1.6205399999999999	1.1214870000000001	1.296853	227.7574	nan	0.5534228	2.879869	5.31757	226.1873	7.705100999999999	9.787492	3.970583	nan	nan	3.7973199999999996	3.094651
OG0000154.2	OG0006614.0	OG0000231.0	OG0002057.0	OG0016809.3	OG0001247.24	OG0003939.0	OG0000407.1	OG0024650.0	OG0002118.0	OG0002972.4	OG0010883.0	OG0011938.0	OG0000328.0	OG0046787.0	OG0020603.0	OG0013622.2	OG0002888.0	OG0007175.0	OG0012457.10	OG0014300.3	OG0003382.0	OG0005450.0	OG0018794.5	OG0000384.12	OG0003055.24	OG0012096.4	OG0016188.1	OG0020585.0	OG0017944.0	OG0001972.1	OG0004679.0	OG0001411.26	OG0000388.1	OG0006371.2	OG0003999.8	OG0010720.2	OG0000102.0	OG0008225.6	OG0000343.0	OG0004144.0	OG0010800.0	OG0000153.0	OG0005926.0	OG0007554.0	OG0006831.0	OG0004800.28	OG0001942.0	OG0019023.0	OG0004799.0	OG0007702.0	OG0019383.0	OG0012723.0	OG0001836.0	OG0016413.3	OG0012689.0	OG0003262.0	OG0005463.38	OG0008632.0	OG0000925.1	OG0024495.0	OG0015782.0	OG0004558.0	OG0009081.0	OG0008604.4
nan	216.2758	nan	nan	1.433946	nan	1.047272	nan	1.116226	nan	2.80702	3.035835	1.753623	1.7812169999999998	267.0612	nan	nan	12.66297	2.235736	3.7600050000000005	3.748436	5.283345	11.076360000000001	3.264998	nan	6.872432000000001	1.61676	8.04762	3.106243	1.7289189999999999	2.459449	9.600994	nan	nan	18.29515	13.66332	4.552834	nan	3.761186	4.3776980000000005	216.2539	1.145831	2.349642	1.073356	1.013676	2.702841	3.4550870000000002	nan	20.44148	3.923964	1.317339	1.923872	2.345793	12.83279	2.089752	4.445873000000001	45.64295	2.837006	nan	nan	nan	2.001769	7.224487	1.2328629999999998	1.019595
OG0011172.0	OG0012525.7	OG0005264.0	OG0027429.0	OG0011755.11	OG0022283.0	OG0006725.0	OG0000062.12	OG0006083.0	OG0001390.24	OG0006910.0	OG0003675.0	OG0007826.10	OG0004902.0	OG0000001.425	OG0006331.37	OG0002362.18	OG0002788.4	OG0006550.0	OG0016531.4	OG0001067.24	OG0003157.15	OG0008591.4	OG0038006.0	OG0002656.2	OG0006703.0	OG0016109.1	OG0001388.12	OG0000785.2	OG0003999.8	OG0014289.7	OG0003085.79	OG0024959.0	OG0000224.26	OG0019519.0	OG0000343.0	OG0003513.0	OG0022335.0	OG0000585.30	OG0014269.4	OG0000153.0	OG0007339.0	OG0003858.0	OG0007844.0	OG0015292.0	OG0000143.0	OG0000553.6	OG0004002.0	OG0006008.0	OG0012122.1	OG0012420.0	OG0002334.0	OG0007634.6	OG0001345.24	OG0011397.0	OG0008612.2	OG0000359.28	OG0004449.0	OG0006247.0	OG0000438.1	OG0001996.0	OG0009953.0	OG0014010.0	OG0005009.2	OG0004388.0
2.846991	3.759119	nan	1.26485	3.8039300000000003	2.061226	3.793627	nan	2.746929	nan	20.202920000000002	20.69762	nan	9.257369	nan	3.239989	4.280696	0.7698425	215.0292	2.001386	nan	3.031741	170.123	2.774942	2.708863	nan	nan	nan	nan	13.66332	3.7236730000000002	nan	2.182042	1.079417	2.218812	4.3776980000000005	0.47937690000000005	3.393175	1.496191	3.303753	2.349642	217.5058	45.2577	1.27197	1.6615799999999998	0.297667	3.798542	16.32912	nan	nan	nan	nan	4.60239	nan	2.123768	nan	nan	117.9339	214.6182	nan	nan	1.9838080000000002	2.20739	4.938504	71.68302
OG0006846.0	OG0016012.2	OG0002580.2	OG0023162.0	OG0027910.0	OG0013247.0	OG0000081.1	OG0027599.0	OG0000328.0	OG0005160.1	OG0004015.3	OG0008736.0	OG0020894.0	OG0013434.6	OG0000261.0	OG0000085.0	OG0006765.2	OG0002306.0	OG0006510.0	OG0001425.1	OG0027674.0	OG0007694.1	OG0005982.0	OG0000471.2	OG0007869.0	OG0010669.7	OG0002449.21	OG0000019.257	OG0013992.0	OG0001451.24	OG0010720.2	OG0008658.2	OG0000495.53	OG0002784.9	OG0007886.0	OG0000343.0	OG0004299.0	OG0004166.0	OG0007569.0	OG0000027.1	OG0000339.0	OG0002835.26	OG0011999.0	OG0007042.0	OG0009015.6	OG0013324.0	OG0020831.0	OG0037876.0	OG0008498.0	OG0004188.2	OG0003568.0	OG0003169.0	OG0002445.82	OG0000000.3729	OG0001121.24	OG0005083.0	OG0002122.0	OG0003937.9	OG0007180.0	OG0006452.2	OG0005319.19	OG0000725.8	OG0017966.0	OG0000775.24	OG0004165.10
0.4273151	6.407079	nan	1.9693720000000001	3.3743760000000003	4.556467	nan	2.1271150000000003	1.7812169999999998	0.6015808000000001	nan	1.218532	2.039376	2.401522	nan	1.453451	8.129125	20.7227	7.6934059999999995	nan	1.552093	2.0331240000000004	217.2284	nan	1.8042470000000002	0.9646812	1.52106	nan	2.267992	nan	4.552834	3.2880230000000004	2.206756	nan	0.5720267	4.3776980000000005	71.96268	nan	5.301595	nan	nan	12.09666	2.964927	10.16168	2.969205	nan	3.814574	3.07018	1.712118	117.234	1.417956	0.43743540000000003	1.9361169999999999	1.3150309999999998	nan	8.40816	nan	nan	2.444162	226.1873	0.9895724	1.514816	1.380984	nan	1.167822
OG0001468.24	OG0005093.2	OG0013619.0	OG0025881.0	OG0002580.2	OG0012884.0	OG0018394.0	OG0027014.0	OG0011204.0	OG0010881.0	OG0002118.0	OG0044916.0	OG0006843.10	OG0000328.0	OG0009946.2	OG0003930.0	OG0017808.4	OG0024696.0	OG0001704.6	OG0000403.196	OG0029084.0	OG0000177.191	OG0015948.6	OG0002788.4	OG0027851.0	OG0000257.0	OG0009079.0	OG0008321.0	OG0012111.2	OG0024821.0	OG0000575.28	OG0000330.24	OG0012918.2	OG0000539.1	OG0010906.0	OG0007713.0	OG0009156.13	OG0007172.1	OG0002593.5	OG0002872.0	OG0010533.4	OG0008639.2	OG0003098.12	OG0024568.0	OG0014066.4	OG0003596.12	OG0000749.2	OG0001463.24	OG0009104.4	OG0000132.40	OG0008660.12	OG0001129.24	OG0000256.24	OG0002154.0	OG0000000.3890	OG0012910.0	OG0013177.0	OG0006422.0	OG0027685.0	OG0000001.2142	OG0001780.0	OG0003179.8	OG0029037.0	OG0003926.2	OG0000276.72
nan	12.73497	5.407623	3.8348190000000004	nan	nan	1.69655	3.252897	4.602622	3.0552759999999997	nan	1.876166	3.5003230000000003	1.7812169999999998	4.583368	2.9893240000000003	1.8315669999999997	3.100486	3.235019	17.09603	3.760097	0.5658478	2.122667	0.7698425	267.0695	nan	169.6728	188.2433	227.6705	2.192014	218.6506	3.7757379999999996	228.6283	nan	0.7263985	5.947699	3.784127	0.8942856	28.51125	2.7266790000000003	8.028433999999999	2.86255	0.5890941	nan	2.2164900000000003	19.809829999999998	nan	nan	4.6210510000000005	nan	3.7719	nan	nan	nan	nan	231.5381	1.737143	1.5740129999999999	1.4174950000000002	3.7512730000000003	0.1230177	4.495961	3.7503279999999997	8.087157000000001	nan
OG0001958.0	OG0001128.24	OG0003024.24	OG0000100.1	OG0021435.0	OG0004249.0	OG0023071.0	OG0006384.2	OG0011310.2	OG0013035.0	OG0001677.2	OG0004475.8	OG0005478.6	OG0000813.1	OG0017764.3	OG0000002.585	OG0001131.24	OG0007740.0	OG0002788.4	OG0017800.2	OG0002165.0	OG0018446.0	OG0006836.0	OG0003553.40	OG0000661.3	OG0006757.2	OG0004305.2	OG0002721.1	OG0002495.29	OG0003817.0	OG0003922.0	OG0009107.2	OG0020713.0	OG0000330.24	OG0012691.6	OG0006909.0	OG0000001.2546	OG0015167.4	OG0011522.0	OG0000175.4	OG0025752.0	OG0002310.20	OG0000505.0	OG0021294.0	OG0028281.0	OG0010582.2	OG0000526.0	OG0008606.0	OG0008767.5	OG0019469.0	OG0045572.0	OG0003623.8	OG0002987.2	OG0000617.25	OG0008184.2	OG0014008.0	OG0002445.82	OG0024950.0	OG0029107.0	OG0016077.0	OG0000310.18	OG0006407.1	OG0011713.10	OG0000711.2	OG0006272.0
nan	nan	12.42638	nan	1.883605	1.1216270000000002	1.983728	1.499733	227.6843	2.225043	2.343732	9.428536	4.214158	nan	3.7419279999999997	nan	nan	1.196401	0.7698425	1.664004	nan	1.6294950000000001	0.5639744999999999	nan	nan	0.3143567	117.7554	0.6786618000000001	2.178824	1.449366	3.262137	0.7601334	6.337269	3.7757379999999996	nan	217.9302	3.3595330000000003	2.990364	2.2684860000000002	nan	2.627646	7.329834	4.3971800000000005	2.209894	3.7295260000000003	227.9618	1.425082	2.50135	219.6935	2.0800110000000003	262.8127	6.196149	0.3102756	nan	4.265948000000001	1.7398	1.9361169999999999	2.009573	3.7321910000000003	0.8255258	nan	1.963657	3.730386	nan	26.14196
OG0048888.0	OG0002877.1	OG0022288.0	OG0016050.6	OG0016452.0	OG0007638.14	OG0001336.24	OG0014544.8	OG0000182.0	OG0000035.64	OG0000793.0	OG0000377.148	OG0005570.0	OG0012411.0	OG0009924.0	OG0002716.0	OG0001991.0	OG0000092.1	OG0001704.6	OG0010598.0	OG0022399.0	OG0020816.0	OG0006248.4	OG0017098.0	OG0000606.2	OG0000042.314	OG0001265.24	OG0000032.225	OG0011399.0	OG0001238.24	OG0007555.0	OG0006062.24	OG0009898.2	OG0012667.0	OG0013809.0	OG0003266.1	OG0012149.1	OG0005419.0	OG0005786.1	OG0011723.5	OG0001064.24	OG0011945.0	OG0003858.0	OG0012659.0	OG0009074.8	OG0004729.0	OG0003841.15	OG0001168.24	OG0004468.2	OG0022334.0	OG0000009.185	OG0007801.6	OG0007451.0	OG0012172.0	OG0000287.0	OG0016032.1	OG0015104.0	OG0000240.8	OG0002858.1	OG0003985.0	OG0015603.2	OG0002964.14	OG0000019.2	OG0001416.0	OG0012458.0
2.3619209999999997	5.546938	1.2850270000000001	3.0234669999999997	0.979785	3.786404	nan	3.1213599999999997	1.533934	nan	0.613934	2.492855	26.08632	1.703173	1.5833	1.7910840000000001	nan	nan	3.235019	1.9155779999999998	1.511076	3.753482	219.4119	3.332953	nan	nan	nan	0.5715806	1.006372	nan	1.235042	2.503961	2.720866	4.943304	1.402876	nan	1.3972040000000001	2.9918549999999997	1.272824	3.74013	nan	1.7298349999999998	45.2577	4.418149	2.277282	2.41054	0.43037029999999993	nan	116.3748	20.22837	3.2812	3.479946	nan	4.697013	1.6736950000000002	3.35425	4.565351000000001	3.7829370000000004	2.464279	nan	nan	0.6373076	1.171471	nan	2.671174
OG0001711.10	OG0003907.2	OG0014146.2	OG0000169.16	OG0000182.0	OG0000035.64	OG0004233.4	OG0004029.0	OG0001384.1	OG0009819.0	OG0006535.0	OG0011335.4	OG0025102.0	OG0004442.0	OG0004141.18	OG0009079.0	OG0000042.314	OG0008111.4	OG0000648.134	OG0001561.0	OG0000120.105	OG0002906.4	OG0009070.4	OG0000980.1	OG0000416.1	OG0046017.0	OG0000019.257	OG0000362.42	OG0018632.3	OG0019357.0	OG0001647.0	OG0018450.3	OG0001258.24	OG0008524.8	OG0004550.11	OG0004703.4	OG0003819.2	OG0047195.0	OG0004815.0	OG0009076.4	OG0011459.1	OG0002592.3	OG0007032.0	OG0006585.0	OG0006164.18	OG0005304.0	OG0009889.2	OG0008922.22	OG0002657.80	OG0012201.0	OG0000302.34	OG0046820.0	OG0004345.0	OG0006046.0	OG0008517.2	OG0001150.24	OG0008865.1	OG0012097.2	OG0010905.0	OG0019234.0	OG0003928.0	OG0014768.4	OG0014299.0	OG0001269.1	OG0027460.0
1.625292	16.63972	2.987533	1.320063	1.533934	nan	2.007469	2.226921	nan	2.96561	217.3892	1.506316	1.485217	118.9373	0.5657934	169.6728	nan	2.550626	1.6934810000000002	nan	nan	14.614820000000002	4.490817	nan	155.7325	259.9843	nan	1.070892	3.637541	1.938234	3.7806019999999996	nan	nan	1.984058	0.7078919	9.670096000000001	nan	3.3770569999999998	2.3205150000000003	4.5850610000000005	2.266366	3.212955	220.7684	215.1291	1.307526	nan	1.186605	1.151568	2.127496	4.749785	nan	258.1868	11.93337	4.984928	0.4343108	nan	20.5282	2.0616369999999997	2.716698	2.9746900000000003	9.962583	8.045421000000001	1.632657	nan	3.4533370000000003
OG0002152.0	OG0000231.0	OG0000139.0	OG0000407.1	OG0010881.0	OG0038911.0	OG0005121.0	OG0010677.0	OG0008523.2	OG0000182.0	OG0012917.0	OG0001828.65	OG0000364.1	OG0013328.0	OG0009021.0	OG0004251.2	OG0000207.117	OG0007175.0	OG0006596.0	OG0006981.0	OG0000189.0	OG0000636.1	OG0003101.2	OG0009777.0	OG0014676.4	OG0013327.7	OG0020546.0	OG0004566.0	OG0008228.3	OG0018009.2	OG0002078.0	OG0024644.0	OG0016212.2	OG0024539.0	OG0000012.581	OG0003620.0	OG0001141.24	OG0011349.2	OG0013600.0	OG0034781.0	OG0007770.3	OG0010745.0	OG0014194.1	OG0010828.0	OG0012149.1	OG0000526.0	OG0011967.2	OG0006831.0	OG0004761.2	OG0003611.2	OG0000309.5	OG0002585.24	OG0020407.0	OG0002298.4	OG0010987.0	OG0016051.6	OG0004813.0	OG0004543.0	OG0010547.0	OG0000032.252	OG0003998.0	OG0002101.0	OG0000997.124	OG0001456.24	OG0016759.0
nan	nan	3.153003	nan	3.0552759999999997	3.3487120000000004	1.810016	4.587397	1.302543	1.533934	3.003853	0.5531833	nan	5.884264	7.401669	1.836393	nan	2.235736	215.4584	219.5768	2.210975	nan	2.230909	0.7182036	8.103572	3.765571	3.137085	118.9707	3.292101	7.984692999999999	nan	3.149871	8.137881	3.007422	1.938866	nan	nan	231.7264	1.726679	2.234786	3.0163330000000004	4.591354	1.9528580000000002	3.3685669999999996	1.3972040000000001	1.425082	11.561810000000001	2.702841	1.1504020000000001	nan	2.6931380000000003	5.227787	6.362676	1.221871	3.25502	2.9888779999999997	2.064171	5.568015	nan	nan	3.5701	nan	nan	nan	3.022549
OG0004173.4	OG0007774.2	OG0000231.0	OG0004231.12	OG0004004.10	OG0003023.39	OG0000989.0	OG0015795.0	OG0001937.2	OG0010621.0	OG0002653.5	OG0000291.0	OG0003094.22	OG0006793.0	OG0011942.0	OG0007900.0	OG0002626.26	OG0014227.10	OG0011227.0	OG0004461.4	OG0000160.224	OG0025040.0	OG0002126.0	OG0016672.0	OG0047459.0	OG0007007.0	OG0000732.24	OG0012918.2	OG0000362.42	OG0000837.0	OG0008954.0	OG0018024.4	OG0025975.0	OG0013274.0	OG0016951.2	OG0009850.0	OG0000228.21	OG0014056.0	OG0010800.0	OG0019361.0	OG0000153.0	OG0000778.0	OG0002720.27	OG0006976.0	OG0001610.50	OG0004600.0	OG0012666.4	OG0006781.4	OG0002585.24	OG0027539.0	OG0029095.0	OG0029000.0	OG0001936.0	OG0014780.4	OG0002000.0	OG0012680.0	OG0000415.0	OG0000032.252	OG0003989.2	OG0000230.58	OG0012233.4	OG0001386.24	OG0011682.0	OG0001802.4	OG0000034.540
