OG0007639.25	OG0005056.1	OG0008342.0	OG0000264.1	OG0019212.0	OG0000834.30	OG0006158.4	OG0000751.0	OG0016785.2	OG0014302.8	OG0014817.2	OG0001607.2	OG0000213.256	OG0000236.122	OG0004314.0	OG0001844.24	OG0006225.0	OG0029060.0	OG0000456.0	OG0053812.0	OG0013218.3	OG0005400.0	OG0011985.2	OG0008341.0	OG0004205.0	OG0007639.5	OG0000236.19	OG0020019.0	OG0000119.0	OG0005741.0	OG0008335.19	OG0003991.2	OG0007127.0	OG0000324.0	OG0002309.26	OG0009857.2	OG0002590.0	OG0000236.1	OG0003860.1	OG0000320.0	OG0002488.24	OG0002988.0	OG0000206.0	OG0004226.0	OG0000098.0	OG0005266.0	OG0006752.0	OG0044466.0	OG0005996.10	OG0000833.0	OG0012896.0	OG0012897.4	OG0000920.27	OG0000318.0	OG0003342.16	OG0007845.0	OG0000551.2	OG0015105.0	OG0005326.0	OG0001764.0	OG0000834.15	OG0004135.0	OG0014065.0	OG0000213.17	OG0029057.0
nan	1.035650105921	nan	nan	nan	0.185443930145	0.3608096259575	1.4689538976365	0.903555600781	1.037904560504	nan	nan	1.380235992856	1.2241449544015	nan	nan	0.749935088549	nan	nan	nan	0.10611171672700001	nan	nan	nan	nan	nan	0.6974210105769999	0.8996843803479999	nan	nan	nan	nan	1.4056592764890001	0.96325338405	1.45456283692	nan	nan	1.332458176983	nan	0.885432822973	nan	nan	nan	nan	nan	1.928701906984	1.351451583507	1.013948722584	0.40849834867299994	0.9901686735945	nan	1.3977706902649998	nan	nan	nan	nan	nan	nan	0.415800357191	nan	0.049164863582	nan	nan	nan	nan
OG0002276.0	OG0000110.3	OG0000147.0	OG0017841.6	OG0000301.0	OG0003552.0	OG0000089.69	OG0018165.3	OG0025945.0	OG0003790.0	OG0024641.0	OG0022022.0	OG0001114.0	OG0010645.2	OG0012190.6	OG0043974.0	OG0011222.2	OG0004176.4	OG0000697.0	OG0002100.0	OG0000983.28	OG0016434.0	OG0015771.3	OG0001507.1	OG0000694.0	OG0001628.0	OG0010740.0	OG0004848.14	OG0008177.2	OG0000420.0	OG0027566.0	OG0014797.0	OG0011471.4	OG0004144.0	OG0000027.1	OG0002905.2	OG0027866.0	OG0000847.24	OG0003472.3	OG0002559.0	OG0006179.6	OG0003098.12	OG0008330.6	OG0017015.0	OG0008648.14	OG0008928.8	OG0003547.0	OG0005898.4	OG0008612.2	OG0012894.0	OG0014019.0	OG0024996.0	OG0004271.1	OG0024579.0	OG0008467.0	OG0005873.2	OG0008268.0	OG0006452.2	OG0005562.2	OG0004695.0	OG0004647.0	OG0006406.2	OG0001377.24	OG0029041.0	OG0020543.0
0.617733055254	1.433912394805	0.020106690363	nan	1.3549455531015	nan	1.321049757859	nan	nan	0.270614385421	nan	nan	0.7253773100380001	0.343758649433	nan	nan	nan	nan	1.16248021327	nan	nan	nan	nan	nan	1.6865453825195	0.735278877233	nan	nan	nan	1.08290867172	nan	1.119398024331	nan	0.163756883152	1.2433998924879999	1.2556499131299999	nan	0.550964232662	1.179982890281	0.3666905853915	nan	nan	nan	nan	nan	nan	0.760683548242	nan	nan	nan	nan	nan	nan	nan	nan	0.77956369315	nan	1.487577665393	nan	nan	0.21815537328200002	nan	nan	nan	nan
OG0000154.2	OG0006614.0	OG0000231.0	OG0002057.0	OG0016809.3	OG0001247.24	OG0003939.0	OG0000407.1	OG0024650.0	OG0002118.0	OG0002972.4	OG0010883.0	OG0011938.0	OG0000328.0	OG0046787.0	OG0020603.0	OG0013622.2	OG0002888.0	OG0007175.0	OG0012457.10	OG0014300.3	OG0003382.0	OG0005450.0	OG0018794.5	OG0000384.12	OG0003055.24	OG0012096.4	OG0016188.1	OG0020585.0	OG0017944.0	OG0001972.1	OG0004679.0	OG0001411.26	OG0000388.1	OG0006371.2	OG0003999.8	OG0010720.2	OG0000102.0	OG0008225.6	OG0000343.0	OG0004144.0	OG0010800.0	OG0000153.0	OG0005926.0	OG0007554.0	OG0006831.0	OG0004800.28	OG0001942.0	OG0019023.0	OG0004799.0	OG0007702.0	OG0019383.0	OG0012723.0	OG0001836.0	OG0016413.3	OG0012689.0	OG0003262.0	OG0005463.38	OG0008632.0	OG0000925.1	OG0024495.0	OG0015782.0	OG0004558.0	OG0009081.0	OG0008604.4
0.976723783398	nan	0.809848394168	nan	nan	nan	0.8099603059739999	0.8788864893005	nan	nan	1.05973349885	nan	0.443754716594	1.5154863417320001	nan	nan	nan	1.527407582972	nan	nan	nan	1.617645411816	0.418053007048	nan	1.23793924875	nan	nan	nan	nan	nan	nan	nan	nan	0.19096032652	nan	nan	nan	0.971951479628	nan	1.078720623239	0.163756883152	nan	1.225965081858	2.2733058088569997	nan	1.5428261411675	nan	0.042386053091	nan	0.299656844849	nan	nan	nan	1.5617333930619999	nan	nan	0.796837877014	nan	nan	0.43384359156999996	nan	nan	nan	nan	nan
OG0011172.0	OG0012525.7	OG0005264.0	OG0027429.0	OG0011755.11	OG0022283.0	OG0006725.0	OG0000062.12	OG0006083.0	OG0001390.24	OG0006910.0	OG0003675.0	OG0007826.10	OG0004902.0	OG0000001.425	OG0006331.37	OG0002362.18	OG0002788.4	OG0006550.0	OG0016531.4	OG0001067.24	OG0003157.15	OG0008591.4	OG0038006.0	OG0002656.2	OG0006703.0	OG0016109.1	OG0001388.12	OG0000785.2	OG0003999.8	OG0014289.7	OG0003085.79	OG0024959.0	OG0000224.26	OG0019519.0	OG0000343.0	OG0003513.0	OG0022335.0	OG0000585.30	OG0014269.4	OG0000153.0	OG0007339.0	OG0003858.0	OG0007844.0	OG0015292.0	OG0000143.0	OG0000553.6	OG0004002.0	OG0006008.0	OG0012122.1	OG0012420.0	OG0002334.0	OG0007634.6	OG0001345.24	OG0011397.0	OG0008612.2	OG0000359.28	OG0004449.0	OG0006247.0	OG0000438.1	OG0001996.0	OG0009953.0	OG0014010.0	OG0005009.2	OG0004388.0
0.428078690843	nan	nan	nan	nan	nan	nan	0.26361676509799997	0.2611510078015	nan	nan	nan	nan	0.570979996408	1.343019322161	nan	1.489535130585	1.0315518602805	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.50822990788	0.920049507967	nan	nan	nan	nan	1.492998234251	nan	1.078720623239	1.1607319563365	nan	0.8176775599349999	nan	1.225965081858	nan	0.0048446577125	nan	0.37157280472099996	1.767929436519	1.102420648691	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.1778864089095	nan	nan	0.4927186834735	nan	nan	nan	nan	nan
OG0006846.0	OG0016012.2	OG0002580.2	OG0023162.0	OG0027910.0	OG0013247.0	OG0000081.1	OG0027599.0	OG0000328.0	OG0005160.1	OG0004015.3	OG0008736.0	OG0020894.0	OG0013434.6	OG0000261.0	OG0000085.0	OG0006765.2	OG0002306.0	OG0006510.0	OG0001425.1	OG0027674.0	OG0007694.1	OG0005982.0	OG0000471.2	OG0007869.0	OG0010669.7	OG0002449.21	OG0000019.257	OG0013992.0	OG0001451.24	OG0010720.2	OG0008658.2	OG0000495.53	OG0002784.9	OG0007886.0	OG0000343.0	OG0004299.0	OG0004166.0	OG0007569.0	OG0000027.1	OG0000339.0	OG0002835.26	OG0011999.0	OG0007042.0	OG0009015.6	OG0013324.0	OG0020831.0	OG0037876.0	OG0008498.0	OG0004188.2	OG0003568.0	OG0003169.0	OG0002445.82	OG0000000.3729	OG0001121.24	OG0005083.0	OG0002122.0	OG0003937.9	OG0007180.0	OG0006452.2	OG0005319.19	OG0000725.8	OG0017966.0	OG0000775.24	OG0004165.10
nan	nan	1.124382181137	nan	nan	nan	0.315568430598	nan	1.5154863417320001	1.4329443706799998	nan	nan	nan	nan	1.0940292662200002	1.056086705124	nan	nan	nan	nan	nan	nan	nan	0.153356509654	nan	nan	nan	1.3614643777325002	nan	nan	nan	nan	nan	0.0210170632145	nan	1.078720623239	nan	0.882729113637	nan	1.2433998924879999	0.5753880051895	0.139390680573	0.678827775363	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.074707601282	0.546096545123	1.487577665393	0.0	1.221794954892	nan	0.17377379035	1.798878111113
OG0001468.24	OG0005093.2	OG0013619.0	OG0025881.0	OG0002580.2	OG0012884.0	OG0018394.0	OG0027014.0	OG0011204.0	OG0010881.0	OG0002118.0	OG0044916.0	OG0006843.10	OG0000328.0	OG0009946.2	OG0003930.0	OG0017808.4	OG0024696.0	OG0001704.6	OG0000403.196	OG0029084.0	OG0000177.191	OG0015948.6	OG0002788.4	OG0027851.0	OG0000257.0	OG0009079.0	OG0008321.0	OG0012111.2	OG0024821.0	OG0000575.28	OG0000330.24	OG0012918.2	OG0000539.1	OG0010906.0	OG0007713.0	OG0009156.13	OG0007172.1	OG0002593.5	OG0002872.0	OG0010533.4	OG0008639.2	OG0003098.12	OG0024568.0	OG0014066.4	OG0003596.12	OG0000749.2	OG0001463.24	OG0009104.4	OG0000132.40	OG0008660.12	OG0001129.24	OG0000256.24	OG0002154.0	OG0000000.3890	OG0012910.0	OG0013177.0	OG0006422.0	OG0027685.0	OG0000001.2142	OG0001780.0	OG0003179.8	OG0029037.0	OG0003926.2	OG0000276.72
0.41434641458899996	nan	0.328639722582	nan	1.124382181137	nan	nan	nan	0.6374667944585	nan	nan	nan	nan	1.5154863417320001	nan	nan	nan	nan	1.5985354017739999	nan	nan	1.962384876417	nan	1.0315518602805	nan	1.717674861702	nan	nan	nan	nan	1.1098661803679999	1.1207142203290001	nan	0.6446241994045	nan	nan	nan	1.7148816236109998	1.440709688799	1.250576561146	nan	0.38583998793700003	nan	nan	nan	nan	0.24919973366099998	nan	nan	1.1010447823010001	nan	nan	1.321644143506	nan	nan	nan	nan	nan	nan	1.2779381037555	0.0	nan	nan	nan	0.48693089294749997
OG0001958.0	OG0001128.24	OG0003024.24	OG0000100.1	OG0021435.0	OG0004249.0	OG0023071.0	OG0006384.2	OG0011310.2	OG0013035.0	OG0001677.2	OG0004475.8	OG0005478.6	OG0000813.1	OG0017764.3	OG0000002.585	OG0001131.24	OG0007740.0	OG0002788.4	OG0017800.2	OG0002165.0	OG0018446.0	OG0006836.0	OG0003553.40	OG0000661.3	OG0006757.2	OG0004305.2	OG0002721.1	OG0002495.29	OG0003817.0	OG0003922.0	OG0009107.2	OG0020713.0	OG0000330.24	OG0012691.6	OG0006909.0	OG0000001.2546	OG0015167.4	OG0011522.0	OG0000175.4	OG0025752.0	OG0002310.20	OG0000505.0	OG0021294.0	OG0028281.0	OG0010582.2	OG0000526.0	OG0008606.0	OG0008767.5	OG0019469.0	OG0045572.0	OG0003623.8	OG0002987.2	OG0000617.25	OG0008184.2	OG0014008.0	OG0002445.82	OG0024950.0	OG0029107.0	OG0016077.0	OG0000310.18	OG0006407.1	OG0011713.10	OG0000711.2	OG0006272.0
nan	nan	nan	1.748310412663	nan	nan	nan	nan	nan	0.036802660562999995	1.7209792229390002	nan	nan	0.519489643278	nan	0.948562115986	nan	0.29511500655	1.0315518602805	nan	nan	nan	nan	nan	0.6974210105769999	0.0	nan	0.0	nan	0.908694122489	nan	nan	nan	1.1207142203290001	nan	nan	1.4056592764890001	nan	nan	0.35962299547250004	nan	0.799227193694	1.2661553833374999	nan	nan	nan	0.867178427517	nan	1.0923762635379999	nan	nan	nan	nan	1.706479679201	nan	nan	nan	nan	nan	nan	0.690817528156	nan	nan	0.18954319750100002	nan
OG0048888.0	OG0002877.1	OG0022288.0	OG0016050.6	OG0016452.0	OG0007638.14	OG0001336.24	OG0014544.8	OG0000182.0	OG0000035.64	OG0000793.0	OG0000377.148	OG0005570.0	OG0012411.0	OG0009924.0	OG0002716.0	OG0001991.0	OG0000092.1	OG0001704.6	OG0010598.0	OG0022399.0	OG0020816.0	OG0006248.4	OG0017098.0	OG0000606.2	OG0000042.314	OG0001265.24	OG0000032.225	OG0011399.0	OG0001238.24	OG0007555.0	OG0006062.24	OG0009898.2	OG0012667.0	OG0013809.0	OG0003266.1	OG0012149.1	OG0005419.0	OG0005786.1	OG0011723.5	OG0001064.24	OG0011945.0	OG0003858.0	OG0012659.0	OG0009074.8	OG0004729.0	OG0003841.15	OG0001168.24	OG0004468.2	OG0022334.0	OG0000009.185	OG0007801.6	OG0007451.0	OG0012172.0	OG0000287.0	OG0016032.1	OG0015104.0	OG0000240.8	OG0002858.1	OG0003985.0	OG0015603.2	OG0002964.14	OG0000019.2	OG0001416.0	OG0012458.0
nan	0.043729728789	nan	nan	0.0	nan	nan	nan	1.058932903318	1.138969274528	1.361607654821	nan	nan	nan	nan	1.5373626238155	nan	1.0738679283565	1.5985354017739999	nan	nan	nan	nan	nan	0.231548124713	1.671154793522	nan	2.354629678338	nan	nan	0.568201097541	nan	nan	nan	0.2511956932685	nan	nan	nan	nan	nan	nan	0.306609771244	0.0048446577125	nan	nan	nan	0.0	nan	nan	nan	nan	nan	0.630992528423	nan	0.8154231464560001	nan	nan	1.7229800493745	0.034083143117999995	nan	nan	nan	1.045088107729	0.7297363871089999	nan
OG0001711.10	OG0003907.2	OG0014146.2	OG0000169.16	OG0000182.0	OG0000035.64	OG0004233.4	OG0004029.0	OG0001384.1	OG0009819.0	OG0006535.0	OG0011335.4	OG0025102.0	OG0004442.0	OG0004141.18	OG0009079.0	OG0000042.314	OG0008111.4	OG0000648.134	OG0001561.0	OG0000120.105	OG0002906.4	OG0009070.4	OG0000980.1	OG0000416.1	OG0046017.0	OG0000019.257	OG0000362.42	OG0018632.3	OG0019357.0	OG0001647.0	OG0018450.3	OG0001258.24	OG0008524.8	OG0004550.11	OG0004703.4	OG0003819.2	OG0047195.0	OG0004815.0	OG0009076.4	OG0011459.1	OG0002592.3	OG0007032.0	OG0006585.0	OG0006164.18	OG0005304.0	OG0009889.2	OG0008922.22	OG0002657.80	OG0012201.0	OG0000302.34	OG0046820.0	OG0004345.0	OG0006046.0	OG0008517.2	OG0001150.24	OG0008865.1	OG0012097.2	OG0010905.0	OG0019234.0	OG0003928.0	OG0014768.4	OG0014299.0	OG0001269.1	OG0027460.0
0.587051292348	nan	nan	1.0299079521015	1.058932903318	1.138969274528	1.096595977526	nan	nan	0.807847086932	nan	nan	nan	nan	nan	nan	1.671154793522	nan	nan	0.8591383435725001	0.8996843803479999	1.0614664975130002	nan	nan	1.083544751154	nan	1.3614643777325002	1.7529966478960002	nan	nan	1.103553118731	nan	nan	1.1229351168775	1.0935204840250001	nan	nan	nan	nan	nan	nan	1.928701906984	nan	nan	nan	0.1449038595925	nan	nan	nan	nan	0.5929298875285001	nan	nan	0.602009226042	nan	nan	nan	nan	nan	nan	0.302724604618	nan	nan	nan	nan
OG0002152.0	OG0000231.0	OG0000139.0	OG0000407.1	OG0010881.0	OG0038911.0	OG0005121.0	OG0010677.0	OG0008523.2	OG0000182.0	OG0012917.0	OG0001828.65	OG0000364.1	OG0013328.0	OG0009021.0	OG0004251.2	OG0000207.117	OG0007175.0	OG0006596.0	OG0006981.0	OG0000189.0	OG0000636.1	OG0003101.2	OG0009777.0	OG0014676.4	OG0013327.7	OG0020546.0	OG0004566.0	OG0008228.3	OG0018009.2	OG0002078.0	OG0024644.0	OG0016212.2	OG0024539.0	OG0000012.581	OG0003620.0	OG0001141.24	OG0011349.2	OG0013600.0	OG0034781.0	OG0007770.3	OG0010745.0	OG0014194.1	OG0010828.0	OG0012149.1	OG0000526.0	OG0011967.2	OG0006831.0	OG0004761.2	OG0003611.2	OG0000309.5	OG0002585.24	OG0020407.0	OG0002298.4	OG0010987.0	OG0016051.6	OG0004813.0	OG0004543.0	OG0010547.0	OG0000032.252	OG0003998.0	OG0002101.0	OG0000997.124	OG0001456.24	OG0016759.0
nan	0.809848394168	1.052676666293	0.8788864893005	nan	nan	0.9324802037200001	nan	nan	1.058932903318	nan	0.11021646002999999	0.99121009558	nan	0.052535170773999995	1.601924369346	nan	nan	nan	nan	1.4741383819104998	0.048316310711	1.1116420732155	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.1166477475125	0.36746151243	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.867178427517	nan	1.5428261411675	nan	0.808645926908	1.059190498846	nan	nan	1.459152268674	nan	nan	nan	0.6731755260719999	0.305337110229	1.5095788547339999	nan	nan	nan	nan	nan
OG0004173.4	OG0007774.2	OG0000231.0	OG0004231.12	OG0004004.10	OG0003023.39	OG0000989.0	OG0015795.0	OG0001937.2	OG0010621.0	OG0002653.5	OG0000291.0	OG0003094.22	OG0006793.0	OG0011942.0	OG0007900.0	OG0002626.26	OG0014227.10	OG0011227.0	OG0004461.4	OG0000160.224	OG0025040.0	OG0002126.0	OG0016672.0	OG0047459.0	OG0007007.0	OG0000732.24	OG0012918.2	OG0000362.42	OG0000837.0	OG0008954.0	OG0018024.4	OG0025975.0	OG0013274.0	OG0016951.2	OG0009850.0	OG0000228.21	OG0014056.0	OG0010800.0	OG0019361.0	OG0000153.0	OG0000778.0	OG0002720.27	OG0006976.0	OG0001610.50	OG0004600.0	OG0012666.4	OG0006781.4	OG0002585.24	OG0027539.0	OG0029095.0	OG0029000.0	OG0001936.0	OG0014780.4	OG0002000.0	OG0012680.0	OG0000415.0	OG0000032.252	OG0003989.2	OG0000230.58	OG0012233.4	OG0001386.24	OG0011682.0	OG0001802.4	OG0000034.540
nan	0.05504981442000001	0.809848394168	1.51060419349	nan	1.126830920301	1.0088990908925	nan	nan	nan	0.418042966446	1.1735666218995	nan	nan	0.673180872065	nan	nan	nan	nan	0.320180318357	nan	nan	nan	0.6554729202390001	nan	nan	1.5501693550205	nan	1.7529966478960002	1.45456283692	0.011853085581000001	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.225965081858	0.473214325778	1.013948722584	nan	1.3576877766589999	2.198425422756	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.814136156479	1.5095788547339999	0.936234529539	0.954801843257	nan	nan	nan	0.6299758755035	1.3165158418160001
