OG0000119.0	OG0005996.10	OG0005056.1	OG0000236.1	OG0003860.1	OG0000206.0	OG0020019.0	OG0006158.4	OG0012897.4	OG0006752.0	OG0007639.25	OG0000213.256	OG0000098.0	OG0011985.2	OG0001607.2	OG0008342.0	OG0000751.0	OG0044466.0	OG0003342.16	OG0000551.2	OG0007639.5	OG0002309.26	OG0000236.122	OG0007127.0	OG0000264.1	OG0005266.0	OG0005326.0	OG0008341.0	OG0001844.24	OG0009857.2	OG0012896.0	OG0029057.0	OG0000318.0	OG0004205.0	OG0002590.0	OG0003991.2	OG0008335.19	OG0000456.0	OG0000236.19	OG0005400.0	OG0000833.0	OG0016785.2	OG0013218.3	OG0000320.0	OG0000324.0	OG0053812.0	OG0002988.0	OG0004314.0	OG0019212.0	OG0005741.0	OG0015105.0	OG0000834.15	OG0000834.30	OG0004135.0	OG0007845.0	OG0000920.27	OG0002488.24	OG0014302.8	OG0001764.0	OG0004226.0	OG0006225.0	OG0014817.2	OG0029060.0	OG0000213.17	OG0014065.0
-4.020925838854548	-2.0788683888148345	nan	nan	-2.6766875822420975	-2.187378560422908	-2.695255342281369	nan	nan	-1.5462453931483024	-2.5096352500140915	-2.194955238629597	-2.054991671584577	nan	-4.904440096373696	-2.0394882898809756	nan	nan	nan	nan	-2.6583557594698397	-1.6506347224057867	nan	nan	nan	nan	-2.0421596732937672	nan	nan	-2.2310746644362487	nan	nan	-2.7592582687846603	-2.742265197871355	-3.1558554189406562	-2.0040452120579486	-2.3219280948873626	nan	nan	1.3741213766797846	nan	-1.7769482116315585	-1.911044317691782	nan	-2.5657587667480635	nan	-2.9567955014348324	-2.261188937029684	nan	nan	nan	nan	nan	nan	nan	-2.536168320460351	nan	nan	-1.4777433323732994	-2.710283551513701	nan	-2.4235262348951694	-2.4949220852483855	-2.3349711323629614	-1.043943347587597
OG0027446.0	OG0002054.0	OG0008699.6	OG0007491.0	OG0008456.0	OG0000967.4	OG0046646.0	OG0048866.0	OG0046559.0	OG0006068.0	OG0024454.0	OG0028170.0	OG0046918.0	OG0023208.0	OG0016932.4	OG0056819.0	OG0001056.26	OG0053883.0	OG0001146.1	OG0046393.0	OG0010818.3	OG0028872.0	OG0009812.0	OG0001474.0	OG0003181.15	OG0026973.0	OG0049173.0	OG0024598.0	OG0011954.3	OG0018191.6	OG0012536.0	OG0053815.0	OG0002069.0	OG0003147.0	OG0007773.2	OG0038680.0	OG0034473.0	OG0018434.3	OG0046072.0	OG0016686.7	OG0014616.0	OG0004031.26	OG0041781.0	OG0002440.16	OG0000608.0	OG0016433.4	OG0047363.0	OG0057571.0	OG0015729.7	OG0018359.4	OG0028459.0	OG0047077.0	OG0020566.0	OG0000047.2	OG0004798.0	OG0041673.0	OG0015212.3	OG0016652.4	OG0019531.0	OG0021648.0	OG0001333.24	OG0001943.0	OG0015388.2	OG0017399.3	OG0012865.13
nan	-1.98564470702293	-2.9873598192212296	-2.9567955014348324	-1.0427539863983157	-3.1090475285429777	nan	nan	nan	-1.0796304695683265	nan	nan	nan	nan	nan	nan	-2.3154505308161575	nan	-2.3459311372709193	nan	-3.6510877590058004	nan	-2.1713684183119812	-2.173970213500261	-2.220614193801064	nan	nan	-2.415037499278844	-0.6599505271468336	nan	nan	nan	-1.4320652135221836	-2.6470155419793557	-1.5057380121601114	nan	nan	nan	nan	nan	-4.8618670739100205	-2.237863830098888	nan	-2.6130787177821837	-2.1325779246916947	nan	nan	nan	nan	-2.985073455761897	nan	nan	-3.255666652618641	-2.855170479161191	-2.0679388286565756	nan	-2.808942760073686	nan	nan	nan	-2.7093396881886447	-2.4035418604410146	-2.084976336299282	nan	nan
OG0000160.4	OG0045340.0	OG0007642.2	OG0011005.1	OG0004895.0	OG0002108.0	OG0006220.13	OG0012903.2	OG0009069.4	OG0043556.0	OG0008321.0	OG0012990.0	OG0046775.0	OG0003408.0	OG0027826.0	OG0016800.2	OG0028848.0	OG0020818.0	OG0013225.2	OG0000600.151	OG0018772.6	OG0046772.0	OG0027443.0	OG0035581.0	OG0046612.0	OG0016661.3	OG0014029.8	OG0000829.5	OG0047049.0	OG0035551.0	OG0006890.0	OG0001480.22	OG0002261.32	OG0014627.8	OG0021271.0	OG0024983.0	OG0043922.0	OG0012879.6	OG0045546.0	OG0009796.0	OG0029039.0	OG0004150.0	OG0044375.0	OG0007219.4	OG0007310.0	OG0007468.0	OG0030139.0	OG0001335.24	OG0002026.0	OG0060544.0	OG0005175.0	OG0000394.176	OG0009952.5	OG0016838.2	OG0019120.5	OG0010639.2	OG0002462.10	OG0004649.2	OG0044658.0	OG0007559.0	OG0026325.0	OG0002675.15	OG0008515.4	OG0001827.0	OG0020938.0
-1.5153978056277968	nan	-2.706511797624492	-0.7764538840471817	-2.0673340518542216	-1.639804305267642	-2.2310746644362487	-2.4453620361356414	-2.7799177393507533	nan	-2.8401125212694995	-2.2331080615887773	nan	-1.738409011035875	nan	-1.1046973786666934	nan	nan	nan	nan	nan	nan	nan	nan	nan	-3.106560122683883	nan	-1.8986188576449754	nan	nan	-1.6234873387115205	-2.635763768826003	-2.103456884144101	-3.0150825945730797	-0.9902228783884701	nan	nan	-2.9976935326168315	nan	-3.0046240265254474	nan	-1.8119789485830515	nan	-1.4449691988177917	-2.1240627035336246	-2.550887680450584	nan	-2.701810929858678	-2.6933877756246023	nan	-1.6286084160757879	-3.745841370707962	nan	-3.6241542753321765	nan	-3.3298848187157057	-1.5546970578634869	-1.701810929858678	nan	-2.143691510282557	nan	nan	-1.5683235586073672	-1.4430066151375116	nan
OG0047132.0	OG0003392.0	OG0034478.0	OG0009970.2	OG0045651.0	OG0002228.0	OG0014810.0	OG0027912.0	OG0007806.7	OG0018840.3	OG0004632.0	OG0001613.24	OG0054094.0	OG0044270.0	OG0021607.0	OG0006501.0	OG0012399.2	OG0027754.0	OG0011874.16	OG0056896.0	OG0009864.16	OG0014687.1	OG0057146.0	OG0008446.0	OG0005961.0	OG0000331.36	OG0049137.0	OG0026984.0	OG0015682.1	OG0018378.2	OG0046160.0	OG0047010.0	OG0012342.2	OG0034891.0	OG0005800.0	OG0012320.0	OG0019266.0	OG0002388.0	OG0015857.4	OG0010989.14	OG0038019.0	OG0047487.0	OG0004679.0	OG0041754.0	OG0009451.3	OG0001255.26	OG0000549.1	OG0003771.0	OG0057379.0	OG0015004.6	OG0004960.0	OG0057118.0	OG0046351.0	OG0019005.1	OG0025876.0	OG0002473.24	OG0016000.4	OG0005158.0	OG0034294.0	OG0019236.0	OG0022477.0	OG0002814.39	OG0027772.0	OG0045318.0	OG0013344.4
nan	-2.068543859087288	nan	-1.2976084156919494	nan	-2.122177238171526	-1.7908586021614084	nan	-2.2591156024823413	nan	-1.0057823525940062	-3.0469210473874924	nan	nan	nan	-1.571964836718095	nan	nan	nan	nan	-1.938984225318372	-2.407363571393423	nan	nan	-1.311506289400851	-2.44890239384089	nan	nan	nan	nan	nan	nan	-2.5420380555473154	nan	-1.929610672108602	-1.753409497094819	nan	-1.8682788288440713	-0.9768156307517366	nan	nan	nan	-2.925768605814208	nan	nan	-2.3349711323629614	-1.7485535684414182	-1.9148473194368616	nan	-2.4579896444633906	-2.310432456049533	nan	nan	nan	-1.5589415300067861	-3.3338069644233417	-3.2905328986118283	-2.4611638922585346	nan	nan	-2.849960307225847	-2.218262612121666	nan	nan	nan
OG0020749.0	OG0014557.8	OG0044747.0	OG0009845.0	OG0000610.0	OG0013519.0	OG0026949.0	OG0002931.1	OG0060396.0	OG0046264.0	OG0018799.3	OG0009193.0	OG0024538.0	OG0000343.0	OG0006557.0	OG0029576.0	OG0000412.1	OG0044317.0	OG0012099.0	OG0046299.0	OG0005462.2	OG0014524.2	OG0000615.1	OG0007718.2	OG0043849.0	OG0047969.0	OG0027042.0	OG0002907.5	OG0002553.2	OG0004774.1	OG0022580.0	OG0047492.0	OG0001578.0	OG0021911.0	OG0035007.0	OG0045470.0	OG0003821.20	OG0013311.4	OG0035709.0	OG0006457.2	OG0016031.0	OG0019987.0	OG0043650.0	OG0018015.0	OG0022753.0	OG0018898.1	OG0001207.24	OG0043935.0	OG0007942.0	OG0005584.0	OG0044660.0	OG0004576.6	OG0004597.2	OG0045685.0	OG0008512.0	OG0008299.8	OG0028135.0	OG0005112.6	OG0057459.0	OG0001398.24	OG0007507.0	OG0057423.0	OG0016057.0	OG0020602.0	OG0025141.0
-1.9573556625915063	-2.486004020632987	nan	-1.101907764440992	-2.064615689201755	-2.941198646383814	nan	-1.8416629728328997	nan	nan	nan	-1.8905725733138459	nan	-1.9584766378156495	-1.9323612831246366	nan	-1.1370130908049096	nan	-2.864596469402349	nan	-2.4920785350426717	-1.106560122683883	-2.243318260190996	-2.376694971752464	nan	nan	nan	-3.6003366961119823	-2.732164607902385	-2.5747555578518995	nan	nan	-2.2761356763732725	nan	nan	nan	-2.6864058534276087	-2.056491198838264	nan	-3.351368898153961	-3.3091449101890724	nan	nan	-1.767339243209725	nan	nan	-2.648371670897218	nan	-2.269860047643488	-2.343732465205711	nan	-2.173970213500261	-2.1373304107316016	nan	-1.9088756663388353	-2.6556259667142674	nan	-1.9624069244597668	nan	-1.7744782657433966	-2.3393451479647718	nan	nan	-3.3566794380431277	nan
OG0007064.16	OG0045448.0	OG0046664.0	OG0007516.0	OG0002586.25	OG0001320.26	OG0012779.2	OG0005728.0	OG0047199.0	OG0022421.0	OG0023002.0	OG0015817.7	OG0016444.1	OG0035644.0	OG0001796.6	OG0056973.0	OG0007680.12	OG0017143.5	OG0017637.2	OG0006430.3	OG0004154.30	OG0046948.0	OG0001961.2	OG0024646.0	OG0014988.0	OG0002914.0	OG0014695.4	OG0041541.0	OG0008091.0	OG0008671.0	OG0034699.0	OG0002691.92	OG0030150.0	OG0011493.6	OG0028106.0	OG0019044.4	OG0016849.4	OG0006090.0	OG0005016.1	OG0008068.0	OG0053909.0	OG0000606.2	OG0007150.0	OG0019771.0	OG0046074.0	OG0014782.0	OG0034540.0	OG0019377.0	OG0003163.26	OG0006291.0	OG0008339.0	OG0020514.0	OG0001349.1	OG0035839.0	OG0002295.9	OG0044759.0	OG0016204.2	OG0035765.0	OG0004025.11	OG0019407.0	OG0006776.0	OG0002185.6	OG0009893.3	OG0002530.5	OG0044593.0
nan	nan	nan	-2.389866923543938	-2.068543859087288	-2.1373304107316016	nan	-2.0191703792493265	nan	nan	nan	nan	nan	nan	-1.7008725915876228	nan	nan	nan	nan	-3.8074270586130776	-2.522426280825767	nan	-2.183768949657892	nan	nan	-2.627716487119472	-2.0150825945730797	nan	-1.6762264363085275	-2.29689930039584	nan	nan	nan	nan	nan	nan	-2.084364376569687	-1.8732913978030319	-2.753409497094819	-2.794357258054543	nan	-2.356236145662658	-1.941198646383814	nan	nan	-1.6488239972971885	nan	-2.656535323845471	-2.23242994404826	-2.032388689541312	-1.1814766179337017	-2.414268267034073	-2.131629303260768	nan	nan	nan	-2.210229022689942	nan	-1.9677580688625063	nan	-2.033864894562046	-2.268121651191569	-1.8698598646635514	-3.1468826087764485	nan
OG0034900.0	OG0000733.1	OG0024503.0	OG0027817.0	OG0008452.24	OG0013756.9	OG0003181.15	OG0007451.0	OG0006277.13	OG0003556.1	OG0003125.10	OG0004612.0	OG0017450.2	OG0010757.0	OG0006191.0	OG0025433.0	OG0022626.0	OG0022831.0	OG0008742.0	OG0027842.0	OG0008754.0	OG0044763.0	OG0000124.2	OG0008582.0	OG0014736.2	OG0020588.0	OG0008291.14	OG0027926.0	OG0016600.5	OG0023040.0	OG0000238.42	OG0003905.3	OG0037882.0	OG0048961.0	OG0028440.0	OG0014524.2	OG0000004.842	OG0006498.0	OG0003438.0	OG0015773.2	OG0022228.0	OG0046859.0	OG0002715.12	OG0060517.0	OG0012980.2	OG0049152.0	OG0037825.0	OG0054009.0	OG0046184.0	OG0005425.0	OG0001504.24	OG0026278.0	OG0003736.12	OG0044753.0	OG0022681.0	OG0014704.4	OG0007036.2	OG0000218.1	OG0002308.0	OG0027509.0	OG0024464.0	OG0035665.0	OG0000785.2	OG0047605.0	OG0013107.7
nan	-2.1500807813140215	-3.854961710614283	nan	nan	nan	-2.220614193801064	-2.2852489406569143	-3.091725081520941	-1.9015804422344555	-2.0300298988406835	-1.6124168804553891	-2.7504939790108534	-2.1942948151614887	-1.8316146945852478	nan	-2.9345655540513667	nan	-1.9268652953697847	nan	-2.4065984188743528	nan	-4.677056605147521	-2.3075728019102923	-2.107181572204967	nan	nan	nan	nan	-1.92631684638356	-1.5998993169845188	-2.565331744385648	nan	nan	nan	-1.106560122683883	nan	-1.5998993169845188	-2.465938397578882	-2.242635327614509	-2.9445266641015686	nan	-1.7983661388303496	nan	-2.499809820158018	nan	nan	nan	nan	-2.964094616257872	-2.0834469234126067	-2.0110063596570185	-2.55979192498625	nan	nan	-3.6355844518111815	-1.5047141706290357	-1.9315355490330943	-1.5166356392866507	-2.6647454347589394	-2.4158071418902627	nan	-1.494718788546733	nan	nan
OG0004309.0	OG0003230.0	OG0004603.0	OG0010633.17	OG0024363.0	OG0046337.0	OG0004623.10	OG0014799.4	OG0006212.0	OG0008993.0	OG0003233.6	OG0003207.2	OG0000398.15	OG0046591.0	OG0012048.12	OG0020816.0	OG0000212.0	OG0022418.0	OG0005054.8	OG0043608.0	OG0017009.2	OG0046755.0	OG0010105.0	OG0020756.0	OG0060544.0	OG0046177.0	OG0016856.2	OG0010953.4	OG0019986.0	OG0025225.0	OG0021916.0	OG0013931.2	OG0013289.6	OG0022228.0	OG0007066.10	OG0018033.0	OG0000001.969	OG0007882.4	OG0048128.0	OG0009980.2	OG0045709.0	OG0029087.0	OG0013782.0	OG0004538.6	OG0041508.0	OG0029245.0	OG0002180.24	OG0006645.0	OG0022924.0	OG0019048.6	OG0000135.44	OG0012059.8	OG0000209.2	OG0024957.0	OG0047531.0	OG0043854.0	OG0048982.0	OG0019220.0	OG0041706.0	OG0012871.0	OG0038084.0	OG0012303.7	OG0045723.0	OG0017933.2	OG0002027.0
-1.7403358160513485	-1.6170561304310094	-1.782397023413212	nan	nan	nan	-2.646563782138217	-2.266732440645238	-2.8308446411691066	-2.443791328260415	-1.6547171824064917	-2.783886641553699	-2.8943219221054632	nan	nan	nan	-1.4603696753153335	nan	nan	nan	nan	nan	-2.8852332073344855	-1.5661859155419728	nan	nan	-1.994240730711315	-2.8709148519433896	nan	nan	-3.243318260190996	-3.7241347446445574	nan	-2.9445266641015686	-2.6082322800440036	-1.8959317735362833	nan	-2.286304185156641	nan	-2.9953907467474106	nan	-2.5734668618833267	-1.7245161073327122	-2.049904905826314	nan	nan	-3.009262921328968	-1.7629258286978426	nan	nan	-2.6130787177821837	nan	-1.6237096166629486	nan	nan	nan	nan	-1.9788045754855104	nan	-1.795358434389579	nan	nan	nan	-3.2162500169928254	-2.449690321244904
OG0045607.0	OG0022938.0	OG0027737.0	OG0045500.0	OG0000251.0	OG0000529.60	OG0000111.164	OG0018382.0	OG0003260.6	OG0007323.1	OG0022788.0	OG0041714.0	OG0053977.0	OG0043586.0	OG0056769.0	OG0001077.24	OG0006450.8	OG0006123.2	OG0011240.3	OG0014153.0	OG0025083.0	OG0012825.2	OG0027659.0	OG0057431.0	OG0024723.0	OG0006174.0	OG0000022.126	OG0027826.0	OG0014942.0	OG0004092.59	OG0028142.0	OG0015313.1	OG0024788.0	OG0024778.0	OG0008234.0	OG0013125.2	OG0015986.7	OG0026542.0	OG0057202.0	OG0048102.0	OG0007345.0	OG0000436.0	OG0010117.20	OG0019444.0	OG0010747.10	OG0013247.0	OG0019740.0	OG0048913.0	OG0007671.2	OG0015121.5	OG0002083.0	OG0013525.0	OG0025381.0	OG0028263.0	OG0025710.0	OG0006463.10	OG0003085.8	OG0007485.0	OG0013811.6	OG0012157.2	OG0000793.0	OG0000850.12	OG0012529.11	OG0045137.0	OG0027538.0
nan	nan	nan	nan	-1.652447723009936	-2.6047177958677667	-1.5864059175908252	-2.5170484866326897	-2.149440579377228	-3.695255342281369	nan	nan	nan	nan	nan	-3.2229696147991937	-2.272297327162762	-3.089267338097087	nan	nan	-1.4441838449383604	-1.2542893780119992	nan	nan	-2.181803870978292	-2.9034682573063715	-2.2705559931663366	nan	-1.615287037577954	nan	nan	-0.6306172746610594	nan	nan	-1.52512271400688	nan	nan	nan	nan	nan	-2.435182870145254	-1.3364276645824775	nan	nan	-3.827256483239813	nan	nan	nan	-1.493499609566384	nan	-1.6661183405319098	-1.4416343933768507	nan	nan	nan	-2.900772134225139	-2.7046296120465163	-1.4538340149720796	nan	-2.718331420027155	-1.5803532474685666	-1.9933788198776201	nan	nan	nan
