OG0003991.2	OG0004135.0	OG0003860.1	OG0006752.0	OG0012897.4	OG0005400.0	OG0000833.0	OG0014817.2	OG0016785.2	OG0053812.0	OG0015105.0	OG0001844.24	OG0005741.0	OG0029057.0	OG0007127.0	OG0000236.1	OG0000551.2	OG0011985.2	OG0005266.0	OG0006158.4	OG0009857.2	OG0004226.0	OG0002988.0	OG0007845.0	OG0008341.0	OG0000119.0	OG0014302.8	OG0005056.1	OG0000098.0	OG0002309.26	OG0002488.24	OG0002590.0	OG0006225.0	OG0012896.0	OG0000456.0	OG0004314.0	OG0029060.0	OG0000264.1	OG0003342.16	OG0001607.2	OG0007639.25	OG0000236.122	OG0000751.0	OG0019212.0	OG0020019.0	OG0044466.0	OG0004205.0	OG0000834.30	OG0005326.0	OG0000834.15	OG0000318.0	OG0000236.19	OG0000324.0	OG0000213.17	OG0001764.0	OG0007639.5	OG0000213.256	OG0014065.0	OG0000320.0	OG0013218.3	OG0008342.0	OG0000920.27	OG0008335.19	OG0005996.10	OG0000206.0
1.358739	4.3748949999999995	108.115	0.8492423000000001	3.6620199999999996	11.708839999999999	8.806828	2.670545	4.08754	7.213427	1.5356049999999999	2.2160040000000003	2.143885	2.00536	3.7613510000000003	nan	2.757767	nan	3.275268	4.251014	1.371384	3.795368	6.875166	3.3995349999999998	213.1867	1.588999	3.130735	7.811560000000001	1.640232	1.319783	2.781059	3.729586	1.210579	2.587831	4.378016000000001	1.56155	1.472433	2.074678	3.748025	12.02355	2.3958720000000002	nan	2.394457	1.6355680000000001	3.4536660000000006	nan	3.230969	3.452943	19.61881	2.3468459999999998	1.2932290000000002	2.528638	1.598565	26.439590000000003	2.127776	nan	2.246452	5.530602	3.151133	nan	1.8379900000000002	1.750588	222.0385	3.7763120000000003	189.0156
OG0002276.0	OG0000110.3	OG0000147.0	OG0017841.6	OG0000301.0	OG0003552.0	OG0000089.69	OG0018165.3	OG0025945.0	OG0003790.0	OG0024641.0	OG0022022.0	OG0001114.0	OG0010645.2	OG0012190.6	OG0043974.0	OG0011222.2	OG0004176.4	OG0000697.0	OG0002100.0	OG0000983.28	OG0016434.0	OG0015771.3	OG0001507.1	OG0000694.0	OG0001628.0	OG0010740.0	OG0004848.14	OG0008177.2	OG0000420.0	OG0027566.0	OG0014797.0	OG0011471.4	OG0004144.0	OG0000027.1	OG0002905.2	OG0027866.0	OG0000847.24	OG0003472.3	OG0002559.0	OG0006179.6	OG0003098.12	OG0008330.6	OG0017015.0	OG0008648.14	OG0008928.8	OG0003547.0	OG0005898.4	OG0008612.2	OG0012894.0	OG0014019.0	OG0024996.0	OG0004271.1	OG0024579.0	OG0008467.0	OG0005873.2	OG0008268.0	OG0006452.2	OG0005562.2	OG0004695.0	OG0004647.0	OG0006406.2	OG0001377.24	OG0029041.0	OG0020543.0
19.228189999999998	2.022646	1.4359389999999999	2.210077	1.4046049999999999	183.7749	1.347833	1.299293	2.210854	1.9547619999999999	3.161633	3.256958	1.203234	1.6717849999999999	0.9703476000000001	2.8808540000000002	2.88004	116.838	2.192751	nan	nan	3.871831	3.7774629999999996	nan	2.253788	3.270929	4.4860489999999995	3.842458	3.562728	3.214203	2.192496	2.625364	1.7552860000000001	19.117079999999998	nan	1.103898	257.7847	2.5429459999999997	6.377851000000001	20.99278	2.8174189999999997	0.5915128000000001	3.058814	1.756745	3.734554	2.536296	12.27369	221.8774	3.198722	1.635044	1.1189639999999998	1.289893	220.96400000000003	1.523482	0.5698408	3.3655120000000003	5.317934999999999	2.3947119999999997	7.790192	9.71013	4.655481	2.017313	nan	3.745547	3.097402
OG0000154.2	OG0006614.0	OG0000231.0	OG0002057.0	OG0016809.3	OG0001247.24	OG0003939.0	OG0000407.1	OG0024650.0	OG0002118.0	OG0002972.4	OG0010883.0	OG0011938.0	OG0000328.0	OG0046787.0	OG0020603.0	OG0013622.2	OG0002888.0	OG0007175.0	OG0012457.10	OG0014300.3	OG0003382.0	OG0005450.0	OG0018794.5	OG0000384.12	OG0003055.24	OG0012096.4	OG0016188.1	OG0020585.0	OG0017944.0	OG0001972.1	OG0004679.0	OG0001411.26	OG0000388.1	OG0006371.2	OG0003999.8	OG0010720.2	OG0000102.0	OG0008225.6	OG0000343.0	OG0004144.0	OG0010800.0	OG0000153.0	OG0005926.0	OG0007554.0	OG0006831.0	OG0004800.28	OG0001942.0	OG0019023.0	OG0004799.0	OG0007702.0	OG0019383.0	OG0012723.0	OG0001836.0	OG0016413.3	OG0012689.0	OG0003262.0	OG0005463.38	OG0008632.0	OG0000925.1	OG0024495.0	OG0015782.0	OG0004558.0	OG0009081.0	OG0008604.4
nan	215.6655	nan	nan	1.444266	nan	1.470361	1.9915889999999998	1.108455	nan	2.340231	3.085629	2.672022	0.5966365	258.9769	1.637946	2.1859490000000004	3.22547	2.208238	3.75515	3.765372	4.8675370000000004	2.523527	3.279846	4.6202879999999995	6.971804	1.603321	8.198274000000001	3.144714	1.721125	2.46809	9.752179	nan	3.5192	18.99975	13.00655	4.590847	nan	3.7375199999999995	nan	19.117079999999998	1.13295	nan	2.015589	1.0223799999999998	3.796444	3.454557	2.819097	19.97195	3.446028	1.320284	1.9472669999999999	2.3485	6.378545	1.985109	4.460968	49.9822	2.8737939999999997	1.174715	267.5416	2.410989	2.030025	7.2826070000000005	1.2216200000000002	1.006001
OG0011172.0	OG0012525.7	OG0005264.0	OG0027429.0	OG0011755.11	OG0022283.0	OG0006725.0	OG0000062.12	OG0006083.0	OG0001390.24	OG0006910.0	OG0003675.0	OG0007826.10	OG0004902.0	OG0000001.425	OG0006331.37	OG0002362.18	OG0002788.4	OG0006550.0	OG0016531.4	OG0001067.24	OG0003157.15	OG0008591.4	OG0038006.0	OG0002656.2	OG0006703.0	OG0016109.1	OG0001388.12	OG0000785.2	OG0003999.8	OG0014289.7	OG0003085.79	OG0024959.0	OG0000224.26	OG0019519.0	OG0000343.0	OG0003513.0	OG0022335.0	OG0000585.30	OG0014269.4	OG0000153.0	OG0007339.0	OG0003858.0	OG0007844.0	OG0015292.0	OG0000143.0	OG0000553.6	OG0004002.0	OG0006008.0	OG0012122.1	OG0012420.0	OG0002334.0	OG0007634.6	OG0001345.24	OG0011397.0	OG0008612.2	OG0000359.28	OG0004449.0	OG0006247.0	OG0000438.1	OG0001996.0	OG0009953.0	OG0014010.0	OG0005009.2	OG0004388.0
3.002629	3.7618669999999996	0.4308393	1.266777	3.733203	2.076669	3.7838809999999996	nan	5.895397	nan	19.99396	20.64472	4.540998	3.998885	nan	3.271772	3.4102300000000003	1.949487	217.84	1.756343	nan	3.056005	168.4543	2.818307	2.744647	216.8886	6.41976	3.7350849999999998	3.075864	13.00655	3.720225	1.448113	2.207744	1.674302	2.213391	nan	0.5578459	3.3958779999999997	0.8705619000000001	3.282293	nan	225.6666	49.12534	1.27616	1.598718	1.9393209999999999	27.385509999999996	16.36225	26.439590000000003	222.9797	3.464672	nan	4.6269480000000005	nan	2.0794189999999997	3.198722	1.877186	117.0495	215.16400000000002	2.003059	nan	1.9930729999999999	2.310715	4.872907	72.79548
OG0006846.0	OG0016012.2	OG0002580.2	OG0023162.0	OG0027910.0	OG0013247.0	OG0000081.1	OG0027599.0	OG0000328.0	OG0005160.1	OG0004015.3	OG0008736.0	OG0020894.0	OG0013434.6	OG0000261.0	OG0000085.0	OG0006765.2	OG0002306.0	OG0006510.0	OG0001425.1	OG0027674.0	OG0007694.1	OG0005982.0	OG0000471.2	OG0007869.0	OG0010669.7	OG0002449.21	OG0000019.257	OG0013992.0	OG0001451.24	OG0010720.2	OG0008658.2	OG0000495.53	OG0002784.9	OG0007886.0	OG0000343.0	OG0004299.0	OG0004166.0	OG0007569.0	OG0000027.1	OG0000339.0	OG0002835.26	OG0011999.0	OG0007042.0	OG0009015.6	OG0013324.0	OG0020831.0	OG0037876.0	OG0008498.0	OG0004188.2	OG0003568.0	OG0003169.0	OG0002445.82	OG0000000.3729	OG0001121.24	OG0005083.0	OG0002122.0	OG0003937.9	OG0007180.0	OG0006452.2	OG0005319.19	OG0000725.8	OG0017966.0	OG0000775.24	OG0004165.10
0.431579	6.3689860000000005	5.808267	2.01968	3.3753040000000003	4.529111	nan	2.197027	0.5966365	1.467542	1.263156	1.208118	2.202456	2.562376	4.577841	nan	8.022202	20.3768	7.720439	nan	1.544814	2.021848	214.046	nan	1.7924380000000002	0.9605822	1.5315219999999998	1.157585	2.239445	nan	4.590847	3.3081910000000003	2.111396	2.8560060000000003	0.5707807	nan	70.8596	3.6188629999999997	5.308562	nan	11.85999	6.369162	nan	10.02886	2.9819459999999998	2.296841	3.77239	3.0777189999999996	1.7184270000000001	117.5759	1.402679	0.43403	1.89969	1.308085	nan	8.245956	nan	0.5929824	2.391325	2.3947119999999997	0.8881763	2.714515	1.414584	263.2808	1.7217759999999998
OG0001468.24	OG0005093.2	OG0013619.0	OG0025881.0	OG0002580.2	OG0012884.0	OG0018394.0	OG0027014.0	OG0011204.0	OG0010881.0	OG0002118.0	OG0044916.0	OG0006843.10	OG0000328.0	OG0009946.2	OG0003930.0	OG0017808.4	OG0024696.0	OG0001704.6	OG0000403.196	OG0029084.0	OG0000177.191	OG0015948.6	OG0002788.4	OG0027851.0	OG0000257.0	OG0009079.0	OG0008321.0	OG0012111.2	OG0024821.0	OG0000575.28	OG0000330.24	OG0012918.2	OG0000539.1	OG0010906.0	OG0007713.0	OG0009156.13	OG0007172.1	OG0002593.5	OG0002872.0	OG0010533.4	OG0008639.2	OG0003098.12	OG0024568.0	OG0014066.4	OG0003596.12	OG0000749.2	OG0001463.24	OG0009104.4	OG0000132.40	OG0008660.12	OG0001129.24	OG0000256.24	OG0002154.0	OG0000000.3890	OG0012910.0	OG0013177.0	OG0006422.0	OG0027685.0	OG0000001.2142	OG0001780.0	OG0003179.8	OG0029037.0	OG0003926.2	OG0000276.72
2.371801	12.07648	3.606645	3.8109919999999997	5.808267	243.332	1.704841	3.282633	3.2803690000000003	3.106341	nan	1.866106	3.5032360000000002	0.5966365	4.555845	2.9343169999999996	1.799897	3.134187	nan	17.05636	3.738875	nan	2.1605529999999997	1.949487	255.6781	0.637415	165.7311	185.4026	224.5032	2.101312	10.89047	8.169299	226.7052	4.342931	0.7168358	6.023130999999999	3.754892	0.7774265	nan	2.39194	7.996144	1.897802	0.5915128000000001	1.150835	2.223675	19.6303	1.0199120000000002	nan	4.594802	1.368873	3.7509370000000004	nan	nan	nan	10.41233	232.2223	1.7486150000000003	1.577669	1.412474	nan	0.593209	4.516412	3.7486339999999996	8.106261	1.184657
OG0001958.0	OG0001128.24	OG0003024.24	OG0000100.1	OG0021435.0	OG0004249.0	OG0023071.0	OG0006384.2	OG0011310.2	OG0013035.0	OG0001677.2	OG0004475.8	OG0005478.6	OG0000813.1	OG0017764.3	OG0000002.585	OG0001131.24	OG0007740.0	OG0002788.4	OG0017800.2	OG0002165.0	OG0018446.0	OG0006836.0	OG0003553.40	OG0000661.3	OG0006757.2	OG0004305.2	OG0002721.1	OG0002495.29	OG0003817.0	OG0003922.0	OG0009107.2	OG0020713.0	OG0000330.24	OG0012691.6	OG0006909.0	OG0000001.2546	OG0015167.4	OG0011522.0	OG0000175.4	OG0025752.0	OG0002310.20	OG0000505.0	OG0021294.0	OG0028281.0	OG0010582.2	OG0000526.0	OG0008606.0	OG0008767.5	OG0019469.0	OG0045572.0	OG0003623.8	OG0002987.2	OG0000617.25	OG0008184.2	OG0014008.0	OG0002445.82	OG0024950.0	OG0029107.0	OG0016077.0	OG0000310.18	OG0006407.1	OG0011713.10	OG0000711.2	OG0006272.0
nan	nan	11.74717	nan	1.895925	1.120632	1.98167	1.491211	226.8722	1.66025	1.8509470000000001	9.579939	4.229756	2.488843	3.768498	0.7382526999999999	nan	1.294159	1.949487	1.674348	nan	1.602542	0.5654725	210.5829	3.130735	1.253534	118.5406	1.898526	2.139252	2.008009	3.2849190000000004	0.7456634	6.38839	8.169299	2.2492490000000003	216.6188	1.210579	2.961777	2.270394	1.067325	2.469531	nan	nan	2.222817	3.7635709999999998	233.4526	nan	2.531195	27.39272	1.653515	255.7963	6.194358	0.3136598	1.7805630000000001	4.27936	1.7445650000000001	1.89969	2.185994	3.7791050000000004	0.8347996999999999	0.7930934000000001	1.9433209999999999	3.7957199999999998	1.042635	26.42555
OG0048888.0	OG0002877.1	OG0022288.0	OG0016050.6	OG0016452.0	OG0007638.14	OG0001336.24	OG0014544.8	OG0000182.0	OG0000035.64	OG0000793.0	OG0000377.148	OG0005570.0	OG0012411.0	OG0009924.0	OG0002716.0	OG0001991.0	OG0000092.1	OG0001704.6	OG0010598.0	OG0022399.0	OG0020816.0	OG0006248.4	OG0017098.0	OG0000606.2	OG0000042.314	OG0001265.24	OG0000032.225	OG0011399.0	OG0001238.24	OG0007555.0	OG0006062.24	OG0009898.2	OG0012667.0	OG0013809.0	OG0003266.1	OG0012149.1	OG0005419.0	OG0005786.1	OG0011723.5	OG0001064.24	OG0011945.0	OG0003858.0	OG0012659.0	OG0009074.8	OG0004729.0	OG0003841.15	OG0001168.24	OG0004468.2	OG0022334.0	OG0000009.185	OG0007801.6	OG0007451.0	OG0012172.0	OG0000287.0	OG0016032.1	OG0015104.0	OG0000240.8	OG0002858.1	OG0003985.0	OG0015603.2	OG0002964.14	OG0000019.2	OG0001416.0	OG0012458.0
2.374466	4.976716000000001	1.299029	3.062493	1.0975700000000002	3.7631870000000003	nan	3.137973	3.265204	1.6677240000000002	1.00007	2.490647	26.11901	1.695944	1.569534	5.1842239999999995	nan	1.5749870000000001	nan	1.911976	1.5080879999999999	3.705634	218.9788	3.344015	0.8135521	nan	nan	0.6267833	0.9924973	nan	1.4549530000000002	2.474683	2.6995400000000003	4.862124	2.25409	72.4764	1.4059139999999999	3.037766	1.2494299999999998	3.803203	nan	2.177786	49.12534	4.391282	2.323131	2.3918939999999997	1.161808	nan	117.8335	20.46829	3.2600580000000003	3.509981	2.327716	4.70445	2.071384	3.368029	4.429918	11.85528	3.262813	13.830789999999999	2.388993	0.6395744000000001	nan	3.6374449999999996	2.693291
OG0001711.10	OG0003907.2	OG0014146.2	OG0000169.16	OG0000182.0	OG0000035.64	OG0004233.4	OG0004029.0	OG0001384.1	OG0009819.0	OG0006535.0	OG0011335.4	OG0025102.0	OG0004442.0	OG0004141.18	OG0009079.0	OG0000042.314	OG0008111.4	OG0000648.134	OG0001561.0	OG0000120.105	OG0002906.4	OG0009070.4	OG0000980.1	OG0000416.1	OG0046017.0	OG0000019.257	OG0000362.42	OG0018632.3	OG0019357.0	OG0001647.0	OG0018450.3	OG0001258.24	OG0008524.8	OG0004550.11	OG0004703.4	OG0003819.2	OG0047195.0	OG0004815.0	OG0009076.4	OG0011459.1	OG0002592.3	OG0007032.0	OG0006585.0	OG0006164.18	OG0005304.0	OG0009889.2	OG0008922.22	OG0002657.80	OG0012201.0	OG0000302.34	OG0046820.0	OG0004345.0	OG0006046.0	OG0008517.2	OG0001150.24	OG0008865.1	OG0012097.2	OG0010905.0	OG0019234.0	OG0003928.0	OG0014768.4	OG0014299.0	OG0001269.1	OG0027460.0
1.8128400000000002	16.76151	2.959093	nan	3.265204	1.6677240000000002	2.744793	2.2434439999999998	nan	1.734491	215.6825	1.4875209999999999	1.488846	118.2496	0.5712715	165.7311	nan	2.557058	1.682121	2.52285	7.811560000000001	3.9524220000000003	4.629303	nan	15.53077	273.1585	1.157585	0.33908109999999997	3.731753	1.9518900000000001	1.9070220000000002	70.34822	nan	3.25481	1.306946	9.621563	7.9810479999999995	3.354999	2.330979	4.530501	2.3095209999999997	nan	214.5032	218.2056	1.3707639999999999	2.363321	1.193707	1.152221	2.1428689999999997	4.6930819999999995	2.0962080000000003	257.8074	12.25327	3.2971120000000003	0.4326358	nan	20.49918	2.038654	2.671452	2.97139	6.391618	8.005279	1.6463430000000001	nan	3.4140370000000004
OG0002152.0	OG0000231.0	OG0000139.0	OG0000407.1	OG0010881.0	OG0038911.0	OG0005121.0	OG0010677.0	OG0008523.2	OG0000182.0	OG0012917.0	OG0001828.65	OG0000364.1	OG0013328.0	OG0009021.0	OG0004251.2	OG0000207.117	OG0007175.0	OG0006596.0	OG0006981.0	OG0000189.0	OG0000636.1	OG0003101.2	OG0009777.0	OG0014676.4	OG0013327.7	OG0020546.0	OG0004566.0	OG0008228.3	OG0018009.2	OG0002078.0	OG0024644.0	OG0016212.2	OG0024539.0	OG0000012.581	OG0003620.0	OG0001141.24	OG0011349.2	OG0013600.0	OG0034781.0	OG0007770.3	OG0010745.0	OG0014194.1	OG0010828.0	OG0012149.1	OG0000526.0	OG0011967.2	OG0006831.0	OG0004761.2	OG0003611.2	OG0000309.5	OG0002585.24	OG0020407.0	OG0002298.4	OG0010987.0	OG0016051.6	OG0004813.0	OG0004543.0	OG0010547.0	OG0000032.252	OG0003998.0	OG0002101.0	OG0000997.124	OG0001456.24	OG0016759.0
nan	nan	nan	1.9915889999999998	3.106341	3.405732	2.45792	4.642679	1.317194	3.265204	2.9649970000000003	1.061883	2.046107	5.953348	5.108718	1.4844870000000001	nan	2.208238	219.2981	219.6409	nan	0.8620441999999999	2.5431150000000002	0.714516	8.094996	3.7220779999999998	3.1396319999999998	115.0686	3.287992	8.081029	nan	3.133257	8.082469	3.045114	2.790294	2.50968	nan	228.9676	1.723022	2.214	3.040177	4.542687	2.018352	3.4011190000000004	1.4059139999999999	nan	11.74815	3.796444	1.153229	3.748247	4.2381	5.18185	6.331269	1.147138	3.332021	3.026896	2.06718	8.364214	0.9222598	4.128303	3.5048809999999997	nan	2.426177	nan	2.966702
