OG0007639.25	OG0005056.1	OG0008342.0	OG0000264.1	OG0019212.0	OG0000834.30	OG0006158.4	OG0000751.0	OG0016785.2	OG0014302.8	OG0014817.2	OG0001607.2	OG0000213.256	OG0000236.122	OG0004314.0	OG0001844.24	OG0006225.0	OG0029060.0	OG0000456.0	OG0053812.0	OG0013218.3	OG0005400.0	OG0011985.2	OG0008341.0	OG0004205.0	OG0007639.5	OG0000236.19	OG0020019.0	OG0000119.0	OG0005741.0	OG0008335.19	OG0003991.2	OG0007127.0	OG0000324.0	OG0002309.26	OG0009857.2	OG0002590.0	OG0000236.1	OG0003860.1	OG0000320.0	OG0002488.24	OG0002988.0	OG0000206.0	OG0004226.0	OG0000098.0	OG0005266.0	OG0006752.0	OG0044466.0	OG0005996.10	OG0000833.0	OG0012896.0	OG0012897.4	OG0000920.27	OG0000318.0	OG0003342.16	OG0007845.0	OG0000551.2	OG0015105.0	OG0005326.0	OG0001764.0	OG0000834.15	OG0004135.0	OG0014065.0	OG0000213.17	OG0029057.0
-2.741782610463982	-1.825210106952185	-1.9959660987155103	-2.291592016516404	nan	-2.434402824145775	-2.359934417467107	-1.6992319667196911	-1.796360305986015	-2.2463954637200048	-2.6588112275212596	-2.16682653676166	-1.68362251808027	-1.697827200259248	-1.1386003888425615	-2.217591435072627	-1.6940878298433792	-1.7475843409673495	nan	-2.9971174914668786	-2.453636426114565	-2.5898760215870733	-2.1982618984335427	-2.8365012677171206	-1.9567955014348324	-2.6697858227506983	-1.9183876771421102	-1.4847921809641793	-2.3226496228048217	-3.671347330285122	nan	-2.576045405985103	-1.5454029434654504	-1.708867987991247	-1.6513143306656128	-2.3349711323629614	-1.711936799674684	-1.7769482116315585	-2.2933589426905914	-1.5563933485243853	-2.6091122404499907	-2.0081017984969645	-3.187050040544251	-1.3093594213843067	-4.82787096257368	-1.501851273789849	-2.068241312155092	-2.24947924481767	-2.3536529846486554	-1.8124856018071838	0.7715475722956062	-1.5006260549978325	nan	-2.6560805736318116	nan	-2.435182870145254	nan	-2.545402943465451	-2.0904956864393975	-2.8857662555729124	-1.3936525332754275	-1.3832659150437292	-1.3593790719643024	-13.287712379549449	-3.038598926835721
OG0002276.0	OG0000110.3	OG0000147.0	OG0017841.6	OG0000301.0	OG0003552.0	OG0000089.69	OG0018165.3	OG0025945.0	OG0003790.0	OG0024641.0	OG0022022.0	OG0001114.0	OG0010645.2	OG0012190.6	OG0043974.0	OG0011222.2	OG0004176.4	OG0000697.0	OG0002100.0	OG0000983.28	OG0016434.0	OG0015771.3	OG0001507.1	OG0000694.0	OG0001628.0	OG0010740.0	OG0004848.14	OG0008177.2	OG0000420.0	OG0027566.0	OG0014797.0	OG0011471.4	OG0004144.0	OG0000027.1	OG0002905.2	OG0027866.0	OG0000847.24	OG0003472.3	OG0002559.0	OG0006179.6	OG0003098.12	OG0008330.6	OG0017015.0	OG0008648.14	OG0008928.8	OG0003547.0	OG0005898.4	OG0008612.2	OG0012894.0	OG0014019.0	OG0024996.0	OG0004271.1	OG0024579.0	OG0008467.0	OG0005873.2	OG0008268.0	OG0006452.2	OG0005562.2	OG0004695.0	OG0004647.0	OG0006406.2	OG0001377.24	OG0029041.0	OG0020543.0
-2.1354275372428675	-1.5002178798526882	-2.9669118306678124	nan	-1.6670343374140395	-2.065823218078184	-1.4223657347326695	nan	-0.581648112214479	-2.277184273662965	-1.4289542796140284	-3.331917192826462	-1.8458056750072103	-2.31114825613412	-2.9759640645444905	nan	-1.8546486144273802	-1.9629692690550329	-1.5644780786560724	-2.8395960741399864	-2.3617871145765936	-2.473931188332412	nan	-2.536168320460351	-1.7372060633793454	-1.576475611755665	-3.2529134169721816	-3.368104140946196	-2.6429547870331924	-1.712645914970793	-0.9745459035722509	-2.845287186217842	-3.15200309344505	-3.555884251874667	-1.7403358160513485	-1.855170479161191	nan	-3.168771306825942	-2.542458237592193	-1.7060410209713055	-2.303650009863013	-2.506762580799785	-2.805912947883698	-2.1811494391045665	-2.8180705623099334	-2.6896598793878495	-2.211564851526944	-2.31114825613412	-2.554697057863487	-2.411963028129394	-2.656535323845471	nan	-2.8044004245500966	-0.8627588082884077	-1.934841324871453	-2.190009416024795	-1.4691302020685912	-2.971430847803229	-1.9523220248555246	-1.7238011349677584	-1.8669626212526502	-1.639804305267642	-2.0576919438438153	nan	-2.0782590139204995
OG0000154.2	OG0006614.0	OG0000231.0	OG0002057.0	OG0016809.3	OG0001247.24	OG0003939.0	OG0000407.1	OG0024650.0	OG0002118.0	OG0002972.4	OG0010883.0	OG0011938.0	OG0000328.0	OG0046787.0	OG0020603.0	OG0013622.2	OG0002888.0	OG0007175.0	OG0012457.10	OG0014300.3	OG0003382.0	OG0005450.0	OG0018794.5	OG0000384.12	OG0003055.24	OG0012096.4	OG0016188.1	OG0020585.0	OG0017944.0	OG0001972.1	OG0004679.0	OG0001411.26	OG0000388.1	OG0006371.2	OG0003999.8	OG0010720.2	OG0000102.0	OG0008225.6	OG0000343.0	OG0004144.0	OG0010800.0	OG0000153.0	OG0005926.0	OG0007554.0	OG0006831.0	OG0004800.28	OG0001942.0	OG0019023.0	OG0004799.0	OG0007702.0	OG0019383.0	OG0012723.0	OG0001836.0	OG0016413.3	OG0012689.0	OG0003262.0	OG0005463.38	OG0008632.0	OG0000925.1	OG0024495.0	OG0015782.0	OG0004558.0	OG0009081.0	OG0008604.4
-1.5864059175908252	-3.5403585500713883	-2.2145749964390666	-2.130997235324748	nan	-2.5559690888416076	-1.39744810252834	-2.039784866105864	-3.5083213200135352	-1.618384375153546	-2.3978282092466205	-3.4123469789076784	-1.4213993638472573	-1.8833690879636935	nan	-2.900772134225139	-1.9192059180417578	-1.509019196325609	-1.9436939396681234	-2.9246727492929354	-0.04438961094349504	-1.6380071140780375	-2.733123527871812	nan	-1.7221342427651205	-1.9671938549167585	-3.852667248271364	-2.240588467435424	-1.6047177958677665	-1.961844798974031	-2.2226328905495873	-2.925768605814208	-2.5137490111158916	-2.318325858207167	-2.3673595241343683	-2.236843416258713	-2.1574635954987613	-1.5153978056277968	-1.6170561304310094	-1.9584766378156495	-3.555884251874667	-3.398512653811157	-1.0153741953908262	-2.654263004835957	-3.0445383960764985	-1.367731784500487	-2.038895320270947	-2.2775339755289092	nan	-1.6940878298433792	-1.6095524220066895	-2.357714316940423	-1.5466668025396115	-1.6243766560710968	-2.5178745359200096	-2.3481331652347563	-1.529697421054178	-1.8051564880004805	-1.7437139294149082	-2.3313362222997793	-1.6887294085133586	nan	-2.2358237236440717	-2.4876213919244545	-2.3230105221290027
OG0011172.0	OG0012525.7	OG0005264.0	OG0027429.0	OG0011755.11	OG0022283.0	OG0006725.0	OG0000062.12	OG0006083.0	OG0001390.24	OG0006910.0	OG0003675.0	OG0007826.10	OG0004902.0	OG0000001.425	OG0006331.37	OG0002362.18	OG0002788.4	OG0006550.0	OG0016531.4	OG0001067.24	OG0003157.15	OG0008591.4	OG0038006.0	OG0002656.2	OG0006703.0	OG0016109.1	OG0001388.12	OG0000785.2	OG0003999.8	OG0014289.7	OG0003085.79	OG0024959.0	OG0000224.26	OG0019519.0	OG0000343.0	OG0003513.0	OG0022335.0	OG0000585.30	OG0014269.4	OG0000153.0	OG0007339.0	OG0003858.0	OG0007844.0	OG0015292.0	OG0000143.0	OG0000553.6	OG0004002.0	OG0006008.0	OG0012122.1	OG0012420.0	OG0002334.0	OG0007634.6	OG0001345.24	OG0011397.0	OG0008612.2	OG0000359.28	OG0004449.0	OG0006247.0	OG0000438.1	OG0001996.0	OG0009953.0	OG0014010.0	OG0005009.2	OG0004388.0
-2.450478679210362	nan	-2.617941491023932	-2.486812479629145	-3.0637107053513444	-0.8772610280454547	-2.699934863221239	-2.5538496598709073	-2.5559690888416076	-2.519941730772745	-2.0005771934627457	-2.079478021209661	-2.4453620361356414	-1.6449837357804502	-1.2827897009804041	nan	-1.1368544570106007	-1.5236701622428623	-3.326479756903433	-2.827256483239813	-1.820106829466452	-1.9268652953697847	-4.32655212141281	nan	-1.9556758311877986	-2.108736368174924	-2.173970213500261	-2.005203073308613	-1.494718788546733	-2.236843416258713	-2.416577195306404	nan	-1.1913266450967983	-1.6341955001280182	nan	-1.9584766378156495	-2.8049044228227817	-1.6219323512199662	-1.9445266641015684	nan	-1.0153741953908262	-1.2130691389097146	-2.1488006614067063	-1.9531597457970276	-2.3047188048551392	-1.16747450220749	-1.6201572725083175	-2.5916142085935863	-2.6560805736318116	-2.118413683756604	nan	-2.0688464694797744	-2.465938397578882	-2.248107861595691	-2.1215492969033365	-2.554697057863487	-1.63464340296952	-1.4723290837359109	-2.259460951386657	-2.2105628639597157	-1.8416629728328997	-1.7169079418249529	-3.129102691334971	-2.22431729826094	-1.779422393409101
OG0006846.0	OG0016012.2	OG0002580.2	OG0023162.0	OG0027910.0	OG0013247.0	OG0000081.1	OG0027599.0	OG0000328.0	OG0005160.1	OG0004015.3	OG0008736.0	OG0020894.0	OG0013434.6	OG0000261.0	OG0000085.0	OG0006765.2	OG0002306.0	OG0006510.0	OG0001425.1	OG0027674.0	OG0007694.1	OG0005982.0	OG0000471.2	OG0007869.0	OG0010669.7	OG0002449.21	OG0000019.257	OG0013992.0	OG0001451.24	OG0010720.2	OG0008658.2	OG0000495.53	OG0002784.9	OG0007886.0	OG0000343.0	OG0004299.0	OG0004166.0	OG0007569.0	OG0000027.1	OG0000339.0	OG0002835.26	OG0011999.0	OG0007042.0	OG0009015.6	OG0013324.0	OG0020831.0	OG0037876.0	OG0008498.0	OG0004188.2	OG0003568.0	OG0003169.0	OG0002445.82	OG0000000.3729	OG0001121.24	OG0005083.0	OG0002122.0	OG0003937.9	OG0007180.0	OG0006452.2	OG0005319.19	OG0000725.8	OG0017966.0	OG0000775.24	OG0004165.10
-1.7343230748278309	-2.576045405985103	-1.7150121530621574	-0.8940537880946757	nan	nan	-2.2048980418771755	-3.131629303260768	-1.8833690879636935	-1.719043686168944	-1.5284483343606623	-1.4699292577749161	nan	nan	-1.837532132384696	-1.6817699399240815	-2.7302486779516255	-1.92631684638356	-1.950090477556942	-2.3628998759436683	-2.4058336719490043	-2.084364376569687	-2.2584251525812045	-2.7553564542606015	-2.4731299136431737	-1.9202976283026219	-1.78413506084676	-1.7918573526622783	-2.4223657347326695	-2.115284870903967	-2.1574635954987613	-1.1275258029487878	-2.1707187020024685	-2.947862376664825	-2.1956159645586584	-1.9584766378156495	-2.1115392304419593	-1.496956629431136	-2.02297657841931	-1.7403358160513485	-2.0908029370083128	-3.3313362222997793	-2.0991235338421013	-1.8772610280454547	-3.396688189399952	-1.387600316571993	nan	nan	-2.4949220852483855	-2.2632652555088026	-1.656535323845471	-2.128787175742486	-3.289121949804121	-2.699466227504632	-1.8884344550404824	-2.0250302371872846	-3.1354275372428675	-2.672082742581352	-2.214240225572989	-2.971430847803229	-2.9907961726701604	-1.6873348264416057	-2.827768531174519	-3.4759363242227894	-1.357714316940423
OG0001468.24	OG0005093.2	OG0013619.0	OG0025881.0	OG0002580.2	OG0012884.0	OG0018394.0	OG0027014.0	OG0011204.0	OG0010881.0	OG0002118.0	OG0044916.0	OG0006843.10	OG0000328.0	OG0009946.2	OG0003930.0	OG0017808.4	OG0024696.0	OG0001704.6	OG0000403.196	OG0029084.0	OG0000177.191	OG0015948.6	OG0002788.4	OG0027851.0	OG0000257.0	OG0009079.0	OG0008321.0	OG0012111.2	OG0024821.0	OG0000575.28	OG0000330.24	OG0012918.2	OG0000539.1	OG0010906.0	OG0007713.0	OG0009156.13	OG0007172.1	OG0002593.5	OG0002872.0	OG0010533.4	OG0008639.2	OG0003098.12	OG0024568.0	OG0014066.4	OG0003596.12	OG0000749.2	OG0001463.24	OG0009104.4	OG0000132.40	OG0008660.12	OG0001129.24	OG0000256.24	OG0002154.0	OG0000000.3890	OG0012910.0	OG0013177.0	OG0006422.0	OG0027685.0	OG0000001.2142	OG0001780.0	OG0003179.8	OG0029037.0	OG0003926.2	OG0000276.72
-2.7350432820351775	-2.0522964439469233	-1.6734626518600482	-0.9132162338579334	-1.7150121530621574	-1.7509794897140352	-4.267010175758404	nan	-2.100669665209555	-3.1464354298463855	-1.618384375153546	nan	-2.8385637341740133	-1.8833690879636935	-2.654263004835957	-1.914031546137835	-2.4803574574918454	-4.687799537362322	-1.7587699644845547	-2.4367442285670116	nan	-1.0779544229680562	-3.926426519502385	-1.5236701622428623	nan	-1.5253303408390566	-3.2222962448729016	-2.8401125212694995	-3.8633361067355065	-2.148161027150656	-1.9850734557618972	-1.7022803279564873	-2.4747329082979674	-1.8598757760909297	-1.6633738342364643	-2.4235262348951694	-4.4936214811117186	-2.144329165559629	-1.8318714704230512	-1.2164176260596289	-2.224991612384405	-2.4803574574918454	-2.506762580799785	nan	-0.3402580727822305	-2.213570916796944	-2.240588467435424	-2.4711286717618792	-2.4266254735540556	-1.6201572725083175	-5.663465233713253	-3.033864894562046	-1.3681041409461958	-1.9736956756480915	-2.728335289022766	-2.4453620361356414	nan	-2.67853364140747	nan	-1.4336231996788755	-2.22364329916394	-1.7098115426624796	nan	-3.158429362604483	-2.1584293626044833
OG0001958.0	OG0001128.24	OG0003024.24	OG0000100.1	OG0021435.0	OG0004249.0	OG0023071.0	OG0006384.2	OG0011310.2	OG0013035.0	OG0001677.2	OG0004475.8	OG0005478.6	OG0000813.1	OG0017764.3	OG0000002.585	OG0001131.24	OG0007740.0	OG0002788.4	OG0017800.2	OG0002165.0	OG0018446.0	OG0006836.0	OG0003553.40	OG0000661.3	OG0006757.2	OG0004305.2	OG0002721.1	OG0002495.29	OG0003817.0	OG0003922.0	OG0009107.2	OG0020713.0	OG0000330.24	OG0012691.6	OG0006909.0	OG0000001.2546	OG0015167.4	OG0011522.0	OG0000175.4	OG0025752.0	OG0002310.20	OG0000505.0	OG0021294.0	OG0028281.0	OG0010582.2	OG0000526.0	OG0008606.0	OG0008767.5	OG0019469.0	OG0045572.0	OG0003623.8	OG0002987.2	OG0000617.25	OG0008184.2	OG0014008.0	OG0002445.82	OG0024950.0	OG0029107.0	OG0016077.0	OG0000310.18	OG0006407.1	OG0011713.10	OG0000711.2	OG0006272.0
-1.7223722523409946	-2.5203555254237644	-2.0394882898809756	-1.4305089080412838	-1.4920785350426717	-1.6743833251783957	nan	-1.2474226585237327	-3.3163125274804526	-2.706511797624492	-2.7592094309166137	-2.675765437729469	-2.4469344559543953	-2.4212061673232474	-1.6910567118747863	-1.9356689537540164	-2.707453812049662	-3.214240225572989	-1.5236701622428623	nan	-2.1648843847417822	nan	-2.684086034563258	-2.3842070691255692	-1.9183876771421102	-2.7543826472436157	-2.130997235324748	-1.5374241119577958	-2.213236378814949	-1.8352137218566602	-1.6945547214464474	-3.1844245711374275	-1.7769482116315585	-1.7022803279564873	-3.4159611196950825	-1.455613533510315	-1.5454029434654504	-2.237863830098888	-2.925768605814208	-2.589007712779105	nan	-2.230397501766746	-1.673922915076869	-0.4667356869282084	nan	-2.794357258054543	-2.130365444186607	-2.3947901559188582	-1.3298848187157055	-2.6411536693949014	nan	-1.9556758311877986	-1.835986111474943	-1.9528804514314493	-2.288416992526039	-1.3448313823904083	-3.289121949804121	-3.1936346938775446	0.42449217088920516	-1.630393929968162	-1.6157291074575852	-1.176902852650796	-2.802889485287304	-2.2674268787048018	-1.3316993014613505
