OG0007639.25	OG0005056.1	OG0008342.0	OG0000264.1	OG0019212.0	OG0000834.30	OG0006158.4	OG0000751.0	OG0016785.2	OG0014302.8	OG0014817.2	OG0001607.2	OG0000213.256	OG0000236.122	OG0004314.0	OG0001844.24	OG0006225.0	OG0029060.0	OG0000456.0	OG0053812.0	OG0013218.3	OG0005400.0	OG0011985.2	OG0008341.0	OG0004205.0	OG0007639.5	OG0000236.19	OG0020019.0	OG0000119.0	OG0005741.0	OG0008335.19	OG0003991.2	OG0007127.0	OG0000324.0	OG0002309.26	OG0009857.2	OG0002590.0	OG0000236.1	OG0003860.1	OG0000320.0	OG0002488.24	OG0002988.0	OG0000206.0	OG0004226.0	OG0000098.0	OG0005266.0	OG0006752.0	OG0044466.0	OG0005996.10	OG0000833.0	OG0012896.0	OG0012897.4	OG0000920.27	OG0000318.0	OG0003342.16	OG0007845.0	OG0000551.2	OG0015105.0	OG0005326.0	OG0001764.0	OG0000834.15	OG0004135.0	OG0014065.0	OG0000213.17	OG0029057.0
2.0	19.0	3.0	26.0	2.0	15.0	4.0	4.0	1.0	1.0	27.0	2.0	8.0	24.0	22.0	10.0	27.0	2.0	2.0	3.0	10.0	4.0	27.0	17.0	43.0	2.0	10.0	10.0	2.0	4.0	2.0	27.0	27.0	27.0	6.0	4.0	6.0	2.0	4.0	6.0	28.0	23.0	35.0	2.0	16.0	3.0	5.0	20.0	2.0	9.0	27.0	33.0	8.0	27.0	2.0	4.0	2.0	9.0	6.0	1.0	21.0	5.0	6.0	22.0	27.0
OG0024612.0	OG0009071.0	OG0002349.0	OG0000562.130	OG0018393.0	OG0005852.2	OG0008363.20	OG0018066.2	OG0006693.0	OG0000004.433	OG0000906.25	OG0007175.0	OG0000652.22	OG0053985.0	OG0009043.0	OG0016269.0	OG0003637.1	OG0008054.0	OG0004873.0	OG0001567.1	OG0013455.0	OG0005076.4	OG0011289.2	OG0015979.6	OG0023103.0	OG0001155.24	OG0000472.0	OG0038594.0	OG0003881.1	OG0000632.24	OG0004474.0	OG0012772.4	OG0001047.26	OG0002252.0	OG0013217.0	OG0005416.0	OG0010530.0	OG0044781.0	OG0002009.0	OG0002042.0	OG0003280.0	OG0006408.4	OG0017901.0	OG0010726.0	OG0011589.0	OG0004092.8	OG0000187.238	OG0003144.0	OG0024748.0	OG0013940.0	OG0022229.0	OG0000009.1	OG0004096.6	OG0003707.0	OG0016885.0	OG0016981.0	OG0001532.0	OG0005578.0	OG0000294.0	OG0000015.1	OG0014530.2	OG0023158.0	OG0011747.0	OG0004433.4	OG0006084.0
2.0	10.0	25.0	3.0	3.0	11.0	2.0	3.0	4.0	6.0	28.0	15.0	27.0	1.0	3.0	5.0	13.0	7.0	8.0	32.0	2.0	9.0	4.0	2.0	2.0	27.0	36.0	1.0	9.0	35.0	9.0	5.0	27.0	27.0	2.0	15.0	5.0	1.0	27.0	27.0	22.0	10.0	4.0	8.0	2.0	18.0	6.0	23.0	2.0	4.0	2.0	38.0	19.0	17.0	2.0	4.0	28.0	5.0	48.0	75.0	4.0	2.0	2.0	17.0	6.0
OG0009093.4	OG0002079.0	OG0008261.0	OG0012943.7	OG0001299.24	OG0006562.0	OG0012038.0	OG0008199.4	OG0008439.2	OG0029063.0	OG0002565.10	OG0008593.0	OG0001880.0	OG0001131.24	OG0002199.2	OG0014684.3	OG0006899.0	OG0001953.2	OG0004881.2	OG0012953.3	OG0004700.0	OG0011179.0	OG0009938.0	OG0006836.0	OG0005489.4	OG0012995.0	OG0000361.81	OG0002161.0	OG0004308.0	OG0000669.8	OG0017807.4	OG0028054.0	OG0004485.0	OG0001628.0	OG0013655.2	OG0007646.0	OG0014772.1	OG0019489.0	OG0019444.0	OG0000365.0	OG0017967.1	OG0011901.4	OG0007866.8	OG0013919.2	OG0053996.0	OG0003219.0	OG0002938.0	OG0009015.6	OG0000953.26	OG0000186.147	OG0002520.0	OG0007528.0	OG0001424.30	OG0005278.1	OG0003287.8	OG0002012.0	OG0008132.12	OG0020868.0	OG0000742.35	OG0000893.3	OG0002148.0	OG0023040.0	OG0000152.222	OG0006930.8	OG0016667.1
8.0	27.0	2.0	2.0	27.0	4.0	2.0	9.0	7.0	2.0	27.0	10.0	27.0	27.0	5.0	3.0	5.0	27.0	9.0	3.0	17.0	7.0	9.0	8.0	7.0	5.0	34.0	27.0	19.0	27.0	2.0	1.0	5.0	28.0	4.0	6.0	3.0	2.0	1.0	27.0	2.0	2.0	2.0	2.0	1.0	25.0	9.0	4.0	27.0	26.0	21.0	10.0	27.0	2.0	21.0	27.0	4.0	3.0	26.0	37.0	27.0	2.0	15.0	4.0	2.0
OG0002878.5	OG0004330.0	OG0024482.0	OG0015005.2	OG0011189.0	OG0018149.0	OG0005733.6	OG0016060.0	OG0005994.2	OG0004894.10	OG0001987.0	OG0000078.263	OG0001400.24	OG0008203.6	OG0004224.5	OG0001281.24	OG0005478.6	OG0000413.182	OG0005525.8	OG0012190.6	OG0010731.0	OG0016250.4	OG0016453.4	OG0000413.2	OG0012175.4	OG0001845.2	OG0000278.126	OG0001435.1	OG0002548.2	OG0008419.1	OG0002319.0	OG0000907.25	OG0011722.2	OG0020567.0	OG0005238.2	OG0018024.4	OG0002629.7	OG0005757.0	OG0003774.0	OG0002866.0	OG0004001.0	OG0017923.3	OG0017430.0	OG0003886.1	OG0060358.0	OG0000807.26	OG0000880.32	OG0003964.2	OG0006667.0	OG0008184.2	OG0005472.6	OG0044447.0	OG0027853.0	OG0001132.24	OG0011664.0	OG0006276.0	OG0004697.0	OG0002926.22	OG0005949.0	OG0001274.24	OG0020441.0	OG0000250.0	OG0002542.24	OG0016972.4	OG0010640.0
14.0	15.0	2.0	2.0	6.0	4.0	4.0	4.0	4.0	7.0	27.0	27.0	26.0	8.0	4.0	27.0	8.0	2.0	2.0	3.0	8.0	2.0	3.0	27.0	5.0	27.0	27.0	27.0	22.0	2.0	27.0	26.0	2.0	2.0	10.0	2.0	24.0	6.0	11.0	14.0	19.0	2.0	2.0	6.0	1.0	28.0	25.0	19.0	4.0	10.0	8.0	1.0	1.0	27.0	3.0	4.0	18.0	25.0	5.0	27.0	2.0	32.0	23.0	2.0	5.0
OG0000883.0	OG0016137.4	OG0005971.0	OG0002143.0	OG0003133.0	OG0001622.0	OG0012411.0	OG0006743.4	OG0004320.3	OG0004217.6	OG0001222.24	OG0001502.26	OG0001861.0	OG0002258.2	OG0010136.8	OG0000594.8	OG0010741.0	OG0012133.4	OG0004830.3	OG0000802.1	OG0001734.7	OG0005875.0	OG0010798.14	OG0000796.143	OG0008182.0	OG0013051.2	OG0022860.0	OG0015745.0	OG0001134.24	OG0015919.4	OG0005644.0	OG0016168.2	OG0013985.2	OG0000021.18	OG0003855.1	OG0022243.0	OG0008331.4	OG0000856.0	OG0012104.6	OG0011947.0	OG0000224.26	OG0013245.7	OG0001488.22	OG0006572.0	OG0002905.2	OG0012449.12	OG0010099.0	OG0004884.0	OG0006210.12	OG0029047.0	OG0004907.8	OG0024683.0	OG0004631.4	OG0002074.0	OG0000359.28	OG0009920.0	OG0008467.0	OG0003556.1	OG0000945.1	OG0007489.10	OG0000707.0	OG0013190.8	OG0013837.7	OG0003715.0	OG0009222.2
24.0	3.0	5.0	27.0	22.0	29.0	2.0	4.0	17.0	9.0	27.0	27.0	28.0	25.0	2.0	22.0	8.0	4.0	7.0	27.0	27.0	9.0	3.0	2.0	10.0	4.0	1.0	2.0	27.0	2.0	15.0	2.0	4.0	10.0	5.0	3.0	3.0	33.0	2.0	6.0	37.0	2.0	27.0	4.0	18.0	1.0	6.0	12.0	4.0	2.0	3.0	2.0	11.0	27.0	47.0	7.0	8.0	8.0	27.0	9.0	30.0	2.0	2.0	20.0	2.0
OG0002877.1	OG0002140.0	OG0005284.1	OG0006975.0	OG0000798.2	OG0004532.24	OG0003308.0	OG0007286.0	OG0002471.0	OG0006788.0	OG0003449.0	OG0012882.0	OG0006621.0	OG0057127.0	OG0057579.0	OG0022250.0	OG0006854.0	OG0000000.777	OG0006180.8	OG0000378.2	OG0010723.0	OG0000522.0	OG0005489.4	OG0010853.0	OG0006870.9	OG0015758.8	OG0002047.0	OG0013428.3	OG0013495.0	OG0011380.2	OG0010941.0	OG0002631.6	OG0003077.15	OG0010894.7	OG0010549.0	OG0009959.0	OG0018979.0	OG0000015.600	OG0001355.24	OG0005938.0	OG0021655.0	OG0007704.0	OG0014488.0	OG0010530.0	OG0029128.0	OG0001553.14	OG0002254.0	OG0006994.14	OG0001767.0	OG0001448.24	OG0018171.0	OG0026966.0	OG0013324.0	OG0002321.0	OG0000952.0	OG0001144.24	OG0003222.0	OG0006051.9	OG0003571.2	OG0012916.0	OG0021358.0	OG0003863.2	OG0000250.0	OG0001948.0	OG0001229.1
20.0	27.0	10.0	3.0	31.0	6.0	8.0	4.0	30.0	10.0	21.0	4.0	4.0	1.0	1.0	2.0	11.0	193.0	3.0	28.0	8.0	33.0	7.0	2.0	5.0	1.0	27.0	3.0	2.0	6.0	4.0	25.0	17.0	2.0	2.0	9.0	4.0	10.0	27.0	11.0	2.0	5.0	3.0	5.0	2.0	29.0	19.0	3.0	39.0	27.0	4.0	2.0	2.0	27.0	26.0	27.0	9.0	5.0	18.0	4.0	2.0	6.0	32.0	27.0	27.0
OG0001958.0	OG0007743.0	OG0012651.6	OG0001294.24	OG0009126.0	OG0009966.4	OG0000832.31	OG0006175.0	OG0005024.14	OG0000152.31	OG0002785.10	OG0000639.0	OG0022594.0	OG0000004.846	OG0001090.26	OG0001880.0	OG0000568.0	OG0000009.802	OG0014996.3	OG0011697.4	OG0004842.6	OG0000913.30	OG0005540.3	OG0001545.0	OG0012234.0	OG0008466.18	OG0024533.0	OG0001715.1	OG0003813.0	OG0021351.0	OG0011924.11	OG0010933.0	OG0025830.0	OG0027520.0	OG0003986.6	OG0008331.4	OG0004892.3	OG0011292.4	OG0000177.8	OG0005750.0	OG0003594.4	OG0010692.0	OG0008683.2	OG0025097.0	OG0004145.0	OG0004013.1	OG0000216.50	OG0004729.0	OG0000288.2	OG0006787.0	OG0001942.0	OG0005591.5	OG0001302.24	OG0007254.5	OG0012366.0	OG0018996.0	OG0003824.0	OG0005104.6	OG0007418.4	OG0028057.0	OG0004558.0	OG0003749.1	OG0027705.0	OG0013228.4	OG0001416.0
27.0	8.0	3.0	27.0	9.0	6.0	20.0	11.0	4.0	27.0	21.0	31.0	1.0	4.0	27.0	27.0	39.0	8.0	3.0	2.0	17.0	27.0	4.0	26.0	6.0	3.0	2.0	26.0	21.0	2.0	2.0	5.0	1.0	2.0	18.0	3.0	5.0	4.0	46.0	4.0	18.0	9.0	3.0	2.0	7.0	11.0	38.0	10.0	6.0	9.0	28.0	2.0	27.0	2.0	2.0	3.0	23.0	9.0	9.0	1.0	15.0	7.0	2.0	2.0	33.0
OG0001573.24	OG0001299.24	OG0001554.24	OG0001646.1	OG0000025.0	OG0004618.12	OG0048819.0	OG0002134.0	OG0000932.26	OG0012674.4	OG0011804.2	OG0004576.6	OG0012219.0	OG0007826.10	OG0000907.146	OG0002750.0	OG0003227.2	OG0000717.1	OG0005003.0	OG0000290.0	OG0000750.0	OG0000275.1	OG0003029.3	OG0005724.14	OG0048108.0	OG0002798.0	OG0015341.1	OG0000892.1	OG0004440.1	OG0012287.4	OG0011202.1	OG0002774.0	OG0010034.0	OG0008225.6	OG0018179.1	OG0010696.0	OG0003112.24	OG0013980.0	OG0000339.0	OG0000389.6	OG0000078.185	OG0005848.4	OG0001254.24	OG0008314.9	OG0000103.271	OG0003976.0	OG0004397.7	OG0005908.0	OG0002116.0	OG0002120.0	OG0010735.2	OG0005986.4	OG0010703.0	OG0007702.0	OG0004672.1	OG0024658.0	OG0011500.6	OG0016069.4	OG0021365.0	OG0012441.7	OG0005676.4	OG0008981.0	OG0011592.0	OG0006541.0	OG0034696.0
27.0	27.0	26.0	28.0	145.0	6.0	1.0	27.0	27.0	4.0	2.0	15.0	6.0	8.0	2.0	23.0	12.0	2.0	16.0	50.0	43.0	3.0	23.0	6.0	1.0	19.0	3.0	31.0	10.0	3.0	2.0	25.0	3.0	2.0	2.0	8.0	9.0	4.0	34.0	22.0	2.0	11.0	27.0	2.0	8.0	21.0	2.0	17.0	27.0	27.0	5.0	4.0	8.0	8.0	4.0	2.0	4.0	2.0	2.0	2.0	10.0	5.0	4.0	4.0	1.0
OG0002082.0	OG0002066.0	OG0013602.0	OG0001937.2	OG0007241.18	OG0029063.0	OG0048110.0	OG0029226.0	OG0012831.0	OG0019211.0	OG0016676.4	OG0005636.2	OG0007707.8	OG0000118.196	OG0011165.0	OG0002758.28	OG0000797.20	OG0001812.2	OG0001327.26	OG0001870.2	OG0001070.26	OG0004497.0	OG0003146.0	OG0005308.0	OG0009020.0	OG0026586.0	OG0008754.0	OG0000782.14	OG0003531.0	OG0007766.0	OG0000078.2	OG0011186.0	OG0003207.2	OG0001581.24	OG0011505.6	OG0003810.0	OG0007584.0	OG0027707.0	OG0007006.0	OG0003601.4	OG0011631.1	OG0005691.3	OG0013055.2	OG0010038.0	OG0004128.4	OG0018168.0	OG0011924.14	OG0005391.2	OG0004963.8	OG0010700.2	OG0012423.0	OG0028977.0	OG0000838.0	OG0007812.2	OG0009950.0	OG0000096.368	OG0006612.0	OG0013162.2	OG0003635.0	OG0004065.0	OG0017947.0	OG0000460.47	OG0003167.0	OG0007278.2	OG0000494.1
27.0	27.0	2.0	27.0	2.0	2.0	1.0	2.0	4.0	1.0	2.0	9.0	3.0	25.0	9.0	10.0	29.0	28.0	27.0	27.0	27.0	12.0	23.0	18.0	6.0	1.0	5.0	30.0	14.0	9.0	31.0	6.0	22.0	27.0	4.0	21.0	4.0	2.0	4.0	20.0	3.0	13.0	2.0	5.0	17.0	4.0	2.0	8.0	9.0	5.0	3.0	2.0	21.0	8.0	6.0	2.0	4.0	2.0	15.0	11.0	3.0	27.0	17.0	5.0	27.0
OG0017510.3	OG0001160.24	OG0013850.0	OG0006011.0	OG0018156.2	OG0000629.1	OG0004596.0	OG0007215.0	OG0000332.0	OG0000237.1	OG0012928.2	OG0007080.2	OG0001520.24	OG0004435.0	OG0022632.0	OG0020510.0	OG0011000.0	OG0010577.0	OG0004826.6	OG0005668.1	OG0001563.24	OG0010928.0	OG0001288.1	OG0007271.0	OG0008419.1	OG0010933.0	OG0002634.1	OG0006371.2	OG0021379.0	OG0003437.2	OG0008579.6	OG0004993.2	OG0003156.4	OG0011706.0	OG0016820.0	OG0002113.0	OG0016182.0	OG0003638.22	OG0007592.0	OG0024776.0	OG0000901.0	OG0016782.2	OG0008922.22	OG0013093.0	OG0007730.0	OG0000004.1032	OG0006185.0	OG0000059.368	OG0006079.0	OG0028276.0	OG0001045.24	OG0001623.1	OG0028175.0	OG0007159.0	OG0001079.1	OG0000014.240	OG0001981.2	OG0021457.0	OG0001438.24	OG0001378.24	OG0003761.0	OG0000683.0	OG0000184.0	OG0026741.0	OG0011963.2
2.0	27.0	4.0	5.0	3.0	28.0	12.0	9.0	26.0	28.0	3.0	4.0	26.0	18.0	2.0	2.0	3.0	6.0	10.0	4.0	26.0	3.0	27.0	2.0	2.0	5.0	22.0	10.0	2.0	21.0	8.0	10.0	16.0	4.0	2.0	27.0	4.0	7.0	3.0	2.0	28.0	2.0	2.0	2.0	7.0	5.0	4.0	20.0	9.0	1.0	28.0	18.0	1.0	10.0	27.0	166.0	17.0	2.0	27.0	27.0	11.0	31.0	32.0	1.0	5.0
OG0011172.0	OG0004910.0	OG0005538.0	OG0016174.4	OG0022193.0	OG0000090.365	OG0007466.0	OG0003209.0	OG0005597.0	OG0002893.12	OG0001390.24	OG0013265.3	OG0016133.0	OG0013493.0	OG0008586.0	OG0001505.24	OG0004191.4	OG0005439.4	OG0002537.22	OG0000060.0	OG0021913.0	OG0005283.0	OG0001295.24	OG0011770.12	OG0011433.8	OG0006148.0	OG0008109.6	OG0016287.4	OG0000770.1	OG0019416.0	OG0004555.0	OG0001518.24	OG0003820.20	OG0008533.3	OG0014589.0	OG0001589.0	OG0003758.0	OG0001325.24	OG0015328.0	OG0008294.0	OG0020479.0	OG0019359.0	OG0043618.0	OG0001252.1	OG0023014.0	OG0038898.0	OG0005282.0	OG0010083.0	OG0000941.24	OG0002632.18	OG0006321.0	OG0000270.125	OG0010507.3	OG0001444.1	OG0007720.0	OG0003534.3	OG0000292.224	OG0008158.4	OG0027704.0	OG0004359.2	OG0011356.1	OG0004496.0	OG0006587.0	OG0001862.2	OG0001369.26
7.0	5.0	6.0	2.0	2.0	2.0	10.0	22.0	3.0	21.0	27.0	2.0	2.0	3.0	11.0	27.0	17.0	9.0	18.0	61.0	2.0	9.0	27.0	2.0	4.0	10.0	6.0	3.0	29.0	2.0	18.0	27.0	15.0	4.0	6.0	31.0	9.0	27.0	4.0	5.0	2.0	2.0	1.0	27.0	1.0	1.0	15.0	3.0	28.0	24.0	4.0	19.0	5.0	27.0	7.0	9.0	2.0	10.0	2.0	16.0	3.0	14.0	4.0	26.0	27.0
OG0002748.5	OG0013649.4	OG0003191.18	OG0016961.3	OG0003686.4	OG0000490.11	OG0004400.26	OG0003577.0	OG0005943.2	OG0000663.26	OG0013453.2	OG0029226.0	OG0015333.0	OG0016125.1	OG0007729.4	OG0003737.13	OG0003049.0	OG0002362.18	OG0003047.0	OG0001479.24	OG0000717.1	OG0004638.0	OG0002183.3	OG0002546.2	OG0004555.0	OG0007446.0	OG0006511.0	OG0005057.0	OG0005710.0	OG0000209.146	OG0000811.34	OG0003102.40	OG0002005.0	OG0001258.24	OG0016062.2	OG0000101.90	OG0012773.4	OG0009082.0	OG0001257.24	OG0005224.0	OG0010705.0	OG0000010.868	OG0015165.4	OG0034897.0	OG0004824.0	OG0012270.0	OG0008278.4	OG0024610.0	OG0046347.0	OG0013058.0	OG0046740.0	OG0004317.6	OG0007924.0	OG0016818.0	OG0007251.0	OG0000678.1	OG0013555.0	OG0006280.10	OG0011754.0	OG0024824.0	OG0019408.0	OG0002148.0	OG0004380.22	OG0001376.24	OG0010907.4
21.0	2.0	8.0	2.0	20.0	28.0	4.0	22.0	4.0	29.0	2.0	2.0	2.0	3.0	8.0	12.0	15.0	19.0	8.0	27.0	2.0	9.0	30.0	32.0	18.0	8.0	4.0	8.0	4.0	27.0	27.0	11.0	27.0	27.0	4.0	27.0	5.0	9.0	27.0	16.0	8.0	111.0	2.0	1.0	17.0	3.0	3.0	2.0	1.0	5.0	1.0	13.0	3.0	2.0	5.0	27.0	6.0	4.0	2.0	2.0	2.0	27.0	5.0	27.0	2.0
