OG0012915.3	OG0000835.7	OG0000019.257	OG0000027.1	OG0000177.8	OG0004464.0	OG0002346.16	OG0004338.2	OG0000606.2	OG0000692.0	OG0004835.2	OG0004617.12	OG0001967.0	OG0004324.0	OG0002252.0	OG0022826.0	OG0006400.2	OG0000038.0	OG0009883.5	OG0006804.0	OG0000107.44
2.520293	0.7983788	nan	2.365583	1.8611659999999999	1.1082459999999998	nan	nan	1.107665	1.0199120000000002	17.05348	nan	nan	7.1718649999999995	9.183306	1.757149	4.166487999999999	1.7552860000000001	6.148013	2.032116	4.598016
OG0002682.12	OG0004833.1	OG0000310.18	OG0003051.0	OG0017851.0	OG0000001.425	OG0013029.10	OG0001851.13	OG0000109.0	OG0005485.2	OG0000090.24	OG0003818.6	OG0000246.0	OG0000455.62	OG0002577.26	OG0009937.0	OG0018631.3	OG0005115.3	OG0000012.918	OG0000927.0	OG0004974.0
1.495164	6.6914940000000005	0.7930934000000001	2.9127650000000003	3.193648	nan	2.124653	3.614979	0.8882568000000001	4.624994	1.232129	0.5279688	1.499462	3.229433	2.1763169999999996	2.015213	2.893737	2.088136	nan	4.009142	1.242154
OG0001753.20	OG0004473.2	OG0002419.38	OG0001972.1	OG0001921.0	OG0000074.152	OG0041803.0	OG0000169.16	OG0000246.0	OG0018627.0	OG0004453.2	OG0001776.0	OG0000780.24	OG0000054.0	OG0013059.0	OG0010749.0	OG0005466.0	OG0000060.0	OG0007990.1	OG0001731.4	OG0000239.0
nan	5.34975	0.7827491999999999	2.46809	nan	nan	3.291381	nan	1.499462	2.011172	19.507460000000002	1.687471	2.986732	1.5484149999999999	1.918775	1.709819	0.4315458	2.820135	2.9109580000000004	1.537886	3.3288260000000003
OG0000015.1	OG0005693.0	OG0007186.0	OG0000000.305	OG0001319.1	OG0000323.43	OG0001619.0	OG0000007.976	OG0000318.0	OG0000746.0	OG0005282.0	OG0000350.8	OG0000121.128	OG0027642.0	OG0002940.48	OG0014044.0	OG0004511.10	OG0043935.0	OG0000391.20	OG0008180.1	OG0003696.0
nan	2.838346	5.622548999999999	2.075149	nan	1.0958	2.4606	nan	3.739518	7.159038000000001	8.287946	nan	1.40849	1.875228	10.57541	2.2265189999999997	1.6660240000000002	2.636048	7.998943	4.562136	0.5474576
OG0001150.24	OG0013523.0	OG0004749.2	OG0007208.0	OG0010591.0	OG0002487.0	OG0002614.0	OG0002519.0	OG0000486.2	OG0000000.3460	OG0003922.0	OG0000749.2	OG0008106.2	OG0020922.0	OG0000196.0	OG0003156.4	OG0002181.0	OG0057236.0	OG0000039.0	OG0000239.0	OG0001538.6
nan	0.8469037	1.4508459999999999	5.9132940000000005	3.270505	5.205383	4.004725	1.178308	nan	1.418491	3.2849190000000004	1.0199120000000002	2.05395	2.079532	1.810744	0.615151	1.2193379999999998	1.5040870000000002	nan	3.3288260000000003	2.163086
OG0000838.0	OG0004239.0	OG0002777.4	OG0001089.2	OG0008596.4	OG0041847.0	OG0001829.22	OG0000364.1	OG0009147.1	OG0000009.921	OG0006877.0	OG0001064.24	OG0000442.2	OG0000196.0	OG0003956.4	OG0000473.1	OG0003735.2	OG0000112.0	OG0010906.0	OG0000102.0	OG0005885.2
2.054215	1.935658	14.17534	2.032854	2.4526310000000002	3.2852080000000004	1.255436	2.046107	3.385883	nan	4.374480999999999	nan	nan	1.810744	nan	1.6649479999999999	0.9959266999999999	nan	0.7168358	nan	113.964
OG0000011.866	OG0005416.0	OG0045182.0	OG0012224.0	OG0000575.28	OG0007208.0	OG0003494.6	OG0002860.1	OG0004971.4	OG0000598.0	OG0000411.0	OG0000081.1	OG0001806.0	OG0000007.585	OG0000047.282	OG0008435.15	OG0014066.4	OG0002138.0	OG0008127.0	OG0004292.0	OG0000239.0
nan	7.565873	255.8646	1.769996	10.89047	5.9132940000000005	6.086422	2.849724	5.669464	2.7042080000000004	nan	nan	1.647085	nan	1.5470700000000002	6.432991	2.223675	nan	1.679398	1.985307	3.3288260000000003
OG0000044.1	OG0001753.20	OG0000018.842	OG0013963.0	OG0006286.4	OG0044536.0	OG0005137.0	OG0020719.0	OG0001528.16	OG0003304.0	OG0003514.0	OG0005265.10	OG0000169.16	OG0004933.6	OG0001168.24	OG0004467.6	OG0000519.26	OG0000047.282	OG0000060.0	OG0000002.1788	OG0005517.0
0.51542	nan	nan	1.526628	217.8967	1.434466	93.65997	5.2041580000000005	1.477331	1.1044260000000001	3.721435	9.658044	nan	0.8370947	nan	9.421476	215.4493	1.5470700000000002	2.820135	nan	167.4608
OG0000011.866	OG0002682.12	OG0015299.0	OG0000663.26	OG0000074.152	OG0011454.0	OG0003630.6	OG0000318.0	OG0002211.0	OG0006328.0	OG0006859.2	OG0000350.8	OG0007546.0	OG0002486.16	OG0006802.11	OG0000584.0	OG0018186.0	OG0041603.0	OG0000127.0	OG0004437.0	OG0003155.34
nan	1.495164	2.374398	3.276037	nan	3.502625	2.480388	3.739518	nan	184.94	3.273689	nan	3.009059	11.12375	1.9927599999999999	1.206301	1.491474	3.260001	nan	118.4887	1.7384700000000002
OG0002954.0	OG0000310.18	OG0001557.1	OG0004226.0	OG0006642.0	OG0000010.64	OG0004989.0	OG0011211.0	OG0005109.6	OG0002009.0	OG0000349.0	OG0002448.22	OG0003197.4	OG0004238.6	OG0005057.0	OG0000027.457	OG0002768.0	OG0000302.34	OG0000753.0	OG0046003.0	OG0001851.2
4.370097	0.7930934000000001	nan	1.2259950000000002	220.1618	nan	45.62526	0.6352906999999999	5.697646	nan	0.7331578000000001	8.771279	15.057939999999999	1.378095	2.775728	nan	0.9899534999999999	2.0962080000000003	0.9393108	261.5874	1.391977
OG0048136.0	OG0004326.0	OG0000700.36	OG0029221.0	OG0003073.0	OG0000100.1	OG0001301.24	OG0004113.4	OG0007309.0	OG0000169.16	OG0000338.41	OG0002449.21	OG0012206.0	OG0000121.128	OG0000857.0	OG0009061.6	OG0007555.0	OG0005939.0	OG0006414.0	OG0000002.1788	OG0000239.0
3.7343870000000003	0.483145	6.385463	2.141247	2.036409	nan	nan	2.9676310000000004	215.2265	nan	1.371269	1.5315219999999998	1.125051	1.40849	1.816893	2.417949	1.4549530000000002	2.19647	2.82065	nan	3.3288260000000003
OG0009779.2	OG0006236.0	OG0007778.4	OG0005266.0	OG0004694.0	OG0000616.40	OG0004460.9	OG0002185.6	OG0014516.2	OG0000318.0	OG0028566.0	OG0001155.24	OG0004737.6	OG0005099.0	OG0000121.128	OG0000035.64	OG0004569.0	OG0000142.14	OG0003459.2	OG0000039.0	OG0000431.12
20.148629999999997	25.83257	1.013069	2.0191060000000003	9.838626	1.3947100000000001	2.506153	1.5065309999999998	3.267534	3.739518	2.328473	nan	7.1718649999999995	1.930985	1.40849	1.6677240000000002	1.757149	2.5352349999999997	8.707433	nan	2.587831
OG0034744.0	OG0003521.2	OG0000231.0	OG0009811.0	OG0019288.0	OG0000100.1	OG0000090.24	OG0000187.1	OG0003630.6	OG0000009.921	OG0006577.0	OG0011881.8	OG0005229.4	OG0004960.0	OG0000121.128	OG0001030.26	OG0000857.0	OG0000658.0	OG0002939.24	OG0003505.8	OG0007494.0
1.4578950000000002	6.354862000000001	nan	0.7278408000000001	3.0323689999999996	nan	1.232129	1.141045	2.480388	nan	220.4042	1.020704	9.233937	5.607825	1.40849	nan	1.816893	0.4812948	6.324539	1.463177	1.302254
OG0005479.0	OG0001409.1	OG0002260.4	OG0028958.0	OG0004183.0	OG0004580.6	OG0000343.0	OG0000451.0	OG0000200.0	OG0000246.0	OG0000349.0	OG0001785.1	OG0021227.0	OG0005438.0	OG0005184.0	OG0000699.1	OG0007825.2	OG0006513.0	OG0006820.0	OG0000102.0	OG0000039.0
2.547816	nan	2.746711	1.499607	14.986820000000002	14.68421	nan	nan	nan	1.499462	0.7331578000000001	3.534072	2.226529	8.773622999999999	3.9384650000000003	3.796767	1.878497	221.1666	2.469093	nan	nan
OG0012767.2	OG0000483.0	OG0000480.64	OG0004326.0	OG0007208.0	OG0000007.3	OG0005315.0	OG0001656.2	OG0005640.2	OG0000032.252	OG0000349.0	OG0000411.0	OG0000779.1	OG0022190.0	OG0000442.2	OG0000042.314	OG0045552.0	OG0004560.0	OG0017937.0	OG0005856.2	OG0010757.0
1.892118	1.227486	nan	0.483145	5.9132940000000005	1.440073	2.5718099999999997	4.15752	0.24033400000000002	4.128303	0.7331578000000001	nan	4.503597	3.435855	nan	nan	259.3949	8.975159	1.376476	0.7219963	4.645896
OG0001610.50	OG0000575.28	OG0005222.2	OG0001656.2	OG0004565.2	OG0012686.0	OG0000616.40	OG0000486.2	OG0001701.8	OG0004469.6	OG0041632.0	OG0010723.0	OG0000269.0	OG0005892.2	OG0000350.8	OG0000088.3	OG0005184.0	OG0000027.457	OG0016571.1	OG0006625.0	OG0002132.0
nan	10.89047	0.8267322	4.15752	9.869353	7.25661	1.3947100000000001	nan	2.366676	4.303535	3.29065	4.569679	17.05348	116.2217	nan	3.478526	3.9384650000000003	nan	1.964264	223.4919	nan
OG0000015.1	OG0003686.4	OG0007429.0	OG0011774.16	OG0001575.2	OG0000421.80	OG0012106.0	OG0003731.0	OG0000486.2	OG0007145.0	OG0000537.8	OG0004744.2	OG0000350.8	OG0000779.1	OG0000145.16	OG0003327.0	OG0021336.0	OG0001608.24	OG0000391.20	OG0000002.1788	OG0000239.0
nan	4.402707	3.1567790000000002	2.878613	4.258285	nan	2.40962	1.079028	nan	2.604563	2.071132	1.5486010000000001	nan	4.503597	138.72899999999998	1.180023	1.811568	1.052591	7.998943	nan	3.3288260000000003
OG0000011.866	OG0000119.0	OG0000976.24	OG0022594.0	OG0003745.1	OG0005239.0	OG0000638.38	OG0000109.0	OG0004975.0	OG0010686.0	OG0007401.0	OG0003826.6	OG0000343.0	OG0000746.0	OG0002791.5	OG0000350.8	OG0000805.29	OG0011155.4	OG0000302.34	OG0006461.4	OG0018187.0
nan	1.3476	3.811548	2.63633	4.39764	3.070818	2.220815	0.8882568000000001	4.810048999999999	4.64792	1.027875	3.1717869999999997	nan	7.159038000000001	3.588203	nan	5.873781	1.6388490000000002	2.0962080000000003	5.067591999999999	1.484913
OG0018068.3	OG0000139.0	OG0003494.6	OG0000748.0	OG0000559.30	OG0000923.0	OG0005685.0	OG0003623.8	OG0003535.14	OG0012533.6	OG0000749.2	OG0002791.5	OG0007835.4	OG0006082.0	OG0000265.0	OG0009123.2	OG0004046.0	OG0000012.918	OG0001435.1	OG0057499.0	OG0000239.0
6.333277	nan	6.086422	2.32935	5.674795	nan	2.938561	6.194358	0.4166054	1.3980629999999998	1.0199120000000002	3.588203	1.446711	5.564617	3.468971	1.8071119999999998	1.174914	nan	nan	2.541744	3.3288260000000003
OG0002008.0	OG0002511.6	OG0008932.0	OG0000815.24	OG0000018.289	OG0004473.2	OG0004611.1	OG0004836.2	OG0000923.0	OG0002882.0	OG0000105.0	OG0007777.2	OG0006547.0	OG0000160.4	OG0060400.0	OG0002869.0	OG0000196.0	OG0001776.0	OG0000589.0	OG0022191.0	OG0000239.0
nan	2.2202919999999997	1.525515	3.521807	nan	5.34975	0.6337643000000001	9.55498	nan	1.043963	3.5388050000000004	1.878107	214.2525	3.111616	1.522553	10.23585	1.810744	1.687471	nan	3.415568	3.3288260000000003
OG0005940.0	OG0005135.4	OG0005468.0	OG0008895.6	OG0001626.24	OG0000043.242	OG0000829.5	OG0000350.8	OG0003197.4	OG0048012.0	OG0010957.13	OG0000245.24	OG0000228.54	OG0007725.0	OG0004379.8	OG0015311.0	OG0005827.2	OG0001892.0	OG0000147.0	OG0000002.1788	OG0002922.0
2.203623	1.244226	90.93503	nan	3.11288	0.9332271000000001	nan	nan	15.057939999999999	3.804828	3.7743	nan	1.161685	4.341126999999999	1.663397	2.004282	7.749341	2.380949	1.4359389999999999	nan	1.954997
OG0000018.842	OG0034538.0	OG0000575.28	OG0002399.4	OG0001557.1	OG0003012.0	OG0020930.0	OG0004460.9	OG0000230.58	OG0002778.0	OG0003329.0	OG0003695.0	OG0001951.0	OG0000007.585	OG0005210.0	OG0001415.1	OG0002752.1	OG0005990.0	OG0000054.0	OG0003068.0	OG0012143.2
nan	1.467126	10.89047	3.362572	nan	145.4403	1.473725	2.506153	3.2808660000000005	7.276051	1.590299	1.613752	1.300632	nan	2.76631	1.9385599999999998	1.640232	26.437540000000002	1.5484149999999999	0.6453505	226.3727
OG0005137.0	OG0000139.0	OG0007208.0	OG0001557.1	OG0005640.2	OG0001998.0	OG0001620.0	OG0007101.0	OG0013617.6	OG0000009.921	OG0003251.1	OG0000121.14	OG0004100.0	OG0002752.1	OG0001553.14	OG0000060.0	OG0007127.0	OG0027528.0	OG0000256.24	OG0005524.6	OG0000245.24
93.65997	nan	5.9132940000000005	nan	0.24033400000000002	nan	2.45323	2.926702	256.9145	nan	4.840345	2.733889	4.960635	1.640232	3.2903279999999997	2.820135	1.066817	3.3772059999999997	nan	225.2784	nan
OG0015172.2	OG0000045.0	OG0005530.6	OG0003098.12	OG0000139.0	OG0004369.0	OG0006855.18	OG0019487.0	OG0000751.0	OG0001283.1	OG0000336.0	OG0004571.0	OG0005663.12	OG0004737.6	OG0002286.10	OG0004141.18	OG0000075.0	OG0002863.0	OG0000710.0	OG0011292.4	OG0000239.0
3.002798	3.481258	1.25843	0.5915128000000001	nan	4.525341	0.5485021999999999	2.6284099999999997	2.006	nan	1.152454	0.47133109999999995	5.072707	7.1718649999999995	4.066323000000001	0.5712715	1.52999	3.667154	1.3611149999999999	228.3189	3.3288260000000003
OG0000015.773	OG0005141.0	OG0018796.6	OG0003338.0	OG0005077.4	OG0000878.5	OG0016256.4	OG0000074.152	OG0001567.1	OG0000187.1	OG0000343.0	OG0000175.4	OG0000841.0	OG0009977.0	OG0007351.6	OG0000078.263	OG0013635.2	OG0005939.0	OG0004693.0	OG0005822.2	OG0000039.0
nan	2.071446	3.249977	1.112147	10.27208	2.59807	2.292589	nan	1.5425309999999999	1.141045	nan	1.067325	nan	1.807652	217.3753	nan	1.8932490000000002	2.19647	9.740953	3.077579	nan
OG0003987.6	OG0004376.0	OG0003977.1	OG0000646.28	OG0000006.561	OG0000310.18	OG0006047.8	OG0010675.4	OG0056623.0	OG0000132.40	OG0004244.2	OG0000746.0	OG0002060.0	OG0000480.25	OG0000112.0	OG0000047.282	OG0002863.0	OG0015707.6	OG0001892.0	OG0002444.1	OG0004054.20
6.084667	0.6898137	1.708032	1.573146	1.587581	0.7930934000000001	1.038129	1.045666	2.594853	1.368873	2.961067	7.159038000000001	nan	2.4705939999999997	nan	1.5470700000000002	3.667154	1.548931	2.380949	4.4526580000000004	0.8206104
OG0000018.842	OG0003521.2	OG0038626.0	OG0005093.2	OG0029008.0	OG0002485.15	OG0003983.0	OG0006309.0	OG0001165.26	OG0005445.3	OG0000242.29	OG0014619.0	OG0000486.2	OG0001701.8	OG0000169.16	OG0002752.1	OG0005652.0	OG0000035.64	OG0000027.457	OG0006866.0	OG0000290.0
nan	6.354862000000001	3.404752	12.07648	3.712017	1.578539	0.9938836999999999	26.472640000000002	nan	2.839893	4.513351	1.495903	nan	2.366676	nan	1.640232	3.924425	1.6677240000000002	nan	5.669188	16.54658
OG0006023.0	OG0000007.3	OG0000583.0	OG0004183.0	OG0000272.36	OG0003829.0	OG0003514.0	OG0000349.0	OG0008682.0	OG0001806.0	OG0006395.0	OG0010692.0	OG0004819.4	OG0004678.12	OG0001659.0	OG0001540.26	OG0000710.0	OG0006737.2	OG0045591.0	OG0000026.45	OG0000245.24
26.259870000000003	1.440073	3.657139	14.986820000000002	nan	75.04395	3.721435	0.7331578000000001	1.8002209999999998	1.647085	2.6173990000000003	4.636527	10.63418	12.51843	3.570905	nan	1.3611149999999999	214.3666	252.4279	nan	nan
OG0007832.0	OG0000294.0	OG0000139.0	OG0001575.2	OG0008449.4	OG0018453.0	OG0000109.0	OG0003866.0	OG0009980.2	OG0000242.29	OG0000746.0	OG0000026.45	OG0004744.2	OG0000007.585	OG0019460.0	OG0012663.4	OG0000112.0	OG0002971.0	OG0002044.0	OG0006135.0	OG0004054.20
1.6149930000000001	12.53245	nan	4.258285	0.70477	1.7377	0.8882568000000001	4.549818	2.249222	4.513351	7.159038000000001	nan	1.5486010000000001	nan	2.779058	1.181326	nan	1.000098	nan	3.5740559999999997	0.8206104
OG0000011.866	OG0000307.20	OG0000048.382	OG0006055.0	OG0001778.24	OG0000187.1	OG0000343.0	OG0004935.0	OG0000746.0	OG0006117.2	OG0000269.0	OG0001415.1	OG0045076.0	OG0004494.1	OG0002572.0	OG0000042.314	OG0003735.2	OG0008125.0	OG0018521.0	OG0014842.0	OG0010621.0
nan	nan	7.020571	0.5284401999999999	nan	1.141045	nan	3.772468	7.159038000000001	5.182385	17.05348	1.9385599999999998	258.2256	99.53748	1.405281	nan	0.9959266999999999	2.057401	2.013023	1.006014	2.541052
OG0003714.0	OG0000664.3	OG0006833.2	OG0006123.2	OG0000056.0	OG0006009.0	OG0000187.1	OG0000318.0	OG0001609.10	OG0013832.0	OG0024771.0	OG0002102.0	OG0000176.0	OG0004819.4	OG0005921.2	OG0003161.14	OG0024061.0	OG0000710.0	OG0000225.48	OG0004292.0	OG0008912.1
27.134490000000003	4.474808	5.547721	5.607298999999999	nan	188.0326	1.141045	3.739518	4.026032	228.3884	6.426266	nan	1.280615	10.63418	72.98623	3.237779	1.879786	1.3611149999999999	nan	1.985307	0.9594235999999999
OG0000015.1	OG0005394.0	OG0002260.4	OG0005222.2	OG0004814.0	OG0000257.0	OG0002729.16	OG0004461.4	OG0005090.0	OG0027560.0	OG0000349.0	OG0000350.8	OG0005133.0	OG0008971.2	OG0004771.0	OG0008245.0	OG0000634.26	OG0015191.7	OG0000435.0	OG0000011.1	OG0002166.0
nan	5.840472	2.746711	0.8267322	10.67521	0.637415	nan	7.412988	1.231989	1.3821780000000001	0.7331578000000001	nan	2.3964220000000003	1.3923969999999999	71.43539	3.826489	1.606172	1.443729	0.7896392	nan	nan
OG0004452.2	OG0000575.28	OG0000429.0	OG0002751.22	OG0003331.17	OG0020567.0	OG0002471.0	OG0000132.40	OG0046173.0	OG0003866.0	OG0001322.24	OG0008611.0	OG0000916.24	OG0009839.2	OG0005124.4	OG0006010.2	OG0000121.128	OG0005681.2	OG0000120.105	OG0003068.0	OG0000010.475
19.64056	10.89047	2.309487	5.309074	3.9099410000000003	2.011807	4.972983	1.368873	255.6727	4.549818	nan	0.8780824	0.9525953000000001	4.399092	8.362755	222.7684	1.40849	4.3748949999999995	7.811560000000001	0.6453505	nan
OG0000483.0	OG0004435.0	OG0004142.0	OG0000119.0	OG0000853.1	OG0002777.4	OG0003925.0	OG0004243.8	OG0000409.24	OG0005666.2	OG0002231.0	OG0005385.1	OG0000121.128	OG0028461.0	OG0006082.0	OG0000027.457	OG0006184.0	OG0011295.0	OG0000142.14	OG0011419.0	OG0004054.20
1.227486	7.751676	9.716986	1.3476	2.515475	14.17534	nan	0.6889913000000001	1.7569869999999999	116.88799999999999	nan	1.7507270000000001	1.40849	2.429248	5.564617	nan	213.7347	2.390973	2.5352349999999997	3.486794	0.8206104
OG0002765.0	OG0000015.773	OG0000480.64	OG0019019.0	OG0009906.2	OG0000334.9	OG0000006.561	OG0006833.2	OG0000323.43	OG0002825.0	OG0046657.0	OG0002848.0	OG0000350.8	OG0003625.28	OG0005303.2	OG0000047.282	OG0004647.0	OG0009100.2	OG0004304.0	OG0000599.0	OG0005444.0
0.6747206	nan	nan	20.78864	0.6866883	nan	1.587581	5.547721	1.0958	nan	259.5827	2.691671	nan	3.438868	2.1014939999999998	1.5470700000000002	4.655481	1.371642	14.9864	8.414296	10.29862
OG0004837.2	OG0000013.2	OG0003229.0	OG0000071.0	OG0000310.18	OG0000736.0	OG0000538.0	OG0028303.0	OG0000187.1	OG0003818.6	OG0000175.4	OG0000966.4	OG0001806.0	OG0003568.0	OG0011803.0	OG0006589.0	OG0014550.3	OG0005886.2	OG0000435.0	OG0007404.0	OG0006490.14
9.553168	nan	1.70597	2.528638	0.7930934000000001	1.729948	1.5186950000000001	3.770372	1.141045	0.5279688	1.067325	0.9937863000000001	1.647085	1.402679	1.12442	216.3728	3.4386400000000004	113.6419	0.7896392	9.449591999999999	1.9444290000000002
OG0000263.57	OG0003924.0	OG0003977.1	OG0004473.2	OG0000853.1	OG0000105.0	OG0000074.152	OG0000278.126	OG0002558.0	OG0000837.0	OG0005872.0	OG0004944.1	OG0054097.0	OG0005237.0	OG0000112.0	OG0015099.0	OG0007556.0	OG0003991.2	OG0012832.0	OG0002879.0	OG0000010.475
216.5791	0.6884314	1.708032	5.34975	2.515475	3.5388050000000004	nan	nan	4.264348	4.378016000000001	0.24318539999999997	1.124059	2.641506	7.464982000000001	nan	2.584651	1.437047	1.2055870000000002	3.133117	nan	nan
OG0000044.1	OG0000018.842	OG0002408.0	OG0046867.0	OG0005640.2	OG0000663.26	OG0000043.242	OG0000007.976	OG0005306.0	OG0000486.2	OG0003205.0	OG0006009.0	OG0027601.0	OG0000746.0	OG0015419.2	OG0003230.0	OG0001244.24	OG0010780.2	OG0002879.0	OG0003068.0	OG0000245.24
0.51542	nan	1.9131330000000002	256.5016	0.24033400000000002	3.276037	0.9332271000000001	nan	1.349755	nan	4.709276	188.0326	1.857113	7.159038000000001	2.210346	2.27049	nan	2.623704	nan	0.6453505	nan
OG0004703.4	OG0000071.0	OG0004723.0	OG0002419.38	OG0001770.0	OG0003405.37	OG0000926.24	OG0004934.6	OG0000002.1788	OG0000364.1	OG0000343.0	OG0004656.0	OG0060466.0	OG0000799.22	OG0002486.16	OG0000228.54	OG0006109.16	OG0029095.0	OG0010738.0	OG0003155.34	OG0000245.24
9.621563	2.528638	5.878747	0.7827491999999999	9.334264	2.455547	2.3845419999999997	0.8346131999999999	nan	2.046107	nan	120.6158	1.5291299999999999	nan	11.12375	1.161685	4.402225	3.796328	0.9192629999999999	1.7384700000000002	nan
OG0000018.842	OG0000116.0	OG0005693.0	OG0002285.24	OG0005598.25	OG0004289.0	OG0004225.4	OG0001550.0	OG0000285.1	OG0000032.252	OG0000837.0	OG0000421.45	OG0002449.21	OG0001937.2	OG0002569.7	OG0000121.128	OG0004813.0	OG0018355.6	OG0001653.23	OG0009104.4	OG0007178.0
nan	3.3484550000000004	2.838346	8.40485	3.749767	20.29958	1.3399940000000001	0.9460878	9.026657	4.128303	4.378016000000001	2.270278	1.5315219999999998	nan	1.41631	1.40849	2.06718	1.869358	1.565017	4.594802	5.038218
OG0000615.1	OG0000307.20	OG0000294.0	OG0005137.0	OG0041568.0	OG0000429.0	OG0000007.3	OG0005640.2	OG0000039.0	OG0001467.10	OG0007308.0	OG0004466.4	OG0007204.8	OG0000187.1	OG0010723.0	OG0000383.2	OG0003239.9	OG0007546.0	OG0003846.1	OG0003459.2	OG0027600.0
1.3976540000000002	nan	12.53245	93.65997	3.258331	2.309487	1.440073	0.24033400000000002	nan	2.337455	4.285458	0.6404095999999999	1.6515650000000002	1.141045	4.569679	2.3441240000000003	15.53082	3.009059	44.86441	8.707433	1.998902
OG0000310.18	OG0005613.0	OG0012670.4	OG0005315.0	OG0000010.64	OG0001851.13	OG0002110.0	OG0028198.0	OG0000007.976	OG0002521.0	OG0013621.0	OG0004191.4	OG0000727.24	OG0006964.0	OG0000121.128	OG0008108.0	OG0000180.0	OG0000142.14	OG0006826.22	OG0004605.20	OG0004627.2
0.7930934000000001	4.682455	4.816505	2.5718099999999997	nan	3.614979	nan	3.804131	nan	10.37255	3.4605069999999998	14.7698	3.764414	26.48221	1.40849	1.652524	1.173859	2.5352349999999997	68.67274	102.72200000000001	0.24411479999999997
OG0000015.773	OG0000018.842	OG0002408.0	OG0018853.3	OG0002399.4	OG0001932.0	OG0005870.0	OG0005098.0	OG0000074.152	OG0000616.40	OG0000032.252	OG0014689.2	OG0002284.0	OG0003381.2	OG0000169.16	OG0008521.4	OG0000471.2	OG0006395.0	OG0012717.0	OG0000578.0	OG0013997.0
nan	nan	1.9131330000000002	3.281566	3.362572	4.619553	0.2431884	1.626391	nan	1.3947100000000001	4.128303	7.99091	4.506986	4.084217	nan	3.1832529999999997	nan	2.6173990000000003	4.401374	1.7781779999999998	2.967159
OG0000018.842	OG0000980.1	OG0000048.122	OG0000310.18	OG0000268.1	OG0003856.24	OG0002419.38	OG0010070.3	OG0000010.64	OG0010737.2	OG0003960.4	OG0000056.0	OG0000620.31	OG0002270.30	OG0047539.0	OG0005660.0	OG0005447.3	OG0000290.0	OG0000710.0	OG0002444.1	OG0011505.6
