OG0006400.2	OG0000177.8	OG0006804.0	OG0004338.2	OG0022826.0	OG0004324.0	OG0002346.16	OG0002252.0	OG0004835.2	OG0004464.0	OG0000038.0	OG0004617.12	OG0001967.0	OG0000107.44	OG0000692.0	OG0000835.7	OG0000019.257	OG0000606.2	OG0012915.3	OG0009883.5	OG0000027.1
0.18895499999999998	nan	nan	nan	0.17607899999999999	nan	0.145343	nan	nan	nan	nan	1e-07	nan	nan	nan	0.22925399999999999	0.19247	nan	0.18859700000000001	nan	nan
OG0014802.1	OG0012373.10	OG0057124.0	OG0015919.4	OG0007160.0	OG0034875.0	OG0012416.1	OG0008466.1	OG0049160.0	OG0007723.0	OG0043479.0	OG0007956.0	OG0001863.0	OG0009175.1	OG0047255.0	OG0005927.9	OG0006703.0	OG0028990.0	OG0008635.2	OG0019072.2	OG0014999.7
nan	nan	nan	nan	0.13858099999999998	nan	nan	nan	nan	0.152437	nan	nan	1e-07	nan	nan	nan	nan	nan	nan	nan	nan
OG0014242.0	OG0000698.138	OG0017065.6	OG0004217.6	OG0019429.0	OG0005237.0	OG0006708.0	OG0012789.12	OG0003830.0	OG0046165.0	OG0001455.24	OG0034694.0	OG0016955.3	OG0025707.0	OG0034558.0	OG0000782.1	OG0014614.0	OG0020416.0	OG0006022.15	OG0045061.0	OG0000986.24
nan	nan	nan	0.151758	nan	0.18090499999999998	nan	nan	0.125317	nan	0.0638838	nan	nan	nan	nan	nan	nan	nan	nan	nan	1e-07
OG0029230.0	OG0003608.2	OG0009090.4	OG0000448.1	OG0006913.0	OG0016257.3	OG0043428.0	OG0004331.0	OG0057067.0	OG0023366.0	OG0000278.13	OG0046549.0	OG0012876.0	OG0016974.4	OG0013909.8	OG0001400.24	OG0060330.0	OG0025926.0	OG0018110.0	OG0005248.24	OG0012345.0
nan	0.147176	1e-07	nan	nan	nan	nan	0.10021000000000001	nan	nan	0.0203186	nan	nan	nan	nan	0.0154839	nan	nan	nan	nan	nan
OG0026946.0	OG0046307.0	OG0004937.4	OG0045360.0	OG0024466.0	OG0014313.5	OG0046397.0	OG0011266.17	OG0056808.0	OG0009158.0	OG0057591.0	OG0012795.12	OG0010104.0	OG0025994.0	OG0041890.0	OG0007517.0	OG0007271.0	OG0020596.0	OG0004715.0	OG0021942.0	OG0020843.0
nan	nan	0.298635	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1e-07	nan	nan	0.46738199999999996	nan	nan
OG0014004.0	OG0024802.0	OG0019490.0	OG0016112.0	OG0022030.0	OG0045956.0	OG0047340.0	OG0012302.0	OG0018942.4	OG0006182.0	OG0008510.8	OG0022428.0	OG0001477.0	OG0005871.0	OG0014168.0	OG0017916.0	OG0010593.0	OG0010022.0	OG0006535.0	OG0019982.0	OG0018216.2
nan	nan	nan	nan	nan	nan	nan	nan	nan	0.29896300000000003	nan	nan	0.202508	0.21965500000000002	nan	nan	nan	nan	nan	nan	nan
OG0007736.2	OG0014205.1	OG0009147.1	OG0012090.6	OG0018475.3	OG0034532.0	OG0049030.0	OG0010605.0	OG0002463.1	OG0008221.2	OG0012049.16	OG0001953.2	OG0013146.11	OG0001777.24	OG0012924.0	OG0025757.0	OG0007598.0	OG0013913.5	OG0014533.2	OG0016689.6	OG0018119.6
nan	nan	nan	nan	nan	nan	nan	nan	0.0681357	0.150136	nan	1e-07	nan	0.16701300000000002	nan	nan	nan	nan	nan	nan	nan
OG0014272.4	OG0005441.0	OG0003377.0	OG0048030.0	OG0008497.0	OG0000243.0	OG0011998.0	OG0047059.0	OG0007118.0	OG0018838.5	OG0034636.0	OG0013220.1	OG0044816.0	OG0001227.24	OG0045419.0	OG0001928.13	OG0001482.8	OG0053917.0	OG0000958.3	OG0045486.0	OG0047381.0
nan	0.057413900000000004	0.0867378	nan	nan	0.216804	0.21783200000000003	nan	0.235999	nan	nan	nan	nan	0.0334212	nan	0.00103333	0.0218454	nan	0.153185	nan	nan
OG0016824.0	OG0012828.0	OG0010757.0	OG0012113.0	OG0013798.0	OG0047986.0	OG0005132.0	OG0019009.2	OG0043825.0	OG0035708.0	OG0048163.0	OG0025105.0	OG0047026.0	OG0012857.3	OG0001208.24	OG0005465.0	OG0018008.5	OG0046910.0	OG0012676.9	OG0000421.45	OG0034241.0
nan	0.443442	0.0682429	0.224658	nan	nan	0.203452	nan	nan	nan	nan	nan	nan	nan	1e-07	0.06891	nan	nan	nan	0.262235	nan
OG0017207.2	OG0002352.25	OG0012973.0	OG0011944.4	OG0017927.4	OG0015788.1	OG0000026.608	OG0015275.0	OG0021291.0	OG0054084.0	OG0023279.0	OG0000004.1832	OG0008867.1	OG0025988.0	OG0020498.0	OG0018755.3	OG0000154.251	OG0046697.0	OG0007167.0	OG0034961.0	OG0018791.4
nan	0.152612	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.18859700000000001	nan	nan	nan	nan	nan	nan	0.21642199999999998	nan	nan
OG0019217.0	OG0047117.0	OG0006338.14	OG0004116.4	OG0020484.0	OG0000353.32	OG0003453.0	OG0018121.2	OG0034281.0	OG0016122.4	OG0009927.0	OG0029158.0	OG0013865.2	OG0044486.0	OG0000123.210	OG0003401.0	OG0015298.8	OG0004909.0	OG0001230.26	OG0002314.1	OG0005145.0
nan	nan	nan	0.11653599999999999	nan	0.030626499999999997	0.184937	nan	nan	nan	1e-07	nan	nan	nan	0.0171474	0.2	nan	0.2	1e-07	nan	0.250759
OG0000883.0	OG0037688.0	OG0002649.0	OG0003177.0	OG0009975.0	OG0001624.8	OG0057486.0	OG0006890.0	OG0007609.0	OG0048125.0	OG0047175.0	OG0011962.0	OG0000552.24	OG0022203.0	OG0015105.0	OG0026952.0	OG0022335.0	OG0004036.30	OG0020087.0	OG0009886.7	OG0046588.0
0.0764669	nan	0.10440899999999999	0.210571	nan	nan	nan	nan	nan	nan	nan	0.345878	1e-07	nan	nan	nan	nan	0.405469	nan	nan	nan
OG0043819.0	OG0016530.8	OG0016760.5	OG0045602.0	OG0048948.0	OG0019632.0	OG0044469.0	OG0013646.0	OG0020633.0	OG0010547.0	OG0005831.1	OG0021295.0	OG0021336.0	OG0049070.0	OG0029035.0	OG0015612.4	OG0056535.0	OG0029084.0	OG0010868.10	OG0012487.5	OG0007986.5
nan	nan	nan	nan	nan	nan	nan	nan	nan	0.134903	0.242404	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
OG0053820.0	OG0018484.6	OG0000338.41	OG0016203.1	OG0002251.0	OG0034957.0	OG0017434.1	OG0005701.33	OG0027938.0	OG0025769.0	OG0025485.0	OG0038054.0	OG0034518.0	OG0037926.0	OG0014824.6	OG0047586.0	OG0014129.1	OG0001246.24	OG0035066.0	OG0026954.0	OG0024697.0
nan	nan	0.0897752	nan	0.0561063	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.028739999999999998	nan	nan	nan
OG0003437.2	OG0038060.0	OG0028195.0	OG0006598.0	OG0027865.0	OG0021963.0	OG0020676.0	OG0000218.1	OG0017954.0	OG0046352.0	OG0041531.0	OG0046247.0	OG0023100.0	OG0001214.2	OG0015270.2	OG0003027.0	OG0029996.0	OG0013723.6	OG0001510.0	OG0000676.15	OG0034242.0
0.0517153	nan	nan	nan	nan	nan	nan	0.211376	nan	nan	nan	nan	nan	0.0171053	nan	1e-07	nan	nan	0.053699000000000004	0.0688104	nan
OG0011498.6	OG0014829.5	OG0045138.0	OG0011614.10	OG0010177.9	OG0046417.0	OG0014066.4	OG0048025.0	OG0004329.0	OG0003901.10	OG0045407.0	OG0011482.0	OG0013735.9	OG0060507.0	OG0000308.0	OG0015967.4	OG0023060.0	OG0000300.0	OG0016737.1	OG0002657.5	OG0004804.1
nan	nan	nan	nan	nan	nan	nan	nan	0.285608	0.227685	nan	0.11859600000000001	nan	nan	0.286462	nan	nan	0.015480299999999999	nan	0.0814658	0.227398
OG0007965.0	OG0012878.0	OG0044166.0	OG0005862.2	OG0002298.4	OG0010576.0	OG0038807.0	OG0021972.0	OG0014342.1	OG0000393.0	OG0008166.0	OG0047280.0	OG0038008.0	OG0015769.7	OG0000348.4	OG0019666.0	OG0047960.0	OG0018366.0	OG0029600.0	OG0046511.0	OG0002415.1
nan	nan	nan	0.47637799999999997	0.255123	0.265987	nan	nan	nan	0.152363	0.27732199999999996	nan	nan	nan	0.33310500000000004	nan	nan	nan	nan	nan	0.08395520000000001
OG0060519.0	OG0008542.0	OG0005815.0	OG0004246.12	OG0006454.0	OG0001887.0	OG0011453.0	OG0045303.0	OG0028446.0	OG0047097.0	OG0002105.0	OG0024570.0	OG0001266.28	OG0018116.4	OG0024540.0	OG0012346.1	OG0003308.0	OG0000381.0	OG0035783.0	OG0026960.0	OG0034916.0
nan	1e-07	nan	0.2	0.114202	0.30309200000000003	0.0627312	nan	nan	nan	0.0753025	nan	1e-07	nan	nan	nan	0.188333	0.139321	nan	nan	nan
OG0027935.0	OG0038854.0	OG0027772.0	OG0047253.0	OG0020065.0	OG0018913.6	OG0056584.0	OG0006411.2	OG0018994.0	OG0025146.0	OG0025808.0	OG0000009.185	OG0012943.7	OG0013811.6	OG0000388.1	OG0053852.0	OG0047174.0	OG0024668.0	OG0004809.0	OG0016047.3	OG0010864.0
nan	nan	nan	nan	nan	nan	nan	1e-07	nan	nan	nan	nan	nan	nan	0.0164885	nan	nan	nan	0.0350149	nan	nan
OG0000022.5	OG0018947.2	OG0045053.0	OG0000139.0	OG0029011.0	OG0005927.9	OG0013269.7	OG0049163.0	OG0014584.0	OG0013998.0	OG0015595.5	OG0013613.2	OG0004021.0	OG0018344.4	OG0038602.0	OG0020818.0	OG0046989.0	OG0017772.3	OG0025705.0	OG0041690.0	OG0044070.0
1e-07	nan	nan	1e-07	nan	nan	nan	nan	0.26467199999999996	nan	nan	nan	0.199742	nan	nan	nan	nan	nan	nan	nan	nan
OG0021652.0	OG0017961.2	OG0027495.0	OG0008974.17	OG0010058.2	OG0012303.7	OG0057158.0	OG0026545.0	OG0027567.0	OG0010112.9	OG0016062.2	OG0018135.3	OG0041751.0	OG0046200.0	OG0014360.2	OG0044787.0	OG0043731.0	OG0006225.0	OG0029114.0	OG0013873.1	OG0000481.166
nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
OG0008764.0	OG0020552.0	OG0005133.0	OG0020647.0	OG0028071.0	OG0024663.0	OG0004805.0	OG0028857.0	OG0007053.2	OG0011977.7	OG0012777.0	OG0021229.0	OG0005958.4	OG0001135.4	OG0020730.0	OG0044781.0	OG0008959.12	OG0017322.1	OG0015402.0	OG0022749.0	OG0004788.0
nan	nan	0.164828	nan	nan	nan	0.225846	nan	nan	nan	nan	nan	nan	1e-07	nan	nan	nan	nan	nan	nan	0.20809699999999998
OG0022007.0	OG0024838.0	OG0034389.0	OG0043437.0	OG0014361.1	OG0045912.0	OG0014742.1	OG0044462.0	OG0057180.0	OG0034964.0	OG0023079.0	OG0003742.0	OG0044350.0	OG0019597.0	OG0002645.26	OG0026368.0	OG0003637.1	OG0001079.1	OG0046346.0	OG0016466.2	OG0007981.0
nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0876555	nan	nan	0.179844	nan	0.199981	1e-07	nan	nan	0.395803
OG0000809.2	OG0001543.2	OG0057126.0	OG0046319.0	OG0006224.0	OG0010792.17	OG0022664.0	OG0049019.0	OG0053920.0	OG0019430.0	OG0000278.126	OG0046428.0	OG0018148.0	OG0000336.0	OG0024933.0	OG0035698.0	OG0041558.0	OG0007838.0	OG0046779.0	OG0002436.1	OG0006035.1
1e-07	0.044896	nan	nan	nan	nan	nan	nan	nan	nan	0.107438	nan	nan	0.0221113	nan	nan	nan	0.200189	nan	0.22439	nan
OG0003594.4	OG0001396.24	OG0019234.0	OG0048907.0	OG0026989.0	OG0018805.5	OG0057560.0	OG0049005.0	OG0016816.0	OG0056832.0	OG0001912.0	OG0018780.5	OG0003955.0	OG0022895.0	OG0000317.0	OG0000702.24	OG0019339.0	OG0000030.0	OG0006173.16	OG0015582.0	OG0009222.2
0.08085010000000001	1e-07	nan	nan	nan	nan	nan	nan	nan	nan	0.0218135	nan	0.2	nan	0.128255	0.051005800000000004	nan	0.23757399999999998	1e-07	nan	nan
OG0022376.0	OG0012475.2	OG0028174.0	OG0016821.5	OG0004610.1	OG0056611.0	OG0014729.1	OG0045301.0	OG0047274.0	OG0011180.8	OG0027639.0	OG0010732.0	OG0001739.4	OG0054090.0	OG0012780.4	OG0000873.24	OG0005135.4	OG0003667.0	OG0017832.3	OG0022983.0	OG0000000.497
nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.23553000000000002	0.22367800000000002	nan	nan	0.109524	0.25258200000000003	0.0325001	nan	nan	nan
OG0043470.0	OG0025130.0	OG0004921.18	OG0006796.0	OG0020554.0	OG0003981.1	OG0004060.2	OG0012145.2	OG0000768.0	OG0045087.0	OG0025887.0	OG0056780.0	OG0022421.0	OG0019599.0	OG0012513.0	OG0041531.0	OG0003595.1	OG0038063.0	OG0012724.0	OG0009010.0	OG0003196.1
nan	nan	0.220363	0.297659	nan	0.268964	0.127175	nan	0.061805	nan	nan	nan	nan	nan	nan	nan	0.13241	nan	nan	nan	0.155802
OG0034798.0	OG0044513.0	OG0012154.3	OG0014281.10	OG0030108.0	OG0038158.0	OG0028303.0	OG0006312.0	OG0057542.0	OG0054019.0	OG0041859.0	OG0010083.0	OG0012679.2	OG0035583.0	OG0005710.0	OG0000000.619	OG0016176.0	OG0014242.0	OG0011708.0	OG0017191.0	OG0021906.0
nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
OG0057578.0	OG0005204.0	OG0018452.0	OG0035848.0	OG0037706.0	OG0006717.0	OG0034378.0	OG0007291.0	OG0009889.2	OG0004120.0	OG0011918.2	OG0001918.20	OG0015622.6	OG0012235.2	OG0006333.1	OG0006608.0	OG0000495.53	OG0028249.0	OG0019072.2	OG0004765.12	OG0004891.1
nan	0.2	nan	nan	nan	nan	nan	nan	nan	0.162874	nan	0.11599300000000001	nan	nan	nan	nan	nan	nan	nan	nan	0.173732
OG0004116.4	OG0044866.0	OG0006347.24	OG0030062.0	OG0018782.3	OG0013298.0	OG0038648.0	OG0012059.15	OG0018942.4	OG0003462.0	OG0003554.38	OG0056696.0	OG0005786.1	OG0018811.0	OG0018789.5	OG0008494.1	OG0060496.0	OG0000360.200	OG0002695.28	OG0022280.0	OG0035658.0
0.11653599999999999	nan	nan	nan	nan	nan	nan	nan	nan	1e-07	nan	nan	nan	nan	nan	0.39908000000000005	nan	0.25374	0.0591222	nan	nan
OG0001392.24	OG0006533.0	OG0014624.0	OG0000008.388	OG0011382.3	OG0004424.0	OG0008922.22	OG0022284.0	OG0005315.0	OG0024716.0	OG0021200.0	OG0009451.4	OG0012096.4	OG0015758.8	OG0011714.2	OG0025072.0	OG0013154.7	OG0007471.4	OG0000007.3	OG0028172.0	OG0047039.0
1e-07	0.146198	nan	0.16328399999999998	nan	1e-07	nan	nan	0.16247999999999999	nan	nan	nan	nan	nan	nan	nan	nan	0.332146	0.15837	nan	nan
OG0014162.0	OG0047408.0	OG0041909.0	OG0004956.0	OG0002483.10	OG0006529.0	OG0017287.5	OG0025724.0	OG0000049.4	OG0010101.0	OG0006252.6	OG0046188.0	OG0024972.0	OG0026667.0	OG0016877.0	OG0019071.5	OG0047555.0	OG0024599.0	OG0017430.0	OG0010093.2	OG0025681.0
nan	nan	nan	0.28625100000000003	0.0126704	nan	nan	nan	0.174958	0.29278000000000004	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
OG0003416.4	OG0014589.0	OG0006964.0	OG0016286.0	OG0053985.0	OG0044539.0	OG0000309.172	OG0012856.5	OG0005027.0	OG0057050.0	OG0004130.8	OG0008560.0	OG0045051.0	OG0011623.11	OG0009833.5	OG0013631.0	OG0000673.65	OG0010179.0	OG0011310.2	OG0008431.6	OG0018439.3
0.0620545	0.2	nan	nan	nan	nan	nan	nan	1e-07	nan	nan	0.22528	nan	nan	nan	nan	nan	nan	nan	0.341488	nan
OG0023114.0	OG0013239.0	OG0048090.0	OG0045572.0	OG0025994.0	OG0017896.0	OG0022319.0	OG0010755.16	OG0005773.2	OG0007132.4	OG0002113.0	OG0011077.1	OG0015370.8	OG0045659.0	OG0004030.3	OG0012739.6	OG0023156.0	OG0022992.0	OG0027218.0	OG0046514.0	OG0047439.0
nan	nan	nan	nan	nan	nan	nan	nan	0.17313499999999998	0.2	0.100333	nan	nan	nan	0.278582	nan	nan	nan	nan	nan	nan
OG0046761.0	OG0013479.7	OG0002553.2	OG0007097.14	OG0004025.11	OG0001642.1	OG0027489.0	OG0018891.5	OG0008445.1	OG0006709.0	OG0002191.0	OG0014315.2	OG0010153.0	OG0005547.4	OG0020769.0	OG0007924.0	OG0029620.0	OG0022304.0	OG0025111.0	OG0004624.0	OG0034286.0
nan	nan	0.0657595	0.217261	0.257256	0.14239100000000002	nan	nan	nan	nan	0.16971	nan	nan	nan	nan	nan	nan	nan	nan	1e-07	nan
OG0017922.1	OG0024286.0	OG0002677.13	OG0027870.0	OG0013585.4	OG0034347.0	OG0027414.0	OG0022269.0	OG0016860.0	OG0013868.6	OG0037880.0	OG0011216.10	OG0023997.0	OG0004773.0	OG0046413.0	OG0015947.1	OG0044387.0	OG0024647.0	OG0057149.0	OG0003440.0	OG0017851.0
nan	nan	0.12276300000000001	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1e-07	nan
OG0045355.0	OG0012732.0	OG0015336.0	OG0000613.0	OG0003773.2	OG0010884.0	OG0001991.0	OG0057305.0	OG0001392.24	OG0013237.10	OG0041766.0	OG0020913.0	OG0010157.0	OG0027016.0	OG0008360.3	OG0002410.0	OG0007427.0	OG0024808.0	OG0045936.0	OG0043850.0	OG0017415.1
nan	nan	nan	0.183973	0.232008	nan	0.017393900000000004	nan	1e-07	nan	nan	nan	nan	nan	nan	0.196331	nan	nan	nan	nan	nan
OG0008736.0	OG0027895.0	OG0014104.7	OG0018206.3	OG0024614.0	OG0012048.15	OG0001951.0	OG0053850.0	OG0045883.0	OG0015644.5	OG0023118.0	OG0045588.0	OG0034472.0	OG0056568.0	OG0016956.0	OG0012864.11	OG0002463.1	OG0026584.0	OG0048965.0	OG0029591.0	OG0057553.0
nan	nan	nan	nan	nan	nan	0.023899200000000002	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0681357	nan	nan	nan	nan
