OG0006400.2	OG0000177.8	OG0006804.0	OG0004338.2	OG0022826.0	OG0004324.0	OG0002346.16	OG0002252.0	OG0004835.2	OG0004464.0	OG0000038.0	OG0004617.12	OG0001967.0	OG0000107.44	OG0000692.0	OG0000835.7	OG0000019.257	OG0000606.2	OG0012915.3	OG0009883.5	OG0000027.1
-4.002310160687201	-2.364384894130257	nan	nan	-2.1366958406572016	-0.5728229453178999	-2.656535323845471	nan	-2.317606488937269	nan	-1.8709148519433896	nan	nan	nan	-1.989649811830433	-1.7307274219549862	-2.5462453931483027	-3.695255342281369	nan	-3.2460532279122347	nan
OG0022338.0	OG0027903.0	OG0004595.0	OG0043870.0	OG0011481.0	OG0056986.0	OG0016701.8	OG0009129.0	OG0037765.0	OG0000694.0	OG0034938.0	OG0035814.0	OG0011276.7	OG0011741.0	OG0018891.5	OG0000025.0	OG0048950.0	OG0053865.0	OG0015264.2	OG0060421.0	OG0006659.0
-2.0174170530774096	nan	-1.9373256372366074	nan	-1.5929192245494994	nan	nan	-2.146243824156365	nan	-1.7372060633793454	nan	nan	-3.080698059371917	-2.6556259667142674	nan	-1.330247532744238	nan	nan	-2.471528698117108	nan	-3.3735515179399758
OG0000006.1	OG0014699.4	OG0020437.0	OG0003129.79	OG0007940.2	OG0048995.0	OG0034605.0	OG0011544.8	OG0030011.0	OG0025911.0	OG0003355.0	OG0006767.1	OG0011909.7	OG0010913.0	OG0056643.0	OG0049018.0	OG0053907.0	OG0007491.0	OG0016993.3	OG0006765.2	OG0035710.0
-1.8084373492992443	-1.2845458728842822	-1.6192705514964514	-3.148161027150656	-3.0034666297197794	nan	nan	nan	nan	nan	-2.2674268787048018	nan	nan	-1.431870583499509	nan	nan	nan	-2.9567955014348324	nan	-2.7302486779516255	nan
OG0004561.41	OG0014346.0	OG0003741.24	OG0034840.0	OG0015810.7	OG0008454.4	OG0025683.0	OG0012876.0	OG0000000.3957	OG0007511.2	OG0011346.0	OG0024702.0	OG0012094.2	OG0008445.10	OG0012509.13	OG0014757.0	OG0054078.0	OG0012119.0	OG0004202.2	OG0034836.0	OG0024553.0
-3.6299473442840857	-1.5399389790226587	-1.248793390257147	nan	nan	nan	nan	-3.0923401721467103	-1.5538496598709068	-2.664288089679538	-2.8262329322632938	-2.6047177958677667	-2.858305638035469	-2.9400910109813148	nan	-2.3459311372709193	nan	-2.1159100908664668	-2.280685112655481	nan	nan
OG0002983.24	OG0047080.0	OG0038063.0	OG0000426.5	OG0019293.0	OG0011505.6	OG0044383.0	OG0026159.0	OG0001655.0	OG0001030.26	OG0046593.0	OG0019074.5	OG0014528.2	OG0010926.16	OG0016919.0	OG0022110.0	OG0044070.0	OG0000155.0	OG0016689.7	OG0019344.0	OG0001324.24
-2.088040034713085	nan	nan	-1.9132162338579333	-3.143054136717567	1.2048293391035025	nan	nan	-1.437330173897298	-2.3789444967002606	nan	nan	-1.8445098022524378	-4.247148668390749	-0.6239319288663145	nan	nan	-1.2062289414557759	nan	-1.8293057663129169	-2.141780233728934
OG0027621.0	OG0013269.7	OG0007651.0	OG0043937.0	OG0008759.0	OG0018937.6	OG0000897.0	OG0021307.0	OG0015031.3	OG0034510.0	OG0044480.0	OG0015556.1	OG0012396.2	OG0006085.0	OG0038801.0	OG0009254.0	OG0026282.0	OG0013554.0	OG0000645.36	OG0001205.24	OG0008437.3
nan	nan	-1.2327689629761245	nan	-2.6321816563938065	nan	-2.0078116637466876	-0.7403358160513485	nan	nan	nan	nan	-2.031503691022063	-1.458386043707783	nan	-2.6910567118747863	nan	-2.1475216763576133	-2.055291452373373	-3.175272872767897	-3.7167182508062204
OG0006636.0	OG0005970.0	OG0043707.0	OG0024821.0	OG0015295.0	OG0015093.6	OG0001822.12	OG0045196.0	OG0049139.0	OG0001590.32	OG0044706.0	OG0018055.4	OG0003201.2	OG0038759.0	OG0017945.4	OG0004491.2	OG0002512.0	OG0018359.4	OG0056726.0	OG0017902.0	OG0015212.3
-1.415037499278844	-1.888701546597459	nan	-2.148161027150656	-1.9034682573063713	nan	-1.8577826381961766	nan	nan	-2.6366606883705206	nan	-2.392137097168765	-1.8262329322632935	nan	nan	-2.443791328260415	-1.458782551897963	-2.985073455761897	nan	-2.798868033092113	-2.808942760073686
OG0044150.0	OG0001663.24	OG0035715.0	OG0006280.10	OG0000327.45	OG0016047.3	OG0056576.0	OG0034496.0	OG0001889.10	OG0017008.0	OG0044630.0	OG0041554.0	OG0015571.5	OG0041753.0	OG0014702.2	OG0019419.0	OG0018816.3	OG0034395.0	OG0005110.0	OG0000617.168	OG0044710.0
nan	-1.9023892033735776	nan	-3.715959736045904	nan	-2.8857662555729124	nan	nan	-1.6281623826695795	nan	nan	nan	nan	nan	-1.0136254739150352	nan	nan	nan	-1.6219323512199662	nan	nan
OG0002293.0	OG0018469.0	OG0016085.0	OG0038766.0	OG0014998.8	OG0047299.0	OG0006425.0	OG0035706.0	OG0046756.0	OG0027854.0	OG0000323.1	OG0008824.1	OG0020363.0	OG0017919.2	OG0045447.0	OG0006032.28	OG0011464.0	OG0022922.0	OG0017983.2	OG0012002.4	OG0015925.8
-1.4043053931610798	-3.457831115257046	-2.2508519328764036	nan	nan	nan	-2.0752159943555015	nan	nan	nan	nan	nan	nan	-2.932361283124637	nan	-3.2297206567902736	-3.4748933057677958	nan	nan	nan	nan
OG0000169.16	OG0001517.22	OG0003885.0	OG0045905.0	OG0001325.24	OG0018699.6	OG0020879.0	OG0000578.0	OG0014536.2	OG0037938.0	OG0002559.0	OG0020600.0	OG0046657.0	OG0004643.12	OG0026990.0	OG0001387.26	OG0041824.0	OG0028986.0	OG0025170.0	OG0015014.7	OG0026049.0
-1.6402539530945293	-2.118413683756604	-1.7340830856330849	nan	-2.557242242365229	nan	-1.549620119928959	-2.412731031895675	-2.947305888696155	nan	-1.7060410209713055	-1.822656211718274	nan	-3.130365444186607	nan	-2.472729443122659	nan	nan	nan	nan	nan
OG0041689.0	OG0020427.0	OG0010100.0	OG0004640.1	OG0024508.0	OG0005174.2	OG0007264.0	OG0047388.0	OG0006822.8	OG0012048.9	OG0012502.2	OG0008874.19	OG0034984.0	OG0010986.8	OG0009016.8	OG0044047.0	OG0016922.2	OG0044401.0	OG0002981.24	OG0024666.0	OG0034630.0
nan	-2.0546919530749523	-2.5700359564830535	-1.028851948139693	-4.658355759469839	-1.611314492504686	-2.5786285669991056	nan	-2.6020875398230947	nan	-2.2009126939259964	nan	nan	-2.6887294085133586	-3.077041035763828	nan	-1.8287931725818576	nan	-2.6259342817774627	nan	nan
OG0017883.2	OG0002839.0	OG0015937.7	OG0028094.0	OG0010596.0	OG0002014.0	OG0025659.0	OG0030179.0	OG0048143.0	OG0005359.4	OG0017933.2	OG0001478.0	OG0034738.0	OG0002491.1	OG0011324.0	OG0000012.1	OG0012907.2	OG0024897.0	OG0024828.0	OG0003358.3	OG0017811.4
-1.446934455954395	-2.0005771934627457	nan	nan	-2.4043053931610796	-1.7563309190331373	nan	nan	nan	-1.7612131404128835	-3.2162500169928254	-1.5127194706162739	nan	-2.364384894130257	-3.129733929604017	-1.3455644591546005	-1.7350432820351775	nan	nan	-2.2467377807321434	nan
OG0009237.0	OG0010772.2	OG0020818.0	OG0019074.4	OG0003538.0	OG0024767.0	OG0029955.0	OG0006763.34	OG0012454.13	OG0025200.0	OG0041506.0	OG0010633.18	OG0008960.0	OG0028301.0	OG0018841.5	OG0020730.0	OG0048964.0	OG0004340.4	OG0046364.0	OG0043788.0	OG0047535.0
-2.547088335060036	-2.5623461216538077	nan	nan	-1.7398538734910327	-2.1134108350818184	nan	nan	nan	nan	nan	nan	-2.2474226585237327	nan	nan	nan	nan	-2.1028370366411657	nan	nan	nan
OG0010542.2	OG0048079.0	OG0030103.0	OG0006211.0	OG0002967.0	OG0008746.2	OG0003832.0	OG0041591.0	OG0054045.0	OG0011141.5	OG0021290.0	OG0003460.0	OG0005866.20	OG0004776.24	OG0027586.0	OG0008970.0	OG0003376.12	OG0006319.0	OG0000004.1832	OG0016682.2	OG0018450.3
-3.6453898681666734	nan	nan	-3.6597225952337458	-1.7247545102153317	-1.7700429914156375	-2.2716005413289375	nan	nan	-2.941198646383814	-1.9765317194960947	-1.9559556672939789	-2.4069809444077856	-1.4681320043944452	nan	-1.7307274219549862	-2.405069330187608	-1.6531281860557505	-1.4631513495791697	-3.3781192635611075	nan
OG0014802.1	OG0012373.10	OG0057124.0	OG0015919.4	OG0007160.0	OG0034875.0	OG0012416.1	OG0008466.1	OG0049160.0	OG0007723.0	OG0043479.0	OG0007956.0	OG0001863.0	OG0009175.1	OG0047255.0	OG0005927.9	OG0006703.0	OG0028990.0	OG0008635.2	OG0019072.2	OG0014999.7
-1.416962376203336	nan	nan	nan	-2.629054587423364	nan	-1.3603047666004178	nan	nan	-2.2270164478618955	nan	-1.9230305236848892	-1.912401382076379	nan	nan	nan	-2.108736368174924	nan	-2.3291596641184382	nan	nan
OG0014242.0	OG0000698.138	OG0017065.6	OG0004217.6	OG0019429.0	OG0005237.0	OG0006708.0	OG0012789.12	OG0003830.0	OG0046165.0	OG0001455.24	OG0034694.0	OG0016955.3	OG0025707.0	OG0034558.0	OG0000782.1	OG0014614.0	OG0020416.0	OG0006022.15	OG0045061.0	OG0000986.24
nan	nan	nan	-1.9593179411969923	-3.084364376569687	-2.123433941248279	-1.8719706112593588	-1.3284348738289469	-1.71928118638199	nan	-2.443006615137512	nan	-4.491023785085304	nan	nan	nan	-1.601211852366231	-2.4787482046301883	nan	nan	-2.2567004721117434
OG0029230.0	OG0003608.2	OG0009090.4	OG0000448.1	OG0006913.0	OG0016257.3	OG0043428.0	OG0004331.0	OG0057067.0	OG0023366.0	OG0000278.13	OG0046549.0	OG0012876.0	OG0016974.4	OG0013909.8	OG0001400.24	OG0060330.0	OG0025926.0	OG0018110.0	OG0005248.24	OG0012345.0
nan	-1.911586990273275	-2.8788519435246895	-2.3269863847103918	-1.5754003377691743	-3.3761705869147347	nan	-1.9584766378156495	nan	nan	-2.514161033120945	nan	-3.0923401721467103	nan	nan	-2.4803574574918454	nan	nan	nan	-2.8857662555729124	-1.1603628384903306
OG0026946.0	OG0046307.0	OG0004937.4	OG0045360.0	OG0024466.0	OG0014313.5	OG0046397.0	OG0011266.17	OG0056808.0	OG0009158.0	OG0057591.0	OG0012795.12	OG0010104.0	OG0025994.0	OG0041890.0	OG0007517.0	OG0007271.0	OG0020596.0	OG0004715.0	OG0021942.0	OG0020843.0
nan	nan	-1.872498780784163	nan	-1.7307274219549862	nan	nan	nan	nan	-0.63486740654747	nan	nan	-2.048710621783867	nan	nan	-2.2604974943896146	-1.8044004245500964	-2.139871485877112	-2.1187269385707515	nan	nan
OG0014004.0	OG0024802.0	OG0019490.0	OG0016112.0	OG0022030.0	OG0045956.0	OG0047340.0	OG0012302.0	OG0018942.4	OG0006182.0	OG0008510.8	OG0022428.0	OG0001477.0	OG0005871.0	OG0014168.0	OG0017916.0	OG0010593.0	OG0010022.0	OG0006535.0	OG0019982.0	OG0018216.2
-1.7789272174849369	nan	nan	-1.6429547870331924	nan	nan	nan	-3.1379652600447674	-1.5751853791096262	-3.055291452373373	-2.276834656542415	nan	-2.994240730711315	-3.436666120500568	-2.278583590010193	nan	-1.4945155204885048	nan	-2.534913621113934	nan	nan
OG0007736.2	OG0014205.1	OG0009147.1	OG0012090.6	OG0018475.3	OG0034532.0	OG0049030.0	OG0010605.0	OG0002463.1	OG0008221.2	OG0012049.16	OG0001953.2	OG0013146.11	OG0001777.24	OG0012924.0	OG0025757.0	OG0007598.0	OG0013913.5	OG0014533.2	OG0016689.6	OG0018119.6
-2.23242994404826	nan	-1.1635910677202619	-3.2598063829795647	nan	nan	nan	-1.6783027547876463	-2.4158071418902627	-1.9351171484151457	nan	-3.1140352432460294	nan	-2.372579930598799	-2.897543423349266	nan	-2.2470801789871953	-2.396688189399952	-2.0200478420483305	nan	nan
OG0014272.4	OG0005441.0	OG0003377.0	OG0048030.0	OG0008497.0	OG0000243.0	OG0011998.0	OG0047059.0	OG0007118.0	OG0018838.5	OG0034636.0	OG0013220.1	OG0044816.0	OG0001227.24	OG0045419.0	OG0001928.13	OG0001482.8	OG0053917.0	OG0000958.3	OG0045486.0	OG0047381.0
-2.8869396554268527	-2.6601784950766576	-3.1694201465224596	nan	-2.2789336312689503	-1.9470277251860115	-2.414268267034073	nan	-2.519528054772523	nan	nan	nan	nan	-2.2601518973006725	nan	-1.9919434451289415	-1.9148473194368616	nan	-1.6585834755212776	nan	nan
OG0016824.0	OG0012828.0	OG0010757.0	OG0012113.0	OG0013798.0	OG0047986.0	OG0005132.0	OG0019009.2	OG0043825.0	OG0035708.0	OG0048163.0	OG0025105.0	OG0047026.0	OG0012857.3	OG0001208.24	OG0005465.0	OG0018008.5	OG0046910.0	OG0012676.9	OG0000421.45	OG0034241.0
-2.7264244343846205	-2.6597225952337458	-2.1942948151614887	-2.395928676331139	-2.7046296120465163	nan	-1.57132159005177	nan	nan	nan	nan	nan	nan	nan	-2.2460532279122347	-2.11966711132536	nan	nan	nan	-2.9890769728152082	nan
OG0017207.2	OG0002352.25	OG0012973.0	OG0011944.4	OG0017927.4	OG0015788.1	OG0000026.608	OG0015275.0	OG0021291.0	OG0054084.0	OG0023279.0	OG0000004.1832	OG0008867.1	OG0025988.0	OG0020498.0	OG0018755.3	OG0000154.251	OG0046697.0	OG0007167.0	OG0034961.0	OG0018791.4
nan	-2.7908586021614084	-1.8385637341740129	-13.287712379549449	-4.45672189830019	nan	-2.8211260418302047	-1.7816527907215007	nan	nan	nan	-1.4631513495791697	-2.8282807609121523	nan	-1.0005771934627457	nan	-3.0427539863983157	nan	-2.9551163217602356	nan	nan
OG0019217.0	OG0047117.0	OG0006338.14	OG0004116.4	OG0020484.0	OG0000353.32	OG0003453.0	OG0018121.2	OG0034281.0	OG0016122.4	OG0009927.0	OG0029158.0	OG0013865.2	OG0044486.0	OG0000123.210	OG0003401.0	OG0015298.8	OG0004909.0	OG0001230.26	OG0002314.1	OG0005145.0
-1.0388953202709472	nan	nan	-3.342780746929421	0.46581778323171336	-1.814513995871922	-2.342634384441633	nan	nan	-2.9018499789079883	-1.309001920443092	nan	-2.6896598793878495	nan	-2.6854774782083854	-1.472128945698427	nan	-0.9935224359287952	-2.014499569695115	-2.038598926835721	-3.801078444479287
OG0000883.0	OG0037688.0	OG0002649.0	OG0003177.0	OG0009975.0	OG0001624.8	OG0057486.0	OG0006890.0	OG0007609.0	OG0048125.0	OG0047175.0	OG0011962.0	OG0000552.24	OG0022203.0	OG0015105.0	OG0026952.0	OG0022335.0	OG0004036.30	OG0020087.0	OG0009886.7	OG0046588.0
-2.010134377133713	nan	-1.9539979534554794	-2.6506347224057865	-3.1360615495760285	-2.9061694283648647	nan	-1.6234873387115205	-1.1408255441335646	nan	nan	-3.5238360941587263	-2.2636115992965395	nan	-0.24922201114650813	nan	-1.6219323512199662	-2.495735558650761	nan	-2.622376462364273	nan
OG0043819.0	OG0016530.8	OG0016760.5	OG0045602.0	OG0048948.0	OG0019632.0	OG0044469.0	OG0013646.0	OG0020633.0	OG0010547.0	OG0005831.1	OG0021295.0	OG0021336.0	OG0049070.0	OG0029035.0	OG0015612.4	OG0056535.0	OG0029084.0	OG0010868.10	OG0012487.5	OG0007986.5
nan	nan	nan	nan	nan	nan	nan	-1.5071726120774884	-2.9759640645444905	-1.9853590531182468	-2.941752783145337	-2.1265804965651434	-1.9782360257083436	nan	nan	nan	nan	nan	-3.2460532279122347	nan	nan
OG0053820.0	OG0018484.6	OG0000338.41	OG0016203.1	OG0002251.0	OG0034957.0	OG0017434.1	OG0005701.33	OG0027938.0	OG0025769.0	OG0025485.0	OG0038054.0	OG0034518.0	OG0037926.0	OG0014824.6	OG0047586.0	OG0014129.1	OG0001246.24	OG0035066.0	OG0026954.0	OG0024697.0
nan	nan	-1.7690592238760594	nan	-3.8487126608169655	nan	nan	-1.7769482116315585	nan	nan	nan	nan	nan	nan	nan	nan	nan	-2.4679324477109694	nan	nan	nan
OG0003437.2	OG0038060.0	OG0028195.0	OG0006598.0	OG0027865.0	OG0021963.0	OG0020676.0	OG0000218.1	OG0017954.0	OG0046352.0	OG0041531.0	OG0046247.0	OG0023100.0	OG0001214.2	OG0015270.2	OG0003027.0	OG0029996.0	OG0013723.6	OG0001510.0	OG0000676.15	OG0034242.0
-2.7154858667557544	nan	nan	-2.887900420223765	nan	nan	nan	-1.9315355490330943	-2.3161688255986776	nan	nan	nan	-1.973129135275255	-2.0368218438261088	-1.8959317735362833	-3.141780233728934	nan	-3.043348544428939	-1.8484009177306033	-2.0174170530774096	nan
OG0011498.6	OG0014829.5	OG0045138.0	OG0011614.10	OG0010177.9	OG0046417.0	OG0014066.4	OG0048025.0	OG0004329.0	OG0003901.10	OG0045407.0	OG0011482.0	OG0013735.9	OG0060507.0	OG0000308.0	OG0015967.4	OG0023060.0	OG0000300.0	OG0016737.1	OG0002657.5	OG0004804.1
-6.063710705351345	nan	nan	nan	-2.6197138438769216	nan	-0.3402580727822305	nan	-1.9839316313723467	-2.4453620361356414	nan	-1.7004036512159049	nan	nan	-1.590093180470736	-3.02561753417927	-3.5989375493994453	-2.7646405526090545	nan	-1.5661859155419728	-1.663830889535991
OG0007965.0	OG0012878.0	OG0044166.0	OG0005862.2	OG0002298.4	OG0010576.0	OG0038807.0	OG0021972.0	OG0014342.1	OG0000393.0	OG0008166.0	OG0047280.0	OG0038008.0	OG0015769.7	OG0000348.4	OG0019666.0	OG0047960.0	OG0018366.0	OG0029600.0	OG0046511.0	OG0002415.1
-1.633076351021482	-1.701810929858678	nan	-2.782893391916608	-1.8406291533397972	-2.8677522017015606	nan	nan	nan	-1.4158071418902627	-2.022097333064992	nan	nan	nan	-2.0427539863983157	nan	nan	-1.1228054528737617	nan	nan	-2.7107557148433576
OG0060519.0	OG0008542.0	OG0005815.0	OG0004246.12	OG0006454.0	OG0001887.0	OG0011453.0	OG0045303.0	OG0028446.0	OG0047097.0	OG0002105.0	OG0024570.0	OG0001266.28	OG0018116.4	OG0024540.0	OG0012346.1	OG0003308.0	OG0000381.0	OG0035783.0	OG0026960.0	OG0034916.0
nan	-2.379319758775699	-1.4725292495414193	-1.3462979086065388	-2.4932965131993434	-2.437525541903675	-2.240929409193099	nan	-3.286304185156641	nan	-2.521183470950585	-0.9807962660269074	-2.217591435072627	-2.077041035763828	nan	nan	-2.76219157045438	-1.7656213106623855	nan	nan	nan
OG0027935.0	OG0038854.0	OG0027772.0	OG0047253.0	OG0020065.0	OG0018913.6	OG0056584.0	OG0006411.2	OG0018994.0	OG0025146.0	OG0025808.0	OG0000009.185	OG0012943.7	OG0013811.6	OG0000388.1	OG0053852.0	OG0047174.0	OG0024668.0	OG0004809.0	OG0016047.3	OG0010864.0
-2.3011592297927903	nan	nan	nan	-2.86880564829155	nan	nan	-2.0985055449524253	nan	nan	nan	nan	-3.237863830098888	nan	-2.318325858207167	nan	nan	nan	-2.620600837474422	-2.8857662555729124	-2.1726687293877394
OG0000022.5	OG0018947.2	OG0045053.0	OG0000139.0	OG0029011.0	OG0005927.9	OG0013269.7	OG0049163.0	OG0014584.0	OG0013998.0	OG0015595.5	OG0013613.2	OG0004021.0	OG0018344.4	OG0038602.0	OG0020818.0	OG0046989.0	OG0017772.3	OG0025705.0	OG0041690.0	OG0044070.0
-2.1694201465224596	nan	nan	-1.5587290095614008	nan	nan	nan	nan	-2.485196014428227	-2.7514651638613215	nan	-2.4941090702700426	-2.23854450717728	nan	nan	nan	nan	nan	nan	nan	nan
OG0021652.0	OG0017961.2	OG0027495.0	OG0008974.17	OG0010058.2	OG0012303.7	OG0057158.0	OG0026545.0	OG0027567.0	OG0010112.9	OG0016062.2	OG0018135.3	OG0041751.0	OG0046200.0	OG0014360.2	OG0044787.0	OG0043731.0	OG0006225.0	OG0029114.0	OG0013873.1	OG0000481.166
nan	-2.7312063248775216	nan	nan	-2.5158515546615385	nan	nan	nan	nan	nan	-3.6382765500748775	nan	nan	nan	-2.1648843847417822	nan	nan	-0.4835813583661318	nan	-1.8059129478836977	nan
OG0008764.0	OG0020552.0	OG0005133.0	OG0020647.0	OG0028071.0	OG0024663.0	OG0004805.0	OG0028857.0	OG0007053.2	OG0011977.7	OG0012777.0	OG0021229.0	OG0005958.4	OG0001135.4	OG0020730.0	OG0044781.0	OG0008959.12	OG0017322.1	OG0015402.0	OG0022749.0	OG0004788.0
-1.2368434162587132	-2.277184273662965	-1.5623461216538077	nan	nan	nan	-1.6517675807607293	nan	-1.5428785420499038	-3.7817023942918224	-2.1916561403685035	nan	-1.795358434389579	-1.9156635542766762	nan	nan	nan	nan	-3.4485085914525055	nan	-1.3095382050812812
OG0022007.0	OG0024838.0	OG0034389.0	OG0043437.0	OG0014361.1	OG0045912.0	OG0014742.1	OG0044462.0	OG0057180.0	OG0034964.0	OG0023079.0	OG0003742.0	OG0044350.0	OG0019597.0	OG0002645.26	OG0026368.0	OG0003637.1	OG0001079.1	OG0046346.0	OG0016466.2	OG0007981.0
nan	nan	nan	nan	-2.7612131404128837	nan	-3.3479862587593083	nan	nan	nan	nan	-1.9939533698815852	nan	nan	-2.4004917640810643	nan	-2.4528463411874313	-2.1500807813140215	nan	-2.91419466389943	-3.1140352432460294
OG0000809.2	OG0001543.2	OG0057126.0	OG0046319.0	OG0006224.0	OG0010792.17	OG0022664.0	OG0049019.0	OG0053920.0	OG0019430.0	OG0000278.126	OG0046428.0	OG0018148.0	OG0000336.0	OG0024933.0	OG0035698.0	OG0041558.0	OG0007838.0	OG0046779.0	OG0002436.1	OG0006035.1
-2.3906232512366934	-2.0904956864393975	nan	nan	-2.20058107800892	nan	nan	nan	nan	nan	-2.545402943465451	nan	-1.3364276645824775	-2.026205070347394	nan	nan	nan	-2.77595972578207	nan	-2.0941870190482343	nan
OG0003594.4	OG0001396.24	OG0019234.0	OG0048907.0	OG0026989.0	OG0018805.5	OG0057560.0	OG0049005.0	OG0016816.0	OG0056832.0	OG0001912.0	OG0018780.5	OG0003955.0	OG0022895.0	OG0000317.0	OG0000702.24	OG0019339.0	OG0000030.0	OG0006173.16	OG0015582.0	OG0009222.2
-1.6831591504704124	-2.2419527181667664	-2.1726687293877394	nan	nan	nan	nan	nan	-2.698061233034664	nan	-2.217591435072627	nan	-1.5118963668764236	nan	-1.6574452545226799	-3.1857367086002184	nan	-1.2325994435539342	-3.753117680007038	-0.051548662330177145	-2.065521241093117
OG0022376.0	OG0012475.2	OG0028174.0	OG0016821.5	OG0004610.1	OG0056611.0	OG0014729.1	OG0045301.0	OG0047274.0	OG0011180.8	OG0027639.0	OG0010732.0	OG0001739.4	OG0054090.0	OG0012780.4	OG0000873.24	OG0005135.4	OG0003667.0	OG0017832.3	OG0022983.0	OG0000000.497
-1.6339716008428806	-3.2834919132312543	nan	nan	-2.3019060123889563	nan	-2.3710864573382135	nan	nan	-1.5269924320838262	nan	-3.328289959455776	-1.7264244343846205	nan	nan	-2.3025820060825506	-2.143691510282557	-3.023269779322847	-0.923304098169617	nan	nan
OG0043470.0	OG0025130.0	OG0004921.18	OG0006796.0	OG0020554.0	OG0003981.1	OG0004060.2	OG0012145.2	OG0000768.0	OG0045087.0	OG0025887.0	OG0056780.0	OG0022421.0	OG0019599.0	OG0012513.0	OG0041531.0	OG0003595.1	OG0038063.0	OG0012724.0	OG0009010.0	OG0003196.1
nan	nan	-2.317606488937269	-2.9635318329307085	nan	-1.5572422423652288	-2.6308406539354685	-0.46494240510515766	-2.23854450717728	nan	nan	nan	nan	nan	-1.250165425587271	nan	-2.274389706124002	nan	-2.189022282875856	-1.9235777245413976	-2.7908586021614084
OG0034798.0	OG0044513.0	OG0012154.3	OG0014281.10	OG0030108.0	OG0038158.0	OG0028303.0	OG0006312.0	OG0057542.0	OG0054019.0	OG0041859.0	OG0010083.0	OG0012679.2	OG0035583.0	OG0005710.0	OG0000000.619	OG0016176.0	OG0014242.0	OG0011708.0	OG0017191.0	OG0021906.0
nan	nan	-1.9765317194960947	nan	nan	nan	nan	-2.031503691022063	nan	nan	nan	-1.8567372069613801	-2.250165425587271	nan	-2.265344566520995	nan	-2.824188006278269	nan	-1.9959660987155103	-1.3651279768357858	-2.402778731599688
