OG0000038.0	OG0004617.12	OG0000019.257	OG0012915.3	OG0009883.5	OG0004464.0	OG0000606.2	OG0000027.1	OG0002252.0	OG0001967.0	OG0000107.44	OG0022826.0	OG0000177.8	OG0000692.0	OG0004835.2	OG0000835.7	OG0006400.2	OG0004338.2	OG0004324.0	OG0002346.16	OG0006804.0
OG0034744.0	OG0003521.2	OG0000231.0	OG0009811.0	OG0019288.0	OG0000100.1	OG0000090.24	OG0000187.1	OG0003630.6	OG0000009.921	OG0006577.0	OG0011881.8	OG0005229.4	OG0004960.0	OG0000121.128	OG0001030.26	OG0000857.0	OG0000658.0	OG0002939.24	OG0003505.8	OG0007494.0
nan	-2.1146599217753344	-1.7211825969252785	nan	nan	-1.2696861137062239	-1.1635910677202619	-1.1731566483510358	nan	-1.3558668393657765	nan	nan	nan	nan	-2.1053180261449205	nan	-1.7948577593747017	-2.0994326275853057	-2.7998723457263983	nan	-0.2248230043037026
OG0005479.0	OG0001409.1	OG0002260.4	OG0028958.0	OG0004183.0	OG0004580.6	OG0000343.0	OG0000451.0	OG0000200.0	OG0000246.0	OG0000349.0	OG0001785.1	OG0021227.0	OG0005438.0	OG0005184.0	OG0000699.1	OG0007825.2	OG0006513.0	OG0006820.0	OG0000102.0	OG0000039.0
nan	nan	-1.2273541969073074	nan	nan	-2.09974178756525	-1.7612131404128835	-1.2885931995541526	-1.174947097664133	-1.5968413702571356	-2.168122758808327	nan	nan	nan	nan	-1.114503726783476	-4.027498492778034	nan	nan	-1.311506289400851	-1.3118644115426648
OG0012767.2	OG0000483.0	OG0000480.64	OG0004326.0	OG0007208.0	OG0000007.3	OG0005315.0	OG0001656.2	OG0005640.2	OG0000032.252	OG0000349.0	OG0000411.0	OG0000779.1	OG0022190.0	OG0000442.2	OG0000042.314	OG0045552.0	OG0004560.0	OG0017937.0	OG0005856.2	OG0010757.0
nan	-1.6780719051126376	nan	nan	nan	-1.4297313844218773	-3.2750878406843897	-1.597714408130004	nan	-1.422172408763752	-2.168122758808327	-2.4188898247744506	-2.1552126499209403	nan	-1.0098438333726085	-1.4540316308947074	nan	nan	nan	nan	nan
OG0001610.50	OG0000575.28	OG0005222.2	OG0001656.2	OG0004565.2	OG0012686.0	OG0000616.40	OG0000486.2	OG0001701.8	OG0004469.6	OG0041632.0	OG0010723.0	OG0000269.0	OG0005892.2	OG0000350.8	OG0000088.3	OG0005184.0	OG0000027.457	OG0016571.1	OG0006625.0	OG0002132.0
-1.5067625807997846	-1.9708651959469772	nan	-1.597714408130004	nan	nan	-1.7968615028091515	-1.630393929968162	-1.3366098345481074	nan	nan	nan	-1.905358545884938	nan	-1.4106200045220358	-1.4281775931667966	nan	-2.0203404482841756	nan	nan	nan
OG0000015.1	OG0003686.4	OG0007429.0	OG0011774.16	OG0001575.2	OG0000421.80	OG0012106.0	OG0003731.0	OG0000486.2	OG0007145.0	OG0000537.8	OG0004744.2	OG0000350.8	OG0000779.1	OG0000145.16	OG0003327.0	OG0021336.0	OG0001608.24	OG0000391.20	OG0000002.1788	OG0000239.0
-0.9829332758101667	-2.8437328369481967	nan	nan	-1.2567004721117434	nan	nan	nan	-1.630393929968162	nan	-1.2426353276145088	nan	-1.4106200045220358	-2.1552126499209403	nan	-1.0443896109434951	nan	-1.0436459153546316	-1.61683487515247	-1.291945228671648	-1.5137490111158916
OG0000011.866	OG0000119.0	OG0000976.24	OG0022594.0	OG0003745.1	OG0005239.0	OG0000638.38	OG0000109.0	OG0004975.0	OG0010686.0	OG0007401.0	OG0003826.6	OG0000343.0	OG0000746.0	OG0002791.5	OG0000350.8	OG0000805.29	OG0011155.4	OG0000302.34	OG0006461.4	OG0018187.0
-1.1800048971636254	-2.3090019204430923	-0.8377899636856931	nan	nan	nan	-2.6492764655589776	-1.6093323144403326	-1.623265095001478	nan	nan	-0.9759640645444906	-1.7612131404128835	-1.711228032752598	-3.1028370366411653	-1.4106200045220358	-2.5907448533151625	nan	-1.68362251808027	nan	nan
OG0018068.3	OG0000139.0	OG0003494.6	OG0000748.0	OG0000559.30	OG0000923.0	OG0005685.0	OG0003623.8	OG0003535.14	OG0012533.6	OG0000749.2	OG0002791.5	OG0007835.4	OG0006082.0	OG0000265.0	OG0009123.2	OG0004046.0	OG0000012.918	OG0001435.1	OG0057499.0	OG0000239.0
nan	-1.3134770621940925	nan	-1.5674681212618837	-1.9753966328593433	-1.3015147923431765	-1.4163846434154423	nan	nan	nan	-2.57905954386292	-3.1028370366411653	nan	nan	-2.723562889563718	nan	-0.41676977290008077	-0.9636725081822349	nan	nan	-1.5137490111158916
OG0002008.0	OG0002511.6	OG0008932.0	OG0000815.24	OG0000018.289	OG0004473.2	OG0004611.1	OG0004836.2	OG0000923.0	OG0002882.0	OG0000105.0	OG0007777.2	OG0006547.0	OG0000160.4	OG0060400.0	OG0002869.0	OG0000196.0	OG0001776.0	OG0000589.0	OG0022191.0	OG0000239.0
nan	-2.0291463456595165	-3.024443179176788	-2.4707287562940685	-1.4876213919244545	nan	-2.5538496598709073	nan	-1.3015147923431765	-1.965220841951981	-1.5319902259071676	-1.3291596641184382	nan	-1.3264435760098554	nan	nan	-0.9524616112366394	-2.5513104482311593	-1.8445098022524378	nan	-1.5137490111158916
OG0005940.0	OG0005135.4	OG0005468.0	OG0008895.6	OG0001626.24	OG0000043.242	OG0000829.5	OG0000350.8	OG0003197.4	OG0048012.0	OG0010957.13	OG0000245.24	OG0000228.54	OG0007725.0	OG0004379.8	OG0015311.0	OG0005827.2	OG0001892.0	OG0000147.0	OG0000002.1788	OG0002922.0
nan	nan	nan	-2.2122332300614325	-0.9296106721086019	-0.9260427000566755	nan	-1.4106200045220358	-1.386468347082073	nan	nan	-1.151682530163898	-1.1090475285429775	nan	nan	nan	nan	-2.610873773075296	-3.2529134169721816	-1.291945228671648	-1.269338308728433
OG0000018.842	OG0034538.0	OG0000575.28	OG0002399.4	OG0001557.1	OG0003012.0	OG0020930.0	OG0004460.9	OG0000230.58	OG0002778.0	OG0003329.0	OG0003695.0	OG0001951.0	OG0000007.585	OG0005210.0	OG0001415.1	OG0002752.1	OG0005990.0	OG0000054.0	OG0003068.0	OG0012143.2
-1.357714316940423	nan	-1.9708651959469772	-1.1755987214515837	-1.5546970578634869	nan	nan	nan	-1.1159100908664668	-1.561068458065455	nan	-3.2337864980183446	nan	-1.217759200063907	nan	-1.7607241741174424	nan	nan	-1.5773364083449781	nan	nan
OG0005137.0	OG0000139.0	OG0007208.0	OG0001557.1	OG0005640.2	OG0001998.0	OG0001620.0	OG0007101.0	OG0013617.6	OG0000009.921	OG0003251.1	OG0000121.14	OG0004100.0	OG0002752.1	OG0001553.14	OG0000060.0	OG0007127.0	OG0027528.0	OG0000256.24	OG0005524.6	OG0000245.24
nan	-1.3134770621940925	nan	-1.5546970578634869	nan	nan	-1.2268476029859479	nan	nan	-1.3558668393657765	-1.9334629976042088	-2.072786191607015	nan	nan	-1.0843643765696869	-1.091725081520941	nan	nan	-1.2655179777888146	nan	-1.151682530163898
OG0015172.2	OG0000045.0	OG0005530.6	OG0003098.12	OG0000139.0	OG0004369.0	OG0006855.18	OG0019487.0	OG0000751.0	OG0001283.1	OG0000336.0	OG0004571.0	OG0005663.12	OG0004737.6	OG0002286.10	OG0004141.18	OG0000075.0	OG0002863.0	OG0000710.0	OG0011292.4	OG0000239.0
nan	-1.2102290226899421	-1.0063618645684138	nan	-1.3134770621940925	nan	nan	nan	-2.4258500394902978	nan	-1.6999348632212392	nan	nan	nan	-1.6959563035264595	nan	-1.458782551897963	nan	-1.8905725733138459	nan	-1.5137490111158916
OG0000015.773	OG0005141.0	OG0018796.6	OG0003338.0	OG0005077.4	OG0000878.5	OG0016256.4	OG0000074.152	OG0001567.1	OG0000187.1	OG0000343.0	OG0000175.4	OG0000841.0	OG0009977.0	OG0007351.6	OG0000078.263	OG0013635.2	OG0005939.0	OG0004693.0	OG0005822.2	OG0000039.0
-0.8327705459283314	nan	nan	-2.537005393324501	nan	-1.7304880300950012	nan	-1.1929748745013562	nan	-1.1731566483510358	-1.7612131404128835	-2.84684321193858	-1.7254699553283768	nan	nan	nan	nan	nan	nan	-2.326262685151254	-1.3118644115426648
OG0003987.6	OG0004376.0	OG0003977.1	OG0000646.28	OG0000006.561	OG0000310.18	OG0006047.8	OG0010675.4	OG0056623.0	OG0000132.40	OG0004244.2	OG0000746.0	OG0002060.0	OG0000480.25	OG0000112.0	OG0000047.282	OG0002863.0	OG0015707.6	OG0001892.0	OG0002444.1	OG0004054.20
-1.1253210507925446	nan	nan	-0.22583494849358293	-1.294420138060902	-2.038598926835721	nan	nan	nan	-1.6277164871194718	nan	-1.711228032752598	nan	nan	-0.9847879149314968	-1.1870500405442508	nan	nan	-2.610873773075296	-0.18360509083087875	nan
OG0000018.842	OG0003521.2	OG0038626.0	OG0005093.2	OG0029008.0	OG0002485.15	OG0003983.0	OG0006309.0	OG0001165.26	OG0005445.3	OG0000242.29	OG0014619.0	OG0000486.2	OG0001701.8	OG0000169.16	OG0002752.1	OG0005652.0	OG0000035.64	OG0000027.457	OG0006866.0	OG0000290.0
-1.357714316940423	-2.1146599217753344	nan	nan	nan	nan	nan	nan	nan	nan	-1.9417527831453374	nan	-1.630393929968162	-1.3366098345481074	-1.3980183001673634	nan	nan	-1.5332423842738285	-2.0203404482841756	nan	-1.172506126396202
OG0006023.0	OG0000007.3	OG0000583.0	OG0004183.0	OG0000272.36	OG0003829.0	OG0003514.0	OG0000349.0	OG0008682.0	OG0001806.0	OG0006395.0	OG0010692.0	OG0004819.4	OG0004678.12	OG0001659.0	OG0001540.26	OG0000710.0	OG0006737.2	OG0045591.0	OG0000026.45	OG0000245.24
nan	-1.4297313844218773	-1.0402298447885328	nan	-1.8023861903089258	nan	-3.143054136717567	-2.168122758808327	nan	nan	-2.464345139503214	-2.8395960741399864	nan	nan	-0.9963977633198045	nan	-1.8905725733138459	nan	nan	-1.1297339296040174	-1.151682530163898
OG0007832.0	OG0000294.0	OG0000139.0	OG0001575.2	OG0008449.4	OG0018453.0	OG0000109.0	OG0003866.0	OG0009980.2	OG0000242.29	OG0000746.0	OG0000026.45	OG0004744.2	OG0000007.585	OG0019460.0	OG0012663.4	OG0000112.0	OG0002971.0	OG0002044.0	OG0006135.0	OG0004054.20
nan	-1.7437139294149082	-1.3134770621940925	-1.2567004721117434	nan	nan	-1.6093323144403326	-1.3179661287349405	nan	-1.9417527831453374	-1.711228032752598	-1.1297339296040174	nan	-1.217759200063907	nan	nan	-0.9847879149314968	nan	nan	nan	nan
OG0000011.866	OG0000307.20	OG0000048.382	OG0006055.0	OG0001778.24	OG0000187.1	OG0000343.0	OG0004935.0	OG0000746.0	OG0006117.2	OG0000269.0	OG0001415.1	OG0045076.0	OG0004494.1	OG0002572.0	OG0000042.314	OG0003735.2	OG0008125.0	OG0018521.0	OG0014842.0	OG0010621.0
-1.1800048971636254	-0.8719706112593589	-1.9655025358005551	nan	nan	-1.1731566483510358	-1.7612131404128835	-1.480558740371961	-1.711228032752598	nan	-1.905358545884938	-1.7607241741174424	nan	nan	-1.029588054610527	-1.4540316308947074	-2.038006322579745	nan	nan	nan	nan
OG0003714.0	OG0000664.3	OG0006833.2	OG0006123.2	OG0000056.0	OG0006009.0	OG0000187.1	OG0000318.0	OG0001609.10	OG0013832.0	OG0024771.0	OG0002102.0	OG0000176.0	OG0004819.4	OG0005921.2	OG0003161.14	OG0024061.0	OG0000710.0	OG0000225.48	OG0004292.0	OG0008912.1
-1.817053505488898	-1.4607667291339643	nan	nan	-1.2611889370296836	nan	-1.1731566483510358	-3.0445383960764985	-1.9023892033735776	nan	nan	nan	-1.6252665219687858	nan	nan	-1.5236701622428623	nan	-1.8905725733138459	-1.2129019183889953	nan	-1.8216359181531967
OG0000015.1	OG0005394.0	OG0002260.4	OG0005222.2	OG0004814.0	OG0000257.0	OG0002729.16	OG0004461.4	OG0005090.0	OG0027560.0	OG0000349.0	OG0000350.8	OG0005133.0	OG0008971.2	OG0004771.0	OG0008245.0	OG0000634.26	OG0015191.7	OG0000435.0	OG0000011.1	OG0002166.0
-0.9829332758101667	-1.1791879227712805	-1.2273541969073074	nan	nan	-1.0935711406863138	-3.9389842253183716	nan	nan	nan	-2.168122758808327	-1.4106200045220358	nan	nan	nan	nan	-2.4336231996788755	nan	-2.7538959901160833	-1.21574730659542	nan
OG0004452.2	OG0000575.28	OG0000429.0	OG0002751.22	OG0003331.17	OG0020567.0	OG0002471.0	OG0000132.40	OG0046173.0	OG0003866.0	OG0001322.24	OG0008611.0	OG0000916.24	OG0009839.2	OG0005124.4	OG0006010.2	OG0000121.128	OG0005681.2	OG0000120.105	OG0003068.0	OG0000010.475
nan	-1.9708651959469772	-1.8241880062782692	-1.9799423476587465	-3.1221772381715254	nan	-1.911586990273275	-1.6277164871194718	nan	-1.3179661287349405	nan	nan	-0.845287186217842	nan	nan	nan	-2.1053180261449205	-1.6730025354342413	-1.247080178987195	nan	-1.5156040374973336
OG0000483.0	OG0004435.0	OG0004142.0	OG0000119.0	OG0000853.1	OG0002777.4	OG0003925.0	OG0004243.8	OG0000409.24	OG0005666.2	OG0002231.0	OG0005385.1	OG0000121.128	OG0028461.0	OG0006082.0	OG0000027.457	OG0006184.0	OG0011295.0	OG0000142.14	OG0011419.0	OG0004054.20
-1.6780719051126376	-1.529905707352221	nan	-2.3090019204430923	-1.132261648237312	-1.0823772982737174	-1.059795655347961	nan	-2.446148031818874	nan	nan	nan	-2.1053180261449205	nan	nan	-2.0203404482841756	nan	nan	-1.4301200938519236	nan	nan
OG0002765.0	OG0000015.773	OG0000480.64	OG0019019.0	OG0009906.2	OG0000334.9	OG0000006.561	OG0006833.2	OG0000323.43	OG0002825.0	OG0046657.0	OG0002848.0	OG0000350.8	OG0003625.28	OG0005303.2	OG0000047.282	OG0004647.0	OG0009100.2	OG0004304.0	OG0000599.0	OG0005444.0
0.2715451984856866	-0.8327705459283314	nan	nan	-1.1449671027979205	-2.0631076980109504	-1.294420138060902	nan	-3.083141235300246	nan	nan	-2.3320624720210756	-1.4106200045220358	nan	nan	-1.1870500405442508	-3.3496030533302106	nan	nan	-1.3466647732088688	nan
OG0004837.2	OG0000013.2	OG0003229.0	OG0000071.0	OG0000310.18	OG0000736.0	OG0000538.0	OG0028303.0	OG0000187.1	OG0003818.6	OG0000175.4	OG0000966.4	OG0001806.0	OG0003568.0	OG0011803.0	OG0006589.0	OG0014550.3	OG0005886.2	OG0000435.0	OG0007404.0	OG0006490.14
nan	-1.2192699635236235	nan	-1.0643139648378215	-2.038598926835721	-1.1624603656205965	-1.637782622512831	nan	-1.1731566483510358	nan	-2.84684321193858	-0.989363363891263	nan	nan	nan	nan	nan	nan	-2.7538959901160833	nan	-1.8714426350262425
OG0000263.57	OG0003924.0	OG0003977.1	OG0004473.2	OG0000853.1	OG0000105.0	OG0000074.152	OG0000278.126	OG0002558.0	OG0000837.0	OG0005872.0	OG0004944.1	OG0054097.0	OG0005237.0	OG0000112.0	OG0015099.0	OG0007556.0	OG0003991.2	OG0012832.0	OG0002879.0	OG0000010.475
-13.287712379549449	-1.8494403234246188	nan	nan	-1.132261648237312	-1.5319902259071676	-1.1929748745013562	nan	-0.965220841951981	-1.3529157873710465	nan	nan	nan	nan	-0.9847879149314968	nan	nan	-2.7908586021614084	nan	-2.3815733833540693	-1.5156040374973336
OG0000044.1	OG0000018.842	OG0002408.0	OG0046867.0	OG0005640.2	OG0000663.26	OG0000043.242	OG0000007.976	OG0005306.0	OG0000486.2	OG0003205.0	OG0006009.0	OG0027601.0	OG0000746.0	OG0015419.2	OG0003230.0	OG0001244.24	OG0010780.2	OG0002879.0	OG0003068.0	OG0000245.24
-1.7863727614880525	-1.357714316940423	nan	nan	nan	-2.5786285669991056	-0.9260427000566755	-1.1405074546072205	-0.7085143140264385	-1.630393929968162	nan	nan	nan	-1.711228032752598	nan	nan	nan	nan	-2.3815733833540693	nan	-1.151682530163898
OG0004703.4	OG0000071.0	OG0004723.0	OG0002419.38	OG0001770.0	OG0003405.37	OG0000926.24	OG0004934.6	OG0000002.1788	OG0000364.1	OG0000343.0	OG0004656.0	OG0060466.0	OG0000799.22	OG0002486.16	OG0000228.54	OG0006109.16	OG0029095.0	OG0010738.0	OG0003155.34	OG0000245.24
nan	-1.0643139648378215	-2.858828827539259	-2.2997378552532965	-0.9559556672939787	nan	-2.4138838046624738	nan	-1.291945228671648	-1.7734914701913203	-1.7612131404128835	nan	nan	-1.6219323512199662	-1.0319461224206405	-1.1090475285429775	nan	nan	nan	-2.736965594166206	-1.151682530163898
OG0000018.842	OG0000116.0	OG0005693.0	OG0002285.24	OG0005598.25	OG0004289.0	OG0004225.4	OG0001550.0	OG0000285.1	OG0000032.252	OG0000837.0	OG0000421.45	OG0002449.21	OG0001937.2	OG0002569.7	OG0000121.128	OG0004813.0	OG0018355.6	OG0001653.23	OG0009104.4	OG0007178.0
-1.357714316940423	-1.6060347243397572	nan	-1.8567372069613801	nan	nan	nan	-1.7631706645136003	-1.9528804514314493	-1.422172408763752	-1.3529157873710465	-2.543719518489275	nan	nan	nan	-2.1053180261449205	nan	nan	-1.9691413262891855	nan	nan
