OG0000038.0	OG0004617.12	OG0000019.257	OG0012915.3	OG0009883.5	OG0004464.0	OG0000606.2	OG0000027.1	OG0002252.0	OG0001967.0	OG0000107.44	OG0022826.0	OG0000177.8	OG0000692.0	OG0004835.2	OG0000835.7	OG0006400.2	OG0004338.2	OG0004324.0	OG0002346.16	OG0006804.0
OG0002682.12	OG0004833.1	OG0000310.18	OG0003051.0	OG0017851.0	OG0000001.425	OG0013029.10	OG0001851.13	OG0000109.0	OG0005485.2	OG0000090.24	OG0003818.6	OG0000246.0	OG0000455.62	OG0002577.26	OG0009937.0	OG0018631.3	OG0005115.3	OG0000012.918	OG0000927.0	OG0004974.0
0.170577	nan	0.189297	0.10223099999999999	nan	0.259085	nan	0.10728199999999999	0.319715	0.0171103	0.24714699999999998	0.0585312	0.12140899999999999	0.045034	0.101493	0.09644900000000001	nan	0.228602	0.199795	0.053941499999999996	0.256934
OG0001753.20	OG0004473.2	OG0002419.38	OG0001972.1	OG0001921.0	OG0000074.152	OG0041803.0	OG0000169.16	OG0000246.0	OG0018627.0	OG0004453.2	OG0001776.0	OG0000780.24	OG0000054.0	OG0013059.0	OG0010749.0	OG0005466.0	OG0000060.0	OG0007990.1	OG0001731.4	OG0000239.0
0.0833348	0.0454954	0.14561300000000002	0.140049	1e-07	0.231402	nan	0.265319	0.12140899999999999	nan	0.0308599	0.12287200000000001	0.0435949	0.202251	nan	0.134196	0.48721400000000004	0.149351	nan	0.177579	0.130117
OG0000015.1	OG0005693.0	OG0007186.0	OG0000000.305	OG0001319.1	OG0000323.43	OG0001619.0	OG0000007.976	OG0000318.0	OG0000746.0	OG0005282.0	OG0000350.8	OG0000121.128	OG0027642.0	OG0002940.48	OG0014044.0	OG0004511.10	OG0043935.0	OG0000391.20	OG0008180.1	OG0003696.0
0.238267	1e-07	0.0330475	1e-07	1e-07	0.0559526	0.145243	0.23405399999999998	0.289665	0.0785352	0.1072	0.26817199999999997	0.243233	nan	0.1	nan	0.0936944	nan	0.0263306	1e-07	0.030851299999999998
OG0001150.24	OG0013523.0	OG0004749.2	OG0007208.0	OG0010591.0	OG0002487.0	OG0002614.0	OG0002519.0	OG0000486.2	OG0000000.3460	OG0003922.0	OG0000749.2	OG0008106.2	OG0020922.0	OG0000196.0	OG0003156.4	OG0002181.0	OG0057236.0	OG0000039.0	OG0000239.0	OG0001538.6
0.0155472	nan	0.234062	1e-07	nan	0.102338	0.1	0.276014	0.16664600000000002	0.160136	0.198225	0.229985	0.203549	nan	0.46099799999999996	0.139454	0.206379	nan	0.21409099999999998	0.130117	0.08203099999999999
OG0000838.0	OG0004239.0	OG0002777.4	OG0001089.2	OG0008596.4	OG0041847.0	OG0001829.22	OG0000364.1	OG0009147.1	OG0000009.921	OG0006877.0	OG0001064.24	OG0000442.2	OG0000196.0	OG0003956.4	OG0000473.1	OG0003735.2	OG0000112.0	OG0010906.0	OG0000102.0	OG0005885.2
0.156579	0.132819	0.0501549	0.043088	0.171955	nan	0.195467	0.159121	nan	0.25855900000000004	0.0761414	1e-07	0.24861100000000003	0.46099799999999996	0.5485800000000001	nan	0.12081800000000001	0.21182600000000001	nan	0.164324	0.0414741
OG0000011.866	OG0005416.0	OG0045182.0	OG0012224.0	OG0000575.28	OG0007208.0	OG0003494.6	OG0002860.1	OG0004971.4	OG0000598.0	OG0000411.0	OG0000081.1	OG0001806.0	OG0000007.585	OG0000047.282	OG0008435.15	OG0014066.4	OG0002138.0	OG0008127.0	OG0004292.0	OG0000239.0
0.208182	1e-07	nan	nan	0.04989469999999999	1e-07	0.11199300000000001	1e-07	0.138446	0.183307	0.047806	0.19278	0.0694813	0.16281600000000002	0.146757	nan	nan	1e-07	0.265489	1e-07	0.130117
OG0000044.1	OG0001753.20	OG0000018.842	OG0013963.0	OG0006286.4	OG0044536.0	OG0005137.0	OG0020719.0	OG0001528.16	OG0003304.0	OG0003514.0	OG0005265.10	OG0000169.16	OG0004933.6	OG0001168.24	OG0004467.6	OG0000519.26	OG0000047.282	OG0000060.0	OG0000002.1788	OG0005517.0
0.21297399999999997	0.0833348	0.242787	nan	nan	nan	1e-07	nan	0.0834623	0.0506211	1e-07	0.0660352	0.265319	1e-07	1e-07	0.10955999999999999	1e-07	0.146757	0.149351	0.25140999999999997	0.0788901
OG0000011.866	OG0002682.12	OG0015299.0	OG0000663.26	OG0000074.152	OG0011454.0	OG0003630.6	OG0000318.0	OG0002211.0	OG0006328.0	OG0006859.2	OG0000350.8	OG0007546.0	OG0002486.16	OG0006802.11	OG0000584.0	OG0018186.0	OG0041603.0	OG0000127.0	OG0004437.0	OG0003155.34
0.208182	0.170577	nan	0.0764174	0.231402	1e-07	0.10553	0.289665	0.0219903	nan	0.300697	0.26817199999999997	0.0414135	0.0488284	0.21732100000000001	0.0888893	nan	nan	0.154549	0.030224599999999997	0.384355
OG0002954.0	OG0000310.18	OG0001557.1	OG0004226.0	OG0006642.0	OG0000010.64	OG0004989.0	OG0011211.0	OG0005109.6	OG0002009.0	OG0000349.0	OG0002448.22	OG0003197.4	OG0004238.6	OG0005057.0	OG0000027.457	OG0002768.0	OG0000302.34	OG0000753.0	OG0046003.0	OG0001851.2
0.07510639999999999	0.189297	0.0618737	0.196043	nan	0.237956	nan	0.49784300000000004	0.129471	1e-07	0.16384300000000002	0.268547	0.124098	1e-07	0.259827	0.200787	nan	0.0998573	0.0969134	nan	nan
OG0048136.0	OG0004326.0	OG0000700.36	OG0029221.0	OG0003073.0	OG0000100.1	OG0001301.24	OG0004113.4	OG0007309.0	OG0000169.16	OG0000338.41	OG0002449.21	OG0012206.0	OG0000121.128	OG0000857.0	OG0009061.6	OG0007555.0	OG0005939.0	OG0006414.0	OG0000002.1788	OG0000239.0
nan	1e-07	0.0173548	nan	0.166452	0.261141	0.036523	0.219615	nan	0.265319	0.170489	0.251352	nan	0.243233	0.23268000000000003	0.0932216	0.5152979999999999	0.0405284	0.174835	0.25140999999999997	0.130117
OG0009779.2	OG0006236.0	OG0007778.4	OG0005266.0	OG0004694.0	OG0000616.40	OG0004460.9	OG0002185.6	OG0014516.2	OG0000318.0	OG0028566.0	OG0001155.24	OG0004737.6	OG0005099.0	OG0000121.128	OG0000035.64	OG0004569.0	OG0000142.14	OG0003459.2	OG0000039.0	OG0000431.12
nan	nan	0.0795198	1e-07	1e-07	0.061206100000000006	0.0484445	1e-07	nan	0.289665	nan	0.0161371	1e-07	0.126357	0.243233	0.19001600000000002	0.18784700000000001	0.13248800000000002	0.0661988	0.21409099999999998	0.05009980000000001
OG0034744.0	OG0003521.2	OG0000231.0	OG0009811.0	OG0019288.0	OG0000100.1	OG0000090.24	OG0000187.1	OG0003630.6	OG0000009.921	OG0006577.0	OG0011881.8	OG0005229.4	OG0004960.0	OG0000121.128	OG0001030.26	OG0000857.0	OG0000658.0	OG0002939.24	OG0003505.8	OG0007494.0
nan	0.09218639999999999	0.0897671	0.21751500000000001	nan	0.261141	0.24714699999999998	0.219096	0.10553	0.25855900000000004	nan	nan	1e-07	0.0732618	0.243233	0.0446092	0.23268000000000003	0.151254	0.136972	0.052976300000000004	0.10778800000000001
OG0005479.0	OG0001409.1	OG0002260.4	OG0028958.0	OG0004183.0	OG0004580.6	OG0000343.0	OG0000451.0	OG0000200.0	OG0000246.0	OG0000349.0	OG0001785.1	OG0021227.0	OG0005438.0	OG0005184.0	OG0000699.1	OG0007825.2	OG0006513.0	OG0006820.0	OG0000102.0	OG0000039.0
0.0446031	0.016110399999999997	0.0784902	nan	1e-07	0.026260000000000002	0.18176900000000001	0.261025	0.206423	0.12140899999999999	0.16384300000000002	0.238616	nan	1e-07	nan	0.052329999999999995	0.26760300000000004	nan	0.17207999999999998	0.164324	0.21409099999999998
OG0012767.2	OG0000483.0	OG0000480.64	OG0004326.0	OG0007208.0	OG0000007.3	OG0005315.0	OG0001656.2	OG0005640.2	OG0000032.252	OG0000349.0	OG0000411.0	OG0000779.1	OG0022190.0	OG0000442.2	OG0000042.314	OG0045552.0	OG0004560.0	OG0017937.0	OG0005856.2	OG0010757.0
nan	0.155211	1e-07	1e-07	1e-07	0.11748900000000001	0.17023	0.0992212	0.24336999999999998	0.101138	0.16384300000000002	0.047806	0.12328399999999999	nan	0.24861100000000003	0.21858200000000003	nan	0.07835	nan	0.242121	0.10899
OG0001610.50	OG0000575.28	OG0005222.2	OG0001656.2	OG0004565.2	OG0012686.0	OG0000616.40	OG0000486.2	OG0001701.8	OG0004469.6	OG0041632.0	OG0010723.0	OG0000269.0	OG0005892.2	OG0000350.8	OG0000088.3	OG0005184.0	OG0000027.457	OG0016571.1	OG0006625.0	OG0002132.0
0.45261599999999996	0.04989469999999999	1e-07	0.0992212	1e-07	0.178489	0.061206100000000006	0.16664600000000002	0.116378	0.08013250000000001	nan	1e-07	0.0136099	1e-07	0.26817199999999997	0.06782060000000001	nan	0.200787	nan	nan	1e-07
OG0000015.1	OG0003686.4	OG0007429.0	OG0011774.16	OG0001575.2	OG0000421.80	OG0012106.0	OG0003731.0	OG0000486.2	OG0007145.0	OG0000537.8	OG0004744.2	OG0000350.8	OG0000779.1	OG0000145.16	OG0003327.0	OG0021336.0	OG0001608.24	OG0000391.20	OG0000002.1788	OG0000239.0
0.238267	0.17841300000000002	nan	nan	0.160294	1e-07	nan	1e-07	0.16664600000000002	1e-07	0.0585116	0.0565081	0.26817199999999997	0.12328399999999999	0.0658864	0.0965279	nan	0.30836199999999997	0.0263306	0.25140999999999997	0.130117
OG0000011.866	OG0000119.0	OG0000976.24	OG0022594.0	OG0003745.1	OG0005239.0	OG0000638.38	OG0000109.0	OG0004975.0	OG0010686.0	OG0007401.0	OG0003826.6	OG0000343.0	OG0000746.0	OG0002791.5	OG0000350.8	OG0000805.29	OG0011155.4	OG0000302.34	OG0006461.4	OG0018187.0
0.208182	0.200551	0.05979630000000001	nan	nan	0.161027	0.07494119999999999	0.319715	0.08633819999999999	0.0661539	0.515	0.038823	0.18176900000000001	0.0785352	0.0490172	0.26817199999999997	0.054989699999999996	nan	0.0998573	1e-07	nan
OG0018068.3	OG0000139.0	OG0003494.6	OG0000748.0	OG0000559.30	OG0000923.0	OG0005685.0	OG0003623.8	OG0003535.14	OG0012533.6	OG0000749.2	OG0002791.5	OG0007835.4	OG0006082.0	OG0000265.0	OG0009123.2	OG0004046.0	OG0000012.918	OG0001435.1	OG0057499.0	OG0000239.0
nan	0.253116	0.11199300000000001	0.264944	0.20962600000000003	0.190156	0.1175	0.35675100000000004	0.125843	nan	0.229985	0.0490172	nan	1e-07	0.0517654	0.14738199999999999	0.281586	0.199795	1e-07	nan	0.130117
OG0002008.0	OG0002511.6	OG0008932.0	OG0000815.24	OG0000018.289	OG0004473.2	OG0004611.1	OG0004836.2	OG0000923.0	OG0002882.0	OG0000105.0	OG0007777.2	OG0006547.0	OG0000160.4	OG0060400.0	OG0002869.0	OG0000196.0	OG0001776.0	OG0000589.0	OG0022191.0	OG0000239.0
1e-07	0.11529400000000001	0.1	0.0336601	0.20844000000000001	0.0454954	0.294968	1e-07	0.190156	0.101099	0.180864	0.225737	nan	0.196496	nan	0.0419038	0.46099799999999996	0.12287200000000001	0.0365279	nan	0.130117
OG0005940.0	OG0005135.4	OG0005468.0	OG0008895.6	OG0001626.24	OG0000043.242	OG0000829.5	OG0000350.8	OG0003197.4	OG0048012.0	OG0010957.13	OG0000245.24	OG0000228.54	OG0007725.0	OG0004379.8	OG0015311.0	OG0005827.2	OG0001892.0	OG0000147.0	OG0000002.1788	OG0002922.0
0.263156	0.219514	0.030935	0.221273	0.073512	0.252117	0.0160213	0.26817199999999997	0.124098	nan	nan	0.183576	0.501059	0.209878	0.25161100000000003	nan	0.0556558	0.14469400000000002	0.04170580000000001	0.25140999999999997	0.23100700000000002
OG0000018.842	OG0034538.0	OG0000575.28	OG0002399.4	OG0001557.1	OG0003012.0	OG0020930.0	OG0004460.9	OG0000230.58	OG0002778.0	OG0003329.0	OG0003695.0	OG0001951.0	OG0000007.585	OG0005210.0	OG0001415.1	OG0002752.1	OG0005990.0	OG0000054.0	OG0003068.0	OG0012143.2
0.242787	nan	0.04989469999999999	0.1188	0.0618737	1e-07	nan	0.0484445	0.108892	0.110149	0.11346099999999999	0.121233	0.04446219999999999	0.16281600000000002	0.261077	0.061006399999999995	0.11520899999999999	nan	0.202251	0.164475	nan
OG0005137.0	OG0000139.0	OG0007208.0	OG0001557.1	OG0005640.2	OG0001998.0	OG0001620.0	OG0007101.0	OG0013617.6	OG0000009.921	OG0003251.1	OG0000121.14	OG0004100.0	OG0002752.1	OG0001553.14	OG0000060.0	OG0007127.0	OG0027528.0	OG0000256.24	OG0005524.6	OG0000245.24
1e-07	0.253116	1e-07	0.0618737	0.24336999999999998	1e-07	0.218548	nan	nan	0.25855900000000004	0.1	0.0744929	0.201575	0.11520899999999999	0.018309	0.149351	0.267524	nan	0.1673	nan	0.183576
OG0015172.2	OG0000045.0	OG0005530.6	OG0003098.12	OG0000139.0	OG0004369.0	OG0006855.18	OG0019487.0	OG0000751.0	OG0001283.1	OG0000336.0	OG0004571.0	OG0005663.12	OG0004737.6	OG0002286.10	OG0004141.18	OG0000075.0	OG0002863.0	OG0000710.0	OG0011292.4	OG0000239.0
nan	0.07893689999999999	0.547632	0.054895400000000004	0.253116	0.23536700000000002	0.15527	nan	0.145086	0.0388209	0.20847	0.22637100000000002	0.04265580000000001	1e-07	0.06912080000000001	0.257288	0.11231300000000001	0.0549086	0.169285	nan	0.130117
OG0000015.773	OG0005141.0	OG0018796.6	OG0003338.0	OG0005077.4	OG0000878.5	OG0016256.4	OG0000074.152	OG0001567.1	OG0000187.1	OG0000343.0	OG0000175.4	OG0000841.0	OG0009977.0	OG0007351.6	OG0000078.263	OG0013635.2	OG0005939.0	OG0004693.0	OG0005822.2	OG0000039.0
0.054925	0.215734	nan	0.249383	1e-07	0.115253	nan	0.231402	0.13663	0.219096	0.18176900000000001	0.09717	0.0983888	0.178481	nan	0.0155472	nan	0.0405284	1e-07	0.06444259999999999	0.21409099999999998
OG0003987.6	OG0004376.0	OG0003977.1	OG0000646.28	OG0000006.561	OG0000310.18	OG0006047.8	OG0010675.4	OG0056623.0	OG0000132.40	OG0004244.2	OG0000746.0	OG0002060.0	OG0000480.25	OG0000112.0	OG0000047.282	OG0002863.0	OG0015707.6	OG0001892.0	OG0002444.1	OG0004054.20
0.056805499999999995	0.256838	1e-07	0.14636300000000002	0.28197300000000003	0.189297	1e-07	nan	nan	0.164027	0.203267	0.0785352	1e-07	nan	0.21182600000000001	0.146757	0.0549086	nan	0.14469400000000002	0.177298	1e-07
OG0000018.842	OG0003521.2	OG0038626.0	OG0005093.2	OG0029008.0	OG0002485.15	OG0003983.0	OG0006309.0	OG0001165.26	OG0005445.3	OG0000242.29	OG0014619.0	OG0000486.2	OG0001701.8	OG0000169.16	OG0002752.1	OG0005652.0	OG0000035.64	OG0000027.457	OG0006866.0	OG0000290.0
0.242787	0.09218639999999999	nan	1e-07	nan	0.0218775	0.15564	nan	0.044570599999999995	0.221784	0.025835900000000005	nan	0.16664600000000002	0.116378	0.265319	0.11520899999999999	0.0522194	0.19001600000000002	0.200787	1e-07	0.0933375
OG0006023.0	OG0000007.3	OG0000583.0	OG0004183.0	OG0000272.36	OG0003829.0	OG0003514.0	OG0000349.0	OG0008682.0	OG0001806.0	OG0006395.0	OG0010692.0	OG0004819.4	OG0004678.12	OG0001659.0	OG0001540.26	OG0000710.0	OG0006737.2	OG0045591.0	OG0000026.45	OG0000245.24
nan	0.11748900000000001	0.051138699999999995	1e-07	0.130997	0.154594	1e-07	0.16384300000000002	nan	0.0694813	0.061742700000000005	0.055350199999999995	0.0410478	0.0403036	0.0540452	1e-07	0.169285	nan	nan	0.171595	0.183576
OG0007832.0	OG0000294.0	OG0000139.0	OG0001575.2	OG0008449.4	OG0018453.0	OG0000109.0	OG0003866.0	OG0009980.2	OG0000242.29	OG0000746.0	OG0000026.45	OG0004744.2	OG0000007.585	OG0019460.0	OG0012663.4	OG0000112.0	OG0002971.0	OG0002044.0	OG0006135.0	OG0004054.20
1e-07	0.0241349	0.253116	0.160294	nan	nan	0.319715	0.040311099999999996	0.0481658	0.025835900000000005	0.0785352	0.171595	0.0565081	0.16281600000000002	nan	nan	0.21182600000000001	0.10723599999999998	0.047862800000000004	0.0895903	1e-07
OG0000011.866	OG0000307.20	OG0000048.382	OG0006055.0	OG0001778.24	OG0000187.1	OG0000343.0	OG0004935.0	OG0000746.0	OG0006117.2	OG0000269.0	OG0001415.1	OG0045076.0	OG0004494.1	OG0002572.0	OG0000042.314	OG0003735.2	OG0008125.0	OG0018521.0	OG0014842.0	OG0010621.0
0.208182	0.51208	0.24759499999999998	0.26611399999999996	0.196069	0.219096	0.18176900000000001	0.0449341	0.0785352	0.030708799999999998	0.0136099	0.061006399999999995	nan	0.0721665	0.210461	0.21858200000000003	0.12081800000000001	0.042375	nan	nan	nan
OG0003714.0	OG0000664.3	OG0006833.2	OG0006123.2	OG0000056.0	OG0006009.0	OG0000187.1	OG0000318.0	OG0001609.10	OG0013832.0	OG0024771.0	OG0002102.0	OG0000176.0	OG0004819.4	OG0005921.2	OG0003161.14	OG0024061.0	OG0000710.0	OG0000225.48	OG0004292.0	OG0008912.1
0.0339209	0.05596659999999999	1e-07	1e-07	0.21965300000000001	nan	0.219096	0.289665	0.12082999999999999	nan	nan	1e-07	0.169052	0.0410478	0.062602	0.104403	nan	0.169285	0.0113853	1e-07	0.20778200000000002
OG0000015.1	OG0005394.0	OG0002260.4	OG0005222.2	OG0004814.0	OG0000257.0	OG0002729.16	OG0004461.4	OG0005090.0	OG0027560.0	OG0000349.0	OG0000350.8	OG0005133.0	OG0008971.2	OG0004771.0	OG0008245.0	OG0000634.26	OG0015191.7	OG0000435.0	OG0000011.1	OG0002166.0
0.238267	0.24124600000000002	0.0784902	1e-07	1e-07	0.251919	0.110392	0.0481673	0.21442199999999997	nan	0.16384300000000002	0.26817199999999997	0.0456369	nan	1e-07	nan	0.019382	nan	0.45069	0.22381199999999998	1e-07
OG0004452.2	OG0000575.28	OG0000429.0	OG0002751.22	OG0003331.17	OG0020567.0	OG0002471.0	OG0000132.40	OG0046173.0	OG0003866.0	OG0001322.24	OG0008611.0	OG0000916.24	OG0009839.2	OG0005124.4	OG0006010.2	OG0000121.128	OG0005681.2	OG0000120.105	OG0003068.0	OG0000010.475
1e-07	0.04989469999999999	0.141132	0.0560034	0.0745388	nan	0.0877328	0.164027	nan	0.040311099999999996	0.016696000000000003	0.51776	0.0638039	nan	0.14619000000000001	nan	0.243233	0.0305166	0.05583919999999999	0.164475	0.241958
OG0000483.0	OG0004435.0	OG0004142.0	OG0000119.0	OG0000853.1	OG0002777.4	OG0003925.0	OG0004243.8	OG0000409.24	OG0005666.2	OG0002231.0	OG0005385.1	OG0000121.128	OG0028461.0	OG0006082.0	OG0000027.457	OG0006184.0	OG0011295.0	OG0000142.14	OG0011419.0	OG0004054.20
0.155211	0.0513217	0.05927819999999999	0.200551	0.07247780000000001	0.0501549	0.0440362	0.144098	0.0887016	1e-07	1e-07	nan	0.243233	nan	1e-07	0.200787	nan	nan	0.13248800000000002	1e-07	1e-07
OG0002765.0	OG0000015.773	OG0000480.64	OG0019019.0	OG0009906.2	OG0000334.9	OG0000006.561	OG0006833.2	OG0000323.43	OG0002825.0	OG0046657.0	OG0002848.0	OG0000350.8	OG0003625.28	OG0005303.2	OG0000047.282	OG0004647.0	OG0009100.2	OG0004304.0	OG0000599.0	OG0005444.0
0.24179699999999998	0.054925	1e-07	nan	0.252552	0.347041	0.28197300000000003	1e-07	0.0559526	0.0175321	nan	0.09111269999999999	0.26817199999999997	0.19025999999999998	nan	0.146757	0.12986	nan	0.024280200000000002	0.0431795	1e-07
OG0004837.2	OG0000013.2	OG0003229.0	OG0000071.0	OG0000310.18	OG0000736.0	OG0000538.0	OG0028303.0	OG0000187.1	OG0003818.6	OG0000175.4	OG0000966.4	OG0001806.0	OG0003568.0	OG0011803.0	OG0006589.0	OG0014550.3	OG0005886.2	OG0000435.0	OG0007404.0	OG0006490.14
1e-07	0.148452	1e-07	0.179679	0.189297	0.0637063	0.04664430000000001	nan	0.219096	0.0585312	0.09717	0.15118299999999998	0.0694813	0.038926800000000004	nan	nan	nan	0.0414097	0.45069	1e-07	0.27781100000000003
OG0000263.57	OG0003924.0	OG0003977.1	OG0004473.2	OG0000853.1	OG0000105.0	OG0000074.152	OG0000278.126	OG0002558.0	OG0000837.0	OG0005872.0	OG0004944.1	OG0054097.0	OG0005237.0	OG0000112.0	OG0015099.0	OG0007556.0	OG0003991.2	OG0012832.0	OG0002879.0	OG0000010.475
0.0416776	0.261726	1e-07	0.0454954	0.07247780000000001	0.180864	0.231402	0.053146500000000006	0.144182	0.18499000000000002	0.182935	nan	nan	0.040115899999999996	0.21182600000000001	nan	0.515767	0.200545	nan	0.0551375	0.241958
OG0000044.1	OG0000018.842	OG0002408.0	OG0046867.0	OG0005640.2	OG0000663.26	OG0000043.242	OG0000007.976	OG0005306.0	OG0000486.2	OG0003205.0	OG0006009.0	OG0027601.0	OG0000746.0	OG0015419.2	OG0003230.0	OG0001244.24	OG0010780.2	OG0002879.0	OG0003068.0	OG0000245.24
0.21297399999999997	0.242787	0.39010300000000003	nan	0.24336999999999998	0.0764174	0.252117	0.23405399999999998	0.285341	0.16664600000000002	1e-07	nan	nan	0.0785352	nan	0.0737579	1e-07	1e-07	0.0551375	0.164475	0.183576
OG0004703.4	OG0000071.0	OG0004723.0	OG0002419.38	OG0001770.0	OG0003405.37	OG0000926.24	OG0004934.6	OG0000002.1788	OG0000364.1	OG0000343.0	OG0004656.0	OG0060466.0	OG0000799.22	OG0002486.16	OG0000228.54	OG0006109.16	OG0029095.0	OG0010738.0	OG0003155.34	OG0000245.24
0.027184800000000002	0.179679	1e-07	0.14561300000000002	0.0202903	nan	0.0389168	0.174826	0.25140999999999997	0.159121	0.18176900000000001	1e-07	nan	0.11723800000000001	0.0488284	0.501059	nan	nan	0.264888	0.384355	0.183576
OG0000018.842	OG0000116.0	OG0005693.0	OG0002285.24	OG0005598.25	OG0004289.0	OG0004225.4	OG0001550.0	OG0000285.1	OG0000032.252	OG0000837.0	OG0000421.45	OG0002449.21	OG0001937.2	OG0002569.7	OG0000121.128	OG0004813.0	OG0018355.6	OG0001653.23	OG0009104.4	OG0007178.0
0.242787	0.17415799999999998	1e-07	0.106195	nan	nan	0.20278	0.046119	0.0279459	0.101138	0.18499000000000002	0.164203	0.251352	0.06876310000000001	nan	0.243233	0.143316	nan	0.0867581	1e-07	1e-07
OG0000615.1	OG0000307.20	OG0000294.0	OG0005137.0	OG0041568.0	OG0000429.0	OG0000007.3	OG0005640.2	OG0000039.0	OG0001467.10	OG0007308.0	OG0004466.4	OG0007204.8	OG0000187.1	OG0010723.0	OG0000383.2	OG0003239.9	OG0007546.0	OG0003846.1	OG0003459.2	OG0027600.0
0.0918422	0.51208	0.0241349	1e-07	nan	0.141132	0.11748900000000001	0.24336999999999998	0.21409099999999998	0.14918499999999998	nan	0.188151	0.288263	0.219096	1e-07	0.0301228	1e-07	0.0414135	nan	0.0661988	nan
OG0000310.18	OG0005613.0	OG0012670.4	OG0005315.0	OG0000010.64	OG0001851.13	OG0002110.0	OG0028198.0	OG0000007.976	OG0002521.0	OG0013621.0	OG0004191.4	OG0000727.24	OG0006964.0	OG0000121.128	OG0008108.0	OG0000180.0	OG0000142.14	OG0006826.22	OG0004605.20	OG0004627.2
0.189297	1e-07	nan	0.17023	0.237956	0.10728199999999999	1e-07	nan	0.23405399999999998	0.046066	1e-07	1e-07	0.0334073	nan	0.243233	0.233334	0.20710100000000004	0.13248800000000002	nan	0.05808680000000001	0.056528699999999994
OG0000015.773	OG0000018.842	OG0002408.0	OG0018853.3	OG0002399.4	OG0001932.0	OG0005870.0	OG0005098.0	OG0000074.152	OG0000616.40	OG0000032.252	OG0014689.2	OG0002284.0	OG0003381.2	OG0000169.16	OG0008521.4	OG0000471.2	OG0006395.0	OG0012717.0	OG0000578.0	OG0013997.0
0.054925	0.242787	0.39010300000000003	nan	0.1188	0.052991199999999995	0.138282	0.130907	0.231402	0.061206100000000006	0.101138	nan	0.0844349	0.0423731	0.265319	0.048410699999999994	0.108426	0.061742700000000005	nan	0.12251400000000001	nan
