OG0006400.2	OG0000177.8	OG0006804.0	OG0004338.2	OG0022826.0	OG0004324.0	OG0002346.16	OG0002252.0	OG0004835.2	OG0004464.0	OG0000038.0	OG0004617.12	OG0001967.0	OG0000107.44	OG0000692.0	OG0000835.7	OG0000019.257	OG0000606.2	OG0012915.3	OG0009883.5	OG0000027.1
1.9421130000000002	1.48796	3.7977800000000004	256.9622	2.380388	1.964637	3.785847	3.2865919999999997	1.145233	3.765685	1.076565	1.5382790000000002	1.304133	2.606729	9.43061	3.025675	nan	4.6027	1.868745	0.3112351	3.263026
OG0022338.0	OG0027903.0	OG0004595.0	OG0043870.0	OG0011481.0	OG0056986.0	OG0016701.8	OG0009129.0	OG0037765.0	OG0000694.0	OG0034938.0	OG0035814.0	OG0011276.7	OG0011741.0	OG0018891.5	OG0000025.0	OG0048950.0	OG0053865.0	OG0015264.2	OG0060421.0	OG0006659.0
nan	3.3446589999999996	5.817024	2.81	0.6085845	2.43293	3.362061	1.82807	3.058015	257.33799999999997	2.253217	1.31139	1.9933490000000003	2.381112	nan	3.377555	2.344215	2.674115	1.913948	1.522923	217.5195
OG0000006.1	OG0014699.4	OG0020437.0	OG0003129.79	OG0007940.2	OG0048995.0	OG0034605.0	OG0011544.8	OG0030011.0	OG0025911.0	OG0003355.0	OG0006767.1	OG0011909.7	OG0010913.0	OG0056643.0	OG0049018.0	OG0053907.0	OG0007491.0	OG0016993.3	OG0006765.2	OG0035710.0
nan	8.102656	3.3972300000000004	6.325583	4.575556	2.338366	1.461912	3.238716	2.785889	3.061113	45.72271	nan	nan	0.9380499	2.737145	2.3497220000000003	2.660691	149.3487	2.7340560000000003	8.129125	1.295843
OG0004561.41	OG0014346.0	OG0003741.24	OG0034840.0	OG0015810.7	OG0008454.4	OG0025683.0	OG0012876.0	OG0000000.3957	OG0007511.2	OG0011346.0	OG0024702.0	OG0012094.2	OG0008445.10	OG0012509.13	OG0014757.0	OG0054078.0	OG0012119.0	OG0004202.2	OG0034836.0	OG0024553.0
nan	1.6367610000000001	3.13642	2.199896	2.382756	1.418044	3.056582	1.194028	20.262529999999998	nan	2.5520549999999997	nan	2.1639	2.943351	1.305696	8.121074	2.296224	3.070024	117.0234	2.233937	3.0381110000000002
OG0002983.24	OG0047080.0	OG0038063.0	OG0000426.5	OG0019293.0	OG0011505.6	OG0044383.0	OG0026159.0	OG0001655.0	OG0001030.26	OG0046593.0	OG0019074.5	OG0014528.2	OG0010926.16	OG0016919.0	OG0022110.0	OG0044070.0	OG0000155.0	OG0016689.7	OG0019344.0	OG0001324.24
8.51136	3.3056690000000004	2.7969150000000003	0.34851509999999997	2.9756400000000003	2.212902	1.436986	3.4036519999999997	1.9693630000000002	nan	260.834	3.7750589999999997	1.325244	3.7381349999999998	0.9722483000000001	2.6933380000000002	2.394335	3.01859	263.6713	1.100671	nan
OG0027621.0	OG0013269.7	OG0007651.0	OG0043937.0	OG0008759.0	OG0018937.6	OG0000897.0	OG0021307.0	OG0015031.3	OG0034510.0	OG0044480.0	OG0015556.1	OG0012396.2	OG0006085.0	OG0038801.0	OG0009254.0	OG0026282.0	OG0013554.0	OG0000645.36	OG0001205.24	OG0008437.3
2.8788150000000003	3.2846839999999995	5.284628	2.854777	1.663534	1.488687	nan	2.071094	1.443152	1.45138	1.449486	262.793	3.187236	3.6563559999999997	3.378636	nan	2.117205	0.9470251000000001	nan	nan	1.287202
OG0006636.0	OG0005970.0	OG0043707.0	OG0024821.0	OG0015295.0	OG0015093.6	OG0001822.12	OG0045196.0	OG0049139.0	OG0001590.32	OG0044706.0	OG0018055.4	OG0003201.2	OG0038759.0	OG0017945.4	OG0004491.2	OG0002512.0	OG0018359.4	OG0056726.0	OG0017902.0	OG0015212.3
221.3914	5.346322	1.479709	2.192014	2.67255	nan	10.8741	253.9581	2.345816	5.178105	1.862943	6.394124	26.34345	3.3822629999999996	1.678781	90.9663	0.41625200000000007	nan	2.609952	3.3982660000000005	3.031097
OG0044150.0	OG0001663.24	OG0035715.0	OG0006280.10	OG0000327.45	OG0016047.3	OG0056576.0	OG0034496.0	OG0001889.10	OG0017008.0	OG0044630.0	OG0041554.0	OG0015571.5	OG0041753.0	OG0014702.2	OG0019419.0	OG0018816.3	OG0034395.0	OG0005110.0	OG0000617.168	OG0044710.0
2.760081	nan	1.293132	212.8684	3.2797949999999996	nan	2.334441	nan	13.94558	2.1341759999999996	1.8609099999999998	nan	3.251219	3.268581	1.398874	2.641943	3.273203	1.302922	4.69939	1.445637	1.848799
OG0002293.0	OG0018469.0	OG0016085.0	OG0038766.0	OG0014998.8	OG0047299.0	OG0006425.0	OG0035706.0	OG0046756.0	OG0027854.0	OG0000323.1	OG0008824.1	OG0020363.0	OG0017919.2	OG0045447.0	OG0006032.28	OG0011464.0	OG0022922.0	OG0017983.2	OG0012002.4	OG0015925.8
0.8083986999999999	3.820446	2.152614	3.3690830000000003	257.91	nan	1.131925	1.309734	262.0377	262.9001	3.7468839999999997	3.4172910000000005	256.2617	1.589975	257.3357	3.780936	2.899364	1.429155	8.222209	1.2884639999999998	2.648926
OG0000169.16	OG0001517.22	OG0003885.0	OG0045905.0	OG0001325.24	OG0018699.6	OG0020879.0	OG0000578.0	OG0014536.2	OG0037938.0	OG0002559.0	OG0020600.0	OG0046657.0	OG0004643.12	OG0026990.0	OG0001387.26	OG0041824.0	OG0028986.0	OG0025170.0	OG0015014.7	OG0026049.0
1.320063	nan	45.340740000000004	257.3409	nan	261.5106	2.154354	nan	1.368457	3.077612	14.63694	1.656332	259.6438	12.07704	3.279811	nan	3.296677	2.705459	2.619021	2.792578	1.481727
OG0041689.0	OG0020427.0	OG0010100.0	OG0004640.1	OG0024508.0	OG0005174.2	OG0007264.0	OG0047388.0	OG0006822.8	OG0012048.9	OG0012502.2	OG0008874.19	OG0034984.0	OG0010986.8	OG0009016.8	OG0044047.0	OG0016922.2	OG0044401.0	OG0002981.24	OG0024666.0	OG0034630.0
3.255573	3.39897	1.3586610000000001	nan	1.141446	45.36352	nan	3.375425	1.9247310000000002	259.1578	3.7807410000000004	2.599572	nan	3.7218459999999998	2.018392	2.5488009999999997	1.2895809999999999	1.454279	0.4151849	1.4531319999999999	1.461379
OG0017883.2	OG0002839.0	OG0015937.7	OG0028094.0	OG0010596.0	OG0002014.0	OG0025659.0	OG0030179.0	OG0048143.0	OG0005359.4	OG0017933.2	OG0001478.0	OG0034738.0	OG0002491.1	OG0011324.0	OG0000012.1	OG0012907.2	OG0024897.0	OG0024828.0	OG0003358.3	OG0017811.4
2.51662	4.0043940000000005	1.489953	3.785	1.1444219999999998	nan	3.091733	2.673667	3.815169	0.9163614	1.655411	4.499107	1.45235	11.72599	2.7601009999999997	4.632479	3.4905180000000002	2.576257	2.2104619999999997	0.11851410000000001	2.716509
OG0009237.0	OG0010772.2	OG0020818.0	OG0019074.4	OG0003538.0	OG0024767.0	OG0029955.0	OG0006763.34	OG0012454.13	OG0025200.0	OG0041506.0	OG0010633.18	OG0008960.0	OG0028301.0	OG0018841.5	OG0020730.0	OG0048964.0	OG0004340.4	OG0046364.0	OG0043788.0	OG0047535.0
0.7030225	2.6187970000000003	3.344417	3.778411	19.633770000000002	nan	2.7379919999999998	2.6351400000000003	nan	3.412878	3.263696	3.371173	4.4485220000000005	3.8181199999999995	3.2863949999999997	1.4243780000000001	nan	6.884933	260.643	nan	3.378272
OG0010542.2	OG0048079.0	OG0030103.0	OG0006211.0	OG0002967.0	OG0008746.2	OG0003832.0	OG0041591.0	OG0054045.0	OG0011141.5	OG0021290.0	OG0003460.0	OG0005866.20	OG0004776.24	OG0027586.0	OG0008970.0	OG0003376.12	OG0006319.0	OG0000004.1832	OG0016682.2	OG0018450.3
2.625638	3.804497	nan	221.5211	3.6715419999999996	4.579336	1.3856709999999999	3.2819800000000003	2.554998	2.00035	2.204508	45.183609999999994	3.464804	215.5945	2.831957	3.8846010000000004	nan	20.37777	11.794780000000001	1.744315	nan
OG0014802.1	OG0012373.10	OG0057124.0	OG0015919.4	OG0007160.0	OG0034875.0	OG0012416.1	OG0008466.1	OG0049160.0	OG0007723.0	OG0043479.0	OG0007956.0	OG0001863.0	OG0009175.1	OG0047255.0	OG0005927.9	OG0006703.0	OG0028990.0	OG0008635.2	OG0019072.2	OG0014999.7
8.062949	nan	1.5032969999999999	1.978543	2.251425	nan	3.7449199999999996	257.2367	2.349844	4.362633	1.490348	3.90315	nan	1.543347	3.3653699999999995	1.515411	nan	3.7972069999999998	5.347775	3.77346	3.073211
OG0014242.0	OG0000698.138	OG0017065.6	OG0004217.6	OG0019429.0	OG0005237.0	OG0006708.0	OG0012789.12	OG0003830.0	OG0046165.0	OG0001455.24	OG0034694.0	OG0016955.3	OG0025707.0	OG0034558.0	OG0000782.1	OG0014614.0	OG0020416.0	OG0006022.15	OG0045061.0	OG0000986.24
1.5270709999999998	nan	nan	3.3322220000000002	1.9301279999999998	7.405444	223.0686	1.11515	nan	264.5629	nan	1.449278	1.9369830000000001	3.073195	1.4549729999999998	1.495554	1.367585	3.3633620000000004	3.262985	nan	nan
OG0029230.0	OG0003608.2	OG0009090.4	OG0000448.1	OG0006913.0	OG0016257.3	OG0043428.0	OG0004331.0	OG0057067.0	OG0023366.0	OG0000278.13	OG0046549.0	OG0012876.0	OG0016974.4	OG0013909.8	OG0001400.24	OG0060330.0	OG0025926.0	OG0018110.0	OG0005248.24	OG0012345.0
1.520746	117.8011	4.614933000000001	3.7004900000000003	215.4571	2.2806610000000003	1.48791	10.00085	2.6815189999999998	nan	3.282915	254.9972	1.194028	1.937929	3.081048	nan	1.509867	3.082209	1.613887	3.0101009999999997	2.157034
OG0026946.0	OG0046307.0	OG0004937.4	OG0045360.0	OG0024466.0	OG0014313.5	OG0046397.0	OG0011266.17	OG0056808.0	OG0009158.0	OG0057591.0	OG0012795.12	OG0010104.0	OG0025994.0	OG0041890.0	OG0007517.0	OG0007271.0	OG0020596.0	OG0004715.0	OG0021942.0	OG0020843.0
3.312673	270.3016	nan	nan	3.025675	3.2966	260.0264	261.9224	2.609534	nan	2.6963220000000003	3.048302	1.7956159999999999	2.738296	3.249174	149.5432	3.254809	3.125475	3.899842	3.312279	nan
OG0014004.0	OG0024802.0	OG0019490.0	OG0016112.0	OG0022030.0	OG0045956.0	OG0047340.0	OG0012302.0	OG0018942.4	OG0006182.0	OG0008510.8	OG0022428.0	OG0001477.0	OG0005871.0	OG0014168.0	OG0017916.0	OG0010593.0	OG0010022.0	OG0006535.0	OG0019982.0	OG0018216.2
1.53768	2.210897	1.9081279999999998	8.040564	3.259366	269.2561	3.332632	1.684243	nan	0.8801551	nan	3.804682	2.837678	0.24184589999999997	3.792154	1.519765	3.6636629999999997	1.127824	217.3892	3.228093	nan
OG0007736.2	OG0014205.1	OG0009147.1	OG0012090.6	OG0018475.3	OG0034532.0	OG0049030.0	OG0010605.0	OG0002463.1	OG0008221.2	OG0012049.16	OG0001953.2	OG0013146.11	OG0001777.24	OG0012924.0	OG0025757.0	OG0007598.0	OG0013913.5	OG0014533.2	OG0016689.6	OG0018119.6
1.269654	1.493217	3.3231089999999996	3.4282730000000003	2.555375	1.4677360000000002	2.353671	1.115318	nan	nan	263.9544	nan	258.5152	1.088768	3.368588	2.7188939999999997	210.4626	2.275073	1.29005	272.3169	2.372736
OG0014272.4	OG0005441.0	OG0003377.0	OG0048030.0	OG0008497.0	OG0000243.0	OG0011998.0	OG0047059.0	OG0007118.0	OG0018838.5	OG0034636.0	OG0013220.1	OG0044816.0	OG0001227.24	OG0045419.0	OG0001928.13	OG0001482.8	OG0053917.0	OG0000958.3	OG0045486.0	OG0047381.0
1.3262129999999999	nan	8.870803	3.760297	1.981526	1.166242	2.6845220000000003	3.3827730000000003	9.381382	3.263443	1.434911	3.7697730000000003	1.8579299999999999	nan	257.2397	28.022790000000004	3.769024	2.665527	1.10457	nan	3.411488
OG0016824.0	OG0012828.0	OG0010757.0	OG0012113.0	OG0013798.0	OG0047986.0	OG0005132.0	OG0019009.2	OG0043825.0	OG0035708.0	OG0048163.0	OG0025105.0	OG0047026.0	OG0012857.3	OG0001208.24	OG0005465.0	OG0018008.5	OG0046910.0	OG0012676.9	OG0000421.45	OG0034241.0
2.981354	0.9041091	4.615461	1.9446869999999998	1.7310450000000002	3.800357	nan	260.248	2.570573	1.297383	3.7145010000000003	1.314737	3.3951580000000003	3.265531	nan	9.403352	2.210786	263.1112	3.7611220000000003	1.587141	nan
OG0017207.2	OG0002352.25	OG0012973.0	OG0011944.4	OG0017927.4	OG0015788.1	OG0000026.608	OG0015275.0	OG0021291.0	OG0054084.0	OG0023279.0	OG0000004.1832	OG0008867.1	OG0025988.0	OG0020498.0	OG0018755.3	OG0000154.251	OG0046697.0	OG0007167.0	OG0034961.0	OG0018791.4
2.8288849999999996	7.775492	1.31304	2.256686	3.136203	1.454312	8.073946000000001	1.1614440000000001	1.107574	2.094409	3.289277	11.794780000000001	3.1999880000000003	2.135249	3.3588410000000004	3.310742	1.113302	nan	3.349811	2.212569	3.2476439999999998
OG0019217.0	OG0047117.0	OG0006338.14	OG0004116.4	OG0020484.0	OG0000353.32	OG0003453.0	OG0018121.2	OG0034281.0	OG0016122.4	OG0009927.0	OG0029158.0	OG0013865.2	OG0044486.0	OG0000123.210	OG0003401.0	OG0015298.8	OG0004909.0	OG0001230.26	OG0002314.1	OG0005145.0
1.437618	3.3424199999999997	3.085408	3.890366	1.090188	nan	45.108259999999994	3.24178	1.312675	8.094818	nan	1.5083950000000002	1.23829	1.456975	nan	45.1274	2.777502	3.80819	nan	1.170627	2.131974
OG0000883.0	OG0037688.0	OG0002649.0	OG0003177.0	OG0009975.0	OG0001624.8	OG0057486.0	OG0006890.0	OG0007609.0	OG0048125.0	OG0047175.0	OG0011962.0	OG0000552.24	OG0022203.0	OG0015105.0	OG0026952.0	OG0022335.0	OG0004036.30	OG0020087.0	OG0009886.7	OG0046588.0
0.5195157	3.036107	4.598447	4.674622	0.8424944999999999	nan	2.893378	218.1888	5.472658	3.7609449999999995	3.3584769999999997	0.7345648	1.469048	1.4782899999999999	3.708815	3.25411	3.393175	0.6402493	2.5876349999999997	nan	268.3582
OG0043819.0	OG0016530.8	OG0016760.5	OG0045602.0	OG0048948.0	OG0019632.0	OG0044469.0	OG0013646.0	OG0020633.0	OG0010547.0	OG0005831.1	OG0021295.0	OG0021336.0	OG0049070.0	OG0029035.0	OG0015612.4	OG0056535.0	OG0029084.0	OG0010868.10	OG0012487.5	OG0007986.5
2.5572790000000003	1.452962	1.4583469999999998	262.6866	2.33895	3.3503849999999997	1.479062	3.129302	nan	nan	0.9131450000000001	2.2221759999999997	1.827046	2.369716	3.766897	3.273788	2.51097	3.760097	3.7354800000000004	3.2712790000000003	2.642372
OG0053820.0	OG0018484.6	OG0000338.41	OG0016203.1	OG0002251.0	OG0034957.0	OG0017434.1	OG0005701.33	OG0027938.0	OG0025769.0	OG0025485.0	OG0038054.0	OG0034518.0	OG0037926.0	OG0014824.6	OG0047586.0	OG0014129.1	OG0001246.24	OG0035066.0	OG0026954.0	OG0024697.0
nan	2.642672	nan	2.23722	1.44102	2.223137	nan	1.8064360000000002	3.3840120000000002	1.45704	1.858155	2.784773	1.455914	3.063056	2.612865	3.370402	3.355668	nan	2.204134	3.228407	1.4399620000000002
OG0003437.2	OG0038060.0	OG0028195.0	OG0006598.0	OG0027865.0	OG0021963.0	OG0020676.0	OG0000218.1	OG0017954.0	OG0046352.0	OG0041531.0	OG0046247.0	OG0023100.0	OG0001214.2	OG0015270.2	OG0003027.0	OG0029996.0	OG0013723.6	OG0001510.0	OG0000676.15	OG0034242.0
44.79003	2.904729	3.848625	220.8492	256.207	3.296933	2.22402	0.5459537	1.923501	258.1608	3.2943339999999997	258.4786	1.1253959999999998	nan	2.26159	3.777996	2.432038	1.6935220000000002	3.798825	5.266634	1.3137020000000001
OG0011498.6	OG0014829.5	OG0045138.0	OG0011614.10	OG0010177.9	OG0046417.0	OG0014066.4	OG0048025.0	OG0004329.0	OG0003901.10	OG0045407.0	OG0011482.0	OG0013735.9	OG0060507.0	OG0000308.0	OG0015967.4	OG0023060.0	OG0000300.0	OG0016737.1	OG0002657.5	OG0004804.1
2.237444	2.453497	253.753	270.6704	nan	264.7543	2.2164900000000003	3.762542	0.48329929999999993	2.751309	261.555	3.4981419999999996	263.3195	nan	0.34705990000000003	3.760815	1.907148	3.3724589999999997	3.7462839999999997	15.952729999999999	1.6648560000000001
OG0007965.0	OG0012878.0	OG0044166.0	OG0005862.2	OG0002298.4	OG0010576.0	OG0038807.0	OG0021972.0	OG0014342.1	OG0000393.0	OG0008166.0	OG0047280.0	OG0038008.0	OG0015769.7	OG0000348.4	OG0019666.0	OG0047960.0	OG0018366.0	OG0029600.0	OG0046511.0	OG0002415.1
2.032626	2.0064330000000004	nan	3.350599	1.221871	0.6580618	3.379002	3.687381	3.3152410000000003	nan	0.8934148000000001	3.388701	2.896125	2.622445	1.3466040000000001	1.301061	3.786033	70.37216	1.446428	256.7372	216.8801
OG0060519.0	OG0008542.0	OG0005815.0	OG0004246.12	OG0006454.0	OG0001887.0	OG0011453.0	OG0045303.0	OG0028446.0	OG0047097.0	OG0002105.0	OG0024570.0	OG0001266.28	OG0018116.4	OG0024540.0	OG0012346.1	OG0003308.0	OG0000381.0	OG0035783.0	OG0026960.0	OG0034916.0
1.527368	2.876579	5.416858	6.9882979999999995	2.760081	1.884768	3.110289	265.5977	1.1180459999999999	3.352668	nan	3.0624540000000002	nan	3.733472	3.068937	3.385758	3.016495	3.8080800000000004	1.2998299999999998	3.2820139999999998	2.228071
OG0027935.0	OG0038854.0	OG0027772.0	OG0047253.0	OG0020065.0	OG0018913.6	OG0056584.0	OG0006411.2	OG0018994.0	OG0025146.0	OG0025808.0	OG0000009.185	OG0012943.7	OG0013811.6	OG0000388.1	OG0053852.0	OG0047174.0	OG0024668.0	OG0004809.0	OG0016047.3	OG0010864.0
3.291783	3.3869300000000004	263.0987	3.3766559999999997	3.4345830000000004	260.9424	2.693622	113.955	2.011784	nan	2.35947	3.2812	nan	1.468149	nan	2.412363	3.3531739999999997	1.44976	8.906642	nan	2.261819
OG0000022.5	OG0018947.2	OG0045053.0	OG0000139.0	OG0029011.0	OG0005927.9	OG0013269.7	OG0049163.0	OG0014584.0	OG0013998.0	OG0015595.5	OG0013613.2	OG0004021.0	OG0018344.4	OG0038602.0	OG0020818.0	OG0046989.0	OG0017772.3	OG0025705.0	OG0041690.0	OG0044070.0
nan	1.493482	267.895	3.153003	3.7487440000000003	1.515411	3.2846839999999995	2.379706	1.535721	2.9917860000000003	2.5350479999999997	3.2875400000000004	2.330205	3.7257029999999998	nan	3.344417	261.8676	2.492972	3.047813	3.237107	2.394335
OG0021652.0	OG0017961.2	OG0027495.0	OG0008974.17	OG0010058.2	OG0012303.7	OG0057158.0	OG0026545.0	OG0027567.0	OG0010112.9	OG0016062.2	OG0018135.3	OG0041751.0	OG0046200.0	OG0014360.2	OG0044787.0	OG0043731.0	OG0006225.0	OG0029114.0	OG0013873.1	OG0000481.166
2.384684	1.652826	nan	1.4374559999999998	3.100953	258.5561	1.495327	1.532973	2.5065060000000003	3.2830730000000004	2.4199889999999997	3.269526	3.2772019999999995	255.15200000000002	3.75201	1.8630229999999999	1.4823680000000001	3.699637	2.6124560000000003	2.971732	1.40907
OG0008764.0	OG0020552.0	OG0005133.0	OG0020647.0	OG0028071.0	OG0024663.0	OG0004805.0	OG0028857.0	OG0007053.2	OG0011977.7	OG0012777.0	OG0021229.0	OG0005958.4	OG0001135.4	OG0020730.0	OG0044781.0	OG0008959.12	OG0017322.1	OG0015402.0	OG0022749.0	OG0004788.0
27.029359999999997	nan	2.404096	2.222848	nan	1.435653	10.5095	nan	216.88	8.115848	4.613594	3.054235	225.9357	nan	1.4243780000000001	1.867894	3.756854	2.422517	nan	1.443656	6.207863
OG0022007.0	OG0024838.0	OG0034389.0	OG0043437.0	OG0014361.1	OG0045912.0	OG0014742.1	OG0044462.0	OG0057180.0	OG0034964.0	OG0023079.0	OG0003742.0	OG0044350.0	OG0019597.0	OG0002645.26	OG0026368.0	OG0003637.1	OG0001079.1	OG0046346.0	OG0016466.2	OG0007981.0
3.245705	2.635935	1.315028	1.4918420000000001	69.01420999999999	265.749	7.969417999999999	1.447883	1.502184	2.239297	2.636416	117.2395	1.4658719999999998	3.332057	26.798009999999998	2.219394	3.01558	nan	nan	0.8473209	1.4069399999999999
OG0000809.2	OG0001543.2	OG0057126.0	OG0046319.0	OG0006224.0	OG0010792.17	OG0022664.0	OG0049019.0	OG0053920.0	OG0019430.0	OG0000278.126	OG0046428.0	OG0018148.0	OG0000336.0	OG0024933.0	OG0035698.0	OG0041558.0	OG0007838.0	OG0046779.0	OG0002436.1	OG0006035.1
nan	3.329314	1.509911	260.9285	26.47893	2.639399	1.4970459999999999	2.339426	nan	1.90124	nan	266.0909	1.085515	nan	2.502766	1.310025	3.234604	1.852518	258.9177	nan	1.978318
OG0003594.4	OG0001396.24	OG0019234.0	OG0048907.0	OG0026989.0	OG0018805.5	OG0057560.0	OG0049005.0	OG0016816.0	OG0056832.0	OG0001912.0	OG0018780.5	OG0003955.0	OG0022895.0	OG0000317.0	OG0000702.24	OG0019339.0	OG0000030.0	OG0006173.16	OG0015582.0	OG0009222.2
2.427023	nan	2.9746900000000003	2.359181	3.258995	3.247186	2.409452	2.342084	3.543133	2.7584400000000002	nan	3.2883199999999997	216.6063	1.446091	nan	nan	3.7643480000000005	nan	3.175109	4.541315	2.690691
OG0022376.0	OG0012475.2	OG0028174.0	OG0016821.5	OG0004610.1	OG0056611.0	OG0014729.1	OG0045301.0	OG0047274.0	OG0011180.8	OG0027639.0	OG0010732.0	OG0001739.4	OG0054090.0	OG0012780.4	OG0000873.24	OG0005135.4	OG0003667.0	OG0017832.3	OG0022983.0	OG0000000.497
3.361452	nan	3.7850620000000004	1.437754	3.1983639999999998	2.582154	8.21337	nan	3.3607480000000005	1.0974549999999998	2.897995	1.004404	5.6397639999999996	2.698655	2.70624	3.6827730000000005	1.257374	22.18544	1.2872379999999999	254.7315	3.382511
OG0043470.0	OG0025130.0	OG0004921.18	OG0006796.0	OG0020554.0	OG0003981.1	OG0004060.2	OG0012145.2	OG0000768.0	OG0045087.0	OG0025887.0	OG0056780.0	OG0022421.0	OG0019599.0	OG0012513.0	OG0041531.0	OG0003595.1	OG0038063.0	OG0012724.0	OG0009010.0	OG0003196.1
1.471268	1.299744	2.118679	nan	1.463169	2.563026	20.09025	2.957352	3.7413730000000003	267.5813	3.8708129999999996	2.4750509999999997	3.790745	2.701179	4.508279	3.2943339999999997	12.72299	2.7969150000000003	11.82943	1.0447959999999998	5.6012900000000005
OG0034798.0	OG0044513.0	OG0012154.3	OG0014281.10	OG0030108.0	OG0038158.0	OG0028303.0	OG0006312.0	OG0057542.0	OG0054019.0	OG0041859.0	OG0010083.0	OG0012679.2	OG0035583.0	OG0005710.0	OG0000000.619	OG0016176.0	OG0014242.0	OG0011708.0	OG0017191.0	OG0021906.0
2.213334	1.44987	2.180366	3.2657380000000003	2.6578619999999997	2.868062	3.7566309999999996	26.10399	2.860271	2.499584	3.2773449999999995	5.31945	1.147192	2.6434040000000003	3.564946	2.65998	8.036002	1.5270709999999998	5.279304	3.6776199999999997	1.556822
OG0057578.0	OG0005204.0	OG0018452.0	OG0035848.0	OG0037706.0	OG0006717.0	OG0034378.0	OG0007291.0	OG0009889.2	OG0004120.0	OG0011918.2	OG0001918.20	OG0015622.6	OG0012235.2	OG0006333.1	OG0006608.0	OG0000495.53	OG0028249.0	OG0019072.2	OG0004765.12	OG0004891.1
2.774233	6.196549	1.723848	1.283759	3.0553150000000002	212.0724	1.292442	20.31255	1.186605	2.57787	1.18713	2.095516	1.459614	2.0590490000000004	1.466646	217.5279	2.206756	3.8344129999999996	3.77346	nan	3.9453980000000004
OG0004116.4	OG0044866.0	OG0006347.24	OG0030062.0	OG0018782.3	OG0013298.0	OG0038648.0	OG0012059.15	OG0018942.4	OG0003462.0	OG0003554.38	OG0056696.0	OG0005786.1	OG0018811.0	OG0018789.5	OG0008494.1	OG0060496.0	OG0000360.200	OG0002695.28	OG0022280.0	OG0035658.0
3.890366	1.8529220000000002	1.182105	2.688421	3.248785	1.969359	3.386572	262.8907	nan	45.181259999999995	26.03987	2.62127	1.272824	4.526905999999999	3.299919	0.6152118000000001	1.532624	1.2905870000000002	45.59874	1.6881549999999999	1.311761
