OG0000038.0	OG0004617.12	OG0000019.257	OG0012915.3	OG0009883.5	OG0004464.0	OG0000606.2	OG0000027.1	OG0002252.0	OG0001967.0	OG0000107.44	OG0022826.0	OG0000177.8	OG0000692.0	OG0004835.2	OG0000835.7	OG0006400.2	OG0004338.2	OG0004324.0	OG0002346.16	OG0006804.0
1e-07	1e-07	0.0172898	1e-07	nan	0.05987769999999999	1e-07	1e-07	1e-07	1e-07	nan	1e-07	0.07276139999999999	1e-07	1e-07	0.0175928	1e-07	1e-07	nan	1e-07	nan
OG0000310.18	OG0005613.0	OG0012670.4	OG0005315.0	OG0000010.64	OG0001851.13	OG0002110.0	OG0028198.0	OG0000007.976	OG0002521.0	OG0013621.0	OG0004191.4	OG0000727.24	OG0006964.0	OG0000121.128	OG0008108.0	OG0000180.0	OG0000142.14	OG0006826.22	OG0004605.20	OG0004627.2
0.037893300000000005	1e-07	nan	1e-07	1e-07	1e-07	1e-07	nan	1e-07	0.037075	0.0427519	1e-07	1e-07	nan	0.037032499999999996	1e-07	0.00893898	1e-07	nan	1e-07	1e-07
OG0000015.773	OG0000018.842	OG0002408.0	OG0018853.3	OG0002399.4	OG0001932.0	OG0005870.0	OG0005098.0	OG0000074.152	OG0000616.40	OG0000032.252	OG0014689.2	OG0002284.0	OG0003381.2	OG0000169.16	OG0008521.4	OG0000471.2	OG0006395.0	OG0012717.0	OG0000578.0	OG0013997.0
0.0318053	1e-07	1e-07	nan	1e-07	1e-07	1e-07	1e-07	1e-07	1e-07	1e-07	nan	0.0209525	1e-07	1e-07	1e-07	0.07626310000000001	1e-07	nan	0.010409299999999998	nan
OG0000018.842	OG0000980.1	OG0000048.122	OG0000310.18	OG0000268.1	OG0003856.24	OG0002419.38	OG0010070.3	OG0000010.64	OG0010737.2	OG0003960.4	OG0000056.0	OG0000620.31	OG0002270.30	OG0047539.0	OG0005660.0	OG0005447.3	OG0000290.0	OG0000710.0	OG0002444.1	OG0011505.6
1e-07	1e-07	0.032089299999999994	0.037893300000000005	1e-07	1e-07	1e-07	nan	1e-07	nan	1e-07	1e-07	0.0453887	1e-07	nan	1e-07	1e-07	1e-07	1e-07	1e-07	nan
OG0003897.10	OG0000575.28	OG0003986.6	OG0004677.10	OG0003629.0	OG0002661.24	OG0000043.242	OG0020656.0	OG0000620.31	OG0000000.3	OG0001646.1	OG0000200.0	OG0000349.0	OG0000749.2	OG0000001.1420	OG0001191.24	OG0006566.0	OG0002863.0	OG0010619.2	OG0003247.1	OG0022787.0
1e-07	0.0391751	1e-07	1e-07	1e-07	1e-07	1e-07	nan	0.0453887	0.0336208	1e-07	1e-07	1e-07	0.0179804	1e-07	1e-07	nan	1e-07	nan	0.0195136	nan
OG0000045.0	OG0004452.2	OG0000575.28	OG0021909.0	OG0000099.0	OG0001018.1	OG0004640.26	OG0009093.4	OG0004705.0	OG0000486.2	OG0001664.2	OG0002869.0	OG0004380.22	OG0000415.0	OG0004981.2	OG0000196.0	OG0000042.314	OG0000906.25	OG0045460.0	OG0002675.22	OG0007438.0
