OG0002252.0	OG0022826.0	OG0000606.2	OG0006400.2	OG0004324.0	OG0000019.257	OG0001967.0	OG0006804.0	OG0002346.16	OG0000835.7	OG0000177.8
OG0030116.0	OG0045167.0	OG0046154.0	OG0017730.1	OG0025921.0	OG0004362.4	OG0045279.0	OG0037712.0	OG0010857.0	OG0000829.5	OG0005727.0
nan	nan	nan	nan	0.045717741337000004	1.0416240140189998	nan	nan	0.37901803224200004	0.676375514956	0.4166965955885
OG0017960.2	OG0048030.0	OG0019375.0	OG0001476.0	OG0009198.1	OG0027499.0	OG0007429.0	OG0045934.0	OG0020725.0	OG0034551.0	OG0026151.0
0.578205262112	nan	0.323636566321	0.448148878587	0.9988295551399999	0.24889466614999997	0.707988393006	nan	1.444461713486	nan	nan
OG0038842.0	OG0024476.0	OG0007744.0	OG0030180.0	OG0010799.0	OG0005597.0	OG0000294.0	OG0023180.0	OG0016409.0	OG0048184.0	OG0021839.0
nan	0.636437054014	1.017962505804	nan	nan	2.4657148936	0.809458568716	nan	1.9096498510799997	nan	0.390660079927
OG0000098.0	OG0053894.0	OG0013998.0	OG0002495.29	OG0023294.0	OG0035659.0	OG0017998.0	OG0012085.7	OG0007582.2	OG0000215.3	OG0041866.0
1.4031352697045	nan	0.11375855097200001	0.41337869090400003	nan	nan	0.302201075043	nan	0.917592825398	nan	nan
OG0016947.0	OG0004620.0	OG0002484.5	OG0024479.0	OG0001219.24	OG0005889.4	OG0018840.6	OG0000493.20	OG0018476.0	OG0015363.2	OG0044644.0
0.9639861172490001	1.654842148897	1.5499426383669999	0.656227165506	0.254248140318	0.4448616381435	nan	1.2382326294965	0.959877333329	1.054763841081	nan
OG0012179.2	OG0029618.0	OG0047544.0	OG0012732.0	OG0014035.0	OG0029170.0	OG0000986.24	OG0057354.0	OG0046714.0	OG0057487.0	OG0025953.0
0.15318016621549999	nan	nan	0.8145353737665001	0.0064674240685	nan	0.425037426462	nan	nan	nan	0.35766589424
OG0034447.0	OG0007559.0	OG0002414.28	OG0006389.4	OG0023408.0	OG0006680.0	OG0003785.0	OG0041783.0	OG0060397.0	OG0027547.0	OG0038615.0
nan	0.84872623459	nan	0.9843319882735001	nan	0.3433181658775	0.138945043568	nan	nan	nan	nan
OG0007421.3	OG0015117.7	OG0009005.0	OG0008295.24	OG0015158.4	OG0026290.0	OG0008398.2	OG0047994.0	OG0011296.2	OG0000541.0	OG0011931.6
0.2488451393935	nan	0.1369015812135	0.09119119652	0.34539918952200005	nan	nan	nan	0.22901078167199998	1.2144508248630002	0.165085872848
OG0003862.32	OG0057490.0	OG0007032.0	OG0004939.0	OG0000017.1174	OG0006486.0	OG0044318.0	OG0017790.5	OG0043642.0	OG0004817.2	OG0046517.0
0.395715847024	nan	0.1348311007615	0.8035842554514999	3.291544443786	1.073016866461	nan	nan	nan	0.8940801244679999	nan
OG0034796.0	OG0006743.4	OG0005447.3	OG0041834.0	OG0030004.0	OG0006781.4	OG0010623.2	OG0002360.1	OG0056680.0	OG0012127.2	OG0043769.0
nan	1.5726698981799998	0.110464107687	nan	nan	0.936144942523	0.2467040936435	1.8808484594764998	nan	0.348348795072	nan
OG0034875.0	OG0007001.0	OG0046497.0	OG0034400.0	OG0014671.6	OG0027909.0	OG0041826.0	OG0003793.0	OG0016292.0	OG0018377.6	OG0021980.0
nan	0.449300649519	nan	nan	0.072731090178	nan	nan	1.024255977391	nan	nan	nan
OG0038721.0	OG0046081.0	OG0006160.0	OG0018047.4	OG0054002.0	OG0000004.828	OG0019192.0	OG0007053.2	OG0002885.12	OG0038745.0	OG0034353.0
nan	nan	1.3586461357919999	0.216660823023	nan	1.3460768366679998	nan	1.1186059069545	1.2519000265505	nan	nan
OG0000162.269	OG0011649.14	OG0048874.0	OG0023392.0	OG0000509.7	OG0007393.0	OG0019543.0	OG0028163.0	OG0037695.0	OG0011960.4	OG0015317.0
nan	0.0	nan	nan	nan	0.8274885455165	nan	nan	nan	0.48121942921099997	0.8616101628939999
OG0022104.0	OG0004477.4	OG0013561.4	OG0010080.20	OG0005032.2	OG0047404.0	OG0002501.0	OG0018051.0	OG0000730.24	OG0044479.0	OG0035710.0
nan	0.776322771407	0.183620061189	nan	0.290263172063	nan	1.0786302579945	1.681631842298	1.0989973271925	nan	nan
OG0003430.0	OG0056663.0	OG0010811.17	OG0029612.0	OG0009316.2	OG0047513.0	OG0015483.7	OG0016254.3	OG0018416.0	OG0015439.3	OG0035804.0
0.8185489672655	nan	nan	nan	0.7264811662039999	nan	nan	nan	0.105742606574	nan	nan
OG0013918.2	OG0007044.4	OG0008321.0	OG0034947.0	OG0027647.0	OG0003422.0	OG0048798.0	OG0006844.0	OG0003479.0	OG0007414.0	OG0010776.4
0.41283616463699996	0.209036256589	0.3440528365005	nan	0.15816108260199999	1.0226258068945	nan	0.551424955152	0.48918447686449995	0.8684494952965001	0.3399245620825
OG0012176.4	OG0002963.0	OG0005934.2	OG0004138.22	OG0004740.12	OG0001918.20	OG0003392.0	OG0005487.0	OG0005167.4	OG0016918.4	OG0043424.0
0.180057802007	1.1454064660055	0.528162762774	0.35705442200099996	0.239852794705	0.543574866438	0.516077285739	0.456001663204	0.15237007770549998	nan	nan
OG0001180.24	OG0030082.0	OG0060382.0	OG0013216.0	OG0043358.0	OG0005345.4	OG0019493.0	OG0019964.0	OG0014284.8	OG0043998.0	OG0007546.0
0.24732823820900002	nan	nan	0.728917342044	nan	0.422136070876	nan	nan	nan	nan	0.686781267007
OG0026468.0	OG0016593.0	OG0010020.6	OG0004715.0	OG0018997.1	OG0022788.0	OG0000395.121	OG0012260.0	OG0027143.0	OG0001929.26	OG0002101.0
nan	1.5303565232440002	1.076752408058	1.0909089954205	nan	nan	0.25099165362799997	0.315589659827	nan	0.6767910900599999	0.650611032635
OG0021030.0	OG0017152.2	OG0027733.0	OG0048169.0	OG0000268.165	OG0020425.0	OG0000232.19	OG0015998.5	OG0015088.9	OG0001130.24	OG0043691.0
nan	2.035347123186	1.3763750180160002	nan	0.120683338622	0.66911564547	0.489798719269	0.40162880606	nan	0.618850043632	nan
OG0003458.0	OG0016682.2	OG0057218.0	OG0010112.9	OG0045928.0	OG0035762.0	OG0021953.0	OG0000760.1	OG0023041.0	OG0037840.0	OG0013915.4
0.565707490702	0.936698404349	nan	nan	nan	nan	nan	nan	0.030608067647	nan	0.106624062612
OG0012703.2	OG0022241.0	OG0041720.0	OG0015112.10	OG0012439.0	OG0045497.0	OG0013479.7	OG0001740.7	OG0007599.0	OG0047470.0	OG0018366.0
0.664892346851	1.304141698664	nan	nan	1.009824297772	nan	0.549606766613	0.4025241263865	0.7032481070759999	nan	1.76687728219
OG0005562.2	OG0044279.0	OG0045759.0	OG0020617.0	OG0043476.0	OG0028172.0	OG0046545.0	OG0041573.0	OG0034803.0	OG0056768.0	OG0045869.0
1.1222575902979999	nan	nan	0.428748515072	nan	nan	nan	nan	nan	nan	nan
OG0023071.0	OG0015191.7	OG0003825.26	OG0015295.0	OG0007389.1	OG0002332.0	OG0019604.0	OG0007605.0	OG0045992.0	OG0024975.0	OG0014004.0
1.2200596732690001	nan	0.117463084407	0.7701137003505001	nan	0.136403120333	nan	1.001983712446	nan	0.0	0.43419933095299995
OG0018461.0	OG0028310.0	OG0002483.10	OG0016960.3	OG0004169.4	OG0013611.2	OG0048102.0	OG0008043.2	OG0016615.0	OG0057561.0	OG0022636.0
0.547983137061	nan	0.341918528362	0.479854682077	0.488061440376	2.1221295757789997	nan	nan	1.342538498738	nan	0.30430411801199997
OG0015962.0	OG0001901.0	OG0006483.2	OG0007523.4	OG0022248.0	OG0004475.8	OG0034302.0	OG0014690.4	OG0045660.0	OG0046593.0	OG0000495.1
0.454511896024	0.696101356727	0.65052538805	0.142814483878	0.37519695316299995	0.2567330013335	nan	0.096923394211	nan	nan	0.512545338482
OG0028260.0	OG0045016.0	OG0013813.9	OG0012912.2	OG0013489.2	OG0060522.0	OG0004532.24	OG0005050.1	OG0008487.1	OG0002045.0	OG0010747.10
nan	nan	nan	0.18305950904100002	0.293221197407	nan	0.5507838192769999	1.516023413558	0.241255763383	0.46949193103500003	0.096816858965
OG0027079.0	OG0015841.1	OG0002466.0	OG0000641.1	OG0007394.2	OG0002763.0	OG0004843.6	OG0011161.4	OG0014767.1	OG0012027.1	OG0018452.0
nan	nan	0.346035445738	0.5729470833805	0.532179797421	0.744652616742	0.173779997049	0.177998301217	0.471156078692	nan	0.806395264776
OG0007977.0	OG0004794.1	OG0004352.0	OG0003833.22	OG0021235.0	OG0041714.0	OG0020940.0	OG0000867.24	OG0005416.0	OG0044437.0	OG0044152.0
0.8315573251755001	0.819159157111	0.699635088881	0.6001108307590001	nan	nan	nan	0.38137328488899996	0.449576517	nan	nan
OG0016989.1	OG0054044.0	OG0012679.2	OG0053929.0	OG0008618.1	OG0000211.5	OG0000376.94	OG0046028.0	OG0014806.4	OG0007429.0	OG0014945.1
nan	nan	0.298204845619	nan	0.49566793343099996	0.012897019395	0.5806396242545	nan	0.07484182146000001	0.707988393006	nan
OG0041869.0	OG0045283.0	OG0003360.2	OG0037877.0	OG0047580.0	OG0001015.0	OG0007513.0	OG0007021.0	OG0001860.0	OG0027752.0	OG0018943.4
nan	nan	0.41862263946199996	nan	nan	0.475546459494	0.329872103072	0.28559057615	0.357326354378	nan	0.119912851607
OG0017152.2	OG0015651.4	OG0015825.1	OG0045632.0	OG0026951.0	OG0047348.0	OG0001651.108	OG0017201.1	OG0010084.3	OG0007320.10	OG0044559.0
2.035347123186	0.999338390318	nan	nan	nan	nan	0.940217887014	nan	1.611086612353	0.156733875617	nan
OG0019305.0	OG0007371.2	OG0004561.41	OG0005267.1	OG0015571.5	OG0000002.2	OG0029158.0	OG0010731.0	OG0011531.15	OG0007662.9	OG0024726.0
1.043568267415	0.3847407150115	0.140190017752	0.467090592866	nan	1.4556274208954998	nan	0.083714426767	nan	nan	nan
OG0019576.0	OG0000862.1	OG0013303.11	OG0012371.6	OG0053954.0	OG0011592.0	OG0022767.0	OG0013193.12	OG0007096.7	OG0005871.0	OG0044675.0
nan	0.6840165090289999	nan	1.824439205267	nan	0.7982512507595	nan	nan	0.16150203615599998	0.12997248171849998	nan
OG0046836.0	OG0008556.0	OG0001662.7	OG0000336.0	OG0046051.0	OG0057361.0	OG0041887.0	OG0000327.1	OG0000848.1	OG0001127.28	OG0003743.36
nan	0.412138640492	0.687834875228	0.846586985935	nan	nan	nan	0.06800516255	0.54949567876	0.804704897422	0.2776501945925
OG0029219.0	OG0046672.0	OG0012665.4	OG0014088.2	OG0045549.0	OG0057129.0	OG0026930.0	OG0010107.0	OG0014097.5	OG0027732.0	OG0020937.0
nan	nan	0.46913757790399996	nan	nan	nan	nan	0.900954594491	nan	0.9146883634209999	nan
OG0003148.2	OG0007486.2	OG0004088.2	OG0021980.0	OG0054024.0	OG0014795.4	OG0027508.0	OG0017031.0	OG0000145.8	OG0009015.6	OG0046578.0
0.5477045429065001	0.140634679337	1.1918614214535	nan	nan	0.11032216225199999	nan	0.35293954688900003	nan	0.7514943853239999	nan
OG0043720.0	OG0043707.0	OG0001553.14	OG0012059.5	OG0006025.0	OG0013827.0	OG0046953.0	OG0005192.4	OG0011400.5	OG0010029.0	OG0013917.3
nan	nan	0.27010272763099996	nan	0.8074641523505	0.865568455343	nan	0.7413622740989999	nan	0.720167408178	1.6042120717700001
OG0004777.0	OG0003983.0	OG0015675.3	OG0047961.0	OG0010671.0	OG0002133.0	OG0002626.26	OG0003660.2	OG0002075.0	OG0001525.51	OG0006272.0
1.7501142099895	0.36301098023050005	nan	nan	0.24876083120499998	0.789815656892	1.0265094987	0.982398724561	0.48903337971	0.5526278059040001	0.6739030345415
OG0002292.0	OG0013462.4	OG0034273.0	OG0011574.0	OG0022370.0	OG0016017.0	OG0028134.0	OG0000001.425	OG0044608.0	OG0006365.0	OG0000111.164
0.6118466426770001	0.090875384354	nan	0.24580819504	nan	2.558454102073	nan	1.3331729693015	nan	1.075920228356	0.6006753280725
OG0049016.0	OG0045372.0	OG0044592.0	OG0046877.0	OG0009975.0	OG0006688.0	OG0034732.0	OG0018993.0	OG0011172.0	OG0015185.2	OG0000416.102
nan	nan	nan	nan	1.8401295978295	0.576758831039	nan	2.098240238366	0.291147523488	1.232363898581	0.28259637455
OG0046137.0	OG0006753.0	OG0002792.1	OG0022001.0	OG0011405.0	OG0020753.0	OG0019872.0	OG0041647.0	OG0000228.21	OG0023052.0	OG0015961.8
nan	0.408527140069	0.598953871099	nan	0.271244966854	0.646794347003	nan	nan	0.6158383120800001	nan	nan
OG0008062.2	OG0008125.0	OG0000450.6	OG0046686.0	OG0018414.2	OG0003614.57	OG0046151.0	OG0000748.0	OG0053850.0	OG0022302.0	OG0001539.22
0.2274108005	0.489806340003	1.823388700325	nan	0.286829635658	1.7342964148289999	nan	1.0707663631	nan	nan	0.264921270664
OG0044069.0	OG0010943.7	OG0001068.1	OG0000376.174	OG0016665.4	OG0003083.0	OG0009190.0	OG0038889.0	OG0023941.0	OG0029012.0	OG0034488.0
nan	0.062486901448999994	0.47678660733499995	0.5582357216375	nan	0.36363232474749996	0.5067186749679999	nan	nan	0.012404823625	nan
OG0001158.3	OG0057299.0	OG0045799.0	OG0008730.12	OG0025658.0	OG0020816.0	OG0016090.0	OG0046237.0	OG0006888.6	OG0026491.0	OG0025169.0
0.393391428179	nan	nan	0.9210771830885001	nan	0.0051878355579999995	0.7717289317270001	nan	0.6833372526870001	nan	nan
