OG0002252.0	OG0022826.0	OG0000606.2	OG0006400.2	OG0004324.0	OG0000019.257	OG0001967.0	OG0006804.0	OG0002346.16	OG0000835.7	OG0000177.8
OG0034297.0	OG0026289.0	OG0047302.0	OG0011162.10	OG0038828.0	OG0013979.0	OG0017065.5	OG0004808.0	OG0057131.0	OG0011350.0	OG0015532.4
1.297993	1.891784	3.349118	8.058810000000001	3.364739	2.292163	260.6203	8.992155	1.5016049999999999	2.501423	2.3822400000000004
OG0006508.0	OG0034289.0	OG0019513.0	OG0004458.0	OG0004594.1	OG0027039.0	OG0046154.0	OG0001112.46	OG0015626.4	OG0016896.2	OG0047477.0
219.8878	1.302391	2.110168	0.1923987	3.6403510000000003	3.270175	262.9899	47.20005	3.75193	1.288073	3.4005910000000004
OG0003927.3	OG0027454.0	OG0041662.0	OG0027734.0	OG0043422.0	OG0057540.0	OG0005800.0	OG0012876.0	OG0011951.0	OG0060504.0	OG0014010.0
nan	3.466939	3.27114	261.399	1.475494	2.5824279999999997	nan	1.194028	1.6959939999999998	1.5233809999999999	2.20739
OG0018987.0	OG0043359.0	OG0046059.0	OG0000349.0	OG0034235.0	OG0046243.0	OG0016305.2	OG0001996.0	OG0003168.0	OG0004871.0	OG0003296.0
1.390633	1.495144	263.9454	2.254695	1.310215	256.2243	1.677168	nan	20.50613	11.604000000000001	13.78046
OG0001623.1	OG0043659.0	OG0002592.3	OG0006414.0	OG0007022.0	OG0010577.0	OG0000928.30	OG0029343.0	OG0022783.0	OG0023039.0	OG0034699.0
1.3599860000000001	nan	3.212955	2.231816	1.6804430000000001	nan	nan	1.5139209999999999	nan	2.1411830000000003	1.461885
OG0006005.0	OG0046356.0	OG0010802.0	OG0011934.2	OG0034865.0	OG0029250.0	OG0001343.24	OG0028196.0	OG0000171.0	OG0005144.1	OG0014614.0
26.61515	nan	1.203335	1.8626610000000001	nan	1.497034	nan	3.7688269999999995	263.85900000000004	5.415437	1.367585
OG0019820.0	OG0023180.0	OG0038702.0	OG0023564.0	OG0003379.4	OG0003455.2	OG0056675.0	OG0009822.0	OG0029244.0	OG0007559.0	OG0014765.4
1.480599	2.388559	3.396497	3.4127970000000003	45.57609	45.28334	2.722978	0.8188364	1.506628	4.609828	8.121895
OG0014573.0	OG0019434.0	OG0021291.0	OG0000496.0	OG0003203.2	OG0006879.1	OG0003806.0	OG0034442.0	OG0022868.0	OG0056569.0	OG0035744.0
1.6443139999999998	1.907295	1.107574	5.292635	26.239959999999996	4.541951999999999	45.14027	1.297968	1.447367	2.3981	1.300765
OG0043473.0	OG0035786.0	OG0021255.0	OG0018073.2	OG0014085.1	OG0016780.2	OG0019208.0	OG0043817.0	OG0044656.0	OG0018143.0	OG0002749.0
1.5050629999999998	1.2976379999999998	2.246412	8.117349	2.375418	1.6391669999999998	1.438237	2.877702	1.858742	nan	45.87917
OG0017097.3	OG0003398.75	OG0003956.4	OG0000673.136	OG0018913.5	OG0027602.0	OG0013220.1	OG0016945.2	OG0000288.62	OG0002498.2	OG0006488.0
3.282718	3.758047	nan	nan	256.691	1.964016	3.7697730000000003	2.047989	2.503345	nan	0.9801363999999999
OG0012218.2	OG0000443.38	OG0010552.3	OG0002884.0	OG0016908.0	OG0047204.0	OG0000445.0	OG0046053.0	OG0054134.0	OG0010688.2	OG0056860.0
0.7297015	14.00254	3.7605239999999998	45.04037	2.044827	nan	0.48126899999999995	259.2475	2.605677	1.014448	2.593496
OG0002911.0	OG0043405.0	OG0025762.0	OG0045691.0	OG0002657.5	OG0005487.0	OG0056635.0	OG0013598.0	OG0016982.0	OG0045309.0	OG0000498.0
2.818833	1.488119	2.883125	259.1325	15.952729999999999	1.7122549999999999	2.607034	nan	1.6626450000000002	252.1298	nan
OG0046048.0	OG0004182.0	OG0045791.0	OG0016692.7	OG0004970.0	OG0005229.4	OG0009256.20	OG0003428.0	OG0012464.0	OG0019454.0	OG0045820.0
257.1611	72.07574	258.8701	260.9338	10.375869999999999	9.104336	3.7677949999999996	22.68076	1.787318	2.158084	266.6716
OG0012445.4	OG0054003.0	OG0002168.0	OG0010835.1	OG0004059.0	OG0018789.5	OG0004169.4	OG0000388.1	OG0046335.0	OG0015696.0	OG0017057.5
3.790079	2.690138	nan	3.381896	73.0749	3.299919	3.791443	nan	nan	1.7154	1.482985
OG0004112.0	OG0024762.0	OG0030153.0	OG0010103.7	OG0016403.2	OG0006168.0	OG0045261.0	OG0017146.3	OG0000029.8	OG0047332.0	OG0004215.0
2.4691959999999997	2.226277	nan	2.551066	70.83140999999999	1.228509	262.1263	2.666484	1.10703	3.33598	nan
OG0054017.0	OG0017229.3	OG0001624.47	OG0056839.0	OG0038730.0	OG0025849.0	OG0000712.4	OG0010585.2	OG0056932.0	OG0048809.0	OG0010772.2
2.6303389999999998	2.524718	7.801684	2.7124	nan	1.867198	nan	1.769998	2.523606	2.388843	2.6187970000000003
OG0046978.0	OG0000351.18	OG0008274.0	OG0024466.0	OG0004088.2	OG0005949.0	OG0012941.2	OG0001237.24	OG0046047.0	OG0000338.41	OG0057593.0
260.9023	0.7364149999999999	2.814463	3.025675	1.413427	nan	1.939817	nan	259.9968	nan	2.6755459999999998
OG0041947.0	OG0016286.0	OG0025815.0	OG0007212.0	OG0002187.3	OG0017343.6	OG0020542.0	OG0005814.0	OG0010045.0	OG0022322.0	OG0007867.0
3.270293	2.267824	nan	2.7845310000000003	nan	2.551518	nan	0.5670014	5.315638	20.45228	1.8002580000000001
OG0015730.4	OG0008161.2	OG0056656.0	OG0060515.0	OG0009957.2	OG0022369.0	OG0000007.560	OG0011901.4	OG0047055.0	OG0014275.0	OG0005389.20
3.234594	3.615296	2.679472	1.522674	0.8642135	3.337709	3.232622	1.80138	3.349615	1.8071509999999997	nan
OG0046482.0	OG0013059.0	OG0001412.1	OG0019872.0	OG0015258.7	OG0001046.24	OG0009969.2	OG0034966.0	OG0017978.2	OG0007098.2	OG0017399.3
257.4558	1.9250180000000001	nan	2.367424	1.442279	nan	1.309982	2.207998	8.105549	2.693793	2.666251
OG0027203.0	OG0034542.0	OG0056575.0	OG0008031.1	OG0004188.2	OG0011477.0	OG0005859.0	OG0005693.0	OG0009977.0	OG0007023.0	OG0047472.0
1.516758	1.43325	2.587226	nan	117.234	1.743537	0.43675569999999997	2.85122	1.811335	217.5348	3.361558
OG0022617.0	OG0047439.0	OG0002973.1	OG0007746.4	OG0027817.0	OG0024491.0	OG0019423.0	OG0020862.0	OG0016599.0	OG0019043.3	OG0000490.11
3.7389449999999997	3.4148110000000003	5.143415	nan	nan	2.399428	1.574972	2.772305	3.703768	3.362764	nan
OG0044091.0	OG0015673.5	OG0025063.0	OG0018856.6	OG0005072.2	OG0026924.0	OG0003528.0	OG0018158.5	OG0006078.4	OG0011481.0	OG0017971.4
2.788318	2.667923	2.478974	3.277036	3.9862300000000004	3.282342	2.921056	2.754236	1.807268	0.6085845	2.223504
OG0007372.29	OG0002671.0	OG0001486.1	OG0004589.2	OG0049071.0	OG0019260.0	OG0006902.4	OG0000704.0	OG0053919.0	OG0044869.0	OG0008556.0
263.1526	2.600879	nan	0.9054583	2.381251	1.4443190000000001	19.85127	nan	2.43672	1.8583939999999999	2.966193
OG0018989.0	OG0017836.4	OG0044850.0	OG0002371.2	OG0008753.0	OG0007427.0	OG0000684.0	OG0021192.0	OG0047230.0	OG0016819.0	OG0007390.3
1.403575	1.44357	1.8813950000000002	9.877569	20.34627	3.1883220000000003	nan	3.392783	3.374227	2.976856	1.3008870000000001
OG0018215.3	OG0048110.0	OG0021381.0	OG0002662.14	OG0047142.0	OG0002366.0	OG0005329.1	OG0009804.0	OG0005553.0	OG0003915.0	OG0012348.14
257.22700000000003	3.7708410000000003	1.7596439999999998	4.850098	3.397339	5.768314	20.02421	0.6448396	45.62595	1.59805	3.2975809999999997
OG0007925.0	OG0024479.0	OG0048862.0	OG0057092.0	OG0060454.0	OG0060385.0	OG0046620.0	OG0029344.0	OG0009002.5	OG0005397.0	OG0043717.0
217.6747	3.024968	2.38121	2.7097580000000003	1.5270219999999999	1.516427	257.7699	nan	1.807934	3.979139	1.487416
OG0016674.4	OG0006625.0	OG0019038.5	OG0007586.5	OG0000198.0	OG0024523.0	OG0012348.5	OG0011623.11	OG0006842.1	OG0001359.2	OG0022066.0
3.42274	217.0865	3.3995519999999995	3.7954269999999997	nan	3.048304	3.324078	2.686538	146.4062	2.787492	1.236307
OG0018181.2	OG0018118.2	OG0000996.1	OG0022767.0	OG0028457.0	OG0005084.2	OG0006645.0	OG0026368.0	OG0011252.2	OG0024645.0	OG0056775.0
nan	3.706611	nan	1.449168	2.368415	nan	217.544	2.219394	3.964264	3.114519	2.75115
OG0045228.0	OG0035682.0	OG0027446.0	OG0054093.0	OG0018979.0	OG0034924.0	OG0007321.0	OG0010170.17	OG0041727.0	OG0005853.2	OG0025869.0
262.6367	1.3118969999999999	1.48724	2.53912	2.181982	2.23838	223.4898	1.154387	3.279874	4.2078050000000005	3.031407
OG0006644.0	OG0038614.0	OG0016676.4	OG0020613.0	OG0017513.6	OG0046846.0	OG0018001.2	OG0008435.15	OG0044612.0	OG0027576.0	OG0009778.1
215.2943	3.3600239999999997	1.973049	nan	2.595266	261.7864	nan	6.406123	1.8646479999999999	2.703318	2.108334
OG0011561.16	OG0025103.0	OG0000274.29	OG0006055.0	OG0029166.0	OG0007339.0	OG0004029.0	OG0027914.0	OG0000268.165	OG0004358.1	OG0001132.24
2.575758	1.1476790000000001	nan	nan	2.455095	217.5058	2.226921	nan	220.7942	0.3543348	nan
OG0022363.0	OG0007072.0	OG0006243.2	OG0022827.0	OG0014040.0	OG0025163.0	OG0003222.0	OG0002383.22	OG0001905.0	OG0015397.2	OG0007801.6
2.416081	4.049892	214.8581	1.44194	2.217816	2.682348	1.8804619999999999	5.0765	0.9984579	2.223992	3.479946
OG0034267.0	OG0041782.0	OG0011584.2	OG0001673.0	OG0000364.1	OG0023561.0	OG0004568.1	OG0007389.1	OG0044516.0	OG0046424.0	OG0006114.1
1.288886	3.247185	nan	nan	nan	2.535752	0.8639831	2.2151009999999998	1.471309	264.1548	nan
OG0021933.0	OG0013421.7	OG0003085.79	OG0019652.0	OG0005092.2	OG0004420.2	OG0057362.0	OG0030108.0	OG0000488.0	OG0057365.0	OG0001538.6
3.285096	261.4261	nan	2.2963150000000003	1.861056	2.052459	1.495775	2.6578619999999997	0.4571094	1.5116100000000001	nan
OG0041685.0	OG0024614.0	OG0005568.0	OG0024391.0	OG0006637.5	OG0024531.0	OG0000244.49	OG0037808.0	OG0011492.0	OG0020736.0	OG0019782.0
3.2896400000000003	2.154626	224.9258	2.9080060000000003	4.562401	3.021183	1.519872	3.1092299999999997	1.9273650000000002	nan	3.281827
OG0013455.0	OG0029028.0	OG0015775.4	OG0003191.18	OG0000111.164	OG0003833.22	OG0044038.0	OG0002342.1	OG0017148.2	OG0018603.2	OG0027021.0
4.3066949999999995	3.7440519999999995	1.2827709999999999	45.594409999999996	nan	1.014525	2.8590020000000003	4.511523	1.307048	1.731134	3.242652
OG0018370.1	OG0028304.0	OG0011399.0	OG0003879.4	OG0019471.0	OG0044516.0	OG0011375.0	OG0001786.20	OG0048106.0	OG0012430.13	OG0020363.0
1.473806	nan	1.006372	2.96614	2.800608	1.471309	0.9110366	8.0915	3.753488	nan	256.2617
OG0012975.0	OG0004487.6	OG0018206.3	OG0005839.0	OG0002373.38	OG0046240.0	OG0007010.34	OG0009895.5	OG0019200.0	OG0016701.4	OG0007511.2
0.8965388000000001	2.8596470000000003	3.248296	5.570295	45.09814	nan	2.723552	3.262054	2.921539	3.4036129999999996	nan
OG0030116.0	OG0045167.0	OG0046154.0	OG0017730.1	OG0025921.0	OG0004362.4	OG0045279.0	OG0037712.0	OG0010857.0	OG0000829.5	OG0005727.0
2.618564	261.9635	262.9899	3.3472760000000004	3.0744689999999997	0.8052608	nan	3.078506	4.535339	nan	215.2466
OG0017960.2	OG0048030.0	OG0019375.0	OG0001476.0	OG0009198.1	OG0027499.0	OG0007429.0	OG0045934.0	OG0020725.0	OG0034551.0	OG0026151.0
1.644038	3.760297	1.9160599999999999	1.1281450000000002	1.389767	3.4762910000000002	3.1463740000000002	258.4703	nan	1.459176	3.4127
OG0038842.0	OG0024476.0	OG0007744.0	OG0030180.0	OG0010799.0	OG0005597.0	OG0000294.0	OG0023180.0	OG0016409.0	OG0048184.0	OG0021839.0
3.3885620000000003	3.064818	1.8740560000000002	2.670519	1.129472	2.438113	nan	2.388559	1.7089450000000002	3.778541	2.264765
OG0000098.0	OG0053894.0	OG0013998.0	OG0002495.29	OG0023294.0	OG0035659.0	OG0017998.0	OG0012085.7	OG0007582.2	OG0000215.3	OG0041866.0
1.986865	2.686416	2.9917860000000003	2.178824	2.526696	1.300047	8.181463	1.443347	4.672025	260.6742	3.299976
OG0016947.0	OG0004620.0	OG0002484.5	OG0024479.0	OG0001219.24	OG0005889.4	OG0018840.6	OG0000493.20	OG0018476.0	OG0015363.2	OG0044644.0
2.61138	nan	2.455853	3.024968	nan	9.333548	3.2600919999999998	4.04039	1.732643	1.314725	1.883346
OG0012179.2	OG0029618.0	OG0047544.0	OG0012732.0	OG0014035.0	OG0029170.0	OG0000986.24	OG0057354.0	OG0046714.0	OG0057487.0	OG0025953.0
2.982144	1.466487	3.326046	4.145255000000001	2.241057	2.5758900000000002	nan	1.5065879999999998	263.3678	2.816039	2.076339
OG0034447.0	OG0007559.0	OG0002414.28	OG0006389.4	OG0023408.0	OG0006680.0	OG0003785.0	OG0041783.0	OG0060397.0	OG0027547.0	OG0038615.0
1.312016	4.609828	257.9093	6.042633	1.2904200000000001	219.9324	22.57179	3.2644599999999997	nan	1.476222	3.394947
OG0007421.3	OG0015117.7	OG0009005.0	OG0008295.24	OG0015158.4	OG0026290.0	OG0008398.2	OG0047994.0	OG0011296.2	OG0000541.0	OG0011931.6
2.008687	2.6674580000000003	1.694834	3.4150370000000003	2.972436	3.451032	3.760985	nan	222.4224	1.5696290000000002	8.074748
OG0003862.32	OG0057490.0	OG0007032.0	OG0004939.0	OG0000017.1174	OG0006486.0	OG0044318.0	OG0017790.5	OG0043642.0	OG0004817.2	OG0046517.0
3.1852139999999998	2.867828	220.7684	5.121427	0.3141384	0.5351378999999999	2.8637099999999998	2.68358	1.4888700000000001	8.975028	266.9866
OG0034796.0	OG0006743.4	OG0005447.3	OG0041834.0	OG0030004.0	OG0006781.4	OG0010623.2	OG0002360.1	OG0056680.0	OG0012127.2	OG0043769.0
2.251369	2.002553	5.571809	3.267996	2.7034569999999998	10.68595	2.5753630000000003	0.6057429	2.72072	228.2908	1.479831
OG0034875.0	OG0007001.0	OG0046497.0	OG0034400.0	OG0014671.6	OG0027909.0	OG0041826.0	OG0003793.0	OG0016292.0	OG0018377.6	OG0021980.0
nan	5.649414	269.9572	1.321252	8.079386999999999	3.378566	3.251034	0.38645450000000003	1.111927	1.486422	3.291923
OG0038721.0	OG0046081.0	OG0006160.0	OG0018047.4	OG0054002.0	OG0000004.828	OG0019192.0	OG0007053.2	OG0002885.12	OG0038745.0	OG0034353.0
3.4108379999999996	260.8864	1.889354	6.317519	2.675438	1.756645	1.452668	216.88	0.9340821	3.4073589999999996	nan
OG0000162.269	OG0011649.14	OG0048874.0	OG0023392.0	OG0000509.7	OG0007393.0	OG0019543.0	OG0028163.0	OG0037695.0	OG0011960.4	OG0015317.0
2.22601	3.720591	2.371827	3.287721	255.2628	10.60338	1.314883	nan	3.079732	1.7584080000000002	1.640568
OG0022104.0	OG0004477.4	OG0013561.4	OG0010080.20	OG0005032.2	OG0047404.0	OG0002501.0	OG0018051.0	OG0000730.24	OG0044479.0	OG0035710.0
266.3607	5.439996	nan	1.939807	20.60158	3.388637	0.42084659999999996	nan	nan	1.451832	1.295843
OG0003430.0	OG0056663.0	OG0010811.17	OG0029612.0	OG0009316.2	OG0047513.0	OG0015483.7	OG0016254.3	OG0018416.0	OG0015439.3	OG0035804.0
45.71457	2.316284	3.2652810000000003	nan	nan	3.3364480000000003	nan	261.0975	1.810572	1.511783	1.302327
OG0013918.2	OG0007044.4	OG0008321.0	OG0034947.0	OG0027647.0	OG0003422.0	OG0048798.0	OG0006844.0	OG0003479.0	OG0007414.0	OG0010776.4
nan	4.637315	188.2433	2.21625	2.091557	45.468379999999996	2.372297	3.61439	nan	3.258156	2.265499
OG0012176.4	OG0002963.0	OG0005934.2	OG0004138.22	OG0004740.12	OG0001918.20	OG0003392.0	OG0005487.0	OG0005167.4	OG0016918.4	OG0043424.0
2.0430509999999997	1.281412	2.2077169999999997	nan	1.5481790000000002	2.095516	1.725998	1.7122549999999999	nan	1.9431650000000003	1.481616
OG0001180.24	OG0030082.0	OG0060382.0	OG0013216.0	OG0043358.0	OG0005345.4	OG0019493.0	OG0019964.0	OG0014284.8	OG0043998.0	OG0007546.0
nan	2.5229340000000002	1.5192510000000001	1.696031	1.494679	3.295764	2.8510240000000002	3.2578560000000003	2.3030180000000002	2.828018	3.006128
OG0026468.0	OG0016593.0	OG0010020.6	OG0004715.0	OG0018997.1	OG0022788.0	OG0000395.121	OG0012260.0	OG0027143.0	OG0001929.26	OG0002101.0
1.503807	2.184057	3.275154	3.899842	2.770204	1.4458090000000001	nan	2.5733610000000002	nan	2.272421	nan
OG0021030.0	OG0017152.2	OG0027733.0	OG0048169.0	OG0000268.165	OG0020425.0	OG0000232.19	OG0015998.5	OG0015088.9	OG0001130.24	OG0043691.0
3.7651220000000003	1.744732	3.4239300000000004	3.800477	220.7942	3.393607	nan	2.028419	3.24985	nan	1.487908
OG0003458.0	OG0016682.2	OG0057218.0	OG0010112.9	OG0045928.0	OG0035762.0	OG0021953.0	OG0000760.1	OG0023041.0	OG0037840.0	OG0013915.4
45.68632	1.744315	1.510365	3.2830730000000004	257.0446	1.2977450000000001	3.260821	1.095515	1.913543	3.070557	0.9524353999999999
OG0012703.2	OG0022241.0	OG0041720.0	OG0015112.10	OG0012439.0	OG0045497.0	OG0013479.7	OG0001740.7	OG0007599.0	OG0047470.0	OG0018366.0
1.916439	1.623599	3.2935239999999997	3.300743	2.4562150000000003	263.2024	1.837422	nan	2.852927	3.3742910000000004	70.37216
OG0005562.2	OG0044279.0	OG0045759.0	OG0020617.0	OG0043476.0	OG0028172.0	OG0046545.0	OG0041573.0	OG0034803.0	OG0056768.0	OG0045869.0
7.705100999999999	2.876257	260.5752	1.296641	1.467533	3.820851	263.6914	3.2942720000000003	2.216898	2.717466	266.7846
OG0023071.0	OG0015191.7	OG0003825.26	OG0015295.0	OG0007389.1	OG0002332.0	OG0019604.0	OG0007605.0	OG0045992.0	OG0024975.0	OG0014004.0
1.983728	nan	115.4324	2.67255	2.2151009999999998	nan	3.245901	5.475299	253.933	1.287733	1.53768
OG0018461.0	OG0028310.0	OG0002483.10	OG0016960.3	OG0004169.4	OG0013611.2	OG0048102.0	OG0008043.2	OG0016615.0	OG0057561.0	OG0022636.0
nan	3.7445169999999997	1.6691369999999999	1.967771	3.791443	1.729887	3.780046	3.751989	1.603675	nan	nan
OG0015962.0	OG0001901.0	OG0006483.2	OG0007523.4	OG0022248.0	OG0004475.8	OG0034302.0	OG0014690.4	OG0045660.0	OG0046593.0	OG0000495.1
1.714578	2.1773740000000004	0.7835453	2.2071419999999997	3.429358	9.428536	1.297799	nan	257.6423	260.834	0.7177203000000001
OG0028260.0	OG0045016.0	OG0013813.9	OG0012912.2	OG0013489.2	OG0060522.0	OG0004532.24	OG0005050.1	OG0008487.1	OG0002045.0	OG0010747.10
3.709767	250.7535	259.7792	2.507589	0.7786347	1.510502	45.36288	2.6710130000000003	0.8855344	nan	1.648152
OG0027079.0	OG0015841.1	OG0002466.0	OG0000641.1	OG0007394.2	OG0002763.0	OG0004843.6	OG0011161.4	OG0014767.1	OG0012027.1	OG0018452.0
2.912081	257.7679	3.055518	3.333022	nan	2.44935	9.323075	8.02576	8.103209	1.459217	1.723848
OG0007977.0	OG0004794.1	OG0004352.0	OG0003833.22	OG0021235.0	OG0041714.0	OG0020940.0	OG0000867.24	OG0005416.0	OG0044437.0	OG0044152.0
7.746135000000001	2.134421	15.931970000000002	1.014525	3.084506	3.2936330000000003	2.61941	nan	7.186103	1.4564	2.836136
OG0016989.1	OG0054044.0	OG0012679.2	OG0053929.0	OG0008618.1	OG0000211.5	OG0000376.94	OG0046028.0	OG0014806.4	OG0007429.0	OG0014945.1
nan	2.328696	1.147192	2.454333	1.745191	8.014619999999999	5.353237	nan	8.055617999999999	3.1463740000000002	256.9171
OG0041869.0	OG0045283.0	OG0003360.2	OG0037877.0	OG0047580.0	OG0001015.0	OG0007513.0	OG0007021.0	OG0001860.0	OG0027752.0	OG0018943.4
3.268544	264.7219	16.820079999999997	3.06638	nan	3.286599	147.2964	213.9539	nan	264.9775	3.4171650000000002
OG0017152.2	OG0015651.4	OG0015825.1	OG0045632.0	OG0026951.0	OG0047348.0	OG0001651.108	OG0017201.1	OG0010084.3	OG0007320.10	OG0044559.0
1.744732	2.518336	2.586003	261.0235	3.2561310000000003	3.3372800000000002	nan	3.393705	1.751929	4.603475	1.462508
OG0019305.0	OG0007371.2	OG0004561.41	OG0005267.1	OG0015571.5	OG0000002.2	OG0029158.0	OG0010731.0	OG0011531.15	OG0007662.9	OG0024726.0
1.48248	4.478184	nan	11.665389999999999	3.251219	nan	1.5083950000000002	4.54154	3.262962	1.441141	nan
OG0019576.0	OG0000862.1	OG0013303.11	OG0012371.6	OG0053954.0	OG0011592.0	OG0022767.0	OG0013193.12	OG0007096.7	OG0005871.0	OG0044675.0
3.388007	2.504783	3.247593	1.4196229999999999	2.660222	3.14266	1.449168	3.2867800000000003	nan	0.24184589999999997	1.8732240000000002
OG0046836.0	OG0008556.0	OG0001662.7	OG0000336.0	OG0046051.0	OG0057361.0	OG0041887.0	OG0000327.1	OG0000848.1	OG0001127.28	OG0003743.36
264.7166	2.966193	5.382562	nan	256.6498	1.515471	3.246711	8.160049	1.5516729999999999	nan	215.0953
OG0029219.0	OG0046672.0	OG0012665.4	OG0014088.2	OG0045549.0	OG0057129.0	OG0026930.0	OG0010107.0	OG0014097.5	OG0027732.0	OG0020937.0
2.647511	266.2641	1.17851	3.3663489999999996	263.8582	1.503256	3.258626	2.032824	3.250899	3.384764	257.8482
OG0003148.2	OG0007486.2	OG0004088.2	OG0021980.0	OG0054024.0	OG0014795.4	OG0027508.0	OG0017031.0	OG0000145.8	OG0009015.6	OG0046578.0
15.37089	3.813998	1.413427	3.291923	2.5533	8.040550999999999	1.474608	2.1874569999999998	2.211903	2.969205	257.6937
OG0043720.0	OG0043707.0	OG0001553.14	OG0012059.5	OG0006025.0	OG0013827.0	OG0046953.0	OG0005192.4	OG0011400.5	OG0010029.0	OG0013917.3
1.4928139999999999	1.479709	nan	260.4496	5.587857	nan	258.9849	2.6061959999999997	2.474703	1.820803	20.28665
OG0004777.0	OG0003983.0	OG0015675.3	OG0047961.0	OG0010671.0	OG0002133.0	OG0002626.26	OG0003660.2	OG0002075.0	OG0001525.51	OG0006272.0
4.908619	0.9902593000000001	2.217892	3.757739	3.4499239999999998	nan	72.04016999999999	4.28905	nan	13.81281	26.14196
OG0002292.0	OG0013462.4	OG0034273.0	OG0011574.0	OG0022370.0	OG0016017.0	OG0028134.0	OG0000001.425	OG0044608.0	OG0006365.0	OG0000111.164
nan	1.346833	1.319018	nan	3.3928559999999996	nan	3.771324	nan	1.861859	nan	nan
OG0049016.0	OG0045372.0	OG0044592.0	OG0046877.0	OG0009975.0	OG0006688.0	OG0034732.0	OG0018993.0	OG0011172.0	OG0015185.2	OG0000416.102
2.371484	263.72700000000003	1.877684	252.2638	0.8424944999999999	218.8321	1.437975	nan	2.846991	2.013614	1.207251
OG0046137.0	OG0006753.0	OG0002792.1	OG0022001.0	OG0011405.0	OG0020753.0	OG0019872.0	OG0041647.0	OG0000228.21	OG0023052.0	OG0015961.8
254.0088	4.035404	nan	3.230785	0.8715576999999999	1.554957	2.367424	3.2768019999999995	2.1660909999999998	2.56409	2.38869
OG0008062.2	OG0008125.0	OG0000450.6	OG0046686.0	OG0018414.2	OG0003614.57	OG0046151.0	OG0000748.0	OG0053850.0	OG0022302.0	OG0001539.22
7.974156	2.044234	1.154627	269.086	1.378998	1.643458	261.9456	2.5485189999999998	nan	1.8591509999999998	nan
OG0044069.0	OG0010943.7	OG0001068.1	OG0000376.174	OG0016665.4	OG0003083.0	OG0009190.0	OG0038889.0	OG0023941.0	OG0029012.0	OG0034488.0
2.7314540000000003	3.781794	nan	220.3777	3.441796	215.8628	3.7081269999999997	3.3819489999999996	nan	3.772787	1.4466219999999999
OG0001158.3	OG0057299.0	OG0045799.0	OG0008730.12	OG0025658.0	OG0020816.0	OG0016090.0	OG0046237.0	OG0006888.6	OG0026491.0	OG0025169.0
nan	1.5069290000000002	263.0941	1.340375	3.7528620000000004	3.753482	1.425263	264.383	1.586478	3.2669900000000003	1.488222
OG0011147.18	OG0054090.0	OG0027552.0	OG0047601.0	OG0003328.36	OG0057297.0	OG0043722.0	OG0045315.0	OG0013863.2	OG0034843.0	OG0001583.18
