OG0004324.0	OG0000177.8	OG0002346.16	OG0022826.0	OG0002252.0	OG0001967.0	OG0000835.7	OG0000606.2	OG0006400.2	OG0000019.257	OG0006804.0
-1.7027498788282933	-1.8554314823352884	-2.576905945850098	-2.039784866105864	-2.5538496598709073	nan	-2.8365012677171206	-2.039784866105864	-2.1294182759454148	-1.6157291074575852	-2.2670796178917425
OG0000139.0	OG0002353.2	OG0006146.0	OG0024735.0	OG0006346.0	OG0000894.25	OG0009977.0	OG0003689.1	OG0002209.38	OG0000861.24	OG0000198.0
-1.5587290095614008	-3.23242994404826	-2.543719518489275	nan	-1.0699061059878505	-2.3540217245972155	-2.7188062250473664	-2.8049044228227817	-2.1475216763576133	-2.038006322579745	-1.386091221203337
OG0017198.1	OG0000081.1	OG0003540.0	OG0003823.8	OG0002248.0	OG0015302.0	OG0003714.0	OG0001659.0	OG0000581.0	OG0007702.0	OG0000343.0
nan	-2.2048980418771755	-1.8293057663129169	-2.954557029238833	-1.931810741221032	-2.1134108350818184	-2.2958362805460344	-1.415229871442725	-1.4398720239187364	-1.6095524220066895	-1.9584766378156495
OG0000112.0	OG0000539.1	OG0003167.0	OG0001351.24	OG0000420.0	OG0002676.20	OG0045854.0	OG0000268.1	OG0006386.0	OG0009815.0	OG0001664.2
-1.2012443860853812	-1.8598757760909297	-3.2947740433836357	-2.0362299689292374	-1.712645914970793	-2.079173172811086	nan	-2.3748230433194877	-2.899695094204315	-1.4441838449383604	-1.966347947510003
OG0000677.1	OG0026990.0	OG0000192.0	OG0001849.0	OG0000779.1	OG0010712.0	OG0000188.1	OG0002841.0	OG0002974.24	OG0012675.2	OG0003343.2
-2.0631076980109504	nan	-1.5657587667480637	-2.3481331652347563	-2.567040592723894	-3.3497501245409897	-1.855170479161191	-1.7093396881886447	-1.6945547214464474	-4.055291452373373	-2.2280299323018107
OG0003925.0	OG0001415.1	OG0026279.0	OG0003825.26	OG0001701.8	OG0007260.0	OG0000196.0	OG0000276.72	OG0002572.0	OG0004024.2	OG0000579.24
-1.6443071024337756	-1.8666995237702235	nan	-3.086201035049304	-2.144329165559629	-2.0709665213541437	-1.1752728727678972	-2.1584293626044833	-1.8439917788928726	-2.486812479629145	-2.25635578329374
OG0000901.0	OG0001831.0	OG0005927.14	OG0000866.110	OG0000187.1	OG0004081.1	OG0002442.0	OG0000290.0	OG0005615.0	OG0001659.0	OG0000771.24
-2.023269779322847	-1.9132162338579333	-2.9099595845272295	nan	-1.5274082542630671	-2.4492963037521123	-1.9885043611621707	-1.6624601578025762	-1.9879319766909096	-1.415229871442725	-2.1165355818976774
OG0000359.28	OG0002109.0	OG0003770.8	OG0003540.0	OG0035667.0	OG0003607.0	OG0002335.4	OG0008981.0	OG0000318.0	OG0000753.0	OG0003307.20
-1.63464340296952	-2.355497627581064	-2.94674961529775	-1.8293057663129169	nan	-1.9260427000566755	-2.366987359798269	-3.6737387921692246	-2.677610316549785	-2.233786498018345	-2.2848973639423953
OG0000698.19	OG0001528.16	OG0008417.1	OG0010701.0	OG0000002.763	OG0000196.0	OG0002973.1	OG0013992.0	OG0001835.21	OG0000713.24	OG0001851.13
-2.3718330007136763	-1.2354839862020475	nan	-2.139553606611556	-1.8236772273595372	-1.1752728727678972	-1.4367442285670111	-2.4223657347326695	-2.52616114710497	-2.4223657347326695	-2.087426774325152
OG0000785.2	OG0002822.4	OG0004824.0	OG0048113.0	OG0006000.0	OG0001009.24	OG0005098.0	OG0000837.0	OG0000510.30	OG0007792.10	OG0002487.0
-1.494718788546733	-1.5199417307727447	-1.5332423842738285	nan	-2.4023973185000735	-1.977099597889921	-3.0081017984969645	-1.6513143306656128	-2.1240627035336246	-2.7461317195582806	-3.320486120713456
OG0004842.6	OG0004136.2	OG0000588.0	OG0011295.0	OG0001467.10	OG0005646.0	OG0000180.0	OG0000637.34	OG0002554.10	OG0017834.1	OG0000107.44
-3.075824085003446	-1.2065618582775808	-3.1328942704973453	-2.6808445421752976	-1.8406291533397972	-2.545402943465451	-1.341171575656346	-2.173970213500261	-3.3428539337419103	nan	-1.6663472852345864
OG0000671.12	OG0001653.23	OG0002519.0	OG0004141.18	OG0000518.24	OG0000589.0	OG0006546.0	OG0001378.24	OG0057012.0	OG0000107.44	OG0000110.3
-2.4568010998066674	-2.0133342263030864	-2.023269779322847	-2.1729939903610234	-2.207561069935362	-1.6208226711091924	-1.5790595438629198	-2.519114497355075	nan	-1.6663472852345864	-1.5002178798526882
OG0001289.1	OG0001731.4	OG0010684.0	OG0000175.4	OG0001701.8	OG0000349.0	OG0000504.24	OG0044103.0	OG0007079.10	OG0002922.0	OG0005892.2
-4.065158952126021	-1.5790595438629198	-1.6321816563938067	-2.589007712779105	-2.144329165559629	-2.286304185156641	-1.817053505488898	nan	-2.163591067720262	-1.9959660987155103	-1.965220841951981
OG0000090.24	OG0006167.0	OG0000584.0	OG0002134.0	OG0003097.12	OG0005916.0	OG0002554.10	OG0001659.0	OG0030014.0	OG0001561.0	OG0002311.24
-1.3778192957794075	-2.1228054528737617	-1.8463243502027624	-2.3997302464909955	-2.370340300072608	-1.7408179196618128	-3.3428539337419103	-1.415229871442725	nan	-1.9635318329307085	-2.3759459088898995
OG0000034.305	OG0002020.0	OG0003620.0	OG0003905.18	OG0011320.4	OG0001653.23	OG0005150.0	OG0001525.51	OG0053811.0	OG0000700.36	OG0000310.18
-1.8622341919041214	-1.9448043457578754	-2.051399152506644	-2.434012959249229	-2.9029286294560968	-2.0133342263030864	-1.9702997657845802	-2.492484413520771	nan	-2.1791879227712805	-1.6157291074575852
OG0001020.31	OG0000349.0	OG0003984.0	OG0011470.0	OG0005210.0	OG0034296.0	OG0000147.0	OG0001403.24	OG0000453.2	OG0005098.0	OG0003239.9
-2.3280726151852633	-2.286304185156641	-2.518701058452435	-1.3936525332754275	-2.6971253296344155	nan	-2.9669118306678124	-2.1616532634787693	-2.026205070347394	-3.0081017984969645	-2.0095533481122114
OG0003320.8	OG0006635.0	OG0000473.17	OG0004843.6	OG0003865.0	OG0000894.25	OG0000320.0	OG0000169.16	OG0005742.0	OG0019260.0	OG0000121.14
-1.890037746601182	-2.5907448533151625	-2.2618807112174233	-3.105938940740642	-2.5803532474685666	-2.3540217245972155	-2.3072157433659903	-1.6402539530945293	-2.4695296746008095	nan	-2.4188898247744506
OG0001959.2	OG0000090.24	OG0000405.0	OG0005230.0	OG0002729.16	OG0003686.4	OG0000589.0	OG0014589.0	OG0000302.34	OG0005076.4	OG0045034.0
-2.100360306348953	-1.3778192957794075	-1.6588112275212596	-2.15072126746922	-3.2082275957226343	-2.897543423349266	-1.6208226711091924	-3.205563338195578	-1.9584766378156495	-1.7495234474970307	nan
OG0008158.4	OG0046300.0	OG0000187.1	OG0000519.26	OG0005150.0	OG0000285.1	OG0004868.2	OG0002209.38	OG0002119.0	OG0010744.4	OG0000536.32
-2.0356383367532658	nan	-1.5274082542630671	-2.5030775339919287	-1.9702997657845802	-2.0634091701760617	-2.49817873457909	-2.1475216763576133	-2.1765767093147423	-2.189680296588923	-1.352731546895617
OG0000112.0	OG0034589.0	OG0005610.8	OG0010302.3	OG0001517.22	OG0001467.10	OG0004307.0	OG0001512.12	OG0002863.0	OG0000336.0	OG0005652.0
-1.2012443860853812	nan	-2.1772290697332237	-1.5551209435844409	-2.118413683756604	-1.8406291533397972	-1.7514651638613212	-1.6483716708972176	-1.6159501932048403	-2.026205070347394	-2.084976336299282
OG0000112.0	OG0006835.0	OG0001668.0	OG0002000.0	OG0006188.0	OG0002304.1	OG0000214.0	OG0002862.0	OG0057288.0	OG0002885.12	OG0001661.0
-1.2012443860853812	-1.7083964419694353	-1.9528804514314493	-2.065521241093117	-1.6861737036096023	-2.301870442546109	-1.4204336398397874	-2.8365012677171206	nan	-1.7587699644845547	-1.4235262348951694
OG0005771.0	OG0013933.5	OG0000263.57	OG0003984.0	OG0001316.24	OG0000196.0	OG0002304.1	OG0000592.34	OG0006147.3	OG0002487.0	OG0004134.8
-2.7398538734910325	nan	-3.435338929969181	-2.518701058452435	-1.974829424265094	-1.1752728727678972	-2.301870442546109	-1.6588112275212596	-1.5846739905630327	-3.320486120713456	-2.0034666297197794
OG0000206.0	OG0005310.0	OG0002621.3	OG0030144.0	OG0000575.28	OG0001609.10	OG0001812.2	OG0000592.34	OG0004556.0	OG0006023.0	OG0003639.0
-1.6355396260397388	-2.543719518489275	-2.1366958406572016	nan	-1.9850734557618972	-2.014499569695115	-2.76219157045438	-1.6588112275212596	-3.2337864980183446	-1.7700429914156375	-1.3913799756395075
OG0001422.30	OG0006403.0	OG0010701.0	OG0000349.0	OG0003285.0	OG0000589.0	OG0004203.0	OG0046783.0	OG0000120.105	OG0005187.0	OG0000579.24
-2.1335271702841525	-2.745647837266007	-2.139553606611556	-2.286304185156641	-2.2961905334737542	-1.6208226711091924	-2.63486740654747	nan	-1.4847921809641793	-2.192974874501356	-2.25635578329374
OG0007832.0	OG0000683.0	OG0000451.0	OG0001626.24	OG0001483.24	OG0000130.38	OG0004960.0	OG0038931.0	OG0000018.842	OG0011145.0	OG0005482.0
-1.5170484866326899	-1.3125809226281095	-1.6579004351672157	-1.8577826381961766	-2.7432308572386592	-1.8546486144273802	-2.310432456049533	nan	-1.4707287562940685	-2.2283679187250245	-1.6943212567577124
OG0000905.14	OG0001668.0	OG0001831.0	OG0057172.0	OG0002082.0	OG0001707.6	OG0004864.0	OG0000256.24	OG0005564.0	OG0000620.31	OG0000483.0
-2.6130787177821837	-1.9528804514314493	-1.9132162338579333	nan	-2.440655033458114	-2.0017322736212373	-2.0622036593134485	-1.3681041409461958	-2.783886641553699	-3.079478021209661	-2.055891200892045
OG0006882.0	OG0007380.20	OG0000192.0	OG0001701.8	OG0000279.0	OG0003565.14	OG0021210.0	OG0003459.2	OG0002801.16	OG0001244.24	OG0000423.2
-2.6144033039877543	-1.7804132554266836	-1.5657587667480637	-2.144329165559629	-1.8018830708475446	-2.499809820158018	nan	-1.7456478372660071	-2.392894616241506	-2.524915117051217	-1.5990249563269134
OG0044885.0	OG0003925.0	OG0001432.24	OG0004433.4	OG0003750.8	OG0001604.2	OG0002523.0	OG0010585.2	OG0000343.0	OG0000423.2	OG0000771.24
nan	-1.6443071024337756	-2.728335289022766	-2.547931769776189	-1.5974960991274103	-1.8484009177306033	-2.4422223286050744	-2.4540316308947077	-1.9584766378156495	-1.5990249563269134	-2.1165355818976774
OG0011401.0	OG0000081.1	OG0000428.54	OG0002778.0	OG0000048.382	OG0047465.0	OG0001328.24	OG0002918.1	OG0002764.20	OG0000483.0	OG0009922.0
-1.1112275322575584	-2.2048980418771755	-2.208894429587471	-2.7461317195582806	-1.8079321155203498	nan	-2.3313362222997793	-1.6670343374140395	-1.911586990273275	-2.055891200892045	-2.0203404482841756
OG0004563.0	OG0005040.3	OG0000206.0	OG0005310.0	OG0008180.1	OG0000463.51	OG0000350.8	OG0003073.0	OG0006989.32	OG0002324.4	OG0000317.0
-2.2068948519411222	-2.1360615495760285	-1.6355396260397388	-2.543719518489275	-4.025852519934475	-2.7413001844300973	-1.4568010998066674	-2.3913799756395075	nan	-2.355497627581064	-1.6574452545226799
OG0013997.0	OG0000006.1	OG0004702.0	OG0001245.24	OG0020351.0	OG0004201.6	OG0000556.30	OG0002209.38	OG0000343.0	OG0000536.32	OG0009983.2
-3.0226834370912896	-1.8084373492992443	-2.4679324477109694	-2.6366606883705206	nan	-1.7502512849164311	-2.1028370366411657	-2.1475216763576133	-1.9584766378156495	-1.352731546895617	-3.0046240265254474
OG0000014.1	OG0004842.6	OG0001945.2	OG0000192.0	OG0000865.1	OG0007260.0	OG0002521.0	OG0004732.0	OG0024941.0	OG0002324.4	OG0004979.3
-1.848660698957719	-3.075824085003446	-1.7908586021614084	-1.5657587667480637	-1.7943572580545428	-2.0709665213541437	-2.5985879746361915	-2.932361283124637	nan	-2.355497627581064	-3.075824085003446
OG0005244.10	OG0000671.12	OG0003372.6	OG0002558.0	OG0001447.24	OG0047579.0	OG0010764.0	OG0000059.133	OG0001656.2	OG0000310.18	OG0001538.6
-2.5859727408750985	-2.4568010998066674	-1.8577826381961766	-1.9830758557421786	-1.8119789485830515	nan	-1.7769482116315585	-1.6188273952832024	-1.9428616956064582	-1.6157291074575852	-2.0362299689292374
OG0004842.6	OG0000646.28	OG0002612.0	OG0000187.1	OG0013196.4	OG0001932.0	OG0001629.5	OG0001166.24	OG0003252.0	OG0002556.2	OG0004989.0
-3.075824085003446	-4.136949635194031	-1.5758303511973621	-1.5274082542630671	nan	-1.643630786283775	-1.6519942592184016	-2.244685095954902	-2.1772290697332237	-1.9086048139883	-1.110448581295981
OG0006228.0	OG0001626.24	OG0000290.0	OG0000278.126	OG0002752.1	OG0004727.1	OG0001764.0	OG0035612.0	OG0005912.2	OG0000318.0	OG0000536.32
-1.7883647466728505	-1.8577826381961766	-1.6624601578025762	-2.545402943465451	-2.3226496228048217	-2.128471729137777	-3.1726687293877394	nan	-1.897543423349266	-2.677610316549785	-1.352731546895617
OG0002153.0	OG0005027.0	OG0002946.0	OG0025617.0	OG0000196.0	OG0001617.48	OG0001609.10	OG0001801.0	OG0000294.0	OG0002922.0	OG0010720.2
-2.248793390257147	-2.097270360766624	-1.8099541131055612	nan	-1.1752728727678972	-1.71928118638199	-2.014499569695115	-2.2145749964390666	-2.20058107800892	-1.9959660987155103	-2.1574635954987613
OG0003707.0	OG0001056.26	OG0003829.0	OG0001731.4	OG0008521.4	OG0006346.0	OG0056921.0	OG0000239.0	OG0002209.38	OG0000645.36	OG0000006.1
-2.294420138060902	-2.3154505308161575	-1.9702997657845802	-1.5790595438629198	-2.9873598192212296	-1.0699061059878505	nan	-1.7107557148433576	-2.1475216763576133	-2.055291452373373	-1.8084373492992443
OG0006835.0	OG0003945.0	OG0003532.0	OG0000090.24	OG0000770.1	OG0007962.0	OG0000776.26	OG0002825.0	OG0016842.6	OG0000878.5	OG0000223.2
-1.7083964419694353	-1.7759597257820698	-2.110292841560213	-1.3778192957794075	-2.132261648237312	-2.5859727408750985	-2.218262612121666	-1.3542061299200063	nan	-2.046325015550513	-1.6095524220066895
OG0001923.1	OG0003890.6	OG0004851.6	OG0000473.17	OG0008058.3	OG0029100.0	OG0006526.0	OG0000048.122	OG0001735.3	OG0000878.5	OG0000318.0
-1.6506347224057867	-1.858305638035469	-1.945082080871042	-2.2618807112174233	-3.636750411001284	nan	-3.9005566618864678	-1.92631684638356	-4.222700229112501	-2.046325015550513	-2.677610316549785
OG0000735.1	OG0000139.0	OG0004747.10	OG0004695.0	OG0020773.0	OG0000088.3	OG0002486.16	OG0000497.40	OG0002863.0	OG0000158.1	OG0007736.2
-2.2674268787048018	-1.5587290095614008	-3.477301410217555	-1.7238011349677584	nan	-1.6936210892890369	-2.224991612384405	-2.4394806784556318	-1.6159501932048403	-2.1772290697332237	-2.23242994404826
OG0000359.28	OG0008613.6	OG0000841.0	OG0006411.2	OG0003987.6	OG0002863.0	OG0000575.28	OG0000638.38	OG0005216.0	OG0030109.0	OG0000802.1
-1.63464340296952	-2.6766875822420975	-1.6495027529158668	-2.0985055449524253	-2.887366583014755	-1.6159501932048403	-1.9850734557618972	-2.947862376664825	-3.1909972250609138	nan	-2.22364329916394
OG0005953.0	OG0005418.0	OG0000187.1	OG0000268.1	OG0000711.2	OG0002909.2	OG0001667.0	OG0008115.5	OG0002408.0	OG0000467.0	OG0005076.4
-1.4077462998850927	-1.7626810344254493	-1.5274082542630671	-2.3748230433194877	-2.2674268787048018	-1.947305888696155	-2.4595758953553424	nan	-2.5121020987899114	-1.7774427086512716	-1.7495234474970307
OG0020588.0	OG0001802.47	OG0001707.6	OG0000349.0	OG0000441.96	OG0003028.0	OG0007160.0	OG0011368.6	OG0000407.1	OG0000124.174	OG0003565.14
nan	-1.718094076102808	-2.0017322736212373	-2.286304185156641	-2.874084450525277	-3.22431729826094	-2.629054587423364	-3.5937028011275864	-2.039784866105864	-3.628965342114444	-2.499809820158018
OG0000206.0	OG0002185.6	OG0004070.2	OG0057255.0	OG0010678.0	OG0001346.24	OG0003181.15	OG0000483.0	OG0006312.0	OG0001894.0	OG0000423.2
-1.6355396260397388	-2.268121651191569	-2.7553564542606015	nan	-3.1053180261449205	-2.3233715117570313	-2.220614193801064	-2.055891200892045	-2.031503691022063	-1.1414619336634642	-1.5990249563269134
OG0005993.0	OG0000632.24	OG0003823.8	OG0000092.1	OG0002506.0	OG0000236.122	OG0004036.30	OG0002918.1	OG0000483.0	OG0002487.0	OG0038022.0
-2.5137490111158916	-1.8385637341740129	-2.954557029238833	-1.905628789407483	-2.1529652108804336	-1.712173132714919	-2.495735558650761	-1.6670343374140395	-2.055891200892045	-3.320486120713456	nan
OG0012261.0	OG0000822.0	OG0002511.6	OG0007218.0	OG0003607.0	OG0004725.0	OG0057474.0	OG0000958.3	OG0000336.0	OG0000343.0	OG0000006.1
-3.1003603063489527	-1.8921782440871464	-2.196938324908699	-2.3906232512366934	-1.9260427000566755	-2.248107861595691	nan	-1.6585834755212776	-2.026205070347394	-1.9584766378156495	-1.8084373492992443
OG0000735.1	OG0000081.1	OG0013991.0	OG0003065.1	OG0000377.148	OG0003233.6	OG0008180.1	OG0001134.24	OG0000874.1	OG0000483.0	OG0000536.32
-2.2674268787048018	-2.2048980418771755	-1.8577826381961766	nan	-1.9367731980030187	-1.6547171824064917	-4.025852519934475	-3.180495303958067	-2.110292841560213	-2.055891200892045	-1.352731546895617
OG0002848.0	OG0004563.0	OG0003825.26	OG0000780.24	OG0001604.2	OG0000349.0	OG0007777.2	OG0045698.0	OG0008090.0	OG0000059.133	OG0001330.24
-2.5786285669991056	-2.2068948519411222	-3.086201035049304	-1.8841677013474352	-1.8484009177306033	-2.286304185156641	-1.9029286294560968	nan	-2.300448367476911	-1.6188273952832024	-1.8651219456568886
OG0000014.1	OG0003176.17	OG0004799.0	OG0000187.1	OG0000353.32	OG0001609.10	OG0045446.0	OG0003232.9	OG0004650.6	OG0001266.28	OG0000255.174
-1.848660698957719	-2.145924537878446	-1.6940878298433792	-1.5274082542630671	-1.814513995871922	-2.014499569695115	nan	-2.9329120351988536	-3.4408900192133185	-2.217591435072627	-1.9551163217602354
