OG0004324.0	OG0000177.8	OG0002346.16	OG0022826.0	OG0002252.0	OG0001967.0	OG0000835.7	OG0000606.2	OG0006400.2	OG0000019.257	OG0006804.0
-0.9962538607671053	nan	-1.2399068255418602	-1.038006322579745	nan	-1.2747387311749092	-2.0825300533208067	-0.5918316292918937	nan	-0.5116906642966368	nan
OG0003698.0	OG0000584.0	OG0005693.0	OG0045507.0	OG0002857.4	OG0000001.2052	OG0001443.24	OG0003634.44	OG0002487.0	OG0000343.0	OG0000876.20
-2.8458056750072105	1.6572284011610958	nan	nan	-1.3569750419865634	nan	nan	nan	nan	-0.5864059175908248	-0.9423071328316541
OG0013433.5	OG0000092.1	OG0000318.0	OG0001551.34	OG0003714.0	OG0002213.0	OG0000059.59	OG0005019.0	OG0001832.1	OG0006023.0	OG0002487.0
nan	-0.98564470702293	-1.6029637591278236	-2.1456053222468996	-1.817053505488898	nan	nan	nan	-1.7197563041339832	nan	nan
OG0010762.2	OG0002449.21	OG0005448.0	OG0000892.1	OG0005886.2	OG0017345.1	OG0002718.4	OG0000561.24	OG0000107.44	OG0000294.0	OG0000966.4
nan	nan	nan	-0.9423071328316541	nan	nan	-1.0023101606872011	-1.6952553422813692	-0.7312063248775214	-0.9200246232794042	-0.5116906642966368
OG0000014.1	OG0000090.24	OG0001815.3	OG0008507.1	OG0000724.26	OG0003714.0	OG0000589.0	OG0007230.0	OG0056807.0	OG0003181.15	OG0004557.0
-0.7683218382014891	-0.22701644786189557	nan	-0.7328837381195955	-0.622598569214206	-1.817053505488898	-1.7804132554266836	nan	nan	nan	nan
OG0000822.0	OG0000187.1	OG0000044.1	OG0000558.24	OG0001609.10	OG0005133.0	OG0003343.2	OG0013961.0	OG0008491.2	OG0008692.19	OG0002885.12
-1.994240730711315	-0.2067283455019175	-0.8785866690841354	-1.5985879746361915	-1.8079321155203498	nan	-1.25256963166354	nan	nan	nan	nan
OG0002260.4	OG0006459.10	OG0007743.0	OG0000160.4	OG0011533.13	OG0000349.0	OG0004215.0	OG0002514.2	OG0000878.5	OG0001207.24	OG0000124.174
-0.9083340124781873	nan	nan	-0.07704103576382801	nan	-1.349970759472354	-1.39744810252834	-1.7197563041339832	-1.3018704425461087	nan	-2.310432456049533
OG0007699.0	OG0002700.0	OG0001604.2	OG0000888.24	OG0001802.47	OG0000350.8	OG0014165.3	OG0003343.2	OG0005276.0	OG0000579.24	OG0000046.1
-1.5240850278218214	-1.2813863010245155	-1.2399068255418602	nan	-1.71928118638199	-0.6003366961119825	nan	-1.25256963166354	nan	-2.3518106972818624	-0.6940878298433792
OG0001416.0	OG0002674.20	OG0000139.0	OG0005040.3	OG0001091.2	OG0046049.0	OG0000214.0	OG0001730.2	OG0002471.0	OG0005162.0	OG0005908.0
-0.6266023508057881	nan	-0.6148451031156562	nan	nan	nan	-0.5715359737420209	-0.896200256842332	-1.692921261460185	nan	nan
OG0002674.20	OG0000090.24	OG0001471.24	OG0000524.1	OG0003607.0	OG0027548.0	OG0002626.26	OG0010587.0	OG0005086.0	OG0002487.0	OG0000046.1
nan	-0.22701644786189557	nan	-1.3951695629008973	-1.4188898247744504	nan	nan	nan	nan	nan	-0.6940878298433792
OG0003960.4	OG0000990.0	OG0002821.0	OG0004169.4	OG0005653.0	OG0044930.0	OG0002862.0	OG0000407.1	OG0000973.2	OG0000310.18	OG0008579.6
-0.7497660191732456	-1.1417802337289338	-1.1246917399686558	-1.4445764684381	nan	nan	-3.1228054528737617	-1.2667324406452378	nan	-0.912401382076379	nan
OG0000139.0	OG0002353.2	OG0006146.0	OG0024735.0	OG0006346.0	OG0000894.25	OG0009977.0	OG0003689.1	OG0002209.38	OG0000861.24	OG0000198.0
-0.6148451031156562	-3.463867504987715	nan	nan	nan	nan	nan	nan	-1.3496030533302108	-1.4651415485992816	-0.4312868509239186
OG0017198.1	OG0000081.1	OG0003540.0	OG0003823.8	OG0002248.0	OG0015302.0	OG0003714.0	OG0001659.0	OG0000581.0	OG0007702.0	OG0000343.0
nan	-1.0430512347852514	-2.12784104277106	nan	nan	nan	-1.817053505488898	-0.8352137218566603	-0.8434739414713439	nan	-0.5864059175908248
OG0000112.0	OG0000539.1	OG0003167.0	OG0001351.24	OG0000420.0	OG0002676.20	OG0045854.0	OG0000268.1	OG0006386.0	OG0009815.0	OG0001664.2
-0.41580714189026247	-1.445754980449902	nan	nan	-0.9669118306678126	nan	nan	-1.3525473299457544	nan	nan	-1.641603738043346
OG0000677.1	OG0026990.0	OG0000192.0	OG0001849.0	OG0000779.1	OG0010712.0	OG0000188.1	OG0002841.0	OG0002974.24	OG0012675.2	OG0003343.2
nan	nan	-0.7107557148433575	nan	-1.5428785420499038	nan	-0.7192811863819898	nan	nan	nan	-1.25256963166354
OG0003925.0	OG0001415.1	OG0026279.0	OG0003825.26	OG0001701.8	OG0007260.0	OG0000196.0	OG0000276.72	OG0002572.0	OG0004024.2	OG0000579.24
-0.9796578204828141	-1.7607241741174424	nan	nan	-1.1360615495760285	nan	-0.21089678249861854	-1.3492354408830978	-0.7614576857208492	1.0000721329487359	-2.3518106972818624
OG0000901.0	OG0001831.0	OG0005927.14	OG0000866.110	OG0000187.1	OG0004081.1	OG0002442.0	OG0000290.0	OG0005615.0	OG0001659.0	OG0000771.24
nan	nan	nan	nan	-0.2067283455019175	-1.9121298670589428	-1.2845458728842822	-0.6519942592184017	nan	-0.8352137218566603	-1.4445764684381
OG0000359.28	OG0002109.0	OG0003770.8	OG0003540.0	OG0035667.0	OG0003607.0	OG0002335.4	OG0008981.0	OG0000318.0	OG0000753.0	OG0003307.20
-1.15521264992094	nan	nan	-2.12784104277106	nan	-1.4188898247744504	-1.4731299136431737	nan	-1.6029637591278236	-1.7069827279504917	nan
OG0000698.19	OG0001528.16	OG0008417.1	OG0010701.0	OG0000002.763	OG0000196.0	OG0002973.1	OG0013992.0	OG0001835.21	OG0000713.24	OG0001851.13
nan	-0.9867878885731491	nan	nan	-1.0115879742752119	-0.21089678249861854	nan	nan	-3.3004483674769105	-1.481565576228925	-1.5568177330077777
OG0000785.2	OG0002822.4	OG0004824.0	OG0048113.0	OG0006000.0	OG0001009.24	OG0005098.0	OG0000837.0	OG0000510.30	OG0007792.10	OG0002487.0
-1.176902852650796	-0.7280962937367248	nan	nan	nan	-2.352547329945754	nan	-0.896200256842332	-1.4023973185000735	nan	nan
OG0004842.6	OG0004136.2	OG0000588.0	OG0011295.0	OG0001467.10	OG0005646.0	OG0000180.0	OG0000637.34	OG0002554.10	OG0017834.1	OG0000107.44
nan	-1.001154617941492	-1.911586990273275	nan	-1.4916727707196795	nan	-0.49553214729464096	nan	-1.3714596807372397	nan	-0.7312063248775214
OG0000671.12	OG0001653.23	OG0002519.0	OG0004141.18	OG0000518.24	OG0000589.0	OG0006546.0	OG0001378.24	OG0057012.0	OG0000107.44	OG0000110.3
-1.8499603072258468	-1.134793803412827	nan	nan	-1.1597180585730555	-1.7804132554266836	-1.7631706645136003	nan	nan	-0.7312063248775214	-0.4639470997597903
OG0001289.1	OG0001731.4	OG0010684.0	OG0000175.4	OG0001701.8	OG0000349.0	OG0000504.24	OG0044103.0	OG0007079.10	OG0002922.0	OG0005892.2
nan	-1.0534937013109786	nan	-0.9548366483967755	-1.1360615495760285	-1.349970759472354	-1.2399068255418602	nan	nan	-1.225666241828959	nan
OG0000090.24	OG0006167.0	OG0000584.0	OG0002134.0	OG0003097.12	OG0005916.0	OG0002554.10	OG0001659.0	OG0030014.0	OG0001561.0	OG0002311.24
-0.22701644786189557	nan	1.6572284011610958	nan	nan	nan	-1.3714596807372397	-0.8352137218566603	nan	-1.7495234474970307	-2.441438468199543
OG0000034.305	OG0002020.0	OG0003620.0	OG0003905.18	OG0011320.4	OG0001653.23	OG0005150.0	OG0001525.51	OG0053811.0	OG0000700.36	OG0000310.18
-0.9719967215272475	nan	-1.317246938769454	nan	nan	-1.134793803412827	-0.2149098450052418	-2.5319902259071676	nan	-2.3883554566263383	-0.912401382076379
OG0001020.31	OG0000349.0	OG0003984.0	OG0011470.0	OG0005210.0	OG0034296.0	OG0000147.0	OG0001403.24	OG0000453.2	OG0005098.0	OG0003239.9
-0.8099541131055613	-1.349970759472354	-2.853084151912725	0.581206608836821	nan	nan	-1.925768605814208	nan	-1.9816506901211082	nan	nan
OG0003320.8	OG0006635.0	OG0000473.17	OG0004843.6	OG0003865.0	OG0000894.25	OG0000320.0	OG0000169.16	OG0005742.0	OG0019260.0	OG0000121.14
nan	nan	-1.9697345571423308	nan	-1.7769482116315585	nan	-0.24348904385984163	-0.5532144378568775	nan	nan	-1.6126374591640045
OG0001959.2	OG0000090.24	OG0000405.0	OG0005230.0	OG0002729.16	OG0003686.4	OG0000589.0	OG0014589.0	OG0000302.34	OG0005076.4	OG0045034.0
nan	-0.22701644786189557	-0.8079321155203496	nan	-3.3443184502019427	-2.3906232512366934	-1.7804132554266836	-3.596317801011364	-1.2172559636048	nan	nan
OG0008158.4	OG0046300.0	OG0000187.1	OG0000519.26	OG0005150.0	OG0000285.1	OG0004868.2	OG0002209.38	OG0002119.0	OG0010744.4	OG0000536.32
-1.6411536693949014	nan	-0.2067283455019175	-0.45304382185858866	-0.2149098450052418	-1.4115791795064325	nan	-1.3496030533302108	nan	nan	-0.7109918544692041
OG0000112.0	OG0034589.0	OG0005610.8	OG0010302.3	OG0001517.22	OG0001467.10	OG0004307.0	OG0001512.12	OG0002863.0	OG0000336.0	OG0005652.0
-0.41580714189026247	nan	nan	nan	nan	-1.4916727707196795	nan	-0.49960583358420474	nan	-1.0118788695359795	nan
OG0000112.0	OG0006835.0	OG0001668.0	OG0002000.0	OG0006188.0	OG0002304.1	OG0000214.0	OG0002862.0	OG0057288.0	OG0002885.12	OG0001661.0
-0.41580714189026247	nan	-1.0329789903027755	nan	nan	-0.9748294242650939	-0.5715359737420209	-3.1228054528737617	nan	nan	-1.647015541979356
OG0005771.0	OG0013933.5	OG0000263.57	OG0003984.0	OG0001316.24	OG0000196.0	OG0002304.1	OG0000592.34	OG0006147.3	OG0002487.0	OG0004134.8
nan	nan	0.818932344010497	-2.853084151912725	nan	-0.21089678249861854	-0.9748294242650939	-2.1366958406572016	nan	nan	nan
OG0000206.0	OG0005310.0	OG0002621.3	OG0030144.0	OG0000575.28	OG0001609.10	OG0001812.2	OG0000592.34	OG0004556.0	OG0006023.0	OG0003639.0
-0.4279834868710595	nan	-0.8722346718514549	nan	-1.2039006722965686	-1.8079321155203498	-1.5353317329965557	-2.1366958406572016	nan	nan	-1.1539279703695422
OG0001422.30	OG0006403.0	OG0010701.0	OG0000349.0	OG0003285.0	OG0000589.0	OG0004203.0	OG0046783.0	OG0000120.105	OG0005187.0	OG0000579.24
nan	nan	nan	-1.349970759472354	-1.6038405109268454	-1.7804132554266836	-2.610873773075296	nan	-0.8722346718514549	nan	-2.3518106972818624
OG0007832.0	OG0000683.0	OG0000451.0	OG0001626.24	OG0001483.24	OG0000130.38	OG0004960.0	OG0038931.0	OG0000018.842	OG0011145.0	OG0005482.0
nan	-0.7473421358058826	-0.780661077301533	-0.7396129625710626	nan	-0.9562355576898297	nan	nan	-0.5918316292918937	nan	-1.2025719178476868
OG0000905.14	OG0001668.0	OG0001831.0	OG0057172.0	OG0002082.0	OG0001707.6	OG0004864.0	OG0000256.24	OG0005564.0	OG0000620.31	OG0000483.0
-1.6938544406912261	-1.0329789903027755	nan	nan	nan	-0.23514432874529573	nan	-0.5197348779455371	nan	nan	-1.2327689629761245
OG0006882.0	OG0007380.20	OG0000192.0	OG0001701.8	OG0000279.0	OG0003565.14	OG0021210.0	OG0003459.2	OG0002801.16	OG0001244.24	OG0000423.2
nan	nan	-0.7107557148433575	-1.1360615495760285	-0.8709148519433895	nan	nan	-0.5319902259071676	-2.15200309344505	nan	-0.7192811863819898
OG0044885.0	OG0003925.0	OG0001432.24	OG0004433.4	OG0003750.8	OG0001604.2	OG0002523.0	OG0010585.2	OG0000343.0	OG0000423.2	OG0000771.24
nan	-0.9796578204828141	nan	nan	-1.6077925010310299	-1.2399068255418602	-2.1228054528737617	nan	-0.5864059175908248	-0.7192811863819898	-1.4445764684381
OG0011401.0	OG0000081.1	OG0000428.54	OG0002778.0	OG0000048.382	OG0047465.0	OG0001328.24	OG0002918.1	OG0002764.20	OG0000483.0	OG0009922.0
nan	-1.0430512347852514	-1.300448367476911	-1.392137097168765	-1.5585165204173554	nan	nan	nan	nan	-1.2327689629761245	-1.6506347224057867
OG0004563.0	OG0005040.3	OG0000206.0	OG0005310.0	OG0008180.1	OG0000463.51	OG0000350.8	OG0003073.0	OG0006989.32	OG0002324.4	OG0000317.0
-2.0121698234627274	nan	-0.4279834868710595	nan	nan	-2.152644433771633	-0.6003366961119825	-1.5525794954095031	nan	nan	-0.7446805592942116
OG0013997.0	OG0000006.1	OG0004702.0	OG0001245.24	OG0020351.0	OG0004201.6	OG0000556.30	OG0002209.38	OG0000343.0	OG0000536.32	OG0009983.2
nan	-0.9013109559086716	nan	nan	nan	nan	-1.5674681212618837	-1.3496030533302108	-0.5864059175908248	-0.7109918544692041	nan
OG0000014.1	OG0004842.6	OG0001945.2	OG0000192.0	OG0000865.1	OG0007260.0	OG0002521.0	OG0004732.0	OG0024941.0	OG0002324.4	OG0004979.3
-0.7683218382014891	nan	nan	-0.7107557148433575	-0.40832058306426317	nan	-1.6281623826695795	nan	nan	nan	nan
OG0005244.10	OG0000671.12	OG0003372.6	OG0002558.0	OG0001447.24	OG0047579.0	OG0010764.0	OG0000059.133	OG0001656.2	OG0000310.18	OG0001538.6
nan	-1.8499603072258468	-1.0112971376567712	-0.965220841951981	nan	nan	-2.1500807813140215	-0.6443071024337754	-0.7661119398257228	-0.912401382076379	-1.8432150924456403
OG0004842.6	OG0000646.28	OG0002612.0	OG0000187.1	OG0013196.4	OG0001932.0	OG0001629.5	OG0001166.24	OG0003252.0	OG0002556.2	OG0004989.0
nan	-0.21943792382894028	-1.2870081105382027	-0.2067283455019175	nan	-1.392894616241506	-0.9759640645444906	nan	nan	nan	nan
OG0006228.0	OG0001626.24	OG0000290.0	OG0000278.126	OG0002752.1	OG0004727.1	OG0001764.0	OG0035612.0	OG0005912.2	OG0000318.0	OG0000536.32
nan	-0.7396129625710626	-0.6519942592184017	nan	nan	-1.6130787177821835	-3.136695840657201	nan	nan	-1.6029637591278236	-0.7109918544692041
OG0002153.0	OG0005027.0	OG0002946.0	OG0025617.0	OG0000196.0	OG0001617.48	OG0001609.10	OG0001801.0	OG0000294.0	OG0002922.0	OG0010720.2
nan	-1.515810298851733	nan	nan	-0.21089678249861854	-1.9879319766909096	-1.8079321155203498	-1.5589415300067861	-0.9200246232794042	-1.225666241828959	nan
OG0003707.0	OG0001056.26	OG0003829.0	OG0001731.4	OG0008521.4	OG0006346.0	OG0056921.0	OG0000239.0	OG0002209.38	OG0000645.36	OG0000006.1
nan	-2.7690592238760594	nan	-1.0534937013109786	nan	nan	nan	-0.4494932990471394	-1.3496030533302108	-2.061300186760664	-0.9013109559086716
OG0006835.0	OG0003945.0	OG0003532.0	OG0000090.24	OG0000770.1	OG0007962.0	OG0000776.26	OG0002825.0	OG0016842.6	OG0000878.5	OG0000223.2
nan	nan	nan	-0.22701644786189557	-1.4575933541049346	nan	-1.8609234849538883	nan	nan	-1.3018704425461087	-1.087426774325152
OG0001923.1	OG0003890.6	OG0004851.6	OG0000473.17	OG0008058.3	OG0029100.0	OG0006526.0	OG0000048.122	OG0001735.3	OG0000878.5	OG0000318.0
-0.43012009385192357	nan	nan	-1.9697345571423308	nan	nan	nan	-1.0513991525066444	nan	-1.3018704425461087	-1.6029637591278236
OG0000735.1	OG0000139.0	OG0004747.10	OG0004695.0	OG0020773.0	OG0000088.3	OG0002486.16	OG0000497.40	OG0002863.0	OG0000158.1	OG0007736.2
-1.7245161073327122	-0.6148451031156562	nan	nan	nan	-1.0709665213541435	-0.9922304058540823	-1.4872168790826374	nan	nan	nan
OG0000359.28	OG0008613.6	OG0000841.0	OG0006411.2	OG0003987.6	OG0002863.0	OG0000575.28	OG0000638.38	OG0005216.0	OG0030109.0	OG0000802.1
-1.15521264992094	nan	-1.14337278830161	nan	-1.1253210507925446	nan	-1.2039006722965686	-1.3047188048551392	-1.3219280948873626	nan	nan
OG0005953.0	OG0005418.0	OG0000187.1	OG0000268.1	OG0000711.2	OG0002909.2	OG0001667.0	OG0008115.5	OG0002408.0	OG0000467.0	OG0005076.4
nan	nan	-0.2067283455019175	-1.3525473299457544	-1.1762506396917272	-1.286304185156641	-1.6730025354342413	nan	nan	-0.8796480596347779	nan
OG0020588.0	OG0001802.47	OG0001707.6	OG0000349.0	OG0000441.96	OG0003028.0	OG0007160.0	OG0011368.6	OG0000407.1	OG0000124.174	OG0003565.14
nan	-1.71928118638199	-0.23514432874529573	-1.349970759472354	nan	-2.0825300533208067	nan	nan	-1.2667324406452378	-2.310432456049533	nan
OG0000206.0	OG0002185.6	OG0004070.2	OG0057255.0	OG0010678.0	OG0001346.24	OG0003181.15	OG0000483.0	OG0006312.0	OG0001894.0	OG0000423.2
-0.4279834868710595	-1.6633738342364643	nan	nan	nan	nan	nan	-1.2327689629761245	nan	-1.0472191556726504	-0.7192811863819898
OG0005993.0	OG0000632.24	OG0003823.8	OG0000092.1	OG0002506.0	OG0000236.122	OG0004036.30	OG0002918.1	OG0000483.0	OG0002487.0	OG0038022.0
nan	-1.2622267227410604	nan	-0.98564470702293	-2.159073566696852	-0.04572922985512066	nan	nan	-1.2327689629761245	nan	nan
OG0012261.0	OG0000822.0	OG0002511.6	OG0007218.0	OG0003607.0	OG0004725.0	OG0057474.0	OG0000958.3	OG0000336.0	OG0000343.0	OG0000006.1
nan	-1.994240730711315	-2.0291463456595165	nan	-1.4188898247744504	-1.9094175236375577	nan	-0.9461935563042062	-1.0118788695359795	-0.5864059175908248	-0.9013109559086716
OG0000735.1	OG0000081.1	OG0013991.0	OG0003065.1	OG0000377.148	OG0003233.6	OG0008180.1	OG0001134.24	OG0000874.1	OG0000483.0	OG0000536.32
-1.7245161073327122	-1.0430512347852514	nan	nan	nan	nan	nan	nan	-0.8669626212526502	-1.2327689629761245	-0.7109918544692041
OG0002848.0	OG0004563.0	OG0003825.26	OG0000780.24	OG0001604.2	OG0000349.0	OG0007777.2	OG0045698.0	OG0008090.0	OG0000059.133	OG0001330.24
-1.8432150924456403	-2.0121698234627274	nan	-1.5166356392866507	-1.2399068255418602	-1.349970759472354	-1.3291596641184382	nan	nan	-0.6443071024337754	nan
OG0000014.1	OG0003176.17	OG0004799.0	OG0000187.1	OG0000353.32	OG0001609.10	OG0045446.0	OG0003232.9	OG0004650.6	OG0001266.28	OG0000255.174
-0.7683218382014891	-1.0752159943555015	-1.974829424265094	-0.2067283455019175	-1.0513991525066444	-1.8079321155203498	nan	-1.1648843847417822	nan	nan	-1.2636115992965395
OG0001720.16	OG0010727.0	OG0000987.19	OG0045773.0	OG0001020.31	OG0005150.0	OG0000431.12	OG0012271.0	OG0003376.12	OG0001038.1	OG0000310.18
-1.6877995373623218	nan	-1.8003747643422678	nan	-0.8099541131055613	-0.2149098450052418	-0.5602173105240185	nan	-2.2129019183889955	nan	-0.912401382076379
OG0000139.0	OG0006830.0	OG0001923.1	OG0002621.3	OG0001630.0	OG0000577.54	OG0004857.5	OG0000147.0	OG0004868.2	OG0007079.10	OG0034953.0
-0.6148451031156562	nan	-0.43012009385192357	-0.8722346718514549	-2.143691510282557	nan	nan	-1.925768605814208	nan	nan	nan
OG0003172.0	OG0000359.28	OG0003986.6	OG0003572.14	OG0000280.1	OG0001456.24	OG0005352.0	OG0000785.2	OG0000318.0	OG0053986.0	OG0000121.14
nan	-1.15521264992094	-1.8185793597198583	-1.9159357352115254	nan	nan	nan	-1.176902852650796	-1.6029637591278236	nan	-1.6126374591640045
OG0000187.1	OG0005512.0	OG0003698.0	OG0003825.26	OG0001753.20	OG0008561.0	OG0001620.0	OG0000927.0	OG0001962.0	OG0044968.0	OG0000046.1
-0.2067283455019175	nan	-2.8458056750072105	nan	-1.0616012814170608	-0.27613567637327235	-1.1677985940971802	-1.080087911322692	nan	nan	-0.6940878298433792
OG0002217.0	OG0003020.3	OG0005040.3	OG0002442.0	OG0001467.10	OG0000192.0	OG0003109.0	OG0000636.1	OG0023847.0	OG0000785.2	OG0004721.2
nan	-1.6335239064899043	nan	-1.2845458728842822	-1.4916727707196795	-0.7107557148433575	nan	-2.3710864573382135	nan	-1.176902852650796	nan
OG0003532.0	OG0004219.22	OG0002614.0	OG0000746.0	OG0000405.0	OG0000403.25	OG0001917.0	OG0046800.0	OG0000575.28	OG0007723.0	OG0014858.0
nan	nan	-1.5786285669991056	-1.6020875398230947	-0.8079321155203496	-0.9034682573063714	-1.8756718649977986	nan	-1.2039006722965686	nan	-2.52865644038928
OG0000112.0	OG0000386.0	OG0000746.0	OG0011953.0	OG0000103.296	OG0045471.0	OG0000180.0	OG0004745.0	OG0003376.12	OG0001434.24	OG0001894.0
-0.41580714189026247	-0.5075827599241425	-1.6020875398230947	nan	nan	nan	-0.49553214729464096	nan	-2.2129019183889955	nan	-1.0472191556726504
OG0003532.0	OG0003829.0	OG0011319.4	OG0000456.0	OG0001525.51	OG0001390.24	OG0000350.8	OG0000048.122	OG0019635.0	OG0003521.2	OG0010679.0
nan	nan	nan	nan	-2.5319902259071676	nan	-0.6003366961119825	-1.0513991525066444	nan	-1.8318714704230512	nan
OG0000014.1	OG0004842.6	OG0005689.4	OG0005336.8	OG0000405.0	OG0004398.0	OG0034437.0	OG0002857.4	OG0000973.2	OG0000343.0	OG0001851.13
-0.7683218382014891	nan	-3.313297789743922	nan	-0.8079321155203496	-0.8588288275392587	nan	-1.3569750419865634	nan	-0.5864059175908248	-1.5568177330077777
OG0011163.0	OG0004565.2	OG0002700.0	OG0002825.0	OG0000204.2	OG0001062.24	OG0006111.2	OG0000861.24	OG0000015.662	OG0000310.18	OG0047286.0
nan	nan	-1.2813863010245155	nan	-0.9274139529314037	nan	nan	-1.4651415485992816	nan	-0.912401382076379	nan
OG0000841.0	OG0005440.0	OG0003161.14	OG0001363.24	OG0000204.2	OG0022858.0	OG0006386.0	OG0003875.2	OG0008981.0	OG0000867.24	OG0000343.0
-1.14337278830161	nan	-0.9489759969755331	nan	-0.9274139529314037	nan	nan	-3.204233052217608	nan	-1.5916142085935863	-0.5864059175908248
OG0004369.0	OG0003203.2	OG0003197.4	OG0000090.24	OG0006742.1	OG0000175.4	OG0044015.0	OG0000459.0	OG0004203.0	OG0000643.24	OG0007723.0
nan	-0.7449223179945492	-1.386468347082073	-0.22701644786189557	nan	-0.9548366483967755	nan	-1.0667295284676728	-2.610873773075296	-0.9417527831453373	nan
