OG0004710.2	OG0012896.0	OG0001643.24	OG0000471.2	OG0000027.457	OG0001698.26	OG0016785.2	OG0001566.2	OG0012926.0	OG0022825.0
-1.9002335137070705	-1.6170561304310094	-1.347949534477697	-2.805912947883698	-3.040971781056306	-1.5959688603781748	-1.8293057663129169	nan	-3.121549296903336	-1.6456606866214725
OG0044582.0	OG0000001.1420	OG0000909.26	OG0001075.1	OG0009869.0	OG0000125.49	OG0013292.10	OG0008061.3	OG0005701.4	OG0000771.24
nan	-1.3147325934831586	-2.4285658841234907	-2.954557029238833	-3.012751907408848	-2.512925319948276	-1.6569902174456101	-3.202903991745088	-2.9839316313723465	-2.1165355818976774
OG0006231.0	OG0001238.24	OG0000359.28	OG0002073.0	OG0013912.6	OG0001275.26	OG0006392.0	OG0010013.0	OG0000082.1	OG0038683.0
-1.9392608421423214	-2.3093594213843067	-1.63464340296952	-1.9509269033456944	-3.542542288688426	-2.7140651920561276	-1.8617097662200885	-2.2068948519411222	-2.3800705758839222	nan
OG0001405.24	OG0001592.24	OG0001226.24	OG0003661.0	OG0045818.0	OG0004285.1	OG0025937.0	OG0006579.6	OG0000407.1	OG0000018.289
-2.2129019183889955	-2.240588467435424	-2.395928676331139	-1.7027498788282933	nan	-1.629054587423364	-2.20024953829911	-2.555544953886064	-2.039784866105864	-1.58337640836713
OG0000054.0	OG0000364.1	OG0000004.778	OG0004609.0	OG0002214.0	OG0008497.0	OG0022289.0	OG0000892.1	OG0011050.0	OG0001048.24
-1.5576668766702486	-1.795358434389579	-2.4811627575634883	-1.636212158896711	-1.4558113933530294	-2.2789336312689503	nan	-1.8380478410732577	nan	-2.6303939299681622
OG0000548.29	OG0000257.0	OG0000012.918	OG0008209.0	OG0001459.24	OG0005027.0	OG0001540.26	OG0020416.0	OG0047180.0	OG0014665.0
-2.6104331882372747	-1.5253303408390566	-1.4031602455622152	-2.5269924320838264	-3.2310746644362487	-2.097270360766624	-3.0115879742752116	-2.4787482046301883	nan	-1.3606752108291549
OG0005703.0	OG0000935.24	OG0024959.0	OG0000018.1	OG0000010.475	OG0001014.26	OG0002233.0	OG0057561.0	OG0006851.4	OG0011986.10
-1.6730025354342413	-2.2677742231246545	-1.1913266450967983	-1.5678957765313228	-1.5407782431771522	-2.4965494909944312	-2.091725081520941	nan	-2.784383522922788	-1.9988463053836296
OG0000223.2	OG0011912.1	OG0000010.475	OG0001014.26	OG0000987.19	OG0003989.2	OG0025683.0	OG0012459.6	OG0002170.0	OG0007451.0
-1.6095524220066895	-2.458782551897963	-1.5407782431771522	-2.4965494909944312	-1.8494403234246188	-1.8685422145209123	nan	-1.180822334457232	-2.217591435072627	-2.2852489406569143
OG0000026.45	OG0001915.0	OG0002080.0	OG0003171.1	OG0046647.0	OG0014643.4	OG0001157.1	OG0010645.2	OG0024690.0	OG0000204.2
-1.1872142911325638	-1.9213901653036336	-3.016249351645075	-2.196276993225842	nan	-1.9367731980030187	-2.2202780187929276	-2.31114825613412	-3.4210516287294634	-2.006941609418847
OG0009080.2	OG0012496.8	OG0000294.0	OG0001252.1	OG0005850.4	OG0000038.0	OG0001234.24	OG0006984.0	OG0027026.0	OG0001938.0
-2.351074440546879	-1.9428616956064582	-2.20058107800892	-2.4595758953553424	-3.0709665213541433	-1.8817731862070524	-1.997693532616831	-2.361416384768338	nan	-2.3335160691625743
OG0002088.0	OG0000359.28	OG0000012.918	OG0007526.0	OG0009201.0	OG0054122.0	OG0000867.24	OG0009881.4	OG0001420.22	OG0003748.49
-2.0273808609918476	-1.63464340296952	-1.4031602455622152	-2.1468826087764485	-1.6073528560357366	nan	-2.1115392304419593	-3.534495630370494	-1.825465745305098	-2.0673340518542216
OG0000054.0	OG0001379.1	OG0013967.0	OG0005639.0	OG0000261.0	OG0019496.0	OG0043596.0	OG0006669.3	OG0002006.0	OG0001337.24
-1.5576668766702486	-2.213236378814949	-2.8767311125056536	-1.4908615842822894	-1.837532132384696	nan	nan	-1.6051566384691394	-2.5047141706290357	-2.3154505308161575
OG0028197.0	OG0000026.45	OG0004608.0	OG0002231.0	OG0013580.0	OG0000709.10	OG0020482.0	OG0000584.0	OG0001149.24	OG0006332.2
nan	-1.1872142911325638	-1.9691695698467255	-2.938984225318372	-1.8390798118188971	-1.387600316571993	-2.8211260418302047	-1.8463243502027624	-2.7651308482946195	-1.594443236656243
OG0001846.4	OG0002150.0	OG0000038.0	OG0004504.4	OG0014858.0	OG0001328.24	OG0008693.8	OG0000290.0	OG0053996.0	OG0011675.5
-1.7536527230990853	-2.369594528517677	-1.8817731862070524	-3.2709040918628958	-1.4018253878519928	-2.3313362222997793	-3.693387775624602	-1.6624601578025762	nan	-3.277883762181341
OG0000944.28	OG0000214.0	OG0046030.0	OG0001216.24	OG0000011.1	OG0005966.0	OG0014011.2	OG0002100.0	OG0024752.0	OG0004347.0
-2.7754657367202706	-1.4204336398397874	nan	-2.5530027593236113	-1.347949534477697	-1.4975675525996508	-2.941198646383814	-2.8395960741399864	-3.677241152003019	-1.9384311507319976
OG0010853.0	OG0004362.4	OG0001330.24	OG0002308.0	OG0000561.24	OG0001426.2	OG0000007.976	OG0000320.0	OG0000004.816	OG0046779.0
-1.697125329634415	-1.715959736045904	-1.8651219456568886	-1.5166356392866507	-2.258080051505312	-2.203568368934305	-1.3154505308161575	-2.3072157433659903	-1.68362251808027	nan
OG0007008.1	OG0029056.0	OG0026325.0	OG0001936.0	OG0001519.24	OG0000302.34	OG0005696.4	OG0009877.2	OG0000018.289	OG0001491.1
-2.469929257774916	nan	nan	-2.855170479161191	-1.9579160413287477	-1.9584766378156495	-2.107181572204967	-2.013916780335185	-1.58337640836713	-2.1642375813053087
OG0000294.0	OG0000001.2052	OG0020478.0	OG0005617.0	OG0002012.0	OG0002036.0	OG0025893.0	OG0053814.0	OG0000082.1	OG0000911.3
-2.20058107800892	-1.9867878885731491	-2.8426975336810263	-2.648371670897218	-2.555120943584441	-1.781404798449143	nan	nan	-2.3800705758839222	-2.4293427796947094
OG0008569.0	OG0000120.105	OG0012733.0	OG0000011.1	OG0002231.0	OG0008655.4	OG0000727.24	OG0025963.0	OG0021094.0	OG0000724.26
-2.2905328986118283	-1.4847921809641793	-1.5994620704162712	-1.347949534477697	-2.938984225318372	-1.7107557148433576	-1.977951834819827	-1.4743319926247218	nan	-2.105628450038725
OG0005703.0	OG0029068.0	OG0009043.0	OG0024380.0	OG0000010.475	OG0000750.0	OG0000962.24	OG0003752.2	OG0000634.26	OG0002141.0
-1.6730025354342413	nan	-1.5842413334775023	nan	-1.5407782431771522	-2.3118644115426648	-2.110915901401851	-1.6259342817774622	-1.9928044985957962	-2.379319758775699
OG0000977.1	OG0000006.561	OG0000403.25	OG0004872.6	OG0017892.0	OG0016990.1	OG0000732.24	OG0014047.2	OG0005867.0	OG0001586.3
-1.6574452545226799	-1.4663369871769107	-1.707689411795574	-2.407363571393423	nan	nan	-1.9395375120138931	0.39845982712238304	-1.6803820657998387	-2.2209504471625414
OG0000176.0	OG0045121.0	OG0012457.10	OG0002013.0	OG0000011.1	OG0002214.0	OG0005151.29	OG0007566.10	OG0000524.1	OG0003044.18
-1.873555700275309	nan	-2.9246727492929354	-1.8484009177306033	-1.347949534477697	-1.4558113933530294	-2.309717010936488	-2.340075441597622	-1.7393720918733013	-1.682927522463029
OG0001002.25	OG0015108.9	OG0014755.1	OG0005765.0	OG0000056.0	OG0007156.2	OG0001801.0	OG0029044.0	OG0000392.72	OG0000204.2
-2.368104140946196	nan	-2.0356383367532658	-2.387600316571993	-1.357714316940423	-2.034160316911986	-2.2145749964390666	nan	-2.5916142085935863	-2.006941609418847
OG0000001.1420	OG0000264.1	OG0020971.0	OG0000042.23	OG0010581.0	OG0001091.2	OG0044485.0	OG0001298.24	OG0003561.0	OG0020532.0
-1.3147325934831586	-2.5708929182195006	-1.6868702651621483	-2.6538089702009304	-2.100360306348953	-2.9197516699078796	nan	-3.881294759725835	-1.891107598367591	-1.8499603072258468
OG0000081.1	OG0044719.0	OG0002106.0	OG0012450.4	OG0017759.2	OG0000482.64	OG0001070.26	OG0000082.1	OG0006099.2	OG0007259.2
-2.2048980418771755	nan	-2.753409497094819	-2.656535323845471	nan	-2.0673340518542216	-1.7541392981596466	-2.3800705758839222	-3.8986188576449754	-1.1504009888485485
OG0002001.0	OG0004025.11	OG0026280.0	OG0000667.13	OG0001159.0	OG0000048.122	OG0000012.918	OG0014256.0	OG0013965.2	OG0010620.1
-2.3386152238202413	-1.9677580688625063	nan	-1.7843835229227878	-2.0490091001217245	-1.92631684638356	-1.4031602455622152	nan	-3.0637107053513444	-2.3422685431715378
OG0013932.4	OG0000038.0	OG0000359.28	OG0000066.328	OG0002143.0	OG0018825.5	OG0011984.6	OG0000579.24	OG0005604.1	OG0002141.0
-2.1733193246821423	-1.8817731862070524	-1.63464340296952	-1.7233246834968199	-2.2233064176584074	nan	-1.946193556304206	-2.25635578329374	-3.0576919438438153	-2.379319758775699
OG0000054.0	OG0000294.0	OG0003037.24	OG0010521.4	OG0001332.24	OG0002143.0	OG0028428.0	OG0013045.1	OG0014522.0	OG0002045.0
-1.5576668766702486	-2.20058107800892	-1.5855396941839017	nan	-2.3353351275814656	-2.2233064176584074	nan	-2.488026018218199	-3.079478021209661	-1.972562817293149
OG0008603.0	OG0016206.4	OG0002145.0	OG0010055.3	OG0000032.252	OG0018355.2	OG0000820.2	OG0007125.8	OG0000431.12	OG0001819.6
-2.2926519125167304	-1.497363882797535	-2.374074951500346	-2.695255342281369	-1.542458237592193	nan	-2.0394882898809756	-2.911586990273275	-1.708867987991247	-1.9445266641015684
OG0000012.918	OG0012129.10	OG0000397.30	OG0011210.1	OG0045885.0	OG0001240.26	OG0011270.0	OG0001044.24	OG0000256.24	OG0007809.2
-1.4031602455622152	-2.947862376664825	-2.8385637341740133	-2.4069809444077856	nan	-2.3011592297927903	-1.7396129625710626	-2.504304837375931	-1.3681041409461958	-2.5178745359200096
OG0001419.3	OG0000006.561	OG0003039.0	OG0020466.0	OG0026982.0	OG0000367.131	OG0005530.6	OG0002007.0	OG0000209.146	OG0000276.72
-2.062806288829683	-1.4663369871769107	-2.0098438333726087	-3.2933589426905914	nan	-1.663830889535991	-1.2981404809905814	-2.096653165017793	-2.040971781056306	-2.1584293626044833
OG0018020.2	OG0000026.45	OG0017889.0	OG0000034.305	OG0001217.1	OG0009815.0	OG0041927.0	OG0001562.24	OG0000392.72	OG0006442.2
-2.002310160687201	-1.1872142911325638	-1.8489205269711884	-1.8622341919041214	-2.1713684183119812	-1.4441838449383604	nan	-2.6966576055126694	-2.5916142085935863	-2.8868329432672653
OG0000006.561	OG0001258.24	OG0001371.24	OG0004823.2	OG0002155.0	OG0007854.4	OG0018363.2	OG0007440.0	OG0024795.0	OG0000206.0
-1.4663369871769107	-3.339053133989301	-2.2155797753822157	-2.1584293626044833	-2.402778731599688	-2.206228941455776	nan	-2.2632652555088026	nan	-1.6355396260397388
OG0002708.0	OG0000944.28	OG0001377.24	OG0000813.1	OG0011587.0	OG0005510.30	OG0028240.0	OG0000018.289	OG0005281.1	OG0000320.0
-1.671852885966369	-2.7754657367202706	-2.0576919438438153	-2.4212061673232474	-2.0709665213541437	-1.156820109742826	nan	-1.58337640836713	-2.5968413702571356	-2.3072157433659903
OG0001215.24	OG0000001.1420	OG0005701.33	OG0053869.0	OG0003989.2	OG0016862.2	OG0000263.57	OG0000280.1	OG0000738.19	OG0001432.24
-1.9105018491608974	-1.3147325934831586	-1.7769482116315585	nan	-1.8685422145209123	-3.482452173393607	-3.435338929969181	-2.045133690098103	-2.229382353343797	-2.728335289022766
OG0029207.0	OG0001154.24	OG0006024.0	OG0000279.0	OG0013309.0	OG0000038.0	OG0002252.0	OG0001437.24	OG0014736.2	OG0000207.240
nan	-2.4540316308947077	-1.656535323845471	-1.8018830708475446	-2.808942760073686	-1.8817731862070524	-2.005782352594006	-2.110292841560213	-2.107181572204967	-2.026498928183401
OG0021293.0	OG0005622.0	OG0000188.1	OG0001246.24	OG0011569.1	OG0005957.0	OG0000007.976	OG0001182.24	OG0000930.24	OG0027537.0
nan	-4.001385652458903	-1.855170479161191	-2.4679324477109694	-3.641873846642298	-1.7936068314883962	-1.3154505308161575	-2.7264244343846205	-2.1831136259850807	-2.586405917590825
OG0014768.4	OG0004348.1	OG0016088.0	OG0003333.28	OG0001778.24	OG0018748.2	OG0001348.24	OG0001100.24	OG0000599.0	OG0000082.1
-1.8588288275392588	-2.890572573313846	nan	-2.0098438333726087	-2.5274082542630674	nan	-2.196938324908699	-2.1012885820105054	-1.7269019108215087	-2.3800705758839222
OG0016702.1	OG0001271.1	OG0018048.1	OG0008525.0	OG0000409.24	OG0008287.4	OG0000441.96	OG0002146.0	OG0005426.10	OG0000002.1788
nan	-2.521183470950585	-3.0709665213541433	-1.5964050493583346	-2.291945228671648	-3.001154617941492	-2.874084450525277	-2.544140190613815	-2.3770696490798233	-1.3932735249871873
OG0026570.0	OG0007962.0	OG0000010.475	OG0003761.0	OG0017891.0	OG0000976.24	OG0022358.0	OG0000770.1	OG0000272.36	OG0000739.15
nan	-2.5859727408750985	-1.5407782431771522	-2.1456053222468996	-3.65126901348696	-1.7612131404128835	nan	-2.132261648237312	-1.810207062179741	-1.9759640645444907
OG0003159.70	OG0001277.24	OG0007202.0	OG0000261.0	OG0000760.1	OG0001160.24	OG0002045.0	OG0006669.3	OG0000002.1788	OG0006733.0
-2.952322024855525	-3.456880305661412	-2.39744810252834	-1.837532132384696	nan	-2.4305089080412836	-1.972562817293149	-1.6051566384691394	-1.3932735249871873	-1.712882364211819
OG0001536.0	OG0005878.30	OG0007639.5	OG0007427.0	OG0002913.0	OG0000409.24	OG0000018.289	OG0001562.24	OG0001412.1	OG0012238.3
-2.0788683888148345	-3.1883645691462563	-2.3090019204430923	-2.1936346938775446	-2.037413961643117	-2.291945228671648	-1.58337640836713	-2.6966576055126694	-2.7302486779516255	nan
OG0013489.2	OG0007509.2	OG0001447.24	OG0020523.0	OG0015096.6	OG0001351.24	OG0000082.1	OG0000165.49	OG0000256.24	OG0008032.1
-2.787866492466244	-2.064615689201755	-1.8119789485830515	-2.39744810252834	nan	-2.0362299689292374	-2.3800705758839222	-1.8809758968577257	-1.3681041409461958	nan
OG0000054.0	OG0001280.24	OG0001541.1	OG0057463.0	OG0000230.58	OG0000504.24	OG0013957.4	OG0003512.4	OG0020405.0	OG0005576.4
-1.5576668766702486	-2.7055703978906718	-2.2440015162022933	nan	-1.4121549907457225	-1.817053505488898	-2.7131188522118386	-2.269512200736224	-2.4771407448083025	-1.5968413702571356
OG0007764.1	OG0001179.24	OG0000038.0	OG0001414.24	OG0022270.0	OG0007817.0	OG0000391.20	OG0017195.0	OG0044166.0	OG0002092.0
-2.9601597354682094	-2.178534676194175	-1.8817731862070524	-2.2270164478618955	-3.106560122683883	-2.547088335060036	-1.7485535684414182	-1.5051236200544857	nan	-2.4707287562940685
OG0000833.0	OG0027532.0	OG0002156.0	OG0000038.0	OG0013714.0	OG0013915.4	OG0047067.0	OG0006175.0	OG0000749.2	OG0002038.0
-2.87514253274424	-3.7327398833965053	-2.2660383366910795	-1.8817731862070524	-1.319225574507539	-3.055291452373373	nan	-2.7998723457263983	-2.240588467435424	-2.0597956553479615
OG0017903.2	OG0000619.52	OG0000032.252	OG0006020.0	OG0005701.4	OG0025129.0	OG0048119.0	OG0001095.25	OG0000338.41	OG0000876.20
-3.6041913608898803	-2.0957278661891388	-1.542458237592193	-1.522426280825767	-2.9839316313723465	nan	nan	-1.9805115704086398	-1.7690592238760594	-1.5773364083449781
OG0001280.24	OG0004256.2	OG0000214.0	OG0000032.252	OG0002159.0	OG0006140.0	OG0023093.0	OG0009214.0	OG0000801.24	OG0060432.0
-2.7055703978906718	-1.8272564832398128	-1.4204336398397874	-1.542458237592193	-1.7602353734890535	-1.92659104481466	-0.3176064889372687	-1.3122226226036953	-2.7558436043718957	nan
OG0043640.0	OG0001892.0	OG0000056.0	OG0002213.0	OG0000750.0	OG0002069.0	OG0003375.2	OG0011477.0	OG0011401.0	OG0011360.2
nan	-1.8147677457698392	-1.357714316940423	-2.141780233728934	-2.3118644115426648	-1.4320652135221836	-1.815783191907759	-0.9307102872844653	-1.1112275322575584	-4.7273795453370075
OG0001439.24	OG0007183.2	OG0000010.475	OG0000955.1	OG0001454.24	OG0001351.24	OG0013542.6	OG0000599.0	OG0024549.0	OG0007451.0
-2.4219791086976907	-1.9023892033735776	-1.5407782431771522	nan	-2.7055703978906718	-2.0362299689292374	-2.1475216763576133	-1.7269019108215087	-13.287712379549449	-2.2852489406569143
OG0015285.2	OG0005276.0	OG0000088.3	OG0000010.475	OG0000796.20	OG0001963.0	OG0020261.0	OG0006393.0	OG0000323.43	OG0060415.0
-2.9083340124781873	-1.968040258602455	-1.6936210892890369	-1.5407782431771522	-3.0469210473874924	-1.6192705514964514	-2.207561069935362	-2.1700692781603577	-2.67853364140747	nan
OG0023168.0	OG0005690.0	OG0000011.1	OG0001406.24	OG0001123.1	OG0001987.0	OG0004207.12	OG0014587.2	OG0000062.12	OG0025953.0
nan	-2.353284338922646	-1.347949534477697	-2.465938397578882	-2.4819685073978306	-2.403160245562215	-2.252913416972182	-1.4707287562940685	-2.5538496598709073	-2.521183470950585
OG0000006.561	OG0002163.0	OG0008977.6	OG0043444.0	OG0008640.19	OG0000272.36	OG0001455.24	OG0005852.2	OG0002002.0	OG0022368.0
-1.4663369871769107	-2.5885737542735354	-2.7504939790108534	nan	-13.287712379549449	-1.810207062179741	-2.443006615137512	-2.92631684638356	-2.5631985264295	-2.3269863847103918
OG0041700.0	OG0001367.24	OG0001066.26	OG0000011.1	OG0001458.24	OG0007538.2	OG0004042.0	OG0010168.13	OG0000320.0	OG0011278.4
nan	-2.0561911686737453	-2.343000318505964	-1.347949534477697	-2.4695296746008095	-2.3298848187157057	-1.394410848688886	nan	-2.3072157433659903	-3.1127866970487705
OG0000002.763	OG0001349.1	OG0002165.0	OG0005949.0	OG0008586.0	OG0016244.3	OG0000847.24	OG0007991.1	OG0023215.0	OG0000002.1788
-1.8236772273595372	-2.131629303260768	-2.1648843847417822	-2.3140150132440978	-2.3346072289581086	-1.7441971633972821	-3.168771306825942	-3.4422223286050744	nan	-1.3932735249871873
OG0025203.0	OG0000911.3	OG0000927.0	OG0000032.252	OG0004865.2	OG0005953.0	OG0000154.2	OG0000562.7	OG0020633.0	OG0020425.0
nan	-2.4293427796947094	-1.9417527831453374	-1.542458237592193	-2.3989691306511904	-1.4077462998850927	-1.5864059175908252	-2.975396632859343	-2.9759640645444905	-1.8246989660997566
OG0000054.0	OG0007549.0	OG0001371.24	OG0003552.0	OG0000188.1	OG0001267.24	OG0015375.2	OG0002091.0	OG0038616.0	OG0016765.0
-1.5576668766702486	-2.4297313844218773	-2.2155797753822157	-2.065823218078184	-1.855170479161191	-1.742265197871355	-2.5708929182195006	-1.9765317194960947	nan	-1.2894745576614033
OG0012990.0	OG0000006.561	OG0020730.0	OG0001196.1	OG0000048.122	OG0005847.4	OG0000397.30	OG0000854.30	OG0019239.0	OG0018757.3
-2.2331080615887773	-1.4663369871769107	nan	-2.3448313823904083	-1.92631684638356	-2.1449671027979202	-2.8385637341740133	-2.4058336719490043	-1.8666995237702235	nan
OG0001316.24	OG0003037.24	OG0025106.0	OG0007241.18	OG0001540.26	OG0005146.0	OG0000018.289	OG0001233.24	OG0000062.12	OG0010599.12
-1.974829424265094	-1.5855396941839017	nan	-2.4445764684381	-3.0115879742752116	-2.3086445080689395	-1.58337640836713	-2.5631985264295	-2.5538496598709073	-3.8557969661251743
OG0012337.3	OG0002039.0	OG0000011.1	OG0007180.0	OG0000727.24	OG0000302.34	OG0007167.0	OG0010168.13	OG0010995.2	OG0002090.0
nan	-2.3075728019102923	-1.347949534477697	-2.214240225572989	-1.977951834819827	-1.9584766378156495	-2.9551163217602356	nan	-1.9782360257083436	-1.641603738043346
OG0001567.1	OG0001305.24	OG0004608.0	OG0011365.4	OG0021421.0	OG0006313.0	OG0006299.9	OG0000082.1	OG0000246.0	OG0000611.0
-3.364533480055605	-2.2515387669959646	-1.9691695698467255	-1.2901800320230838	nan	-2.751951001562794	-3.5649048483799026	-2.3800705758839222	-1.7636604608316264	-2.4611638922585346
OG0044488.0	OG0000001.1420	OG0001252.1	OG0000993.25	OG0006194.0	OG0003375.2	OG0015185.2	OG0022093.0	OG0002312.0	OG0000062.12
nan	-1.3147325934831586	-2.4595758953553424	-2.368104140946196	-2.535749966088596	-1.815783191907759	-1.7388904710906985	-1.3154505308161575	-2.392894616241506	-2.5538496598709073
OG0001472.0	OG0001139.24	OG0006377.0	OG0012995.0	OG0000034.305	OG0013477.2	OG0035756.0	OG0002170.0	OG0007443.0	OG0000007.976
