OG0004710.2	OG0001698.26	OG0000027.457	OG0001643.24	OG0016785.2	OG0001566.2	OG0012896.0	OG0000471.2	OG0022825.0	OG0012926.0
OG0015308.0	OG0041572.0	OG0046237.0	OG0027847.0	OG0014637.1	OG0001066.26	OG0002730.20	OG0049162.0	OG0005860.0	OG0045371.0
nan	nan	nan	nan	nan	0.0486918	1e-07	nan	0.175029	nan
OG0014097.5	OG0013439.2	OG0001110.108	OG0019393.0	OG0017150.4	OG0022858.0	OG0044637.0	OG0001725.29	OG0043966.0	OG0013816.1
nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
OG0056947.0	OG0017249.0	OG0034510.0	OG0008757.0	OG0000539.1	OG0057027.0	OG0002358.24	OG0013654.3	OG0001853.0	OG0007727.1
nan	nan	nan	nan	0.0625617	nan	1e-07	nan	0.03882619999999999	nan
OG0027524.0	OG0000789.1	OG0016418.3	OG0012388.0	OG0005430.1	OG0056877.0	OG0005391.2	OG0003042.54	OG0010589.8	OG0044286.0
nan	0.0637602	nan	nan	nan	nan	1e-07	0.0924995	nan	nan
OG0002437.4	OG0034714.0	OG0006965.6	OG0006407.1	OG0045257.0	OG0002100.0	OG0054004.0	OG0043729.0	OG0013888.0	OG0005727.0
0.0619971	nan	nan	nan	nan	1e-07	nan	nan	nan	nan
OG0046990.0	OG0025605.0	OG0022011.0	OG0034811.0	OG0060546.0	OG0000092.1	OG0006521.0	OG0001407.24	OG0000648.5	OG0017147.0
nan	nan	nan	nan	nan	0.220702	nan	1e-07	nan	nan
OG0048190.0	OG0000838.0	OG0044831.0	OG0020685.0	OG0057049.0	OG0022620.0	OG0029948.0	OG0004799.0	OG0017517.1	OG0008974.17
nan	0.156579	nan	nan	nan	nan	nan	0.158598	nan	nan
OG0005794.2	OG0013568.4	OG0006444.0	OG0012753.7	OG0044059.0	OG0007356.0	OG0018946.3	OG0027123.0	OG0003707.0	OG0013530.0
nan	nan	1e-07	nan	nan	nan	nan	nan	0.218973	nan
OG0022310.0	OG0000460.168	OG0001762.24	OG0037860.0	OG0008995.2	OG0046167.0	OG0017997.4	OG0057017.0	OG0008670.2	OG0045763.0
nan	nan	0.06890399999999999	nan	0.22018200000000002	nan	nan	nan	nan	nan
OG0046163.0	OG0014787.0	OG0028986.0	OG0006823.4	OG0038627.0	OG0015961.8	OG0009133.1	OG0001397.24	OG0047390.0	OG0008356.17
nan	nan	nan	0.263225	nan	nan	0.236564	0.0155472	nan	nan
OG0020465.0	OG0010658.0	OG0023121.0	OG0001604.2	OG0013047.0	OG0014553.9	OG0006546.0	OG0034864.0	OG0006014.0	OG0045415.0
nan	1e-07	nan	0.128546	nan	nan	0.1	nan	nan	nan
OG0008354.0	OG0002629.7	OG0027492.0	OG0026920.0	OG0041515.0	OG0014093.9	OG0007589.18	OG0029026.0	OG0043407.0	OG0029178.0
nan	0.0417659	nan	nan	nan	nan	nan	nan	nan	nan
OG0028296.0	OG0057310.0	OG0002200.3	OG0007142.4	OG0019034.5	OG0024444.0	OG0006967.13	OG0014659.1	OG0006304.2	OG0027512.0
nan	nan	nan	1e-07	nan	nan	nan	nan	nan	nan
OG0056616.0	OG0017484.2	OG0011300.1	OG0003801.0	OG0014825.1	OG0011720.2	OG0027847.0	OG0005439.4	OG0046175.0	OG0007235.10
nan	nan	nan	0.023707	nan	nan	nan	0.0424668	nan	nan
OG0002688.0	OG0018896.0	OG0020412.0	OG0038826.0	OG0014047.2	OG0060466.0	OG0044550.0	OG0026942.0	OG0006421.0	OG0011493.6
1e-07	nan	nan	nan	nan	nan	nan	nan	0.28258	nan
OG0007876.21	OG0001156.1	OG0056834.0	OG0027883.0	OG0045317.0	OG0017433.3	OG0005083.0	OG0006574.0	OG0027428.0	OG0027630.0
nan	1e-07	nan	nan	nan	nan	0.00222486	nan	nan	nan
OG0008553.0	OG0020238.0	OG0001447.24	OG0034893.0	OG0038663.0	OG0009194.1	OG0000501.29	OG0009269.4	OG0000251.0	OG0025433.0
1e-07	nan	0.052405999999999994	nan	nan	nan	0.015253799999999998	nan	0.0108714	nan
OG0025815.0	OG0001619.0	OG0054087.0	OG0004006.0	OG0019599.0	OG0013096.0	OG0000569.0	OG0046515.0	OG0014845.2	OG0007477.8
nan	0.145243	nan	0.020524200000000003	nan	nan	0.44590100000000005	nan	nan	1e-07
OG0004344.0	OG0006965.6	OG0013784.3	OG0047079.0	OG0000048.38	OG0013466.11	OG0056670.0	OG0007766.0	OG0046745.0	OG0003459.2
0.15321600000000002	nan	nan	nan	nan	nan	nan	0.26731	nan	0.0661988
OG0046613.0	OG0000129.29	OG0018172.6	OG0004049.8	OG0035539.0	OG0014809.3	OG0000728.24	OG0012055.0	OG0030064.0	OG0019062.1
nan	0.138431	nan	0.165151	nan	nan	0.0334073	nan	nan	nan
OG0056516.0	OG0018390.2	OG0003201.2	OG0013176.12	OG0027245.0	OG0016536.5	OG0037827.0	OG0056650.0	OG0047413.0	OG0001216.24
nan	nan	0.0325001	nan	nan	nan	nan	nan	nan	0.0288923
OG0057452.0	OG0045970.0	OG0012298.11	OG0044024.0	OG0012449.12	OG0045053.0	OG0000381.0	OG0006761.1	OG0028196.0	OG0004224.40
nan	nan	nan	nan	nan	nan	0.0691574	nan	nan	nan
OG0018165.3	OG0003484.0	OG0011910.0	OG0054122.0	OG0045827.0	OG0009220.12	OG0020455.0	OG0002823.0	OG0046950.0	OG0057447.0
nan	0.0483645	nan	nan	nan	nan	nan	1e-07	nan	nan
OG0004842.6	OG0002645.26	OG0007119.0	OG0025813.0	OG0002344.12	OG0021986.0	OG0044265.0	OG0044004.0	OG0034564.0	OG0004219.22
0.0980511	0.165327	0.236269	nan	nan	nan	nan	nan	nan	0.06797260000000001
OG0018994.0	OG0007430.2	OG0003909.0	OG0005464.0	OG0004532.24	OG0004002.0	OG0035601.0	OG0014821.10	OG0022861.0	OG0046398.0
nan	nan	1e-07	nan	1e-07	0.020176	nan	nan	nan	nan
OG0002574.1	OG0011408.2	OG0007190.6	OG0047418.0	OG0005926.0	OG0056842.0	OG0046651.0	OG0014875.2	OG0011626.5	OG0014769.1
0.1	1e-07	0.1	nan	0.294259	nan	nan	nan	nan	nan
OG0027394.0	OG0038663.0	OG0005514.0	OG0008362.10	OG0013298.0	OG0008678.1	OG0018843.5	OG0009171.0	OG0016676.4	OG0048869.0
nan	nan	0.0788901	nan	nan	nan	nan	nan	nan	nan
OG0060537.0	OG0013303.11	OG0035678.0	OG0018401.2	OG0027837.0	OG0006977.0	OG0006379.10	OG0004815.0	OG0060405.0	OG0047973.0
nan	nan	nan	nan	nan	nan	0.102556	0.122329	nan	nan
OG0029996.0	OG0004720.0	OG0022066.0	OG0010701.0	OG0018246.1	OG0045027.0	OG0016098.3	OG0056892.0	OG0002602.6	OG0011588.2
nan	0.0325001	nan	1e-07	nan	nan	nan	nan	0.140767	nan
OG0003320.8	OG0048963.0	OG0013075.0	OG0020523.0	OG0007901.0	OG0018067.2	OG0056853.0	OG0016890.3	OG0000306.0	OG0060524.0
0.251847	nan	nan	nan	nan	nan	nan	nan	0.235037	nan
OG0041539.0	OG0021370.0	OG0034621.0	OG0028958.0	OG0010073.0	OG0038157.0	OG0005324.1	OG0006055.0	OG0057145.0	OG0001407.24
nan	nan	nan	nan	nan	nan	0.50136	0.26611399999999996	nan	1e-07
OG0013644.0	OG0011744.0	OG0000726.25	OG0012247.0	OG0045316.0	OG0008451.4	OG0049123.0	OG0024367.0	OG0015178.8	OG0016241.8
nan	nan	0.03671169999999999	1e-07	nan	0.547984	nan	nan	nan	nan
OG0048137.0	OG0010723.0	OG0045809.0	OG0000412.1	OG0013289.6	OG0001239.26	OG0044717.0	OG0007333.0	OG0006891.4	OG0014746.1
nan	1e-07	nan	nan	nan	1e-07	nan	nan	nan	nan
OG0006285.0	OG0015919.4	OG0045255.0	OG0011304.4	OG0017821.6	OG0005536.1	OG0023530.0	OG0001362.22	OG0017428.3	OG0045644.0
nan	nan	nan	nan	nan	0.1	nan	0.0155472	nan	nan
OG0048090.0	OG0003657.0	OG0037787.0	OG0001954.0	OG0045327.0	OG0006562.0	OG0002368.0	OG0009076.4	OG0029240.0	OG0007155.6
nan	0.214317	nan	1e-07	nan	nan	nan	1e-07	nan	nan
OG0060551.0	OG0013485.3	OG0005645.0	OG0002647.6	OG0008252.2	OG0000884.25	OG0034297.0	OG0056883.0	OG0047545.0	OG0000397.3
nan	nan	1e-07	0.019581599999999998	nan	1e-07	nan	nan	nan	nan
OG0000102.0	OG0053888.0	OG0000186.266	OG0034743.0	OG0022268.0	OG0044399.0	OG0006162.4	OG0010530.0	OG0008748.2	OG0018098.1
0.164324	nan	nan	nan	nan	nan	0.031516300000000004	nan	nan	nan
OG0041640.0	OG0002540.1	OG0047008.0	OG0009169.4	OG0007035.0	OG0028284.0	OG0025952.0	OG0012671.4	OG0000836.25	OG0019275.0
nan	nan	nan	nan	nan	nan	nan	nan	0.0515386	nan
OG0008769.2	OG0009181.4	OG0002598.22	OG0025254.0	OG0008055.1	OG0034796.0	OG0043457.0	OG0041903.0	OG0006196.0	OG0045055.0
nan	nan	1e-07	nan	nan	nan	nan	nan	nan	nan
OG0044908.0	OG0023378.0	OG0013522.0	OG0047351.0	OG0013474.2	OG0012998.2	OG0003518.0	OG0001415.1	OG0022924.0	OG0027015.0
nan	nan	nan	nan	nan	nan	0.027681099999999997	0.061006399999999995	nan	nan
OG0007116.0	OG0022440.0	OG0000048.382	OG0024626.0	OG0005651.0	OG0005152.40	OG0004696.0	OG0011078.1	OG0002109.0	OG0020440.0
0.162327	nan	0.24759499999999998	nan	nan	nan	0.00222486	nan	1e-07	nan
OG0009132.4	OG0016194.2	OG0001281.24	OG0046979.0	OG0014367.8	OG0001578.0	OG0038832.0	OG0020600.0	OG0034307.0	OG0009012.4
nan	nan	1e-07	nan	nan	0.270701	nan	nan	nan	nan
OG0053951.0	OG0020308.0	OG0002339.2	OG0044717.0	OG0030109.0	OG0005652.0	OG0041589.0	OG0008776.22	OG0046459.0	OG0000576.0
nan	nan	1e-07	nan	nan	0.0522194	nan	nan	nan	0.07052180000000001
OG0008627.0	OG0001120.26	OG0000988.1	OG0003983.0	OG0000157.23	OG0034582.0	OG0046352.0	OG0034690.0	OG0038051.0	OG0012254.0
nan	1e-07	0.0939943	0.15564	0.170454	nan	nan	nan	nan	1e-07
OG0014363.2	OG0047148.0	OG0048056.0	OG0006074.0	OG0013996.0	OG0047449.0	OG0013900.0	OG0045012.0	OG0041923.0	OG0014833.0
nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
OG0046406.0	OG0011268.5	OG0044586.0	OG0000145.265	OG0003906.0	OG0001838.42	OG0012314.14	OG0041614.0	OG0043425.0	OG0024617.0
nan	nan	nan	nan	0.025275	0.050020999999999996	nan	nan	nan	nan
OG0027509.0	OG0024474.0	OG0002473.24	OG0004747.10	OG0002414.22	OG0000931.1	OG0010087.15	OG0034415.0	OG0001209.1	OG0048162.0
nan	nan	1e-07	0.06778510000000001	nan	0.0886242	nan	nan	0.019225799999999998	nan
OG0006930.8	OG0001124.24	OG0010685.0	OG0002680.0	OG0024665.0	OG0011388.0	OG0006080.5	OG0010865.0	OG0035074.0	OG0023088.0
nan	0.0155472	1e-07	0.24239499999999997	nan	0.1	nan	nan	nan	nan
OG0003239.9	OG0007187.0	OG0015214.4	OG0007436.0	OG0013913.5	OG0012085.10	OG0021348.0	OG0001285.1	OG0023424.0	OG0044151.0
1e-07	1e-07	nan	nan	nan	nan	nan	1e-07	nan	nan
OG0020648.0	OG0007060.8	OG0019514.0	OG0046032.0	OG0007018.0	OG0005719.2	OG0004327.0	OG0005765.0	OG0044436.0	OG0008046.22
nan	nan	nan	nan	nan	nan	0.0531205	nan	nan	nan
OG0000898.1	OG0045129.0	OG0008395.1	OG0003929.0	OG0014315.2	OG0021964.0	OG0043369.0	OG0038890.0	OG0002553.2	OG0006146.0
0.038699000000000004	nan	nan	0.138702	nan	nan	nan	nan	0.116623	1e-07
OG0014510.9	OG0034558.0	OG0019231.0	OG0046204.0	OG0015997.3	OG0013440.5	OG0008594.0	OG0037786.0	OG0015233.0	OG0000698.19
nan	nan	nan	nan	nan	nan	0.152513	nan	nan	0.07019689999999999
OG0044135.0	OG0025868.0	OG0020365.0	OG0005029.0	OG0016828.3	OG0012101.2	OG0015186.2	OG0029028.0	OG0057177.0	OG0028170.0
nan	nan	nan	1e-07	nan	nan	nan	nan	nan	nan
OG0034505.0	OG0000701.0	OG0027636.0	OG0046323.0	OG0057344.0	OG0002863.0	OG0047255.0	OG0006931.8	OG0000438.1	OG0026698.0
nan	0.15750699999999998	nan	nan	nan	0.0549086	nan	nan	0.0469384	nan
OG0000304.234	OG0000315.0	OG0009855.6	OG0047520.0	OG0020319.0	OG0007733.0	OG0023002.0	OG0017157.5	OG0005373.2	OG0046955.0
nan	0.210076	nan	nan	nan	0.17130399999999998	nan	nan	0.270563	nan
OG0028190.0	OG0010819.6	OG0043779.0	OG0008219.0	OG0009860.0	OG0007617.0	OG0004520.2	OG0037789.0	OG0044935.0	OG0008301.3
nan	nan	nan	0.181316	0.264405	nan	0.06795860000000001	nan	nan	nan
OG0045315.0	OG0041628.0	OG0053855.0	OG0015993.2	OG0015688.5	OG0035569.0	OG0012863.0	OG0006209.0	OG0048174.0	OG0023762.0
nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
OG0035594.0	OG0016998.2	OG0009089.0	OG0022923.0	OG0027477.0	OG0022854.0	OG0000964.2	OG0000688.0	OG0057098.0	OG0016204.2
nan	nan	0.0800301	nan	nan	nan	0.0447666	0.0362566	nan	nan
OG0023754.0	OG0011402.0	OG0013569.4	OG0049058.0	OG0044072.0	OG0016242.5	OG0001658.27	OG0060422.0	OG0018762.6	OG0038816.0
nan	nan	nan	nan	nan	nan	0.0904272	nan	nan	nan
OG0024679.0	OG0044419.0	OG0001091.2	OG0006049.4	OG0016007.4	OG0012327.4	OG0029592.0	OG0017096.1	OG0016049.6	OG0026875.0
nan	nan	0.0447666	nan	nan	nan	nan	nan	nan	nan
OG0004270.24	OG0002959.32	OG0013515.0	OG0019004.5	OG0005935.0	OG0019435.0	OG0002799.0	OG0006651.0	OG0007065.7	OG0046587.0
nan	0.191625	0.522562	nan	0.0446345	nan	1e-07	nan	nan	nan
OG0002474.0	OG0014849.0	OG0002757.0	OG0009811.0	OG0038810.0	OG0009169.4	OG0020848.0	OG0007483.0	OG0016854.2	OG0013741.9
1e-07	nan	0.469692	0.21751500000000001	nan	nan	nan	0.090553	nan	nan
OG0060436.0	OG0024003.0	OG0027814.0	OG0008067.0	OG0009840.2	OG0011338.3	OG0037960.0	OG0019462.0	OG0000000.361	OG0060526.0
nan	nan	nan	0.1	nan	nan	nan	nan	nan	nan
OG0018172.3	OG0035593.0	OG0011612.7	OG0056939.0	OG0006530.0	OG0025790.0	OG0012507.1	OG0027558.0	OG0043910.0	OG0007569.0
nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
OG0046554.0	OG0000723.1	OG0018870.0	OG0043893.0	OG0017177.3	OG0007116.0	OG0018518.3	OG0003107.0	OG0044192.0	OG0027818.0
nan	0.1	nan	nan	nan	0.162327	nan	0.24142199999999997	nan	nan
OG0044288.0	OG0016672.0	OG0000210.1	OG0022874.0	OG0015480.8	OG0027714.0	OG0009961.0	OG0046166.0	OG0045904.0	OG0003917.6
nan	nan	nan	nan	nan	nan	nan	nan	nan	1e-07
OG0014753.1	OG0007747.5	OG0028985.0	OG0007885.1	OG0007861.0	OG0045117.0	OG0002163.0	OG0007478.0	OG0007390.2	OG0013456.2
nan	nan	nan	nan	nan	nan	0.0671387	1e-07	nan	nan
OG0054072.0	OG0013114.0	OG0022465.0	OG0000991.0	OG0006822.8	OG0007585.19	OG0003845.0	OG0044471.0	OG0005918.2	OG0001515.28
nan	nan	nan	0.0255615	0.0872513	nan	0.538489	nan	1e-07	0.15045799999999998
OG0046200.0	OG0038129.0	OG0008293.1	OG0007065.9	OG0002027.0	OG0012520.7	OG0027823.0	OG0048140.0	OG0015367.6	OG0006514.0
nan	nan	nan	nan	1e-07	nan	nan	nan	nan	nan
OG0018164.4	OG0010744.4	OG0019285.0	OG0007282.8	OG0034649.0	OG0001048.24	OG0001009.24	OG0007110.20	OG0048002.0	OG0007079.10
nan	nan	nan	nan	nan	0.0415361	0.015169899999999998	nan	nan	nan
OG0024797.0	OG0004570.1	OG0008082.0	OG0025857.0	OG0022619.0	OG0006862.8	OG0015954.8	OG0003750.8	OG0027414.0	OG0022776.0
nan	0.49501000000000006	0.550053	nan	nan	0.0996912	nan	0.23029299999999997	nan	nan
OG0002064.12	OG0009836.1	OG0003846.1	OG0004224.40	OG0017490.4	OG0002818.4	OG0010801.5	OG0011539.14	OG0021990.0	OG0021400.0
0.133631	nan	nan	nan	nan	nan	nan	nan	nan	nan
OG0038002.0	OG0013642.0	OG0000808.24	OG0030125.0	OG0005838.4	OG0010948.6	OG0005202.0	OG0044963.0	OG0010506.0	OG0003880.0
nan	0.0959909	0.128947	nan	nan	nan	nan	nan	nan	0.0716059
OG0017317.1	OG0009115.0	OG0004664.15	OG0025662.0	OG0001141.24	OG0001849.0	OG0014794.1	OG0020977.0	OG0026297.0	OG0008602.0
nan	1e-07	nan	nan	1e-07	0.0723438	nan	nan	nan	0.169498
OG0000843.0	OG0007357.4	OG0001461.24	OG0011987.0	OG0012430.13	OG0019605.0	OG0005542.0	OG0047101.0	OG0007284.0	OG0029243.0
0.186192	nan	1e-07	nan	nan	nan	nan	nan	nan	nan
OG0003654.1	OG0029026.0	OG0046257.0	OG0037696.0	OG0012089.2	OG0013003.4	OG0000009.835	OG0053896.0	OG0012138.0	OG0053988.0
0.160605	nan	nan	nan	nan	nan	0.268381	nan	nan	nan
OG0019049.3	OG0003611.2	OG0000539.1	OG0023095.0	OG0028244.0	OG0029973.0	OG0003739.4	OG0004910.0	OG0041765.0	OG0027827.0
nan	0.045101499999999996	0.0625617	nan	nan	nan	0.22136399999999998	nan	nan	nan
OG0053809.0	OG0018086.1	OG0025687.0	OG0002596.28	OG0008738.4	OG0011924.11	OG0046862.0	OG0016114.0	OG0019046.5	OG0037937.0
nan	nan	nan	1e-07	nan	nan	nan	nan	nan	nan
OG0019340.0	OG0015803.8	OG0019956.0	OG0045477.0	OG0045279.0	OG0017094.1	OG0001215.24	OG0014370.1	OG0027494.0	OG0006185.0
nan	nan	nan	nan	nan	nan	1e-07	nan	nan	nan
OG0005557.0	OG0017204.1	OG0023171.0	OG0035671.0	OG0018858.3	OG0047173.0	OG0007822.0	OG0028184.0	OG0004501.52	OG0015388.2
1e-07	nan	nan	nan	nan	nan	1e-07	nan	nan	nan
OG0009866.0	OG0005172.33	OG0008175.0	OG0004663.20	OG0034885.0	OG0047108.0	OG0005487.0	OG0004950.0	OG0001758.4	OG0044616.0
0.145232	nan	nan	nan	nan	nan	0.104406	0.0298997	0.24923800000000002	nan
OG0019430.0	OG0002389.10	OG0011148.0	OG0007345.0	OG0011188.0	OG0044409.0	OG0012034.0	OG0010547.0	OG0000986.24	OG0047313.0
nan	0.138229	nan	0.18507300000000002	0.225248	nan	nan	0.21377	0.0155472	nan
OG0041884.0	OG0057205.0	OG0008054.0	OG0014513.4	OG0027675.0	OG0054078.0	OG0008798.1	OG0046547.0	OG0013218.3	OG0014365.0
nan	nan	0.550892	nan	nan	nan	nan	nan	nan	nan
OG0012347.0	OG0001318.1	OG0034387.0	OG0005173.34	OG0014749.1	OG0005746.40	OG0028147.0	OG0001514.22	OG0014004.0	OG0038595.0
nan	1e-07	nan	nan	nan	nan	nan	0.0167584	nan	nan
OG0020726.0	OG0013236.0	OG0038660.0	OG0006321.0	OG0027544.0	OG0045772.0	OG0018132.5	OG0043744.0	OG0027906.0	OG0005701.33
nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
OG0008458.0	OG0045399.0	OG0056559.0	OG0019200.0	OG0041685.0	OG0044196.0	OG0013446.4	OG0006867.4	OG0034441.0	OG0045012.0
0.161223	nan	nan	nan	nan	nan	nan	0.101542	nan	nan
OG0028435.0	OG0041619.0	OG0006595.0	OG0019742.0	OG0003240.0	OG0003303.4	OG0014638.1	OG0026989.0	OG0046641.0	OG0011560.0
nan	nan	nan	nan	0.112528	0.0837299	nan	nan	nan	0.12455799999999999
OG0012871.0	OG0008559.4	OG0002071.0	OG0047426.0	OG0002962.1	OG0045481.0	OG0027572.0	OG0010908.14	OG0012406.10	OG0028133.0
nan	1e-07	1e-07	nan	0.07724860000000001	nan	nan	nan	nan	nan
OG0001017.28	OG0001340.24	OG0001365.24	OG0056786.0	OG0009078.0	OG0009718.1	OG0007682.3	OG0049158.0	OG0008312.26	OG0011531.15
0.143413	0.0155472	0.0166027	nan	0.0776913	nan	nan	nan	nan	nan
OG0010896.0	OG0004403.16	OG0045117.0	OG0003603.8	OG0001081.24	OG0010021.0	OG0009892.0	OG0025740.0	OG0006262.8	OG0047583.0
nan	0.195643	nan	0.114596	0.0454142	nan	nan	nan	nan	nan
OG0022618.0	OG0044494.0	OG0018157.2	OG0053947.0	OG0022166.0	OG0006632.0	OG0007653.0	OG0005031.0	OG0008441.2	OG0046711.0
nan	nan	nan	nan	nan	nan	nan	0.1	0.1	nan
OG0057508.0	OG0057050.0	OG0007428.0	OG0043759.0	OG0006650.0	OG0003029.3	OG0013758.1	OG0006760.0	OG0024684.0	OG0041552.0
nan	nan	nan	nan	nan	0.0821347	nan	nan	nan	nan
OG0049017.0	OG0017007.0	OG0043799.0	OG0004434.0	OG0057206.0	OG0056616.0	OG0014855.8	OG0027682.0	OG0016031.0	OG0035827.0
nan	nan	nan	1e-07	nan	nan	nan	nan	nan	nan
OG0035865.0	OG0017443.5	OG0008356.17	OG0020191.0	OG0056819.0	OG0012250.0	OG0047211.0	OG0002433.0	OG0045639.0	OG0011250.0
nan	nan	nan	nan	nan	1e-07	nan	0.0750961	nan	nan
OG0046609.0	OG0034310.0	OG0014774.1	OG0001654.2	OG0006064.22	OG0043713.0	OG0020676.0	OG0020634.0	OG0010166.2	OG0003229.0
nan	nan	nan	nan	0.24771100000000001	nan	nan	nan	nan	1e-07
OG0012077.2	OG0020307.0	OG0020820.0	OG0014523.10	OG0034629.0	OG0017031.0	OG0027700.0	OG0003449.0	OG0057079.0	OG0003965.0
nan	nan	nan	nan	nan	nan	nan	1e-07	nan	1e-07
OG0000503.1	OG0010079.17	OG0044703.0	OG0060349.0	OG0003209.0	OG0041513.0	OG0041724.0	OG0007626.0	OG0022109.0	OG0041541.0
1e-07	nan	nan	nan	0.026633099999999996	nan	nan	nan	nan	nan
OG0001462.24	OG0004095.5	OG0015135.1	OG0038638.0	OG0005991.0	OG0019396.0	OG0003868.8	OG0009822.0	OG0035606.0	OG0009107.2
0.0432851	0.18448299999999998	nan	nan	nan	nan	0.026759300000000003	0.249406	nan	1e-07
OG0008203.6	OG0004646.10	OG0005204.0	OG0046981.0	OG0001030.26	OG0044758.0	OG0035719.0	OG0015631.8	OG0044731.0	OG0011654.0
0.207981	1e-07	0.1	nan	0.0446092	nan	nan	nan	nan	nan
OG0037950.0	OG0001609.10	OG0012486.12	OG0015753.2	OG0046636.0	OG0027625.0	OG0003924.0	OG0028111.0	OG0016788.5	OG0013452.0
nan	0.12082999999999999	nan	nan	nan	nan	0.261726	nan	nan	nan
OG0017745.5	OG0015111.4	OG0022235.0	OG0013566.4	OG0011486.5	OG0027646.0	OG0007725.0	OG0025470.0	OG0005936.0	OG0020672.0
nan	nan	nan	nan	nan	nan	0.209878	nan	0.195786	nan
OG0030054.0	OG0006146.0	OG0014603.6	OG0006311.0	OG0044864.0	OG0002258.2	OG0005555.0	OG0007082.0	OG0007944.0	OG0056718.0
nan	1e-07	nan	nan	nan	0.10734400000000001	0.1	nan	nan	nan
OG0000850.12	OG0022984.0	OG0023152.0	OG0011382.3	OG0053803.0	OG0004490.2	OG0018448.0	OG0000004.1194	OG0022188.0	OG0044093.0
0.0789765	nan	nan	nan	nan	0.20294	nan	nan	nan	nan
OG0002414.16	OG0044143.0	OG0027241.0	OG0022218.0	OG0034598.0	OG0056603.0	OG0002795.0	OG0002377.0	OG0045156.0	OG0004517.6
nan	nan	nan	nan	nan	nan	0.265207	1e-07	nan	0.174453
OG0012520.7	OG0057577.0	OG0015730.4	OG0029123.0	OG0021363.0	OG0019460.0	OG0005159.0	OG0056760.0	OG0001923.1	OG0018389.0
nan	nan	nan	nan	nan	nan	0.260306	nan	0.07424700000000001	nan
OG0014187.9	OG0009226.0	OG0041533.0	OG0008771.12	OG0004521.26	OG0023265.0	OG0002818.5	OG0045260.0	OG0048883.0	OG0018449.0
nan	nan	nan	nan	nan	nan	0.24705300000000002	nan	nan	nan
OG0012644.6	OG0002936.4	OG0028313.0	OG0010131.2	OG0026986.0	OG0004423.0	OG0015169.0	OG0056549.0	OG0016651.4	OG0006313.0
nan	1e-07	nan	nan	nan	0.0883568	nan	nan	nan	nan
OG0011350.0	OG0004208.2	OG0016979.0	OG0010028.8	OG0015926.8	OG0043428.0	OG0006371.2	OG0007509.2	OG0018780.6	OG0030121.0
nan	0.103123	nan	nan	nan	nan	1e-07	1e-07	nan	nan
OG0001995.0	OG0002414.42	OG0038702.0	OG0057088.0	OG0022815.0	OG0008738.4	OG0002691.92	OG0002303.18	OG0015368.2	OG0045282.0
0.03958830000000001	nan	nan	nan	nan	nan	nan	0.0181877	nan	nan
OG0011389.0	OG0026552.0	OG0010046.8	OG0016208.1	OG0060524.0	OG0043669.0	OG0001446.24	OG0043822.0	OG0016042.2	OG0005683.0
0.1	nan	nan	nan	nan	nan	0.0942596	nan	nan	0.17640999999999998
