OG0005575.28	OG0000750.0	OG0001016.1	OG0013106.2	OG0011318.4	OG0000065.1	OG0000740.26	OG0015416.2	OG0000869.2	OG0000310.18	OG0001823.24	OG0002101.0	OG0005567.0	OG0001843.5	OG0000749.2	OG0001824.24	OG0001842.34	OG0008015.25	OG0000065.40	OG0002012.0	OG0001741.1	OG0002348.56	OG0003001.0	OG0000646.28	OG0011319.4	OG0000606.2	OG0000471.2	OG0001567.1	OG0014063.4	OG0001643.24	OG0020502.0	OG0002651.6	OG0006297.0	OG0001579.36	OG0013273.0	OG0003151.14	OG0001964.1	OG0001309.24	OG0000711.2	OG0002178.2	OG0001778.24	OG0008099.0	OG0028281.0	OG0001566.2	OG0001699.1	OG0000038.0	OG0001602.32	OG0002787.0	OG0001907.32	OG0014068.0	OG0000441.96	OG0015415.0	OG0001711.10	OG0001698.26	OG0000441.1
OG0027778.0	OG0001956.0	OG0000046.1	OG0001128.24	OG0002062.0	OG0002498.2	OG0003173.0	OG0000261.0	OG0000048.122	OG0000004.816	OG0009862.0	OG0002003.1	OG0000451.0	OG0008165.14	OG0002532.34	OG0000107.44	OG0001446.24	OG0013056.0	OG0005754.0	OG0024331.0	OG0013947.0	OG0002211.0	OG0000005.318	OG0006617.0	OG0001912.0	OG0002139.0	OG0047299.0	OG0011980.0	OG0001497.24	OG0011960.4	OG0001133.24	OG0002245.24	OG0003450.0	OG0008530.2	OG0000026.45	OG0006588.0	OG0003364.8	OG0000476.2	OG0030068.0	OG0002232.24	OG0000801.24	OG0001625.2	OG0003768.0	OG0002666.2	OG0000747.2	OG0001636.12	OG0009926.1	OG0000180.0	OG0001183.1	OG0000231.0	OG0000584.0	OG0000197.0	OG0002643.3	OG0009300.0	OG0017945.4
0.212915866762	nan	1.4800310731650002	nan	nan	0.516215783244	0.7283321290479999	1.654749861667	0.758078806617	nan	nan	nan	1.875498333108	nan	1.837996450777	1.411415140617	nan	nan	0.978901104237	nan	nan	nan	0.444925159122	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.074746709231	nan	nan	2.366248522771	nan	nan	0.36435145448600004	nan	nan	nan	nan	nan	nan	2.4815473241209998	nan	1.701923161839	1.233936226469	2.2808534262	1.480610566116	1.7322224346650001	nan
OG0000983.28	OG0005523.0	OG0002209.38	OG0017889.0	OG0000048.122	OG0009855.6	OG0010739.0	OG0000289.0	OG0008211.10	OG0027850.0	OG0002014.0	OG0002284.0	OG0010882.0	OG0001833.32	OG0047017.0	OG0004637.1	OG0005969.0	OG0022007.0	OG0000603.1	OG0000011.866	OG0001879.0	OG0002336.0	OG0002821.0	OG0002722.13	OG0010909.10	OG0000196.0	OG0000175.4	OG0001987.0	OG0009774.0	OG0000863.32	OG0013037.0	OG0000412.76	OG0003598.0	OG0000577.54	OG0002888.0	OG0001307.24	OG0003613.0	OG0001999.0	OG0000246.0	OG0038008.0	OG0014490.0	OG0003194.15	OG0022250.0	OG0000407.1	OG0000607.0	OG0000026.628	OG0001443.24	OG0001272.24	OG0012681.0	OG0001014.26	OG0000675.1	OG0000751.0	OG0000264.1	OG0001357.24	OG0002575.0
nan	nan	0.884828871243	nan	0.758078806617	1.092903503196	nan	1.33623354459	nan	0.183869483551	nan	1.017833798046	nan	2.1807133491890003	nan	nan	0.585188878266	nan	1.8413588443309998	2.3895252011759998	nan	nan	0.900256433026	1.334767588799	nan	2.577484774981	0.983275752196	nan	nan	nan	nan	nan	1.471917689253	nan	1.76113873697	nan	nan	nan	1.728005975808	nan	nan	1.275626738581	nan	0.984006492686	2.062915777753	nan	nan	nan	nan	nan	0.671954645036	0.549352090976	0.570696033407	nan	1.2760419210529999
OG0012222.4	OG0000012.918	OG0000263.57	OG0001330.24	OG0002134.0	OG0004652.6	OG0029262.0	OG0025588.0	OG0008994.0	OG0000411.0	OG0000289.0	OG0001578.0	OG0001198.26	OG0000183.0	OG0009867.4	OG0000775.24	OG0001881.0	OG0001695.22	OG0000741.0	OG0006605.0	OG0057189.0	OG0017959.0	OG0005789.1	OG0000603.1	OG0001342.24	OG0012369.6	OG0003408.0	OG0000380.29	OG0002851.1	OG0003020.3	OG0016063.0	OG0001156.1	OG0000793.0	OG0001167.24	OG0002188.22	OG0003194.15	OG0000078.263	OG0000409.24	OG0004766.0	OG0016230.0	OG0000294.0	OG0000139.0	OG0002555.0	OG0012823.2	OG0000288.79	OG0043887.0	OG0002593.5	OG0007432.4	OG0002092.0	OG0001282.24	OG0000886.24	OG0001136.24	OG0011196.0	OG0002214.0	OG0002403.0
nan	2.253472610271	0.007867697627	nan	nan	0.666076298642	0.968345500881	nan	0.09202032326	0.7628724075810001	1.33623354459	1.8632578211300002	nan	1.6953276340490002	nan	0.17377379035	nan	nan	nan	nan	nan	nan	nan	1.8413588443309998	nan	nan	nan	0.35405607924599997	nan	1.325401966674	nan	nan	1.8518181084490002	nan	nan	1.275626738581	nan	0.699588322858	nan	nan	1.0614469450700001	1.829118737777	1.4433383363839998	0.033232988556	nan	nan	1.486632160942	nan	nan	nan	nan	0.6986550596250001	nan	nan	2.511571801262
OG0001112.46	OG0000188.1	OG0000639.0	OG0011295.0	OG0000448.96	OG0003353.0	OG0010524.6	OG0000522.0	OG0001044.24	OG0027743.0	OG0007144.1	OG0000632.24	OG0001572.24	OG0001542.3	OG0000002.763	OG0001051.24	OG0013884.2	OG0001656.2	OG0000177.8	OG0001779.0	OG0003410.4	OG0001918.20	OG0007957.0	OG0010038.0	OG0027756.0	OG0000039.0	OG0002529.1	OG0000206.0	OG0014862.2	OG0012071.2	OG0001732.10	OG0001167.24	OG0001999.0	OG0000955.28	OG0002052.0	OG0004391.0	OG0006812.2	OG0009144.0	OG0005589.0	OG0000062.12	OG0044625.0	OG0007055.0	OG0005513.0	OG0002045.0	OG0006280.10	OG0000495.68	OG0046544.0	OG0001872.0	OG0001347.26	OG0002187.22	OG0000264.1	OG0000197.0	OG0002027.0	OG0002031.0	OG0003032.7
0.666090913459	1.857007460749	2.7478493502280004	nan	nan	0.780538826241	nan	1.299256383029	0.01808697108	1.154312084367	0.951427267416	0.8277318677850001	nan	0.050214536687	1.3894422655899998	nan	nan	1.261718286252	1.267357363022	2.815520935666	nan	nan	nan	0.0	nan	2.269244320377	nan	1.32948436567	nan	nan	0.662826753409	nan	nan	nan	nan	1.40417488806	1.344663321916	nan	nan	0.34342348576	nan	nan	nan	nan	nan	1.1115852833759998	nan	0.978161201345	nan	nan	0.570696033407	2.2808534262	nan	nan	3.246957497252
OG0000173.0	OG0000120.105	OG0000824.24	OG0000687.0	OG0010570.0	OG0002873.0	OG0001326.24	OG0000888.24	OG0000002.1788	OG0001214.2	OG0024603.0	OG0001059.24	OG0000985.26	OG0002091.0	OG0000285.1	OG0000204.2	OG0001860.0	OG0002588.4	OG0011298.4	OG0003350.2	OG0000452.0	OG0003563.2	OG0038080.0	OG0046099.0	OG0002612.0	OG0016179.4	OG0006557.0	OG0010083.0	OG0003357.4	OG0001068.1	OG0006061.22	OG0006324.0	OG0007012.0	OG0000778.0	OG0004977.0	OG0005505.2	OG0000214.0	OG0000537.8	OG0001355.24	OG0001202.24	OG0000349.0	OG0001145.3	OG0002917.0	OG0002613.0	OG0000181.1	OG0006206.2	OG0027739.0	OG0017894.0	OG0021990.0	OG0000338.41	OG0000353.32	OG0001475.4	OG0003421.0	OG0002131.0	OG0008962.0
1.411107266835	0.9578308650120001	1.145892865527	1.9627957779700003	nan	1.317813040624	nan	0.9719761367799998	2.0637876470289997	0.50691422882	nan	nan	nan	nan	0.601879764668	1.523801365082	nan	2.4987713856369997	nan	nan	1.8381504827219999	1.497925675283	nan	nan	1.663962363208	nan	nan	nan	nan	nan	0.7419036952529999	0.810896283179	nan	0.854456735786	1.754031650947	nan	2.6442839235710003	1.118574502185	nan	nan	1.076536177628	nan	nan	nan	0.9096719514700001	nan	0.006740187599	nan	nan	1.177970808879	0.582504779427	0.45453400859	nan	nan	nan
OG0012368.0	OG0000173.0	OG0001788.24	OG0005456.4	OG0010661.6	OG0000807.26	OG0011379.0	OG0000682.0	OG0000411.0	OG0006224.0	OG0008741.10	OG0000018.1	OG0014367.8	OG0000451.0	OG0001811.2	OG0000002.763	OG0022292.0	OG0012708.0	OG0000479.1	OG0000169.16	OG0000020.431	OG0000534.23	OG0005001.1	OG0016272.0	OG0000005.318	OG0002462.10	OG0001381.24	OG0005742.0	OG0007960.0	OG0000026.45	OG0043630.0	OG0001952.4	OG0010074.0	OG0003379.4	OG0001700.2	OG0002208.6	OG0000706.25	OG0000864.26	OG0000147.0	OG0003076.0	OG0000371.2	OG0000231.0	OG0000948.24	OG0001880.0	OG0001058.26	OG0000942.24	OG0000898.1	OG0005204.0	OG0012107.0	OG0034236.0	OG0001432.24	OG0002158.0	OG0003407.1	OG0001258.24	OG0017900.0
nan	1.411107266835	0.49509607408600004	1.067730345825	0.017289664481	0.263271831281	0.20702652454700002	1.460672064686	0.7628724075810001	nan	nan	1.203638684735	nan	1.875498333108	nan	1.3894422655899998	1.906103206806	nan	0.35588249115000004	2.26510803819	1.217797474574	2.123265433678	1.4010998460139998	nan	0.444925159122	1.863675780949	nan	nan	0.8122744285	2.074746709231	nan	0.872701877566	nan	0.825368371813	1.12212204444	nan	nan	0.512921388971	0.143967550592	1.83536247613	1.295690593913	1.701923161839	1.282506960924	nan	nan	0.592121755072	nan	nan	nan	nan	nan	nan	nan	nan	nan
OG0000383.2	OG0000173.0	OG0001538.6	OG0011948.0	OG0003352.0	OG0001974.3	OG0000228.35	OG0010592.6	OG0003490.0	OG0044979.0	OG0002374.6	OG0001248.1	OG0000741.0	OG0022844.0	OG0002132.0	OG0000107.44	OG0000738.19	OG0000290.0	OG0002105.0	OG0001383.24	OG0000011.866	OG0002152.0	OG0000930.24	OG0002603.0	OG0000074.152	OG0000380.29	OG0001522.0	OG0005372.4	OG0004118.0	OG0011223.2	OG0002253.0	OG0002569.34	OG0006238.2	OG0008293.1	OG0010577.0	OG0000386.0	OG0014975.0	OG0003194.15	OG0022325.0	OG0015537.0	OG0001085.24	OG0001123.1	OG0000336.0	OG0010588.0	OG0002582.8	OG0044605.0	OG0006640.0	OG0003366.0	OG0002013.0	OG0001475.4	OG0013473.2	OG0002133.0	OG0002102.0	OG0000320.0	OG0000583.0
0.096669733081	1.411107266835	0.824288680381	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.411415140617	nan	1.6649449874759998	nan	nan	2.3895252011759998	nan	0.49216480667400003	0.627741260482	1.352706069143	0.35405607924599997	0.36310610642200003	nan	0.958330988629	nan	nan	1.457212480912	0.896772458571	nan	nan	1.512094457784	nan	1.275626738581	0.0	nan	nan	nan	2.04958473127	nan	1.7344738189559998	nan	nan	nan	nan	0.45453400859	nan	nan	nan	1.072765431346	2.061335637938
OG0024662.0	OG0001587.1	OG0001239.26	OG0000727.24	OG0001991.0	OG0001175.1	OG0002800.10	OG0000261.0	OG0003117.0	OG0001528.16	OG0000009.1	OG0001386.24	OG0001195.12	OG0000190.0	OG0005500.2	OG0000230.3	OG0000164.0	OG0001399.24	OG0000107.44	OG0001542.3	OG0009153.0	OG0001977.0	OG0001030.26	OG0001150.24	OG0003424.0	OG0011178.0	OG0006899.0	OG0003036.0	OG0001559.30	OG0003540.0	OG0021224.0	OG0001346.24	OG0008528.0	OG0017905.0	OG0000446.108	OG0048027.0	OG0000206.0	OG0002884.0	OG0000018.289	OG0000663.26	OG0000581.0	OG0002026.0	OG0046756.0	OG0000294.0	OG0049069.0	OG0006183.2	OG0002106.0	OG0002941.1	OG0013857.0	OG0003292.4	OG0013035.0	OG0000420.0	OG0000014.1	OG0001411.26	OG0007045.2
0.698307514692	nan	nan	0.736464522642	nan	nan	nan	1.654749861667	1.201126973592	2.029779781789	1.558804492748	nan	1.374861173395	1.850592988321	nan	nan	0.798303665034	nan	1.411415140617	0.050214536687	1.177098333377	1.188903940324	nan	nan	1.029795960506	nan	0.5038596656669999	1.396081675959	nan	1.991732245575	nan	nan	0.8061812721610001	nan	nan	nan	1.32948436567	0.739309749827	1.6441121860769998	0.28414692501899996	2.028089186719	nan	nan	1.0614469450700001	nan	nan	nan	1.045612154617	nan	nan	0.036802660562999995	1.4321010116269999	1.452074880893	nan	nan
OG0003427.0	OG0007423.2	OG0001702.28	OG0001519.24	OG0000009.1	OG0001578.0	OG0000302.34	OG0002530.28	OG0011153.0	OG0001924.24	OG0008937.2	OG0014022.4	OG0012708.0	OG0005511.0	OG0002336.0	OG0000305.0	OG0003441.0	OG0043911.0	OG0000196.0	OG0000977.1	OG0001165.26	OG0000039.0	OG0020775.0	OG0000388.1	OG0002418.9	OG0007730.0	OG0005917.0	OG0000346.14	OG0024533.0	OG0003482.0	OG0002055.0	OG0008359.0	OG0001167.24	OG0000581.0	OG0001397.24	OG0009887.4	OG0001246.24	OG0000160.4	OG0018780.5	OG0006267.0	OG0002110.0	OG0000512.25	OG0008532.6	OG0002240.0	OG0000584.0	OG0005092.2	OG0006246.0	OG0057085.0	OG0001336.24	OG0000382.41	OG0001388.12	OG0000420.0	OG0001049.26	OG0000605.0	OG0002031.0
nan	0.464345714626	1.657754645824	nan	1.558804492748	1.8632578211300002	0.768134097173	nan	nan	nan	1.23410937991	nan	nan	0.30715134990299997	nan	2.428773576054	nan	nan	2.577484774981	nan	nan	2.269244320377	0.14914792719	0.2899425189	1.209253910178	0.8550890820899999	1.068850750063	2.057239340014	nan	nan	nan	nan	nan	2.028089186719	nan	nan	nan	1.513931229752	nan	nan	nan	nan	nan	2.0166228217730002	1.233936226469	nan	nan	nan	nan	nan	0.51694709861	1.4321010116269999	nan	1.344889372811	nan
OG0000046.1	OG0006546.0	OG0060388.0	OG0004891.1	OG0000081.1	OG0001074.2	OG0000567.0	OG0001280.24	OG0001864.0	OG0000045.0	OG0006608.0	OG0003497.0	OG0000323.43	OG0002507.18	OG0000247.29	OG0010131.2	OG0002523.0	OG0001499.24	OG0003203.2	OG0000196.0	OG0001996.0	OG0012985.0	OG0000440.0	OG0008534.1	OG0047593.0	OG0034797.0	OG0001144.24	OG0002337.7	OG0001337.24	OG0000997.23	OG0002993.1	OG0006633.0	OG0005393.6	OG0022891.0	OG0000154.251	OG0000938.24	OG0000246.0	OG0000927.0	OG0000160.4	OG0013020.0	OG0025929.0	OG0002383.22	OG0002864.12	OG0002092.0	OG0005568.0	OG0001102.24	OG0009183.0	OG0000886.24	OG0000586.7	OG0001039.1	OG0000044.1	OG0001432.24	OG0002244.0	OG0000197.0	OG0007428.0
1.4800310731650002	0.5298665185329999	nan	nan	0.7613427685590001	0.256221545663	0.448858665965	nan	1.259161138693	1.8038768847639999	nan	nan	0.438261383256	1.222364501243	nan	nan	1.8148857592329999	nan	1.785805802987	2.577484774981	nan	nan	2.336598263184	0.438722423482	nan	nan	nan	1.214644416726	nan	1.476104666148	0.607778084971	nan	nan	nan	nan	nan	1.728005975808	1.065413682631	1.513931229752	nan	0.657336081349	nan	1.550164721007	nan	0.642810405276	nan	nan	nan	2.161789392113	nan	1.166930703927	nan	nan	2.2808534262	nan
OG0000383.2	OG0015922.4	OG0003147.0	OG0000510.30	OG0001608.24	OG0003254.52	OG0007367.12	OG0000062.197	OG0013007.4	OG0012874.2	OG0000539.1	OG0005800.0	OG0003807.0	OG0002038.0	OG0002073.0	OG0003728.31	OG0016471.0	OG0000006.1	OG0001724.10	OG0002734.0	OG0008214.2	OG0030124.0	OG0001461.24	OG0002459.0	OG0010953.4	OG0000196.0	OG0001522.0	OG0001259.24	OG0002888.0	OG0002695.28	OG0001201.1	OG0048881.0	OG0003060.0	OG0027777.0	OG0001527.7	OG0012123.0	OG0000009.921	OG0002278.0	OG0006279.0	OG0000407.1	OG0002008.0	OG0010123.0	OG0000223.2	OG0000475.0	OG0000425.53	OG0000803.36	OG0000266.0	OG0000272.36	OG0000562.7	OG0001388.12	OG0000459.0	OG0029224.0	OG0003264.4	OG0000583.0	OG0000989.0
0.096669733081	nan	nan	1.0630643003829998	2.9188892872979997	nan	0.5632484294110001	0.196814903036	nan	nan	0.6969533445139999	1.063340018161	nan	nan	nan	nan	0.233022624058	1.163013715914	1.017982742042	nan	nan	nan	nan	0.432681142596	nan	2.577484774981	0.36310610642200003	nan	1.76113873697	nan	nan	nan	2.018985119772	0.483032161937	nan	nan	2.001610578712	nan	nan	0.984006492686	nan	nan	1.3262618055239999	1.0414691862360002	nan	nan	1.672988359473	1.005324471996	nan	0.51694709861	1.334484052905	nan	nan	2.061335637938	1.6309443356529998
OG0001498.1	OG0002279.0	OG0000130.38	OG0000599.0	OG0028283.0	OG0012874.2	OG0001959.2	OG0001813.8	OG0003470.0	OG0001172.24	OG0000054.0	OG0001649.0	OG0000081.1	OG0001528.16	OG0005588.4	OG0011703.0	OG0000239.0	OG0003071.0	OG0018148.0	OG0001263.26	OG0001456.24	OG0001186.24	OG0003036.0	OG0001109.2	OG0002766.0	OG0007310.0	OG0006699.0	OG0000914.30	OG0002247.8	OG0029220.0	OG0016084.0	OG0001212.24	OG0000706.25	OG0005578.0	OG0046735.0	OG0011347.0	OG0004890.3	OG0000160.4	OG0000653.1	OG0002117.0	OG0001163.24	OG0002745.2	OG0000181.1	OG0009849.6	OG0001897.2	OG0007620.20	OG0000225.48	OG0000751.0	OG0000059.133	OG0003609.0	OG0001360.24	OG0004662.14	OG0009808.10	OG0000113.0	OG0016714.4
