OG0005575.28	OG0000750.0	OG0001016.1	OG0013106.2	OG0011318.4	OG0000065.1	OG0000740.26	OG0015416.2	OG0000869.2	OG0000310.18	OG0001823.24	OG0002101.0	OG0005567.0	OG0001843.5	OG0000749.2	OG0001824.24	OG0001842.34	OG0008015.25	OG0000065.40	OG0002012.0	OG0001741.1	OG0002348.56	OG0003001.0	OG0000646.28	OG0011319.4	OG0000606.2	OG0000471.2	OG0001567.1	OG0014063.4	OG0001643.24	OG0020502.0	OG0002651.6	OG0006297.0	OG0001579.36	OG0013273.0	OG0003151.14	OG0001964.1	OG0001309.24	OG0000711.2	OG0002178.2	OG0001778.24	OG0008099.0	OG0028281.0	OG0001566.2	OG0001699.1	OG0000038.0	OG0001602.32	OG0002787.0	OG0001907.32	OG0014068.0	OG0000441.96	OG0015415.0	OG0001711.10	OG0001698.26	OG0000441.1
nan	nan	-1.890037746601182	-2.341537138825891	-2.8836352433082157	nan	-2.938984225318372	nan	-0.5907448533151622	-2.616171312837565	nan	nan	-1.2951280355436472	-0.9274139529314037	nan	nan	-1.6510877590058004	nan	nan	nan	nan	-1.432843996289213	-2.4747329082979674	nan	nan	nan	nan	nan	nan	nan	nan	nan	-0.01727103870140411	nan	-0.59749609912741	nan	-0.014645303827355665	-1.5644780786560724	nan	-0.97908893441831	nan	nan	-1.1253210507925446	nan	-1.4619585466663363	nan	-3.1936346938775446	-0.39479015591885835	-1.1985929816342817	-1.6859415911417395	nan	nan	nan	-2.29689930039584	-1.2877123795494496
OG0002037.0	OG0012721.2	OG0004765.12	OG0000002.1788	OG0000575.28	OG0002284.0	OG0000204.2	OG0012733.0	OG0012864.11	OG0012259.0	OG0001851.13	OG0000385.4	OG0006618.0	OG0002722.13	OG0012775.1	OG0001947.0	OG0000219.0	OG0001165.26	OG0002137.2	OG0002766.0	OG0000200.0	OG0006300.0	OG0001135.4	OG0016447.0	OG0002247.8	OG0008766.0	OG0003627.46	OG0001933.0	OG0003299.0	OG0022201.0	OG0000989.0	OG0018156.2	OG0000581.0	OG0000372.92	OG0000831.11	OG0000034.305	OG0001060.26	OG0001801.0	OG0004389.0	OG0001556.24	OG0001085.24	OG0002070.0	OG0025929.0	OG0002243.0	OG0000180.0	OG0006888.6	OG0001267.24	OG0000044.1	OG0001576.0	OG0000459.0	OG0014569.0	OG0024484.0	OG0002235.0	OG0002032.0	OG0001054.1
nan	-2.7245161073327124	nan	-0.5532144378568775	-1.2039006722965686	-1.0522964439469233	-0.9274139529314037	nan	nan	nan	-1.5568177330077777	nan	nan	-2.265344566520995	nan	-2.2155797753822157	0.4762261325462324	nan	-1.273343137314313	-0.6665762662748083	-0.6992319667196912	nan	-1.385337265063424	nan	-1.0223903553145803	nan	nan	nan	nan	nan	-1.865647613376637	nan	-0.8434739414713439	nan	nan	-0.9719967215272475	nan	-1.5589415300067861	nan	nan	nan	nan	-2.075824085003446	nan	-0.49553214729464096	nan	nan	-0.8785866690841354	-0.6130787177821835	-1.0667295284676728	-2.4532413295652273	nan	nan	nan	nan
OG0027778.0	OG0001956.0	OG0000046.1	OG0001128.24	OG0002062.0	OG0002498.2	OG0003173.0	OG0000261.0	OG0000048.122	OG0000004.816	OG0009862.0	OG0002003.1	OG0000451.0	OG0008165.14	OG0002532.34	OG0000107.44	OG0001446.24	OG0013056.0	OG0005754.0	OG0024331.0	OG0013947.0	OG0002211.0	OG0000005.318	OG0006617.0	OG0001912.0	OG0002139.0	OG0047299.0	OG0011980.0	OG0001497.24	OG0011960.4	OG0001133.24	OG0002245.24	OG0003450.0	OG0008530.2	OG0000026.45	OG0006588.0	OG0003364.8	OG0000476.2	OG0030068.0	OG0002232.24	OG0000801.24	OG0001625.2	OG0003768.0	OG0002666.2	OG0000747.2	OG0001636.12	OG0009926.1	OG0000180.0	OG0001183.1	OG0000231.0	OG0000584.0	OG0000197.0	OG0002643.3	OG0009300.0	OG0017945.4
-0.8183249385851031	nan	-0.6940878298433792	nan	nan	-1.2608431742860542	-1.6344194341666345	-0.9953907467474107	-1.0513991525066444	nan	nan	nan	-0.780661077301533	nan	-1.1798414652698352	-0.7312063248775214	nan	nan	-1.2702079784400349	nan	nan	nan	-1.7117005053426693	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-0.17527287276789724	nan	nan	-0.9010415199118312	nan	nan	-0.45502011674419607	nan	nan	nan	nan	nan	nan	-0.49553214729464096	nan	-0.34117157565634604	1.6572284011610958	-0.5506763430092204	-0.896200256842332	nan	nan
OG0000983.28	OG0005523.0	OG0002209.38	OG0017889.0	OG0000048.122	OG0009855.6	OG0010739.0	OG0000289.0	OG0008211.10	OG0027850.0	OG0002014.0	OG0002284.0	OG0010882.0	OG0001833.32	OG0047017.0	OG0004637.1	OG0005969.0	OG0022007.0	OG0000603.1	OG0000011.866	OG0001879.0	OG0002336.0	OG0002821.0	OG0002722.13	OG0010909.10	OG0000196.0	OG0000175.4	OG0001987.0	OG0009774.0	OG0000863.32	OG0013037.0	OG0000412.76	OG0003598.0	OG0000577.54	OG0002888.0	OG0001307.24	OG0003613.0	OG0001999.0	OG0000246.0	OG0038008.0	OG0014490.0	OG0003194.15	OG0022250.0	OG0000407.1	OG0000607.0	OG0000026.628	OG0001443.24	OG0001272.24	OG0012681.0	OG0001014.26	OG0000675.1	OG0000751.0	OG0000264.1	OG0001357.24	OG0002575.0
nan	nan	-1.3496030533302108	nan	-1.0513991525066444	-1.4575933541049346	nan	-0.9604404427442942	nan	-3.362454668397815	nan	-1.0522964439469233	nan	-1.3158096335039826	nan	nan	-2.1857367086002184	nan	-1.503895620229268	-0.2970765465464272	nan	nan	-1.1246917399686558	-2.265344566520995	nan	-0.21089678249861854	-0.9548366483967755	nan	nan	nan	nan	nan	-1.386091221203337	nan	-0.6292777248518329	nan	nan	nan	-0.59749609912741	nan	nan	-1.9545570292388328	nan	-1.2667324406452378	-0.5717503892943052	nan	nan	nan	nan	nan	-1.9810810178369487	-1.6859415911417395	-2.29689930039584	nan	-0.6982953037808398
OG0012222.4	OG0000012.918	OG0000263.57	OG0001330.24	OG0002134.0	OG0004652.6	OG0029262.0	OG0025588.0	OG0008994.0	OG0000411.0	OG0000289.0	OG0001578.0	OG0001198.26	OG0000183.0	OG0009867.4	OG0000775.24	OG0001881.0	OG0001695.22	OG0000741.0	OG0006605.0	OG0057189.0	OG0017959.0	OG0005789.1	OG0000603.1	OG0001342.24	OG0012369.6	OG0003408.0	OG0000380.29	OG0002851.1	OG0003020.3	OG0016063.0	OG0001156.1	OG0000793.0	OG0001167.24	OG0002188.22	OG0003194.15	OG0000078.263	OG0000409.24	OG0004766.0	OG0016230.0	OG0000294.0	OG0000139.0	OG0002555.0	OG0012823.2	OG0000288.79	OG0043887.0	OG0002593.5	OG0007432.4	OG0002092.0	OG0001282.24	OG0000886.24	OG0001136.24	OG0011196.0	OG0002214.0	OG0002403.0
nan	-0.3367920275193528	0.818932344010497	nan	nan	-1.711228032752598	nan	nan	-0.44398757325029636	-1.1165355818976774	-0.9604404427442942	-1.038006322579745	nan	-0.9276883599775736	nan	-0.9362209702294287	nan	nan	nan	nan	nan	nan	nan	-1.503895620229268	nan	nan	nan	-1.6488239972971885	nan	-1.6335239064899043	nan	nan	-1.1363786602577952	nan	nan	-1.9545570292388328	nan	0.10447085776291738	nan	nan	-0.9200246232794042	-0.6148451031156562	-1.501034345658797	-2.9953907467474106	nan	nan	-1.1972691044678434	nan	nan	nan	nan	-2.0673340518542216	nan	nan	-0.4414384681995431
OG0001112.46	OG0000188.1	OG0000639.0	OG0011295.0	OG0000448.96	OG0003353.0	OG0010524.6	OG0000522.0	OG0001044.24	OG0027743.0	OG0007144.1	OG0000632.24	OG0001572.24	OG0001542.3	OG0000002.763	OG0001051.24	OG0013884.2	OG0001656.2	OG0000177.8	OG0001779.0	OG0003410.4	OG0001918.20	OG0007957.0	OG0010038.0	OG0027756.0	OG0000039.0	OG0002529.1	OG0000206.0	OG0014862.2	OG0012071.2	OG0001732.10	OG0001167.24	OG0001999.0	OG0000955.28	OG0002052.0	OG0004391.0	OG0006812.2	OG0009144.0	OG0005589.0	OG0000062.12	OG0044625.0	OG0007055.0	OG0005513.0	OG0002045.0	OG0006280.10	OG0000495.68	OG0046544.0	OG0001872.0	OG0001347.26	OG0002187.22	OG0000264.1	OG0000197.0	OG0002027.0	OG0002031.0	OG0003032.7
-1.4994018758485306	-0.7192811863819898	-0.1305233660345985	nan	nan	-1.2463954637200048	nan	-0.6933877756246021	-0.4874191213260316	-1.7169079418249529	nan	-1.2622267227410604	nan	-2.0703604742791155	-1.0115879742752119	nan	nan	-0.7661119398257228	-1.1697446758323171	nan	nan	nan	nan	nan	nan	-0.23158274510390153	nan	-0.4279834868710595	nan	nan	-1.7183314200271549	nan	nan	nan	nan	-1.3086445080689395	nan	nan	nan	-1.6420539471407394	nan	nan	nan	nan	nan	-1.222296244872902	nan	-0.7202315784064051	nan	nan	-2.29689930039584	-0.5506763430092204	nan	nan	-1.294420138060902
OG0000173.0	OG0000120.105	OG0000824.24	OG0000687.0	OG0010570.0	OG0002873.0	OG0001326.24	OG0000888.24	OG0000002.1788	OG0001214.2	OG0024603.0	OG0001059.24	OG0000985.26	OG0002091.0	OG0000285.1	OG0000204.2	OG0001860.0	OG0002588.4	OG0011298.4	OG0003350.2	OG0000452.0	OG0003563.2	OG0038080.0	OG0046099.0	OG0002612.0	OG0016179.4	OG0006557.0	OG0010083.0	OG0003357.4	OG0001068.1	OG0006061.22	OG0006324.0	OG0007012.0	OG0000778.0	OG0004977.0	OG0005505.2	OG0000214.0	OG0000537.8	OG0001355.24	OG0001202.24	OG0000349.0	OG0001145.3	OG0002917.0	OG0002613.0	OG0000181.1	OG0006206.2	OG0027739.0	OG0017894.0	OG0021990.0	OG0000338.41	OG0000353.32	OG0001475.4	OG0003421.0	OG0002131.0	OG0008962.0
-0.8054085972262663	-0.8722346718514549	-1.9805115704086398	-0.7004036512159048	nan	-1.5133371067473864	nan	nan	-0.5532144378568775	-1.520769438793664	nan	nan	nan	nan	-1.4115791795064325	-0.9274139529314037	nan	-0.874084450525277	nan	nan	-0.8777911382997707	-0.822656211718274	nan	nan	-1.2870081105382027	nan	nan	nan	nan	nan	-1.0197552951466105	-1.71928118638199	nan	-1.847881495568057	nan	nan	-0.5715359737420209	-0.7223722523409946	nan	nan	-1.349970759472354	nan	nan	nan	-1.7069827279504917	nan	0.030124161455128837	nan	nan	-1.2508519328764036	-1.0513991525066444	-1.7178567712185016	nan	nan	nan
OG0012368.0	OG0000173.0	OG0001788.24	OG0005456.4	OG0010661.6	OG0000807.26	OG0011379.0	OG0000682.0	OG0000411.0	OG0006224.0	OG0008741.10	OG0000018.1	OG0014367.8	OG0000451.0	OG0001811.2	OG0000002.763	OG0022292.0	OG0012708.0	OG0000479.1	OG0000169.16	OG0000020.431	OG0000534.23	OG0005001.1	OG0016272.0	OG0000005.318	OG0002462.10	OG0001381.24	OG0005742.0	OG0007960.0	OG0000026.45	OG0043630.0	OG0001952.4	OG0010074.0	OG0003379.4	OG0001700.2	OG0002208.6	OG0000706.25	OG0000864.26	OG0000147.0	OG0003076.0	OG0000371.2	OG0000231.0	OG0000948.24	OG0001880.0	OG0001058.26	OG0000942.24	OG0000898.1	OG0005204.0	OG0012107.0	OG0034236.0	OG0001432.24	OG0002158.0	OG0003407.1	OG0001258.24	OG0017900.0
nan	-0.8054085972262663	-0.4402634755670174	-1.4868124796291446	-1.656535323845471	-3.261188937029684	-3.020925838854548	-1.453636426114565	-1.1165355818976774	nan	nan	-0.7981152571601428	nan	-0.780661077301533	nan	-1.0115879742752119	nan	nan	-3.104076998076231	-0.5532144378568775	-0.8084373492992444	0.07464243793449277	-1.4548223653847077	nan	-1.7117005053426693	nan	nan	nan	-1.7441971633972821	-0.17527287276789724	nan	-1.6042790867140473	nan	-2.6241542753321765	-2.0403782015207206	nan	nan	nan	-1.925768605814208	-0.9156635542766762	-1.567040592723894	-0.34117157565634604	-1.3470317311253557	nan	nan	-2.1824585998485664	nan	nan	nan	nan	nan	nan	nan	nan	nan
OG0000383.2	OG0000173.0	OG0001538.6	OG0011948.0	OG0003352.0	OG0001974.3	OG0000228.35	OG0010592.6	OG0003490.0	OG0044979.0	OG0002374.6	OG0001248.1	OG0000741.0	OG0022844.0	OG0002132.0	OG0000107.44	OG0000738.19	OG0000290.0	OG0002105.0	OG0001383.24	OG0000011.866	OG0002152.0	OG0000930.24	OG0002603.0	OG0000074.152	OG0000380.29	OG0001522.0	OG0005372.4	OG0004118.0	OG0011223.2	OG0002253.0	OG0002569.34	OG0006238.2	OG0008293.1	OG0010577.0	OG0000386.0	OG0014975.0	OG0003194.15	OG0022325.0	OG0015537.0	OG0001085.24	OG0001123.1	OG0000336.0	OG0010588.0	OG0002582.8	OG0044605.0	OG0006640.0	OG0003366.0	OG0002013.0	OG0001475.4	OG0013473.2	OG0002133.0	OG0002102.0	OG0000320.0	OG0000583.0
-3.432843996289213	-0.8054085972262663	-1.8432150924456403	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-0.7312063248775214	nan	-0.6519942592184017	nan	nan	-0.2970765465464272	nan	-1.8344417455388262	nan	-0.6702449142552531	-1.6488239972971885	-2.4747329082979674	nan	-1.8895031180825979	nan	nan	-1.6130787177821835	-1.2293823533437969	nan	nan	-0.5075827599241425	nan	-1.9545570292388328	nan	nan	nan	nan	-1.0118788695359795	nan	-1.4301200938519236	nan	nan	nan	nan	-1.7178567712185016	nan	nan	nan	-0.24348904385984163	-0.7490384264667812
OG0024662.0	OG0001587.1	OG0001239.26	OG0000727.24	OG0001991.0	OG0001175.1	OG0002800.10	OG0000261.0	OG0003117.0	OG0001528.16	OG0000009.1	OG0001386.24	OG0001195.12	OG0000190.0	OG0005500.2	OG0000230.3	OG0000164.0	OG0001399.24	OG0000107.44	OG0001542.3	OG0009153.0	OG0001977.0	OG0001030.26	OG0001150.24	OG0003424.0	OG0011178.0	OG0006899.0	OG0003036.0	OG0001559.30	OG0003540.0	OG0021224.0	OG0001346.24	OG0008528.0	OG0017905.0	OG0000446.108	OG0048027.0	OG0000206.0	OG0002884.0	OG0000018.289	OG0000663.26	OG0000581.0	OG0002026.0	OG0046756.0	OG0000294.0	OG0049069.0	OG0006183.2	OG0002106.0	OG0002941.1	OG0013857.0	OG0003292.4	OG0013035.0	OG0000420.0	OG0000014.1	OG0001411.26	OG0007045.2
-1.5580916359964108	nan	nan	-1.4418303451653882	nan	nan	nan	-0.9953907467474107	-1.359564163380412	-0.9867878885731491	-0.9896498118304331	nan	nan	-2.0291463456595165	nan	nan	-0.8688056482915498	nan	-0.7312063248775214	-2.0703604742791155	nan	-1.0057823525940062	nan	nan	-1.1555339986339046	nan	-1.9776676999019436	-0.2072279224818811	nan	-2.12784104277106	nan	nan	-1.8023861903089258	nan	nan	nan	-0.4279834868710595	-1.245711073270316	-0.4402634755670174	-2.455613533510315	-0.8434739414713439	nan	nan	-0.9200246232794042	nan	nan	nan	-1.192315356756893	nan	nan	-1.9323612831246366	-0.9669118306678126	-0.7683218382014891	nan	nan
OG0003427.0	OG0007423.2	OG0001702.28	OG0001519.24	OG0000009.1	OG0001578.0	OG0000302.34	OG0002530.28	OG0011153.0	OG0001924.24	OG0008937.2	OG0014022.4	OG0012708.0	OG0005511.0	OG0002336.0	OG0000305.0	OG0003441.0	OG0043911.0	OG0000196.0	OG0000977.1	OG0001165.26	OG0000039.0	OG0020775.0	OG0000388.1	OG0002418.9	OG0007730.0	OG0005917.0	OG0000346.14	OG0024533.0	OG0003482.0	OG0002055.0	OG0008359.0	OG0001167.24	OG0000581.0	OG0001397.24	OG0009887.4	OG0001246.24	OG0000160.4	OG0018780.5	OG0006267.0	OG0002110.0	OG0000512.25	OG0008532.6	OG0002240.0	OG0000584.0	OG0005092.2	OG0006246.0	OG0057085.0	OG0001336.24	OG0000382.41	OG0001388.12	OG0000420.0	OG0001049.26	OG0000605.0	OG0002031.0
nan	-2.1373304107316016	-1.7577938514291254	nan	-0.9896498118304331	-1.038006322579745	-1.2172559636048	nan	nan	nan	-0.9211169534780109	nan	nan	-2.222296244872902	nan	-0.6535820064561234	nan	nan	-0.21089678249861854	nan	nan	-0.23158274510390153	-2.3047188048551392	-1.7631706645136003	-1.2529134169721818	-1.8889686876112564	-1.8206163456437023	-1.0335695326937018	nan	nan	nan	nan	nan	-0.8434739414713439	nan	nan	nan	-0.07704103576382801	nan	nan	nan	nan	nan	nan	1.6572284011610958	nan	nan	nan	nan	nan	-2.0661252582846443	-0.9669118306678126	nan	-1.0309139934700597	nan
OG0000046.1	OG0006546.0	OG0060388.0	OG0004891.1	OG0000081.1	OG0001074.2	OG0000567.0	OG0001280.24	OG0001864.0	OG0000045.0	OG0006608.0	OG0003497.0	OG0000323.43	OG0002507.18	OG0000247.29	OG0010131.2	OG0002523.0	OG0001499.24	OG0003203.2	OG0000196.0	OG0001996.0	OG0012985.0	OG0000440.0	OG0008534.1	OG0047593.0	OG0034797.0	OG0001144.24	OG0002337.7	OG0001337.24	OG0000997.23	OG0002993.1	OG0006633.0	OG0005393.6	OG0022891.0	OG0000154.251	OG0000938.24	OG0000246.0	OG0000927.0	OG0000160.4	OG0013020.0	OG0025929.0	OG0002383.22	OG0002864.12	OG0002092.0	OG0005568.0	OG0001102.24	OG0009183.0	OG0000886.24	OG0000586.7	OG0001039.1	OG0000044.1	OG0001432.24	OG0002244.0	OG0000197.0	OG0007428.0
-0.6940878298433792	-1.7631706645136003	nan	nan	-1.0430512347852514	-2.853084151912725	-1.7466157641999256	nan	-1.0779544229680562	-0.2963676925629297	nan	nan	-3.083141235300246	-1.1942948151614887	nan	nan	-2.1228054528737617	nan	-0.7449223179945492	-0.21089678249861854	nan	nan	-0.8991568755668882	-2.803896602285193	nan	nan	nan	-1.5990249563269134	nan	-1.4414384681995431	-2.4305089080412836	nan	nan	nan	nan	nan	-0.59749609912741	-1.080087911322692	-0.07704103576382801	nan	-2.075824085003446	nan	-1.2601518973006725	nan	nan	nan	nan	nan	-0.8504804785099708	nan	-0.8785866690841354	nan	nan	-0.5506763430092204	nan
OG0000383.2	OG0015922.4	OG0003147.0	OG0000510.30	OG0001608.24	OG0003254.52	OG0007367.12	OG0000062.197	OG0013007.4	OG0012874.2	OG0000539.1	OG0005800.0	OG0003807.0	OG0002038.0	OG0002073.0	OG0003728.31	OG0016471.0	OG0000006.1	OG0001724.10	OG0002734.0	OG0008214.2	OG0030124.0	OG0001461.24	OG0002459.0	OG0010953.4	OG0000196.0	OG0001522.0	OG0001259.24	OG0002888.0	OG0002695.28	OG0001201.1	OG0048881.0	OG0003060.0	OG0027777.0	OG0001527.7	OG0012123.0	OG0000009.921	OG0002278.0	OG0006279.0	OG0000407.1	OG0002008.0	OG0010123.0	OG0000223.2	OG0000475.0	OG0000425.53	OG0000803.36	OG0000266.0	OG0000272.36	OG0000562.7	OG0001388.12	OG0000459.0	OG0029224.0	OG0003264.4	OG0000583.0	OG0000989.0
