OG0011318.4	OG0000750.0	OG0015415.0	OG0008015.25	OG0015416.2	OG0001778.24	OG0000065.1	OG0000065.40	OG0013106.2	OG0001699.1	OG0020502.0	OG0001016.1	OG0001842.34	OG0001698.26	OG0002651.6	OG0001567.1	OG0001309.24	OG0014063.4	OG0000749.2	OG0008099.0	OG0001843.5	OG0001566.2	OG0001824.24	OG0006297.0	OG0001964.1	OG0002101.0	OG0000711.2	OG0000441.96	OG0002012.0	OG0014068.0	OG0000310.18	OG0005575.28	OG0000869.2	OG0001602.32	OG0001711.10	OG0003151.14	OG0001823.24	OG0001907.32	OG0002178.2	OG0011319.4	OG0000441.1	OG0000471.2	OG0000740.26	OG0000606.2	OG0013273.0	OG0003001.0	OG0000646.28	OG0005567.0	OG0002348.56	OG0001579.36	OG0001741.1	OG0002787.0	OG0028281.0	OG0000038.0	OG0001643.24
0.8655205976501903	nan	-3.2502961243049584	nan	nan	1.7443838280358979	0.24771189432536894	nan	0.8476178546619249	nan	nan	nan	nan	nan	1.5769348003305157	nan	nan	1.4860161380079688	1.3841391953115592	nan	-0.3531256810399424	nan	1.1472252306321271	0.9782499830843142	2.7172596653012997	-0.11840617614096346	1.6513962952127228	0.7994054701654081	3.46063608926557	nan	1.2311269922753525	0.11932401178290321	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.5372384701831059	1.0977914101724462	nan	nan	nan	nan	nan	0.0038470665581885532	nan	0.004363916677930526	1.8886425076018247	3.18157176614651	1.0018249696828607
OG0020938.0	OG0018004.2	OG0001062.24	OG0004595.0	OG0038083.0	OG0008315.24	OG0022348.0	OG0034455.0	OG0054078.0	OG0015334.2	OG0016776.5	OG0003851.24	OG0017360.3	OG0020783.0	OG0019599.0	OG0043652.0	OG0023092.0	OG0001942.0	OG0010757.0	OG0028259.0	OG0025931.0	OG0043410.0	OG0034635.0	OG0028371.0	OG0004620.0	OG0046073.0	OG0001468.24	OG0044055.0	OG0060474.0	OG0012452.0	OG0004787.12	OG0045621.0	OG0035031.0	OG0021994.0	OG0044456.0	OG0008824.1	OG0011314.0	OG0008420.4	OG0005847.4	OG0045191.0	OG0022316.0	OG0007555.0	OG0038810.0	OG0013113.12	OG0041969.0	OG0017453.3	OG0014792.4	OG0043973.0	OG0029164.0	OG0012114.8	OG0008895.6	OG0045169.0	OG0014219.10	OG0043502.0	OG0001749.32
nan	0.3853200592491857	-2.591477448458153	0.38665138974771984	nan	1.1915749754253615	nan	nan	nan	2.7839154939490234	nan	0.8655205976501903	nan	nan	nan	nan	nan	0.7611175734154494	2.8085959807300305	nan	nan	nan	nan	nan	1.880732586270918	nan	-0.6163025763112397	nan	nan	0.9851500307197649	1.3863154573406102	nan	nan	nan	nan	nan	0.3323992929292201	nan	0.03982995750894196	nan	1.588680647331064	0.6379287685016304	nan	nan	nan	nan	0.6424065241727912	nan	nan	2.2940049128343407	1.6707151905302813	nan	nan	nan	0.06342085128929502
OG0020652.0	OG0005224.0	OG0005998.0	OG0047597.0	OG0024665.0	OG0016092.2	OG0024563.0	OG0027055.0	OG0007934.0	OG0038660.0	OG0024738.0	OG0046772.0	OG0020001.0	OG0000384.12	OG0027125.0	OG0007745.8	OG0009066.4	OG0028082.0	OG0029019.0	OG0044037.0	OG0056817.0	OG0041813.0	OG0028176.0	OG0009218.13	OG0047486.0	OG0005928.0	OG0004551.0	OG0003081.0	OG0012509.13	OG0003249.2	OG0014584.0	OG0000763.4	OG0038004.0	OG0018795.6	OG0003665.0	OG0045293.0	OG0024607.0	OG0005245.10	OG0014300.3	OG0037901.0	OG0010948.6	OG0044429.0	OG0012134.2	OG0004692.0	OG0000670.0	OG0044333.0	OG0056652.0	OG0015133.8	OG0002969.0	OG0005401.0	OG0035757.0	OG0016260.0	OG0018602.5	OG0016762.0	OG0003287.8
nan	1.2942863817497667	1.0177258767165767	nan	-0.696794300766698	0.4815884409640698	-13.287712379549449	nan	1.726467153015699	nan	nan	nan	-13.287712379549449	0.6306804307640175	nan	1.074665429977271	2.0954460669116415	nan	-13.287712379549449	nan	nan	nan	nan	0.08859783665721706	nan	0.6022040346690734	1.7617400199295452	1.1237619507594707	nan	0.5827811835572688	0.7532021967115423	0.24937924416740279	nan	nan	0.384522671161248	nan	1.7723908272514493	1.3663999166422105	3.087421654863426	nan	-0.2384684320513255	nan	2.3373706725293006	1.6662312980684753	0.41179161708730094	nan	nan	nan	1.222882694535903	0.5098616714265094	nan	3.91287944832307	nan	2.3312782504163008	0.14183077451903436
OG0001548.0	OG0011907.0	OG0000129.70	OG0047276.0	OG0047285.0	OG0012075.2	OG0002378.1	OG0041864.0	OG0046952.0	OG0017226.1	OG0011288.6	OG0008711.4	OG0020632.0	OG0008778.2	OG0005960.8	OG0000145.283	OG0001029.24	OG0029084.0	OG0004220.0	OG0010829.4	OG0005908.0	OG0007541.2	OG0045843.0	OG0053817.0	OG0034968.0	OG0027429.0	OG0010766.0	OG0012762.0	OG0002667.22	OG0006760.0	OG0022906.0	OG0034232.0	OG0003692.4	OG0046073.0	OG0000581.0	OG0019166.0	OG0017944.0	OG0007919.2	OG0008126.4	OG0002362.18	OG0006181.0	OG0007279.0	OG0008305.20	OG0010516.11	OG0057439.0	OG0029623.0	OG0004425.0	OG0011130.1	OG0043893.0	OG0009008.0	OG0016651.4	OG0028865.0	OG0046139.0	OG0045765.0	OG0047158.0
0.4247835488875627	-0.5513225341193677	1.3756266673221922	nan	nan	1.0016826524285967	0.718554563597271	nan	nan	nan	2.152010652872193	nan	nan	0.8395915673428889	-0.22479333228365803	1.439293811922292	0.8295430437232454	-13.287712379549449	0.889499038867008	0.7705949804564032	0.5084711489023093	2.1260974796679406	nan	nan	nan	-0.021063462381345835	1.945353576582994	-0.18463512925015554	-0.4638300168647682	0.4915411643379419	nan	nan	0.4613335449000677	nan	1.1772471915229294	nan	2.5759345917766607	1.7443838280358979	2.266796654920057	0.890621766266724	nan	1.2729571008375593	1.6958258858109845	1.4331384089746433	nan	nan	0.9762489077469487	0.6523529681837497	nan	0.8692865524528788	nan	nan	nan	nan	nan
OG0046879.0	OG0007999.8	OG0008684.0	OG0034439.0	OG0007351.6	OG0049032.0	OG0020938.0	OG0034791.0	OG0001959.2	OG0008534.1	OG0013294.0	OG0006064.22	OG0022959.0	OG0002224.0	OG0022231.0	OG0045611.0	OG0003714.0	OG0008133.2	OG0013722.0	OG0046863.0	OG0041584.0	OG0029019.0	OG0010755.16	OG0003782.3	OG0027780.0	OG0001351.24	OG0004207.12	OG0028207.0	OG0015685.2	OG0008535.12	OG0002765.0	OG0027904.0	OG0005905.2	OG0015464.5	OG0001249.1	OG0034273.0	OG0007177.0	OG0044835.0	OG0012865.13	OG0027759.0	OG0022447.0	OG0043779.0	OG0005212.2	OG0030048.0	OG0000294.0	OG0056700.0	OG0002932.0	OG0027591.0	OG0002858.1	OG0000000.3428	OG0007407.0	OG0027001.0	OG0045642.0	OG0003124.0	OG0038751.0
nan	-1.6290441468099466	1.0197070046992487	nan	0.9281276122273516	nan	nan	nan	0.08525674669063386	1.4801170986893148	-13.287712379549449	0.6997117243794203	nan	0.03630640740537713	0.5182726949813035	nan	0.9675106512496421	-0.4394047918187941	0.35471946796841364	nan	nan	-13.287712379549449	nan	-0.7017111786123427	nan	0.22725815710999397	1.6518184838487942	nan	nan	-0.9659158751733291	1.1698752019658696	nan	1.1804995206659417	nan	-0.8706266754772515	nan	1.7529617018525685	nan	nan	nan	nan	nan	0.38013847859776484	nan	0.5492780711097747	nan	-1.3352018251135211	-0.320348349215858	0.6969921272240658	1.2595687713215384	-0.9012841704692423	nan	nan	0.8863077737562118	nan
OG0001544.19	OG0013817.2	OG0057187.0	OG0006474.4	OG0000832.1	OG0005222.2	OG0016985.0	OG0000983.28	OG0000435.0	OG0020952.0	OG0002888.0	OG0029038.0	OG0013217.0	OG0011423.1	OG0018422.2	OG0017543.1	OG0016886.3	OG0000481.49	OG0002004.0	OG0038802.0	OG0002964.14	OG0022293.0	OG0001126.24	OG0045136.0	OG0044477.0	OG0017896.0	OG0002853.0	OG0003367.2	OG0007917.0	OG0004017.5	OG0003837.0	OG0004383.1	OG0017266.2	OG0045521.0	OG0026290.0	OG0019029.0	OG0013654.3	OG0018094.4	OG0000638.38	OG0020866.0	OG0000647.0	OG0034851.0	OG0001762.24	OG0006671.0	OG0005800.0	OG0015278.4	OG0044674.0	OG0034588.0	OG0005247.0	OG0057414.0	OG0019986.0	OG0006600.2	OG0048082.0	OG0000385.4	OG0060450.0
0.026452593749061528	0.3127193785212129	nan	1.9611079353502143	1.1052431973595467	-0.8917660048691236	0.3128621314639918	-0.24881984219695538	1.4282583062446856	nan	1.6650869861690503	-13.287712379549449	-1.6445617101240249	1.2624130948686494	nan	nan	nan	-0.1643902076544838	0.5467565893358981	nan	1.1309749990663227	nan	0.13377956255161086	nan	nan	0.35016579529525005	0.7546797792349047	0.8401364869038579	-0.1304523187968665	1.6977501400963226	0.028243086014224282	-0.3864574400319343	2.37870413146048	nan	nan	0.1814557336200528	nan	nan	-1.4739642483569597	1.9991998251058258	1.5595952744675021	nan	0.3595920340510828	1.4840174157564174	0.9963678385749668	nan	nan	nan	0.614801869529372	nan	1.389827401395138	0.4454875403379099	nan	-0.44553143137038725	nan
OG0002500.1	OG0008090.0	OG0044720.0	OG0021374.0	OG0030038.0	OG0053774.0	OG0024942.0	OG0000125.1	OG0057069.0	OG0027872.0	OG0047540.0	OG0002513.2	OG0043765.0	OG0020422.0	OG0004775.36	OG0043685.0	OG0047149.0	OG0045285.0	OG0005494.2	OG0022779.0	OG0037887.0	OG0020289.0	OG0006324.0	OG0043766.0	OG0008909.8	OG0028148.0	OG0003404.2	OG0046372.0	OG0041875.0	OG0012940.3	OG0016214.4	OG0002389.10	OG0034422.0	OG0000426.116	OG0048177.0	OG0002694.1	OG0007988.0	OG0045507.0	OG0020701.0	OG0016673.6	OG0057499.0	OG0017480.5	OG0004880.18	OG0007588.4	OG0038084.0	OG0047988.0	OG0016983.0	OG0017520.6	OG0024305.0	OG0010882.0	OG0034275.0	OG0005201.23	OG0002756.4	OG0013892.2	OG0009062.0
0.26966794177200243	0.9980941750185254	nan	2.567553551054343	nan	nan	nan	nan	nan	nan	nan	0.8402635344652218	nan	1.1039673920438244	nan	nan	nan	nan	0.966217077806179	nan	nan	4.118758235608516	1.0571036765369428	nan	-0.9330653301038501	nan	0.3153323082044314	nan	nan	0.13295178837298358	nan	-1.3580792498164869	nan	0.5619791065567372	nan	-0.4415781104035433	2.1636649584831984	nan	2.175478733770859	-1.1679863830220771	nan	nan	0.1636361371417185	1.902818358735986	nan	nan	1.8958734299575561	nan	nan	0.5072781668425378	nan	-0.4380446750473176	1.2984507122660298	1.5936031550660332	0.07959512477231744
OG0001189.24	OG0002088.0	OG0003893.1	OG0046337.0	OG0009075.0	OG0002338.0	OG0034677.0	OG0044577.0	OG0028863.0	OG0002210.0	OG0004415.0	OG0018788.0	OG0009066.4	OG0003244.46	OG0000676.15	OG0046642.0	OG0003278.0	OG0001391.24	OG0047422.0	OG0037906.0	OG0000673.65	OG0016042.2	OG0002141.0	OG0009807.0	OG0013741.8	OG0000880.32	OG0022907.0	OG0001047.26	OG0027476.0	OG0019216.0	OG0019453.0	OG0021973.0	OG0007500.0	OG0000000.2172	OG0015352.3	OG0000283.117	OG0043577.0	OG0006387.0	OG0021995.0	OG0001725.30	OG0000730.24	OG0001923.1	OG0013562.4	OG0021255.0	OG0010605.0	OG0047989.0	OG0004563.0	OG0007533.2	OG0025459.0	OG0006636.0	OG0034902.0	OG0034992.0	OG0012258.0	OG0015632.7	OG0045919.0
-0.8683102696008447	0.9517101327199432	1.614609116881907	nan	1.0485475108981386	2.0228413753434373	nan	nan	nan	0.71890760743638	0.7035803050088494	nan	2.0954460669116415	-1.727458289751733	0.48591129203770766	nan	0.2898198992295774	-1.5553536464893072	nan	nan	nan	-0.37420691452647314	-0.8510143614719616	0.9452037630738825	nan	1.8097593852701626	nan	-0.21206367666221243	nan	-0.8762699870755557	1.2273271436538502	nan	2.5957341102715263	-0.7131295855009672	3.6877753917297333	1.536859279708574	nan	0.19122254167169106	nan	0.43733304031440706	1.1440759674820642	1.6646736627492302	3.0773962045514254	0.8923256025288013	1.5930029909667847	nan	1.6126372914117049	0.22693517650759104	nan	2.009514064507752	nan	nan	-0.15452115583126302	nan	nan
OG0000032.86	OG0018379.1	OG0012679.2	OG0004004.10	OG0053798.0	OG0004506.12	OG0000699.1	OG0043738.0	OG0019031.4	OG0027631.0	OG0043340.0	OG0006052.2	OG0003490.0	OG0013727.2	OG0018040.6	OG0057319.0	OG0004461.4	OG0043648.0	OG0000179.0	OG0048918.0	OG0002948.2	OG0022181.0	OG0015962.0	OG0004008.3	OG0001739.127	OG0004776.1	OG0021455.0	OG0019627.0	OG0023038.0	OG0043426.0	OG0035549.0	OG0006277.9	OG0044238.0	OG0013201.2	OG0013647.7	OG0019456.0	OG0016693.0	OG0004821.2	OG0038643.0	OG0010963.0	OG0025940.0	OG0000883.0	OG0003192.0	OG0005900.4	OG0005348.0	OG0037800.0	OG0003556.1	OG0019321.0	OG0001087.24	OG0016609.0	OG0004201.6	OG0006973.11	OG0007192.0	OG0044678.0	OG0010164.0
-0.10263570959721388	nan	0.7311933891748592	1.4963694075964593	nan	-0.3243995510747252	-0.07762728396142933	nan	nan	3.100757294367941	nan	nan	-1.241838281638303	4.2601623656281165	nan	nan	1.070901214560109	nan	1.3347813612256756	nan	-0.3596714153763588	-0.06425503499592826	-0.6653863315394017	0.6553936862355318	nan	2.111202704032126	1.745084638910725	nan	1.3654740113997599	nan	nan	nan	nan	-0.362567391469132	1.8739008547524438	2.2593991197082564	0.4850975051534896	0.020877964039833385	nan	0.3185433537965131	nan	0.5462623560293123	1.6879897102814017	1.6329654413983565	-0.4870663199323252	nan	-0.15317392877132677	nan	-0.034887082362297955	0.011297752001703364	0.37074425577368686	nan	3.134568917855123	nan	1.3969827594643367
OG0018041.0	OG0046251.0	OG0001544.19	OG0003629.0	OG0015720.2	OG0038738.0	OG0001874.6	OG0009861.0	OG0011625.0	OG0006799.0	OG0038103.0	OG0007070.2	OG0000479.144	OG0008782.8	OG0056601.0	OG0018043.2	OG0013998.0	OG0004853.2	OG0001031.24	OG0015186.2	OG0029551.0	OG0007100.3	OG0003096.0	OG0027799.0	OG0003042.15	OG0057017.0	OG0007475.6	OG0013839.2	OG0001689.24	OG0014623.3	OG0010598.0	OG0011889.2	OG0020380.0	OG0007809.2	OG0045992.0	OG0001180.24	OG0005091.0	OG0000752.42	OG0009871.2	OG0003453.0	OG0003621.0	OG0006333.1	OG0003168.0	OG0002273.0	OG0037945.0	OG0017221.3	OG0047101.0	OG0014145.0	OG0027585.0	OG0001142.24	OG0011440.0	OG0004032.0	OG0000094.196	OG0045049.0	OG0009047.3
1.7110528866987273	nan	0.026452593749061528	0.18026284911433318	0.4949322624158217	nan	0.19992233859835734	1.4919403185439983	1.7132020598030078	1.391964195992689	nan	-0.45094912291987993	nan	-0.9931845942571418	nan	nan	1.032271446626623	0.853812800726675	-0.23222642330719745	0.8551736594935451	nan	1.719075436099864	1.1817562606189682	nan	0.080990223337823	nan	-0.73881571151417	1.7576415384655866	-0.9997184157154544	-0.5905641096865126	0.4857265662156015	nan	nan	1.0188009984937105	nan	-0.8673795185821486	1.3642852532951788	-0.3732714036958787	0.9647320141290596	1.0420979790483336	0.2976686512017019	0.9766342945498457	1.246190864849812	0.8750976674348694	nan	nan	nan	2.499852146856275	nan	-1.245078028610199	0.9922148985708733	1.2110030683792603	1.3452919219606498	nan	-0.4602475497438048
OG0014635.1	OG0027576.0	OG0021960.0	OG0021294.0	OG0034813.0	OG0001588.0	OG0010956.0	OG0006399.1	OG0047980.0	OG0044916.0	OG0016607.0	OG0027588.0	OG0038847.0	OG0021967.0	OG0004347.0	OG0024755.0	OG0001817.10	OG0012683.2	OG0056657.0	OG0029121.0	OG0020611.0	OG0020693.0	OG0044246.0	OG0000576.0	OG0000114.0	OG0003803.0	OG0022465.0	OG0057465.0	OG0025880.0	OG0045693.0	OG0006204.0	OG0024539.0	OG0007389.1	OG0004432.0	OG0018492.6	OG0004098.16	OG0022291.0	OG0041767.0	OG0047456.0	OG0029955.0	OG0005469.6	OG0003072.2	OG0025103.0	OG0016162.0	OG0021188.0	OG0023036.0	OG0056702.0	OG0011181.10	OG0023991.0	OG0017877.1	OG0028863.0	OG0007586.18	OG0018194.3	OG0007128.8	OG0038681.0
1.8335105677415127	nan	nan	1.7044609734973073	nan	1.0627637716433256	0.8378171889038313	0.8366082455877512	nan	nan	-13.287712379549449	1.2248717159605245	nan	2.3786877351110483	0.10038767725510782	1.5560942661489752	-1.1270206650117156	2.0982969034604637	nan	nan	nan	nan	nan	-3.0588071764336253	1.483624221295889	1.0433380085314297	nan	nan	0.5127625433674473	nan	1.1822636339219186	2.048792588496221	nan	1.030206650126144	nan	1.0269464719670651	nan	nan	nan	nan	0.5582200955366825	0.427806669207431	0.9771885385880322	1.1517132704904491	nan	0.6142325097745782	nan	1.1043377432859542	nan	nan	nan	nan	nan	0.7003492798011244	nan
OG0007280.9	OG0020662.0	OG0008765.4	OG0006014.0	OG0011225.0	OG0024455.0	OG0015370.8	OG0008640.19	OG0011266.9	OG0048082.0	OG0000834.30	OG0004330.0	OG0060444.0	OG0026271.0	OG0005175.0	OG0021392.0	OG0001533.2	OG0027021.0	OG0026482.0	OG0000397.3	OG0029222.0	OG0006478.0	OG0054129.0	OG0027476.0	OG0011437.0	OG0011333.6	OG0047342.0	OG0001448.24	OG0008312.26	OG0007467.0	OG0013279.11	OG0044717.0	OG0017764.3	OG0057137.0	OG0001811.2	OG0045979.0	OG0000165.172	OG0004937.4	OG0013024.0	OG0005577.0	OG0011206.0	OG0008180.1	OG0016804.0	OG0028215.0	OG0027667.0	OG0005937.10	OG0045561.0	OG0010111.0	OG0038644.0	OG0034816.0	OG0025026.0	OG0016928.0	OG0045915.0	OG0001512.12	OG0047132.0
0.8299330138016919	nan	-0.2574231342740507	0.1483150236387347	0.33007620575494895	nan	nan	-13.287712379549449	nan	nan	0.39462223279488984	0.7015621001602227	nan	0.9798252288294027	0.6491601029118107	nan	0.8134961778968566	nan	nan	0.5386877378575805	3.4676685941082344	-0.345301972318669	nan	nan	2.158090279036351	nan	nan	0.5972350911488868	nan	0.25957460980403974	nan	nan	2.6234305752634217	nan	-0.6021915291746831	nan	-0.7714756348983401	0.04555662059931723	1.1101100127844779	1.873913154300998	1.3378379162616163	0.09745513436032822	1.262543714416213	nan	1.5955824426107386	1.0461525879823506	nan	0.7761792213643838	nan	nan	nan	nan	nan	0.680733870553924	nan
