OG0011318.4	OG0000750.0	OG0015415.0	OG0008015.25	OG0015416.2	OG0001778.24	OG0000065.1	OG0000065.40	OG0013106.2	OG0001699.1	OG0020502.0	OG0001016.1	OG0001842.34	OG0001698.26	OG0002651.6	OG0001567.1	OG0001309.24	OG0014063.4	OG0000749.2	OG0008099.0	OG0001843.5	OG0001566.2	OG0001824.24	OG0006297.0	OG0001964.1	OG0002101.0	OG0000711.2	OG0000441.96	OG0002012.0	OG0014068.0	OG0000310.18	OG0005575.28	OG0000869.2	OG0001602.32	OG0001711.10	OG0003151.14	OG0001823.24	OG0001907.32	OG0002178.2	OG0011319.4	OG0000441.1	OG0000471.2	OG0000740.26	OG0000606.2	OG0013273.0	OG0003001.0	OG0000646.28	OG0005567.0	OG0002348.56	OG0001579.36	OG0001741.1	OG0002787.0	OG0028281.0	OG0000038.0	OG0001643.24
2.691807	8.031029	nan	5.706339	2.859408	3.7794	261.3961	1.3176729999999999	2.439466	1.681299	1.45823	9.612509	259.9382	259.7875	2.714426	1.4930139999999998	1.75797	2.819097	4.645896	3.743746	2.200303	1.47749	1.4457950000000002	2.638194	1.419249	265.3026	2.371801	2.792671	1.5158120000000002	2.603728	2.323003	259.587	2.2486330000000003	3.2853440000000003	1.45567	3.4113809999999996	1.65068	2.378132	4.148018	260.42900000000003	20.15145	1.4549530000000002	3.420864	2.591919	3.258897	2.290682	8.175956	2.881973	2.656631	2.983893	nan	264.0301	3.272072	1.492391	0.8037605999999999
OG0020652.0	OG0005224.0	OG0005998.0	OG0047597.0	OG0024665.0	OG0016092.2	OG0024563.0	OG0027055.0	OG0007934.0	OG0038660.0	OG0024738.0	OG0046772.0	OG0020001.0	OG0000384.12	OG0027125.0	OG0007745.8	OG0009066.4	OG0028082.0	OG0029019.0	OG0044037.0	OG0056817.0	OG0041813.0	OG0028176.0	OG0009218.13	OG0047486.0	OG0005928.0	OG0004551.0	OG0003081.0	OG0012509.13	OG0003249.2	OG0014584.0	OG0000763.4	OG0038004.0	OG0018795.6	OG0003665.0	OG0045293.0	OG0024607.0	OG0005245.10	OG0014300.3	OG0037901.0	OG0010948.6	OG0044429.0	OG0012134.2	OG0004692.0	OG0000670.0	OG0044333.0	OG0056652.0	OG0015133.8	OG0002969.0	OG0005401.0	OG0035757.0	OG0016260.0	OG0018602.5	OG0016762.0	OG0003287.8
2.2214669999999996	10.365960000000001	14.01486	3.403414	2.087559	1.4479549999999999	3.051554	1.515935	5.32151	3.383061	2.235389	266.7248	3.739327	4.6202879999999995	2.415959	1.10436	4.604927	3.741625	3.754778	2.879302	2.690677	3.261327	3.796795	3.7144839999999997	3.38441	3.05715	9.492633	1.937211	1.300187	1.778042	1.541983	8.550564	2.633734	3.2616009999999998	5.451496	262.8058	2.416515	6.898038000000001	3.765372	3.034423	2.628446	1.4378360000000001	232.5561	8.341397	1.353917	2.857399	2.60655	3.346972	4.3292910000000004	5.026582	1.3054569999999999	1.856308	3.357362	2.971428	46.61679
OG0001548.0	OG0011907.0	OG0000129.70	OG0047276.0	OG0047285.0	OG0012075.2	OG0002378.1	OG0041864.0	OG0046952.0	OG0017226.1	OG0011288.6	OG0008711.4	OG0020632.0	OG0008778.2	OG0005960.8	OG0000145.283	OG0001029.24	OG0029084.0	OG0004220.0	OG0010829.4	OG0005908.0	OG0007541.2	OG0045843.0	OG0053817.0	OG0034968.0	OG0027429.0	OG0010766.0	OG0012762.0	OG0002667.22	OG0006760.0	OG0022906.0	OG0034232.0	OG0003692.4	OG0046073.0	OG0000581.0	OG0019166.0	OG0017944.0	OG0007919.2	OG0008126.4	OG0002362.18	OG0006181.0	OG0007279.0	OG0008305.20	OG0010516.11	OG0057439.0	OG0029623.0	OG0004425.0	OG0011130.1	OG0043893.0	OG0009008.0	OG0016651.4	OG0028865.0	OG0046139.0	OG0045765.0	OG0047158.0
24.92214	2.4835	nan	3.37103	3.3524800000000003	227.5036	3.229675	3.27102	258.2651	261.3484	227.0202	3.6878629999999997	2.2221189999999997	2.293832	216.1772	3.558043	nan	3.738875	5.596697	4.572952	4.5110589999999995	2.942654	257.7961	2.523475	2.2427919999999997	1.266777	1.6187120000000002	1.6844669999999997	4.014672	10.67842	1.457231	1.3052139999999999	4.769069	265.3026	nan	1.444912	1.721125	4.623578	3.820733	3.4102300000000003	4.022291	220.1811	20.584329999999998	1.7282220000000001	2.82921	1.4298110000000002	116.5654	4.542981	2.813423	1.572091	2.660389	2.713594	261.6363	261.6984	3.363886
OG0046879.0	OG0007999.8	OG0008684.0	OG0034439.0	OG0007351.6	OG0049032.0	OG0020938.0	OG0034791.0	OG0001959.2	OG0008534.1	OG0013294.0	OG0006064.22	OG0022959.0	OG0002224.0	OG0022231.0	OG0045611.0	OG0003714.0	OG0008133.2	OG0013722.0	OG0046863.0	OG0041584.0	OG0029019.0	OG0010755.16	OG0003782.3	OG0027780.0	OG0001351.24	OG0004207.12	OG0028207.0	OG0015685.2	OG0008535.12	OG0002765.0	OG0027904.0	OG0005905.2	OG0015464.5	OG0001249.1	OG0034273.0	OG0007177.0	OG0044835.0	OG0012865.13	OG0027759.0	OG0022447.0	OG0043779.0	OG0005212.2	OG0030048.0	OG0000294.0	OG0056700.0	OG0002932.0	OG0027591.0	OG0002858.1	OG0000000.3428	OG0007407.0	OG0027001.0	OG0045642.0	OG0003124.0	OG0038751.0
259.5811	1.719185	5.2898760000000005	1.309364	217.3753	2.358991	2.691807	2.242839	nan	3.6454809999999997	4.627999	0.711584	2.747183	1.4495719999999999	3.441393	252.7406	27.134490000000003	1.637649	2.964896	265.8617	3.272828	3.754778	2.706823	11.62572	261.5199	nan	2.394508	3.7669589999999995	2.252185	1.22089	0.6747206	3.3744110000000003	5.907986	3.2787699999999997	nan	1.3078370000000001	4.1600589999999995	1.87323	259.939	254.7035	3.8108839999999997	1.495374	2.179751	2.5339709999999998	12.53245	2.705649	34.94226	2.002954	3.262813	0.9506785	2.0681119999999997	3.24572	260.7262	3.2219130000000002	3.3600440000000003
OG0001544.19	OG0013817.2	OG0057187.0	OG0006474.4	OG0000832.1	OG0005222.2	OG0016985.0	OG0000983.28	OG0000435.0	OG0020952.0	OG0002888.0	OG0029038.0	OG0013217.0	OG0011423.1	OG0018422.2	OG0017543.1	OG0016886.3	OG0000481.49	OG0002004.0	OG0038802.0	OG0002964.14	OG0022293.0	OG0001126.24	OG0045136.0	OG0044477.0	OG0017896.0	OG0002853.0	OG0003367.2	OG0007917.0	OG0004017.5	OG0003837.0	OG0004383.1	OG0017266.2	OG0045521.0	OG0026290.0	OG0019029.0	OG0013654.3	OG0018094.4	OG0000638.38	OG0020866.0	OG0000647.0	OG0034851.0	OG0001762.24	OG0006671.0	OG0005800.0	OG0015278.4	OG0044674.0	OG0034588.0	OG0005247.0	OG0057414.0	OG0019986.0	OG0006600.2	OG0048082.0	OG0000385.4	OG0060450.0
45.64451	3.15321	1.507582	9.371653	5.358154	0.8267322	1.4753100000000001	nan	0.7896392	2.617425	3.22547	3.747524	20.32112	4.612561	2.713457	3.34114	1.312133	6.793947999999999	nan	3.422767	0.6395744000000001	1.453972	nan	258.8963	1.4552129999999999	2.698946	28.03981	46.209309999999995	3.121909	0.780939	16.106460000000002	215.5659	3.439865	272.9713	3.414799	20.49895	260.4441	3.065091	2.220815	1.931022	nan	2.226429	6.395856	6.990302000000001	2.581083	2.754515	1.870554	1.4529040000000002	1.22593	2.683559	1.7864659999999999	216.3081	3.7825349999999998	45.1754	1.520441
OG0002500.1	OG0008090.0	OG0044720.0	OG0021374.0	OG0030038.0	OG0053774.0	OG0024942.0	OG0000125.1	OG0057069.0	OG0027872.0	OG0047540.0	OG0002513.2	OG0043765.0	OG0020422.0	OG0004775.36	OG0043685.0	OG0047149.0	OG0045285.0	OG0005494.2	OG0022779.0	OG0037887.0	OG0020289.0	OG0006324.0	OG0043766.0	OG0008909.8	OG0028148.0	OG0003404.2	OG0046372.0	OG0041875.0	OG0012940.3	OG0016214.4	OG0002389.10	OG0034422.0	OG0000426.116	OG0048177.0	OG0002694.1	OG0007988.0	OG0045507.0	OG0020701.0	OG0016673.6	OG0057499.0	OG0017480.5	OG0004880.18	OG0007588.4	OG0038084.0	OG0047988.0	OG0016983.0	OG0017520.6	OG0024305.0	OG0010882.0	OG0034275.0	OG0005201.23	OG0002756.4	OG0013892.2	OG0009062.0
9.453396000000001	1.069807	1.866522	1.240701	2.700756	2.641722	2.7299990000000003	1.851177	2.76987	259.4058	3.378714	4.656203	1.483535	3.377072	3.252353	1.492289	3.371928	256.8808	3.469411	1.441296	3.040324	3.729103	20.63381	1.487978	2.8566	3.749786	5.363737	267.4557	3.268748	3.4398839999999997	2.240318	4.969728	1.2914709999999998	1.609796	3.777769	45.91741	3.254741	256.0079	6.2922139999999995	3.4536660000000006	2.541744	2.6976139999999997	13.72817	4.596546	2.807459	3.77357	1.6589919999999998	2.597731	3.787146	3.082652	1.294182	3.7863519999999995	3.085635	1.636691	3.524582
OG0001189.24	OG0002088.0	OG0003893.1	OG0046337.0	OG0009075.0	OG0002338.0	OG0034677.0	OG0044577.0	OG0028863.0	OG0002210.0	OG0004415.0	OG0018788.0	OG0009066.4	OG0003244.46	OG0000676.15	OG0046642.0	OG0003278.0	OG0001391.24	OG0047422.0	OG0037906.0	OG0000673.65	OG0016042.2	OG0002141.0	OG0009807.0	OG0013741.8	OG0000880.32	OG0022907.0	OG0001047.26	OG0027476.0	OG0019216.0	OG0019453.0	OG0021973.0	OG0007500.0	OG0000000.2172	OG0015352.3	OG0000283.117	OG0043577.0	OG0006387.0	OG0021995.0	OG0001725.30	OG0000730.24	OG0001923.1	OG0013562.4	OG0021255.0	OG0010605.0	OG0047989.0	OG0004563.0	OG0007533.2	OG0025459.0	OG0006636.0	OG0034902.0	OG0034992.0	OG0012258.0	OG0015632.7	OG0045919.0
nan	nan	1.9911290000000001	263.4255	2.005664	1.137699	1.4589809999999999	1.432988	2.5033090000000002	nan	120.5824	3.470452	4.604927	2.978428	3.536954	268.2931	3.6869089999999995	nan	3.3530059999999997	3.084906	2.469786	1.169575	nan	2.554924	3.0697200000000002	2.991283	1.429202	nan	1.478845	1.491475	1.115848	3.2832209999999997	145.0991	0.7573377	1.375494	1.166811	1.475511	3.406565	3.280873	6.215444000000001	3.7803449999999996	2.365583	6.318871	2.204832	1.1082459999999998	3.7058379999999995	8.488909	0.9621656	2.751783	214.7529	2.201571	2.233609	3.007434	1.293407	260.5151
OG0000032.86	OG0018379.1	OG0012679.2	OG0004004.10	OG0053798.0	OG0004506.12	OG0000699.1	OG0043738.0	OG0019031.4	OG0027631.0	OG0043340.0	OG0006052.2	OG0003490.0	OG0013727.2	OG0018040.6	OG0057319.0	OG0004461.4	OG0043648.0	OG0000179.0	OG0048918.0	OG0002948.2	OG0022181.0	OG0015962.0	OG0004008.3	OG0001739.127	OG0004776.1	OG0021455.0	OG0019627.0	OG0023038.0	OG0043426.0	OG0035549.0	OG0006277.9	OG0044238.0	OG0013201.2	OG0013647.7	OG0019456.0	OG0016693.0	OG0004821.2	OG0038643.0	OG0010963.0	OG0025940.0	OG0000883.0	OG0003192.0	OG0005900.4	OG0005348.0	OG0037800.0	OG0003556.1	OG0019321.0	OG0001087.24	OG0016609.0	OG0004201.6	OG0006973.11	OG0007192.0	OG0044678.0	OG0010164.0
nan	263.6024	1.04464	9.8238	2.5199380000000002	14.1031	3.796767	1.479776	255.4751	2.019957	1.487068	263.6233	44.95245	1.4173209999999998	2.236741	1.5132459999999999	7.412988	1.491963	nan	2.353545	8.1969	3.4159029999999997	1.686722	143.7956	270.6566	4.221091	1.8882580000000002	3.2609939999999997	1.984621	1.477185	2.818627	1.8775169999999999	2.789211	1.8482060000000002	3.753168	2.125832	3.7979269999999996	2.288776	3.3930029999999998	4.642501	3.058666	1.187017	1.7982369999999999	1.123154	13.27304	3.0413810000000003	20.48808	2.760863	nan	2.53448	3.311667	2.37644	2.024652	1.848886	3.720053
OG0018041.0	OG0046251.0	OG0001544.19	OG0003629.0	OG0015720.2	OG0038738.0	OG0001874.6	OG0009861.0	OG0011625.0	OG0006799.0	OG0038103.0	OG0007070.2	OG0000479.144	OG0008782.8	OG0056601.0	OG0018043.2	OG0013998.0	OG0004853.2	OG0001031.24	OG0015186.2	OG0029551.0	OG0007100.3	OG0003096.0	OG0027799.0	OG0003042.15	OG0057017.0	OG0007475.6	OG0013839.2	OG0001689.24	OG0014623.3	OG0010598.0	OG0011889.2	OG0020380.0	OG0007809.2	OG0045992.0	OG0001180.24	OG0005091.0	OG0000752.42	OG0009871.2	OG0003453.0	OG0003621.0	OG0006333.1	OG0003168.0	OG0002273.0	OG0037945.0	OG0017221.3	OG0047101.0	OG0014145.0	OG0027585.0	OG0001142.24	OG0011440.0	OG0004032.0	OG0000094.196	OG0045049.0	OG0009047.3
1.5004309999999998	254.2559	45.64451	5.2500089999999995	3.770203	3.402949	1.9780360000000001	1.104982	3.271018	3.2129380000000003	2.811794	26.09354	1.496198	4.361534	2.7136240000000003	6.431208	2.9617259999999996	5.976548	nan	2.480789	1.4435440000000002	1.3890559999999998	1.39313	262.56	3.399463	2.652664	1.299358	3.503886	4.0222489999999995	3.143967	1.911976	2.359115	257.4666	4.855506	255.7363	nan	3.5548910000000005	nan	0.6712932	45.93983	1.913401	2.299889	20.613129999999998	4.072956	3.064216	257.9474	3.362432	1.6775349999999998	2.423484	nan	0.725441	3.906415	1.516697	256.2984	1.5354709999999998
OG0014635.1	OG0027576.0	OG0021960.0	OG0021294.0	OG0034813.0	OG0001588.0	OG0010956.0	OG0006399.1	OG0047980.0	OG0044916.0	OG0016607.0	OG0027588.0	OG0038847.0	OG0021967.0	OG0004347.0	OG0024755.0	OG0001817.10	OG0012683.2	OG0056657.0	OG0029121.0	OG0020611.0	OG0020693.0	OG0044246.0	OG0000576.0	OG0000114.0	OG0003803.0	OG0022465.0	OG0057465.0	OG0025880.0	OG0045693.0	OG0006204.0	OG0024539.0	OG0007389.1	OG0004432.0	OG0018492.6	OG0004098.16	OG0022291.0	OG0041767.0	OG0047456.0	OG0029955.0	OG0005469.6	OG0003072.2	OG0025103.0	OG0016162.0	OG0021188.0	OG0023036.0	OG0056702.0	OG0011181.10	OG0023991.0	OG0017877.1	OG0028863.0	OG0007586.18	OG0018194.3	OG0007128.8	OG0038681.0
8.026104	2.8431509999999998	3.2804	2.222817	2.2320599999999997	4.069877	5.293305	2.4511849999999997	3.741215	1.866106	4.599387999999999	2.153248	3.4145550000000005	4.594476	5.606269	6.353271	20.60625	2.998625	2.614835	2.676475	3.101178	2.235884	2.7869650000000004	nan	0.8227956	8.856579	1.483681	2.4541009999999996	3.848963	263.6362	27.19637	3.045114	2.229932	119.0341	3.4548769999999998	2.399982	1.45757	3.2295979999999997	3.3607970000000003	2.129723	0.7774813	4.859053	1.165651	4.7271540000000005	3.400549	1.956189	2.5958330000000003	2.388985	2.673898	1.309382	2.5033090000000002	2.673146	2.6717470000000003	0.6770523	3.4089699999999996
OG0007280.9	OG0020662.0	OG0008765.4	OG0006014.0	OG0011225.0	OG0024455.0	OG0015370.8	OG0008640.19	OG0011266.9	OG0048082.0	OG0000834.30	OG0004330.0	OG0060444.0	OG0026271.0	OG0005175.0	OG0021392.0	OG0001533.2	OG0027021.0	OG0026482.0	OG0000397.3	OG0029222.0	OG0006478.0	OG0054129.0	OG0027476.0	OG0011437.0	OG0011333.6	OG0047342.0	OG0001448.24	OG0008312.26	OG0007467.0	OG0013279.11	OG0044717.0	OG0017764.3	OG0057137.0	OG0001811.2	OG0045979.0	OG0000165.172	OG0004937.4	OG0013024.0	OG0005577.0	OG0011206.0	OG0008180.1	OG0016804.0	OG0028215.0	OG0027667.0	OG0005937.10	OG0045561.0	OG0010111.0	OG0038644.0	OG0034816.0	OG0025026.0	OG0016928.0	OG0045915.0	OG0001512.12	OG0047132.0
3.312701	2.22143	3.7766050000000004	26.762829999999997	1.751298	2.225898	2.522974	2.013427	255.9798	3.7825349999999998	nan	0.4822526	1.516576	1.9067020000000001	168.5221	2.887351	7.701737	3.2735819999999998	1.8732240000000002	2.375744	1.3592950000000001	2.184629	2.442228	1.478845	4.571872	1.43614	3.3462980000000004	nan	3.2732259999999997	0.6928949999999999	3.2568610000000002	1.8631669999999998	3.768498	1.509609	2.214824	265.8784	nan	1.083723	1.1113600000000001	4.650717	2.3057849999999998	4.562136	3.520317	3.763464	1.560961	1.204776	256.3595	3.000312	3.3585830000000003	2.218427	2.779521	2.025614	264.5633	20.27516	3.332375
OG0000101.213	OG0001621.2	OG0004314.0	OG0017128.6	OG0004757.2	OG0012879.6	OG0000130.27	OG0046889.0	OG0014039.0	OG0021276.0	OG0029189.0	OG0008238.2	OG0002818.5	OG0022184.0	OG0024733.0	OG0053977.0	OG0012380.2	OG0048966.0	OG0034316.0	OG0023037.0	OG0005299.0	OG0046302.0	OG0028110.0	OG0013112.6	OG0027865.0	OG0044532.0	OG0038853.0	OG0018588.1	OG0056707.0	OG0006675.0	OG0024292.0	OG0007747.5	OG0053945.0	OG0012825.2	OG0035009.0	OG0011210.1	OG0007605.0	OG0003338.0	OG0011185.0	OG0016866.3	OG0006129.1	OG0003417.0	OG0012632.1	OG0001739.127	OG0003509.26	OG0029073.0	OG0019951.0	OG0004166.0	OG0028180.0	OG0000288.196	OG0009033.6	OG0001601.50	OG0044676.0	OG0011754.0	OG0045262.0
