OG0000740.26	OG0011318.4	OG0002012.0	OG0000310.18	OG0003151.14	OG0000038.0	OG0000441.96	OG0001778.24	OG0001566.2	OG0020502.0	OG0003001.0	OG0000750.0	OG0001698.26	OG0001643.24	OG0000646.28	OG0015415.0	OG0005567.0	OG0001579.36	OG0028281.0	OG0014068.0	OG0000065.40	OG0000869.2	OG0002348.56	OG0001843.5	OG0002178.2	OG0013273.0	OG0001309.24	OG0000065.1	OG0001823.24	OG0001602.32	OG0000606.2	OG0002651.6	OG0002101.0	OG0001741.1	OG0011319.4	OG0014063.4	OG0013106.2	OG0000441.1	OG0001842.34	OG0015416.2	OG0005575.28	OG0006297.0	OG0008015.25	OG0001016.1	OG0000711.2	OG0001824.24	OG0000471.2	OG0001711.10	OG0008099.0	OG0000749.2	OG0001907.32	OG0001964.1	OG0001567.1	OG0001699.1	OG0002787.0
nan	nan	1.931039	2.686169	1.968918	nan	2.3589700000000002	2.254382	3.2808660000000005	2.372588	19.1369	nan	8.187973	1.468797	nan	2.364154	27.19637	nan	4.64919	nan	nan	2.861068	0.49714480000000005	nan	26.019029999999997	3.2757490000000002	4.467623000000001	2.540526	nan	1.386922	nan	14.199679999999999	nan	45.52686	1.499462	nan	2.8683490000000003	1.582362	217.7051	18.71515	217.8904	nan	7.998943	260.0779	269.9007	3.25014	1.058274	1.397152	nan	2.006	218.8082	1.224227	2.0333900000000003	nan	0.43474409999999997
OG0002037.0	OG0012721.2	OG0004765.12	OG0000002.1788	OG0000575.28	OG0002284.0	OG0000204.2	OG0012733.0	OG0012864.11	OG0012259.0	OG0001851.13	OG0000385.4	OG0006618.0	OG0002722.13	OG0012775.1	OG0001947.0	OG0000219.0	OG0001165.26	OG0002137.2	OG0002766.0	OG0000200.0	OG0006300.0	OG0001135.4	OG0016447.0	OG0002247.8	OG0008766.0	OG0003627.46	OG0001933.0	OG0003299.0	OG0022201.0	OG0000989.0	OG0018156.2	OG0000581.0	OG0000372.92	OG0000831.11	OG0000034.305	OG0001060.26	OG0001801.0	OG0004389.0	OG0001556.24	OG0001085.24	OG0002070.0	OG0025929.0	OG0002243.0	OG0000180.0	OG0006888.6	OG0001267.24	OG0000044.1	OG0001576.0	OG0000459.0	OG0014569.0	OG0024484.0	OG0002235.0	OG0002032.0	OG0001054.1
nan	1.658253	1.8875009999999999	nan	10.89047	4.506986	1.468797	4.193656	264.1684	4.813836	3.614979	45.1754	215.359	1.093388	1.307251	1.449051	nan	nan	2.4582080000000004	6.190982	nan	28.06043	232.7951	1.014203	1.896337	172.5294	3.737107	nan	45.52686	2.072807	0.9012319999999999	1.513609	nan	nan	nan	6.8926940000000005	nan	3.33285	21.86253	1.451284	nan	nan	3.068541	nan	1.173859	1.5670600000000001	nan	0.51542	2.307684	nan	2.989292	3.016909	4.068341	nan	nan
OG0027778.0	OG0001956.0	OG0000046.1	OG0001128.24	OG0002062.0	OG0002498.2	OG0003173.0	OG0000261.0	OG0000048.122	OG0000004.816	OG0009862.0	OG0002003.1	OG0000451.0	OG0008165.14	OG0002532.34	OG0000107.44	OG0001446.24	OG0013056.0	OG0005754.0	OG0024331.0	OG0013947.0	OG0002211.0	OG0000005.318	OG0006617.0	OG0001912.0	OG0002139.0	OG0047299.0	OG0011980.0	OG0001497.24	OG0011960.4	OG0001133.24	OG0002245.24	OG0003450.0	OG0008530.2	OG0000026.45	OG0006588.0	OG0003364.8	OG0000476.2	OG0030068.0	OG0002232.24	OG0000801.24	OG0001625.2	OG0003768.0	OG0002666.2	OG0000747.2	OG0001636.12	OG0009926.1	OG0000180.0	OG0001183.1	OG0000231.0	OG0000584.0	OG0000197.0	OG0002643.3	OG0009300.0	OG0017945.4
260.5621	nan	nan	nan	nan	3.552321	4.404532	4.577841	2.077664	3.136953	1.3486120000000001	nan	nan	1.19769	0.6185839	0.2686815	nan	2.7107810000000003	4.6331370000000005	2.337687	2.569213	nan	1.858959	219.9625	nan	nan	3.389564	4.468088	nan	1.7286849999999998	nan	5.13835	45.062540000000006	2.936502	nan	220.0064	45.443870000000004	nan	2.529131	5.343876	7.852777000000001	258.4824	45.48949	3.239729	nan	261.4398	1.101797	1.173859	nan	nan	1.206301	1.255168	2.743887	6.461799	1.6856220000000002
OG0000983.28	OG0005523.0	OG0002209.38	OG0017889.0	OG0000048.122	OG0009855.6	OG0010739.0	OG0000289.0	OG0008211.10	OG0027850.0	OG0002014.0	OG0002284.0	OG0010882.0	OG0001833.32	OG0047017.0	OG0004637.1	OG0005969.0	OG0022007.0	OG0000603.1	OG0000011.866	OG0001879.0	OG0002336.0	OG0002821.0	OG0002722.13	OG0010909.10	OG0000196.0	OG0000175.4	OG0001987.0	OG0009774.0	OG0000863.32	OG0013037.0	OG0000412.76	OG0003598.0	OG0000577.54	OG0002888.0	OG0001307.24	OG0003613.0	OG0001999.0	OG0000246.0	OG0038008.0	OG0014490.0	OG0003194.15	OG0022250.0	OG0000407.1	OG0000607.0	OG0000026.628	OG0001443.24	OG0001272.24	OG0012681.0	OG0001014.26	OG0000675.1	OG0000751.0	OG0000264.1	OG0001357.24	OG0002575.0
nan	13.9018	6.47046	1.1758979999999999	2.077664	3.4866230000000002	1.1893719999999999	2.732027	1.8981169999999998	259.795	nan	4.506986	3.082652	5.053808999999999	3.3886220000000002	27.901870000000002	4.64771	3.2115650000000002	3.349107	nan	nan	2.7311229999999997	2.222141	1.093388	0.9755014999999999	1.810744	1.067325	nan	1.9966599999999999	nan	2.952169	nan	2.318691	nan	3.22547	nan	11.0984	nan	1.499462	2.553502	1.384236	nan	3.410714	1.9915889999999998	nan	nan	nan	nan	4.732837	nan	1.3994879999999998	2.006	nan	nan	4.320736
OG0012222.4	OG0000012.918	OG0000263.57	OG0001330.24	OG0002134.0	OG0004652.6	OG0029262.0	OG0025588.0	OG0008994.0	OG0000411.0	OG0000289.0	OG0001578.0	OG0001198.26	OG0000183.0	OG0009867.4	OG0000775.24	OG0001881.0	OG0001695.22	OG0000741.0	OG0006605.0	OG0057189.0	OG0017959.0	OG0005789.1	OG0000603.1	OG0001342.24	OG0012369.6	OG0003408.0	OG0000380.29	OG0002851.1	OG0003020.3	OG0016063.0	OG0001156.1	OG0000793.0	OG0001167.24	OG0002188.22	OG0003194.15	OG0000078.263	OG0000409.24	OG0004766.0	OG0016230.0	OG0000294.0	OG0000139.0	OG0002555.0	OG0012823.2	OG0000288.79	OG0043887.0	OG0002593.5	OG0007432.4	OG0002092.0	OG0001282.24	OG0000886.24	OG0001136.24	OG0011196.0	OG0002214.0	OG0002403.0
2.3233330000000003	nan	216.5791	nan	nan	4.6989790000000005	2.7279259999999996	3.4199940000000004	0.9766875	nan	2.732027	2.1345110000000003	nan	2.336523	1.892464	263.2808	nan	5.1151599999999995	nan	218.8435	1.5137180000000001	2.138686	10.063830000000001	3.349107	nan	3.718752	45.83852	1.759582	12.25822	3.451489	2.201435	nan	1.00007	nan	3.9211339999999995	nan	nan	1.7569869999999999	16.51335	5.721793	12.53245	nan	2.77976	1.305483	3.432032	2.853341	nan	0.690805	nan	nan	nan	4.399481	55.25806	nan	4.524968
OG0001112.46	OG0000188.1	OG0000639.0	OG0011295.0	OG0000448.96	OG0003353.0	OG0010524.6	OG0000522.0	OG0001044.24	OG0027743.0	OG0007144.1	OG0000632.24	OG0001572.24	OG0001542.3	OG0000002.763	OG0001051.24	OG0013884.2	OG0001656.2	OG0000177.8	OG0001779.0	OG0003410.4	OG0001918.20	OG0007957.0	OG0010038.0	OG0027756.0	OG0000039.0	OG0002529.1	OG0000206.0	OG0014862.2	OG0012071.2	OG0001732.10	OG0001167.24	OG0001999.0	OG0000955.28	OG0002052.0	OG0004391.0	OG0006812.2	OG0009144.0	OG0005589.0	OG0000062.12	OG0044625.0	OG0007055.0	OG0005513.0	OG0002045.0	OG0006280.10	OG0000495.68	OG0046544.0	OG0001872.0	OG0001347.26	OG0002187.22	OG0000264.1	OG0000197.0	OG0002027.0	OG0002031.0	OG0003032.7
8.79151	2.2660720000000003	3.6563260000000004	2.390973	3.2565049999999998	7.465303	1.9037439999999999	1.340323	259.0365	261.5635	3.152541	0.9895924	nan	2.653859	0.7492673000000001	nan	1.7072029999999998	4.15752	nan	0.6211182	45.45297	2.0943549999999997	5.313781	3.681231	257.7081	nan	1.896365	1.7660470000000001	1.101875	222.6806	3.3936660000000005	nan	nan	nan	nan	12.153789999999999	5.640868	5.265125	2.684213	nan	1.851662	219.3871	45.414590000000004	nan	211.2625	2.576304	261.8612	nan	nan	3.52927	nan	1.255168	nan	nan	nan
OG0000173.0	OG0000120.105	OG0000824.24	OG0000687.0	OG0010570.0	OG0002873.0	OG0001326.24	OG0000888.24	OG0000002.1788	OG0001214.2	OG0024603.0	OG0001059.24	OG0000985.26	OG0002091.0	OG0000285.1	OG0000204.2	OG0001860.0	OG0002588.4	OG0011298.4	OG0003350.2	OG0000452.0	OG0003563.2	OG0038080.0	OG0046099.0	OG0002612.0	OG0016179.4	OG0006557.0	OG0010083.0	OG0003357.4	OG0001068.1	OG0006061.22	OG0006324.0	OG0007012.0	OG0000778.0	OG0004977.0	OG0005505.2	OG0000214.0	OG0000537.8	OG0001355.24	OG0001202.24	OG0000349.0	OG0001145.3	OG0002917.0	OG0002613.0	OG0000181.1	OG0006206.2	OG0027739.0	OG0017894.0	OG0021990.0	OG0000338.41	OG0000353.32	OG0001475.4	OG0003421.0	OG0002131.0	OG0008962.0
nan	7.811560000000001	2.64647	2.114894	4.477856	5.893321	nan	1.446825	nan	1.590956	3.013846	nan	nan	nan	9.026657	1.468797	nan	0.8129878	224.7514	44.94699	2.476664	5.08292	2.499461	264.4675	4.166487999999999	8.054976	213.0571	5.36825	46.50132	nan	3.6407160000000003	20.63381	222.1461	1.272953	1.8737400000000002	4.882656	0.4511129	2.071132	nan	nan	0.7331578000000001	nan	3.663097	2.503032	2.050582	26.1977	259.4996	1.461673	3.26933	1.371269	5.914772	3.141807	45.17006	nan	4.442561
OG0012368.0	OG0000173.0	OG0001788.24	OG0005456.4	OG0010661.6	OG0000807.26	OG0011379.0	OG0000682.0	OG0000411.0	OG0006224.0	OG0008741.10	OG0000018.1	OG0014367.8	OG0000451.0	OG0001811.2	OG0000002.763	OG0022292.0	OG0012708.0	OG0000479.1	OG0000169.16	OG0000020.431	OG0000534.23	OG0005001.1	OG0016272.0	OG0000005.318	OG0002462.10	OG0001381.24	OG0005742.0	OG0007960.0	OG0000026.45	OG0043630.0	OG0001952.4	OG0010074.0	OG0003379.4	OG0001700.2	OG0002208.6	OG0000706.25	OG0000864.26	OG0000147.0	OG0003076.0	OG0000371.2	OG0000231.0	OG0000948.24	OG0001880.0	OG0001058.26	OG0000942.24	OG0000898.1	OG0005204.0	OG0012107.0	OG0034236.0	OG0001432.24	OG0002158.0	OG0003407.1	OG0001258.24	OG0017900.0
1.6559	nan	0.6952408	11.19956	2.569568	1.5062879999999998	1.54557	3.3312589999999997	nan	26.733	195.6343	nan	3.7789550000000003	nan	2.214824	0.7492673000000001	1.468497	1.093672	2.3473189999999997	nan	2.755978	2.215822	nan	1.34871	1.858959	2.242393	nan	185.7869	2.294712	nan	1.4983360000000001	0.8750408000000002	1.573772	21.56795	2.234957	19.320520000000002	nan	2.6905740000000002	1.4359389999999999	26.17643	3.135684	nan	3.353082	nan	nan	3.29379	260.9784	6.236946	1.904782	1.298869	nan	nan	257.8866	nan	2.17883
OG0000383.2	OG0000173.0	OG0001538.6	OG0011948.0	OG0003352.0	OG0001974.3	OG0000228.35	OG0010592.6	OG0003490.0	OG0044979.0	OG0002374.6	OG0001248.1	OG0000741.0	OG0022844.0	OG0002132.0	OG0000107.44	OG0000738.19	OG0000290.0	OG0002105.0	OG0001383.24	OG0000011.866	OG0002152.0	OG0000930.24	OG0002603.0	OG0000074.152	OG0000380.29	OG0001522.0	OG0005372.4	OG0004118.0	OG0011223.2	OG0002253.0	OG0002569.34	OG0006238.2	OG0008293.1	OG0010577.0	OG0000386.0	OG0014975.0	OG0003194.15	OG0022325.0	OG0015537.0	OG0001085.24	OG0001123.1	OG0000336.0	OG0010588.0	OG0002582.8	OG0044605.0	OG0006640.0	OG0003366.0	OG0002013.0	OG0001475.4	OG0013473.2	OG0002133.0	OG0002102.0	OG0000320.0	OG0000583.0
2.3441240000000003	nan	2.163086	2.616421	14.12001	45.34021	2.401295	225.958	44.95245	262.5596	3.468625	nan	nan	1.4438799999999998	nan	0.2686815	nan	16.54658	nan	nan	nan	nan	3.2746049999999998	5.530282	nan	1.759582	0.49714480000000005	44.621590000000005	0.5008798	1.8754950000000001	2.630338	3.395636	4.282099	4.64731	0.6579368	0.6965078	4.392844	nan	264.2504	1.617248	nan	nan	1.152454	4.1742300000000006	nan	1.8667310000000001	216.7747	45.34531	nan	3.141807	8.041064	nan	nan	1.202045	3.657139
OG0024662.0	OG0001587.1	OG0001239.26	OG0000727.24	OG0001991.0	OG0001175.1	OG0002800.10	OG0000261.0	OG0003117.0	OG0001528.16	OG0000009.1	OG0001386.24	OG0001195.12	OG0000190.0	OG0005500.2	OG0000230.3	OG0000164.0	OG0001399.24	OG0000107.44	OG0001542.3	OG0009153.0	OG0001977.0	OG0001030.26	OG0001150.24	OG0003424.0	OG0011178.0	OG0006899.0	OG0003036.0	OG0001559.30	OG0003540.0	OG0021224.0	OG0001346.24	OG0008528.0	OG0017905.0	OG0000446.108	OG0048027.0	OG0000206.0	OG0002884.0	OG0000018.289	OG0000663.26	OG0000581.0	OG0002026.0	OG0046756.0	OG0000294.0	OG0049069.0	OG0006183.2	OG0002106.0	OG0002941.1	OG0013857.0	OG0003292.4	OG0013035.0	OG0000420.0	OG0000014.1	OG0001411.26	OG0007045.2
1.439446	3.8327690000000003	nan	3.764414	nan	nan	2.0665430000000002	4.577841	3.191827	1.477331	1.449824	nan	0.7488793	0.7201521	3.1941439999999997	217.3412	nan	nan	0.2686815	2.653859	6.684705999999999	2.802917	nan	nan	3.332384	2.5191939999999997	7.364039	3.8049910000000002	2.021983	1.3767909999999999	2.187113	nan	0.6956055	2.661777	3.6517190000000004	3.78977	1.7660470000000001	11.64932	nan	3.276037	nan	nan	261.5684	12.53245	2.387182	5.159154	nan	10.43197	1.944352	44.93568	1.66025	3.214203	nan	nan	212.6237
OG0003427.0	OG0007423.2	OG0001702.28	OG0001519.24	OG0000009.1	OG0001578.0	OG0000302.34	OG0002530.28	OG0011153.0	OG0001924.24	OG0008937.2	OG0014022.4	OG0012708.0	OG0005511.0	OG0002336.0	OG0000305.0	OG0003441.0	OG0043911.0	OG0000196.0	OG0000977.1	OG0001165.26	OG0000039.0	OG0020775.0	OG0000388.1	OG0002418.9	OG0007730.0	OG0005917.0	OG0000346.14	OG0024533.0	OG0003482.0	OG0002055.0	OG0008359.0	OG0001167.24	OG0000581.0	OG0001397.24	OG0009887.4	OG0001246.24	OG0000160.4	OG0018780.5	OG0006267.0	OG0002110.0	OG0000512.25	OG0008532.6	OG0002240.0	OG0000584.0	OG0005092.2	OG0006246.0	OG0057085.0	OG0001336.24	OG0000382.41	OG0001388.12	OG0000420.0	OG0001049.26	OG0000605.0	OG0002031.0
45.06925	1.353531	nan	nan	1.449824	2.1345110000000003	2.0962080000000003	1.9305759999999998	1.9641330000000001	19.52456	2.352081	1.5551840000000001	1.093672	4.7642050000000005	2.7311229999999997	nan	45.538759999999996	2.679434	1.810744	nan	nan	nan	2.2129779999999997	3.5192	3.23592	4.766462000000001	3.007478	5.415355	3.015575	45.7009	nan	19.74779	nan	nan	nan	1.275253	nan	3.111616	3.264144	26.73524	nan	nan	1.431301	9.388885	1.206301	1.856734	212.8857	2.803992	nan	nan	3.7350849999999998	3.214203	nan	0.449299	nan
OG0000046.1	OG0006546.0	OG0060388.0	OG0004891.1	OG0000081.1	OG0001074.2	OG0000567.0	OG0001280.24	OG0001864.0	OG0000045.0	OG0006608.0	OG0003497.0	OG0000323.43	OG0002507.18	OG0000247.29	OG0010131.2	OG0002523.0	OG0001499.24	OG0003203.2	OG0000196.0	OG0001996.0	OG0012985.0	OG0000440.0	OG0008534.1	OG0047593.0	OG0034797.0	OG0001144.24	OG0002337.7	OG0001337.24	OG0000997.23	OG0002993.1	OG0006633.0	OG0005393.6	OG0022891.0	OG0000154.251	OG0000938.24	OG0000246.0	OG0000927.0	OG0000160.4	OG0013020.0	OG0025929.0	OG0002383.22	OG0002864.12	OG0002092.0	OG0005568.0	OG0001102.24	OG0009183.0	OG0000886.24	OG0000586.7	OG0001039.1	OG0000044.1	OG0001432.24	OG0002244.0	OG0000197.0	OG0007428.0
nan	3.5483800000000003	1.5237370000000001	4.02105	nan	2.6492139999999997	4.63326	nan	3.4153860000000003	3.481258	220.4841	45.10387	1.0958	10.88381	nan	4.6242779999999994	3.187007	3.8332370000000004	6.621872	1.810744	nan	2.4424580000000002	0.9739817	3.6454809999999997	3.376951	2.214897	nan	nan	nan	13.80455	12.297369999999999	215.7991	4.626098000000001	3.000223	1.102846	nan	1.499462	4.009142	3.111616	2.933944	3.068541	5.215651	1.086876	nan	27.80715	nan	5.291369	nan	3.065729	nan	0.51542	nan	nan	1.255168	3.163626
OG0000383.2	OG0015922.4	OG0003147.0	OG0000510.30	OG0001608.24	OG0003254.52	OG0007367.12	OG0000062.197	OG0013007.4	OG0012874.2	OG0000539.1	OG0005800.0	OG0003807.0	OG0002038.0	OG0002073.0	OG0003728.31	OG0016471.0	OG0000006.1	OG0001724.10	OG0002734.0	OG0008214.2	OG0030124.0	OG0001461.24	OG0002459.0	OG0010953.4	OG0000196.0	OG0001522.0	OG0001259.24	OG0002888.0	OG0002695.28	OG0001201.1	OG0048881.0	OG0003060.0	OG0027777.0	OG0001527.7	OG0012123.0	OG0000009.921	OG0002278.0	OG0006279.0	OG0000407.1	OG0002008.0	OG0010123.0	OG0000223.2	OG0000475.0	OG0000425.53	OG0000803.36	OG0000266.0	OG0000272.36	OG0000562.7	OG0001388.12	OG0000459.0	OG0029224.0	OG0003264.4	OG0000583.0	OG0000989.0
2.3441240000000003	2.683544	25.90007	1.444669	1.052591	2.056693	2.686169	1.968918	2.299946	239.0552	4.342931	2.581083	44.60158	nan	nan	220.3111	0.9789113000000002	1.261431	2.607829	19.18607	1.993279	2.5972619999999997	nan	3.569425	4.652702	1.810744	0.49714480000000005	nan	3.22547	10.34105	nan	2.34552	1.0886790000000002	268.13	nan	2.726522	nan	256.8324	220.9472	1.9915889999999998	nan	5.313343	2.952292	nan	nan	nan	1.397152	nan	nan	3.7350849999999998	nan	1.382174	223.3736	3.657139	0.9012319999999999
OG0001498.1	OG0002279.0	OG0000130.38	OG0000599.0	OG0028283.0	OG0012874.2	OG0001959.2	OG0001813.8	OG0003470.0	OG0001172.24	OG0000054.0	OG0001649.0	OG0000081.1	OG0001528.16	OG0005588.4	OG0011703.0	OG0000239.0	OG0003071.0	OG0018148.0	OG0001263.26	OG0001456.24	OG0001186.24	OG0003036.0	OG0001109.2	OG0002766.0	OG0007310.0	OG0006699.0	OG0000914.30	OG0002247.8	OG0029220.0	OG0016084.0	OG0001212.24	OG0000706.25	OG0005578.0	OG0046735.0	OG0011347.0	OG0004890.3	OG0000160.4	OG0000653.1	OG0002117.0	OG0001163.24	OG0002745.2	OG0000181.1	OG0009849.6	OG0001897.2	OG0007620.20	OG0000225.48	OG0000751.0	OG0000059.133	OG0003609.0	OG0001360.24	OG0004662.14	OG0009808.10	OG0000113.0	OG0016714.4
