OG0011318.4	OG0000750.0	OG0015415.0	OG0008015.25	OG0015416.2	OG0001778.24	OG0000065.1	OG0000065.40	OG0013106.2	OG0001699.1	OG0020502.0	OG0001016.1	OG0001842.34	OG0001698.26	OG0002651.6	OG0001567.1	OG0001309.24	OG0014063.4	OG0000749.2	OG0008099.0	OG0001843.5	OG0001566.2	OG0001824.24	OG0006297.0	OG0001964.1	OG0002101.0	OG0000711.2	OG0000441.96	OG0002012.0	OG0014068.0	OG0000310.18	OG0005575.28	OG0000869.2	OG0001602.32	OG0001711.10	OG0003151.14	OG0001823.24	OG0001907.32	OG0002178.2	OG0011319.4	OG0000441.1	OG0000471.2	OG0000740.26	OG0000606.2	OG0013273.0	OG0003001.0	OG0000646.28	OG0005567.0	OG0002348.56	OG0001579.36	OG0001741.1	OG0002787.0	OG0028281.0	OG0000038.0	OG0001643.24
nan	nan	3.736624	1.4948780000000002	1.305088	nan	nan	2.642672	215.1128	263.0442	2.802621	2.795179	2.8908810000000003	2.744602	4.594597	2.3892189999999998	270.1745	3.471576	72.74883	3.7893480000000004	3.721859	254.0121	210.4626	3.737741	3.2775	1.397348	0.8931094	20.30733	3.764832	3.068726	1.403256	214.6182	267.57099999999997	257.2454	1.313919	3.042039	nan	3.046211	2.711566	263.2332	3.277775	3.3531739999999997	117.4423	2.897374	3.777856	266.9706	3.341036	1.456658	262.9673	3.1647529999999997	2.642772	1.6698279999999999	0.6915256	4.576015	2.435478
OG0020938.0	OG0018004.2	OG0001062.24	OG0004595.0	OG0038083.0	OG0008315.24	OG0022348.0	OG0034455.0	OG0054078.0	OG0015334.2	OG0016776.5	OG0003851.24	OG0017360.3	OG0020783.0	OG0019599.0	OG0043652.0	OG0023092.0	OG0001942.0	OG0010757.0	OG0028259.0	OG0025931.0	OG0043410.0	OG0034635.0	OG0028371.0	OG0004620.0	OG0046073.0	OG0001468.24	OG0044055.0	OG0060474.0	OG0012452.0	OG0004787.12	OG0045621.0	OG0035031.0	OG0021994.0	OG0044456.0	OG0008824.1	OG0011314.0	OG0008420.4	OG0005847.4	OG0045191.0	OG0022316.0	OG0007555.0	OG0038810.0	OG0013113.12	OG0041969.0	OG0017453.3	OG0014792.4	OG0043973.0	OG0029164.0	OG0012114.8	OG0008895.6	OG0045169.0	OG0014219.10	OG0043502.0	OG0001749.32
nan	8.063717	nan	5.817024	2.658894	3.754771	nan	1.310271	2.296224	1.9266580000000002	nan	nan	260.1875	262.9673	2.701179	1.484969	nan	nan	4.615461	3.7821599999999997	2.1505669999999997	1.496025	nan	2.605121	nan	260.6198	nan	2.6636729999999997	1.5255969999999999	2.6532169999999997	2.304435	258.4132	2.220754	3.281628	1.447506	3.4172910000000005	1.6426779999999999	2.367754	4.15679	260.1468	20.134320000000002	1.235042	nan	2.676588	3.284422	2.722717	8.171242999999999	2.802857	nan	2.968095	1.0994389999999998	265.2495	3.324523	1.4903520000000001	nan
OG0020652.0	OG0005224.0	OG0005998.0	OG0047597.0	OG0024665.0	OG0016092.2	OG0024563.0	OG0027055.0	OG0007934.0	OG0038660.0	OG0024738.0	OG0046772.0	OG0020001.0	OG0000384.12	OG0027125.0	OG0007745.8	OG0009066.4	OG0028082.0	OG0029019.0	OG0044037.0	OG0056817.0	OG0041813.0	OG0028176.0	OG0009218.13	OG0047486.0	OG0005928.0	OG0004551.0	OG0003081.0	OG0012509.13	OG0003249.2	OG0014584.0	OG0000763.4	OG0038004.0	OG0018795.6	OG0003665.0	OG0045293.0	OG0024607.0	OG0005245.10	OG0014300.3	OG0037901.0	OG0010948.6	OG0044429.0	OG0012134.2	OG0004692.0	OG0000670.0	OG0044333.0	OG0056652.0	OG0015133.8	OG0002969.0	OG0005401.0	OG0035757.0	OG0016260.0	OG0018602.5	OG0016762.0	OG0003287.8
2.229896	nan	nan	3.3832050000000002	2.0099259999999997	1.4681959999999998	3.03844	1.530224	5.4142589999999995	3.441179	2.221548	255.1602	nan	nan	2.814413	1.6475830000000002	4.585621	3.7504989999999996	3.7768410000000006	2.631381	2.665315	3.2841980000000004	3.754457	3.741043	3.376822	3.291657	nan	1.158994	1.305696	0.9540934000000001	1.535721	72.3399	2.768912	3.2749330000000003	7.781892	254.9991	2.412345	6.763924	3.748436	3.06758	nan	1.466451	227.8835	8.359086	5.37107	nan	2.7080290000000002	3.346368	3.211425	4.89072	1.306686	1.892123	3.4180940000000004	2.947906	nan
OG0001548.0	OG0011907.0	OG0000129.70	OG0047276.0	OG0047285.0	OG0012075.2	OG0002378.1	OG0041864.0	OG0046952.0	OG0017226.1	OG0011288.6	OG0008711.4	OG0020632.0	OG0008778.2	OG0005960.8	OG0000145.283	OG0001029.24	OG0029084.0	OG0004220.0	OG0010829.4	OG0005908.0	OG0007541.2	OG0045843.0	OG0053817.0	OG0034968.0	OG0027429.0	OG0010766.0	OG0012762.0	OG0002667.22	OG0006760.0	OG0022906.0	OG0034232.0	OG0003692.4	OG0046073.0	OG0000581.0	OG0019166.0	OG0017944.0	OG0007919.2	OG0008126.4	OG0002362.18	OG0006181.0	OG0007279.0	OG0008305.20	OG0010516.11	OG0057439.0	OG0029623.0	OG0004425.0	OG0011130.1	OG0043893.0	OG0009008.0	OG0016651.4	OG0028865.0	OG0046139.0	OG0045765.0	OG0047158.0
97.72879	2.484556	3.638383	3.371029	3.3740629999999996	231.3206	6.691741	3.254458	263.8961	262.1909	227.2738	3.618793	2.221995	2.28107	218.5402	3.59681	nan	3.760097	4.866209	4.646017	4.511647	nan	268.6127	2.549608	2.210185	1.26485	0.9273634	1.6667290000000001	4.901351999999999	7.747339	1.427553	1.310445	9.5558	260.6198	nan	1.451969	1.7289189999999999	nan	3.031216	4.280696	nan	219.8253	20.35035	1.49767	2.899778	1.4516440000000002	116.9975	4.609344	2.783125	nan	2.455509	2.651267	262.4861	263.1205	3.337153
OG0046879.0	OG0007999.8	OG0008684.0	OG0034439.0	OG0007351.6	OG0049032.0	OG0020938.0	OG0034791.0	OG0001959.2	OG0008534.1	OG0013294.0	OG0006064.22	OG0022959.0	OG0002224.0	OG0022231.0	OG0045611.0	OG0003714.0	OG0008133.2	OG0013722.0	OG0046863.0	OG0041584.0	OG0029019.0	OG0010755.16	OG0003782.3	OG0027780.0	OG0001351.24	OG0004207.12	OG0028207.0	OG0015685.2	OG0008535.12	OG0002765.0	OG0027904.0	OG0005905.2	OG0015464.5	OG0001249.1	OG0034273.0	OG0007177.0	OG0044835.0	OG0012865.13	OG0027759.0	OG0022447.0	OG0043779.0	OG0005212.2	OG0030048.0	OG0000294.0	OG0056700.0	OG0002932.0	OG0027591.0	OG0002858.1	OG0000000.3428	OG0007407.0	OG0027001.0	OG0045642.0	OG0003124.0	OG0038751.0
259.8204	1.0376809999999999	5.280836	1.302382	221.5799	2.358635	nan	2.230562	nan	4.4095260000000005	4.639327	0.7089595000000001	2.470886	1.459832	3.429843	nan	9.019125	1.632858	2.995386	259.6394	3.248225	3.7768410000000006	2.671194	12.18449	263.1126	nan	3.5743669999999996	3.739495	2.211059	1.219958	0.41506040000000005	nan	5.918875	3.231594	nan	1.319018	4.201998000000001	1.853821	252.5859	261.6333	3.804814	1.4956209999999999	2.1819029999999997	2.653743	nan	2.691375	35.77393	nan	2.464279	0.9393283000000001	2.085962	3.228296	259.7569	2.758322	3.3730279999999997
OG0001544.19	OG0013817.2	OG0057187.0	OG0006474.4	OG0000832.1	OG0005222.2	OG0016985.0	OG0000983.28	OG0000435.0	OG0020952.0	OG0002888.0	OG0029038.0	OG0013217.0	OG0011423.1	OG0018422.2	OG0017543.1	OG0016886.3	OG0000481.49	OG0002004.0	OG0038802.0	OG0002964.14	OG0022293.0	OG0001126.24	OG0045136.0	OG0044477.0	OG0017896.0	OG0002853.0	OG0003367.2	OG0007917.0	OG0004017.5	OG0003837.0	OG0004383.1	OG0017266.2	OG0045521.0	OG0026290.0	OG0019029.0	OG0013654.3	OG0018094.4	OG0000638.38	OG0020866.0	OG0000647.0	OG0034851.0	OG0001762.24	OG0006671.0	OG0005800.0	OG0015278.4	OG0044674.0	OG0034588.0	OG0005247.0	OG0057414.0	OG0019986.0	OG0006600.2	OG0048082.0	OG0000385.4	OG0060450.0
44.51372	3.1471310000000003	1.5037209999999999	9.43061	5.261181	0.8298646000000001	1.47376	nan	1.409416	2.3807	12.66297	3.721056	20.12513	1.113577	2.527005	3.3794910000000002	1.30409	nan	nan	3.381643	0.6373076	1.450019	nan	254.3036	1.449165	3.315426	nan	46.36987	3.1153720000000003	0.7673901	16.40083	216.1292	3.3965379999999996	259.3976	3.451032	20.19511	nan	3.086681	nan	1.9545080000000001	0.2747485	2.220592	6.341988	9.916191	nan	2.7643880000000003	1.8894529999999998	1.454302	1.222218	2.804923	1.7901340000000001	221.5234	3.7454089999999995	44.89181	1.507203
OG0002500.1	OG0008090.0	OG0044720.0	OG0021374.0	OG0030038.0	OG0053774.0	OG0024942.0	OG0000125.1	OG0057069.0	OG0027872.0	OG0047540.0	OG0002513.2	OG0043765.0	OG0020422.0	OG0004775.36	OG0043685.0	OG0047149.0	OG0045285.0	OG0005494.2	OG0022779.0	OG0037887.0	OG0020289.0	OG0006324.0	OG0043766.0	OG0008909.8	OG0028148.0	OG0003404.2	OG0046372.0	OG0041875.0	OG0012940.3	OG0016214.4	OG0002389.10	OG0034422.0	OG0000426.116	OG0048177.0	OG0002694.1	OG0007988.0	OG0045507.0	OG0020701.0	OG0016673.6	OG0057499.0	OG0017480.5	OG0004880.18	OG0007588.4	OG0038084.0	OG0047988.0	OG0016983.0	OG0017520.6	OG0024305.0	OG0010882.0	OG0034275.0	OG0005201.23	OG0002756.4	OG0013892.2	OG0009062.0
26.33965	1.060856	1.8706939999999999	2.137779	2.763224	2.540284	2.522084	1.858901	2.832459	253.9511	3.4067830000000003	5.281176	1.4762680000000001	3.3864589999999994	3.269244	1.494915	3.3811760000000004	261.3218	3.471982	1.4531209999999999	3.079586	3.787328	215.2487	1.493876	2.822607	3.763011	4.4918059999999995	262.8284	3.3071669999999997	3.445302	2.231431	216.33700000000002	1.304838	1.6277620000000002	3.768025	46.004529999999995	3.22963	260.756	6.254303	3.4242019999999997	nan	nan	13.882710000000001	4.626233999999999	2.819522	3.748936	1.644481	2.693721	3.7762279999999997	3.131298	1.3034780000000001	nan	4.252673000000001	1.6428909999999999	3.5463410000000004
OG0001189.24	OG0002088.0	OG0003893.1	OG0046337.0	OG0009075.0	OG0002338.0	OG0034677.0	OG0044577.0	OG0028863.0	OG0002210.0	OG0004415.0	OG0018788.0	OG0009066.4	OG0003244.46	OG0000676.15	OG0046642.0	OG0003278.0	OG0001391.24	OG0047422.0	OG0037906.0	OG0000673.65	OG0016042.2	OG0002141.0	OG0009807.0	OG0013741.8	OG0000880.32	OG0022907.0	OG0001047.26	OG0027476.0	OG0019216.0	OG0019453.0	OG0021973.0	OG0007500.0	OG0000000.2172	OG0015352.3	OG0000283.117	OG0043577.0	OG0006387.0	OG0021995.0	OG0001725.30	OG0000730.24	OG0001923.1	OG0013562.4	OG0021255.0	OG0010605.0	OG0047989.0	OG0004563.0	OG0007533.2	OG0025459.0	OG0006636.0	OG0034902.0	OG0034992.0	OG0012258.0	OG0015632.7	OG0045919.0
nan	nan	5.429781	258.5143	2.04547	0.7104988	1.461727	1.4439170000000001	2.667668	nan	118.4646	4.5049589999999995	4.585621	nan	5.266634	261.5314	3.671294	nan	3.3620980000000005	3.058824	2.610343	1.179981	nan	2.547853	nan	3.7949919999999997	1.4433719999999999	nan	1.480766	1.4941870000000002	1.121277	3.226305	146.6456	0.7573183000000001	1.395648	1.160508	1.487191	nan	3.237181	6.292374	nan	nan	8.160789999999999	2.246412	1.115318	3.7808339999999996	9.685361	0.8681813	2.652285	221.3914	2.22097	2.218442	3.047786	1.3039370000000001	257.138
OG0000032.86	OG0018379.1	OG0012679.2	OG0004004.10	OG0053798.0	OG0004506.12	OG0000699.1	OG0043738.0	OG0019031.4	OG0027631.0	OG0043340.0	OG0006052.2	OG0003490.0	OG0013727.2	OG0018040.6	OG0057319.0	OG0004461.4	OG0043648.0	OG0000179.0	OG0048918.0	OG0002948.2	OG0022181.0	OG0015962.0	OG0004008.3	OG0001739.127	OG0004776.1	OG0021455.0	OG0019627.0	OG0023038.0	OG0043426.0	OG0035549.0	OG0006277.9	OG0044238.0	OG0013201.2	OG0013647.7	OG0019456.0	OG0016693.0	OG0004821.2	OG0038643.0	OG0010963.0	OG0025940.0	OG0000883.0	OG0003192.0	OG0005900.4	OG0005348.0	OG0037800.0	OG0003556.1	OG0019321.0	OG0001087.24	OG0016609.0	OG0004201.6	OG0006973.11	OG0007192.0	OG0044678.0	OG0010164.0
nan	258.4775	1.147192	9.554746000000002	2.680165	15.781279999999999	nan	1.474815	260.9641	1.929602	1.4937	258.9917	45.03533	1.419666	2.227468	1.509365	9.483362	1.484334	0.04227756	2.347536	118.1751	3.4392120000000004	1.714578	147.9498	257.7092	5.341647	1.910219	3.288065	1.861246	1.5036209999999999	2.676679	1.85896	2.827569	1.8550509999999998	3.683675	2.09516	1.713712	nan	3.3887620000000003	4.643413	3.0708860000000002	0.5195157	1.787205	nan	44.83804	3.1074919999999997	21.30105	2.768736	nan	nan	3.352232	2.7069240000000003	2.0014830000000003	1.8657810000000001	3.743295
OG0018041.0	OG0046251.0	OG0001544.19	OG0003629.0	OG0015720.2	OG0038738.0	OG0001874.6	OG0009861.0	OG0011625.0	OG0006799.0	OG0038103.0	OG0007070.2	OG0000479.144	OG0008782.8	OG0056601.0	OG0018043.2	OG0013998.0	OG0004853.2	OG0001031.24	OG0015186.2	OG0029551.0	OG0007100.3	OG0003096.0	OG0027799.0	OG0003042.15	OG0057017.0	OG0007475.6	OG0013839.2	OG0001689.24	OG0014623.3	OG0010598.0	OG0011889.2	OG0020380.0	OG0007809.2	OG0045992.0	OG0001180.24	OG0005091.0	OG0000752.42	OG0009871.2	OG0003453.0	OG0003621.0	OG0006333.1	OG0003168.0	OG0002273.0	OG0037945.0	OG0017221.3	OG0047101.0	OG0014145.0	OG0027585.0	OG0001142.24	OG0011440.0	OG0004032.0	OG0000094.196	OG0045049.0	OG0009047.3
nan	260.237	44.51372	8.352021	nan	3.401218	4.570741	1.080647	3.280393	2.190193	2.746467	26.920820000000003	1.482726	2.822914	2.614619	6.443064	2.9917860000000003	9.718264	nan	2.459654	1.432033	1.346808	1.404907	258.3289	5.242865	nan	1.30629	3.4655050000000003	4.033035	3.1176630000000003	1.9155779999999998	2.379257	259.1712	4.91478	253.933	nan	3.140016	nan	0.6797703	45.108259999999994	1.945727	1.466646	20.50613	8.005978	3.065719	261.3727	3.392125	1.5238180000000001	2.870298	nan	0.7197566999999999	4.1886730000000005	nan	259.941	1.6768020000000001
OG0014635.1	OG0027576.0	OG0021960.0	OG0021294.0	OG0034813.0	OG0001588.0	OG0010956.0	OG0006399.1	OG0047980.0	OG0044916.0	OG0016607.0	OG0027588.0	OG0038847.0	OG0021967.0	OG0004347.0	OG0024755.0	OG0001817.10	OG0012683.2	OG0056657.0	OG0029121.0	OG0020611.0	OG0020693.0	OG0044246.0	OG0000576.0	OG0000114.0	OG0003803.0	OG0022465.0	OG0057465.0	OG0025880.0	OG0045693.0	OG0006204.0	OG0024539.0	OG0007389.1	OG0004432.0	OG0018492.6	OG0004098.16	OG0022291.0	OG0041767.0	OG0047456.0	OG0029955.0	OG0005469.6	OG0003072.2	OG0025103.0	OG0016162.0	OG0021188.0	OG0023036.0	OG0056702.0	OG0011181.10	OG0023991.0	OG0017877.1	OG0028863.0	OG0007586.18	OG0018194.3	OG0007128.8	OG0038681.0
8.080014	2.703318	3.247492	2.209894	2.223267	20.07181	5.299005	1.637558	3.794113	1.876166	4.583465	2.1627	3.429211	4.6479	nan	6.398172	20.18966	2.998854	2.424289	2.666687	3.128438	2.252606	nan	nan	4.28565	9.060536	1.524084	nan	3.830457	265.5261	217.4298	3.007422	2.2151009999999998	116.95700000000001	3.379203	2.113534	1.4625620000000001	3.2649	3.348535	2.7379919999999998	0.7861536	2.2862560000000003	1.1476790000000001	4.715157	3.428665	2.04869	2.551973	2.390186	2.676091	1.30188	2.667668	2.681563	2.623669	0.4949196	3.412928
OG0007280.9	OG0020662.0	OG0008765.4	OG0006014.0	OG0011225.0	OG0024455.0	OG0015370.8	OG0008640.19	OG0011266.9	OG0048082.0	OG0000834.30	OG0004330.0	OG0060444.0	OG0026271.0	OG0005175.0	OG0021392.0	OG0001533.2	OG0027021.0	OG0026482.0	OG0000397.3	OG0029222.0	OG0006478.0	OG0054129.0	OG0027476.0	OG0011437.0	OG0011333.6	OG0047342.0	OG0001448.24	OG0008312.26	OG0007467.0	OG0013279.11	OG0044717.0	OG0017764.3	OG0057137.0	OG0001811.2	OG0045979.0	OG0000165.172	OG0004937.4	OG0013024.0	OG0005577.0	OG0011206.0	OG0008180.1	OG0016804.0	OG0028215.0	OG0027667.0	OG0005937.10	OG0045561.0	OG0010111.0	OG0038644.0	OG0034816.0	OG0025026.0	OG0016928.0	OG0045915.0	OG0001512.12	OG0047132.0
3.274348	2.216705	3.7138410000000004	26.418590000000002	1.742059	2.22625	2.636634	2.02331	264.1809	3.7454089999999995	nan	0.477204	1.516332	1.887707	170.4387	2.745231	3.15212	3.242652	1.857822	2.377341	nan	2.174058	2.574418	1.480766	4.583848000000001	1.447851	3.368629	nan	3.270895	0.7300191	3.2592119999999998	1.8803580000000002	3.7419279999999997	1.511361	nan	262.2702	nan	nan	1.1032170000000001	214.2689	2.315343	4.600959	3.5279540000000003	3.7701029999999998	1.5499459999999998	1.077589	257.9845	3.1484490000000003	3.368376	2.211688	2.44245	2.145922	254.0965	nan	3.348821
OG0000101.213	OG0001621.2	OG0004314.0	OG0017128.6	OG0004757.2	OG0012879.6	OG0000130.27	OG0046889.0	OG0014039.0	OG0021276.0	OG0029189.0	OG0008238.2	OG0002818.5	OG0022184.0	OG0024733.0	OG0053977.0	OG0012380.2	OG0048966.0	OG0034316.0	OG0023037.0	OG0005299.0	OG0046302.0	OG0028110.0	OG0013112.6	OG0027865.0	OG0044532.0	OG0038853.0	OG0018588.1	OG0056707.0	OG0006675.0	OG0024292.0	OG0007747.5	OG0053945.0	OG0012825.2	OG0035009.0	OG0011210.1	OG0007605.0	OG0003338.0	OG0011185.0	OG0016866.3	OG0006129.1	OG0003417.0	OG0012632.1	OG0001739.127	OG0003509.26	OG0029073.0	OG0019951.0	OG0004166.0	OG0028180.0	OG0000288.196	OG0009033.6	OG0001601.50	OG0044676.0	OG0011754.0	OG0045262.0
3.646725	2.932189	1.0626799999999998	3.244902	21.74194	2.9849360000000003	21.853939999999998	255.9457	2.219537	2.098938	nan	2.856449	5.591623	2.102662	6.377898	2.6078	1.143667	2.3780330000000003	1.3070620000000002	1.938537	8.106142	256.1743	3.747213	2.050219	256.207	1.462459	3.3948059999999995	3.276764	2.550113	218.2088	2.5198650000000002	4.703329	2.71228	1.864742	2.26369	2.822134	5.475299	0.7496751	0.7688807	3.809078	3.509501	45.67165	1.090158	257.7092	nan	nan	2.6724900000000003	nan	3.734664	2.161546	0.5124612000000001	1.30574	1.8665200000000002	1.658119	257.3112
