OG0011318.4	OG0000750.0	OG0015415.0	OG0008015.25	OG0015416.2	OG0001778.24	OG0000065.1	OG0000065.40	OG0013106.2	OG0001699.1	OG0020502.0	OG0001016.1	OG0001842.34	OG0001698.26	OG0002651.6	OG0001567.1	OG0001309.24	OG0014063.4	OG0000749.2	OG0008099.0	OG0001843.5	OG0001566.2	OG0001824.24	OG0006297.0	OG0001964.1	OG0002101.0	OG0000711.2	OG0000441.96	OG0002012.0	OG0014068.0	OG0000310.18	OG0005575.28	OG0000869.2	OG0001602.32	OG0001711.10	OG0003151.14	OG0001823.24	OG0001907.32	OG0002178.2	OG0011319.4	OG0000441.1	OG0000471.2	OG0000740.26	OG0000606.2	OG0013273.0	OG0003001.0	OG0000646.28	OG0005567.0	OG0002348.56	OG0001579.36	OG0001741.1	OG0002787.0	OG0028281.0	OG0000038.0	OG0001643.24
0.04938257	nan	nan	nan	nan	0.9975583	0.978183	nan	0.9402786	nan	nan	nan	nan	nan	0.7392052	nan	nan	0.7263363	nan	nan	nan	nan	0.9679952	nan	nan	0.05256256	0.9031424000000001	nan	nan	nan	0.3097497	0.9179226	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.9687334999999999	0.9926796999999998	nan	nan	nan	nan	nan	0.23798029999999998	nan	0.12384169999999999	0.2187268	0.4018811	0.6948493
OG0020938.0	OG0018004.2	OG0001062.24	OG0004595.0	OG0038083.0	OG0008315.24	OG0022348.0	OG0034455.0	OG0054078.0	OG0015334.2	OG0016776.5	OG0003851.24	OG0017360.3	OG0020783.0	OG0019599.0	OG0043652.0	OG0023092.0	OG0001942.0	OG0010757.0	OG0028259.0	OG0025931.0	OG0043410.0	OG0034635.0	OG0028371.0	OG0004620.0	OG0046073.0	OG0001468.24	OG0044055.0	OG0060474.0	OG0012452.0	OG0004787.12	OG0045621.0	OG0035031.0	OG0021994.0	OG0044456.0	OG0008824.1	OG0011314.0	OG0008420.4	OG0005847.4	OG0045191.0	OG0022316.0	OG0007555.0	OG0038810.0	OG0013113.12	OG0041969.0	OG0017453.3	OG0014792.4	OG0043973.0	OG0029164.0	OG0012114.8	OG0008895.6	OG0045169.0	OG0014219.10	OG0043502.0	OG0001749.32
nan	0.6346771	0.9314033000000002	0.1482771	nan	nan	nan	nan	nan	0.30252080000000003	nan	0.04938257	nan	nan	nan	nan	nan	0.9695649	0.10786889999999999	nan	nan	nan	nan	nan	0.1261366	nan	0.7687053	nan	nan	0.9612950000000001	0.6915295	nan	nan	nan	nan	nan	nan	nan	0.5616888000000001	nan	nan	0.49593329999999997	nan	nan	nan	nan	0.6451849000000001	nan	nan	nan	0.2026068	nan	nan	nan	0.1696067
OG0020652.0	OG0005224.0	OG0005998.0	OG0047597.0	OG0024665.0	OG0016092.2	OG0024563.0	OG0027055.0	OG0007934.0	OG0038660.0	OG0024738.0	OG0046772.0	OG0020001.0	OG0000384.12	OG0027125.0	OG0007745.8	OG0009066.4	OG0028082.0	OG0029019.0	OG0044037.0	OG0056817.0	OG0041813.0	OG0028176.0	OG0009218.13	OG0047486.0	OG0005928.0	OG0004551.0	OG0003081.0	OG0012509.13	OG0003249.2	OG0014584.0	OG0000763.4	OG0038004.0	OG0018795.6	OG0003665.0	OG0045293.0	OG0024607.0	OG0005245.10	OG0014300.3	OG0037901.0	OG0010948.6	OG0044429.0	OG0012134.2	OG0004692.0	OG0000670.0	OG0044333.0	OG0056652.0	OG0015133.8	OG0002969.0	OG0005401.0	OG0035757.0	OG0016260.0	OG0018602.5	OG0016762.0	OG0003287.8
nan	0.9087758	0.9819216000000001	nan	nan	0.932638	nan	nan	0.9989353999999999	nan	nan	nan	nan	0.23669410000000002	nan	0.4882588	0.3408282	nan	nan	nan	nan	nan	nan	nan	nan	0.9040780999999999	0.8504550999999999	0.8027455	nan	0.02765868	0.46529840000000006	0.04531018	nan	nan	0.12280639999999998	nan	nan	0.8773542999999999	nan	nan	0.7133079000000001	nan	0.3468332	0.9203655999999999	0.24201430000000002	nan	nan	nan	0.4837224	0.9375633	nan	0.24840109999999999	nan	nan	0.9178506999999999
OG0001548.0	OG0011907.0	OG0000129.70	OG0047276.0	OG0047285.0	OG0012075.2	OG0002378.1	OG0041864.0	OG0046952.0	OG0017226.1	OG0011288.6	OG0008711.4	OG0020632.0	OG0008778.2	OG0005960.8	OG0000145.283	OG0001029.24	OG0029084.0	OG0004220.0	OG0010829.4	OG0005908.0	OG0007541.2	OG0045843.0	OG0053817.0	OG0034968.0	OG0027429.0	OG0010766.0	OG0012762.0	OG0002667.22	OG0006760.0	OG0022906.0	OG0034232.0	OG0003692.4	OG0046073.0	OG0000581.0	OG0019166.0	OG0017944.0	OG0007919.2	OG0008126.4	OG0002362.18	OG0006181.0	OG0007279.0	OG0008305.20	OG0010516.11	OG0057439.0	OG0029623.0	OG0004425.0	OG0011130.1	OG0043893.0	OG0009008.0	OG0016651.4	OG0028865.0	OG0046139.0	OG0045765.0	OG0047158.0
0.23023229999999997	0.9999976	0.01692549	nan	nan	0.8531588	0.13620770000000001	nan	nan	nan	0.8998321	nan	nan	nan	0.9463271000000001	0.03597677	0.9757256999999999	nan	0.5179665	0.9953788	0.9116803	0.9557989	nan	nan	nan	nan	0.6755703000000001	0.3839402	0.3782745	0.40432379999999996	nan	nan	0.6288376	nan	0.2888789	nan	0.37799440000000006	0.9975583	0.1826428	0.4793781	nan	0.3175824	nan	0.9994583	nan	nan	0.8968839	0.001320094	nan	0.9762719000000001	nan	nan	nan	nan	nan
OG0046879.0	OG0007999.8	OG0008684.0	OG0034439.0	OG0007351.6	OG0049032.0	OG0020938.0	OG0034791.0	OG0001959.2	OG0008534.1	OG0013294.0	OG0006064.22	OG0022959.0	OG0002224.0	OG0022231.0	OG0045611.0	OG0003714.0	OG0008133.2	OG0013722.0	OG0046863.0	OG0041584.0	OG0029019.0	OG0010755.16	OG0003782.3	OG0027780.0	OG0001351.24	OG0004207.12	OG0028207.0	OG0015685.2	OG0008535.12	OG0002765.0	OG0027904.0	OG0005905.2	OG0015464.5	OG0001249.1	OG0034273.0	OG0007177.0	OG0044835.0	OG0012865.13	OG0027759.0	OG0022447.0	OG0043779.0	OG0005212.2	OG0030048.0	OG0000294.0	OG0056700.0	OG0002932.0	OG0027591.0	OG0002858.1	OG0000000.3428	OG0007407.0	OG0027001.0	OG0045642.0	OG0003124.0	OG0038751.0
nan	0.4106053	0.9912685	nan	0.9265209999999999	nan	nan	nan	0.9555447	0.639054	nan	0.0013817389999999999	nan	0.9404049000000001	nan	nan	0.7844051	0.9134125	nan	nan	nan	nan	nan	0.8383453000000002	nan	0.9182896999999999	0.6573364	nan	nan	0.46212609999999993	0.190702	nan	0.42782120000000007	nan	0.9450594999999999	nan	0.9894054	nan	nan	nan	nan	nan	0.8126214	nan	0.09058471	nan	0.3261378	nan	0.9378171999999999	0.9920277	0.9312296	nan	nan	0.08280268	nan
OG0001544.19	OG0013817.2	OG0057187.0	OG0006474.4	OG0000832.1	OG0005222.2	OG0016985.0	OG0000983.28	OG0000435.0	OG0020952.0	OG0002888.0	OG0029038.0	OG0013217.0	OG0011423.1	OG0018422.2	OG0017543.1	OG0016886.3	OG0000481.49	OG0002004.0	OG0038802.0	OG0002964.14	OG0022293.0	OG0001126.24	OG0045136.0	OG0044477.0	OG0017896.0	OG0002853.0	OG0003367.2	OG0007917.0	OG0004017.5	OG0003837.0	OG0004383.1	OG0017266.2	OG0045521.0	OG0026290.0	OG0019029.0	OG0013654.3	OG0018094.4	OG0000638.38	OG0020866.0	OG0000647.0	OG0034851.0	OG0001762.24	OG0006671.0	OG0005800.0	OG0015278.4	OG0044674.0	OG0034588.0	OG0005247.0	OG0057414.0	OG0019986.0	OG0006600.2	OG0048082.0	OG0000385.4	OG0060450.0
0.5528655	0.8767845999999999	nan	0.8953790999999999	0.9999546999999999	0.9316323000000001	nan	0.9443207	0.197945	nan	0.1180579	nan	nan	0.9788995999999999	nan	nan	nan	0.9043969999999999	0.8770885	nan	0.36461420000000005	nan	0.9482539000000001	nan	nan	0.00035784839999999994	0.6884085	0.8734478999999999	0.23891639999999997	0.15922879999999998	0.9419357	0.9777148999999999	0.006954858	nan	nan	nan	nan	nan	0.8501233	0.9989631	0.004066355	nan	0.6416424	0.7687018	0.00018375139999999998	nan	nan	nan	0.6428759000000001	nan	nan	0.8694767	nan	0.4611817	nan
OG0002500.1	OG0008090.0	OG0044720.0	OG0021374.0	OG0030038.0	OG0053774.0	OG0024942.0	OG0000125.1	OG0057069.0	OG0027872.0	OG0047540.0	OG0002513.2	OG0043765.0	OG0020422.0	OG0004775.36	OG0043685.0	OG0047149.0	OG0045285.0	OG0005494.2	OG0022779.0	OG0037887.0	OG0020289.0	OG0006324.0	OG0043766.0	OG0008909.8	OG0028148.0	OG0003404.2	OG0046372.0	OG0041875.0	OG0012940.3	OG0016214.4	OG0002389.10	OG0034422.0	OG0000426.116	OG0048177.0	OG0002694.1	OG0007988.0	OG0045507.0	OG0020701.0	OG0016673.6	OG0057499.0	OG0017480.5	OG0004880.18	OG0007588.4	OG0038084.0	OG0047988.0	OG0016983.0	OG0017520.6	OG0024305.0	OG0010882.0	OG0034275.0	OG0005201.23	OG0002756.4	OG0013892.2	OG0009062.0
0.1757326	0.8005864	nan	0.9999959999999999	nan	nan	nan	nan	nan	nan	nan	0.3457115	nan	0.9996325	nan	nan	nan	nan	0.8876056999999999	nan	nan	nan	0.00024383549999999998	nan	0.9906214	nan	0.02839199	nan	nan	nan	nan	0.02670393	nan	nan	nan	0.9482048000000001	nan	nan	nan	nan	nan	nan	0.5940896999999999	0.9167449000000001	nan	nan	0.6759685999999999	nan	nan	0.9958895000000001	nan	nan	0.2612331	nan	0.9006116
OG0001189.24	OG0002088.0	OG0003893.1	OG0046337.0	OG0009075.0	OG0002338.0	OG0034677.0	OG0044577.0	OG0028863.0	OG0002210.0	OG0004415.0	OG0018788.0	OG0009066.4	OG0003244.46	OG0000676.15	OG0046642.0	OG0003278.0	OG0001391.24	OG0047422.0	OG0037906.0	OG0000673.65	OG0016042.2	OG0002141.0	OG0009807.0	OG0013741.8	OG0000880.32	OG0022907.0	OG0001047.26	OG0027476.0	OG0019216.0	OG0019453.0	OG0021973.0	OG0007500.0	OG0000000.2172	OG0015352.3	OG0000283.117	OG0043577.0	OG0006387.0	OG0021995.0	OG0001725.30	OG0000730.24	OG0001923.1	OG0013562.4	OG0021255.0	OG0010605.0	OG0047989.0	OG0004563.0	OG0007533.2	OG0025459.0	OG0006636.0	OG0034902.0	OG0034992.0	OG0012258.0	OG0015632.7	OG0045919.0
0.8249046	0.9712801	0.01589236	nan	0.9022296999999999	0.01603581	nan	nan	nan	0.9517013000000001	0.8629824	nan	0.3408282	0.9551459999999999	0.5315093000000001	nan	0.5124016	0.9526018	nan	nan	nan	0.9934675	0.9518283000000001	0.2989501	nan	0.009439704	nan	0.9185110000000001	nan	nan	nan	nan	0.9175099	0.0038681270000000003	nan	nan	nan	0.9749585	nan	0.9155440999999999	0.7790128000000001	0.0567312	0.2593532	nan	0.7430251999999999	nan	0.1744809	0.0033117859999999997	nan	0.9760584999999999	nan	nan	0.9483215	nan	nan
OG0000032.86	OG0018379.1	OG0012679.2	OG0004004.10	OG0053798.0	OG0004506.12	OG0000699.1	OG0043738.0	OG0019031.4	OG0027631.0	OG0043340.0	OG0006052.2	OG0003490.0	OG0013727.2	OG0018040.6	OG0057319.0	OG0004461.4	OG0043648.0	OG0000179.0	OG0048918.0	OG0002948.2	OG0022181.0	OG0015962.0	OG0004008.3	OG0001739.127	OG0004776.1	OG0021455.0	OG0019627.0	OG0023038.0	OG0043426.0	OG0035549.0	OG0006277.9	OG0044238.0	OG0013201.2	OG0013647.7	OG0019456.0	OG0016693.0	OG0004821.2	OG0038643.0	OG0010963.0	OG0025940.0	OG0000883.0	OG0003192.0	OG0005900.4	OG0005348.0	OG0037800.0	OG0003556.1	OG0019321.0	OG0001087.24	OG0016609.0	OG0004201.6	OG0006973.11	OG0007192.0	OG0044678.0	OG0010164.0
0.6181528000000001	nan	0.9833546999999999	0.8968761000000001	nan	0.8000176	0.6709088000000001	nan	nan	nan	nan	nan	0.9457694	0.04623739	nan	nan	0.43823329999999994	nan	0.01705976	nan	0.3109002	nan	nan	0.7997075	nan	0.8071093	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.9901598	0.02030899	nan	0.9976492	nan	0.2001169	0.03947012	0.1317138	0.7075984000000001	nan	0.7775648000000001	nan	0.9572008	0.9507953000000001	0.4686333	nan	0.5950350000000001	nan	nan
OG0018041.0	OG0046251.0	OG0001544.19	OG0003629.0	OG0015720.2	OG0038738.0	OG0001874.6	OG0009861.0	OG0011625.0	OG0006799.0	OG0038103.0	OG0007070.2	OG0000479.144	OG0008782.8	OG0056601.0	OG0018043.2	OG0013998.0	OG0004853.2	OG0001031.24	OG0015186.2	OG0029551.0	OG0007100.3	OG0003096.0	OG0027799.0	OG0003042.15	OG0057017.0	OG0007475.6	OG0013839.2	OG0001689.24	OG0014623.3	OG0010598.0	OG0011889.2	OG0020380.0	OG0007809.2	OG0045992.0	OG0001180.24	OG0005091.0	OG0000752.42	OG0009871.2	OG0003453.0	OG0003621.0	OG0006333.1	OG0003168.0	OG0002273.0	OG0037945.0	OG0017221.3	OG0047101.0	OG0014145.0	OG0027585.0	OG0001142.24	OG0011440.0	OG0004032.0	OG0000094.196	OG0045049.0	OG0009047.3
nan	nan	0.5528655	0.26243	nan	nan	0.05300774	0.18962620000000002	nan	0.8357631	nan	0.9411971	nan	0.9597488000000001	nan	nan	0.3453623	0.7706839	0.7901718000000001	0.9962774	nan	nan	0.2195811	nan	0.6020923	nan	5.16081e-07	0.7789895	0.1456385	nan	0.8946417999999999	nan	nan	0.9266815999999999	nan	0.9280931999999998	0.3926309	0.8850485999999999	0.9551234000000001	0.6137395999999999	0.8854921	0.845037	0.26592709999999997	0.13431389999999999	nan	nan	nan	0.9986389999999999	nan	0.9846071	0.9488620999999999	0.20779899999999998	0.12301019999999999	nan	0.9125283000000002
OG0014635.1	OG0027576.0	OG0021960.0	OG0021294.0	OG0034813.0	OG0001588.0	OG0010956.0	OG0006399.1	OG0047980.0	OG0044916.0	OG0016607.0	OG0027588.0	OG0038847.0	OG0021967.0	OG0004347.0	OG0024755.0	OG0001817.10	OG0012683.2	OG0056657.0	OG0029121.0	OG0020611.0	OG0020693.0	OG0044246.0	OG0000576.0	OG0000114.0	OG0003803.0	OG0022465.0	OG0057465.0	OG0025880.0	OG0045693.0	OG0006204.0	OG0024539.0	OG0007389.1	OG0004432.0	OG0018492.6	OG0004098.16	OG0022291.0	OG0041767.0	OG0047456.0	OG0029955.0	OG0005469.6	OG0003072.2	OG0025103.0	OG0016162.0	OG0021188.0	OG0023036.0	OG0056702.0	OG0011181.10	OG0023991.0	OG0017877.1	OG0028863.0	OG0007586.18	OG0018194.3	OG0007128.8	OG0038681.0
0.9975550999999999	nan	nan	nan	nan	0.4440936	0.9961481	0.5324201999999999	nan	nan	nan	nan	nan	0.9996824000000001	0.327467	nan	0.791176	nan	nan	nan	nan	nan	nan	0.7994248	0.08851277	0.8952126	nan	nan	nan	nan	0.02238831	nan	nan	0.8469544	nan	0.02412417	nan	nan	nan	nan	0.49924120000000005	0.7161566	nan	0.9963871999999999	nan	nan	nan	0.9901606	nan	nan	nan	nan	nan	0.6242203000000001	nan
OG0007280.9	OG0020662.0	OG0008765.4	OG0006014.0	OG0011225.0	OG0024455.0	OG0015370.8	OG0008640.19	OG0011266.9	OG0048082.0	OG0000834.30	OG0004330.0	OG0060444.0	OG0026271.0	OG0005175.0	OG0021392.0	OG0001533.2	OG0027021.0	OG0026482.0	OG0000397.3	OG0029222.0	OG0006478.0	OG0054129.0	OG0027476.0	OG0011437.0	OG0011333.6	OG0047342.0	OG0001448.24	OG0008312.26	OG0007467.0	OG0013279.11	OG0044717.0	OG0017764.3	OG0057137.0	OG0001811.2	OG0045979.0	OG0000165.172	OG0004937.4	OG0013024.0	OG0005577.0	OG0011206.0	OG0008180.1	OG0016804.0	OG0028215.0	OG0027667.0	OG0005937.10	OG0045561.0	OG0010111.0	OG0038644.0	OG0034816.0	OG0025026.0	OG0016928.0	OG0045915.0	OG0001512.12	OG0047132.0
nan	nan	nan	0.9506423	0.9550065999999999	nan	nan	nan	nan	nan	0.22863789999999998	0.8032158	nan	nan	0.9766299999999999	nan	0.6302975000000001	nan	nan	0.3934344	nan	0.8548863999999999	nan	nan	0.9991419	nan	nan	0.9689734	nan	0.472278	nan	nan	nan	nan	0.959686	nan	0.9697431999999999	0.7179471	0.9154032	0.01755966	0.9991300999999999	0.008460671999999999	0.8654113000000001	nan	nan	0.02507022	nan	0.09046828	nan	nan	nan	nan	nan	0.9057556999999999	nan
OG0000101.213	OG0001621.2	OG0004314.0	OG0017128.6	OG0004757.2	OG0012879.6	OG0000130.27	OG0046889.0	OG0014039.0	OG0021276.0	OG0029189.0	OG0008238.2	OG0002818.5	OG0022184.0	OG0024733.0	OG0053977.0	OG0012380.2	OG0048966.0	OG0034316.0	OG0023037.0	OG0005299.0	OG0046302.0	OG0028110.0	OG0013112.6	OG0027865.0	OG0044532.0	OG0038853.0	OG0018588.1	OG0056707.0	OG0006675.0	OG0024292.0	OG0007747.5	OG0053945.0	OG0012825.2	OG0035009.0	OG0011210.1	OG0007605.0	OG0003338.0	OG0011185.0	OG0016866.3	OG0006129.1	OG0003417.0	OG0012632.1	OG0001739.127	OG0003509.26	OG0029073.0	OG0019951.0	OG0004166.0	OG0028180.0	OG0000288.196	OG0009033.6	OG0001601.50	OG0044676.0	OG0011754.0	OG0045262.0
0.862189	0.15014829999999998	0.2282683	nan	0.8904055000000001	nan	0.5572858	nan	nan	nan	nan	0.984253	0.8112955	0.9999921999999999	nan	nan	nan	nan	nan	nan	0.8452298	nan	nan	nan	nan	nan	nan	nan	nan	0.8015089	nan	0.04321091	nan	0.41580829999999996	nan	0.9996069	0.9712550999999999	0.3976398	0.8972359000000001	nan	0.8418023000000001	0.8977218000000001	nan	nan	0.14344300000000001	nan	nan	0.002983678	nan	0.9949745999999999	0.6932804	0.8041586	nan	nan	nan
OG0012448.3	OG0007003.11	OG0020503.0	OG0014633.0	OG0034798.0	OG0020859.0	OG0001023.3	OG0027801.0	OG0060373.0	OG0014580.0	OG0005596.0	OG0037860.0	OG0005206.34	OG0044946.0	OG0006086.0	OG0022448.0	OG0048966.0	OG0008234.0	OG0020065.0	OG0027760.0	OG0019205.0	OG0006268.0	OG0023486.0	OG0003247.1	OG0011912.1	OG0046967.0	OG0045225.0	OG0004347.0	OG0000989.0	OG0003347.8	OG0009290.0	OG0008916.0	OG0003348.0	OG0007506.1	OG0011260.2	OG0056974.0	OG0019587.0	OG0017863.0	OG0044458.0	OG0020702.0	OG0006109.16	OG0018004.2	OG0022058.0	OG0007428.0	OG0007934.0	OG0009867.4	OG0002010.0	OG0041777.0	OG0041690.0	OG0038640.0	OG0016916.0	OG0001224.24	OG0025869.0	OG0004054.20	OG0005184.0
nan	nan	0.9986514000000001	0.2621527	nan	0.9995149999999999	nan	nan	nan	0.996985	0.7868937	nan	1.0	nan	0.09863965	nan	nan	0.9274745000000001	nan	nan	nan	0.9713178	nan	0.5599545	0.02168145	nan	nan	0.327467	0.1872329	0.2181346	0.04036391	0.8874187	0.9999743000000001	0.6220794	nan	nan	nan	0.5728206	nan	nan	0.9903799000000001	0.6346771	nan	0.9934178	0.9989353999999999	0.6013958	0.9462437	nan	nan	nan	0.001349459	0.9770118	nan	0.7970163	0.9935728000000001
